
[00:00:00.000 --> 00:00:03.640]  今天我們會看一個新的時詩
[00:05:47.760 --> 00:05:49.760]  給你一輛車呢?
[00:05:49.760 --> 00:05:51.760]  是不會的
[00:05:51.760 --> 00:05:53.760]  但是這裡有三十個驢驅
[00:05:53.760 --> 00:05:55.760]  還有三十個城邑
[00:05:55.760 --> 00:05:57.760]  這些錢是怎樣來的呢?
[00:05:57.760 --> 00:05:59.760]  真是不知道
[00:05:59.760 --> 00:06:01.760]  但是這裡有沒有留意到
[00:06:01.760 --> 00:06:03.760]  我們看不到夜華臣的名字出現
[00:06:03.760 --> 00:06:05.760]  這個時候
[00:06:05.760 --> 00:06:07.760]  其實就表示這些的事司
[00:06:07.760 --> 00:06:09.760]  是逐步逐步的差下去
[00:06:09.760 --> 00:06:11.760]  一代不如一代
[00:06:11.760 --> 00:06:14.440]  我們的道德生活都越來越差
[00:06:14.440 --> 00:06:18.240]  而整個民族裏面
[00:06:18.240 --> 00:06:20.240]  包括被興起的領袖
[00:06:20.240 --> 00:06:22.240]  其實都和神的關係很差
[00:06:22.240 --> 00:06:24.240]  越來越遠離神的
[00:06:24.240 --> 00:06:26.240]  這兩位事司
[00:06:26.240 --> 00:06:28.240]  很可能都是神所興起的
[00:06:28.240 --> 00:06:31.760]  但是作者刻意隱藏了神的名字
[00:06:31.760 --> 00:06:34.760]  就顯示了整個以色民族的信仰
[00:06:34.760 --> 00:06:36.760]  這個信仰是甚麼呢?
[00:06:36.760 --> 00:06:38.760]  就是信仰裏面的悲劇
[00:06:38.760 --> 00:06:42.160]  他們的信仰是越來越差
[00:06:42.160 --> 00:06:45.760]  他們拜的神是越來越多
[00:06:45.760 --> 00:06:47.160]  當然是指甚麼呢?
[00:06:47.160 --> 00:06:48.760]  是虛假的神
[00:06:48.760 --> 00:06:50.760]  我們稍後讀這段經文
[00:06:50.760 --> 00:06:52.760]  第十章第六節就看到
[00:06:52.760 --> 00:06:56.760]  他們添多了一些假神去敬拜
[00:06:56.760 --> 00:06:58.760]  事司記第十章第六節
[00:06:58.760 --> 00:07:00.760]  以色列人遊行
[00:07:00.760 --> 00:07:02.760]  夜和華眼中看為惡的事
[00:07:02.760 --> 00:07:05.760]  去侍奉諸巴力和阿斯他祿
[00:07:05.760 --> 00:07:09.760]  比亞蘭的神、西頓的神、摩訶的神
[00:07:09.760 --> 00:07:11.760]  阿摩人的神、菲利士人的神
[00:07:11.760 --> 00:07:14.760]  理氣夜和華不侍奉他
[00:07:14.760 --> 00:07:15.760]  有沒有留意
[00:07:15.760 --> 00:07:16.760]  聖經裏面的描繪
[00:07:16.760 --> 00:07:19.760]  這班人是拜很多很多外邦的神
[00:07:19.760 --> 00:07:22.760]  唯一就是沒有去敬拜夜和華神
[00:07:22.760 --> 00:07:25.760]  巴力和阿斯他祿過去已經有了
[00:07:25.760 --> 00:07:28.760]  但是現在多了西頓、摩訶
[00:07:28.760 --> 00:07:31.760]  我們看到四個新的假神的名字
[00:07:31.760 --> 00:07:33.760]  這些新的假神
[00:07:33.760 --> 00:07:36.760]  分別是來自鄰近的國家
[00:07:36.760 --> 00:07:37.760]  西頓
[00:07:37.760 --> 00:07:38.760]  就是在哪裏呢?
[00:07:38.760 --> 00:07:39.760]  近海邊
[00:07:39.760 --> 00:07:42.760]  就是在迦南的西北邊
[00:07:42.760 --> 00:07:44.760]  摩訶是甚麼呢?
[00:07:44.760 --> 00:07:45.760]  就是東南邊
[00:07:45.760 --> 00:07:48.760]  即是現在的約旦那邊
[00:07:48.760 --> 00:07:50.760]  即是和阿滿相近
[00:07:50.760 --> 00:07:54.760]  他們不單單被列國
[00:07:54.760 --> 00:07:57.760]  但是軍事包圍住他們
[00:07:57.760 --> 00:08:00.760]  在宗教上一樣的困擾住他們
[00:08:00.760 --> 00:08:01.760]  很可惜
[00:08:01.760 --> 00:08:04.760]  這班子民沒有吸取過去的教訓
[00:08:04.760 --> 00:08:07.760]  反而變本加厲地倒退
[00:08:07.760 --> 00:08:10.760]  神用讓他們受外邦人欺壓
[00:08:10.760 --> 00:08:11.760]  好了
[00:08:11.760 --> 00:08:14.760]  菲律賓人就聯同其他的民族
[00:08:14.760 --> 00:08:17.760]  一起來對付這班以色列人
[00:08:17.760 --> 00:08:21.760]  猶大、變雅敏、以法連支派
[00:08:21.760 --> 00:08:23.760]  都受著攻擊
[00:08:23.760 --> 00:08:27.760]  於是他們如何面對這些敵人呢?
[00:08:27.760 --> 00:08:29.760]  他們在困苦之中
[00:08:29.760 --> 00:08:32.760]  再一次來呼求神
[00:08:32.760 --> 00:08:34.760]  但是請你記住
[00:08:34.760 --> 00:08:36.760]  其實他們沒有任何理由
[00:08:36.760 --> 00:08:39.760]  可以來呼求神的幫助
[00:08:39.760 --> 00:08:43.760]  我們看看第十章第七到第十節
[00:08:43.760 --> 00:08:47.760]  耶和華的怒氣向以色列人發作
[00:08:47.760 --> 00:08:50.760]  就把他們交在菲律賓人和阿滿人的手中
[00:08:50.760 --> 00:08:54.760]  從那年起他們繞開欺壓約旦河那邊
[00:08:54.760 --> 00:08:56.760]  駐阿摩利人之基地
[00:08:56.760 --> 00:09:00.760]  激烈地的以色列人共有十八年
[00:09:00.760 --> 00:09:02.760]  阿滿人又渡過約旦河
[00:09:02.760 --> 00:09:04.760]  去攻打猶大和變雅敏
[00:09:04.760 --> 00:09:06.760]  並以法連續
[00:09:06.760 --> 00:09:09.760]  以色列人就甚覺喘逼
[00:09:09.760 --> 00:09:11.760]  以色列人哀求耶和華說
[00:09:11.760 --> 00:09:13.760]  我們得罪了你
[00:09:13.760 --> 00:09:17.760]  因為你棄了我們的神去侍奉朱巴力
[00:09:17.760 --> 00:09:20.760]  這班人因為拜很多假神
[00:09:20.760 --> 00:09:21.760]  沒有尊重神
[00:09:21.760 --> 00:09:24.760]  所以神就容讓菲律賓人
[00:09:24.760 --> 00:09:26.760]  阿滿人來攻擊他們
[00:09:26.760 --> 00:09:28.760]  甚至過河
[00:09:28.760 --> 00:09:30.760]  尼達爾去達羅河東那邊
[00:09:30.760 --> 00:09:31.760]  都對付他們
[00:09:31.760 --> 00:09:34.760]  結果他們受了十八年的苦
[00:09:34.760 --> 00:09:37.760]  然後才去哀求耶和華神
[00:09:37.760 --> 00:09:40.760]  但是神的回應是甚麼呢?
[00:09:40.760 --> 00:09:43.760]  第十三節就很清楚地說
[00:09:43.760 --> 00:09:47.760]  他說到我不再尼達爾去救你們了
[00:09:47.760 --> 00:09:52.760]  我們看看持希臘十章十一到第十四節
[00:09:52.760 --> 00:09:54.760]  耶和華對以色列人說
[00:09:54.760 --> 00:09:57.760]  我豈沒有救過你們脫離埃及人
[00:09:57.760 --> 00:09:58.760]  阿摩尼人
[00:09:58.760 --> 00:09:59.760]  阿滿人
[00:09:59.760 --> 00:10:00.760]  和菲利士人嗎?
[00:10:00.760 --> 00:10:01.760]  西頓人
[00:10:01.760 --> 00:10:02.760]  阿瑪力人
[00:10:02.760 --> 00:10:03.760]  馬雲人
[00:10:03.760 --> 00:10:04.760]  也都欺壓你們
[00:10:04.760 --> 00:10:05.760]  你們哀求我
[00:10:05.760 --> 00:10:08.760]  我也請求你們脫離他們的手
[00:10:08.760 --> 00:10:09.760]  你們竟離棄我
[00:10:09.760 --> 00:10:11.760]  侍奉別神
[00:10:11.760 --> 00:10:13.760]  所以我不再救你們了
[00:10:13.760 --> 00:10:15.760]  你們去哀求所選擇的神
[00:10:15.760 --> 00:10:17.760]  你們遭遇急難的時候
[00:10:17.760 --> 00:10:19.760]  讓祂救你們吧
[00:10:19.760 --> 00:10:20.760]  這裡很清楚地說
[00:10:20.760 --> 00:10:22.760]  就是因為他們的劣行
[00:10:22.760 --> 00:10:24.760]  真是劣跡不斑
[00:10:24.760 --> 00:10:26.760]  所以惹起神的怒氣
[00:10:26.760 --> 00:10:27.760]  神就說我不再救你們了
[00:10:27.760 --> 00:10:28.760]  原因是甚麼?
[00:10:28.760 --> 00:10:30.760]  不是沒有救過你們
[00:10:30.760 --> 00:10:32.760]  我過去幫過你們很多次
[00:10:32.760 --> 00:10:34.760]  曾經救你們脫離埃及人
[00:10:34.760 --> 00:10:36.760]  讓你們不用成為奴隸
[00:10:36.760 --> 00:10:37.760]  阿摩尼人
[00:10:37.760 --> 00:10:38.760]  阿滿人
[00:10:38.760 --> 00:10:39.760]  菲利士人
[00:10:39.760 --> 00:10:40.760]  都曾經欺負過你們
[00:10:40.760 --> 00:10:42.760]  但我都興起人來幫助你們
[00:10:42.760 --> 00:10:44.760]  但現在你仍然是這樣
[00:10:44.760 --> 00:10:47.760]  所以不是神的無情無義
[00:10:47.760 --> 00:10:49.760]  只是以色列人不斷的離棄
[00:10:49.760 --> 00:10:52.760]  所以神沒有責任再拯救他們
[00:10:52.760 --> 00:10:55.760]  正如一個人出去摘花野草
[00:10:55.760 --> 00:10:56.760]  好了
[00:10:56.760 --> 00:10:58.760]  對太太不忠
[00:10:58.760 --> 00:11:00.760]  但太太都接納了
[00:11:00.760 --> 00:11:01.760]  寬恕了
[00:11:01.760 --> 00:11:02.760]  當他沒有錢的時候
[00:11:02.760 --> 00:11:03.760]  太太仍然會幫他
[00:11:03.760 --> 00:11:06.760]  但後來他終於拋棄糟糠了
[00:11:06.760 --> 00:11:08.760]  跟太太離了婚
[00:11:08.760 --> 00:11:09.760]  後來壞了的時候
[00:11:09.760 --> 00:11:11.760]  他再回來哀求太太
[00:11:11.760 --> 00:11:12.760]  太太說
[00:11:12.760 --> 00:11:13.760]  喂
[00:11:13.760 --> 00:11:15.760]  我不會再去理你了
[00:11:15.760 --> 00:11:16.760]  你都已經離開我了
[00:11:16.760 --> 00:11:18.760]  我為甚麼要來幫你呢?
[00:11:18.760 --> 00:11:20.760]  沒有這個責任
[00:11:20.760 --> 00:11:22.760]  所以神都沒有責任
[00:11:22.760 --> 00:11:24.760]  來幫他們
[00:11:24.760 --> 00:11:26.760]  神就宣告過去的歷史
[00:11:26.760 --> 00:11:28.760]  但很可惜
[00:11:28.760 --> 00:11:30.760]  他們仍然不斷犯罪
[00:11:30.760 --> 00:11:33.760]  完全沒有真誠的悔改
[00:11:33.760 --> 00:11:35.760]  而使得神感到厭倦
[00:11:35.760 --> 00:11:38.760]  所以他們沒有權利再一次踐踏
[00:11:38.760 --> 00:11:40.760]  被踐踏的時候
[00:11:40.760 --> 00:11:42.760]  才向神來呼求
[00:11:42.760 --> 00:11:43.760]  請你記住
[00:11:43.760 --> 00:11:45.760]  寶貴的恩典
[00:11:45.760 --> 00:11:48.760]  不用讓人隨意的踐踏
[00:11:48.760 --> 00:11:50.760]  所以第十五、第十六節
[00:11:50.760 --> 00:11:52.760]  神怎樣回應他們呢?
[00:11:52.760 --> 00:11:55.760]  以色列人對耶和華說
[00:11:55.760 --> 00:11:56.760]  我們犯罪了
[00:11:56.760 --> 00:11:58.760]  因憑你隨意待我們吧
[00:11:58.760 --> 00:12:00.760]  只求你今天拯救我們
[00:12:00.760 --> 00:12:03.760]  以色列人就除掉他們中間的外邦神
[00:12:03.760 --> 00:12:05.760]  侍奉耶和華
[00:12:05.760 --> 00:12:07.760]  耶和華因以色列人受的苦難
[00:12:07.760 --> 00:12:09.760]  就心中擔憂
[00:12:09.760 --> 00:12:11.760]  當神這樣回應的時候
[00:12:11.760 --> 00:12:12.760]  以色列人就說
[00:12:12.760 --> 00:12:13.760]  我們犯了罪了
[00:12:13.760 --> 00:12:15.760]  因憑你隨意待我們吧
[00:12:15.760 --> 00:12:17.760]  只求你今天拯救我們
[00:12:17.760 --> 00:12:21.760]  其實這句話是有語病的
[00:12:21.760 --> 00:12:23.760]  神說你喜歡怎樣做就怎樣做吧
[00:12:23.760 --> 00:12:25.760]  只要你救我們
[00:12:25.760 --> 00:12:26.760]  有了前設
[00:12:26.760 --> 00:12:27.760]  神說好啊
[00:12:27.760 --> 00:12:29.760]  你喜歡我怎樣做就怎樣做吧
[00:12:29.760 --> 00:12:30.760]  那我就不救你了
[00:12:30.760 --> 00:12:33.760]  我就是容讓那些外邦人繼續懲罰你
[00:12:33.760 --> 00:12:34.760]  是不是?
[00:12:34.760 --> 00:12:36.760]  所以你留意到
[00:12:36.760 --> 00:12:38.760]  這個呼求某個程度
[00:12:38.760 --> 00:12:40.760]  都是有點兒虛假的
[00:12:40.760 --> 00:12:42.760]  但其實就是說你救我吧
[00:12:42.760 --> 00:12:44.760]  但是
[00:12:44.760 --> 00:12:47.760]  神說你們要做一些事
[00:12:47.760 --> 00:12:49.760]  於是他們這次真的有些行動了
[00:12:49.760 --> 00:12:53.760]  以色列人就除掉他們中間的外邦神
[00:12:53.760 --> 00:12:55.760]  侍奉耶和華
[00:12:55.760 --> 00:12:57.760]  你留意到後面那句話是甚麼呢?
[00:12:57.760 --> 00:13:00.760]  神的心裏面來去擔憂
[00:13:00.760 --> 00:13:03.760]  雖然神已經拒絕了他們
[00:13:03.760 --> 00:13:05.760]  但因為以色列人受苦極深
[00:13:05.760 --> 00:13:07.760]  所以他繼續懇求神
[00:13:07.760 --> 00:13:10.760]  神的憐憫和拯救
[00:13:10.760 --> 00:13:14.760]  再一次臨到他們當中
[00:13:14.760 --> 00:13:18.760]  因為神是滿有恩典慈愛憐憫的神
[00:13:18.760 --> 00:13:20.760]  但神要求他們做甚麼呢?
[00:13:20.760 --> 00:13:22.760]  先行要將外邦的偶像除掉
[00:13:22.760 --> 00:13:26.760]  他們要有行動來證明他們有真正悔改的心
[00:13:26.760 --> 00:13:31.760]  所以他們未除掉偶像之先
[00:13:31.760 --> 00:13:35.760]  神仍然未興起領袖來拯救他們
[00:13:35.760 --> 00:13:41.760]  好了 我們就看到如何妄造勇士了
[00:13:41.760 --> 00:13:45.760]  我們先看《史詩記》第十章第十七節
[00:13:45.760 --> 00:13:47.760]  「當時阿門人聚集
[00:13:47.760 --> 00:13:48.760]  安營在基列
[00:13:48.760 --> 00:13:50.760]  以色列人也聚集
[00:13:50.760 --> 00:13:52.760]  安營在米斯巴」
[00:13:52.760 --> 00:13:55.760]  這裏很簡單說到兩陣隊員
[00:13:55.760 --> 00:13:59.760]  阿門人其實已經入侵到基列那裏了
[00:13:59.760 --> 00:14:02.760]  阿門人已經佈陣預備攻擊以色列人
[00:14:02.760 --> 00:14:06.760]  戰爭已經逼近完尾了
[00:14:06.760 --> 00:14:10.760]  但他們沒有等候神的作為
[00:14:10.760 --> 00:14:11.760]  於是他們就想
[00:14:11.760 --> 00:14:14.760]  糟了 現在打到來了
[00:14:14.760 --> 00:14:16.760]  但神好像還沒有行動
[00:14:16.760 --> 00:14:17.760]  怎麼辦呢?
[00:14:17.760 --> 00:14:20.760]  他們就用自己的方法去解決問題
[00:14:20.760 --> 00:14:24.760]  他們就彼此相議一件事
[00:14:24.760 --> 00:14:26.760]  第十八節
[00:14:26.760 --> 00:14:29.760]  「基列的民和眾首領彼此相議說
[00:14:29.760 --> 00:14:31.760]  誰能先去攻打阿門人
[00:14:31.760 --> 00:14:35.760]  誰必作基列一切居民的領袖」
[00:14:35.760 --> 00:14:40.760]  如果我們記得《史詩記》第一章一開始的時候
[00:14:40.760 --> 00:14:42.760]  他們要去迦南地的時候
[00:14:42.760 --> 00:14:44.760]  他們先去求問神
[00:14:44.760 --> 00:14:47.760]  神啊 究竟是哪一個支派
[00:14:47.760 --> 00:14:50.760]  應該先去打這場仗呢?
[00:14:50.760 --> 00:14:53.760]  然後神就叫猶大支派去的
[00:14:53.760 --> 00:14:54.760]  在一開始的時候
[00:14:54.760 --> 00:14:56.760]  他們跟神的關係仍然好的時候
[00:14:56.760 --> 00:14:58.760]  面對這些問題的時候
[00:14:58.760 --> 00:15:00.760]  他們會先求問神的
[00:15:00.760 --> 00:15:02.760]  神啊 應該怎樣做?
[00:15:02.760 --> 00:15:05.760]  但這次我們見不到面對這個困境的時候
[00:15:05.760 --> 00:15:06.760]  他們去求問神
[00:15:06.760 --> 00:15:09.760]  神啊 我們應該去找誰來幫我們呢?
[00:15:09.760 --> 00:15:10.760]  他們沒有啊
[00:15:10.760 --> 00:15:14.760]  他們就只是用自己的方法
[00:15:14.760 --> 00:15:17.760]  匆忙地去行事
[00:15:17.760 --> 00:15:21.760]  這個會不會是我們經常犯上的錯誤呢?
[00:15:21.760 --> 00:15:24.760]  就是當我們面對困難的時候
[00:15:24.760 --> 00:15:26.760]  哎呀 不要了 不等了
[00:15:26.760 --> 00:15:28.760]  我們用自己的方法去解決
[00:15:28.760 --> 00:15:29.760]  就好像數狼
[00:15:29.760 --> 00:15:33.760]  當他面對到菲利士人的攻擊的時候
[00:15:33.760 --> 00:15:36.760]  他沒有等十五秒以來就採取行動
[00:15:36.760 --> 00:15:39.760]  後來他已經打算贏了
[00:15:39.760 --> 00:15:41.760]  因為約拿丹打贏了這場仗
[00:15:41.760 --> 00:15:42.760]  他打算獻祭
[00:15:42.760 --> 00:15:43.760]  但是誰知道
[00:15:43.760 --> 00:15:45.760]  我都是乘勝追擊
[00:15:45.760 --> 00:15:47.760]  於是又沒有去親近神
[00:15:47.760 --> 00:15:50.760]  我們會不會有時候在困難的當中
[00:15:50.760 --> 00:15:53.760]  我們面對好像前無去路
[00:15:53.760 --> 00:15:55.760]  問題越來越嚴重
[00:15:55.760 --> 00:15:56.760]  逼近而未落
[00:15:56.760 --> 00:15:58.760]  於是我們就用自己的方法去解決
[00:15:58.760 --> 00:16:01.760]  就沒有去等候神呢?
[00:16:01.760 --> 00:16:03.760]  這個就反映了
[00:16:03.760 --> 00:16:07.760]  他們仍然缺乏了真實的信服和信心
[00:16:07.760 --> 00:16:11.760]  他們又被危機主導了他們
[00:16:11.760 --> 00:16:12.760]  我們要謹記
[00:16:12.760 --> 00:16:17.760]  我們不要單單看眼前的劣景
[00:16:17.760 --> 00:16:20.760]  我們要依靠神去面對前面的挑戰
[00:16:20.760 --> 00:16:22.760]  他們沒有等候神
[00:16:22.760 --> 00:16:24.760]  就用自己的方法去選擇領袖
[00:16:24.760 --> 00:16:27.760]  他們對領袖的要求是什麼呢?
[00:16:27.760 --> 00:16:29.760]  其實很簡單
[00:16:29.760 --> 00:16:32.760]  就是誰幫我們打贏敵人的時候
[00:16:32.760 --> 00:16:34.760]  他就可以做我們的領袖
[00:16:34.760 --> 00:16:37.760]  而這個人的出身
[00:16:37.760 --> 00:16:40.760]  這個人的道德生活是怎樣呢?
[00:16:40.760 --> 00:16:42.760]  已經不是那麼重要了
[00:16:42.760 --> 00:16:44.760]  總之他能夠救了我們
[00:16:44.760 --> 00:16:48.760]  順理成章我們就封他做領袖
[00:16:48.760 --> 00:16:51.760]  而這個人如果接受挑戰的時候
[00:16:51.760 --> 00:16:52.760]  你有沒有留意到
[00:16:52.760 --> 00:16:56.760]  他的動機未必一定是為了要解救自己的人民
[00:16:56.760 --> 00:16:59.760]  這個可能是滿足他自己私人的慾望
[00:16:59.760 --> 00:17:01.760]  我就要做你們的領袖
[00:17:01.760 --> 00:17:05.760]  他已經不是再為大眾的福祉而奮鬥
[00:17:05.760 --> 00:17:08.760]  有時候我們要找一些人來幫助我們的時候
[00:17:08.760 --> 00:17:13.760]  很重要的就是要詳細考慮他的品格
[00:17:13.760 --> 00:17:15.760]  而不只是看他有沒有能力
[00:17:15.760 --> 00:17:19.760]  教會選擇一些人去侍奉也是的
[00:17:19.760 --> 00:17:21.760]  不是看他的經驗
[00:17:21.760 --> 00:17:23.760]  不是單看他的學位
