
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 大家平安
[00:04:12.000 --> 00:04:14.000]  如果是為了神
[00:04:14.000 --> 00:04:18.000]  不管神最後帶領你去哪裡
[00:04:18.000 --> 00:04:21.000]  這都有神的美意
[00:04:21.000 --> 00:04:25.000]  其實神的旨意很清楚
[00:04:25.000 --> 00:04:28.000]  就不管你在什麼樣的處境當中
[00:04:28.000 --> 00:04:30.000]  對他常常喜樂
[00:04:30.000 --> 00:04:32.000]  不住的禱告
[00:04:32.000 --> 00:04:34.000]  凡事謝恩
[00:04:34.000 --> 00:04:38.000]  因為這個就是神在基督耶穌裡
[00:04:38.000 --> 00:04:41.000]  向我們所定的旨意
[00:04:43.000 --> 00:04:45.000]  但是為什麼我們常常沒有辦法
[00:04:45.000 --> 00:04:48.000]  來了解明白神的旨意呢
[00:04:48.000 --> 00:04:50.000]  一個很大的原因
[00:04:50.000 --> 00:04:54.000]  就是我們沒有親身去體驗祂
[00:04:54.000 --> 00:04:56.000]  就好像有人說
[00:04:56.000 --> 00:04:58.000]  潛水很好玩
[00:04:58.000 --> 00:05:00.000]  你可以看到好多的魚
[00:05:00.000 --> 00:05:03.000]  你可以看到水底下的世界
[00:05:03.000 --> 00:05:07.000]  可是如果你對一個生長在內陸
[00:05:07.000 --> 00:05:10.000]  從來沒有看過海的人這麼說
[00:05:10.000 --> 00:05:12.000]  他一定很難體會
[00:05:12.000 --> 00:05:16.000]  除非這個人有一天有這個機會了
[00:05:16.000 --> 00:05:18.000]  他親自去潛水
[00:05:18.000 --> 00:05:21.000]  他才了解原來潛水這麼好玩
[00:05:21.000 --> 00:05:24.000]  海中的生物是這麼樣的美麗
[00:05:24.000 --> 00:05:26.000]  那個珊瑚是這麼樣的好
[00:05:26.000 --> 00:05:30.000]  神的旨意也是如此
[00:05:30.000 --> 00:05:34.000]  之所以你覺得神的旨意很難懂
[00:05:34.000 --> 00:05:36.000]  很難明白
[00:05:36.000 --> 00:05:42.000]  往往就是在於我們沒有親自去體驗神的旨意
[00:05:42.000 --> 00:05:47.000]  但其實你是可以體驗神的旨意的
[00:05:47.000 --> 00:05:48.000]  請跟旁邊的人說
[00:05:48.000 --> 00:05:50.000]  你可以體驗神的旨意
[00:05:50.000 --> 00:05:56.000]  在羅馬書十二章一到二節說
[00:05:56.000 --> 00:05:58.000]  弟兄們,我以神的慈悲勸你們
[00:05:58.000 --> 00:06:01.000]  將身體獻上當作活祭
[00:06:01.000 --> 00:06:04.000]  是聖節的,是神所喜悅的
[00:06:04.000 --> 00:06:08.000]  你們如此侍奉,乃是理所當然的
[00:06:08.000 --> 00:06:10.000]  不要效法這個世界
[00:06:10.000 --> 00:06:12.000]  只要心意根心而變化
[00:06:12.000 --> 00:06:14.000]  叫你們察驗何為神的
[00:06:14.000 --> 00:06:18.000]  善良、純全、可喜悅的旨意
[00:06:18.000 --> 00:06:23.000]  察驗神的旨意有很多的方法
[00:06:23.000 --> 00:06:25.000]  可以從聖經
[00:06:25.000 --> 00:06:28.000]  可以從聆聽聖靈的聲音
[00:06:28.000 --> 00:06:30.000]  可以從屬靈的教訓
[00:06:30.000 --> 00:06:33.000]  傾聽先知的講論
[00:06:33.000 --> 00:06:36.000]  或是環境的印證等等等等
[00:06:36.000 --> 00:06:41.000]  但是往往這一切即使都成就了
[00:06:41.000 --> 00:06:45.000]  如果你沒有去行
[00:06:45.000 --> 00:06:47.000]  你沒有親身去體驗的話
[00:06:47.000 --> 00:06:49.000]  那麼神的旨意對你而言
[00:06:49.000 --> 00:06:53.000]  還只是停留在一個思維的層次裡面
[00:06:53.000 --> 00:06:56.000]  都不是具體的經驗
[00:06:56.000 --> 00:06:59.000]  察驗神的旨意是明白
[00:06:59.000 --> 00:07:02.000]  知道神的心意是什麼
[00:07:02.000 --> 00:07:05.000]  而體驗神的旨意呢
[00:07:05.000 --> 00:07:08.000]  則是經歷到神的旨意
[00:07:08.000 --> 00:07:12.000]  在你身上的成就
[00:07:12.000 --> 00:07:15.000]  諾亞他知道神的心意
[00:07:15.000 --> 00:07:17.000]  是要毀滅當時的罪人
[00:07:17.000 --> 00:07:20.000]  要來拯救義人
[00:07:20.000 --> 00:07:23.000]  但只等到洪水來臨之後
[00:07:23.000 --> 00:07:27.000]  他才體驗到神的旨意成就在他身上
[00:07:27.000 --> 00:07:30.000]  約瑟他知道神的心意
[00:07:30.000 --> 00:07:33.000]  是要立他為領袖
[00:07:33.000 --> 00:07:35.000]  但直到他做宰相之後
[00:07:35.000 --> 00:07:40.000]  他才體驗到神的旨意成就在他身上
[00:07:40.000 --> 00:07:43.000]  約蘇亞他知道神的心意
[00:07:43.000 --> 00:07:46.000]  是要他攻取迦南帝
[00:07:46.000 --> 00:07:49.000]  但直到他攻克耶利哥城
[00:07:49.000 --> 00:07:55.000]  他才體驗到神的旨意成就在他的身上
[00:07:55.000 --> 00:08:00.000]  在單一禮書當中也描述了他的三個朋友
[00:08:00.000 --> 00:08:05.000]  這三個朋友他們在當時的巴比倫帝國裡面
[00:08:05.000 --> 00:08:09.000]  遭遇到一個非常困難的事情
[00:08:09.000 --> 00:08:13.000]  就是當時的巴比倫王尼布賈尼薩
[00:08:13.000 --> 00:08:16.000]  他立了一個很高大的一個金像
[00:08:16.000 --> 00:08:22.000]  在那裡命令所有的人向那個金像跪拜
[00:08:22.000 --> 00:08:25.000]  而如果不跪拜的人怎麼樣呢
[00:08:25.000 --> 00:08:31.000]  就會被丟到火爐裡面去活活地燒死
[00:08:31.000 --> 00:08:34.000]  在耶利書三章17節18節告訴我們說
[00:08:34.000 --> 00:08:36.000]  即便如此
[00:08:36.000 --> 00:08:38.000]  這三個朋友向王來回答
[00:08:38.000 --> 00:08:39.000]  他說即便如此
[00:08:39.000 --> 00:08:44.000]  我們所侍奉的神能將我們從烈火的窯中救出來
[00:08:44.000 --> 00:08:48.000]  他也必救我們脫離你的手
[00:08:48.000 --> 00:08:52.000]  即或不然
[00:08:52.000 --> 00:08:55.000]  王啊,你當知道我們絕不侍奉你的神
[00:08:55.000 --> 00:09:00.000]  也不敬拜你所立的金像
[00:09:00.000 --> 00:09:04.000]  這三個在耶利的朋友是何等的勇氣
[00:09:04.000 --> 00:09:06.000]  何等的有決心
[00:09:06.000 --> 00:09:10.000]  向王說出這樣子的話語來
[00:09:10.000 --> 00:09:13.000]  但是在18節他說
[00:09:13.000 --> 00:09:16.000]  即或不然
[00:09:16.000 --> 00:09:18.000]  他的意思呢
[00:09:18.000 --> 00:09:21.000]  就是他們自己也不確定
[00:09:21.000 --> 00:09:26.000]  他們也不曉得神是否會在火爐當中來拯救他們
[00:09:26.000 --> 00:09:30.000]  神是否也會在危難當中來拯救他們
[00:09:30.000 --> 00:09:32.000]  他們知道神的心意
[00:09:32.000 --> 00:09:36.000]  可是他們現在這個時候還沒有那個親身的經歷
[00:09:36.000 --> 00:09:41.000]  沒有那個親身的體驗
[00:09:41.000 --> 00:09:49.000]  他們才知道當他們經歷到神在烈火中與他們同在的時候
[00:09:49.000 --> 00:09:56.000]  他們才真正的體驗到神的旨意
[00:09:56.000 --> 00:10:01.000]  當如何在每一天的生活當中體驗到神的旨意呢
[00:10:01.000 --> 00:10:05.000]  就是去遵行神的旨意
[00:10:05.000 --> 00:10:09.000]  請跟你旁邊說去做就對了
[00:10:09.000 --> 00:10:11.000]  你要知道明白神的旨意
[00:10:11.000 --> 00:10:13.000]  你要體驗神的旨意
[00:10:13.000 --> 00:10:17.000]  就是去做神的旨意
[00:10:17.000 --> 00:10:21.000]  而神讓我們體驗祂旨意的方法呢
[00:10:21.000 --> 00:10:26.000]  就是要我們按照祂的心意來去行
[00:10:26.000 --> 00:10:31.000]  太多時候人自我的設限
[00:10:31.000 --> 00:10:35.000]  使我們無法體驗到神美好的旨意
[00:10:35.000 --> 00:10:39.000]  神就在我的身上
[00:10:39.000 --> 00:10:41.000]  你是不是有發現
[00:10:41.000 --> 00:10:48.000]  當人年輕的時候跟人有點年紀的時候
[00:10:48.000 --> 00:10:52.000]  他們的想法他們的選擇是不一樣的
[00:10:52.000 --> 00:10:55.000]  當一個人年輕的時候他做決定很自在
[00:10:55.000 --> 00:10:57.000]  他不用想很多
[00:10:57.000 --> 00:11:01.000]  今天要去哪裡開車就走了
[00:11:01.000 --> 00:11:08.000]  當一個人擁有的財富和經驗越來越多的時候
[00:11:08.000 --> 00:11:15.000]  反而越不敢去嘗試新的東西
[00:11:15.000 --> 00:11:19.000]  在路加福音五章三十九節
[00:11:19.000 --> 00:11:21.000]  有這樣子一節經文它說
[00:11:21.000 --> 00:11:25.000]  沒有人喝了陳酒又想喝新的
[00:11:25.000 --> 00:11:29.000]  他總說陳的好
[00:11:29.000 --> 00:11:31.000]  為什麼呢
[00:11:31.000 --> 00:11:35.000]  為什麼說陳酒比較好呢
[00:11:35.000 --> 00:11:37.000]  因為習慣了
[00:11:37.000 --> 00:11:38.000]  他喝的都是這個
[00:11:38.000 --> 00:11:41.000]  他不願意嘗新的東西
[00:11:41.000 --> 00:11:42.000]  因為習慣了
[00:11:42.000 --> 00:11:44.000]  因為在舒適圈裡面待久了
[00:11:44.000 --> 00:11:49.000]  他不願意來做改變
[00:11:49.000 --> 00:11:52.000]  但神的心意是什麼呢
[00:11:52.000 --> 00:11:58.000]  神的心意是要我們去體驗新的酒
[00:11:58.000 --> 00:12:01.000]  體驗那新的恩高
[00:12:01.000 --> 00:12:04.000]  新的作為
[00:12:04.000 --> 00:12:06.000]  可是如果我們沒有行動
[00:12:06.000 --> 00:12:07.000]  我們沒有作為
[00:12:07.000 --> 00:12:13.000]  我們將體驗不到神在我們身上的旨意
[00:12:13.000 --> 00:12:16.000]  想要真實的經歷到神的旨意
[00:12:16.000 --> 00:12:21.000]  你就必須要把你的腳給踏出去
[00:12:21.000 --> 00:12:25.000]  就如以色列人他們在過約旦河的時候
[00:12:25.000 --> 00:12:30.000]  他們看見那個祭司先把他們的腳踏入在河水
[00:12:30.000 --> 00:12:33.000]  沾過兩岸的約旦河當中的時候
[00:12:33.000 --> 00:12:38.000]  那個河水才為他們而分開
[00:12:38.000 --> 00:12:40.000]  你想要來體驗神的工作
[00:12:40.000 --> 00:12:44.000]  你想要來體驗神的旨意
[00:12:44.000 --> 00:12:49.000]  你就必須要去做
[00:12:49.000 --> 00:12:52.000]  羅馬書12章1到2節
[00:12:52.000 --> 00:12:53.000]  弟兄們我以神的慈悲
[00:12:53.000 --> 00:12:57.000]  勸你們將身體獻上當作活祭
[00:12:57.000 --> 00:12:58.000]  是聖潔的
[00:12:58.000 --> 00:13:00.000]  是神所喜悅的
[00:13:00.000 --> 00:13:03.000]  你們如此侍奉乃是理所當然的
[00:13:03.000 --> 00:13:05.000]  不要效法這個世界
[00:13:05.000 --> 00:13:08.000]  只要心意根心而變化
[00:13:08.000 --> 00:13:11.000]  叫你們查驗何為神的善良
[00:13:11.000 --> 00:13:16.000]  純全可喜悅的旨意
[00:13:16.000 --> 00:13:21.000]  為什麼在剛才念的經文當中
[00:13:21.000 --> 00:13:24.000]  要把身體獻上
[00:13:24.000 --> 00:13:28.000]  要放在查驗神的旨意之前呢
[00:13:28.000 --> 00:13:31.000]  那是因為神要我們用行動
[00:13:31.000 --> 00:13:35.000]  來體驗出神的旨意來嗎
[00:13:35.000 --> 00:13:38.000]  體驗神的旨意
[00:13:38.000 --> 00:13:43.000]  就是從每天的行為開始來做起
[00:13:43.000 --> 00:13:45.000]  不要效法這個世界
[00:13:45.000 --> 00:13:50.000]  就是不要屈從於這個世界的教導、風俗、學說
[00:13:50.000 --> 00:13:53.000]  而要活出神的旨意呢
[00:13:53.000 --> 00:14:00.000]  就是你要親自的按照神的旨意來行來活
[00:14:00.000 --> 00:14:02.000]  當你行在神的旨意當中
[00:14:02.000 --> 00:14:08.000]  你就能夠經歷到神所賜給你的平安與滿足
[00:14:08.000 --> 00:14:10.000]  而那個時候你就知道
[00:14:10.000 --> 00:14:17.000]  你行在神的旨意當中了
[00:14:17.000 --> 00:14:20.000]  而我們不只要體驗神的旨意
[00:14:20.000 --> 00:14:23.000]  也要來信從神的旨意
[00:14:23.000 --> 00:14:24.000]  請跟你旁邊的弟兄姊妹說
[00:14:24.000 --> 00:14:29.000]  你可以信從神的旨意
[00:14:29.000 --> 00:14:33.000]  信從神的旨意是什麼意思呢
[00:14:33.000 --> 00:14:37.000]  就是不論外在的環境好壞
[00:14:37.000 --> 00:14:43.000]  總是相信神對我的旨意都是最美好的
[00:14:43.000 --> 00:14:45.000]  Amen
[00:14:45.000 --> 00:14:49.000]  不管環境如何你要相信神對你的旨意
[00:14:49.000 --> 00:14:53.000]  都是那個最美好的
[00:14:53.000 --> 00:14:59.000]  今天我們的經文乃是從耶利明書29章10到13節那裡節錄出來的
[00:14:59.000 --> 00:15:03.000]  這裡的經文第10節告訴我們說
[00:15:03.000 --> 00:15:05.000]  耶華如此說
[00:15:05.000 --> 00:15:08.000]  為巴比倫所定的七十年滿了以後
[00:15:08.000 --> 00:15:12.000]  我要眷顧你們,向你們成就我的恩言
[00:15:12.000 --> 00:15:15.000]  接下來
[00:15:15.000 --> 00:15:16.000]  耶華說
[00:15:16.000 --> 00:15:19.000]  我知道我向你們所懷的意念
[00:15:19.000 --> 00:15:21.000]  是思平安的意念
[00:15:21.000 --> 00:15:23.000]  不是降災禍的意念
[00:15:23.000 --> 00:15:26.000]  要叫你們幕後有指望
[00:15:26.000 --> 00:15:29.000]  你們要呼求我,禱告我
[00:15:29.000 --> 00:15:31.000]  我就應允你們
[00:15:31.000 --> 00:15:38.000]  你們尋求我,若專心尋求我,就必尋見
[00:15:38.000 --> 00:15:41.000]  不管你遇到什麼樣的處境
[00:15:41.000 --> 00:15:45.000]  你仍然要相信
[00:15:45.000 --> 00:15:47.000]  相信什麼呢
[00:15:47.000 --> 00:15:48.000]  第一
[00:15:48.000 --> 00:15:54.000]  相信神仍在你的環境中來掌權
[00:15:54.000 --> 00:15:57.000]  相信神仍在你的環境中來掌權
[00:15:57.000 --> 00:15:59.000]  不管環境好與壞
[00:15:59.000 --> 00:16:02.000]  神仍是那個掌權的主
[00:16:02.000 --> 00:16:04.000]  Amen
[00:16:04.000 --> 00:16:14.000]  環境、財務、壓力、人際關係等等等等的困難與挑戰
[00:16:14.000 --> 00:16:17.000]  這些都不是你的主
[00:16:17.000 --> 00:16:20.000]  千萬不要搞錯了
[00:16:20.000 --> 00:16:23.000]  這些都不是
[00:16:23.000 --> 00:16:27.000]  你的主仍然在你的環境當中來掌權
[00:16:27.000 --> 00:16:29.000]  Amen
[00:16:29.000 --> 00:16:35.000]  在二十九章時節說:耶華如此說,為巴比倫所定的七十年滿了以後
[00:16:35.000 --> 00:16:37.000]  我要眷顧你們
[00:16:37.000 --> 00:16:39.000]  向你們成就我的恩言
[00:16:39.000 --> 00:16:43.000]  使你們仍回到此地
[00:16:43.000 --> 00:16:45.000]  這裡講到了
[00:16:45.000 --> 00:16:48.000]  神已經為以色列民族
[00:16:48.000 --> 00:16:51.000]  為當時的猶大國
[00:16:51.000 --> 00:16:55.000]  他規定的時間,他決定了一個時間
[00:16:55.000 --> 00:17:00.000]  注意他的主權,他決定了以色列人被擄的時候
[00:17:00.000 --> 00:17:05.000]  他也決定了那個方式和結果
[00:17:05.000 --> 00:17:09.000]  就是神要選擇再次眷顧你們
[00:17:09.000 --> 00:17:12.000]  眷顧當時的以色列人
[00:17:12.000 --> 00:17:18.000]  結果要帶領他們回到他們的故土以色列地
[00:17:18.000 --> 00:17:22.000]  所以我們看見在一整個事件當中
[00:17:22.000 --> 00:17:25.000]  神仍然是掌權的主
[00:17:25.000 --> 00:17:28.000]  不是他們的仇敵巴比倫人
[00:17:28.000 --> 00:17:31.000]  不是當時的那些假先知
[00:17:31.000 --> 00:17:34.000]  不是其他的事情
[00:17:34.000 --> 00:17:36.000]  而是神
[00:17:36.000 --> 00:17:39.000]  他掌管了時間
[00:17:39.000 --> 00:17:41.000]  他掌管了方法
[00:17:41.000 --> 00:17:45.000]  他也掌管了最後的結果
[00:17:45.000 --> 00:17:50.000]  而今天這位神也同樣的在你的環境當中
[00:17:50.000 --> 00:17:56.000]  掌管了你在這個困難當中的時間
[00:17:56.000 --> 00:17:58.000]  過程
[00:17:58.000 --> 00:18:01.000]  以及結果
[00:18:01.000 --> 00:18:05.000]  神是統管萬有一切的主宰
[00:18:05.000 --> 00:18:09.000]  今天他也要在你的生命當中
[00:18:09.000 --> 00:18:12.000]  在你的環境當中來做主
[00:18:12.000 --> 00:18:15.000]  他有權柄平靜風和海
[00:18:15.000 --> 00:18:20.000]  他也有權柄為你來開道路
[00:18:20.000 --> 00:18:22.000]  第二個相信
[00:18:22.000 --> 00:18:24.000]  相信什麼呢?
[00:18:24.000 --> 00:18:29.000]  相信神對你的旨意是美善的
[00:18:29.000 --> 00:18:30.000]  雖然我不明白
[00:18:30.000 --> 00:18:36.000]  但是相信神對我的旨意是美善的
[00:18:36.000 --> 00:18:38.000]  耶利民書29章11節
[00:18:38.000 --> 00:18:42.000]  燕華說:我知道我向你們所懷的意念
[00:18:42.000 --> 00:18:45.000]  是賜平安的意念
[00:18:45.000 --> 00:18:47.000]  不是降災禍的意念
[00:18:47.000 --> 00:18:52.000]  是要教你們在幕後有指望
[00:18:52.000 --> 00:18:57.000]  耶利你當時的處境是什麼呢?
[00:18:57.000 --> 00:19:00.000]  當時他的處境是好像
[00:19:00.000 --> 00:19:04.000]  敵人大軍壓境
[00:19:04.000 --> 00:19:06.000]  城中絕了糧食
[00:19:06.000 --> 00:19:09.000]  古獸奴才
[00:19:09.000 --> 00:19:14.000]  不僅是外面有仇敵有軍兵
[00:19:14.000 --> 00:19:17.000]  即將要奪取他們的耶路撒冷城
[00:19:17.000 --> 00:19:20.000]  在裡面的人民呢?
[00:19:20.000 --> 00:19:25.000]  仍然在那裡抵擋著先知耶利民
[00:19:25.000 --> 00:19:26.000]  控告他
[00:19:26.000 --> 00:19:28.000]  說他的壞話
[00:19:28.000 --> 00:19:29.000]  把他關押在牢裡
[00:19:29.000 --> 00:19:31.000]  丟在水井裡面
[00:19:31.000 --> 00:19:37.000]  用巴掌打他的臉
[00:19:37.000 --> 00:19:40.000]  耶利民是在這種內憂外患
[00:19:40.000 --> 00:19:43.000]  各式各樣困難的一個光景當中
[00:19:43.000 --> 00:19:48.000]  但是他仍然說:神,你有平安的旨意
[00:19:48.000 --> 00:19:50.000]  你向我們所懷的意念
[00:19:50.000 --> 00:19:55.000]  是賜平安的意念
[00:19:55.000 --> 00:19:57.000]  怎麼能夠來想像
[00:19:57.000 --> 00:19:59.000]  神的旨意是好的呢?
[00:19:59.000 --> 00:20:00.000]  如果你是耶利民
[00:20:00.000 --> 00:20:04.000]  如果你站在他的位置上
[00:20:04.000 --> 00:20:08.000]  你能夠看見神對你這個人
[00:20:08.000 --> 00:20:10.000]  或是對你的處境
[00:20:10.000 --> 00:20:13.000]  還有什麼好的嗎?
[00:20:13.000 --> 00:20:15.000]  可以想像的一切糟糕的事情
[00:20:15.000 --> 00:20:19.000]  全部都發生了
[00:20:19.000 --> 00:20:21.000]  竟然還有什麼可以好的
[00:20:21.000 --> 00:20:25.000]  是可以讓我盼望的嗎?
[00:20:25.000 --> 00:20:28.000]  但是要憑著信心
[00:20:28.000 --> 00:20:34.000]  來相信神至終是有美好的旨意
[00:20:34.000 --> 00:20:37.000]  人以為是不好的
[00:20:37.000 --> 00:20:41.000]  甚至是那些負面的環境
[00:20:41.000 --> 00:20:47.000]  好比各樣的災難、不幸、疾病、貧窮等等
[00:20:47.000 --> 00:20:50.000]  然而當你遇到這些情況的時候
[00:20:50.000 --> 00:20:52.000]  你要憑信心相信
[00:20:52.000 --> 00:20:57.000]  神對我們的旨意還是美好的
[00:20:57.000 --> 00:20:59.000]  在創世紀50章那裡
[00:20:59.000 --> 00:21:06.000]  記載了約瑟和他兄弟的故事
[00:21:06.000 --> 00:21:11.000]  當約瑟他經歷了一切的苦難之後
[00:21:11.000 --> 00:21:15.000]  他這麼樣的對他的兄弟們說
[00:21:15.000 --> 00:21:19.000]  不要害怕,我豈能代替神呢?
[00:21:19.000 --> 00:21:22.000]  從前你們的意思原是要害我
[00:21:22.000 --> 00:21:26.000]  但神的意思原是好的
[00:21:26.000 --> 00:21:34.000]  要保全許多人的性命成就今日的光景
[00:21:34.000 --> 00:21:38.000]  人的各式各樣的軟弱和罪惡
[00:21:38.000 --> 00:21:42.000]  沒有辦法來阻擋神的旨意成就
[00:21:42.000 --> 00:21:47.000]  世界各式各樣的患難、痛苦
[00:21:47.000 --> 00:21:51.000]  沒有辦法來阻擋神美好的旨意
[00:21:51.000 --> 00:21:55.000]  要成就在你的身上
[00:21:55.000 --> 00:21:57.000]  第三個相信
[00:21:57.000 --> 00:22:03.000]  要相信神會回應你的禱告
[00:22:03.000 --> 00:22:05.000]  在耶利米書29章12到13節說
[00:22:05.000 --> 00:22:09.000]  你們要呼求我,禱告我,我就應允你們
[00:22:09.000 --> 00:22:16.000]  你們尋求我,若專心尋求我,就必尋見
[00:22:16.000 --> 00:22:23.000]  這是神對耶利米以及當時的以色列人的一個應許
[00:22:23.000 --> 00:22:29.000]  你們在苦難當中,你們在患難當中,你們在逼迫當中
[00:22:29.000 --> 00:22:32.000]  但是你們要呼求,你們要禱告
[00:22:32.000 --> 00:22:37.000]  因為我耶和華神會應允你們
[00:22:37.000 --> 00:22:43.000]  你們來尋求的時候,我一定會讓你們尋見
[00:22:43.000 --> 00:22:47.000]  今天有時候我們接到熟悉的人
[00:22:47.000 --> 00:22:49.000]  打電話來的時候
[00:22:49.000 --> 00:22:53.000]  他講一句Hello,你就知道他是誰了
[00:22:53.000 --> 00:22:59.000]  而你也會很熱情地來回應電話當中跟你說話那個人
[00:22:59.000 --> 00:23:02.000]  因為你熟悉這樣的人的聲音
[00:23:02.000 --> 00:23:06.000]  這個和你打電話的人是你心裡面所喜歡的人
