
[00:00:00.000 --> 00:00:04.400]  我們現在一起來讀菲利比書第一章第九節
[00:02:35.100 --> 00:02:37.300]  任何的事情
[00:02:37.300 --> 00:02:37.900]  那麼可是
[00:02:37.900 --> 00:02:39.900]  雖然那個時候不是那麼
[00:02:39.900 --> 00:02:41.600]  對神的話不是那麼認真
[00:02:41.600 --> 00:02:44.200]  可是卻很想要清楚的知道
[00:02:44.200 --> 00:02:46.300]  基督徒人生的目標是什麼
[00:02:46.300 --> 00:02:48.000]  就是說神揀選我
[00:02:48.000 --> 00:02:48.700]  神召我
[00:02:48.700 --> 00:02:49.900]  讓我成爲一個基督徒
[00:02:49.900 --> 00:02:52.100]  我的目的到底是什麼
[00:02:52.100 --> 00:02:54.000]  這就是我們的目標對不對
[00:02:54.000 --> 00:02:56.300]  那麼我那時候就在想說
[00:02:56.300 --> 00:02:58.000]  這個人沒有目標
[00:02:58.000 --> 00:02:59.000]  就好像什麼
[00:02:59.000 --> 00:03:01.000]  好像船沒有舵
[00:03:01.000 --> 00:03:03.900]  所以在海中飄蕩
[00:03:03.900 --> 00:03:04.900]  不知道往哪裏去
[00:03:04.900 --> 00:03:06.100]  今天浪這樣子來
[00:03:06.100 --> 00:03:07.300]  他就往這邊跑
[00:03:07.300 --> 00:03:08.400]  今天浪這樣子來
[00:03:08.400 --> 00:03:10.500]  他就往這邊跑
[00:03:10.500 --> 00:03:11.800]  那麼傳道人
[00:03:11.800 --> 00:03:14.000]  給我們的答案是什麼
[00:03:14.000 --> 00:03:15.100]  一樣的
[00:03:15.100 --> 00:03:18.500]  榮耀神讚美神
[00:03:18.500 --> 00:03:19.400]  那麼那時候
[00:03:19.400 --> 00:03:22.200]  我就看看我自己的情形
[00:03:22.200 --> 00:03:24.600]  看看自己那副德性
[00:03:24.600 --> 00:03:25.200]  或者是說
[00:03:25.200 --> 00:03:27.500]  在屬靈裏面的靈命光景
[00:03:27.500 --> 00:03:29.400]  另一個問題就出現了
[00:03:29.400 --> 00:03:30.800]  這個問題就是什麼
[00:03:30.800 --> 00:03:31.700]  我就問我自己
[00:03:31.700 --> 00:03:33.700]  怎麼樣榮耀神
[00:03:33.700 --> 00:03:35.500]  怎麼樣讚美神
[00:03:35.500 --> 00:03:36.800]  那是不是將來有一天
[00:03:36.800 --> 00:03:37.800]  我們見到神的時候
[00:03:37.800 --> 00:03:39.000]  我們到了天堂的時候
[00:03:39.000 --> 00:03:39.700]  見到主耶穌
[00:03:39.700 --> 00:03:40.400]  見到神的時候
[00:03:40.400 --> 00:03:42.900]  我們就成天在那邊唱
[00:03:42.900 --> 00:03:43.800]  這是我的歌
[00:03:43.800 --> 00:03:44.800]  這是我的詩歌
[00:03:44.800 --> 00:03:46.900]  我要一生讚美
[00:03:46.900 --> 00:03:47.900]  有的人真的就講
[00:03:47.900 --> 00:03:49.600]  我們將來看到神的時候
[00:03:49.600 --> 00:03:52.100]  就是成天在那邊讚美
[00:03:52.100 --> 00:03:56.200]  成天在那邊唱詩讚美
[00:03:56.200 --> 00:03:58.700]  我不知道
[00:03:58.700 --> 00:04:01.400]  不過我那時候的光景
[00:04:01.400 --> 00:04:03.100]  聽到傳道人這樣子講之後
[00:04:03.100 --> 00:04:04.700]  我心裏面就有一個想法
[00:04:04.700 --> 00:04:06.300]  我就hoping
[00:04:06.300 --> 00:04:09.300]  真的是當見主的時候
[00:04:09.300 --> 00:04:11.700]  那時候我的身體要完全改變
[00:04:11.700 --> 00:04:14.100]  和祂一樣
[00:04:14.100 --> 00:04:16.800]  那時候神就得到榮耀
[00:04:16.800 --> 00:04:19.600]  得到讚美
[00:04:19.600 --> 00:04:21.000]  但是我仍然不解
[00:04:21.000 --> 00:04:22.500]  沒有辦法瞭解這件事情
[00:04:22.500 --> 00:04:23.000]  爲什麼
[00:04:23.000 --> 00:04:25.300]  因爲看見自己的光景
[00:04:25.300 --> 00:04:27.000]  看見自己的樣子
[00:04:27.000 --> 00:04:28.800]  那麼我就在想
[00:04:28.800 --> 00:04:30.300]  那麼我現在怎麼過呢
[00:04:30.300 --> 00:04:31.700]  對不對
[00:04:31.700 --> 00:04:32.700]  那麼在這個世界上
[00:04:32.700 --> 00:04:33.800]  這段日子
[00:04:33.800 --> 00:04:35.100]  我要怎麼過呢
[00:04:35.100 --> 00:04:39.200]  難道我要跟過去一模一樣嗎
[00:04:39.200 --> 00:04:40.000]  那不是白白的
[00:04:40.000 --> 00:04:41.500]  就度過了這一段時間
[00:04:41.500 --> 00:04:45.000]  白白的浪費了這一段時間
[00:04:45.000 --> 00:04:46.800]  這是我的問題
[00:04:46.800 --> 00:04:48.200]  那麼慢慢慢慢的
[00:04:48.200 --> 00:04:49.300]  我自己開始追求
[00:04:49.300 --> 00:04:51.600]  慢慢開始讀神話的時候
[00:04:51.600 --> 00:04:53.300]  那麼我往回過頭去看的時候
[00:04:53.300 --> 00:04:54.500]  我就發現
[00:04:54.500 --> 00:04:55.900]  難怪我那一段時間
[00:04:55.900 --> 00:04:58.400]  糊里糊塗的
[00:04:58.400 --> 00:05:01.600]  那麼別人看我
[00:05:01.600 --> 00:05:03.300]  也不太像一個基督徒
[00:05:03.300 --> 00:05:05.900]  好像一個沒有重生的人一樣
[00:05:05.900 --> 00:05:08.100]  那麼自己看自己
[00:05:08.100 --> 00:05:09.900]  好像也覺得說
[00:05:09.900 --> 00:05:11.400]  將來還要讚美他
[00:05:11.400 --> 00:05:12.800]  如果他不改變我的身體
[00:05:12.800 --> 00:05:16.400]  我大概是一點盼望都沒有的
[00:05:16.400 --> 00:05:17.000]  爲什麼
[00:05:17.000 --> 00:05:19.900]  因爲我自己不是很清楚
[00:05:19.900 --> 00:05:24.000]  我自己人生終極的目標是什麼
[00:05:24.000 --> 00:05:27.100]  而且我也不知道到底該怎麼走
[00:05:27.100 --> 00:05:28.700]  我自己很感謝神
[00:05:28.700 --> 00:05:29.800]  這麼多年來
[00:05:29.800 --> 00:05:30.800]  從神的話語裏面
[00:05:30.800 --> 00:05:32.900]  慢慢慢慢的體會
[00:05:32.900 --> 00:05:34.100]  慢慢慢慢認識神
[00:05:34.100 --> 00:05:35.700]  慢慢慢慢的認識我自己
[00:05:35.700 --> 00:05:38.000]  慢慢慢慢認識人的情形
[00:05:38.000 --> 00:05:39.100]  我感謝神
[00:05:39.100 --> 00:05:41.100]  他藉着聖靈感動了保羅
[00:05:41.100 --> 00:05:44.600]  寫下了這一段保羅他的禱告
[00:05:44.600 --> 00:05:45.600]  他這一段禱告
[00:05:45.600 --> 00:05:47.900]  不但把一個終極的目標
[00:05:47.900 --> 00:05:50.200]  很清楚的寫出來了
[00:05:50.200 --> 00:05:52.000]  而且他也告訴我們
[00:05:52.000 --> 00:05:55.000]  怎麼達到這個終極的目標
[00:05:55.000 --> 00:05:58.700]  都很清楚
[00:05:58.700 --> 00:06:02.600]  所以我今天會開始花一點時間
[00:06:02.600 --> 00:06:04.700]  在講這個短短的禱告
[00:06:04.700 --> 00:06:05.700]  那麼在這裏
[00:06:05.700 --> 00:06:08.800]  我們需要從這一段短短的禱告裏面
[00:06:08.800 --> 00:06:11.200]  我們找出幾個原則
[00:06:11.200 --> 00:06:13.100]  那麼第一個我們要去思想的
[00:06:13.100 --> 00:06:14.900]  就是保羅他的禱告
[00:06:14.900 --> 00:06:16.000]  保羅他在這裏
[00:06:16.000 --> 00:06:17.200]  他第一句話他就說
[00:06:17.200 --> 00:06:18.500]  我所禱告的
[00:06:18.500 --> 00:06:21.000]  就是要你們的愛心
[00:06:21.000 --> 00:06:24.600]  在知識和見識上多而又多
[00:06:24.600 --> 00:06:26.100]  保羅他說禱告
[00:06:26.100 --> 00:06:26.500]  對不對
[00:06:26.500 --> 00:06:28.000]  如果我們去讀以夫所書
[00:06:28.000 --> 00:06:29.300]  我們去讀哥羅西書
[00:06:29.300 --> 00:06:30.800]  我們讀加拿大書
[00:06:30.800 --> 00:06:33.900]  你就知道保羅的禱告
[00:06:33.900 --> 00:06:35.900]  他是有根有跡的
[00:06:35.900 --> 00:06:37.000]  保羅的禱告
[00:06:37.000 --> 00:06:38.900]  他是很有把握的
[00:06:38.900 --> 00:06:40.000]  你去看保羅的禱告
[00:06:40.000 --> 00:06:41.700]  很有把握
[00:06:41.700 --> 00:06:44.700]  因爲他從來不爲所事的事情
[00:06:44.700 --> 00:06:49.200]  求他所求的都是屬於神的國
[00:06:49.200 --> 00:06:51.200]  就好像主耶穌的命令一樣
[00:06:51.200 --> 00:06:52.400]  主耶穌告訴我們說
[00:06:52.400 --> 00:06:54.800]  要先求神的國和神的義
[00:06:54.800 --> 00:06:58.900]  其他所需要的東西都會加給你們
[00:06:58.900 --> 00:07:00.800]  所以我們從新約聖經裏面
[00:07:00.800 --> 00:07:03.000]  我們從保羅的書信裏面來看
[00:07:03.000 --> 00:07:05.200]  我們發現保羅的禱告
[00:07:05.200 --> 00:07:07.800]  都是有根有跡的
[00:07:07.800 --> 00:07:09.800]  在以夫所書第三章
[00:07:09.800 --> 00:07:11.700]  十四節到十七節
[00:07:11.700 --> 00:07:13.200]  我們一起來讀一下
[00:07:13.200 --> 00:07:15.000]  以夫所書第三章
[00:07:15.000 --> 00:07:17.000]  十四節到十七節
[00:07:17.000 --> 00:07:18.300]  我們一起來
[00:07:18.300 --> 00:07:22.100]  因此我在父面前屈膝
[00:07:22.100 --> 00:07:24.400]  天上地上的各家
[00:07:24.400 --> 00:07:26.600]  都是從他得名
[00:07:26.600 --> 00:07:29.600]  求他按着他豐盛的榮耀
[00:07:29.600 --> 00:07:31.000]  藉着他的靈
[00:07:31.000 --> 00:07:34.600]  叫你們心裏的力量剛強起來
[00:07:34.600 --> 00:07:36.800]  使基督因你們的信
[00:07:36.800 --> 00:07:38.500]  住在你們心裏
[00:07:38.500 --> 00:07:41.400]  叫你們的愛心有根有跡
[00:07:41.400 --> 00:07:42.100]  看到沒有
[00:07:42.100 --> 00:07:43.400]  這是保羅的禱告
[00:07:43.400 --> 00:07:44.800]  保羅的禱告他說
[00:07:44.800 --> 00:07:47.000]  使基督因你們的信
[00:07:47.000 --> 00:07:48.200]  住在你們心裏
[00:07:48.200 --> 00:07:52.900]  叫你們的愛心有根有跡
[00:07:52.900 --> 00:07:55.500]  保羅在格林多前書那邊
[00:07:55.500 --> 00:07:56.500]  他也是講
[00:07:56.500 --> 00:07:57.800]  他隻立了一個根基
[00:07:57.800 --> 00:07:58.500]  什麼根基
[00:07:58.500 --> 00:08:00.200]  就是耶穌基督
[00:08:00.200 --> 00:08:03.400]  沒有其他的根基
[00:08:03.400 --> 00:08:04.800]  保羅的禱告
[00:08:04.800 --> 00:08:07.600]  是出於他真的是對神的信心
[00:08:07.600 --> 00:08:10.200]  他相信耶穌基督所做的事情
[00:08:10.200 --> 00:08:12.500]  他相信聖靈的工作
[00:08:12.500 --> 00:08:13.700]  所以保羅的禱告
[00:08:13.700 --> 00:08:15.500]  他是很肯定的
[00:08:15.500 --> 00:08:18.200]  他知道神一定會答應的
[00:08:18.200 --> 00:08:20.600]  接下去保羅他的禱告
[00:08:20.600 --> 00:08:22.900]  就是從第一章第六節
[00:08:22.900 --> 00:08:24.600]  剛纔我們所念的
[00:08:24.600 --> 00:08:26.300]  是基於神的工作
[00:08:26.300 --> 00:08:27.700]  神的大能
[00:08:27.700 --> 00:08:30.400]  保羅從菲律賓教會的人身上看見
[00:08:30.400 --> 00:08:31.000]  所以他講
[00:08:31.000 --> 00:08:32.300]  他說我深信
[00:08:32.300 --> 00:08:34.800]  那在你們心裏動了善功的
[00:08:34.800 --> 00:08:35.900]  英文很好
[00:08:35.900 --> 00:08:39.700]  他說Begin a good work
[00:08:39.700 --> 00:08:41.400]  是神在我們心裏面
[00:08:41.400 --> 00:08:43.500]  開始的一個Good work
[00:08:43.500 --> 00:08:44.900]  記不記得神檢選我們
[00:08:44.900 --> 00:08:45.700]  神護照我們
[00:08:45.700 --> 00:08:47.400]  不是憑着我們自己的能力
[00:08:47.400 --> 00:08:48.200]  對不對
[00:08:48.200 --> 00:08:49.700]  也不是憑着我們自己的義
[00:08:49.700 --> 00:08:50.600]  乃是什麼
[00:08:50.600 --> 00:08:52.500]  神的恩典
[00:08:52.500 --> 00:08:52.900]  對不對
[00:08:52.900 --> 00:08:54.200]  他檢選我們
[00:08:54.200 --> 00:08:55.900]  他護照我們的目的是什麼
[00:08:55.900 --> 00:08:58.400]  就是爲了叫我們行善
[00:08:58.400 --> 00:09:01.000]  就是神所預備叫我們行的
[00:09:01.000 --> 00:09:08.000]  那個地方善就是Good work
[00:09:08.000 --> 00:09:09.200]  保羅在這裏告訴他們
[00:09:09.200 --> 00:09:11.800]  是神在你們心裏面
[00:09:11.800 --> 00:09:17.500]  開始了這個善功
[00:09:17.500 --> 00:09:20.200]  保羅他不但相信神開始
[00:09:20.200 --> 00:09:23.100]  而且他也能夠知道
[00:09:23.100 --> 00:09:25.600]  後面一定會有果子出來的
[00:09:25.600 --> 00:09:27.100]  一定會有果子出來的
[00:09:27.100 --> 00:09:28.900]  所以當保羅爲天上的倫理家人
[00:09:28.900 --> 00:09:29.500]  禱告的時候
[00:09:29.500 --> 00:09:30.700]  也是一模一樣
[00:09:30.700 --> 00:09:33.800]  他說我知道你們一定是蒙恩得救的
[00:09:33.800 --> 00:09:34.600]  爲什麼
[00:09:34.600 --> 00:09:36.600]  因爲主耶穌的救恩
[00:09:36.600 --> 00:09:39.000]  因爲主耶穌的福音
[00:09:39.000 --> 00:09:40.600]  所以保羅爲他們的禱告
[00:09:40.600 --> 00:09:41.100]  是什麼呢
[00:09:41.100 --> 00:09:44.300]  就是要他們的愛心多而又多
[00:09:44.300 --> 00:09:45.600]  就是越來越多
[00:09:45.600 --> 00:09:47.200]  越來越豐富
[00:09:47.200 --> 00:09:49.100]  Abound more and more
[00:09:49.100 --> 00:09:50.000]  越來越多
[00:09:50.000 --> 00:09:51.900]  越來越豐富
[00:09:51.900 --> 00:09:53.700]  不只是爲當時的教會
[00:09:53.700 --> 00:09:57.800]  也是爲所有聽使徒的教導
[00:09:57.800 --> 00:09:59.700]  而信的人禱告
[00:09:59.700 --> 00:10:01.600]  也就是爲我們從保羅以後
[00:10:01.600 --> 00:10:04.800]  歷世歷代的教會基督徒禱告
[00:10:04.800 --> 00:10:05.500]  所以弟兄姐妹
[00:10:05.500 --> 00:10:06.700]  你真的是看見教會
[00:10:06.700 --> 00:10:12.300]  爲什麼永遠不會被滅掉
[00:10:12.300 --> 00:10:17.600]  永遠不會的
[00:10:17.600 --> 00:10:19.900]  當初主耶穌在科西瑪利園
[00:10:19.900 --> 00:10:21.400]  他就是這麼禱告
[00:10:21.400 --> 00:10:24.400]  他爲他的幾個使徒們禱告
[00:10:24.400 --> 00:10:25.400]  然後他也說
[00:10:25.400 --> 00:10:28.900]  他說也爲了那些將來聽見他們的話
[00:10:28.900 --> 00:10:30.500]  而信的人禱告
[00:10:30.500 --> 00:10:31.900]  這是主耶穌的禱告
[00:10:31.900 --> 00:10:32.400]  弟兄姐妹
[00:10:32.400 --> 00:10:36.000]  這是神的兒子的禱告
[00:10:36.000 --> 00:10:44.400]  還有什麼比這個還Powerful
[00:10:44.400 --> 00:10:46.100]  那麼保羅在這裏提到的
[00:10:46.100 --> 00:10:47.600]  愛心
[00:10:47.600 --> 00:10:48.400]  其實呢
[00:10:48.400 --> 00:10:50.200]  如果你去看原來的文字
[00:10:50.200 --> 00:10:51.600]  它就是愛
[00:10:51.600 --> 00:10:52.700]  我們通常講愛心
[00:10:52.700 --> 00:10:53.100]  愛心
[00:10:53.100 --> 00:10:54.000]  愛心
[00:10:54.000 --> 00:10:55.400]  我覺得有時候會誤會
[00:10:55.400 --> 00:10:56.800]  好像我們要有愛心
[00:10:56.800 --> 00:10:57.200]  愛心
[00:10:57.200 --> 00:10:57.800]  愛心
[00:10:57.800 --> 00:10:59.900]  實際上他在這裏是講愛
[00:10:59.900 --> 00:11:01.400]  那麼我知道過去
[00:11:01.400 --> 00:11:04.100]  張校長在這裏已經講過愛的真體
[00:11:04.100 --> 00:11:06.000]  講得非常非常生動
[00:11:06.000 --> 00:11:07.300]  而且清楚
[00:11:07.300 --> 00:11:09.000]  我就不在這裏多講
[00:11:09.000 --> 00:11:09.800]  但是呢
[00:11:09.800 --> 00:11:11.600]  我們要想一下
[00:11:11.600 --> 00:11:13.300]  我們知道一件事情
[00:11:13.300 --> 00:11:17.700]  愛是基督教福音的中心
[00:11:17.700 --> 00:11:20.900]  就是中心的主題
[00:11:20.900 --> 00:11:23.200]  在約翰福音第三章十六節
[00:11:23.200 --> 00:11:24.800]  在那邊他就告訴我們
[00:11:24.800 --> 00:11:26.500]  約翰福音三章十六節
[00:11:26.500 --> 00:11:27.500]  我們一起念好不好
[00:11:27.500 --> 00:11:28.800]  這一節經文
[00:11:28.800 --> 00:11:30.500]  神愛世人
[00:11:30.500 --> 00:11:34.000]  甚至將他的獨生子賜給他們
[00:11:34.000 --> 00:11:35.800]  叫一切信他的
[00:11:35.800 --> 00:11:37.000]  不致滅亡
[00:11:37.000 --> 00:11:38.600]  反得永生
[00:11:38.600 --> 00:11:39.600]  看到沒有
[00:11:39.600 --> 00:11:40.600]  這就是愛
[00:11:40.600 --> 00:11:41.600]  這是中心
[00:11:41.600 --> 00:11:44.700]  這一節聖經是整個基督教福音的
[00:11:44.700 --> 00:11:46.100]  中心的思想
[00:11:46.100 --> 00:11:48.300]  中心的主題
[00:11:48.300 --> 00:11:51.600]  那麼基督耶穌降世爲人
[00:11:51.600 --> 00:11:52.600]  是因爲什麼
[00:11:52.600 --> 00:11:54.300]  就是因爲愛
[00:11:54.300 --> 00:11:55.400]  就是因爲愛
[00:11:55.400 --> 00:11:56.400]  在這裏告訴我們說
[00:11:56.400 --> 00:11:58.000]  神愛世人
[00:11:58.000 --> 00:11:59.100]  接下去我們再看
[00:11:59.100 --> 00:12:01.300]  約翰一書第四章
[00:12:01.300 --> 00:12:03.300]  約翰一書第四章第七節
[00:12:03.300 --> 00:12:05.400]  我們一起來唸好不好
[00:12:05.400 --> 00:12:07.100]  親愛的弟兄
[00:12:07.100 --> 00:12:09.600]  我們應當彼此相愛
[00:12:09.600 --> 00:12:11.900]  因爲愛是從神來的
[00:12:11.900 --> 00:12:13.300]  凡有愛心的
[00:12:13.300 --> 00:12:15.300]  都是由神而生
[00:12:15.300 --> 00:12:17.900]  並且認識神
[00:12:17.900 --> 00:12:19.500]  我們很感謝主
[00:12:19.500 --> 00:12:21.000]  在這裏他告訴我們
[00:12:21.000 --> 00:12:22.400]  他說我們應當彼此相愛
[00:12:22.400 --> 00:12:24.500]  因爲愛是從神來的
[00:12:24.500 --> 00:12:25.400]  凡有愛心的
[00:12:25.400 --> 00:12:27.000]  都是由神而生
[00:12:27.000 --> 00:12:28.100]  並且認識神
[00:12:28.100 --> 00:12:29.200]  從這一節經文裏面
[00:12:29.200 --> 00:12:30.300]  我們就可以看見
[00:12:30.300 --> 00:12:32.200]  聖經上所講的一個愛
[00:12:32.200 --> 00:12:33.300]  跟我們在世界上的人
[00:12:33.300 --> 00:12:35.200]  所講的一個愛是不太一樣的
[00:12:35.200 --> 00:12:36.600]  我想你們都知道
[00:12:36.600 --> 00:12:38.500]  這個英文名字叫做Agape
[00:12:38.500 --> 00:12:40.300]  那麼就是張景恆校長
[00:12:40.300 --> 00:12:41.800]  他們那個團契
[00:12:41.800 --> 00:12:44.300]  叫做仁愛團契
[00:12:44.300 --> 00:12:47.100]  他們真的是彼此相愛
[00:12:47.100 --> 00:12:49.600]  那麼
[00:12:49.600 --> 00:12:51.200]  這就是聖經上讓我們看見
[00:12:51.200 --> 00:12:54.200]  主耶穌當他在定十字架之前
[00:12:54.200 --> 00:12:56.400]  記不記得在約翰福音十三章
[00:12:56.400 --> 00:12:58.400]  他爲他的門徒洗腳的時候
[00:12:58.400 --> 00:12:59.400]  他最後告訴他們
[00:12:59.400 --> 00:13:01.000]  他說你們要彼此相愛
[00:13:01.000 --> 00:13:02.300]  像我愛你們一樣
[00:13:02.300 --> 00:13:03.300]  爲什麼
[00:13:03.300 --> 00:13:05.800]  因爲我們彼此相愛的話
[00:13:05.800 --> 00:13:08.200]  世人就能夠知道
[00:13:08.200 --> 00:13:10.700]  耶穌是從神那裏所拆來的
[00:13:10.700 --> 00:13:14.700]  世人就知道祂是神
[00:13:14.700 --> 00:13:15.900]  這個愛
[00:13:15.900 --> 00:13:20.000]  就是我們從聖經上所看到的
[00:13:20.000 --> 00:13:21.600]  這是神的愛
[00:13:21.600 --> 00:13:22.900]  那麼我們再看
[00:13:22.900 --> 00:13:24.700]  馬太福音第二十二章
[00:13:24.700 --> 00:13:27.200]  三十五節到四十節
[00:13:27.200 --> 00:13:28.700]  我們只念最後一節
[00:13:28.700 --> 00:13:33.700]  最後一節就是第四十節
[00:13:33.700 --> 00:13:35.300]  我們一起來唸
[00:13:35.300 --> 00:13:37.700]  這兩條誡命是律法
[00:13:37.700 --> 00:13:40.800]  和先知一切道理的總綱
[00:13:40.800 --> 00:13:45.700]  你們知不知道哪兩條誡命
[00:13:45.700 --> 00:13:51.300]  大聲一點大聲一點
[00:13:51.300 --> 00:13:57.100]  你們要盡心
[00:13:57.100 --> 00:13:59.100]  其次也是相仿
[00:13:59.100 --> 00:14:02.000]  就是要愛人如己
[00:14:02.000 --> 00:14:05.400]  所以在這裏主耶穌他也告訴我們
[00:14:05.400 --> 00:14:08.700]  那麼這個愛是什麼
[00:14:08.700 --> 00:14:11.400]  是誡命的總綱
[00:14:11.400 --> 00:14:12.600]  所以人家問耶穌
[00:14:12.600 --> 00:14:14.600]  誡命中哪一條最大
[00:14:14.600 --> 00:14:16.300]  當然他們是想害耶穌
[00:14:16.300 --> 00:14:17.900]  但是主耶穌你知道
[00:14:17.900 --> 00:14:19.500]  祂真的是神的兒子
[00:14:19.500 --> 00:14:21.300]  祂瞭解什麼叫做愛
[00:14:21.300 --> 00:14:22.900]  祂知道神的愛是什麼
[00:14:22.900 --> 00:14:24.300]  所以祂就告訴他們
[00:14:24.300 --> 00:14:26.000]  祂說第一條是愛神
[00:14:26.000 --> 00:14:27.800]  盡心盡心盡力盡力
[00:14:27.800 --> 00:14:29.800]  第二條也是一樣
[00:14:29.800 --> 00:14:30.600]  換句話講就是
[00:14:30.600 --> 00:14:32.300]  盡心盡心盡力盡力
[00:14:32.300 --> 00:14:36.500]  愛人如己
[00:14:36.500 --> 00:14:38.000]  那麼對人呢
[00:14:38.000 --> 00:14:40.400]  我們從主耶穌講的這一條誡命
[00:14:40.400 --> 00:14:43.200]  我們看一下羅馬書第十三章
[00:14:43.200 --> 00:14:44.800]  第八節到第十節
[00:14:44.800 --> 00:14:46.300]  羅馬書第十三章
[00:14:46.300 --> 00:14:50.700]  我們一起念
[00:14:50.700 --> 00:14:52.400]  唯有彼此相愛
[00:14:52.400 --> 00:14:54.400]  要常以爲虧欠
[00:14:54.400 --> 00:14:58.000]  因爲愛人的就完全的律法
[00:14:58.000 --> 00:14:59.700]  像那不可姦淫
[00:14:59.700 --> 00:15:00.800]  不可殺人
[00:15:00.800 --> 00:15:02.000]  不可偷盜
[00:15:02.000 --> 00:15:03.100]  不可貪婪
[00:15:03.100 --> 00:15:04.700]  或有別的誡命
[00:15:04.700 --> 00:15:06.700]  都包在愛人如己
[00:15:06.700 --> 00:15:08.700]  這一句話之內
