
[00:00:00.000 --> 00:00:02.000]  今天的講題是關於手
[00:04:06.000 --> 00:04:08.000]  去到亞洲的邊緣
[00:04:08.000 --> 00:04:10.000]  亦都在這一邊
[00:04:10.000 --> 00:04:12.000]  是會看到
[00:04:12.000 --> 00:04:14.000]  埃及
[00:04:14.000 --> 00:04:16.000]  亦都上面去到希臘
[00:04:16.000 --> 00:04:18.000]  這個福源那麼廣闊的帝國
[00:04:18.000 --> 00:04:20.000]  127個行省
[00:04:20.000 --> 00:04:22.000]  這個王
[00:04:22.000 --> 00:04:24.000]  能夠去管理得好
[00:04:24.000 --> 00:04:26.000]  所以被稱為
[00:04:26.000 --> 00:04:28.000]  long-handed 長手
[00:04:28.000 --> 00:04:30.000]  有能力 有力量
[00:04:30.000 --> 00:04:32.000]  這位被稱為長手的
[00:04:32.000 --> 00:04:34.000]  王亞達薩西
[00:04:34.000 --> 00:04:36.000]  在伊斯拉回歸的事件裏面
[00:04:36.000 --> 00:04:38.000]  可以說是很重要的
[00:04:38.000 --> 00:04:40.000]  所以這一張經文其實更多的節數
[00:04:40.000 --> 00:04:42.000]  在說他那份的官方文件
[00:04:42.000 --> 00:04:44.000]  他所落的御令
[00:04:44.000 --> 00:04:46.000]  他所給的聖旨
[00:04:46.000 --> 00:04:50.000]  11節9路就說
[00:04:50.000 --> 00:04:52.000]  亞達薩西王賜給精通耶和華
[00:04:52.000 --> 00:04:54.000]  誡命和以色列律例的民事
[00:04:54.000 --> 00:04:56.000]  伊斯拉祭司的御旨
[00:04:56.000 --> 00:04:58.000]  抄本如下
[00:04:58.000 --> 00:05:00.000]  這一份的官方文件
[00:05:00.000 --> 00:05:02.000]  或者好像我們古代的聖旨
[00:05:02.000 --> 00:05:04.000]  是這個
[00:05:04.000 --> 00:05:06.000]  王去頒布給
[00:05:06.000 --> 00:05:08.000]  伊斯拉以及所有
[00:05:08.000 --> 00:05:10.000]  其他官員讓他們知道
[00:05:10.000 --> 00:05:12.000]  所以會抄寫很多份
[00:05:12.000 --> 00:05:14.000]  這一份的御旨
[00:05:14.000 --> 00:05:16.000]  抄本的原文
[00:05:16.000 --> 00:05:18.000]  在我們聖經裏面
[00:05:18.000 --> 00:05:20.000]  原本的文字是12節到26節
[00:05:20.000 --> 00:05:22.000]  那麼長的
[00:05:22.000 --> 00:05:24.000]  這十幾節的經文
[00:05:24.000 --> 00:05:26.000]  全部都是用另一種文字
[00:05:26.000 --> 00:05:28.000]  阿蘭文去寫 而不是希伯來文
[00:05:28.000 --> 00:05:30.000]  阿蘭文是當時波斯帝國的官方語言
[00:05:30.000 --> 00:05:32.000]  讓到這個帝國
[00:05:32.000 --> 00:05:34.000]  統一的語言上面
[00:05:34.000 --> 00:05:36.000]  也有一個高效率的郵政系統
[00:05:36.000 --> 00:05:38.000]  我們已經設計了
[00:05:38.000 --> 00:05:40.000]  用快碼運送書信
[00:05:40.000 --> 00:05:42.000]  以致命令可以很快傳達
[00:05:42.000 --> 00:05:44.000]  亦都用此
[00:05:44.000 --> 00:05:46.000]  維持全國的一統和管治
[00:05:46.000 --> 00:05:48.000]  這一份聖旨當中
[00:05:48.000 --> 00:05:50.000]  有兩句說話
[00:05:50.000 --> 00:05:52.000]  讓我們去理解到
[00:05:52.000 --> 00:05:54.000]  這一段聖旨裏面的內容
[00:05:54.000 --> 00:05:58.000]  就是下面這兩節
[00:05:58.000 --> 00:06:00.000]  12、13節那裏說
[00:06:00.000 --> 00:06:02.000]  朱王之王阿達舍西
[00:06:02.000 --> 00:06:04.000]  我降旨
[00:06:04.000 --> 00:06:06.000]  在21節那裏再重複
[00:06:06.000 --> 00:06:08.000]  我阿達舍西王又降旨
[00:06:08.000 --> 00:06:10.000]  第一部份是說什麼呢?
[00:06:10.000 --> 00:06:12.000]  第一部份的降旨是說
[00:06:12.000 --> 00:06:14.000]  他批准伊斯拉
[00:06:14.000 --> 00:06:16.000]  在這個旅程上面帶的人力物力
[00:06:16.000 --> 00:06:18.000]  和禮物回到耶路撒冷
[00:06:18.000 --> 00:06:22.000]  而第二部份他亦都批准
[00:06:22.000 --> 00:06:24.000]  伊斯拉可以去調動
[00:06:24.000 --> 00:06:26.000]  人力物力和權力
[00:06:26.000 --> 00:06:28.000]  去管理耶路撒冷
[00:06:28.000 --> 00:06:30.000]  以色列的群體
[00:06:32.000 --> 00:06:34.000]  准許波斯帝國的
[00:06:34.000 --> 00:06:36.000]  以色列人和侍奉人
[00:06:36.000 --> 00:06:38.000]  能夠甘心自願地歸回
[00:06:38.000 --> 00:06:40.000]  在這個聖旨裏面
[00:06:40.000 --> 00:06:42.000]  其中的第一項大典
[00:06:42.000 --> 00:06:44.000]  他不單止准巴比倫省
[00:06:44.000 --> 00:06:46.000]  亦都准全國所有
[00:06:46.000 --> 00:06:48.000]  以色列被擄去的地方
[00:06:48.000 --> 00:06:50.000]  猶太人的後裔
[00:06:50.000 --> 00:06:52.000]  能夠回到他們自己的聖地
[00:06:52.000 --> 00:06:54.000]  同時除了人
[00:06:54.000 --> 00:06:56.000]  他提供錢
[00:06:56.000 --> 00:06:58.000]  他奉獻
[00:06:58.000 --> 00:07:00.000]  奉獻很多的金銀
[00:07:00.000 --> 00:07:02.000]  他自己和他的官員奉獻
[00:07:02.000 --> 00:07:04.000]  亦都有很多
[00:07:04.000 --> 00:07:06.000]  其中的以色列人
[00:07:06.000 --> 00:07:08.000]  他們甘心樂意奉獻
[00:07:08.000 --> 00:07:10.000]  他們不回去
[00:07:10.000 --> 00:07:12.000]  但他們奉獻獻賞去聖殿
[00:07:12.000 --> 00:07:14.000]  而且用這些金銀
[00:07:14.000 --> 00:07:16.000]  伊斯拉需要購買牛羊
[00:07:16.000 --> 00:07:18.000]  穀物
[00:07:18.000 --> 00:07:20.000]  和帶一些專用器皿
[00:07:20.000 --> 00:07:22.000]  回到聖殿當中
[00:07:22.000 --> 00:07:24.000]  這個王甚至答應
[00:07:24.000 --> 00:07:26.000]  伊斯拉起承之前
[00:07:26.000 --> 00:07:28.000]  要買的一切物資
[00:07:28.000 --> 00:07:30.000]  都有王家的庫房包底
[00:07:30.000 --> 00:07:32.000]  是不是很慷慨
[00:07:32.000 --> 00:07:34.000]  很多東西
[00:07:34.000 --> 00:07:36.000]  全部都是包底的
[00:07:36.000 --> 00:07:38.000]  這個王這樣做的目的
[00:07:38.000 --> 00:07:40.000]  一方面當然我們
[00:07:40.000 --> 00:07:42.000]  憑著信心的眼睛看得見
[00:07:42.000 --> 00:07:44.000]  肯定是神作為
[00:07:44.000 --> 00:07:46.000]  但在當時的人看
[00:07:46.000 --> 00:07:48.000]  看到這份官方的文件
[00:07:48.000 --> 00:07:50.000]  他們會怎樣思想呢
[00:07:50.000 --> 00:07:52.000]  正如後世對於這個
[00:07:52.000 --> 00:07:54.000]  亞達薩西的評價
[00:07:54.000 --> 00:07:56.000]  long handed
[00:07:56.000 --> 00:07:58.000]  可以很長的手
[00:07:58.000 --> 00:08:00.000]  去管理他復原
[00:08:00.000 --> 00:08:02.000]  這麼大的帝國
[00:08:02.000 --> 00:08:04.000]  其中也有描述
[00:08:04.000 --> 00:08:06.000]  他的管治的能力
[00:08:06.000 --> 00:08:08.000]  都很高
[00:08:08.000 --> 00:08:10.000]  所以這個王不是一時
[00:08:10.000 --> 00:08:12.000]  興起或者喜好
[00:08:12.000 --> 00:08:14.000]  他特別偏愛猶太人
[00:08:14.000 --> 00:08:16.000]  讓他們能夠回到自己的聖地
[00:08:16.000 --> 00:08:18.000]  在十四節裏面
[00:08:18.000 --> 00:08:20.000]  其實都有些端倪
[00:08:20.000 --> 00:08:22.000]  我請大家一起讀這節經文
[00:08:22.000 --> 00:08:24.000]  預備起
[00:08:24.000 --> 00:08:26.000]  「七個謀士派你去」
[00:08:26.000 --> 00:08:28.000]  「照你手中神的律法」
[00:08:28.000 --> 00:08:34.000]  「視察猶大和耶路撒冷的景況」
[00:08:34.000 --> 00:08:36.000]  這一句經文講到
[00:08:36.000 --> 00:08:38.000]  王和七個謀士
[00:08:38.000 --> 00:08:40.000]  表達的是
[00:08:40.000 --> 00:08:42.000]  在他的皇宮裏面
[00:08:42.000 --> 00:08:44.000]  他的宮廷上面
[00:08:44.000 --> 00:08:46.000]  不單止王自己認為要這樣做
[00:08:46.000 --> 00:08:48.000]  和他一起管理這個
[00:08:48.000 --> 00:08:50.000]  這麼大的帝國的那七個謀士
[00:08:50.000 --> 00:08:52.000]  在他身邊最重要的臣子
[00:08:52.000 --> 00:08:54.000]  都是一同這樣認為
[00:08:54.000 --> 00:08:56.000]  是一種共識
[00:08:56.000 --> 00:08:58.000]  事實上阿達斯西王
[00:08:58.000 --> 00:09:00.000]  第七年以斯拉去耶路撒冷
[00:09:00.000 --> 00:09:02.000]  在這七年之間
[00:09:02.000 --> 00:09:04.000]  由他即位到第七年
[00:09:04.000 --> 00:09:06.000]  其實他是經歷了一連串的宮廷鬥爭
[00:09:06.000 --> 00:09:08.000]  才上到位置
[00:09:08.000 --> 00:09:10.000]  他需要拉攏他身邊的皇室的勢力
[00:09:10.000 --> 00:09:12.000]  清除一些反叛的浪潮
[00:09:12.000 --> 00:09:16.000]  在阿達斯西繼位之後
[00:09:16.000 --> 00:09:18.000]  即刻埃及的地方就有叛亂了
[00:09:18.000 --> 00:09:20.000]  趁著新王登位
[00:09:20.000 --> 00:09:22.000]  希望可以脫離
[00:09:22.000 --> 00:09:24.000]  這個波斯帝國
[00:09:24.000 --> 00:09:26.000]  所以你會留意到
[00:09:26.000 --> 00:09:28.000]  埃及上少少的地方
[00:09:28.000 --> 00:09:30.000]  那個綠色窄窄長長
[00:09:30.000 --> 00:09:32.000]  斜斜那一截
[00:09:32.000 --> 00:09:34.000]  就是以色列猶大地
[00:09:34.000 --> 00:09:36.000]  那個地方是怎樣的
[00:09:36.000 --> 00:09:38.000]  是一個
[00:09:38.000 --> 00:09:40.000]  防禦埃及的重要緩衝地帶
[00:09:40.000 --> 00:09:42.000]  換言之
[00:09:42.000 --> 00:09:44.000]  波斯王在這個時候
[00:09:44.000 --> 00:09:46.000]  在現實上面他是需要一個
[00:09:46.000 --> 00:09:48.000]  接輪埃及的地方
[00:09:48.000 --> 00:09:50.000]  讓他的城在那裡
[00:09:50.000 --> 00:09:52.000]  緩和埃及的局勢
[00:09:52.000 --> 00:09:54.000]  甚至若果那裡有變化
[00:09:54.000 --> 00:09:56.000]  不會那麼快蔓延到
[00:09:56.000 --> 00:09:58.000]  他其他的地方
[00:09:58.000 --> 00:10:00.000]  如果這樣看的話
[00:10:00.000 --> 00:10:02.000]  王的御令其中說
[00:10:02.000 --> 00:10:04.000]  要視察
[00:10:04.000 --> 00:10:06.000]  猶大和耶路撒冷的景況
[00:10:06.000 --> 00:10:08.000]  這個視察
[00:10:08.000 --> 00:10:10.000]  就並不是普通看
[00:10:10.000 --> 00:10:12.000]  那麼簡單
[00:10:12.000 --> 00:10:16.000]  這個是對應時局的
[00:10:16.000 --> 00:10:18.000]  任務來的
[00:10:18.000 --> 00:10:20.000]  而第二部份的御令
[00:10:20.000 --> 00:10:22.000]  王更加給以色列
[00:10:22.000 --> 00:10:26.000]  能夠有一種的特權
[00:10:26.000 --> 00:10:28.000]  他吩咐在河西
[00:10:28.000 --> 00:10:30.000]  管理稅收的官員
[00:10:30.000 --> 00:10:32.000]  要他們盡力去配合
[00:10:32.000 --> 00:10:34.000]  以色列的歸回的工作
[00:10:34.000 --> 00:10:36.000]  這裏說的那條河
[00:10:36.000 --> 00:10:38.000]  就不是約旦河
[00:10:38.000 --> 00:10:40.000]  在這個帝國裏面
[00:10:40.000 --> 00:10:42.000]  很重要的幼法拉底河
[00:10:42.000 --> 00:10:44.000]  在巴比倫旁邊那條
[00:10:44.000 --> 00:10:46.000]  非常藍色的那條河
[00:10:46.000 --> 00:10:48.000]  表達在這個帝國
[00:10:48.000 --> 00:10:50.000]  由巴比倫的西面
[00:10:50.000 --> 00:10:52.000]  一直到埃及 希臘
[00:10:52.000 --> 00:10:54.000]  這一部份是河西
[00:10:54.000 --> 00:10:56.000]  當以色列經過
[00:10:56.000 --> 00:10:58.000]  這些行省的時候
[00:10:58.000 --> 00:11:00.000]  王要求這些行省
[00:11:00.000 --> 00:11:02.000]  去配合以色列歸回的工作
[00:11:02.000 --> 00:11:04.000]  甚至免除收他們
[00:11:04.000 --> 00:11:06.000]  在其中回到猶大地之後
[00:11:06.000 --> 00:11:08.000]  的稅收
[00:11:08.000 --> 00:11:10.000]  王更加給以色列
[00:11:10.000 --> 00:11:12.000]  在猶大耶路撒冷
[00:11:12.000 --> 00:11:14.000]  人事任命的權力
[00:11:14.000 --> 00:11:16.000]  可以執行判刑
[00:11:16.000 --> 00:11:18.000]  這裏顯示王相信以色列
[00:11:18.000 --> 00:11:20.000]  並且給他一定的自由
[00:11:20.000 --> 00:11:22.000]  或者
[00:11:22.000 --> 00:11:24.000]  這也是對應著當時
[00:11:24.000 --> 00:11:26.000]  整個國際的形勢
[00:11:26.000 --> 00:11:28.000]  可見
[00:11:28.000 --> 00:11:30.000]  聖經給我們看到一幅
[00:11:30.000 --> 00:11:32.000]  很現實的圖畫
[00:11:32.000 --> 00:11:34.000]  王的手看起來好像
[00:11:34.000 --> 00:11:36.000]  很慷慨地去幫助以色列
[00:11:36.000 --> 00:11:38.000]  但實際還是為了捍衛
[00:11:38.000 --> 00:11:40.000]  他自己的目標目的
[00:11:40.000 --> 00:11:42.000]  希望去維繫這個
[00:11:42.000 --> 00:11:44.000]  龐大的帝國
[00:11:44.000 --> 00:11:46.000]  以色列的作者將當時
[00:11:46.000 --> 00:11:48.000]  人人都看得明的官方文件
[00:11:48.000 --> 00:11:50.000]  加在這段
[00:11:50.000 --> 00:11:52.000]  書卷的敘事裏面
[00:11:52.000 --> 00:11:54.000]  呈現一個歷史
[00:11:54.000 --> 00:11:56.000]  現實的實況
[00:11:56.000 --> 00:11:58.000]  讓你知道
[00:11:58.000 --> 00:12:00.000]  有時候信仰就是
[00:12:00.000 --> 00:12:02.000]  會和我們現實很多的處境
[00:12:02.000 --> 00:12:04.000]  混合在一起
[00:12:04.000 --> 00:12:06.000]  在其他的文件顯示
[00:12:06.000 --> 00:12:08.000]  波斯帝國的確不是只對
[00:12:08.000 --> 00:12:10.000]  對不同的民族
[00:12:10.000 --> 00:12:12.000]  容許他們有自己的
[00:12:12.000 --> 00:12:14.000]  宗教信仰
[00:12:14.000 --> 00:12:16.000]  甚至用他們原本
[00:12:16.000 --> 00:12:18.000]  宗教信仰所賦予的
[00:12:18.000 --> 00:12:20.000]  律例典章去管理人民
[00:12:20.000 --> 00:12:22.000]  這些做法
[00:12:22.000 --> 00:12:24.000]  在其他民族
[00:12:24.000 --> 00:12:26.000]  波斯帝國都容許
[00:12:26.000 --> 00:12:28.000]  曾經有個文獻就說
[00:12:28.000 --> 00:12:30.000]  埃及那裏平定了叛亂之後
[00:12:30.000 --> 00:12:32.000]  波斯王亦都讓一些埃及人
[00:12:32.000 --> 00:12:34.000]  避怒的埃及人回到埃及原地
[00:12:34.000 --> 00:12:36.000]  重建他們的神廟
[00:12:36.000 --> 00:12:38.000]  和耶路撒冷的聖殿一樣
[00:12:38.000 --> 00:12:40.000]  是一種懷柔的政策
[00:12:40.000 --> 00:12:42.000]  是一種帝國的策略
[00:12:42.000 --> 00:12:44.000]  容許他們
[00:12:44.000 --> 00:12:46.000]  以自己的民族法律
[00:12:46.000 --> 00:12:48.000]  宗教信仰
[00:12:48.000 --> 00:12:50.000]  管理以安撫人心
[00:12:50.000 --> 00:12:52.000]  領子梅當我們讀到
[00:12:52.000 --> 00:12:54.000]  這一大段官方文件的紀錄的時候
[00:12:54.000 --> 00:12:56.000]  其實讓我們想起
[00:12:56.000 --> 00:13:00.000]  信仰從來都不是抽離現實處境
[00:13:00.000 --> 00:13:02.000]  地上的皇權政體
[00:13:02.000 --> 00:13:04.000]  始終是
[00:13:04.000 --> 00:13:06.000]  和我們的生活息息相關
[00:13:06.000 --> 00:13:08.000]  信仰
[00:13:08.000 --> 00:13:10.000]  不是避世的
[00:13:10.000 --> 00:13:12.000]  面對著今天的現實
[00:13:12.000 --> 00:13:14.000]  我們的信仰生活和這個世代
[00:13:14.000 --> 00:13:16.000]  和世道重疊著
[00:13:16.000 --> 00:13:18.000]  我們說疫情之後的復常
[00:13:18.000 --> 00:13:20.000]  其實代表著
[00:13:20.000 --> 00:13:22.000]  因為疫情而暫停的
[00:13:22.000 --> 00:13:24.000]  很多的變化
[00:13:24.000 --> 00:13:26.000]  在復常之後
[00:13:26.000 --> 00:13:28.000]  一一速速地在進行
[00:13:28.000 --> 00:13:30.000]  這是一個
[00:13:30.000 --> 00:13:32.000]  不能逃避的實況
[00:13:32.000 --> 00:13:34.000]  只是問題是
[00:13:34.000 --> 00:13:36.000]  我們有沒有去正視
[00:13:36.000 --> 00:13:38.000]  我們應當怎樣去面對
[00:13:38.000 --> 00:13:40.000]  要知道怎樣面對
[00:13:40.000 --> 00:13:42.000]  很多時候就會看看
[00:13:42.000 --> 00:13:44.000]  到底我手上有什麼資源
[00:13:44.000 --> 00:13:46.000]  我能夠做到什麼事
[00:13:46.000 --> 00:13:48.000]  也是對手
[00:13:48.000 --> 00:13:52.000]  以斯拉手上有什麼呢
[00:13:52.000 --> 00:13:54.000]  我們從經文那裡數一下
[00:13:54.000 --> 00:13:56.000]  首先我們已經知道
[00:13:56.000 --> 00:13:58.000]  他手上有亞特舍西王給他
[00:13:58.000 --> 00:14:00.000]  那份御令的抄本
[00:14:00.000 --> 00:14:02.000]  這份抄本很重要
[00:14:02.000 --> 00:14:04.000]  這份聖旨其實是給他通關的護照
[00:14:04.000 --> 00:14:06.000]  給他通關的文件
[00:14:06.000 --> 00:14:08.000]  拿著這份抄本
[00:14:08.000 --> 00:14:10.000]  所有的關卡都要放行
[00:14:10.000 --> 00:14:12.000]  第二他擁有他所需要的人力
[00:14:12.000 --> 00:14:14.000]  在經文裡面
[00:14:14.000 --> 00:14:16.000]  後面畫讓我們知道
[00:14:16.000 --> 00:14:18.000]  這班自願回歸以色列人
[00:14:18.000 --> 00:14:20.000]  祭司利美人和所有其他
[00:14:20.000 --> 00:14:22.000]  在聖殿裡面要服侍的專職人員
[00:14:22.000 --> 00:14:24.000]  按照後來第八章的清單
[00:14:24.000 --> 00:14:26.000]  這一次
[00:14:26.000 --> 00:14:28.000]  第二次歸回的人數
[00:14:28.000 --> 00:14:30.000]  包括他們的家人
[00:14:30.000 --> 00:14:32.000]  估計可以超過五千人
[00:14:32.000 --> 00:14:34.000]  他擁有人力
[00:14:34.000 --> 00:14:36.000]  第三他擁有大量的金銀
[00:14:36.000 --> 00:14:38.000]  剛才說過很多的金錢
[00:14:38.000 --> 00:14:40.000]  來自王童謀士的奉獻
[00:14:40.000 --> 00:14:42.000]  來自巴比倫省
[00:14:42.000 --> 00:14:44.000]  來自猶太人被擄到不同地方
[00:14:44.000 --> 00:14:46.000]  以斯拉向他們收集的金銀和禮物
[00:14:46.000 --> 00:14:48.000]  還有帶上
[00:14:48.000 --> 00:14:50.000]  聖殿要獻祭的祭生祭物
[00:14:50.000 --> 00:14:52.000]  那裡起碼有一百多隻
[00:14:52.000 --> 00:14:54.000]  帶到聖殿裡面要用的器皿
[00:14:54.000 --> 00:14:56.000]  很大量的資源
[00:14:58.000 --> 00:15:00.000]  還有第四
[00:15:00.000 --> 00:15:02.000]  他有收集大筆資源的權力
[00:15:02.000 --> 00:15:04.000]  剛才說
[00:15:04.000 --> 00:15:06.000]  不同的河西的省份
[00:15:06.000 --> 00:15:08.000]  都要配合他
[00:15:08.000 --> 00:15:10.000]  以斯拉要你就給他
[00:15:10.000 --> 00:15:12.000]  其中有一節經文這樣說
[00:15:12.000 --> 00:15:14.000]  收集多少
[00:15:14.000 --> 00:15:16.000]  直至到一百他連得的銀紙
[00:15:16.000 --> 00:15:18.000]  一百阿爾的墨紙
[00:15:18.000 --> 00:15:20.000]  一百伯特的酒
[00:15:20.000 --> 00:15:22.000]  一百伯特的油
[00:15:22.000 --> 00:15:24.000]  鹽不限其數
[00:15:24.000 --> 00:15:26.000]  只說第一項
[00:15:26.000 --> 00:15:28.000]  一百的他連得
[00:15:28.000 --> 00:15:30.000]  如果是重量單位的話
[00:15:30.000 --> 00:15:32.000]  是三點四公噸那麼重的銀
[00:15:32.000 --> 00:15:34.000]  很重
[00:15:34.000 --> 00:15:36.000]  如果是銀幣單位的話
[00:15:36.000 --> 00:15:38.000]  一百的他連得
[00:15:38.000 --> 00:15:40.000]  就是三十萬的小錢
