
[00:00:00.000 --> 00:00:04.000]  各位朋友 各位大英姐妹 早晨
[00:04:51.000 --> 00:04:54.000]  所以當這一刻他們會發覺
[00:04:54.000 --> 00:04:55.000]  哎呀 沒了主耶穌
[00:04:55.000 --> 00:04:57.000]  他們還可以跟著哪一個呢
[00:04:57.000 --> 00:05:00.000]  他們的人生好像失去了方向
[00:05:00.000 --> 00:05:02.000]  剛才我們在經文裡面看到
[00:05:02.000 --> 00:05:05.000]  這幫門徒當他們不知道
[00:05:05.000 --> 00:05:07.000]  自己可以怎樣的時候
[00:05:07.000 --> 00:05:10.000]  我們發現他們是做什麼
[00:05:10.000 --> 00:05:12.000]  回去打魚
[00:05:12.000 --> 00:05:14.000]  彼得帶著他們打魚
[00:05:14.000 --> 00:05:17.000]  門徒的危機就是不知道
[00:05:17.000 --> 00:05:20.000]  自己前面的路應該怎樣走
[00:05:20.000 --> 00:05:24.000]  即使他們親眼目睹過主耶穌復活
[00:05:24.000 --> 00:05:26.000]  但是他們仍然不知道
[00:05:26.000 --> 00:05:28.000]  前面的路應該怎樣走
[00:05:28.000 --> 00:05:30.000]  第一 姐妹
[00:05:30.000 --> 00:05:34.000]  我們剛剛上個主日會慶祝主的復活
[00:05:34.000 --> 00:05:38.000]  但其實我們會不會都好像門徒一樣呢
[00:05:38.000 --> 00:05:41.000]  我們會不會有些時間都好像他們那樣
[00:05:41.000 --> 00:05:44.000]  有相同的感受 相同的想法呢
[00:05:44.000 --> 00:05:48.000]  特別當我們每一天面對著生活的壓力
[00:05:48.000 --> 00:05:50.000]  壓到喘不過氣的時候
[00:05:50.000 --> 00:05:53.000]  我們會不會覺得很疲倦呢
[00:05:53.000 --> 00:05:57.000]  當我們面對著外面的環境
[00:05:57.000 --> 00:05:59.000]  急劇的變化的時候
[00:05:59.000 --> 00:06:02.000]  而當我們覺得好像沒力氣去招架
[00:06:02.000 --> 00:06:05.000]  眼前看著那種不知道
[00:06:05.000 --> 00:06:08.000]  亦都叫我們很不安的前路
[00:06:08.000 --> 00:06:11.000]  我們有時都會覺得很無力
[00:06:11.000 --> 00:06:13.000]  但是姐妹
[00:06:13.000 --> 00:06:15.000]  當我們面對這些事情的時候
[00:06:15.000 --> 00:06:17.000]  我們怎樣去自處呢
[00:06:17.000 --> 00:06:20.000]  彼得選擇了重操故業
[00:06:20.000 --> 00:06:24.000]  而門徒他亦都跟著彼得這個大佬
[00:06:24.000 --> 00:06:26.000]  去打魚
[00:06:26.000 --> 00:06:30.000]  打魚本來不是一個問題
[00:06:30.000 --> 00:06:33.000]  因為湖口的問題他們都需要去解決
[00:06:33.000 --> 00:06:36.000]  但是原來在主耶穌復活那一刻
[00:06:36.000 --> 00:06:39.000]  其實天使就吩咐了門徒
[00:06:39.000 --> 00:06:42.000]  要去到伽利利那裡去等耶穌
[00:06:42.000 --> 00:06:45.000]  不過在等的過程 一路等 一路等
[00:06:45.000 --> 00:06:48.000]  彼得好像都還沒見得班主的時候
[00:06:48.000 --> 00:06:50.000]  他不知道自己怎樣算好
[00:06:50.000 --> 00:06:54.000]  結果他們就用自己的方法去過活
[00:06:54.000 --> 00:06:58.000]  他們用他們擅長的方式去生活
[00:06:58.000 --> 00:07:00.000]  而我們在信仰的路裡面
[00:07:00.000 --> 00:07:03.000]  其實我們沒有一個人親眼見過主
[00:07:03.000 --> 00:07:05.000]  有沒有人告訴我你已經見過耶穌
[00:07:05.000 --> 00:07:08.000]  應該沒有 我們坐在這裡都沒見過耶穌
[00:07:08.000 --> 00:07:13.000]  其實但是我們生活真的每一天都要這樣去過
[00:07:13.000 --> 00:07:17.000]  有些時候我們可能都會久而久之
[00:07:17.000 --> 00:07:21.000]  用回自己未信主之前的方式去生活
[00:07:21.000 --> 00:07:24.000]  靠著幾曆去過每一天
[00:07:24.000 --> 00:07:27.000]  尤其是當我們面對即時的艱難的時候
[00:07:27.000 --> 00:07:30.000]  我們可能很容易的
[00:07:30.000 --> 00:07:34.000]  會用回一些我們慣常的方式去生活
[00:07:34.000 --> 00:07:37.000]  如果等於姐妹平日有堅持
[00:07:37.000 --> 00:07:40.000]  去做一些屬靈的操練的時候
[00:07:40.000 --> 00:07:44.000]  或者可能感覺都會跟主好像親近一點
[00:07:44.000 --> 00:07:49.000]  但是如果我們是被生活去控制著我們
[00:07:49.000 --> 00:07:52.000]  而我們的屬靈操練只不過是責任式
[00:07:52.000 --> 00:07:55.000]  或者循例式這樣去做的時候
[00:07:55.000 --> 00:07:58.000]  久而久之其實我們的信仰生命
[00:07:58.000 --> 00:08:01.000]  可能會變得很形形形形
[00:08:01.000 --> 00:08:03.000]  變得平淡無味
[00:08:03.000 --> 00:08:06.000]  弟兄姊妹可能在疫情底下
[00:08:06.000 --> 00:08:08.000]  可能不回來的時候
[00:08:08.000 --> 00:08:10.000]  突然間要回來都可能
[00:08:10.000 --> 00:08:13.000]  有些弟兄姊妹需要一些適應
[00:08:13.000 --> 00:08:16.000]  如果我們有這份察覺的時候
[00:08:16.000 --> 00:08:17.000]  或者就是時候
[00:08:17.000 --> 00:08:20.000]  我們可以求主給我們生命
[00:08:20.000 --> 00:08:22.000]  有一個復興的時刻
[00:08:22.000 --> 00:08:25.000]  而當我們在剛才經文裏面
[00:08:25.000 --> 00:08:27.000]  告訴我們
[00:08:27.000 --> 00:08:30.000]  彼得他去到打魚的時候
[00:08:30.000 --> 00:08:32.000]  主耶穌怎樣
[00:08:32.000 --> 00:08:35.000]  主動的走入他們的生命裏面
[00:08:35.000 --> 00:08:39.000]  而讓他們有一個經歷
[00:08:39.000 --> 00:08:41.000]  記不記得打魚的過程裏面
[00:08:41.000 --> 00:08:42.000]  他們打不打到魚
[00:08:42.000 --> 00:08:44.000]  整晚都打不到魚是不是
[00:08:44.000 --> 00:08:47.000]  這個情況其實有沒有
[00:08:47.000 --> 00:08:50.000]  弟兄姊妹覺得似曾相識的感覺
[00:08:50.000 --> 00:08:52.000]  當耶穌叫他們
[00:08:52.000 --> 00:08:54.000]  把網撒在另一邊的時候
[00:08:54.000 --> 00:08:55.000]  就有魚的時候
[00:08:55.000 --> 00:08:57.000]  其實這個經歷
[00:08:57.000 --> 00:09:00.000]  不是第一次發生的
[00:09:00.000 --> 00:09:07.000]  當我們去看回聖經的時候
[00:09:07.000 --> 00:09:09.000]  我們會發覺其實這個情景
[00:09:09.000 --> 00:09:12.000]  就是主耶穌去呼召彼得
[00:09:12.000 --> 00:09:15.000]  雅各約翰和安德烈的時候
[00:09:15.000 --> 00:09:17.000]  情景很相似
[00:09:17.000 --> 00:09:19.000]  而這個提比利亞海其實就是
[00:09:19.000 --> 00:09:21.000]  這個格里薩納湖
[00:09:21.000 --> 00:09:23.000]  其實是同一個地方
[00:09:23.000 --> 00:09:26.000]  一次是呼召他們
[00:09:26.000 --> 00:09:29.000]  一次是重新再呼召他們
[00:09:29.000 --> 00:09:32.000]  兩個的情景其實是
[00:09:32.000 --> 00:09:34.000]  這麼相似的時候
[00:09:34.000 --> 00:09:35.000]  是刺激到彼得
[00:09:35.000 --> 00:09:37.000]  他會去想
[00:09:37.000 --> 00:09:40.000]  原來當日我都在這個地方
[00:09:40.000 --> 00:09:41.000]  去認識著
[00:09:41.000 --> 00:09:43.000]  所以他即時就知道
[00:09:43.000 --> 00:09:47.000]  叫他把這個網撒在右邊那個
[00:09:47.000 --> 00:09:48.000]  一定是主耶穌
[00:09:48.000 --> 00:09:49.000]  而經文告訴我們
[00:09:49.000 --> 00:09:51.000]  他就束上外衣
[00:09:51.000 --> 00:09:53.000]  跳到海裏面
[00:09:53.000 --> 00:09:56.000]  並且準備游向主耶穌
[00:09:56.000 --> 00:09:58.000]  當在門豪不知道自己
[00:09:58.000 --> 00:10:00.000]  怎樣走的時候
[00:10:00.000 --> 00:10:02.000]  主耶穌就主動地
[00:10:02.000 --> 00:10:04.000]  再次走進他們的面前
[00:10:04.000 --> 00:10:07.000]  讓他們重新去體會
[00:10:07.000 --> 00:10:11.000]  去經歷和主初遇的時刻
[00:10:11.000 --> 00:10:13.000]  讓他們能夠去重拾
[00:10:13.000 --> 00:10:16.000]  昔日跟隨主那份初心
[00:10:16.000 --> 00:10:18.000]  和熱情
[00:10:18.000 --> 00:10:21.000]  復興其實就是那一刻去發生
[00:10:21.000 --> 00:10:22.000]  弟兄姊妹
[00:10:22.000 --> 00:10:24.000]  當日不知道
[00:10:24.000 --> 00:10:26.000]  在你們的生命裏面
[00:10:26.000 --> 00:10:28.000]  發生了什麼事情
[00:10:28.000 --> 00:10:30.000]  讓你們願意決意的
[00:10:30.000 --> 00:10:32.000]  去跟隨主耶穌
[00:10:32.000 --> 00:10:34.000]  而在那一刻
[00:10:34.000 --> 00:10:35.000]  其實你最初
[00:10:35.000 --> 00:10:37.000]  跟主相遇的時候
[00:10:37.000 --> 00:10:38.000]  回想一下
[00:10:38.000 --> 00:10:40.000]  你有什麼感受呢
[00:10:40.000 --> 00:10:42.000]  當時發生了什麼事
[00:10:42.000 --> 00:10:44.000]  在初心主義的日子
[00:10:44.000 --> 00:10:46.000]  回想你又怎樣去回應
[00:10:46.000 --> 00:10:49.000]  主耶穌的救恩呢
[00:10:49.000 --> 00:10:52.000]  之前我剛剛去報了一個
[00:10:52.000 --> 00:10:54.000]  神學的課程
[00:10:54.000 --> 00:10:56.000]  在申請的過程裏面
[00:10:56.000 --> 00:10:59.000]  其實我需要交得救見證
[00:10:59.000 --> 00:11:01.000]  和蒙照見證
[00:11:01.000 --> 00:11:04.000]  這些東西其實就在當年
[00:11:04.000 --> 00:11:06.000]  很久之前都寫過了
[00:11:06.000 --> 00:11:10.000]  無論是申請差遣案立
[00:11:10.000 --> 00:11:12.000]  甚至可能是以前申請
[00:11:12.000 --> 00:11:14.000]  申請稅的時候都寫過
[00:11:14.000 --> 00:11:16.000]  所以我就想不如
[00:11:16.000 --> 00:11:17.000]  在電腦裏面
[00:11:17.000 --> 00:11:20.000]  找回那份文件出來
[00:11:20.000 --> 00:11:22.000]  當我找到的時候就發現
[00:11:22.000 --> 00:11:24.000]  原來我之前的電腦壞了
[00:11:24.000 --> 00:11:27.000]  這兩篇陳年舊文章
[00:11:27.000 --> 00:11:29.000]  已經不見了
[00:11:29.000 --> 00:11:30.000]  所以我就
[00:11:30.000 --> 00:11:32.000]  好啦 唯有撐起心肝
[00:11:32.000 --> 00:11:34.000]  努力一點自己重新寫過
[00:11:34.000 --> 00:11:35.000]  這個得救見證
[00:11:35.000 --> 00:11:38.000]  和這個蒙照見證
[00:11:38.000 --> 00:11:40.000]  當我坐下來
[00:11:40.000 --> 00:11:42.000]  開了電腦的時候
[00:11:42.000 --> 00:11:44.000]  當我準備去想打
[00:11:44.000 --> 00:11:46.000]  第一粒字的時候
[00:11:46.000 --> 00:11:48.000]  腦海裏面好像一個一個
[00:11:48.000 --> 00:11:50.000]  以前的一些片段
[00:11:50.000 --> 00:11:52.000]  好像電影一樣播出來
[00:11:52.000 --> 00:11:54.000]  讓我去想一想
[00:11:54.000 --> 00:11:57.000]  剛剛信主那一刻的自己是怎樣
[00:11:57.000 --> 00:11:59.000]  其實我信主的經歷都很
[00:11:59.000 --> 00:12:01.000]  蒙上帝的恩典
[00:12:01.000 --> 00:12:03.000]  因為我本身出生在一個
[00:12:03.000 --> 00:12:05.000]  未信的家庭裏面
[00:12:05.000 --> 00:12:07.000]  但是因為學校那個的校譽
[00:12:07.000 --> 00:12:08.000]  非常之良好
[00:12:08.000 --> 00:12:11.000]  所以自小父母就送了我
[00:12:11.000 --> 00:12:12.000]  入那間的學校
[00:12:12.000 --> 00:12:14.000]  而那間學校就是一間
[00:12:14.000 --> 00:12:15.000]  基督教的學校
[00:12:15.000 --> 00:12:17.000]  我就在那裏幼稚園開始
[00:12:17.000 --> 00:12:20.000]  就已經聽聖經故事
[00:12:20.000 --> 00:12:23.000]  我信主的故事就是
[00:12:23.000 --> 00:12:24.000]  平靜風浪
[00:12:24.000 --> 00:12:26.000]  當時很單純地聽完
[00:12:26.000 --> 00:12:27.000]  耶穌很厲害
[00:12:27.000 --> 00:12:31.000]  祂能夠平靜風和海
[00:12:31.000 --> 00:12:34.000]  但是雖然看上去好像很簡單
[00:12:34.000 --> 00:12:36.000]  很單純信主的過程
[00:12:36.000 --> 00:12:38.000]  不過在我人生裏面
[00:12:38.000 --> 00:12:39.000]  的而且確
[00:12:39.000 --> 00:12:41.000]  我經歷到耶穌怎樣帶我
[00:12:41.000 --> 00:12:44.000]  去渡過一次一次的風浪
[00:12:44.000 --> 00:12:47.000]  當我去想這些的帶領的時候
[00:12:47.000 --> 00:12:50.000]  當我看回上帝這些的恩典的時候
[00:12:50.000 --> 00:12:54.000]  讓我整個人都立刻火熱起來
[00:12:54.000 --> 00:12:57.000]  就是更加有力地去面對
[00:12:57.000 --> 00:12:58.000]  現在的挑戰
[00:12:58.000 --> 00:13:01.000]  面對現在的侍奉
[00:13:01.000 --> 00:13:02.000]  弟兄姊妹
[00:13:02.000 --> 00:13:06.000]  回想一下昔日你是怎樣信主的
[00:13:06.000 --> 00:13:09.000]  主怎樣給你們的恩惠
[00:13:09.000 --> 00:13:12.000]  彼得在重遇
[00:13:12.000 --> 00:13:14.000]  以及去體驗
[00:13:14.000 --> 00:13:17.000]  剛剛信主那一刻的時候
[00:13:17.000 --> 00:13:18.000]  他就有力量的
[00:13:18.000 --> 00:13:20.000]  以至到他經文說
[00:13:20.000 --> 00:13:22.000]  他促想要跳下海
[00:13:22.000 --> 00:13:24.000]  要去迎向耶穌
[00:13:24.000 --> 00:13:26.000]  這個是讓彼得
[00:13:26.000 --> 00:13:28.000]  再次有回那份的熱誠
[00:13:28.000 --> 00:13:30.000]  有回那份的火熱
[00:13:30.000 --> 00:13:32.000]  而經文繼續下去的時候
[00:13:32.000 --> 00:13:33.000]  我們看到
[00:13:33.000 --> 00:13:35.000]  主耶穌為著一班門徒
[00:13:35.000 --> 00:13:37.000]  去準備早餐
[00:13:37.000 --> 00:13:38.000]  也都吩咐他們
[00:13:38.000 --> 00:13:41.000]  將剛剛打的魚
[00:13:41.000 --> 00:13:42.000]  拿過來的時候
[00:13:42.000 --> 00:13:44.000]  彼得和其他的門徒
[00:13:44.000 --> 00:13:46.000]  很快就回應著
[00:13:46.000 --> 00:13:49.000]  就在這個吃早餐的時候
[00:13:49.000 --> 00:13:51.000]  主耶穌再一次讓門徒
[00:13:51.000 --> 00:13:52.000]  去經歷
[00:13:52.000 --> 00:13:55.000]  同主生活那些的光陰
[00:13:55.000 --> 00:13:58.000]  也就在這個吃飯的時候
[00:13:58.000 --> 00:14:00.000]  主耶穌就問了
[00:14:00.000 --> 00:14:01.000]  我們也很熟悉的
[00:14:01.000 --> 00:14:03.000]  那幾條的問題
[00:14:03.000 --> 00:14:05.000]  問彼得什麼
[00:14:05.000 --> 00:14:07.000]  你愛不愛我
[00:14:07.000 --> 00:14:09.000]  這個經文
[00:14:09.000 --> 00:14:13.000]  其實我們看了很多次
[00:14:13.000 --> 00:14:16.000]  當時我們會發現
[00:14:16.000 --> 00:14:19.000]  其實主耶穌問了彼得三次
[00:14:19.000 --> 00:14:21.000]  你愛不愛我
[00:14:21.000 --> 00:14:24.000]  你愛我比這些更深嗎
[00:14:24.000 --> 00:14:26.000]  你愛我嗎
[00:14:26.000 --> 00:14:29.000]  不少人覺得
[00:14:29.000 --> 00:14:31.000]  為什麼主耶穌要問彼得三次
[00:14:31.000 --> 00:14:33.000]  因為之前彼得三次不回應
[00:14:33.000 --> 00:14:36.000]  所以現在就讓他抵銷
[00:14:36.000 --> 00:14:39.000]  有人會這樣去解釋
[00:14:39.000 --> 00:14:42.000]  但也有不少的聖經學者
[00:14:42.000 --> 00:14:45.000]  將那幾次的愛
[00:14:45.000 --> 00:14:49.000]  做了一些比較
[00:14:49.000 --> 00:14:50.000]  它裡面說到
[00:14:50.000 --> 00:14:52.000]  主耶穌頭兩次的愛
[00:14:52.000 --> 00:14:55.000]  其實是指一些神聖的愛
[00:14:55.000 --> 00:14:57.000]  一些犧牲的愛
[00:14:57.000 --> 00:14:59.000]  一些心謀遠慮的愛
[00:14:59.000 --> 00:15:00.000]  而彼得回應的愛
[00:15:00.000 --> 00:15:02.000]  那個字是什麼呢
[00:15:02.000 --> 00:15:04.000]  其實是說一個
[00:15:04.000 --> 00:15:06.000]  人與人之間友誼的愛
[00:15:06.000 --> 00:15:08.000]  回應你對我好
[00:15:08.000 --> 00:15:09.000]  我就對你好
[00:15:09.000 --> 00:15:12.000]  一份情感的愛
[00:15:12.000 --> 00:15:14.000]  很多人嘗試用這兩個
[00:15:14.000 --> 00:15:18.000]  不同程度的愛的字
[00:15:18.000 --> 00:15:20.000]  去嘗試解釋
[00:15:20.000 --> 00:15:23.000]  第十七節為什麼彼得這麼優秀
[00:15:23.000 --> 00:15:25.000]  覺得因為彼得沒辦法做到
[00:15:25.000 --> 00:15:28.000]  主耶穌所要求的期望的時候
[00:15:28.000 --> 00:15:29.000]  他就優秀
[00:15:29.000 --> 00:15:33.000]  但是嘗試這樣去解釋的人
[00:15:33.000 --> 00:15:35.000]  其實似乎忘記了
[00:15:35.000 --> 00:15:37.000]  原來約翰其實在
[00:15:37.000 --> 00:15:39.000]  整卷的方案書裡面
[00:15:39.000 --> 00:15:42.000]  這兩個字是交換的使用
[00:15:42.000 --> 00:15:44.000]  所以其實我們未必需要
[00:15:44.000 --> 00:15:46.000]  這麼過分去解釋
[00:15:46.000 --> 00:15:49.000]  這兩個字的意思
[00:15:49.000 --> 00:15:52.000]  而耶穌去問彼得
[00:15:52.000 --> 00:15:54.000]  你愛我嗎
[00:15:54.000 --> 00:15:57.000]  你愛我比姐姐更深嗎
[00:15:57.000 --> 00:16:00.000]  其實是一個很嚴肅的問題
[00:16:00.000 --> 00:16:02.000]  不知道弟兄姊妹有沒有問過
[00:16:02.000 --> 00:16:03.000]  另外一個人
[00:16:03.000 --> 00:16:05.000]  你愛我嗎
[00:16:05.000 --> 00:16:07.000]  有沒有試過問過這些問題
[00:16:07.000 --> 00:16:09.000]  媽媽有沒有試過問兒子
[00:16:09.000 --> 00:16:11.000]  你愛不愛我
[00:16:11.000 --> 00:16:13.000]  太太有沒有試過問先生
[00:16:13.000 --> 00:16:15.000]  你愛不愛我
[00:16:15.000 --> 00:16:18.000]  很多時候我相信這些問題
[00:16:18.000 --> 00:16:20.000]  都是姊妹問得多的
[00:16:20.000 --> 00:16:22.000]  也很少會問另一半
[00:16:22.000 --> 00:16:24.000]  你愛不愛我
[00:16:24.000 --> 00:16:27.000]  很可能大家要想想
[00:16:27.000 --> 00:16:29.000]  為什麼一個人要問另一個人
[00:16:29.000 --> 00:16:31.000]  你愛不愛我
[00:16:31.000 --> 00:16:33.000]  原因可能就是很想
[00:16:33.000 --> 00:16:37.000]  去肯定對方對自己的情義
[00:16:37.000 --> 00:16:39.000]  但是我們相信主耶穌其實
[00:16:39.000 --> 00:16:40.000]  不需要問
[00:16:40.000 --> 00:16:43.000]  也知道彼得其實是愛他的
[00:16:43.000 --> 00:16:45.000]  耶穌的明知故問
[00:16:45.000 --> 00:16:47.000]  其實我們可以想像得到
[00:16:47.000 --> 00:16:49.000]  耶穌不只是滿足
[00:16:49.000 --> 00:16:51.000]  自己這份好奇心
[00:16:51.000 --> 00:16:54.000]  而是為了彼得的好處
[00:16:54.000 --> 00:16:56.000]  而去問你愛不愛我
[00:16:56.000 --> 00:16:58.000]  你愛我比這些更深嗎
[00:16:58.000 --> 00:17:01.000]  其實是讓彼得有個空間
[00:17:01.000 --> 00:17:03.000]  有個機會重新去思考
[00:17:03.000 --> 00:17:05.000]  究竟他愛主耶穌
[00:17:05.000 --> 00:17:07.000]  愛成怎樣呢
[00:17:07.000 --> 00:17:09.000]  到底他和主耶穌的關係
[00:17:09.000 --> 00:17:10.000]  是怎樣呢
[00:17:10.000 --> 00:17:14.000]  能夠幫助彼得重新去出發
