
[00:00:00.000 --> 00:00:06.000]  首先我回到飛拉鐵飛這個教會的第三章第七節那裏
[00:01:57.000 --> 00:02:00.000]  不過現在很多人都不敢改耶穌的名字
[00:02:00.000 --> 00:02:03.000]  如果你去登記身份證
[00:02:03.000 --> 00:02:04.000]  拿車牌
[00:02:04.000 --> 00:02:08.000]  人家叫耶穌來五號窗
[00:02:08.000 --> 00:02:10.000]  我想你都好像
[00:02:10.000 --> 00:02:12.000]  潘金蓮來五號窗
[00:02:12.000 --> 00:02:14.000]  你都很難看
[00:02:14.000 --> 00:02:15.000]  不會改這些名字
[00:02:15.000 --> 00:02:16.000]  好了
[00:02:16.000 --> 00:02:18.000]  首先看回第三章第七節
[00:02:18.000 --> 00:02:21.000]  這個我想和大家更加去看的經文
[00:02:21.000 --> 00:02:24.000]  你要寫信給菲拉鐵非教會的使者
[00:02:24.000 --> 00:02:27.000]  那神聖真實的
[00:02:27.000 --> 00:02:30.000]  我就想大家注意這個
[00:02:30.000 --> 00:02:32.000]  在開場白裏面
[00:02:32.000 --> 00:02:33.000]  第三章第七節
[00:02:33.000 --> 00:02:34.000]  菲拉鐵非教會
[00:02:34.000 --> 00:02:35.000]  開場白裏面說那個
[00:02:35.000 --> 00:02:37.000]  那神聖真實的
[00:02:37.000 --> 00:02:39.000]  這個真實這個字眼
[00:02:39.000 --> 00:02:41.000]  真實這個字眼
[00:02:41.000 --> 00:02:43.000]  在原文如果講真字
[00:02:43.000 --> 00:02:46.000]  在希臘文裏面有兩個字是講真字的
[00:02:46.000 --> 00:02:49.000]  一個就是這個字
[00:02:49.000 --> 00:02:51.000]  這個原文裏面這個字
[00:02:51.000 --> 00:02:53.000]  但另外一個真字就是
[00:02:53.000 --> 00:02:55.000]  你講真話的真
[00:02:55.000 --> 00:02:57.000]  大家要知道一件事
[00:02:57.000 --> 00:02:59.000]  是不是好人一定講真話的
[00:02:59.000 --> 00:03:02.000]  好了
[00:03:02.000 --> 00:03:04.000]  我們說好人應該講真話
[00:03:04.000 --> 00:03:05.000]  應該
[00:03:05.000 --> 00:03:06.000]  那我想問問你
[00:03:06.000 --> 00:03:08.000]  壞人會不會講真話的
[00:03:08.000 --> 00:03:10.000]  會不會的
[00:03:10.000 --> 00:03:12.000]  在什麼場合會
[00:03:12.000 --> 00:03:13.000]  我想了一個例子
[00:03:13.000 --> 00:03:14.000]  譬如
[00:03:14.000 --> 00:03:16.000]  你被人抓了
[00:03:16.000 --> 00:03:18.000]  你去做一個污點證人
[00:03:18.000 --> 00:03:20.000]  大家知道什麼叫污點證人
[00:03:20.000 --> 00:03:22.000]  你看電視劇都很多
[00:03:22.000 --> 00:03:24.000]  當他做污點證人的時候
[00:03:24.000 --> 00:03:26.000]  他是講真真正正的
[00:03:26.000 --> 00:03:28.000]  所發生的事情
[00:03:28.000 --> 00:03:30.000]  以致到
[00:03:30.000 --> 00:03:32.000]  我估計是這樣
[00:03:32.000 --> 00:03:36.000]  指證了那個罪大惡極的頭出來
[00:03:36.000 --> 00:03:41.000]  他就可以減一下刑
[00:03:41.000 --> 00:03:43.000]  是不是應該這樣
[00:03:43.000 --> 00:03:45.000]  不然他為什麼要做污點證人
[00:03:45.000 --> 00:03:48.000]  所以當他做污點證人的時候
[00:03:48.000 --> 00:03:51.000]  無論他自己本身是多敗壞
[00:03:51.000 --> 00:03:53.000]  做過的壞事都好
[00:03:53.000 --> 00:03:55.000]  他那些事情是真的
[00:03:55.000 --> 00:03:57.000]  不然不可以拿上去做呈堂證供
[00:03:57.000 --> 00:03:59.000]  假設是真的
[00:03:59.000 --> 00:04:00.000]  所以在聖經裏面
[00:04:00.000 --> 00:04:02.000]  希臘文裏面的真字有兩種
[00:04:02.000 --> 00:04:03.000]  一個就是
[00:04:03.000 --> 00:04:04.000]  他這次講真的
[00:04:04.000 --> 00:04:05.000]  他每次都講假的
[00:04:05.000 --> 00:04:07.000]  這次他講真的都可以
[00:04:07.000 --> 00:04:09.000]  但是另一個的意思是什麼
[00:04:09.000 --> 00:04:11.000]  就是講正宗
[00:04:11.000 --> 00:04:12.000]  什麼叫正宗呢
[00:04:12.000 --> 00:04:14.000]  師母有時候她要工作
[00:04:14.000 --> 00:04:19.000]  話說她四點做到九點
[00:04:19.000 --> 00:04:22.000]  因為她會和一些人輔導
[00:04:22.000 --> 00:04:24.000]  今天有五個案子
[00:04:24.000 --> 00:04:26.000]  四點做到九點
[00:04:26.000 --> 00:04:28.000]  她說你和我去
[00:04:28.000 --> 00:04:29.000]  她WhatsApp我
[00:04:29.000 --> 00:04:31.000]  她說你和我去買個雞飯
[00:04:31.000 --> 00:04:32.000]  買個雞飯
[00:04:32.000 --> 00:04:34.000]  她還在樓下有一間茶餐廳
[00:04:34.000 --> 00:04:36.000]  你知不知道茶餐廳門口寫著什麼
[00:04:36.000 --> 00:04:37.000]  雞飯呢
[00:04:37.000 --> 00:04:39.000]  寫著什麼
[00:04:39.000 --> 00:04:43.000]  正宗海南雞飯
[00:04:43.000 --> 00:04:45.000]  是不是叫正宗海南雞飯
[00:04:45.000 --> 00:04:46.000]  當然是這樣的
[00:04:46.000 --> 00:04:48.000]  正宗海南雞飯
[00:04:48.000 --> 00:04:50.000]  我們這裏的海南雞飯
[00:04:50.000 --> 00:04:52.000]  是正宗海南雞飯
[00:04:52.000 --> 00:04:54.000]  那些雞都是海南島那裏拿來的
[00:04:54.000 --> 00:04:55.000]  不知道是不是
[00:04:55.000 --> 00:04:57.000]  那個廚師都是海南島那裏來的
[00:04:57.000 --> 00:04:59.000]  所有的素材都是海南島那裏來的
[00:04:59.000 --> 00:05:00.000]  我不知道
[00:05:00.000 --> 00:05:02.000]  不過就是這樣叫的
[00:05:02.000 --> 00:05:04.000]  正宗的清湯牛腩
[00:05:04.000 --> 00:05:05.000]  是不是
[00:05:05.000 --> 00:05:06.000]  在哪裏大家知不知道
[00:05:06.000 --> 00:05:07.000]  大埔有幾間
[00:05:07.000 --> 00:05:08.000]  遲些我告訴你
[00:05:08.000 --> 00:05:10.000]  所以《聖經》裏面的真字
[00:05:10.000 --> 00:05:13.000]  一種一個就是說
[00:05:13.000 --> 00:05:15.000]  她這次說真的
[00:05:15.000 --> 00:05:17.000]  和她本人的
[00:05:17.000 --> 00:05:21.000]  人品、質素可以完全沒有關係的
[00:05:21.000 --> 00:05:22.000]  是不是
[00:05:22.000 --> 00:05:25.000]  但另一個就是正宗的
[00:05:25.000 --> 00:05:27.000]  我和師母說起這個例子的時候
[00:05:27.000 --> 00:05:29.000]  叫做Authentic
[00:05:29.000 --> 00:05:30.000]  是不是應該這樣說
[00:05:30.000 --> 00:05:31.000]  Genuine
[00:05:31.000 --> 00:05:32.000]  是不是應該這樣說
[00:05:32.000 --> 00:05:34.000]  Authentic Genuine
[00:05:34.000 --> 00:05:35.000]  有時候你買個錢包
[00:05:35.000 --> 00:05:36.000]  我去大埔買個錢包
[00:05:36.000 --> 00:05:38.000]  25元有個wallet
[00:05:38.000 --> 00:05:40.000]  25元有個wallet
[00:05:40.000 --> 00:05:42.000]  那些是不是真皮
[00:05:42.000 --> 00:05:43.000]  我不知道
[00:05:43.000 --> 00:05:45.000]  她寫印就印著
[00:05:45.000 --> 00:05:46.000]  Genuine Leather
[00:05:46.000 --> 00:05:48.000]  我不知道她怎樣genuine
[00:05:48.000 --> 00:05:50.000]  為什麼我這樣強調呢
[00:05:50.000 --> 00:05:51.000]  因為她在這裏說
[00:05:51.000 --> 00:05:53.000]  你要寫信給Franklin教會說
[00:05:53.000 --> 00:05:55.000]  那個神聖真實的
[00:05:55.000 --> 00:05:58.000]  這個真實就是說正宗的真實
[00:05:58.000 --> 00:06:01.000]  是真的不是假的
[00:06:01.000 --> 00:06:03.000]  這個字好像很敏感
[00:06:03.000 --> 00:06:05.000]  是真的不是假的
[00:06:05.000 --> 00:06:06.000]  我不是說那些
[00:06:06.000 --> 00:06:08.000]  那我就去研究這個真字
[00:06:08.000 --> 00:06:10.000]  在《聖經》裏面怎樣用
[00:06:10.000 --> 00:06:12.000]  很容易的
[00:06:12.000 --> 00:06:13.000]  如果你有
[00:06:13.000 --> 00:06:14.000]  我不是推介
[00:06:14.000 --> 00:06:15.000]  我沒有份的
[00:06:15.000 --> 00:06:17.000]  也沒有買過股票
[00:06:17.000 --> 00:06:19.000]  什麼Galaxy
[00:06:19.000 --> 00:06:21.000]  我用Galaxy的手機
[00:06:21.000 --> 00:06:23.000]  它是用那些什麼叫Android
[00:06:23.000 --> 00:06:24.000]  是不是
[00:06:24.000 --> 00:06:25.000]  我完全沒有電腦
[00:06:25.000 --> 00:06:26.000]  所以我是很懵的
[00:06:26.000 --> 00:06:28.000]  我不會那麼多
[00:06:28.000 --> 00:06:29.000]  用Android的手機
[00:06:29.000 --> 00:06:30.000]  現在聽iPhone
[00:06:30.000 --> 00:06:31.000]  好像可以開始了
[00:06:31.000 --> 00:06:32.000]  是有一個叫
[00:06:32.000 --> 00:06:34.000]  信望愛聖經工具
[00:06:34.000 --> 00:06:36.000]  很超級無敵正
[00:06:36.000 --> 00:06:37.000]  這個apps
[00:06:37.000 --> 00:06:38.000]  是不是一個apps
[00:06:38.000 --> 00:06:39.000]  是很懵的
[00:06:39.000 --> 00:06:40.000]  我只會用它
[00:06:40.000 --> 00:06:42.000]  我不知道那些是什麼
[00:06:42.000 --> 00:06:44.000]  這個信望愛聖經工具
[00:06:44.000 --> 00:06:46.000]  我已經介紹過給很多童工
[00:06:46.000 --> 00:06:48.000]  甚至到我去書展
[00:06:48.000 --> 00:06:50.000]  有人介紹一本希臘文的
[00:06:50.000 --> 00:06:52.000]  的工具書給我
[00:06:52.000 --> 00:06:53.000]  我反調轉頭
[00:06:53.000 --> 00:06:54.000]  介紹這個whatsapp給他
[00:06:54.000 --> 00:06:55.000]  看完之後
[00:06:55.000 --> 00:06:57.000]  他都立刻進了他的手機
[00:06:57.000 --> 00:06:59.000]  然後他不敢再叫我買他那本東西
[00:06:59.000 --> 00:07:01.000]  因為他那本東西
[00:07:01.000 --> 00:07:02.000]  我不想說得那麼醜
[00:07:02.000 --> 00:07:03.000]  說廢的
[00:07:03.000 --> 00:07:06.000]  在這個信望愛聖經工具底下
[00:07:06.000 --> 00:07:08.000]  是真的廢廢的
[00:07:08.000 --> 00:07:10.000]  那裡
[00:07:10.000 --> 00:07:12.000]  這個信望愛聖經工具
[00:07:12.000 --> 00:07:14.000]  我按幾下東西
[00:07:14.000 --> 00:07:17.000]  就將所有是希臘文字
[00:07:17.000 --> 00:07:19.000]  出來的真字
[00:07:19.000 --> 00:07:20.000]  就全部出來了
[00:07:20.000 --> 00:07:21.000]  有時候你讀聖經
[00:07:21.000 --> 00:07:22.000]  它說的字
[00:07:22.000 --> 00:07:24.000]  不是等於真是原文的字
[00:07:24.000 --> 00:07:26.000]  它有時候翻譯得
[00:07:26.000 --> 00:07:27.000]  總之是差不多
[00:07:27.000 --> 00:07:28.000]  Synonyms
[00:07:28.000 --> 00:07:29.000]  Synonyms是什麼意思
[00:07:29.000 --> 00:07:30.000]  同義詞
[00:07:30.000 --> 00:07:32.000]  它就翻譯成同一個字
[00:07:32.000 --> 00:07:33.000]  但是
[00:07:33.000 --> 00:07:34.000]  信望愛聖經工具
[00:07:34.000 --> 00:07:35.000]  我好像現在在推介
[00:07:35.000 --> 00:07:37.000]  信望愛聖經工具
[00:07:37.000 --> 00:07:38.000]  我不知道是哪個人出的
[00:07:38.000 --> 00:07:39.000]  我知道是台灣的
[00:07:39.000 --> 00:07:40.000]  好像但是不錯的
[00:07:40.000 --> 00:07:42.000]  它裡面真的可以從希臘文那裡
[00:07:42.000 --> 00:07:43.000]  給你看那個字是什麼
[00:07:43.000 --> 00:07:45.000]  然後解釋那個字是什麼
[00:07:45.000 --> 00:07:47.000]  然後全部出在所有
[00:07:47.000 --> 00:07:49.000]  在這個聖經裡面
[00:07:49.000 --> 00:07:51.000]  是有出過這個字的
[00:07:51.000 --> 00:07:52.000]  用這個字的
[00:07:52.000 --> 00:07:53.000]  我就在這裡選東西
[00:07:53.000 --> 00:07:54.000]  選了什麼
[00:07:54.000 --> 00:07:55.000]  我發覺原來
[00:07:55.000 --> 00:07:57.000]  它這個字的意思是什麼
[00:07:57.000 --> 00:07:59.000]  是貨真價實的
[00:07:59.000 --> 00:08:00.000]  是正宗
[00:08:00.000 --> 00:08:01.000]  它用正宗的
[00:08:01.000 --> 00:08:03.000]  是值得信賴的
[00:08:03.000 --> 00:08:04.000]  所以我們看得到
[00:08:04.000 --> 00:08:05.000]  這一節經文
[00:08:05.000 --> 00:08:07.000]  其實說到我們的主耶穌基督是什麼
[00:08:07.000 --> 00:08:08.000]  祂是那個
[00:08:08.000 --> 00:08:10.000]  貨真價實的
[00:08:10.000 --> 00:08:11.000]  是真誠的
[00:08:11.000 --> 00:08:12.000]  是神聖
[00:08:12.000 --> 00:08:13.000]  Holy
[00:08:13.000 --> 00:08:14.000]  除了神聖之外
[00:08:14.000 --> 00:08:15.000]  祂是真實的
[00:08:15.000 --> 00:08:16.000]  原來在這個聖經裡面
[00:08:16.000 --> 00:08:17.000]  有很多次
[00:08:17.000 --> 00:08:18.000]  引用這個聖經
[00:08:18.000 --> 00:08:19.000]  用這個字眼
[00:08:19.000 --> 00:08:21.000]  我列了一些經文
[00:08:21.000 --> 00:08:22.000]  在你們的筆記沒有的
[00:08:22.000 --> 00:08:23.000]  你喜歡就抄下它
[00:08:23.000 --> 00:08:25.000]  在約翰福音第一章第九節那裡
[00:08:25.000 --> 00:08:27.000]  他說那剛是真剛
[00:08:27.000 --> 00:08:28.000]  是真的剛
[00:08:28.000 --> 00:08:29.000]  不是假的剛
[00:08:29.000 --> 00:08:30.000]  第二
[00:08:30.000 --> 00:08:31.000]  約翰福音四章二十三次
[00:08:31.000 --> 00:08:33.000]  那真正拜父的
[00:08:33.000 --> 00:08:35.000]  記不記得耶穌和撒瑪尼亞有父人談到
[00:08:35.000 --> 00:08:38.000]  我們的祖先說在這裡拜
[00:08:38.000 --> 00:08:39.000]  你們說在那裡拜
[00:08:39.000 --> 00:08:41.000]  耶穌說那真正拜父的
[00:08:41.000 --> 00:08:44.000]  那個正正宗宗是敬拜神的
[00:08:44.000 --> 00:08:45.000]  Genuine的
[00:08:45.000 --> 00:08:46.000]  是什麼
[00:08:46.000 --> 00:08:47.000]  就是用這個真字
[00:08:47.000 --> 00:08:48.000]  那真正拜父的
[00:08:48.000 --> 00:08:49.000]  是要用心靈
[00:08:49.000 --> 00:08:51.000]  按著真理去敬拜祂
[00:08:51.000 --> 00:08:52.000]  不是在哪裡敬拜
[00:08:52.000 --> 00:08:55.000]  不是在真理基石浸信會敬拜就好一點
[00:08:55.000 --> 00:08:57.000]  不是的
[00:08:57.000 --> 00:08:59.000]  如果你的人來到真理基石浸信會敬拜的時候
[00:08:59.000 --> 00:09:01.000]  不是真心敬拜
[00:09:01.000 --> 00:09:02.000]  你去哪裡敬拜都沒有用
[00:09:02.000 --> 00:09:03.000]  我告訴你
[00:09:03.000 --> 00:09:05.000]  是沒有用的
[00:09:05.000 --> 00:09:06.000]  最重要的就是
[00:09:06.000 --> 00:09:07.000]  真真正正的
[00:09:07.000 --> 00:09:08.000]  好了
[00:09:08.000 --> 00:09:10.000]  另外約翰福音第十七章第三節
[00:09:10.000 --> 00:09:12.000]  認識你獨一的真神
[00:09:12.000 --> 00:09:14.000]  說到神
[00:09:14.000 --> 00:09:16.000]  都有真有假的
[00:09:16.000 --> 00:09:18.000]  所以聖經說
[00:09:18.000 --> 00:09:20.000]  認識你獨一的真神
[00:09:20.000 --> 00:09:23.000]  並且認識你獨一的兒子耶穌基督
[00:09:23.000 --> 00:09:25.000]  這就是永生
[00:09:25.000 --> 00:09:26.000]  哇
[00:09:26.000 --> 00:09:28.000]  原來聖經這個真字這麼嚴肅
[00:09:28.000 --> 00:09:29.000]  這個真字很嚴肅
[00:09:29.000 --> 00:09:31.000]  我再找多一次經文
[00:09:31.000 --> 00:09:33.000]  它在貼撒萊加前書一章第九節
[00:09:33.000 --> 00:09:36.000]  那又真又活的神
[00:09:36.000 --> 00:09:38.000]  但是在這裡形容什麼
[00:09:38.000 --> 00:09:40.000]  形容耶穌基督就是那個什麼
[00:09:40.000 --> 00:09:41.000]  形容耶穌基督就是那個
[00:09:41.000 --> 00:09:43.000]  是神聖的
[00:09:43.000 --> 00:09:44.000]  真實的
[00:09:44.000 --> 00:09:45.000]  我曾經呢
[00:09:45.000 --> 00:09:47.000]  當我說第三章第七節的時候
[00:09:47.000 --> 00:09:48.000]  你找回筆記
[00:09:48.000 --> 00:09:50.000]  如果你沒有你問幹事
[00:09:50.000 --> 00:09:52.000]  叫他印了給你
[00:09:52.000 --> 00:09:53.000]  我都跟大家說過
[00:09:53.000 --> 00:09:55.000]  去形容這個神聖真實
[00:09:55.000 --> 00:09:57.000]  這個形容
[00:09:57.000 --> 00:09:59.000]  除了形容耶穌基督之外
[00:09:59.000 --> 00:10:01.000]  還有只是形容神
[00:10:01.000 --> 00:10:03.000]  所以我們的信仰裡面
[00:10:03.000 --> 00:10:05.000]  說到聖父聖子聖靈三位一體的神
[00:10:05.000 --> 00:10:07.000]  不是隨隨便便地說
[00:10:07.000 --> 00:10:09.000]  我認為是這樣的
[00:10:09.000 --> 00:10:11.000]  是有很嚴肅
[00:10:11.000 --> 00:10:13.000]  很多聖經裡面的支持和根據
[00:10:13.000 --> 00:10:15.000]  真是
[00:10:15.000 --> 00:10:16.000]  我用真是
[00:10:16.000 --> 00:10:18.000]  是正宗的
[00:10:18.000 --> 00:10:19.000]  好了
[00:10:19.000 --> 00:10:20.000]  講了這麼多
[00:10:20.000 --> 00:10:21.000]  為什麼要講這麼多呢
[00:10:21.000 --> 00:10:22.000]  梁牧師你講這麼多幹什麼
[00:10:22.000 --> 00:10:23.000]  你今天沒話說
[00:10:23.000 --> 00:10:24.000]  其實我今天
[00:10:24.000 --> 00:10:26.000]  不夠時間說話
[00:10:26.000 --> 00:10:28.000]  但是為什麼要這樣說呢
[00:10:28.000 --> 00:10:29.000]  你看一看
[00:10:29.000 --> 00:10:30.000]  用你們手裡的筆記
[00:10:30.000 --> 00:10:31.000]  他說
[00:10:31.000 --> 00:10:32.000]  屬撒旦會堂的
[00:10:32.000 --> 00:10:34.000]  自稱是猶太人
[00:10:34.000 --> 00:10:35.000]  其實不是猶太人
[00:10:35.000 --> 00:10:36.000]  什麼意思
[00:10:36.000 --> 00:10:37.000]  他們說是猶太人
[00:10:37.000 --> 00:10:38.000]  他在會堂
[00:10:38.000 --> 00:10:39.000]  誰才去會堂
[00:10:39.000 --> 00:10:41.000]  會堂是什麼人組織的
[00:10:41.000 --> 00:10:43.000]  原來根據一些學者研究
[00:10:43.000 --> 00:10:45.000]  要組織一個會堂
[00:10:45.000 --> 00:10:47.000]  如果一個地方
[00:10:47.000 --> 00:10:49.000]  要開一個會堂
[00:10:49.000 --> 00:10:50.000]  即是猶太的會堂
[00:10:50.000 --> 00:10:52.000]  起碼最低
[00:10:52.000 --> 00:10:54.000]  要有十個男人
[00:10:54.000 --> 00:10:56.000]  猶太的男人
[00:10:56.000 --> 00:10:58.000]  你說我們想組織一個會堂
[00:10:58.000 --> 00:10:59.000]  不過呢
[00:10:59.000 --> 00:11:02.000]  看看師班都是女多過男
[00:11:02.000 --> 00:11:03.000]  這裡不行了
[00:11:03.000 --> 00:11:05.000]  因為這裡不夠十個男人
[00:11:05.000 --> 00:11:06.000]  如果假設
[00:11:06.000 --> 00:11:08.000]  叫這班師班員來組織一個會堂
[00:11:08.000 --> 00:11:09.000]  不行了
[00:11:09.000 --> 00:11:10.000]  第一他是猶太人
[00:11:10.000 --> 00:11:12.000]  第二就是要有十個男人
[00:11:12.000 --> 00:11:13.000]  所以呢
[00:11:13.000 --> 00:11:14.000]  猶太會堂呢
[00:11:14.000 --> 00:11:16.000]  肯定有很多男人在裡面
[00:11:16.000 --> 00:11:17.000]  很多猶太人在裡面
[00:11:17.000 --> 00:11:18.000]  是不是
[00:11:18.000 --> 00:11:19.000]  如果不是
[00:11:19.000 --> 00:11:21.000]  不會可以組織一個會堂出來的
[00:11:21.000 --> 00:11:22.000]  好了
[00:11:22.000 --> 00:11:23.000]  在這裡來說
[00:11:23.000 --> 00:11:24.000]  他說自稱是猶太人
[00:11:24.000 --> 00:11:25.000]  其實不是猶太人
[00:11:25.000 --> 00:11:27.000]  為什麼他們不是猶太人呢
[00:11:27.000 --> 00:11:29.000]  甚至他不是真正的會堂
[00:11:29.000 --> 00:11:31.000]  所以我這麼強調那個真字
[00:11:31.000 --> 00:11:32.000]  他們不是真正的會堂
[00:11:32.000 --> 00:11:33.000]  他們是什麼
[00:11:33.000 --> 00:11:34.000]  是撒旦的會堂
[00:11:34.000 --> 00:11:35.000]  你又死不死
[00:11:35.000 --> 00:11:36.000]  是撒旦的會堂
[00:11:36.000 --> 00:11:38.000]  為什麼是撒旦的會堂
[00:11:38.000 --> 00:11:40.000]  因為他們是說謊的
[00:11:40.000 --> 00:11:42.000]  而是說謊的
[00:11:42.000 --> 00:11:44.000]  所以呢
[00:11:44.000 --> 00:11:46.000]  有這個開場白的時候
[00:11:46.000 --> 00:11:49.000]  當他形容這位耶穌基督的時候
[00:11:49.000 --> 00:11:50.000]  啟示錄
[00:11:50.000 --> 00:11:52.000]  七教會每一個開始
[00:11:52.000 --> 00:11:54.000]  都會對耶穌有些形容的嘛
[00:11:54.000 --> 00:11:56.000]  而對裡面那個教會是有關係的
[00:11:56.000 --> 00:11:57.000]  當你研讀的時候
[00:11:57.000 --> 00:11:58.000]  你會發覺都是的
[00:11:58.000 --> 00:12:00.000]  所以今天我用這麼多時間去強調
[00:12:00.000 --> 00:12:02.000]  那個神聖真實的
[00:12:02.000 --> 00:12:03.000]  就是因為
[00:12:03.000 --> 00:12:04.000]  正正因為
[00:12:04.000 --> 00:12:06.000]  這個菲拉鐵飛這個地方裡面
[00:12:06.000 --> 00:12:08.000]  菲拉鐵飛這個地方裡面
[00:12:08.000 --> 00:12:10.000]  是有一些的會堂
[00:12:10.000 --> 00:12:13.000]  說是敬拜獨一的真神耶和華神
[00:12:13.000 --> 00:12:15.000]  但其實他們是撒旦的會堂
[00:12:15.000 --> 00:12:17.000]  為什麼他們是撒旦的會堂
[00:12:17.000 --> 00:12:19.000]  因為他們是說謊的
[00:12:19.000 --> 00:12:21.000]  然後他說
[00:12:21.000 --> 00:12:25.000]  我要使他們來到你腳前下拜
[00:12:25.000 --> 00:12:27.000]  使他們知道我已經愛你了
[00:12:27.000 --> 00:12:28.000]  這個呢
[00:12:28.000 --> 00:12:31.000]  我回到前面一節的經文給了大家
[00:12:31.000 --> 00:12:33.000]  真猶太人是怎樣的
[00:12:33.000 --> 00:12:35.000]  真猶太人在羅馬書2章28-29節
[00:12:35.000 --> 00:12:37.000]  因為外表是猶太人
[00:12:37.000 --> 00:12:38.000]  不是真猶太人
[00:12:38.000 --> 00:12:41.000]  即是說你衣著穿成猶太人的樣子
[00:12:41.000 --> 00:12:43.000]  不是等於你是真猶太人
[00:12:43.000 --> 00:12:45.000]  通常什麼人才會穿成猶太人的衣著
[00:12:45.000 --> 00:12:46.000]  什麼人啊
[00:12:46.000 --> 00:12:47.000]  猶太人啊
[00:12:47.000 --> 00:12:50.000]  其中一個男的頭上有個帽子
[00:12:50.000 --> 00:12:51.000]  我都問過他
[00:12:51.000 --> 00:12:52.000]  你帶個帽子來幹什麼
[00:12:52.000 --> 00:12:53.000]  我問他
[00:12:53.000 --> 00:12:54.000]  讀大學的時候的同學
[00:12:54.000 --> 00:12:55.000]  他說
[00:12:55.000 --> 00:12:56.000]  因為呢
[00:12:56.000 --> 00:12:57.000]  這個他跟我說的
[00:12:57.000 --> 00:12:58.000]  他說因為呢
[00:12:58.000 --> 00:12:59.000]  他提醒我們
[00:12:59.000 --> 00:13:00.000]  神在我們上高
[00:13:00.000 --> 00:13:02.000]  他們是很虔誠的
[00:13:02.000 --> 00:13:04.000]  連衣著一看下去
[00:13:04.000 --> 00:13:05.000]  認得你是猶太人
[00:13:05.000 --> 00:13:07.000]  正如好像有些印度人
[00:13:07.000 --> 00:13:09.000]  他的頭是怎樣的
[00:13:09.000 --> 00:13:10.000]  包著頭的
[00:13:10.000 --> 00:13:12.000]  是某一種才是
[00:13:12.000 --> 00:13:13.000]  那些通常都叫星的
[00:13:13.000 --> 00:13:15.000]  什麼什麼星
[00:13:15.000 --> 00:13:17.000]  因為他們是一些宗教
[00:13:17.000 --> 00:13:19.000]  和一些種族關係的
[00:13:19.000 --> 00:13:21.000]  所以一看你就知道
[00:13:21.000 --> 00:13:23.000]  我們中國人很少包著頭
[00:13:23.000 --> 00:13:25.000]  到處走
[00:13:25.000 --> 00:13:27.000]  這些不是什麼問題
[00:13:27.000 --> 00:13:28.000]  根本不是你的衣著
[00:13:28.000 --> 00:13:30.000]  不是你的服飾
[00:13:30.000 --> 00:13:32.000]  但是在羅馬書
[00:13:32.000 --> 00:13:33.000]  因為外表是猶太人
