
[00:00:00.000 --> 00:00:06.520]  我等姐妹早晨早啲講聖誕快樂個禮拜就係㗎喇ok好
[00:04:02.100 --> 00:04:03.900]  同你引領
[00:04:03.900 --> 00:04:05.960]  教我哋去明白你嘅話語
[00:04:05.960 --> 00:04:07.740]  禱告奉耶穌基督命求
[00:04:07.740 --> 00:04:11.320]  神喺患難嘅裏面
[00:04:11.320 --> 00:04:12.360]  其實
[00:04:12.360 --> 00:04:14.660]  佢嘅憐憫冇停止過
[00:04:14.660 --> 00:04:16.700]  佢一路都係帶住
[00:04:16.700 --> 00:04:19.520]  憐憫嚟到去讓我哋
[00:04:19.520 --> 00:04:21.820]  去經歷佢嘅恩典
[00:04:21.820 --> 00:04:24.640]  如果我哋講等候嘅話其實
[00:04:24.640 --> 00:04:26.440]  即係我哋好多功課要學習
[00:04:26.440 --> 00:04:27.980]  即係包括
[00:04:27.980 --> 00:04:30.280]  喺戰亂裏面等候和平
[00:04:30.280 --> 00:04:32.840]  喺貧窮嘅裏面等候溫飽
[00:04:32.840 --> 00:04:35.140]  喺衝突嘅裏面等候復活
[00:04:35.140 --> 00:04:36.680]  喺低谷之中
[00:04:36.680 --> 00:04:37.960]  等候復興
[00:04:37.960 --> 00:04:39.760]  我唔知今日嘅你
[00:04:39.760 --> 00:04:41.540]  又等緊啲乜嘢
[00:04:41.540 --> 00:04:44.100]  特別好似我哋啲由細返教去返到大
[00:04:44.360 --> 00:04:45.640]  每年聖誕節都係咁㗎喇
[00:04:45.640 --> 00:04:48.200]  有啲乜嘢去期待呢
[00:04:48.200 --> 00:04:51.780]  不過呢度列出嚟嘅好似都好負面
[00:04:51.780 --> 00:04:56.140]  到底等待係咪淨係得負面嘅嘢
[00:04:56.140 --> 00:04:58.960]  係等待啲唔好嘅嘢過去呢
[00:04:58.960 --> 00:05:01.000]  咁當然
[00:05:01.000 --> 00:05:04.340]  等待或者等候呢其實唔係被動嘅
[00:05:04.340 --> 00:05:06.380]  甚至乎唔係靜止嘅
[00:05:06.380 --> 00:05:11.240]  其實聖經裏面有好多嘅經文都提到點樣去等候主
[00:05:11.240 --> 00:05:13.280]  點樣預備迎見主
[00:05:13.540 --> 00:05:17.120]  所以今日嘅題目呢等候嘅力量係正面少少嘅
[00:05:17.120 --> 00:05:18.920]  意思其實係
[00:05:18.920 --> 00:05:20.700]  等待係一個動態嚟㗎
[00:05:20.700 --> 00:05:21.980]  唔係停止嘅
[00:05:21.980 --> 00:05:24.540]  等候係可以好積極好正面㗎
[00:05:24.540 --> 00:05:28.140]  而唔係呢只係避開或者避免一啲負面嘅情緒
[00:05:28.140 --> 00:05:33.260]  今日選用嘅經文係哥倫多前書
[00:05:33.260 --> 00:05:35.560]  哥倫多教會我哋明白
[00:05:35.560 --> 00:05:37.860]  即係保羅同佢哋唔係咁friend㗎啫
[00:05:37.860 --> 00:05:42.980]  當然保羅好愛呢間教會啦所以前後寫咗五封信畀呢間教會
[00:05:43.240 --> 00:05:46.060]  咁但係就係因為佢哋即係好多嘅問題呀
[00:05:46.060 --> 00:05:47.340]  教而不善呀
[00:05:47.340 --> 00:05:50.660]  所以保羅寫完一封信又寫一封信又寫一封信
[00:05:50.660 --> 00:05:52.720]  嚟到去即係勸導佢哋
[00:05:52.720 --> 00:05:54.000]  甚至責備佢哋
[00:05:54.000 --> 00:05:58.340]  不過當然五封裏面我哋今日只係能夠睇到兩封喺聖經裏面
[00:05:58.340 --> 00:06:05.000]  咁開始嘅時候呢其實保羅一開始喺呢封第一封嘅信裏面呢畀哥倫多嘅
[00:06:05.000 --> 00:06:05.760]  教會呢
[00:06:05.760 --> 00:06:06.540]  佢就
[00:06:06.540 --> 00:06:11.140]  呢個係典型嘅保羅嘅問候呀佢呢度講緊奉神嘅旨意
[00:06:11.140 --> 00:06:12.420]  蒙照作基督
[00:06:12.680 --> 00:06:15.240]  耶穌使徒嘅保羅佢講佢自己係邊個
[00:06:15.240 --> 00:06:17.280]  同埋同佢一齊嘅弟兄
[00:06:17.280 --> 00:06:18.320]  蘇提尼
[00:06:18.320 --> 00:06:22.400]  寫信畀呢一間嘅教會裏面嘅信徒
[00:06:22.400 --> 00:06:24.700]  就點樣描述佢哋呢咁
[00:06:24.700 --> 00:06:29.840]  即係呢個好緊要嘅一種嘅描述呢度去描述到係乜嘢呢
[00:06:29.840 --> 00:06:31.620]  呢間教會係上帝嘅教會
[00:06:31.620 --> 00:06:35.200]  呢班人係分別為聖蒙照成為聖徒嘅人
[00:06:35.200 --> 00:06:38.020]  唔單止淨係你呢間教會
[00:06:38.020 --> 00:06:40.060]  而且呢係所有呀
[00:06:40.060 --> 00:06:41.860]  即係今日係主日呀
[00:06:42.380 --> 00:06:43.660]  全世界嘅主日
[00:06:43.660 --> 00:06:47.760]  基督徒都聚集埋一齊㗎喇不過今時今日就啲人喺屋企
[00:06:47.760 --> 00:06:50.820]  有人喺教會嘅裏面聚集埋一齊
[00:06:50.820 --> 00:06:51.860]  你到呢
[00:06:51.860 --> 00:06:52.880]  你到去
[00:06:52.880 --> 00:06:54.420]  呼求耶穌基督嘅名
[00:06:54.420 --> 00:06:56.960]  基督係我哋嘅主
[00:06:56.960 --> 00:06:58.240]  係佢哋嘅主
[00:06:58.240 --> 00:06:59.780]  係我哋所有人嘅主
[00:06:59.780 --> 00:07:02.860]  保羅喺呢度嘅問候其實
[00:07:02.860 --> 00:07:04.140]  即係帶畀我哋
[00:07:04.140 --> 00:07:05.420]  啲乜嘢呢
[00:07:05.420 --> 00:07:11.820]  即係如果你想像下保羅寫信畀呢間教會嘅時候呢間教會係誣捏佢嘅
[00:07:12.320 --> 00:07:18.460]  呢一間教會有雖然係保羅花咗好長時間喺度建立呢間教會親手建立
[00:07:18.460 --> 00:07:21.020]  教會栽培裏面嘅領袖
[00:07:21.020 --> 00:07:24.600]  但係呢呢度有人係喺背後篤佢背脊嘅
[00:07:24.600 --> 00:07:25.880]  講佢是非嘅
[00:07:25.880 --> 00:07:28.440]  即係保羅所講佢哋唔聽嘅
[00:07:28.440 --> 00:07:34.340]  反而聽一啲呢所謂自由傳道嚟到呢去講其他嘅說話嗰啲人呢反而佢哋去聽
[00:07:34.340 --> 00:07:36.640]  保羅係咩感受呢
[00:07:36.640 --> 00:07:38.700]  即係
[00:07:39.460 --> 00:07:44.080]  另一邊廂呢間教會呢其實係一啲好聰明好叻嘅人
[00:07:44.080 --> 00:07:45.860]  好多精英
[00:07:45.860 --> 00:07:48.420]  知識分子專業人士喺度
[00:07:48.420 --> 00:07:49.960]  就係因為佢哋咁叻
[00:07:49.960 --> 00:07:52.260]  所以即係當我哋有機會再讀
[00:07:52.260 --> 00:07:54.300]  哥林多前後書嘅時候呢
[00:07:54.300 --> 00:07:56.100]  呢間教會問題多多嘅
[00:07:56.100 --> 00:08:00.200]  分裂呀紛爭呀等等嘅嘢
[00:08:00.200 --> 00:08:06.080]  甚至乎道德嘅敗壞呀連即係非信徒都冇佢哋咁差呀諸如此類嘅嘢
[00:08:06.080 --> 00:08:08.900]  面對一間咁嘅教會喎
[00:08:09.660 --> 00:08:10.940]  一班咁樣嘅人喎
[00:08:10.940 --> 00:08:13.000]  保羅一開始
[00:08:13.000 --> 00:08:16.580]  全部都係好嘢嚟㗎喎
[00:08:16.580 --> 00:08:19.140]  即係講緊乜嘢呢咁
[00:08:19.140 --> 00:08:21.180]  無論我哋係點樣
[00:08:21.180 --> 00:08:24.260]  即係我哋都一齊
[00:08:24.260 --> 00:08:25.540]  嚟到去等候住
[00:08:25.540 --> 00:08:28.860]  一個好重要嘅前提係
[00:08:28.860 --> 00:08:36.040]  我哋係教會呢喺地上有人嘅地方呢都係唔完美㗎喇都有好多嘅
[00:08:36.040 --> 00:08:36.800]  問題
[00:08:36.800 --> 00:08:38.600]  但係無論如何
[00:08:38.860 --> 00:08:40.640]  喺前提裏面提到
[00:08:40.640 --> 00:08:44.740]  如果我哋都係稱呼耶穌基督係我哋嘅主
[00:08:44.740 --> 00:08:48.340]  願意成為上帝嘅教會嘅一員
[00:08:48.340 --> 00:08:50.120]  係其中一份子
[00:08:50.120 --> 00:08:51.660]  其實我哋係有份
[00:08:51.660 --> 00:08:52.940]  我哋一齊
[00:08:52.940 --> 00:08:56.520]  我哋一齊係嚟到去等候
[00:08:56.520 --> 00:09:01.900]  上個禮拜先有機會同一啲即係機構嘅
[00:09:01.900 --> 00:09:06.260]  新嘅同工主管同工去分享個別傾談嘅時候
[00:09:06.760 --> 00:09:09.320]  我哋都好認同一樣嘢呢就係
[00:09:09.320 --> 00:09:12.140]  係呀咁無論教育也好機構也好
[00:09:12.140 --> 00:09:15.460]  好多問題啦好多難關要去解決啦
[00:09:15.460 --> 00:09:20.840]  最常見嘅難關其實係兩個嘅一個就係同錢有關一個就係同人有關
[00:09:20.840 --> 00:09:23.160]  即係有啲唔少嘅
[00:09:23.160 --> 00:09:24.940]  即係團體呢
[00:09:24.940 --> 00:09:27.760]  即係人事問題困擾佢哋好多好多嘅
[00:09:27.760 --> 00:09:29.800]  不過兩者之中呢
[00:09:29.800 --> 00:09:33.140]  即係財務問題最叻最叻都係排第二㗎啫
[00:09:33.140 --> 00:09:35.180]  最大嘅困擾都係人事嘅問題
[00:09:35.440 --> 00:09:38.000]  你搞唔掂啲人呢好多都唔使做㗎喇
[00:09:38.000 --> 00:09:39.280]  咁有啲嘅
[00:09:39.280 --> 00:09:42.860]  即係啦咁有啲朋友就講㗎喺嗰啲機構裏面呢
[00:09:42.860 --> 00:09:44.920]  大部分嘅時間都花喺內部
[00:09:44.920 --> 00:09:45.940]  嗰啲嘅
[00:09:45.940 --> 00:09:50.540]  爭拗也好是非也好鬥爭也好諸如此類嘅嘢
[00:09:50.540 --> 00:09:52.340]  冇時候做啲正經事
[00:09:52.340 --> 00:09:54.640]  咁所以其實最大嘅困擾係人
[00:09:54.640 --> 00:09:57.200]  所以最重要最重要呢都係人
[00:09:57.200 --> 00:09:58.480]  所以喺
[00:09:58.480 --> 00:10:00.020]  即係當我哋講緊
[00:10:00.020 --> 00:10:02.840]  係乜嘢人同我哋一齊等候呢
[00:10:02.840 --> 00:10:04.360]  比起一切更加重要
[00:10:04.880 --> 00:10:10.000]  咁所以當我哋環顧四周我哋睇返教會睇返我哋自己身邊嘅頂錢妹
[00:10:10.000 --> 00:10:13.580]  望下隔離左右我哋係一齊等候主嘅人嚟㗎
[00:10:13.580 --> 00:10:15.880]  唔係冇關係㗎唔係我
[00:10:15.880 --> 00:10:17.420]  得我一個喺度等㗎
[00:10:17.420 --> 00:10:19.980]  好多時候困擾我哋嘅就係
[00:10:19.980 --> 00:10:21.520]  我哋感覺孤單囉
[00:10:21.520 --> 00:10:24.340]  即係我哋覺得成日得自己一個囉
[00:10:24.340 --> 00:10:29.200]  呢個係好多時候呢就係好奇怪㗎我哋一班人坐埋一齊我哋一班人
[00:10:29.200 --> 00:10:31.240]  一齊去服侍或者做一啲
[00:10:31.240 --> 00:10:32.520]  即係好有意義嘅嘢
[00:10:32.520 --> 00:10:34.580]  但係與此同時我哋可能係
[00:10:34.840 --> 00:10:35.600]  個別地呢
[00:10:35.600 --> 00:10:36.880]  覺得自己好孤單
[00:10:36.880 --> 00:10:38.680]  借得自己喺度努力嘅啫
[00:10:38.680 --> 00:10:40.720]  身邊啲人呢彷彿呢係
[00:10:40.720 --> 00:10:43.540]  即係雖然坐我隔離但係呢冇乜關係
[00:10:43.540 --> 00:10:45.340]  好似我早上搭車嚟嘅時候
[00:10:45.340 --> 00:10:48.140]  坐我身邊嘅人係冇乜關係嘅人係唔識嘅人
[00:10:48.140 --> 00:10:49.680]  各自做緊自己嘅嘢
[00:10:49.680 --> 00:10:52.000]  係咪咁樣呢教會群體
[00:10:52.000 --> 00:10:53.020]  係應該唔同
[00:10:53.020 --> 00:10:59.160]  咁除此之外呢經文繼續講阿保羅繼續嘅教導即係繼續嘅
[00:10:59.160 --> 00:11:02.480]  同呢間教會講下為咗大家呢嚟到去感謝神
[00:11:02.480 --> 00:11:03.520]  因為
[00:11:03.760 --> 00:11:07.860]  即係喺耶穌基督裏面呢神賜畀我哋有好多嘅恩典
[00:11:07.860 --> 00:11:15.020]  亦都唔單止感謝我對於呢間教會頭先睇喇好多問題嘅教會喺第五節嗰度講
[00:11:15.020 --> 00:11:16.040]  保羅
[00:11:16.040 --> 00:11:17.320]  經常呀
[00:11:17.320 --> 00:11:19.880]  即係第四節尾嗰度呢經常呀
[00:11:19.880 --> 00:11:21.420]  去為佢哋感謝我嘅神
[00:11:21.420 --> 00:11:22.960]  因為呢
[00:11:22.960 --> 00:11:25.520]  喺神嘅裏面呢你哋凡事富足
[00:11:25.520 --> 00:11:26.800]  亦都好有口才
[00:11:26.800 --> 00:11:28.340]  知識豐富
[00:11:28.340 --> 00:11:33.460]  就如我哋為基督所立嘅見證喺你哋中間得到堅立一樣
[00:11:33.720 --> 00:11:36.020]  而至你哋喺恩賜上一無所缺
[00:11:36.020 --> 00:11:39.860]  恩賜盼望著我哋主耶穌基督的顯現
[00:11:39.860 --> 00:11:42.160]  即係呢間教會人才濟濟
[00:11:42.160 --> 00:11:44.220]  保羅都冇否認呢個事實
[00:11:44.220 --> 00:11:50.880]  保羅冇因為呢間教會有好多嘅問題或者唔聽佢話而否定呢一個嘅事實
[00:11:50.880 --> 00:11:52.160]  保羅
[00:11:52.160 --> 00:11:53.680]  就係面對一個
[00:11:53.680 --> 00:11:56.500]  呢一班好多人才嘅教會裏面呢
[00:11:56.500 --> 00:11:58.560]  佢個角度就係講緊
[00:11:58.560 --> 00:12:00.080]  你哋有嘅人才
[00:12:00.080 --> 00:12:01.360]  你哋有嘅恩賜
[00:12:01.360 --> 00:12:02.900]  係上帝畀你哋嘅
[00:12:03.420 --> 00:12:04.700]  係好豐富嘅
[00:12:04.700 --> 00:12:08.800]  雖然你哋自以為是以世俗嘅學問嚟到做教會嘅事
[00:12:08.800 --> 00:12:10.340]  但係無可否認嘅
[00:12:10.340 --> 00:12:11.100]  就係
[00:12:11.100 --> 00:12:12.900]  你哋係好有恩典嘅
[00:12:12.900 --> 00:12:16.480]  喺呢一方面係好值得欣賞嘅
[00:12:16.480 --> 00:12:19.540]  不過個問題就係喺於
[00:12:19.540 --> 00:12:21.600]  即係你擁有嘅
[00:12:21.600 --> 00:12:24.920]  你其實係點樣嚟到去運用
[00:12:24.920 --> 00:12:28.000]  點樣嚟到去發揮呢咁樣
[00:12:28.000 --> 00:12:29.800]  所以呢度提到恩賜
[00:12:29.800 --> 00:12:32.360]  即係保羅為教會擁有
[00:12:32.600 --> 00:12:36.440]  各樣嘅才能恩賜恩典嚟到去感恩
[00:12:36.440 --> 00:12:37.980]  呢度提到嘅就係
[00:12:37.980 --> 00:12:39.520]  其實
[00:12:39.520 --> 00:12:41.560]  我哋擁有嘅恩典
[00:12:41.560 --> 00:12:43.860]  我哋擁有嘅恩賜
[00:12:43.860 --> 00:12:45.920]  唔係個別自己
[00:12:45.920 --> 00:12:46.680]  去叻
[00:12:46.680 --> 00:12:51.800]  呢間教會嘅問題就係個別覺得自己好叻
[00:12:51.800 --> 00:12:53.340]  呢度提嘅就係
[00:12:53.340 --> 00:12:55.140]  你哋呢班人一齊
[00:12:55.140 --> 00:12:56.660]  係我哋一齊
[00:12:56.660 --> 00:13:00.000]  個重點唔係一個人係一班人一齊
[00:13:00.760 --> 00:13:03.580]  喺基督嘅身體裏面我哋都係一個嘅身體
[00:13:03.580 --> 00:13:06.900]  我哋點樣一齊嚟到去活用恩賜
[00:13:06.900 --> 00:13:09.460]  嚟到發揮神畀我哋嘅恩賜
[00:13:09.460 --> 00:13:16.380]  過啲年齡呢有機會呢就同一啲嘅教會同行啦一啲比較細嘅教會
[00:13:16.380 --> 00:13:20.220]  我哋叫做呢教會變革同行照做
[00:13:20.220 --> 00:13:25.080]  咁有啲教會就講係呀我變革呢個字眼呢好似好革命性喎咁樣
[00:13:25.080 --> 00:13:29.440]  咁其實一個小嘅改動都可以好革命性嘅
[00:13:30.200 --> 00:13:34.300]  即係好多時候我哋鼓勵一啲即係呢啲嘅教會呢
[00:13:34.300 --> 00:13:37.380]  其實唔係睇人哋有幾叻
[00:13:37.380 --> 00:13:43.500]  睇啲大嘅教會或者我哋眼中心目中成功嘅教會有幾叻
[00:13:43.500 --> 00:13:47.100]  佢有啲乜嘢我哋去參考學習抄
[00:13:47.100 --> 00:13:48.120]  唔係
[00:13:48.120 --> 00:13:52.220]  重點係你有啲乜嘢神畀咗你嘅
[00:13:52.220 --> 00:13:53.760]  佢點樣發揮
[00:13:53.760 --> 00:13:55.540]  喺你有嘅地方
[00:13:55.540 --> 00:13:56.820]  佢點樣發揮
[00:13:56.820 --> 00:13:59.900]  唔係呢盲目追求你未有嗰啲
[00:14:00.400 --> 00:14:01.440]  當然係會畀
[00:14:01.440 --> 00:14:03.220]  但更加緊要嘅就係
[00:14:03.220 --> 00:14:06.800]  今日如果我擁有好似哥倫多教會咁樣
[00:14:06.800 --> 00:14:10.640]  即係好多知識呀好多口才呀好多嘅資源
[00:14:10.640 --> 00:14:14.240]  你點樣去為神國去發揮
[00:14:14.240 --> 00:14:16.020]  而唔係滿足自己
[00:14:16.020 --> 00:14:18.840]  而唔係淨係埋怨自己冇嘅嘢
[00:14:18.840 --> 00:14:19.600]  無論
[00:14:19.600 --> 00:14:25.240]  大或者小嘅教會其實都有唔少嘅難處要去面對嘅
[00:14:25.240 --> 00:14:26.780]  你嗰份係你嘅
[00:14:26.780 --> 00:14:28.060]  神畀你嘅
[00:14:28.060 --> 00:14:30.100]  你點樣去面對呢咁樣
[00:14:30.360 --> 00:14:32.440]  呢度同時更加緊要嘅就係
[00:14:32.440 --> 00:14:33.700]  提到一個
[00:14:33.700 --> 00:14:34.980]  場景呀
[00:14:34.980 --> 00:14:40.340]  你所做嘅呢啲一切或者呢我哋要活用恩賜為乜呢
[00:14:40.340 --> 00:14:41.880]  呢度提到呢
[00:14:41.880 --> 00:14:44.700]  其實就係講緊一個嘅
[00:14:44.700 --> 00:14:45.980]  即係恩賜
[00:14:45.980 --> 00:14:49.560]  盼望主耶穌基督嘅顯現
[00:14:49.560 --> 00:14:50.600]  我哋
[00:14:50.600 --> 00:14:56.200]  所擁有嘅恩賜我哋要服侍其實係為咗
[00:14:56.200 --> 00:14:57.480]  等候
[00:14:57.480 --> 00:14:58.520]  迎見
[00:14:58.520 --> 00:14:59.800]  主嘅再嚟
[00:15:00.320 --> 00:15:00.880]  咁所以
[00:15:00.880 --> 00:15:02.440]  就算係面對
[00:15:02.440 --> 00:15:05.000]  即係一間咁樣嘅教會
[00:15:05.000 --> 00:15:07.560]  好多恩賜同埋能力
[00:15:07.560 --> 00:15:11.160]  不過唔好忘記我哋有同一嘅目標
[00:15:11.160 --> 00:15:12.680]  同一嘅
[00:15:12.680 --> 00:15:13.460]  死線
[00:15:13.460 --> 00:15:14.480]  一個deadline
[00:15:14.480 --> 00:15:16.540]  就係主嘅再嚟
[00:15:16.540 --> 00:15:22.160]  咁呢度係講緊乜嘢恩賜盼望呢咁我唔知道大家
[00:15:22.160 --> 00:15:25.240]  幾有盼望幾有恩賜嘅盼望
[00:15:25.240 --> 00:15:26.000]  嘅等待
[00:15:27.040 --> 00:15:31.140]  通常等待頭先提嗰啲呢都好負面好無奈嘅
[00:15:31.140 --> 00:15:34.480]  咁不過咁講啦我個女呢細女呢
[00:15:34.480 --> 00:15:36.520]  下個禮拜呢就
[00:15:36.520 --> 00:15:40.100]  出嚟工作之後第一次同同事去旅行啦咁樣
[00:15:40.100 --> 00:15:41.640]  即係去教書嘅
[00:15:41.640 --> 00:15:43.680]  咁呢就係佢個
[00:15:43.680 --> 00:15:45.220]  即係通常教書嗰啲
[00:15:45.220 --> 00:15:49.060]  即係前輩們都話畀佢聽最爛嗌你
[00:15:49.060 --> 00:15:51.100]  頭呢一個學期嘅咁樣
[00:15:51.100 --> 00:15:52.120]  上系嘅
[00:15:52.120 --> 00:15:53.400]  即係佢
[00:15:53.660 --> 00:15:57.240]  就返咗工幾個禮拜就話我已經返咗工好耐啦咁樣
[00:15:57.240 --> 00:15:58.520]  對於我已經
[00:15:58.520 --> 00:16:01.340]  返咗工三十多年嘅人嚟講佢返咗
[00:16:01.340 --> 00:16:04.660]  幾個禮拜工就話好耐我都係冇話可說啦
[00:16:04.660 --> 00:16:08.500]  咁所以佢都好期待呀咁所以呢佢昨晚就開始
[00:16:08.500 --> 00:16:11.060]  問阿媽點樣執行你呀攞咩劫呀
[00:16:11.060 --> 00:16:14.400]  即係咁大個人呢去旅行都仲要問阿媽
[00:16:14.400 --> 00:16:16.180]  點樣執劫係嘅係嘅係嘅
[00:16:16.180 --> 00:16:20.020]  因為佢恩賜盼望同埋期待呢個假期
[00:16:20.020 --> 00:16:22.080]  即係無論去邊都好
[00:16:22.340 --> 00:16:23.620]  即係佢其實去台灣嘅
[00:16:23.620 --> 00:16:27.200]  恩賜盼望期待其實佢去幾日啫
[00:16:27.200 --> 00:16:32.320]  即係我哋出外出多幾日算啦好簡單一執起啲嘢就行㗎啦咁
[00:16:32.320 --> 00:16:35.140]  對你講佢唔係第一次去旅行不過
