
[00:00:00.000 --> 00:00:04.240]  已忽所思,我們已經去到第五講
[00:05:52.280 --> 00:05:54.680]  說到撒瑪利亞婦人的時候
[00:05:54.680 --> 00:05:56.880]  撒瑪利亞婦人就知道
[00:05:56.880 --> 00:06:01.080]  救恩是由猶太人出來
[00:06:01.080 --> 00:06:03.080]  很諷刺、很可惜
[00:06:03.080 --> 00:06:07.480]  我們知道尼塞亞的救贖是屬於以色列人
[00:06:07.480 --> 00:06:09.880]  但是當尼塞亞這個救世主
[00:06:09.880 --> 00:06:12.680]  真的來到祂自己人的地方
[00:06:12.680 --> 00:06:15.280]  祂自己人並不接受祂
[00:06:15.280 --> 00:06:20.480]  這是約翰福音的一章十一節告訴我們
[00:06:20.480 --> 00:06:22.880]  可能有很多人會問
[00:06:22.880 --> 00:06:26.480]  為什麼神要揀選以色列人?
[00:06:26.480 --> 00:06:31.280]  神揀選以色列人是要他們分別為聖
[00:06:31.280 --> 00:06:35.480]  然後將神給他們的祝福帶給外邦人
[00:06:35.480 --> 00:06:39.480]  這是神的原意
[00:06:39.480 --> 00:06:41.880]  要以色列人分別為聖
[00:06:41.880 --> 00:06:45.080]  神有兩個不同的途徑給他們
[00:06:45.080 --> 00:06:47.280]  第一個是內在的
[00:06:47.280 --> 00:06:51.480]  是透過道德上的誡明
[00:06:51.480 --> 00:06:55.480]  神不要以色列人像他們身邊的外邦人一樣
[00:06:55.480 --> 00:06:58.480]  拜偶像、做很多不道德的事
[00:06:58.480 --> 00:07:02.880]  所以神給以色列人有他們自己的道德教導
[00:07:02.880 --> 00:07:04.480]  道德的律例典章
[00:07:04.480 --> 00:07:07.480]  要他們跟外邦人分別為聖
[00:07:07.480 --> 00:07:09.480]  這是內在的
[00:07:09.480 --> 00:07:12.680]  但也有外在的律例典章
[00:07:12.680 --> 00:07:14.880]  就是透過禮儀
[00:07:14.880 --> 00:07:16.880]  有很多飲食條例
[00:07:16.880 --> 00:07:18.880]  衣著、割禮
[00:07:18.880 --> 00:07:21.280]  甚至獻祭的方法
[00:07:21.280 --> 00:07:28.880]  要用這些外在的方法使以色列人跟外邦人分別為聖
[00:07:28.880 --> 00:07:31.280]  當外邦人見到以色列人
[00:07:31.280 --> 00:07:34.080]  他們就說這群就是以色列人了
[00:07:34.080 --> 00:07:37.080]  他們有不同的禮儀
[00:07:37.080 --> 00:07:41.480]  他們有不同從神而來的生活習慣
[00:07:41.480 --> 00:07:46.480]  當他們見到以色列人的神原來是這麼偉大
[00:07:46.480 --> 00:07:48.680]  是與眾不同
[00:07:48.680 --> 00:07:50.480]  是這麼大力量的時候
[00:07:50.480 --> 00:07:54.480]  他們就有這個心來認識以色列人的神
[00:07:54.480 --> 00:07:57.080]  就可以去接受以色列人的神
[00:07:57.080 --> 00:07:59.480]  這是神的原意
[00:07:59.480 --> 00:08:02.480]  在聖經裡我們看到
[00:08:02.480 --> 00:08:07.080]  妓女拉合就是耶利哥城裡的拉合
[00:08:07.080 --> 00:08:08.280]  就是這樣
[00:08:08.280 --> 00:08:10.680]  他聽聞以色列人的神
[00:08:10.680 --> 00:08:13.080]  他見到這位神的神跡騎士
[00:08:13.080 --> 00:08:14.680]  他願意去認識祂
[00:08:14.680 --> 00:08:18.280]  他最後甚至接受耶和華
[00:08:18.280 --> 00:08:23.080]  這就是為什麼神揀選以色列人
[00:08:23.080 --> 00:08:24.880]  但是很可惜
[00:08:24.880 --> 00:08:27.480]  以色列人失敗了
[00:08:27.480 --> 00:08:29.880]  神要祝福以色列人
[00:08:29.880 --> 00:08:32.680]  要他們將這個祝福帶給外邦人
[00:08:32.680 --> 00:08:34.680]  就好像加利利海
[00:08:34.680 --> 00:08:36.280]  有入有出
[00:08:36.280 --> 00:08:39.880]  約旦河將河水帶入加利利海
[00:08:39.880 --> 00:08:43.280]  就好像神給以色列人的祝福一樣
[00:08:43.280 --> 00:08:46.080]  但他們應該是流出來
[00:08:46.080 --> 00:08:47.680]  流給世人
[00:08:47.680 --> 00:08:52.680]  就好像約旦河將加利利的河水帶入死海
[00:08:52.680 --> 00:08:57.080]  以致他們能夠成為外邦人的祝福
[00:08:57.080 --> 00:08:58.480]  但是很可惜
[00:08:58.480 --> 00:09:01.280]  以色列人沒有成為加利利海
[00:09:01.280 --> 00:09:03.480]  他們變成了死海
[00:09:03.480 --> 00:09:05.480]  只是有入無出
[00:09:05.480 --> 00:09:08.080]  這是非常非常可惜
[00:09:08.080 --> 00:09:12.080]  他們並沒有將神的名帶給外邦人
[00:09:12.080 --> 00:09:16.280]  其實神也是叫我們基督徒做一樣的事
[00:09:16.280 --> 00:09:20.280]  如果大家記得在約翰福音七章三十八節
[00:09:20.280 --> 00:09:21.480]  耶穌基督說
[00:09:21.480 --> 00:09:25.880]  我們基督徒的福中要流出活水江河
[00:09:25.880 --> 00:09:28.080]  是活水不是死水
[00:09:28.080 --> 00:09:31.680]  我們一樣要帶神的祝福
[00:09:31.680 --> 00:09:34.280]  給我們身邊的非基督徒
[00:09:34.280 --> 00:09:37.280]  這是我們應該要做的
[00:09:37.280 --> 00:09:38.680]  但是很可惜
[00:09:38.680 --> 00:09:41.880]  很多基督徒都犯了一個錯
[00:09:41.880 --> 00:09:45.880]  就是認為我們要好像俗世一樣
[00:09:45.880 --> 00:09:47.880]  和俗世打成一片
[00:09:47.880 --> 00:09:49.880]  我們要好像他們一樣
[00:09:49.880 --> 00:09:53.280]  這樣他們才會來接受我們的神
[00:09:53.280 --> 00:09:56.480]  我曾經在一間白人的教會侍奉
[00:09:56.480 --> 00:09:58.880]  有一次有一個退休會
[00:09:58.880 --> 00:10:01.080]  請了一個牧師回來
[00:10:01.080 --> 00:10:03.880]  教我們怎樣來做外展
[00:10:03.880 --> 00:10:04.880]  這個牧師說
[00:10:04.880 --> 00:10:06.880]  我們要好像世人一樣
[00:10:06.880 --> 00:10:08.880]  我們要學習他們的言語
[00:10:08.880 --> 00:10:10.680]  我們要學習他們的語氣
[00:10:10.680 --> 00:10:11.880]  他們的字眼
[00:10:11.880 --> 00:10:13.880]  甚至他們的粗言穢語
[00:10:13.880 --> 00:10:15.680]  我們要這樣來學習
[00:10:15.680 --> 00:10:18.480]  當他們見到我們和他們一樣的時候
[00:10:18.480 --> 00:10:19.280]  他們就會說
[00:10:19.280 --> 00:10:21.080]  原來基督徒和我們一樣
[00:10:21.080 --> 00:10:24.080]  我們可以進去教會
[00:10:24.080 --> 00:10:26.280]  如果真的是這樣的話
[00:10:26.280 --> 00:10:29.080]  世人為什麼還要來接受我們的神
[00:10:29.080 --> 00:10:30.480]  認識我們的神
[00:10:30.480 --> 00:10:34.480]  他們俗世已經見慣了這些事情
[00:10:34.480 --> 00:10:37.480]  他們不需要來認識我們這位神
[00:10:37.480 --> 00:10:40.680]  就是因為我們過著不一樣的生命
[00:10:40.680 --> 00:10:42.680]  就是因為我們有特別
[00:10:42.680 --> 00:10:46.880]  所以世人才要來認識我們這位神
[00:10:46.880 --> 00:10:48.480]  這是很可惜的
[00:10:48.480 --> 00:10:53.080]  這正是以弗所書的四章至六章教我們
[00:10:53.080 --> 00:10:57.080]  我們要和世人有不同的生命
[00:10:57.080 --> 00:11:03.080]  以致能夠帶領非基督徒順主
[00:11:03.080 --> 00:11:04.080]  剛才我們說
[00:11:04.080 --> 00:11:07.280]  猶太人是有外在和內在
[00:11:07.280 --> 00:11:09.880]  使他們分別為聖的途徑
[00:11:09.880 --> 00:11:10.480]  很可惜
[00:11:10.480 --> 00:11:16.680]  以色列人只注視外在分別為聖的律例典章
[00:11:16.680 --> 00:11:21.480]  這些就是他們的食物、衣著、割禮
[00:11:21.480 --> 00:11:23.480]  他們很著重這些
[00:11:23.480 --> 00:11:26.680]  他們認為神叫他們這樣做有原因
[00:11:26.680 --> 00:11:28.880]  因為他們是高人一等
[00:11:28.880 --> 00:11:30.880]  不像外邦人一樣
[00:11:30.880 --> 00:11:35.880]  所以他們很著重這些外在禮儀
[00:11:35.880 --> 00:11:39.480]  但是內在道德的律例典章
[00:11:39.480 --> 00:11:41.880]  他們反而不會遵守
[00:11:41.880 --> 00:11:46.080]  他們反而學習外邦人做一些不道德的事
[00:11:46.080 --> 00:11:49.280]  學習外邦人來拜偶像
[00:11:49.280 --> 00:11:55.280]  他們完全沒有遵守這些內在的律例典章
[00:11:55.280 --> 00:12:00.280]  他們只不過是注意外在的行為
[00:12:00.280 --> 00:12:05.080]  我們看到猶太人甚至很歧視外邦人
[00:12:05.080 --> 00:12:08.880]  他們認為神只愛以色列人
[00:12:08.880 --> 00:12:11.480]  而神是憎恨其他國家
[00:12:11.480 --> 00:12:14.480]  這是以色列人的想法
[00:12:14.480 --> 00:12:16.680]  所以很多以色列人
[00:12:16.680 --> 00:12:20.280]  他們認為為何神要創造外邦人呢?
[00:12:20.280 --> 00:12:21.480]  很簡單
[00:12:21.480 --> 00:12:25.280]  就是要幫地獄增加燃料
[00:12:25.280 --> 00:12:27.480]  地獄的火燒得很大
[00:12:27.480 --> 00:12:29.480]  需要很多燃料
[00:12:29.480 --> 00:12:31.480]  神就是創造這些外邦人
[00:12:31.480 --> 00:12:34.480]  以致地獄有更多燃料
[00:12:34.480 --> 00:12:36.680]  這是他們的想法
[00:12:36.680 --> 00:12:43.480]  以色列的婦人也不會幫其他外邦人的婦女來截身
[00:12:43.480 --> 00:12:44.680]  為甚麼?
[00:12:44.680 --> 00:12:47.680]  因為幫其他外邦人的婦女來截身
[00:12:47.680 --> 00:12:50.280]  就會帶領神所不喜悅
[00:12:50.280 --> 00:12:53.280]  神所憎恨的外邦人來到世上
[00:12:53.280 --> 00:12:55.880]  所以他們不會這樣做
[00:12:55.880 --> 00:12:59.280]  當他們的子女要和外邦人結婚
[00:12:59.280 --> 00:13:01.880]  他們當然會阻止
[00:13:01.880 --> 00:13:03.880]  當阻止不了的時候
[00:13:03.880 --> 00:13:06.680]  他們就會為子女辦喪事
[00:13:06.680 --> 00:13:08.680]  不是辦喜事
[00:13:08.680 --> 00:13:11.480]  他們還叫外邦人做狗
[00:13:11.480 --> 00:13:15.880]  他們是非常非常憎恨外邦人
[00:13:15.880 --> 00:13:18.880]  我們每一個基督徒
[00:13:18.880 --> 00:13:21.080]  在我們未接受耶穌基督之前
[00:13:21.080 --> 00:13:22.680]  我們都是外邦人
[00:13:22.680 --> 00:13:26.680]  我們在身份地位上都是與神隔絕
[00:13:26.680 --> 00:13:30.480]  在《以弗所書》的二章十一節講得很清楚
[00:13:30.480 --> 00:13:35.480]  保羅說我們在肉體上被分別出來
[00:13:35.480 --> 00:13:37.480]  與猶太人不同
[00:13:37.480 --> 00:13:39.480]  因為我們沒有行割禮
[00:13:39.480 --> 00:13:41.680]  我們是不屬神的子民
[00:13:41.680 --> 00:13:43.480]  這是以前的事
[00:13:43.480 --> 00:13:47.280]  神就是透過割禮和以色列人來納約
[00:13:47.280 --> 00:13:49.080]  要他們成為神的子民
[00:13:49.080 --> 00:13:51.080]  將他們分別為聖
[00:13:51.080 --> 00:13:55.680]  這是外在的律例典章
[00:13:55.680 --> 00:13:57.080]  很可惜
[00:13:57.080 --> 00:14:02.680]  以色列人就是因為這樣非常鄙視外邦人
[00:14:02.680 --> 00:14:06.280]  尤其是叫他們做未受割禮的人
[00:14:06.280 --> 00:14:10.480]  這其實是一個鄙視的稱呼
[00:14:10.480 --> 00:14:12.480]  如果我們記得
[00:14:12.480 --> 00:14:14.680]  在聖經裡面告訴我們
[00:14:14.680 --> 00:14:20.080]  大衛當他出戰巨人哥利亞的時候
[00:14:20.080 --> 00:14:22.680]  在撒姆爾上的十七章二十六節
[00:14:22.680 --> 00:14:23.880]  他怎麼說
[00:14:23.880 --> 00:14:28.680]  他說這未受割禮的非利士人是誰
[00:14:28.680 --> 00:14:33.680]  他說為什麼他敢向永生神的軍隊罵陣
[00:14:33.680 --> 00:14:37.680]  他看不起未受割禮的非利士人
[00:14:37.680 --> 00:14:40.480]  在撒姆爾上的三十一章四節
[00:14:40.480 --> 00:14:42.280]  又講到塑羅
[00:14:42.280 --> 00:14:45.080]  當他被非利士人追殺
[00:14:45.080 --> 00:14:47.280]  並且受了箭傷
[00:14:47.280 --> 00:14:50.080]  他知道自己就快死了
[00:14:50.080 --> 00:14:51.880]  而那些非利士人趕上來
[00:14:51.880 --> 00:14:54.280]  於是他就叫自己手下
[00:14:54.280 --> 00:14:55.880]  幫他拿兵器的人
[00:14:55.880 --> 00:14:58.880]  快點把你的刀拿出來刺死我
[00:14:58.880 --> 00:15:00.480]  我寧願死在你的手上
[00:15:00.480 --> 00:15:04.280]  我不要死在那些未受割禮的人的手上
[00:15:04.280 --> 00:15:06.480]  我不要他們來凌辱我
[00:15:06.480 --> 00:15:09.080]  這就讓我們看到
[00:15:09.080 --> 00:15:16.080]  以色列人是多麼看不起那些未受割禮的人
[00:15:16.080 --> 00:15:18.480]  保羅告訴我們
[00:15:18.480 --> 00:15:23.080]  在羅馬書二章二十八至二十九節
[00:15:23.080 --> 00:15:29.280]  他說真正的割禮不是在我們身體上
[00:15:29.280 --> 00:15:33.880]  真正的割禮是在我們的心上
[00:15:33.880 --> 00:15:38.080]  在身體上的割禮是外在的
[00:15:38.080 --> 00:15:39.680]  是屬血氣的
[00:15:39.680 --> 00:15:43.480]  他說在心上的才是內在的
[00:15:43.480 --> 00:15:46.080]  才是屬靈的
[00:15:46.080 --> 00:15:48.280]  所以我們基督徒也一樣
[00:15:48.280 --> 00:15:50.680]  我們要分別為聖
[00:15:50.680 --> 00:15:53.080]  我們要與俗世不同
[00:15:53.080 --> 00:15:56.280]  但我們不要看低教外的人
[00:15:56.280 --> 00:16:01.480]  我們要在思想、行為上與他們有分別
[00:16:01.480 --> 00:16:04.880]  不是說外在有姿勢沒有實際
[00:16:04.880 --> 00:16:06.880]  我們要從思想
[00:16:06.880 --> 00:16:10.480]  我們真正的行為與他們分別出來
[00:16:10.480 --> 00:16:16.880]  這也是以畢所書後面三章四至六章所教我們
[00:16:16.880 --> 00:16:21.080]  千萬不要像外邦人或異教徒
[00:16:21.080 --> 00:16:23.080]  我們要走在光裡面
[00:16:23.080 --> 00:16:25.080]  我們要走在愛裡面
[00:16:25.080 --> 00:16:30.680]  我們要走在智慧裡面
[00:16:30.680 --> 00:16:34.280]  今天的經文告訴我們
[00:16:34.280 --> 00:16:36.280]  我們認識耶穌基督之前
[00:16:36.280 --> 00:16:38.080]  我們都是外邦人
[00:16:38.080 --> 00:16:43.680]  我們不僅在身體上、地位上與神隔絕
[00:16:43.680 --> 00:16:46.680]  我們在靈裡面也是與神分離
[00:16:46.680 --> 00:16:50.880]  透過耶穌基督十字架上所成就的
[00:16:50.880 --> 00:16:54.880]  我們能夠在主內合一
[00:16:54.880 --> 00:16:59.880]  我們基督徒要完成以色列人失敗的地方
[00:16:59.880 --> 00:17:01.680]  我們要分別為聖
[00:17:01.680 --> 00:17:05.680]  我們要將世人的注意力放在神的身上
[00:17:05.680 --> 00:17:09.880]  以致我們能夠帶領人信主
[00:17:09.880 --> 00:17:12.280]  羅馬書第十一章
[00:17:12.280 --> 00:17:15.480]  保羅給基督徒一個警告
[00:17:15.480 --> 00:17:19.280]  他說如果神能夠在橄欖樹上
[00:17:19.280 --> 00:17:21.680]  將原本的枝子斬下來
[00:17:21.680 --> 00:17:25.280]  原本的枝子就是猶太人、以色列人
[00:17:25.280 --> 00:17:27.480]  如果神能夠將他們斬下來
[00:17:27.480 --> 00:17:29.480]  然後接上野枝子
[00:17:29.480 --> 00:17:32.280]  野枝子就是我們這些外邦人
[00:17:32.280 --> 00:17:34.280]  如果他能夠這樣做的話
[00:17:34.280 --> 00:17:36.080]  如果基督徒做得不好
[00:17:36.080 --> 00:17:39.680]  他照樣可以將野枝子斬下來
[00:17:39.680 --> 00:17:43.680]  將原本的枝子逐上去
[00:17:43.680 --> 00:17:49.480]  保羅要我們基督徒警醒
[00:17:49.480 --> 00:17:54.880]  我們以前不單是身體地位同神隔絕
[00:17:54.880 --> 00:17:58.680]  我們在靈裡面也是同神分離
[00:17:58.680 --> 00:18:01.480]  在這兒已不鎖銷的二章十二節
[00:18:01.480 --> 00:18:05.680]  保羅說我們外邦人以前是與基督無關
[00:18:05.680 --> 00:18:09.680]  在所應許的諸若上士局外人
[00:18:09.680 --> 00:18:14.680]  你能不能想像一個沒有基督的世界
[00:18:14.680 --> 00:18:16.680]  你能不能想像
[00:18:16.680 --> 00:18:18.280]  沒有基督就是沒有神
[00:18:18.280 --> 00:18:20.280]  因為基督就是神
[00:18:20.280 --> 00:18:23.680]  你能不能想像一個世界
[00:18:23.680 --> 00:18:27.480]  完全沒有神會是怎樣
[00:18:27.480 --> 00:18:29.480]  神就是愛
[00:18:29.480 --> 00:18:31.680]  一個沒有愛的世界
[00:18:31.680 --> 00:18:34.080]  就好像現在這個世界一樣
[00:18:34.080 --> 00:18:35.880]  很冷酷無情
[00:18:35.880 --> 00:18:39.680]  完全沒有愛在當中
[00:18:39.680 --> 00:18:41.280]  神就是公義
[00:18:41.280 --> 00:18:44.280]  一個沒有公義的俗世
[00:18:44.280 --> 00:18:47.280]  就變得非常詭詐
[00:18:47.280 --> 00:18:48.880]  偷騙、拐騙
[00:18:48.880 --> 00:18:51.080]  甚麼都能夠做出來
[00:18:51.080 --> 00:18:53.880]  就是現在現今世代
[00:18:53.880 --> 00:18:56.880]  我們也看到神就是希望
[00:18:56.880 --> 00:19:00.680]  一個沒有希望的世界會怎樣
[00:19:00.680 --> 00:19:03.680]  就好像今天這個俗世一樣
[00:19:03.680 --> 00:19:06.880]  很多人都是今朝有酒今朝醉
[00:19:06.880 --> 00:19:12.280]  因為他們完全沒有希望
[00:19:12.280 --> 00:19:15.480]  有人說基督徒是很文室
[00:19:15.480 --> 00:19:17.480]  我們經常說
[00:19:17.480 --> 00:19:21.080]  一定要接受耶穌基督才能夠得救
[00:19:21.080 --> 00:19:23.480]  其實這不是基督徒說的
[00:19:23.480 --> 00:19:25.480]  這是聖經說的
[00:19:25.480 --> 00:19:28.080]  在雷爾弗所書的二章十二節
[00:19:28.080 --> 00:19:29.880]  我們的經文說甚麼?
[00:19:29.880 --> 00:19:33.880]  如果與基督無關
[00:19:33.880 --> 00:19:37.880]  就活在世上沒有指望沒有神
[00:19:37.880 --> 00:19:39.280]  如果我們沒有基督
[00:19:39.280 --> 00:19:40.680]  不接受基督的話
[00:19:40.680 --> 00:19:42.480]  我們根本沒有指望
[00:19:42.480 --> 00:19:45.080]  我們根本不能夠得救
[00:19:45.080 --> 00:19:48.280]  這亦是使徒行傳的四章十二節
[00:19:48.280 --> 00:19:49.280]  告訴我們
[00:19:49.280 --> 00:19:51.880]  除他以外別無拯救
[00:19:51.880 --> 00:19:55.680]  因為在天下人間沒有次下別的名
[00:19:55.680 --> 00:19:58.080]  我們可以靠著得救
[00:19:58.080 --> 00:20:01.480]  所以我們一定要接受基督
[00:20:01.480 --> 00:20:03.480]  才能夠得救
[00:20:03.480 --> 00:20:06.680]  不是說神不愛外邦人
[00:20:06.680 --> 00:20:08.680]  神是想透過以色列人
[00:20:08.680 --> 00:20:11.280]  將福音傳給外邦人
[00:20:11.280 --> 00:20:12.480]  但很可惜
[00:20:12.480 --> 00:20:14.480]  以色列人失敗了
[00:20:14.480 --> 00:20:19.480]  現在神是將以色列人暫時放開一邊
[00:20:19.480 --> 00:20:22.080]  現在這個時候叫做教會時期
[00:20:22.080 --> 00:20:25.280]  就是外邦人能夠直接聽到福音
[00:20:25.280 --> 00:20:32.480]  能夠直接接受神得救的時候
[00:20:32.480 --> 00:20:36.480]  經文我們要注意字眼很有趣
[00:20:36.480 --> 00:20:38.880]  在耳筆所書的二章十一節
[00:20:38.880 --> 00:20:40.680]  是講從前的事
[00:20:40.680 --> 00:20:43.680]  我們外邦人從前沒有基督
[00:20:43.680 --> 00:20:45.080]  沒有應許
[00:20:45.080 --> 00:20:46.280]  沒有指望
[00:20:46.280 --> 00:20:47.480]  沒有神
[00:20:47.480 --> 00:20:50.080]  但到了二章十三節
[00:20:50.080 --> 00:20:52.080]  我們見到是講如今
[00:20:52.080 --> 00:20:56.280]  經文說如今卻在基督裡靠著他的血
[00:20:56.280 --> 00:20:58.680]  已經得親近了
[00:20:58.680 --> 00:21:02.480]  我們靠著耶穌基督的血已經得親近
[00:21:02.480 --> 00:21:03.480]  我們留意
[00:21:03.480 --> 00:21:05.280]  今天有好幾節經文
