
[00:00:00.000 --> 00:00:05.440]  我們很多時候稱教會為我們屬靈的家
[00:09:11.200 --> 00:09:13.900]  一個基督徒的人生
[00:09:13.900 --> 00:09:17.700]  應該是一個敬拜的人生
[00:09:17.700 --> 00:09:19.800]  所以大家千萬不要誤會
[00:09:19.800 --> 00:09:21.200]  敬拜就單是講到
[00:09:21.200 --> 00:09:23.400]  我們每個禮拜來教會
[00:09:23.400 --> 00:09:25.300]  那一個多小時的敬拜
[00:09:25.300 --> 00:09:26.300]  這個當然是敬拜
[00:09:26.300 --> 00:09:30.700]  不過這是一個群體的敬拜
[00:09:30.700 --> 00:09:32.000]  但是耶穌基督徒所講的
[00:09:32.000 --> 00:09:34.500]  盡心 盡性 盡意的敬拜
[00:09:34.500 --> 00:09:39.200]  是指我們全人全時間的敬拜
[00:09:39.200 --> 00:09:43.600]  私人在三十四篇裡面說到
[00:09:43.600 --> 00:09:48.700]  你們和我當稱耶和華為大
[00:09:48.700 --> 00:09:51.900]  一同高舉他的名
[00:09:51.900 --> 00:09:52.900]  什麼叫敬拜神
[00:09:52.900 --> 00:09:54.100]  敬拜神很簡單
[00:09:54.100 --> 00:09:55.600]  就是表彰神的偉大
[00:09:55.600 --> 00:09:57.900]  高舉他的姓名
[00:09:57.900 --> 00:10:03.300]  而當我們讓神成為神的時候
[00:10:03.300 --> 00:10:07.300]  我們就能夠享受與神的親密
[00:10:07.300 --> 00:10:10.700]  這個就是我們作為基督徒的人生
[00:10:10.700 --> 00:10:13.200]  應該做的事情
[00:10:13.200 --> 00:10:15.400]  所以我們在人生在世
[00:10:15.400 --> 00:10:17.300]  一言而一行
[00:10:17.300 --> 00:10:21.500]  我們都應該表彰這個生命層面上的敬拜
[00:10:21.500 --> 00:10:22.900]  當我們每時每刻
[00:10:22.900 --> 00:10:27.900]  當我們的生命是流露表彰到神的偉大
[00:10:27.900 --> 00:10:31.100]  高舉他的姓名的時候
[00:10:31.100 --> 00:10:33.400]  當我們有這個人生的態度
[00:10:33.400 --> 00:10:35.900]  記不記得聖經曾經有講過
[00:10:35.900 --> 00:10:39.900]  我們就好像葡萄樹的枝子連於葡萄樹
[00:10:39.900 --> 00:10:45.900]  就能夠從神得著每一天敬虔生命的動力
[00:10:45.900 --> 00:10:52.600]  所以一個最重要教會存在的意義與目的就是敬拜神
[00:10:52.600 --> 00:10:57.600]  敬拜神不單止提供一個場景
[00:10:57.600 --> 00:10:59.700]  讓信徒可以聚在一次
[00:10:59.700 --> 00:11:01.000]  也都是敬拜神
[00:11:01.000 --> 00:11:04.300]  也都是當我們在教會裡面敬拜的時候
[00:11:04.300 --> 00:11:09.000]  大家不要忘記另外一個很重要的意義
[00:11:09.000 --> 00:11:12.100]  很多時候未信耶穌的人經過的時候
[00:11:12.100 --> 00:11:15.200]  看到一幫信徒敬拜的喜樂
[00:11:15.200 --> 00:11:18.200]  敬拜那個活力的時候
[00:11:18.200 --> 00:11:25.100]  這個就在世界裡面去見證我們的天父上帝
[00:11:25.100 --> 00:11:28.500]  第二就是侍功
[00:11:28.500 --> 00:11:30.200]  我們需要服侍
[00:11:30.200 --> 00:11:31.900]  當我們服侍其他人的時候
[00:11:31.900 --> 00:11:36.300]  就是提供我們屬靈生命一個侍奉的崗位
[00:11:36.300 --> 00:11:39.500]  在講完神的愛之後
[00:11:39.500 --> 00:11:43.000]  耶穌也講到我們需要對其他人有同樣的愛
[00:11:43.000 --> 00:11:44.700]  要愛人如己
[00:11:44.700 --> 00:11:46.500]  我們要明白一件事情就是
[00:11:46.500 --> 00:11:50.000]  我們不能夠離開教會去做基督徒
[00:11:50.000 --> 00:11:51.800]  很多時候人們說要做
[00:11:51.800 --> 00:11:54.900]  我們不是一定要回教會的
[00:11:54.900 --> 00:12:00.900]  很難我們離開信徒來去活出信仰
[00:12:00.900 --> 00:12:03.100]  我們不能夠關上房門
[00:12:03.100 --> 00:12:05.500]  自己一個人困在房裡面
[00:12:05.500 --> 00:12:08.500]  去活出基督徒的見證
[00:12:08.500 --> 00:12:10.300]  很難做不到這件事情的
[00:12:10.300 --> 00:12:13.000]  我們需要進入這個世界
[00:12:13.000 --> 00:12:15.600]  通過不同的侍功去服侍不同的人
[00:12:15.600 --> 00:12:19.100]  去具體地實踐一個對人的愛
[00:12:19.100 --> 00:12:21.300]  這個聖經的教導
[00:12:21.300 --> 00:12:24.800]  所以教會作為基督的肢體
[00:12:24.800 --> 00:12:28.000]  其實是提供了信徒一個很重要的場景
[00:12:28.000 --> 00:12:31.100]  在不同的侍功裡面去服侍
[00:12:31.100 --> 00:12:32.000]  為的是什麼
[00:12:32.000 --> 00:12:36.000]  為的就是讓眾人可以得到牧羊
[00:12:36.000 --> 00:12:40.400]  以致教會能夠在教會裡面的每一個信徒
[00:12:40.400 --> 00:12:45.200]  都可以在屬靈上面健康地成長
[00:12:45.200 --> 00:12:49.600]  我經常都跟弟兄姊妹說
[00:12:49.600 --> 00:12:52.400]  侍功是為人而設
[00:12:52.400 --> 00:12:55.200]  而人並不是為侍功而設
[00:12:55.200 --> 00:12:56.600]  很多時候教會
[00:12:56.600 --> 00:12:59.700]  很多時候在教會的侍奉裡面
[00:12:59.700 --> 00:13:02.400]  我們看侍功看得比人重
[00:13:02.400 --> 00:13:03.700]  其實這個是錯的
[00:13:03.700 --> 00:13:06.100]  我們需要看人比侍功重
[00:13:06.100 --> 00:13:09.800]  故此我們要不斷地調整我們的侍功
[00:13:09.800 --> 00:13:12.100]  甚至是創造一些新的侍功
[00:13:12.100 --> 00:13:15.900]  來適合這個不斷改變的世界
[00:13:15.900 --> 00:13:18.200]  因為侍功是為人而設
[00:13:18.200 --> 00:13:20.500]  以致我們可以在這個世代裡面
[00:13:20.500 --> 00:13:24.100]  用最有效的方式服侍這個世代裡面的人
[00:13:24.100 --> 00:13:26.100]  這個就是寶來這裡所說
[00:13:26.100 --> 00:13:28.500]  用諸般的智慧勸誡各人
[00:13:28.500 --> 00:13:30.800]  教導各人的意思
[00:13:30.800 --> 00:13:31.900]  不過很不幸
[00:13:31.900 --> 00:13:34.000]  很多信徒有侍奉恐懼症
[00:13:34.000 --> 00:13:35.600]  不知道大家有沒有試過
[00:13:35.600 --> 00:13:38.100]  軒牧師你不要叫我侍奉
[00:13:38.100 --> 00:13:42.800]  我做得那麼辛苦不但沒有人去欣賞我的辛勞
[00:13:42.800 --> 00:13:44.800]  還在批評指責
[00:13:44.800 --> 00:13:46.100]  搞到我失去了朋友
[00:13:46.100 --> 00:13:50.200]  失去了教會的動力與興趣
[00:13:50.200 --> 00:13:53.200]  所以不要叫我侍奉
[00:13:53.200 --> 00:13:59.000]  如果大家都經歷過這種在侍奉過程裡面
[00:13:59.000 --> 00:14:02.000]  或者頂著我們的相處裡面有衝突的時候
[00:14:02.000 --> 00:14:02.900]  可以回到之前
[00:14:02.900 --> 00:14:05.800]  我聽過兩三個星期之前的講道
[00:14:05.800 --> 00:14:07.400]  講到我們的衝突
[00:14:07.400 --> 00:14:12.300]  其實衝突當然並不愉快
[00:14:12.300 --> 00:14:13.300]  沒有人想有衝突
[00:14:13.300 --> 00:14:16.400]  沒有人想跟其他人有相處上面的問題
[00:14:16.400 --> 00:14:19.100]  不過每一個問題發生的時候
[00:14:19.100 --> 00:14:20.000]  我跟大家說
[00:14:20.000 --> 00:14:21.400]  每一個問題發生的時候
[00:14:21.400 --> 00:14:24.000]  其實都是我們一個成長的機會
[00:14:24.000 --> 00:14:25.800]  是一個成長的空間
[00:14:25.800 --> 00:14:29.500]  通過衝突來建立更加牢固的關係
[00:14:29.500 --> 00:14:33.000]  通過依靠神來克服一些困難
[00:14:33.000 --> 00:14:35.200]  讓我們更加認識自己
[00:14:35.200 --> 00:14:38.400]  更加可以將我們的問題
[00:14:38.400 --> 00:14:39.800]  交託在耶穌基督裡面
[00:14:39.800 --> 00:14:40.900]  讓神掌管
[00:14:40.900 --> 00:14:41.900]  讓神帶領
[00:14:41.900 --> 00:14:44.800]  以致我們在困難的挑戰裡面
[00:14:44.800 --> 00:14:47.300]  克服困難的裡面
[00:14:47.300 --> 00:14:50.500]  跟弟兄姊妹衝突的和解裡面
[00:14:50.500 --> 00:14:52.000]  去經歷神
[00:14:52.000 --> 00:14:54.700]  可以在屬靈上面不斷的成長
[00:14:54.700 --> 00:14:57.100]  讓聖靈可以有一個個空間
[00:14:57.100 --> 00:14:59.400]  在我們的生命裡面來工作
[00:14:59.400 --> 00:15:01.000]  以致剛才我所講的
[00:15:01.000 --> 00:15:05.400]  教會裡面應該是不斷的成長
[00:15:05.400 --> 00:15:10.300]  以致我們一天比一天更像基督
[00:15:10.300 --> 00:15:13.100]  如果大家在這裡都一段時間的話
[00:15:13.100 --> 00:15:14.000]  大家都知道
[00:15:14.000 --> 00:15:15.200]  粵語堂是一個傳統的
[00:15:15.200 --> 00:15:17.200]  知道什麼經典是什麼傳統
[00:15:17.200 --> 00:15:18.800]  每逢一月或者二月的時候
[00:15:18.800 --> 00:15:21.300]  我們都會發一個問卷給大家
[00:15:21.300 --> 00:15:25.800]  你可以在什麼的侍奉崗位來侍奉神
[00:15:25.800 --> 00:15:26.900]  千萬不要覺得
[00:15:26.900 --> 00:15:29.100]  啊,卿穆書又不夠人手幫忙
[00:15:29.100 --> 00:15:30.900]  又要我出來幫卿穆書
[00:15:30.900 --> 00:15:32.500]  搞錯了
[00:15:32.500 --> 00:15:33.700]  我再提一次
[00:15:33.700 --> 00:15:35.300]  在教會裡面
[00:15:35.300 --> 00:15:37.300]  我是很強調很盼望
[00:15:37.300 --> 00:15:38.700]  頂卷可以參與侍奉
[00:15:38.700 --> 00:15:41.200]  並不是因為教會缺乏人手
[00:15:41.200 --> 00:15:42.500]  當然這是一個原因
[00:15:42.500 --> 00:15:45.400]  但不是為了這個原因而站出來
[00:15:45.400 --> 00:15:46.400]  是為了什麼原因呢?
[00:15:46.400 --> 00:15:49.700]  侍奉是可以讓你有一個機會
[00:15:49.700 --> 00:15:50.900]  有一個場景
[00:15:50.900 --> 00:15:55.800]  有一個實際的具體的情況
[00:15:55.800 --> 00:15:58.500]  讓我們去經歷天父上帝
[00:15:58.500 --> 00:16:01.800]  讓我們參與在這個
[00:16:01.800 --> 00:16:06.100]  建立主的聖殿的工作裡面
[00:16:06.100 --> 00:16:08.300]  好,第三,傳揚福音
[00:16:08.300 --> 00:16:09.900]  傳揚福音可以提供我們
[00:16:09.900 --> 00:16:12.700]  屬靈生會的一個目標
[00:16:12.700 --> 00:16:18.300]  耶穌基督給我們的大使命
[00:16:18.300 --> 00:16:20.700]  祂說,你們要去作萬民
[00:16:20.700 --> 00:16:22.300]  使萬民作我的門徒
[00:16:22.300 --> 00:16:24.700]  奉父子聖名的名,給他們施洗
[00:16:24.700 --> 00:16:28.400]  使人作門徒的第一步是什麼?
[00:16:28.400 --> 00:16:29.900]  也是最重要的一步
[00:16:29.900 --> 00:16:31.700]  首先要認識耶穌基督
[00:16:31.700 --> 00:16:33.400]  然後我們才可以信耶穌
[00:16:33.400 --> 00:16:36.000]  才可以盡心耶穌,是不是?
[00:16:36.000 --> 00:16:39.000]  讓人認識基督,這就是傳福音
[00:16:39.000 --> 00:16:42.300]  教會其中一個最重要的目標
[00:16:42.300 --> 00:16:43.900]  就是讓我們有一個機會
[00:16:43.900 --> 00:16:46.700]  來傳講神的話語
[00:16:46.700 --> 00:16:49.200]  大家想想,我們是耶穌基督的使者
[00:16:49.200 --> 00:16:52.500]  我們的使命就是向整個未完全
[00:16:52.500 --> 00:16:54.500]  未完全認識耶穌基督的
[00:16:54.500 --> 00:16:56.800]  來讓這個世界認識耶穌基督
[00:16:56.800 --> 00:17:00.400]  我們就秉持著這個傳福音的責任
[00:17:00.400 --> 00:17:03.500]  在我們能夠接觸的群體裡面
[00:17:03.500 --> 00:17:06.400]  在我們個人的生活圈子裡面
[00:17:06.400 --> 00:17:10.600]  將福音傳揚開去
[00:17:10.600 --> 00:17:13.000]  有一天,我們每一個人
[00:17:13.000 --> 00:17:17.000]  每一個信徒都要在神面前
[00:17:17.000 --> 00:17:21.600]  來交付我們在大使命做過什麼
[00:17:21.600 --> 00:17:23.400]  我們要向神交將
[00:17:23.400 --> 00:17:26.700]  而傳福音不單止是我們的責任
[00:17:26.700 --> 00:17:30.400]  大家想想,也是我們的權利
[00:17:30.400 --> 00:17:31.900]  其他人不能傳福音,是不是?
[00:17:31.900 --> 00:17:33.500]  唯有信了耶穌的人
[00:17:33.500 --> 00:17:35.800]  我們才能夠傳福音
[00:17:35.800 --> 00:17:38.400]  大家想想,我們能夠接觸福音是什麼?
[00:17:38.400 --> 00:17:41.600]  因為有人跟我們傳福音,是不是?
[00:17:41.600 --> 00:17:43.300]  如果沒有人傳福音的時候
[00:17:43.300 --> 00:17:44.800]  我們就不能夠信耶穌
[00:17:44.800 --> 00:17:46.000]  所以傳福音本身是一個
[00:17:46.000 --> 00:17:48.900]  很有價值和尊貴的事情
[00:17:48.900 --> 00:17:50.500]  只要這個世界上仍然有
[00:17:50.500 --> 00:17:52.100]  未信耶穌基督的人
[00:17:52.100 --> 00:17:54.600]  我們就有傳福音的責任
[00:17:54.600 --> 00:17:58.200]  我們就需要讓教會不斷地增長
[00:17:58.200 --> 00:18:01.400]  我很開心聽到上次Susie的見證
[00:18:01.400 --> 00:18:02.800]  在一次旅行裡面
[00:18:02.800 --> 00:18:04.300]  一個基督徒跟他傳福音
[00:18:04.300 --> 00:18:06.500]  就是這樣,你要帶他回教會
