
[00:00:00.000 --> 00:00:04.740]  今早去到一間在八龍岸的教會講道
[00:11:00.000 --> 00:11:02.000]  這個你愛心地
[00:11:02.000 --> 00:11:03.000]  去請媽媽吃飯
[00:11:03.000 --> 00:11:05.000]  這個就是自願
[00:11:05.000 --> 00:11:06.000]  請登樂業
[00:11:06.000 --> 00:11:08.000]  是媽媽所喜悅的
[00:11:08.000 --> 00:11:10.000]  這個很重要
[00:11:10.000 --> 00:11:11.000]  所以記住
[00:11:11.000 --> 00:11:13.000]  原來這個指的是什麼呢
[00:11:13.000 --> 00:11:17.000]  就是他們的捐款
[00:11:17.000 --> 00:11:19.000]  原來當時的背景是什麼呢
[00:11:19.000 --> 00:11:21.000]  耶路撒冷的教會
[00:11:21.000 --> 00:11:23.000]  面對很大的挑戰
[00:11:23.000 --> 00:11:24.000]  因為那段時間
[00:11:24.000 --> 00:11:28.000]  整個地方有大饑荒
[00:11:28.000 --> 00:11:29.000]  但是不要忘記
[00:11:29.000 --> 00:11:30.000]  基督徒在那時候
[00:11:30.000 --> 00:11:31.000]  是被迫害的
[00:11:31.000 --> 00:11:34.000]  被人搶奪了那些財產
[00:11:34.000 --> 00:11:36.000]  不肯和他做生意
[00:11:36.000 --> 00:11:37.000]  還要迫害他們
[00:11:37.000 --> 00:11:40.000]  所以他們是難上加難
[00:11:40.000 --> 00:11:41.000]  那些人都不會
[00:11:41.000 --> 00:11:43.000]  特地來幫那些基督徒
[00:11:43.000 --> 00:11:46.000]  所以他們是很痛苦
[00:11:46.000 --> 00:11:47.000]  但是很感恩
[00:11:47.000 --> 00:11:48.000]  外面的人
[00:11:48.000 --> 00:11:50.000]  知道他們有需要
[00:11:50.000 --> 00:11:53.000]  特別是馬其頓的教會
[00:11:53.000 --> 00:11:57.000]  他就來籌集了很多的款項
[00:11:57.000 --> 00:11:59.000]  就請保羅帶給他們
[00:11:59.000 --> 00:12:00.000]  哥倫哥教會也是
[00:12:00.000 --> 00:12:02.000]  但是保羅就提醒他們
[00:12:02.000 --> 00:12:03.000]  我來了
[00:12:03.000 --> 00:12:04.000]  麻煩你
[00:12:04.000 --> 00:12:05.000]  拿些錢來給我們
[00:12:05.000 --> 00:12:07.000]  我們籌集了可以帶上去
[00:12:07.000 --> 00:12:08.000]  這個背景就是這樣
[00:12:08.000 --> 00:12:09.000]  所以你留意到
[00:12:09.000 --> 00:12:10.000]  這個馬其頓的教會
[00:12:10.000 --> 00:12:12.000]  是一個榜樣
[00:12:12.000 --> 00:12:15.000]  我們看看這間教會
[00:12:15.000 --> 00:12:18.000]  他們捐錢的時候
[00:12:18.000 --> 00:12:20.000]  他們的處境是什麼
[00:12:20.000 --> 00:12:23.000]  絕對不是平安富裕
[00:12:23.000 --> 00:12:25.000]  去捐錢
[00:12:25.000 --> 00:12:26.000]  我們一起來
[00:12:26.000 --> 00:12:28.000]  讀這一段經文
[00:12:28.000 --> 00:12:30.000]  《哥倫哥後書》第八章
[00:12:30.000 --> 00:12:31.000]  第一到第五節
[00:12:31.000 --> 00:12:33.000]  我們一起來讀出
[00:12:33.000 --> 00:12:35.000]  《哥倫哥後書》第八章
[00:12:35.000 --> 00:12:36.000]  第二到第五節
[00:12:36.000 --> 00:12:37.000]  我們一起來讀出
[00:12:37.000 --> 00:12:38.000]  《哥倫哥後書》第八章
[00:12:38.000 --> 00:12:39.000]  第三到第五節
[00:12:39.000 --> 00:12:40.000]  我們一起來讀出
[00:12:40.000 --> 00:12:41.000]  《哥倫哥後書》第八章
[00:12:41.000 --> 00:12:42.000]  第五節
[00:12:42.000 --> 00:12:43.000]  我們一起來讀出
[00:12:43.000 --> 00:12:44.000]  《哥倫哥後書》第八章
[00:12:44.000 --> 00:12:45.000]  第五節
[00:12:45.000 --> 00:12:46.000]  我們一起來讀出
[00:12:46.000 --> 00:12:47.000]  《哥倫哥後書》第八章
[00:12:47.000 --> 00:12:48.000]  第五節
[00:12:48.000 --> 00:12:49.000]  我們一起來讀出
[00:12:49.000 --> 00:12:50.000]  《哥倫哥後書》第八章
[00:12:50.000 --> 00:12:51.000]  第五節
[00:12:51.000 --> 00:12:52.000]  我們一起來讀出
[00:12:52.000 --> 00:12:53.000]  《哥倫哥後書》第八章
[00:12:53.000 --> 00:12:54.000]  第五節
[00:12:54.000 --> 00:12:55.000]  我們一起來讀出
[00:12:55.000 --> 00:12:56.000]  《哥倫哥後書》第八章
[00:12:56.000 --> 00:12:57.000]  第五節
[00:12:57.000 --> 00:12:58.000]  我們一起來讀出
[00:13:04.000 --> 00:13:05.000]  《哥倫哥後書》第八章
[00:13:05.000 --> 00:13:06.000]  第五節
[00:13:06.000 --> 00:13:07.000]  我們一起來讀出
[00:13:07.000 --> 00:13:08.000]  《哥倫哥後書》第八章
[00:13:08.000 --> 00:13:09.000]  第五節
[00:13:09.000 --> 00:13:10.000]  我們一起來讀出
[00:13:10.000 --> 00:13:11.000]  《哥倫哥後書》第八章
[00:13:11.000 --> 00:13:12.000]  第五節
[00:13:12.000 --> 00:13:13.000]  我們一起來讀出
[00:13:13.000 --> 00:13:14.000]  《哥倫哥後書》第八章
[00:13:14.000 --> 00:13:15.000]  第五節
[00:13:15.000 --> 00:13:16.000]  我們一起來讀出
[00:13:16.000 --> 00:13:17.000]  《哥倫哥後書》第八章
[00:13:17.000 --> 00:13:18.000]  第五節
[00:13:18.000 --> 00:13:19.000]  我們一起來讀出
[00:13:19.000 --> 00:13:20.000]  《哥倫哥後書》第八章
[00:13:20.000 --> 00:13:21.000]  第五節
[00:13:21.000 --> 00:13:22.000]  我們一起來讀出
[00:13:22.000 --> 00:13:23.000]  《哥倫哥後書》第八章
[00:13:23.000 --> 00:13:24.000]  第五節
[00:13:24.000 --> 00:13:25.000]  我們一起來讀出
[00:13:25.000 --> 00:13:26.000]  《哥倫哥後書》第八章
[00:13:26.000 --> 00:13:27.000]  第五節
[00:13:27.000 --> 00:13:28.000]  我們一起來讀出
[00:13:28.000 --> 00:13:33.000]  《哥倫哥後書》第八章
[00:13:33.000 --> 00:13:34.000]  第五節
[00:13:34.000 --> 00:13:35.000]  我們一起來讀出
[00:13:35.000 --> 00:13:36.000]  《哥倫哥後書》第八章
[00:13:36.000 --> 00:13:37.000]  第五節
[00:13:37.000 --> 00:13:38.000]  我們一起來讀出
[00:13:38.000 --> 00:13:39.000]  《哥倫哥後書》第八章
[00:13:39.000 --> 00:13:40.000]  第五節
[00:13:40.000 --> 00:13:41.000]  我們一起來讀出
[00:13:41.000 --> 00:13:42.000]  《哥倫哥後書》第八章
[00:13:42.000 --> 00:13:43.000]  第五節
[00:13:43.000 --> 00:13:44.000]  我們一起來讀出
[00:13:44.000 --> 00:13:45.000]  《哥倫哥後書》第八章
[00:13:45.000 --> 00:13:46.000]  第五節
[00:13:46.000 --> 00:13:47.000]  我們一起來讀出
[00:13:47.000 --> 00:13:48.000]  《哥倫哥後書》第八章
[00:13:48.000 --> 00:13:49.000]  第五節
[00:13:49.000 --> 00:13:50.000]  我們一起來讀出
[00:13:50.000 --> 00:13:51.000]  《哥倫哥後書》第八章
[00:13:51.000 --> 00:13:52.000]  第五節
[00:13:52.000 --> 00:13:53.000]  我們一起來讀出
[00:13:53.000 --> 00:13:54.000]  《哥倫哥後書》第八章
[00:13:54.000 --> 00:13:55.000]  第五節
[00:13:55.000 --> 00:13:56.000]  我們一起來讀出
[00:13:56.000 --> 00:13:58.000]  《哥倫哥後書》第八章
[00:13:58.000 --> 00:13:59.000]  第五節
[00:13:59.000 --> 00:14:00.000]  我們一起來讀出
[00:14:00.000 --> 00:14:01.000]  《哥倫哥後書》第八章
[00:14:01.000 --> 00:14:02.000]  第五節
[00:14:02.000 --> 00:14:03.000]  我們一起來讀出
[00:14:03.000 --> 00:14:04.000]  《哥倫哥後書》第八章
