
[00:00:00.000 --> 00:00:04.000]  「恃於禱告,作祝福的人」
[00:02:59.000 --> 00:03:00.000]  這一封
[00:03:00.000 --> 00:03:02.000]  你記住給妹妹
[00:03:02.000 --> 00:03:05.000]  然後你兩封利是都拿過來了
[00:03:05.000 --> 00:03:06.000]  哦
[00:03:06.000 --> 00:03:08.000]  請問你會怎樣理解呢
[00:03:08.000 --> 00:03:10.000]  咦
[00:03:10.000 --> 00:03:12.000]  大姑媽跟我說
[00:03:12.000 --> 00:03:14.000]  這封利是
[00:03:14.000 --> 00:03:15.000]  你一定要給妹妹
[00:03:15.000 --> 00:03:17.000]  記住了
[00:03:17.000 --> 00:03:19.000]  那我這一封是什麼呢
[00:03:19.000 --> 00:03:20.000]  哦
[00:03:20.000 --> 00:03:22.000]  我這一封原來是工資
[00:03:22.000 --> 00:03:24.000]  是不是
[00:03:24.000 --> 00:03:26.000]  意思就是如果我
[00:03:26.000 --> 00:03:28.000]  不把這封利是給妹妹的話
[00:03:28.000 --> 00:03:29.000]  大姑媽
[00:03:29.000 --> 00:03:31.000]  工資她就給了
[00:03:31.000 --> 00:03:32.000]  是不是
[00:03:32.000 --> 00:03:34.000]  她就會不喜歡
[00:03:34.000 --> 00:03:36.000]  是不是這樣理解呢
[00:03:36.000 --> 00:03:38.000]  再來思想多一點
[00:03:38.000 --> 00:03:41.000]  大姑媽今天給了兩封利是給我們
[00:03:41.000 --> 00:03:43.000]  一封是我的
[00:03:43.000 --> 00:03:44.000]  一封是妹妹的
[00:03:44.000 --> 00:03:45.000]  咦
[00:03:45.000 --> 00:03:47.000]  其實這兩封利是當中
[00:03:47.000 --> 00:03:50.000]  哪一封的銀碼大一點
[00:03:50.000 --> 00:03:52.000]  哪一封大一點
[00:03:52.000 --> 00:03:53.000]  啊
[00:03:53.000 --> 00:03:54.000]  一樣嗎
[00:03:54.000 --> 00:03:55.000]  哦
[00:03:55.000 --> 00:03:57.000]  再來多一次
[00:03:57.000 --> 00:03:59.000]  大姑媽跟我說
[00:03:59.000 --> 00:04:00.000]  你妹妹不在這裡
[00:04:00.000 --> 00:04:02.000]  你記住一定要給她
[00:04:02.000 --> 00:04:03.000]  啊
[00:04:03.000 --> 00:04:06.000]  其實大姑媽她愛我多一點
[00:04:06.000 --> 00:04:08.000]  還是愛妹妹多一點
[00:04:08.000 --> 00:04:10.000]  愛誰多一點
[00:04:10.000 --> 00:04:11.000]  又是一樣嗎
[00:04:11.000 --> 00:04:12.000]  大兄姐妹們
[00:04:12.000 --> 00:04:14.000]  我們怎樣理解
[00:04:14.000 --> 00:04:16.000]  蒙福和祝福呢
[00:04:16.000 --> 00:04:18.000]  求主幫助我們
[00:04:18.000 --> 00:04:20.000]  原來我們每一個信徒
[00:04:20.000 --> 00:04:22.000]  是蒙愛的
[00:04:22.000 --> 00:04:24.000]  可不可以
[00:04:24.000 --> 00:04:27.000]  不是因著你和我做了什麼
[00:04:27.000 --> 00:04:30.000]  我們而能夠在當中土主起源
[00:04:30.000 --> 00:04:32.000]  我很想告訴你一件事
[00:04:32.000 --> 00:04:34.000]  我們每一個人都是蒙愛的
[00:04:34.000 --> 00:04:36.000]  多謝今天的敬拜小組
[00:04:36.000 --> 00:04:38.000]  他們不是將今天的信息
[00:04:38.000 --> 00:04:39.000]  已經在當中
[00:04:39.000 --> 00:04:41.000]  透過思覺告訴我們嗎
[00:04:41.000 --> 00:04:43.000]  使徒保羅這樣說
[00:04:43.000 --> 00:04:46.000]  他說神記不愛惜自己的兒子
[00:04:46.000 --> 00:04:48.000]  為我們寫了
[00:04:48.000 --> 00:04:50.000]  豈不也把萬物
[00:04:50.000 --> 00:04:52.000]  和他一同的
[00:04:52.000 --> 00:04:55.000]  百百次給我們摩
[00:04:55.000 --> 00:04:57.000]  我們能不能夠認得清楚
[00:04:57.000 --> 00:04:59.000]  神很愛你
[00:04:59.000 --> 00:05:02.000]  不是因著你和我做了什麼
[00:05:02.000 --> 00:05:04.000]  神的愛就會在當中
[00:05:04.000 --> 00:05:05.000]  有任何的變化
[00:05:05.000 --> 00:05:06.000]  大兄姐妹們
[00:05:06.000 --> 00:05:08.000]  我們是蒙愛的
[00:05:08.000 --> 00:05:09.000]  但是為什麼
[00:05:09.000 --> 00:05:10.000]  我們蒙愛
[00:05:10.000 --> 00:05:13.000]  又要將這句話傳揚出去
[00:05:13.000 --> 00:05:14.000]  情況就是
[00:05:14.000 --> 00:05:16.000]  你懂得回答就是說
[00:05:16.000 --> 00:05:17.000]  大姑媽疼我
[00:05:17.000 --> 00:05:19.000]  又疼誰
[00:05:19.000 --> 00:05:21.000]  疼妹妹嗎
[00:05:21.000 --> 00:05:23.000]  有沒有偏心
[00:05:23.000 --> 00:05:27.000]  現實裡是否這樣
[00:05:27.000 --> 00:05:29.000]  人世間都可能有
[00:05:29.000 --> 00:05:31.000]  但是請問我們這位
[00:05:31.000 --> 00:05:33.000]  天上高的父神
[00:05:33.000 --> 00:05:36.000]  他原來不偏待任何人
[00:05:36.000 --> 00:05:38.000]  這同樣都是使徒彼得
[00:05:38.000 --> 00:05:41.000]  他在其後認識到的事實
[00:05:41.000 --> 00:05:43.000]  我們必須要將這個福音
[00:05:43.000 --> 00:05:44.000]  傳揚出去
[00:05:44.000 --> 00:05:46.000]  為什麼
[00:05:46.000 --> 00:05:47.000]  加上
[00:05:47.000 --> 00:05:49.000]  這是主耶穌基督給我們的
[00:05:49.000 --> 00:05:51.000]  大使命
[00:05:51.000 --> 00:05:54.000]  誰敢不行呢
[00:05:54.000 --> 00:05:55.000]  而另外
[00:05:55.000 --> 00:05:56.000]  我們傳福音
[00:05:56.000 --> 00:05:59.000]  一方面不單止因為著這個大使命
[00:05:59.000 --> 00:06:00.000]  另一方面
[00:06:00.000 --> 00:06:03.000]  都是因著愛的回應
[00:06:03.000 --> 00:06:05.000]  在座當中
[00:06:05.000 --> 00:06:06.000]  有哪一位
[00:06:06.000 --> 00:06:07.000]  能夠體會到耶穌基督
[00:06:07.000 --> 00:06:09.000]  愛世人的心腸呢
[00:06:09.000 --> 00:06:11.000]  論到我們傳講福音
[00:06:11.000 --> 00:06:12.000]  是明白
[00:06:12.000 --> 00:06:14.000]  在背後當中種種的真理
[00:06:14.000 --> 00:06:16.000]  而又實際去傳揚的
[00:06:16.000 --> 00:06:18.000]  請問在會眾當中
[00:06:18.000 --> 00:06:20.000]  有多少人
[00:06:20.000 --> 00:06:21.000]  你和我
[00:06:21.000 --> 00:06:23.000]  是不是其中之一
[00:06:23.000 --> 00:06:25.000]  求主幫助我們
[00:06:25.000 --> 00:06:26.000]  在今天我們所看到的
[00:06:26.000 --> 00:06:28.000]  《創世紀》第十二章
[00:06:28.000 --> 00:06:30.000]  第一節到第三節當中
[00:06:30.000 --> 00:06:31.000]  首先我們看到的是
[00:06:31.000 --> 00:06:35.000]  蒙福和祝福生命的誕生
[00:06:35.000 --> 00:06:37.000]  剛才我們讀到的聖經
[00:06:37.000 --> 00:06:39.000]  就是亞伯拉罕
[00:06:39.000 --> 00:06:40.000]  原來
[00:06:40.000 --> 00:06:42.000]  論到在《創世紀》當中
[00:06:42.000 --> 00:06:45.000]  神和亞伯拉罕說話
[00:06:45.000 --> 00:06:47.000]  真的很豐富
[00:06:47.000 --> 00:06:49.000]  神是多次多方地
[00:06:49.000 --> 00:06:52.000]  向亞伯拉罕顯示祂的心意
[00:06:52.000 --> 00:06:54.000]  《創世紀》第十二章
[00:06:54.000 --> 00:06:55.000]  當然重要了
[00:06:55.000 --> 00:06:56.000]  對不對
[00:06:56.000 --> 00:06:57.000]  《創世紀》第十二章
[00:06:57.000 --> 00:06:59.000]  第一節到第三節
[00:06:59.000 --> 00:07:01.000]  其中有三個重點
[00:07:01.000 --> 00:07:02.000]  哪三個呢
[00:07:02.000 --> 00:07:03.000]  第一
[00:07:03.000 --> 00:07:06.000]  神說要使亞伯拉罕成為大國
[00:07:06.000 --> 00:07:07.000]  第二
[00:07:07.000 --> 00:07:11.000]  神說他一定要賜福給亞伯拉罕
[00:07:11.000 --> 00:07:12.000]  第三
[00:07:12.000 --> 00:07:14.000]  神告訴亞伯拉罕
[00:07:14.000 --> 00:07:16.000]  要藉著他
[00:07:16.000 --> 00:07:18.000]  和他的後裔
[00:07:18.000 --> 00:07:20.000]  使萬國都得福
[00:07:20.000 --> 00:07:23.000]  這是《創世紀》第十二章
[00:07:23.000 --> 00:07:26.000]  這裏所給我們重要的訊息
[00:07:26.000 --> 00:07:27.000]  我不知道大家
[00:07:27.000 --> 00:07:29.000]  在《創世紀》當中
[00:07:29.000 --> 00:07:32.000]  有沒有正所謂看戲看全套
[00:07:32.000 --> 00:07:33.000]  大家是不是已經
[00:07:33.000 --> 00:07:35.000]  羅列了所有的經文資料
[00:07:35.000 --> 00:07:38.000]  我們要認識亞伯拉罕
[00:07:38.000 --> 00:07:40.000]  而《創世紀》第十二章
[00:07:40.000 --> 00:07:42.000]  固然重要了
[00:07:42.000 --> 00:07:44.000]  《創世紀》第十五章
[00:07:44.000 --> 00:07:46.000]  同樣的都很重要
[00:07:46.000 --> 00:07:47.000]  不過
[00:07:47.000 --> 00:07:50.000]  竟然講到蒙福和祝福
[00:07:50.000 --> 00:07:52.000]  我們都要問一個問題
[00:07:52.000 --> 00:07:54.000]  其實亞伯拉罕
[00:07:54.000 --> 00:07:56.000]  他在世的時候
[00:07:56.000 --> 00:07:59.000]  他有沒有祝福過他身旁的人
[00:07:59.000 --> 00:08:02.000]  請問有沒有
[00:08:02.000 --> 00:08:04.000]  求主也幫我們
[00:08:04.000 --> 00:08:06.000]  有些時候我們做基督徒
[00:08:06.000 --> 00:08:08.000]  教會的標題可以說
[00:08:08.000 --> 00:08:10.000]  蒙者要去祝福
[00:08:10.000 --> 00:08:11.000]  但是老老實實
[00:08:11.000 --> 00:08:14.000]  原來不是所有基督徒一生當中
[00:08:14.000 --> 00:08:18.000]  真的有實質的去祝福別人
[00:08:18.000 --> 00:08:19.000]  照樣
[00:08:19.000 --> 00:08:21.000]  我們都要問一個問題
[00:08:21.000 --> 00:08:23.000]  亞伯拉罕
[00:08:23.000 --> 00:08:25.000]  當他在這個大地的時候
[00:08:25.000 --> 00:08:28.000]  他有沒有祝福過他身旁的人
[00:08:28.000 --> 00:08:30.000]  有還是沒有
[00:08:30.000 --> 00:08:31.000]  有
[00:08:31.000 --> 00:08:33.000]  那可不可以講一些事例來聽聽
[00:08:33.000 --> 00:08:37.000]  他祝福過誰
[00:08:37.000 --> 00:08:39.000]  是喔 聽到了
[00:08:39.000 --> 00:08:41.000]  他祝福過羅德
[00:08:41.000 --> 00:08:43.000]  羅德是他哪位
[00:08:43.000 --> 00:08:45.000]  是他的疹子
[00:08:45.000 --> 00:08:47.000]  他的疹子好還是不好
[00:08:47.000 --> 00:08:49.000]  好不好
[00:08:49.000 --> 00:08:51.000]  廣東話真是挺傳神的
[00:08:51.000 --> 00:08:53.000]  有些人就說不好
[00:08:53.000 --> 00:08:55.000]  廣東話又可以怎樣說
[00:08:55.000 --> 00:08:57.000]  一般般
[00:08:57.000 --> 00:09:00.000]  一個不好的一般般的
[00:09:00.000 --> 00:09:02.000]  要不要祝福
[00:09:02.000 --> 00:09:07.000]  亞伯拉罕同樣的都祝福羅德
[00:09:07.000 --> 00:09:10.000]  說到神和亞伯拉罕這樣說
[00:09:10.000 --> 00:09:12.000]  你要成為大國
[00:09:12.000 --> 00:09:14.000]  我要賜福給你
[00:09:14.000 --> 00:09:16.000]  也要透過你
[00:09:16.000 --> 00:09:20.000]  把這個恩典 把這個福氣帶給萬國
[00:09:20.000 --> 00:09:21.000]  我們發現
[00:09:21.000 --> 00:09:24.000]  單單是亞伯拉罕他在世的時候
[00:09:24.000 --> 00:09:26.000]  他真的祝福過很多身旁的人
[00:09:26.000 --> 00:09:28.000]  我不知道你有沒有數過
[00:09:28.000 --> 00:09:31.000]  逐件數數些好不好
[00:09:31.000 --> 00:09:34.000]  他不單只祝福了他的家人
[00:09:34.000 --> 00:09:35.000]  例如羅德
[00:09:35.000 --> 00:09:37.000]  他還祝福了他家中的僕人
[00:09:37.000 --> 00:09:39.000]  你記不記得在《創世紀》當中講到
[00:09:39.000 --> 00:09:41.000]  四王與五王戰
[00:09:41.000 --> 00:09:44.000]  那次羅德都被劫走了
[00:09:44.000 --> 00:09:47.000]  但是請問亞伯拉罕帶著家裡
[00:09:47.000 --> 00:09:50.000]  多少人在當中打了一場仗
[00:09:50.000 --> 00:09:53.000]  有沒有印象
[00:09:53.000 --> 00:09:55.000]  《聖經》問答比賽
[00:09:55.000 --> 00:09:58.000]  帶了多少人去
[00:09:58.000 --> 00:10:02.000]  三百一十八人
[00:10:02.000 --> 00:10:05.000]  教會都要舉辦《聖經》問答比賽
[00:10:05.000 --> 00:10:07.000]  三百一十八人
[00:10:07.000 --> 00:10:10.000]  《聖經》就說這些是壯丁
[00:10:10.000 --> 00:10:14.000]  兄弟姐妹們養到他們高高大大
[00:10:14.000 --> 00:10:15.000]  威名神武
[00:10:15.000 --> 00:10:18.000]  亞伯拉罕祝福了他家中的僕人
[00:10:18.000 --> 00:10:21.000]  他也祝福了一些特別的人物
[00:10:21.000 --> 00:10:24.000]  其中有一個叫索多瑪王
[00:10:24.000 --> 00:10:25.000]  你有沒有印象
[00:10:25.000 --> 00:10:27.000]  又祝福了當時的城市
[00:10:27.000 --> 00:10:30.000]  只有可惜他們在當中仍然不悔改
[00:10:30.000 --> 00:10:32.000]  祝福了他的後裔
[00:10:32.000 --> 00:10:33.000]  光徐印這樣說
[00:10:33.000 --> 00:10:34.000]  以薩
[00:10:34.000 --> 00:10:36.000]  但問題是他是你的兒子
[00:10:36.000 --> 00:10:37.000]  是不是
[00:10:37.000 --> 00:10:39.000]  理應是這樣的
[00:10:39.000 --> 00:10:42.000]  又祝福了從他而出的國家
[00:10:42.000 --> 00:10:43.000]  兄弟姐妹們
[00:10:43.000 --> 00:10:45.000]  但是在亞伯拉罕
[00:10:45.000 --> 00:10:46.000]  他一生當中
[00:10:46.000 --> 00:10:49.000]  他遵行神的吩咐的時候
[00:10:49.000 --> 00:10:51.000]  其實最最重要的是什麼
[00:10:51.000 --> 00:10:52.000]  他是祝福了
[00:10:52.000 --> 00:10:56.000]  讓他一樣對神有信心的人
[00:10:56.000 --> 00:10:59.000]  這個是最最重要的祝福
[00:10:59.000 --> 00:11:01.000]  對不對
[00:11:01.000 --> 00:11:02.000]  說到這裡的時候
[00:11:02.000 --> 00:11:04.000]  不禁要問一個問題
[00:11:04.000 --> 00:11:06.000]  亞伯拉罕不單止祝福了
[00:11:06.000 --> 00:11:08.000]  他當世代的人
[00:11:08.000 --> 00:11:10.000]  在舊約的年代當中
[00:11:10.000 --> 00:11:12.000]  有沒有藉著亞伯拉罕
[00:11:12.000 --> 00:11:14.000]  而舊約年代的人
[00:11:14.000 --> 00:11:16.000]  同樣都能夠得蒙福的呢
[00:11:16.000 --> 00:11:18.000]  有沒有
[00:11:18.000 --> 00:11:20.000]  有沒有
[00:11:20.000 --> 00:11:23.000]  這個也牽涉到究竟舊約當中
[00:11:23.000 --> 00:11:24.000]  有沒有得救的人
[00:11:24.000 --> 00:11:26.000]  對不對
[00:11:26.000 --> 00:11:28.000]  人能夠得救
[00:11:28.000 --> 00:11:30.000]  我們不禁要問一個問題
[00:11:30.000 --> 00:11:33.000]  人怎樣才可以得救
[00:11:33.000 --> 00:11:34.000]  不要忘記
[00:11:34.000 --> 00:11:36.000]  亞伯拉罕就是所有一切
[00:11:36.000 --> 00:11:40.000]  蒙因得救的人之父
[00:11:40.000 --> 00:11:42.000]  他就是那個榜樣
[00:11:42.000 --> 00:11:45.000]  原來很重要的有兩大方面
[00:11:45.000 --> 00:11:46.000]  第一大方面
[00:11:46.000 --> 00:11:47.000]  要怎樣呢
[00:11:47.000 --> 00:11:49.000]  就是應許
[00:11:49.000 --> 00:11:50.000]  耶穌基督
[00:11:50.000 --> 00:11:52.000]  就在舊約當中的寓表
[00:11:52.000 --> 00:11:54.000]  對不對
[00:11:54.000 --> 00:11:56.000]  所以凡是好像亞伯拉罕一樣的人
[00:11:56.000 --> 00:11:59.000]  我們發現在舊約聖經當中
[00:11:59.000 --> 00:12:00.000]  舉個例子來說
[00:12:00.000 --> 00:12:01.000]  撒姆爾
[00:12:01.000 --> 00:12:03.000]  摩西
[00:12:03.000 --> 00:12:05.000]  大衛等等
[00:12:05.000 --> 00:12:06.000]  眾多的先知
[00:12:06.000 --> 00:12:09.000]  還有那些凡是稱為屬神子民的
[00:12:09.000 --> 00:12:11.000]  只要他們認定一神的信仰
[00:12:11.000 --> 00:12:14.000]  只要他們認定耶穌基督
[00:12:14.000 --> 00:12:16.000]  認定神的救恩的話
[00:12:16.000 --> 00:12:17.000]  各位
[00:12:17.000 --> 00:12:20.000]  那些人群是和亞伯拉罕一樣
[00:12:20.000 --> 00:12:21.000]  同得
[00:12:21.000 --> 00:12:22.000]  因為信徒名古底下
[00:12:22.000 --> 00:12:24.000]  同得一樣的福氣的
[00:12:24.000 --> 00:12:25.000]  而在二項福音
[00:12:25.000 --> 00:12:27.000]  第十七章第三節
[00:12:27.000 --> 00:12:29.000]  懂得背這次聖經嗎
[00:12:29.000 --> 00:12:31.000]  很重要的一次聖經
[00:12:31.000 --> 00:12:33.000]  主耶穌就將
[00:12:33.000 --> 00:12:35.000]  我剛才所說的話
[00:12:35.000 --> 00:12:38.000]  可以讓大家更加容易
[00:12:38.000 --> 00:12:39.000]  牢記得到
[00:12:39.000 --> 00:12:40.000]  主耶穌在二項福音
[00:12:40.000 --> 00:12:41.000]  第十七章第三節
[00:12:41.000 --> 00:12:44.000]  這個大祭式的禱告裡面
[00:12:44.000 --> 00:12:45.000]  主耶穌是這麼說的
[00:12:45.000 --> 00:12:46.000]  祂說
[00:12:46.000 --> 00:12:47.000]  父啊
[00:12:47.000 --> 00:12:49.000]  祂為了我們禱告
[00:12:49.000 --> 00:12:51.000]  其中主耶穌就說
[00:12:51.000 --> 00:12:54.000]  認識你獨一的真神
[00:12:54.000 --> 00:12:57.000]  並且認識你所猜來的
[00:12:57.000 --> 00:12:59.000]  耶穌基督者
[00:12:59.000 --> 00:13:01.000]  就是永生
[00:13:01.000 --> 00:13:03.000]  缺一不可
[00:13:03.000 --> 00:13:05.000]  對不對
[00:13:05.000 --> 00:13:07.000]  來檢視一下
[00:13:07.000 --> 00:13:09.000]  如果例如我問我自己
[00:13:09.000 --> 00:13:11.000]  我是否承認獨一的真神
[00:13:11.000 --> 00:13:12.000]  是
[00:13:12.000 --> 00:13:14.000]  是獨一的真神
[00:13:14.000 --> 00:13:15.000]  不過
[00:13:15.000 --> 00:13:16.000]  我承不承認
[00:13:16.000 --> 00:13:17.000]  耶穌基督是我的救主
[00:13:17.000 --> 00:13:19.000]  不承認
[00:13:19.000 --> 00:13:20.000]  那這個世上
[00:13:20.000 --> 00:13:22.000]  有沒有這樣的情況發生
[00:13:22.000 --> 00:13:23.000]  有沒有
[00:13:23.000 --> 00:13:24.000]  有啊
[00:13:24.000 --> 00:13:25.000]  但是
[00:13:25.000 --> 00:13:27.000]  能不能得著永生
[00:13:27.000 --> 00:13:29.000]  但是反過來說
[00:13:29.000 --> 00:13:30.000]  如果我
[00:13:30.000 --> 00:13:32.000]  說我相信耶穌
[00:13:32.000 --> 00:13:33.000]  不過
[00:13:33.000 --> 00:13:36.000]  說到神靈很多個
[00:13:36.000 --> 00:13:38.000]  你們基督教所說的
[00:13:38.000 --> 00:13:41.000]  都只不過是其中一個神靈而已
[00:13:41.000 --> 00:13:43.000]  我們又要檢視信心
[00:13:43.000 --> 00:13:45.000]  請問在這樣的情況下
[00:13:45.000 --> 00:13:48.000]  是否重新得救呢
[00:13:48.000 --> 00:13:50.000]  約翰福音第十七章第三節
[00:13:50.000 --> 00:13:52.000]  多麼的重要
[00:13:52.000 --> 00:13:53.000]  可以背嗎
[00:13:53.000 --> 00:13:57.000]  認識你獨一的真神
[00:13:57.000 --> 00:14:00.000]  並且認識你所猜來的耶穌基督
[00:14:00.000 --> 00:14:01.000]  這
[00:14:01.000 --> 00:14:03.000]  就是永生
[00:14:03.000 --> 00:14:06.000]  阿伯拉罕他帶給當世代的人
[00:14:06.000 --> 00:14:07.000]  是祝福了
[00:14:07.000 --> 00:14:10.000]  好像他一樣對神有信心的人
[00:14:10.000 --> 00:14:11.000]  頂著門門
[00:14:11.000 --> 00:14:14.000]  說到這裡的時候
[00:14:14.000 --> 00:14:16.000]  我請AB做幫忙
[00:14:16.000 --> 00:14:18.000]  你看到彭博士按了這麼多次
[00:14:18.000 --> 00:14:19.000]  就好像踢球一樣
[00:14:19.000 --> 00:14:21.000]  掃一腳就行了
[00:14:21.000 --> 00:14:23.000]  就是這樣
[00:14:23.000 --> 00:14:25.000]  人能夠蒙福的核心內容
[00:14:25.000 --> 00:14:27.000]  就是「恩信清義」
[00:14:27.000 --> 00:14:29.000]  剛才我們用了
[00:14:29.000 --> 00:14:30.000]  頗多的時間
[00:14:30.000 --> 00:14:32.000]  說到阿伯拉罕
[00:14:32.000 --> 00:14:33.000]  但請問阿伯拉罕
[00:14:33.000 --> 00:14:37.000]  他令我們現在有多久的歷史
[00:14:37.000 --> 00:14:39.000]  有多久
[00:14:39.000 --> 00:14:40.000]  你們說得真是很厲害
[00:14:40.000 --> 00:14:41.000]  幾千年
[00:14:41.000 --> 00:14:44.000]  即是多少年
[00:14:44.000 --> 00:14:46.000]  幾千年
[00:14:46.000 --> 00:14:47.000]  但是我們今天
[00:14:47.000 --> 00:14:48.000]  我們說要效法阿伯拉罕
[00:14:48.000 --> 00:14:49.000]  頂著門門
[00:14:49.000 --> 00:14:52.000]  會不會年代太久遠了
[00:14:52.000 --> 00:14:54.000]  所以我們在效法當中的時候
[00:14:54.000 --> 00:14:58.000]  今天效法準不準確
[00:14:58.000 --> 00:15:01.000]  有什麼辦法可以讓你和我
[00:15:01.000 --> 00:15:03.000]  效法準確一點
[00:15:03.000 --> 00:15:04.000]  阿伯拉罕能夠
[00:15:04.000 --> 00:15:06.000]  祝福了當代的群眾
[00:15:06.000 --> 00:15:07.000]  今天基督徒能不能
[00:15:07.000 --> 00:15:10.000]  能夠帶給世界什麼祝福呢
[00:15:10.000 --> 00:15:11.000]  我們真是需要
[00:15:11.000 --> 00:15:13.000]  本著聖經的教導
[00:15:13.000 --> 00:15:14.000]  其中
[00:15:14.000 --> 00:15:16.000]  例如我們發現到
[00:15:16.000 --> 00:15:17.000]  在當中
[00:15:17.000 --> 00:15:19.000]  阿伯拉罕至今已經是幾千年
[00:15:19.000 --> 00:15:21.000]  不如大概就拿怎麼樣
[00:15:21.000 --> 00:15:23.000]  中間位
[00:15:23.000 --> 00:15:25.000]  究竟新約的教會
[00:15:25.000 --> 00:15:27.000]  對於當時世代的祝福
[00:15:27.000 --> 00:15:29.000]  又是怎麼樣的
[00:15:29.000 --> 00:15:31.000]  剛才我們所讀到的創世紀
[00:15:31.000 --> 00:15:33.000]  第十二章第一節到第三節
[00:15:33.000 --> 00:15:35.000]  請問有沒有在新約
