
[00:00:00.000 --> 00:00:04.980]  我今天懷著一個非常感恩和興奮的心情
[00:03:05.220 --> 00:03:07.880]  「以仁為鏡可以明得失」
[00:03:07.880 --> 00:03:11.620]  是因為用人好像一塊鏡子就可以發現
[00:03:11.620 --> 00:03:14.720]  其實自己可能都或多或少有對錯的
[00:03:14.720 --> 00:03:17.000]  我們要明白這些是非黑白
[00:03:17.000 --> 00:03:21.300]  「以使為鏡可以知興緹」這個十分重要
[00:03:21.300 --> 00:03:26.640]  歷史就好像一面鏡總結了前人的得失、是非和對錯
[00:03:26.640 --> 00:03:29.880]  可以知道國家民族的興亡的原因
[00:03:29.880 --> 00:03:32.920]  讓國家與民族得以更好的延續
[00:03:32.920 --> 00:03:38.640]  這個正正是我們今天看生命記這個主題一個很重要的
[00:03:38.640 --> 00:03:42.740]  你看見生命記這位作者摩西
[00:03:42.740 --> 00:03:51.740]  他當時對著一群將要入迦南地的新生一代神的子民
[00:03:51.740 --> 00:03:55.720]  他要從新一篇去講解神的律例誡命
[00:03:55.720 --> 00:03:57.400]  就是要提醒他們
[00:03:57.400 --> 00:04:02.080]  對於這位年長的摩西當時已經120歲
[00:04:02.080 --> 00:04:07.040]  40年前他以80歲的高齡帶領以色列民出埃及
[00:04:07.040 --> 00:04:09.300]  可以說能人所不能
[00:04:09.300 --> 00:04:15.280]  但是只是神揀選摩西神的呼召、神的同在、神的加力
[00:04:15.280 --> 00:04:17.420]  以至他能夠完成使命
[00:04:17.420 --> 00:04:24.120]  一個人的成功其實是很在乎神祂自己的同在
[00:04:24.120 --> 00:04:28.280]  不是只是單憑你自己個人的才華
[00:04:28.280 --> 00:04:30.940]  就可以叫一件事一定做得好
[00:04:30.940 --> 00:04:33.300]  是配合很多因素的
[00:04:33.300 --> 00:04:36.140]  我們看見新一代已經長成了
[00:04:36.140 --> 00:04:37.440]  他們需要受教
[00:04:37.440 --> 00:04:40.200]  他們要明白為何上一代人
[00:04:40.200 --> 00:04:43.280]  除了約書亞和迦納
[00:04:43.280 --> 00:04:47.900]  連摩西自己都不能進入迦南應許之地
[00:04:47.900 --> 00:04:50.500]  當人的軟弱、人失敗
[00:04:50.500 --> 00:04:53.840]  人來到不尊重上帝的聖言的時候
[00:04:53.840 --> 00:04:58.240]  我們就會落在一個黑暗和偏能紀錄當中
[00:04:58.240 --> 00:05:00.020]  在聖約的要求下
[00:05:00.020 --> 00:05:04.320]  神對他的子民是有一個提醒
[00:05:04.320 --> 00:05:06.740]  要我們去信服和聽從的
[00:05:06.740 --> 00:05:10.160]  但這個背後就是出於一個真正體會
[00:05:10.160 --> 00:05:11.640]  神對我們的愛
[00:05:11.640 --> 00:05:13.640]  我們去回應祂
[00:05:13.640 --> 00:05:15.260]  很重要的
[00:05:15.260 --> 00:05:17.460]  有很多人不明白基督教
[00:05:17.460 --> 00:05:20.200]  以為基督教就是一個宗教
[00:05:20.200 --> 00:05:22.540]  教人這樣那樣很多的規條
[00:05:22.540 --> 00:05:24.380]  沒有自由了
[00:05:24.380 --> 00:05:26.000]  你剛剛搞錯了
[00:05:26.000 --> 00:05:28.920]  正是這些神的啟示出來的
[00:05:28.920 --> 00:05:31.780]  這些神的律例典章
[00:05:31.780 --> 00:05:35.400]  其實是要幫助我們過一個豐盛的人生
[00:05:35.400 --> 00:05:40.320]  更加有意義、積極、能夠自由、能夠有生命的
[00:05:40.320 --> 00:05:42.000]  我們是走向光明
[00:05:42.000 --> 00:05:44.000]  不是走向黑暗
[00:05:44.000 --> 00:05:46.360]  今天很多人迷失了在這個世代
[00:05:46.360 --> 00:05:49.100]  是因為他們偏離了上帝的說話
[00:05:49.100 --> 00:05:51.000]  他們不再尊重上帝
[00:05:51.000 --> 00:05:56.640]  特別是在我們今天這個所謂現代和後真理的時代
[00:05:56.640 --> 00:06:00.200]  甚至有人形容是後基督教的時代
[00:06:00.200 --> 00:06:03.340]  人再不了尊重上帝的主權
[00:06:03.340 --> 00:06:05.120]  人想怎樣就怎樣
[00:06:05.120 --> 00:06:06.420]  自以為是
[00:06:06.420 --> 00:06:09.160]  這是很悲哀的一件事
[00:06:09.160 --> 00:06:11.040]  我們今天是有責任
[00:06:11.040 --> 00:06:15.460]  我們要帶領我們新一代的年輕人
[00:06:15.460 --> 00:06:18.700]  由孩童的時候就要認識上帝的說話
[00:06:18.700 --> 00:06:20.920]  他們要有前車可鑑
[00:06:20.920 --> 00:06:22.660]  不要重蹈覆轍
[00:06:22.660 --> 00:06:27.660]  他們必須要很清晰知道上帝的心意、要求
[00:06:27.660 --> 00:06:31.120]  而正正這個就是我們今天要看的生命記
[00:06:31.120 --> 00:06:34.720]  在過去同宮已經很努力的
[00:06:34.720 --> 00:06:36.720]  我想大家看到這個圖表
[00:06:36.720 --> 00:06:38.720]  我想大家特別分析一下
[00:06:38.720 --> 00:06:42.800]  這個生命記其實有三十多張
[00:06:42.800 --> 00:06:47.080]  裏面你看到它是照著黑人盟約的一個結構
[00:06:47.080 --> 00:06:49.080]  這個黑人就是Hittites
[00:06:49.080 --> 00:06:51.080]  就是古代一個民族
[00:06:51.080 --> 00:06:53.880]  他們那些盟約的條文
[00:06:53.880 --> 00:06:57.440]  是有前言、有特殊的條文
[00:06:57.440 --> 00:07:00.820]  和有呼喚這些神明來作證
[00:07:00.820 --> 00:07:02.820]  最後是一個祝福與奏奏
[00:07:02.820 --> 00:07:07.640]  生命記我們今天看到有26、27張很長的篇幅
[00:07:07.640 --> 00:07:11.720]  我沒有打算逐節和大家這樣來看
[00:07:11.720 --> 00:07:13.720]  因為我們是不夠時間的
[00:07:13.720 --> 00:07:15.960]  但我要highlight給大家知道
[00:07:15.960 --> 00:07:17.960]  我們在看的這26張
[00:07:17.960 --> 00:07:21.440]  是真的承先啟後的一個作用
[00:07:21.440 --> 00:07:24.600]  因為這個是總結了由12張到26張
[00:07:24.600 --> 00:07:28.020]  都是在說去鮮色神的律法
[00:07:28.020 --> 00:07:30.280]  這些誡命裏頭的精義
[00:07:30.280 --> 00:07:34.480]  而27張就是接續到28張所要說的
[00:07:34.480 --> 00:07:36.840]  這些祝福與奏奏
[00:07:36.840 --> 00:07:39.700]  是要告訴我們禍福都是基於你
[00:07:39.700 --> 00:07:42.780]  是不是真的去定義跟隨神
[00:07:42.780 --> 00:07:45.200]  遵行神的律例典章呢?
[00:07:45.200 --> 00:07:46.920]  當你有一個這樣的明白
[00:07:46.920 --> 00:07:49.920]  你更加看見這是歷史的進程
[00:07:49.920 --> 00:07:53.040]  他們由埃及維羅茲加
[00:07:53.040 --> 00:07:56.600]  在西乃山神跟他們來納這個約
[00:07:56.600 --> 00:08:00.680]  而之後他們現在在摩押地約達河以東
[00:08:00.680 --> 00:08:02.560]  神與他們來納約
[00:08:02.560 --> 00:08:04.920]  這個就是《生命記》所講述的
[00:08:04.920 --> 00:08:08.400]  而當他們日後進入了迦南地之後
[00:08:08.400 --> 00:08:11.200]  他們就會在約書亞記出現
[00:08:11.200 --> 00:08:13.120]  就是這個事件
[00:08:13.120 --> 00:08:16.560]  這個就是更新了在西乃山這個約
[00:08:16.560 --> 00:08:19.560]  所以無論在摩押或者在事件
[00:08:19.560 --> 00:08:25.320]  它都是在更新在西乃山摩西所領受的律法
[00:08:25.320 --> 00:08:28.480]  這個給我們看到一個重要性
[00:08:28.480 --> 00:08:30.400]  這個就是一個地圖
[00:08:30.400 --> 00:08:34.360]  大家可以見到摩押地就在約達河
[00:08:34.360 --> 00:08:37.160]  在死海的東南邊
[00:08:37.160 --> 00:08:40.680]  他們後來就要由約書亞帶領他們
[00:08:40.680 --> 00:08:44.360]  經過了約達河就進入迦南地
[00:08:44.360 --> 00:08:46.640]  經過艾城
[00:08:46.640 --> 00:08:50.440]  打聖像各樣東西
[00:08:50.440 --> 00:08:51.760]  耶利哥城等等
[00:08:51.760 --> 00:08:53.640]  他們打一連串的聖像之後
[00:08:53.640 --> 00:08:56.160]  他們要安定在這個事件地
[00:08:56.160 --> 00:09:01.080]  在那裏神要與他們再一次來更新這個約
[00:09:01.080 --> 00:09:06.240]  我們看到在這個大的框架裏面
[00:09:06.240 --> 00:09:07.480]  需要你去明白
[00:09:07.480 --> 00:09:10.360]  上帝在亞當夏娃犯罪的時候
[00:09:10.360 --> 00:09:12.600]  祂就沒有離棄人
[00:09:12.600 --> 00:09:15.720]  論盡的地方就是人往往失敗、軟弱
[00:09:15.720 --> 00:09:17.320]  我們不聽神的話
[00:09:17.320 --> 00:09:20.680]  但神沒有丟棄我們的始祖亞當夏娃
[00:09:20.680 --> 00:09:21.760]  祂與他們納約
[00:09:21.760 --> 00:09:26.320]  讓他們知道神要預備將來女人的後裔
[00:09:26.320 --> 00:09:29.120]  要擊敗這個蛇的頭
[00:09:29.120 --> 00:09:32.360]  這就是預表耶穌在十字架要成就的救恩
[00:09:32.360 --> 00:09:34.120]  而羅亞的永約就說
[00:09:34.120 --> 00:09:37.640]  神不再用洪水來毀滅地上的人
[00:09:37.640 --> 00:09:40.160]  我們需要好好跟隨祂
[00:09:40.160 --> 00:09:42.120]  最後在族長的時期
[00:09:42.120 --> 00:09:46.160]  有亞伯拉罕的永約
[00:09:46.160 --> 00:09:48.360]  其實就是要解釋給我們知道
[00:09:48.360 --> 00:09:52.160]  神揀選這個人去成立這個以色列的民族
[00:09:52.160 --> 00:09:54.240]  在歷史上要給我們看見
[00:09:54.240 --> 00:09:58.200]  神是怎樣來與人交往的
[00:09:58.200 --> 00:10:01.160]  神不會因為我們的軟弱失敗
[00:10:01.160 --> 00:10:02.560]  祂就丟棄我們
[00:10:02.560 --> 00:10:05.840]  神往往仍然是用心良苦的
[00:10:05.840 --> 00:10:07.680]  來到在西乃山
[00:10:07.680 --> 00:10:09.840]  祂告訴摩西
[00:10:09.840 --> 00:10:13.720]  祂如應將我們放在字旁上
[00:10:13.720 --> 00:10:15.920]  祂焦聚神的選民
[00:10:15.920 --> 00:10:20.080]  要成為祂聖潔的子民
[00:10:20.080 --> 00:10:23.720]  我們必須好好跟隨神
[00:10:23.720 --> 00:10:26.720]  一生一世在歷世歷代裏面
[00:10:26.720 --> 00:10:28.720]  要彰顯上帝祂奇妙的作為
[00:10:28.720 --> 00:10:29.800]  這是很重要的
[00:10:29.800 --> 00:10:33.280]  盟約與選民的權責
[00:10:33.280 --> 00:10:36.040]  而摩亞之約、事件之約
[00:10:36.040 --> 00:10:39.320]  就是他後來要接受的挑戰
[00:10:39.320 --> 00:10:43.120]  和得以進入應許之地而得到的實現
[00:10:43.120 --> 00:10:46.000]  最後我們也看到大衛
[00:10:46.000 --> 00:10:47.480]  大衛王國時期
[00:10:47.480 --> 00:10:50.640]  這個第六樣的大衛的永約
[00:10:50.640 --> 00:10:52.720]  盟約與受膏的君王
[00:10:52.720 --> 00:10:55.960]  其實就是預言將來的理賽亞耶穌基督
[00:10:55.960 --> 00:10:59.240]  這是永遠的一個永約
[00:10:59.240 --> 00:11:02.320]  耶穌基督要成為萬王之王
[00:11:02.320 --> 00:11:03.440]  萬主之主
[00:11:03.440 --> 00:11:05.440]  直到永永遠遠
[00:11:05.440 --> 00:11:09.840]  所以在舊約也有預告新約的出現
[00:11:09.840 --> 00:11:12.000]  耶利米蘇也跟我們說
[00:11:12.000 --> 00:11:14.960]  你們神的律法
[00:11:14.960 --> 00:11:16.960]  再不是寄在石板上
[00:11:16.960 --> 00:11:18.600]  寄在哪裡呢?
[00:11:18.600 --> 00:11:19.880]  在心板上
[00:11:19.880 --> 00:11:21.320]  這個很重要
[00:11:21.320 --> 00:11:22.560]  神要他們的子民
[00:11:22.560 --> 00:11:29.200]  你不是遵行那些律例的禮儀表面的意思
[00:11:29.200 --> 00:11:31.480]  是你們的生命裏面
[00:11:31.480 --> 00:11:34.480]  有沒有這種永留不息的
[00:11:34.480 --> 00:11:39.320]  有被聖靈充滿而帶出的這種愛與真理
[00:11:39.320 --> 00:11:42.840]  你們帶著上帝的公義、權柄和恩典
[00:11:42.840 --> 00:11:44.120]  來在這個世上
[00:11:44.120 --> 00:11:46.480]  彰顯上帝的聖潔和榮耀
[00:11:46.480 --> 00:11:48.960]  去祝福萬民的
[00:11:48.960 --> 00:11:50.080]  但是很可惜
[00:11:50.080 --> 00:11:52.080]  今天世上很多的教會
[00:11:52.080 --> 00:11:54.280]  都離棄了上帝的真理
[00:11:54.280 --> 00:11:56.920]  跌落一個很嚴重的陷阱
[00:11:56.920 --> 00:11:59.280]  和扭曲了上帝的說話
[00:11:59.280 --> 00:12:03.800]  這件事帶來一個極其失敗的見證
[00:12:03.800 --> 00:12:05.840]  上帝有沒有放棄我們?
[00:12:05.840 --> 00:12:07.040]  上帝沒有
[00:12:07.040 --> 00:12:09.720]  上帝已經留下了這本聖經
[00:12:09.720 --> 00:12:11.920]  「神的聖言由始至終
[00:12:11.920 --> 00:12:15.520]  在歷世歷代」這個大框架裏面
[00:12:15.520 --> 00:12:17.280]  再一次提醒我們
[00:12:17.280 --> 00:12:20.160]  所以今天我們讀《新穎記》很有意思
[00:12:20.160 --> 00:12:21.960]  如果你明白這個意義
[00:12:21.960 --> 00:12:24.560]  我們一起進入神的話語
[00:12:24.560 --> 00:12:25.840]  我們一起祈禱
[00:12:25.840 --> 00:12:28.480]  天父再次求祢張開我們的眼
[00:12:28.480 --> 00:12:33.640]  看見祢自己話語的精密奇妙可畏
[00:12:33.640 --> 00:12:36.320]  叫我們各人都尊祢為大
[00:12:36.320 --> 00:12:38.320]  求真理的聖靈指教我們
[00:12:38.320 --> 00:12:39.360]  同心祈禱
[00:12:39.360 --> 00:12:41.360]  奉主耶穌基督的聖名求
[00:12:41.360 --> 00:12:42.680]  阿們
[00:12:42.680 --> 00:12:44.240]  《新穎記》二十六章
[00:12:44.240 --> 00:12:48.920]  其實和前文十二章是一脈相承的
[00:12:48.920 --> 00:12:51.680]  十二到二十六章是要把約書裏面
[00:12:51.680 --> 00:12:56.680]  那些不同的禮儀、律例都陳明
[00:12:56.680 --> 00:12:59.680]  十二章和二十六章有相似的地方
[00:12:59.680 --> 00:13:02.880]  都提及你們進入這個島地
[00:13:02.880 --> 00:13:05.280]  是神應許給你們的地方
[00:13:05.280 --> 00:13:09.320]  你們在那裏要為神的名字立名
[00:13:09.320 --> 00:13:11.000]  要建立神的居所
[00:13:11.000 --> 00:13:13.760]  以往他們在曠野路只有回眸
[00:13:13.760 --> 00:13:15.600]  去到這個應許之地
[00:13:15.600 --> 00:13:17.200]  他們要建立甚麼?
[00:13:17.200 --> 00:13:18.800]  建立聖殿
[00:13:18.800 --> 00:13:21.560]  所以後來就是所羅門來建的
[00:13:21.560 --> 00:13:22.800]  大衛都沒有資格
[00:13:22.800 --> 00:13:24.400]  因為他流過人的血
[00:13:24.400 --> 00:13:26.320]  而每家人和利未人
[00:13:26.320 --> 00:13:27.960]  他們有份參與
[00:13:27.960 --> 00:13:31.120]  就去到神的聖所裏面
[00:13:31.120 --> 00:13:33.520]  就要透過祭司來獻祭
[00:13:33.520 --> 00:13:36.560]  這些禮儀在二十六章是講甚麼呢?
[00:13:36.560 --> 00:13:39.560]  二十六章在這個總結的一章裏面
[00:13:39.560 --> 00:13:41.840]  提出兩樣的禮儀
[00:13:41.840 --> 00:13:44.480]  這兩樣的禮儀第一樣是甚麼?
[00:13:44.480 --> 00:13:46.480]  就是獻初熟之果
[00:13:46.480 --> 00:13:50.440]  獻初熟之果對於摩西來說
[00:13:50.440 --> 00:13:53.640]  其實當時他們是一個遊牧民族
[00:13:53.640 --> 00:13:56.800]  所以這是一個新的提示
[00:13:56.800 --> 00:13:59.120]  當他們進入了應許之地
[00:13:59.120 --> 00:14:01.880]  他們不同以前所立的如意節
[00:14:01.880 --> 00:14:04.920]  或者是其他的禮儀
[00:14:04.920 --> 00:14:10.640]  這個獻初熟之果是一個完全的新的律例
[00:14:10.640 --> 00:14:12.600]  是要以色列人
[00:14:12.600 --> 00:14:14.800]  他們去到這個流瀾與物之地
[00:14:14.800 --> 00:14:19.480]  他們得到這些很豐盛的農產品
[00:14:19.480 --> 00:14:22.280]  他們第一站收割的這些農產品
[00:14:22.280 --> 00:14:24.000]  他說將這些初熟之果
[00:14:24.000 --> 00:14:25.800]  全然獻給神
[00:14:25.800 --> 00:14:27.360]  這個用意是甚麼?
[00:14:27.360 --> 00:14:29.760]  就是要我們不要忘恩負義
[00:14:29.760 --> 00:14:31.920]  你要忘記神的恩典
[00:14:31.920 --> 00:14:34.880]  你就不懂得怎樣去生活
[00:14:34.880 --> 00:14:38.080]  生命記住的重心很重要的一樣就是
[00:14:38.080 --> 00:14:41.600]  如果你有一個正確的態度去敬畏神的時候
[00:14:41.600 --> 00:14:44.920]  你就有一個正確的性格去活出來
[00:14:44.920 --> 00:14:48.640]  如果你今天對神有一個誤解和偏見
[00:14:48.640 --> 00:14:51.480]  你往往就沒有辦法去揣摩到
[00:14:51.480 --> 00:14:55.760]  神給你的這些律例典範的正義所在
[00:14:55.760 --> 00:14:59.360]  而第二樣就是每三年獻十一
[00:14:59.360 --> 00:15:01.840]  這個和我們今天講的十一奉獻
[00:15:01.840 --> 00:15:02.960]  有相似的地方
[00:15:02.960 --> 00:15:04.520]  但不是完全相同
[00:15:04.520 --> 00:15:06.760]  都是針對他們作為一個
[00:15:06.760 --> 00:15:10.160]  由牧民族進入了這個英許之地之後
[00:15:10.160 --> 00:15:13.160]  他們要有收成農作物
[00:15:13.160 --> 00:15:16.160]  在這個收成期的結束的時候
[00:15:16.160 --> 00:15:18.040]  你要總算一下
[00:15:18.040 --> 00:15:22.720]  全年的收成十分之一你歸給神
[00:15:22.720 --> 00:15:24.400]  但神在這裡提醒他們
[00:15:24.400 --> 00:15:28.440]  每三年你將這些總結了的收成
[00:15:28.440 --> 00:15:30.160]  你要做一個清單
[00:15:30.160 --> 00:15:31.600]  accounting(計算)
[00:15:31.600 --> 00:15:33.800]  計算一下十分之一拿出來
[00:15:33.800 --> 00:15:35.200]  是給什麼人呢?
[00:15:35.200 --> 00:15:37.640]  他說是給你那個城中的利尾人
[00:15:37.640 --> 00:15:39.200]  因為他們在聖所侍奉
[00:15:39.200 --> 00:15:41.120]  他們沒有自己的產業
[00:15:41.120 --> 00:15:43.880]  還有那些寄居者
[00:15:43.880 --> 00:15:47.040]  還有那些孤兒和寡婦
[00:15:47.040 --> 00:15:51.080]  這個和我們今天一脈相承都是一樣
[00:15:51.080 --> 00:15:53.720]  教會今天在這個地上存留的
[00:15:53.720 --> 00:15:56.680]  除了我們要講解神的話之外
[00:15:56.680 --> 00:15:58.680]  我們就要活出神的話
[00:15:58.680 --> 00:16:01.600]  帶給人間真正的愛
[00:16:01.600 --> 00:16:04.200]  我們去關顧那些貧窮人
[00:16:04.200 --> 00:16:07.600]  關顧我們社區裏面那些有需要的人
[00:16:07.600 --> 00:16:10.280]  關顧我們國家裏面仍有很多
[00:16:10.280 --> 00:16:15.160]  活在水深火熱的一些民族
[00:16:15.160 --> 00:16:17.440]  或者是一些群體
[00:16:17.440 --> 00:16:20.480]  我們要幫助他們脫貧
[00:16:20.480 --> 00:16:22.640]  我們看到這些所有的東西
[00:16:22.640 --> 00:16:24.440]  都是有聖經的根據
[00:16:24.440 --> 00:16:27.320]  我們要感恩一下這個第一段的聖經
[00:16:27.320 --> 00:16:28.760]  我們一起來讀
[00:16:28.760 --> 00:16:30.280]  第五到第九節
[00:16:30.280 --> 00:16:34.280]  「你要在耶和華你神面前告白說
[00:16:34.280 --> 00:16:37.720]  我的祖先原是一個流亡的雅蘭人
[00:16:37.720 --> 00:16:41.480]  帶著稀少的人丁下到埃及寄居
[00:16:41.480 --> 00:16:44.720]  在那裡他卻成了又大又強
[00:16:44.720 --> 00:16:46.720]  人數眾多的國
[00:16:46.720 --> 00:16:48.600]  埃及人惡待我們
[00:16:48.600 --> 00:16:49.840]  迫害我們
[00:16:49.840 --> 00:16:52.760]  又將苦功加在我們身上
[00:16:52.760 --> 00:16:55.240]  於是我們哀求耶和華
[00:16:55.240 --> 00:16:56.760]  我們列祖的神
[00:16:56.760 --> 00:16:59.560]  耶和華聽見我們的聲音
[00:16:59.560 --> 00:17:02.320]  看見我們所受的困苦
[00:17:02.320 --> 00:17:04.240]  奴役和欺壓
[00:17:04.240 --> 00:17:06.760]  耶和華就用大能的手
[00:17:06.760 --> 00:17:08.640]  和伸出來的磅壁
[00:17:08.640 --> 00:17:10.960]  以及大而可為的事
[00:17:10.960 --> 00:17:12.600]  和神蹟騎士
[00:17:12.600 --> 00:17:14.840]  領我們出了埃及
[00:17:14.840 --> 00:17:17.720]  將我們領進這地方
[00:17:17.720 --> 00:17:20.360]  擺這流乃與物之地
[00:17:20.360 --> 00:17:22.360]  賜給我們」
[00:17:22.360 --> 00:17:25.720]  我們看到這段經文的時候很感恩
[00:17:25.720 --> 00:17:31.280]  要給我們看見神祂自己的信實
[00:17:31.280 --> 00:17:35.680]  摩西要新一代的年輕人去看一看
[00:17:35.680 --> 00:17:37.040]  他們過往
[00:17:37.040 --> 00:17:38.920]  他們未出世之前
[00:17:38.920 --> 00:17:41.280]  他們的父母
[00:17:41.280 --> 00:17:42.920]  他們的祖父母
[00:17:42.920 --> 00:17:45.480]  他們活在埃及地的時候
[00:17:45.480 --> 00:17:48.680]  他們有很多的欺壓
[00:17:48.680 --> 00:17:50.680]  但是他們哀求神的時候
[00:17:50.680 --> 00:17:52.400]  神聽見、神看見
[00:17:52.400 --> 00:17:56.080]  神就出手將他們從埃及遺牢之下
[00:17:56.080 --> 00:17:59.920]  領進這個流乃與物應許之地
[00:17:59.920 --> 00:18:02.120]  這是上主的恩典
[00:18:02.120 --> 00:18:05.000]  每一次我們回顧我們的人生頂智媒
[00:18:05.000 --> 00:18:07.200]  不知道你有沒有感受到這件事
[00:18:07.200 --> 00:18:08.800]  你有沒有審查一下
[00:18:08.800 --> 00:18:12.240]  你自己今天有沒有心存感恩
[00:18:12.240 --> 00:18:14.680]  還是你只是在數算
[00:18:14.680 --> 00:18:18.320]  是你自己以為是靠你自己的努力
[00:18:18.320 --> 00:18:20.320]  就得著這一切成就嗎?
[00:18:20.320 --> 00:18:22.080]  其實全部都不是
[00:18:22.080 --> 00:18:24.640]  我們今天要負我們的責任
[00:18:24.640 --> 00:18:25.840]  我們要努力
[00:18:25.840 --> 00:18:27.240]  無論你是讀書的
[00:18:27.240 --> 00:18:28.600]  你是工作的
[00:18:28.600 --> 00:18:30.200]  但是最終極的
[00:18:30.200 --> 00:18:32.800]  叫你能夠得著成全
[00:18:32.800 --> 00:18:35.200]  完全是神的恩典
[00:18:35.200 --> 00:18:37.680]  當你有這一份體會的時候
[00:18:37.680 --> 00:18:39.240]  你再看下文
[00:18:39.240 --> 00:18:41.240]  在這個十二到十五節
[00:18:41.240 --> 00:18:42.280]  你就會看見
[00:18:42.280 --> 00:18:46.000]  上主不是叫我們去擁有那些恩典之後
[00:18:46.000 --> 00:18:47.240]  據為己有
[00:18:47.240 --> 00:18:49.320]  上主是要神的子民
[00:18:49.320 --> 00:18:52.720]  學習將這些豐富與別人去分享
[00:18:52.720 --> 00:18:55.120]  所以祂在第十二到十五節
[00:18:55.120 --> 00:18:58.960]  每逢第三年你們捐十分之一的那一年
[00:18:58.960 --> 00:19:02.960]  將那些一切土產當中的十分之一
[00:19:02.960 --> 00:19:06.320]  分給利微人、寄居孤兒和寡婦
[00:19:06.320 --> 00:19:09.760]  這個重複在十三節再一次提到
[00:19:09.760 --> 00:19:12.720]  而祂在這裡強調的是將聖物
[00:19:12.720 --> 00:19:16.200]  原來將那些土產分別為聖
[00:19:16.200 --> 00:19:19.400]  今天地上教會我們所作何事呢?
[00:19:19.400 --> 00:19:21.360]  今天神的教會在地上
[00:19:21.360 --> 00:19:23.160]  除了宣講神的說話
[00:19:23.160 --> 00:19:25.640]  教導祂的子民要遵守之外
