
[00:00:00.000 --> 00:00:03.580]  今天和大家一起思想有關神的道
[00:05:48.000 --> 00:05:53.000]  而這些教會現今很多成為了回教寺
[00:05:53.000 --> 00:05:56.000]  剛才你明白為什麼那麼多回教徒在英國
[00:05:56.000 --> 00:05:58.000]  你聽到那個情況
[00:05:58.000 --> 00:06:00.000]  但是最核心的反而就是
[00:06:00.000 --> 00:06:03.000]  當教會不再堅守真理
[00:06:03.000 --> 00:06:05.000]  不再傳福音
[00:06:05.000 --> 00:06:09.000]  教會就一路一路的萎縮甚至消滅
[00:06:09.000 --> 00:06:14.000]  這些情況令到很多很多教徒很掛心
[00:06:14.000 --> 00:06:16.000]  今天全世界的情況
[00:06:16.000 --> 00:06:19.000]  在南部我們叫做Global South
[00:06:19.000 --> 00:06:22.000]  在地球南部的國家的教會
[00:06:22.000 --> 00:06:24.000]  包括拉丁美洲
[00:06:24.000 --> 00:06:25.000]  或者說南美
[00:06:25.000 --> 00:06:26.000]  或者是非洲
[00:06:26.000 --> 00:06:28.000]  或者是亞洲
[00:06:28.000 --> 00:06:31.000]  很多的教會是興旺
[00:06:31.000 --> 00:06:33.000]  我們很感激神讓
[00:06:33.000 --> 00:06:35.000]  這一區的教會興旺
[00:06:35.000 --> 00:06:38.000]  但是我們看見其他教會的情況的時候
[00:06:38.000 --> 00:06:40.000]  同樣一種的警覺
[00:06:40.000 --> 00:06:42.000]  如果我們不傳福音
[00:06:42.000 --> 00:06:45.000]  如果我們不堅守真道
[00:06:45.000 --> 00:06:51.000]  將來這些地區的教會都可以關閉
[00:06:51.000 --> 00:06:57.000]  而下一代也都沒有人再願意去信耶穌
[00:06:57.000 --> 00:06:59.000]  當我們看到這些情況的時候
[00:06:59.000 --> 00:07:04.000]  就明白為什麼在歷代裡面有這麼多的先賢
[00:07:04.000 --> 00:07:08.000]  他們付上生命的代價都要堅守真道
[00:07:08.000 --> 00:07:11.000]  很多的殉道者
[00:07:11.000 --> 00:07:15.000]  是因為不願意放棄信仰而殉道
[00:07:15.000 --> 00:07:20.000]  因此你和我今天在一個很舒適的社會當中生活
[00:07:20.000 --> 00:07:22.000]  常常要思想
[00:07:22.000 --> 00:07:24.000]  我為我的信仰
[00:07:24.000 --> 00:07:29.000]  為真理是否願意付出代價
[00:07:29.000 --> 00:07:33.000]  是否我也願意為真道剛強
[00:07:33.000 --> 00:07:36.000]  以致神的道在我的生命
[00:07:36.000 --> 00:07:40.000]  在整個世界讓我繼續延伸出去
[00:07:40.000 --> 00:07:42.000]  在這樣的了解之餘
[00:07:42.000 --> 00:07:47.000]  我們就明白為什麼保羅這麼認真地勸告提摩泰
[00:07:47.000 --> 00:07:51.000]  會明白為什麼提摩泰後書第二章
[00:07:51.000 --> 00:07:53.000]  為什麼要這樣說
[00:07:53.000 --> 00:07:55.000]  我們現在一起看看聖經
[00:08:24.000 --> 00:08:26.000]  但是你仍然要剛強
[00:08:26.000 --> 00:08:28.000]  一個這樣的含義
[00:08:28.000 --> 00:08:40.000]  這種剛強不是你的性格好像比較勇敢一點
[00:08:40.000 --> 00:08:44.000]  或者你個人的自信心強一點
[00:08:44.000 --> 00:08:45.000]  不是
[00:08:45.000 --> 00:08:48.000]  是說到在哪裡的剛強呢
[00:08:48.000 --> 00:08:53.000]  在基督耶穌的恩典裡面剛強
[00:08:53.000 --> 00:08:55.000]  各位弟兄姊妹
[00:08:55.000 --> 00:08:57.000]  我見過不少的教徒
[00:08:57.000 --> 00:09:00.000]  他的性情是比較內向
[00:09:00.000 --> 00:09:04.000]  但是想不到他可以這麼夠膽
[00:09:04.000 --> 00:09:08.000]  我很記得有一位弟兄
[00:09:08.000 --> 00:09:11.000]  他是一個很害羞的人
[00:09:11.000 --> 00:09:13.000]  一次派完單張之後回來
[00:09:13.000 --> 00:09:15.000]  很開心地告訴我們
[00:09:15.000 --> 00:09:20.000]  很奇怪我竟然跟那個陌生人說了整個福音
[00:09:20.000 --> 00:09:24.000]  他說他也驚訝自己說得到
[00:09:24.000 --> 00:09:28.000]  這位弟兄經歷了神給他的剛強
[00:09:28.000 --> 00:09:30.000]  慢慢慢慢他經歷更多
[00:09:30.000 --> 00:09:33.000]  後來他就毀身去讀神學
[00:09:33.000 --> 00:09:36.000]  後來成為宗教士
[00:09:36.000 --> 00:09:39.000]  在耶穌基督的恩典當中可以剛強
[00:09:39.000 --> 00:09:42.000]  但是對我們來說仍然要留心
[00:09:42.000 --> 00:09:44.000]  雖然不是自己的力量
[00:09:44.000 --> 00:09:47.000]  但你仍然要繼續前進
[00:09:47.000 --> 00:09:50.000]  剛強的意思就是你不會放棄
[00:09:50.000 --> 00:09:51.000]  你不會退縮
[00:09:51.000 --> 00:09:53.000]  而是繼續前進
[00:09:53.000 --> 00:09:55.000]  因為知道有恩典
[00:09:55.000 --> 00:09:56.000]  你可以剛強
[00:09:56.000 --> 00:10:01.000]  你就可以繼續堅守在真理的立場上面
[00:10:01.000 --> 00:10:03.000]  所以保羅勸告
[00:10:03.000 --> 00:10:07.000]  你要在耶穌基督的恩典當中剛強起來
[00:10:07.000 --> 00:10:11.000]  這句話值得我們大家常常記在心裡面
[00:10:11.000 --> 00:10:16.000]  或者你幫幫你旁邊的記者
[00:10:16.000 --> 00:10:18.000]  你告訴他們
[00:10:18.000 --> 00:10:21.000]  在耶穌基督的恩典當中剛強起來
[00:10:21.000 --> 00:10:22.000]  好嗎?
[00:10:22.000 --> 00:10:24.000]  你就告訴旁邊的人聽聽
[00:10:24.000 --> 00:10:34.000]  你告訴別人
[00:10:34.000 --> 00:10:35.000]  自己也要記得
[00:10:35.000 --> 00:10:39.000]  在耶穌基督的恩典裡面
[00:10:39.000 --> 00:10:40.000]  我們一起剛強
[00:10:41.000 --> 00:10:45.000]  但是剛強有什麼要特別留意呢?
[00:10:45.000 --> 00:10:47.000]  你再看下面的經文第二節
[00:11:12.000 --> 00:11:15.000]  讓更多人能夠明白神的道
[00:11:15.000 --> 00:11:19.000]  保羅在這裡很清楚地告訴提摩太太
[00:11:19.000 --> 00:11:23.000]  他說我在各個地方公開地講述真理
[00:11:23.000 --> 00:11:27.000]  將真理的要義或者說規模
[00:11:27.000 --> 00:11:30.000]  將它很清楚地公開地講明
[00:11:30.000 --> 00:11:33.000]  提摩太太在不同的場合已經聽到了
[00:11:33.000 --> 00:11:35.000]  各位弟兄姊妹
[00:11:35.000 --> 00:11:40.000]  你認不認識信仰的要義在哪裡呢?
[00:11:40.000 --> 00:11:42.000]  當然今天很多弟兄姊妹
[00:11:42.000 --> 00:11:45.000]  都會歡喜看一些靈修小品
[00:11:45.000 --> 00:11:50.000]  在當中得到宿命上的一種勉勵安慰
[00:11:50.000 --> 00:11:53.000]  但是不要單單滿足於靈修小品
[00:11:53.000 --> 00:11:56.000]  你要去認識真理的核心
[00:11:56.000 --> 00:11:59.000]  認識全盤的真理
[00:11:59.000 --> 00:12:03.000]  真理的要義是包括什麼
[00:12:03.000 --> 00:12:06.000]  要認識真理的規模
[00:12:06.000 --> 00:12:10.000]  因為你不單單自己去明白
[00:12:10.000 --> 00:12:15.000]  而是你有責任將這些真理傳達出去
[00:12:15.000 --> 00:12:19.000]  有機會的,很系統地讀聖經
[00:12:19.000 --> 00:12:22.000]  有機會讀一些系統神學
[00:12:22.000 --> 00:12:25.000]  這些不是傳道人的專利品
[00:12:25.000 --> 00:12:29.000]  是你幫助自己有系統地認識信仰
[00:12:29.000 --> 00:12:33.000]  聖經就說,不單止你自己聽見認識
[00:12:33.000 --> 00:12:36.000]  而是交託給那些有忠心
[00:12:36.000 --> 00:12:39.000]  又能夠教導別人的人
[00:12:39.000 --> 00:12:41.000]  交託給那些人呢?
[00:12:41.000 --> 00:12:44.000]  那些忠心是非常豐富的
[00:12:44.000 --> 00:12:49.000]  他們會一生去持定真理
[00:12:49.000 --> 00:12:52.000]  不會有改變
[00:12:52.000 --> 00:12:55.000]  而且他們能夠去教導別人
[00:12:55.000 --> 00:12:59.000]  這些人你要交託給他們
[00:12:59.000 --> 00:13:02.000]  當然我們未必每個人都很懂得教導
[00:13:02.000 --> 00:13:04.000]  但你記得聖經
[00:13:04.000 --> 00:13:06.000]  哥倫多前書勉勵我們
[00:13:06.000 --> 00:13:11.000]  要追求得到能夠造就別人的恩賜
[00:13:11.000 --> 00:13:12.000]  而造就別人
[00:13:12.000 --> 00:13:15.000]  最重要的就是幫別人明白真道
[00:13:15.000 --> 00:13:18.000]  因此就算你現在能不能夠教導
[00:13:18.000 --> 00:13:21.000]  你都值得,你都應該去求神
[00:13:21.000 --> 00:13:25.000]  給你這方面的恩賜和能力
[00:13:25.000 --> 00:13:28.000]  你去教導別人明白真理
[00:13:28.000 --> 00:13:31.000]  而一代一代地傳出去
[00:13:31.000 --> 00:13:33.000]  這裡所說的有四代
[00:13:33.000 --> 00:13:36.000]  你看到第一代是誰?
[00:13:36.000 --> 00:13:38.000]  保羅
[00:13:38.000 --> 00:13:42.000]  他傳給提摩泰
[00:13:42.000 --> 00:13:45.000]  提摩泰再傳給那些能夠教導別人的人
[00:13:45.000 --> 00:13:47.000]  第三代
[00:13:47.000 --> 00:13:50.000]  然後他再教導其他的人
[00:13:50.000 --> 00:13:51.000]  第四代
[00:13:51.000 --> 00:13:53.000]  教導人的人
[00:13:53.000 --> 00:13:55.000]  因此全部有四代
[00:13:55.000 --> 00:13:56.000]  當然不止四代
[00:13:56.000 --> 00:14:00.000]  意味著是一代一代地傳達出去
[00:14:00.000 --> 00:14:05.000]  現在在全世界有一些的統計
[00:14:05.000 --> 00:14:10.000]  就發現在很多地區的教會的青年信徒的人數
[00:14:10.000 --> 00:14:15.000]  是一步一步地減少
[00:14:15.000 --> 00:14:16.000]  各位電影姐妹
[00:14:16.000 --> 00:14:21.000]  這是一個很嚴重的信號
[00:14:21.000 --> 00:14:25.000]  很多青年人受到很多社會的潮流影響
[00:14:25.000 --> 00:14:28.000]  已經不太有興趣去明白聖經
[00:14:28.000 --> 00:14:33.000]  因此更多的青年人朝向很多世界不同的觀念
[00:14:33.000 --> 00:14:35.000]  多於聖經的教導
[00:14:35.000 --> 00:14:38.000]  所以你看聖經後面的第四章
[00:14:38.000 --> 00:14:41.000]  你就很明白這種情況
[00:14:41.000 --> 00:14:48.000]  大家再看看第四章第三節
[00:14:48.000 --> 00:14:49.000]  我們看和合本
[00:14:49.000 --> 00:14:51.000]  第四章第三節
[00:14:51.000 --> 00:14:54.000]  因為時候要到人必厭煩
[00:14:54.000 --> 00:14:56.000]  純正的道理
[00:14:56.000 --> 00:15:01.000]  以多發揚就隨從自己的情慾增添好些斯苦
[00:15:01.000 --> 00:15:03.000]  並且掩耳不聽
[00:15:03.000 --> 00:15:04.000]  什麼?
[00:15:04.000 --> 00:15:05.000]  真道
[00:15:05.000 --> 00:15:06.000]  不想聽的
[00:15:06.000 --> 00:15:09.000]  偏向荒謬的言語
[00:15:09.000 --> 00:15:11.000]  你卻要凡事謹慎
[00:15:11.000 --> 00:15:12.000]  忍受苦難
[00:15:12.000 --> 00:15:18.000]  做全道的功夫盡力的積分
[00:15:18.000 --> 00:15:20.000]  剛才提到英國
[00:15:20.000 --> 00:15:22.000]  其實歐洲有其他國家
[00:15:22.000 --> 00:15:25.000]  你都察覺到那種情況
[00:15:25.000 --> 00:15:27.000]  如果說到荷蘭
[00:15:27.000 --> 00:15:30.000]  你會想起什麼?
[00:15:30.000 --> 00:15:32.000]  牛奶
[00:15:32.000 --> 00:15:34.000]  或者想起很多鮮花
[00:15:34.000 --> 00:15:38.000]  荷蘭有很多花展很美
[00:15:38.000 --> 00:15:41.000]  荷蘭傳統上是一個基督教的國家
[00:15:41.000 --> 00:15:43.000]  很多基督徒
[00:15:43.000 --> 00:15:47.000]  但是最近這十幾年的情況
[00:15:47.000 --> 00:15:49.000]  其實都不止這十幾年
[00:15:49.000 --> 00:15:51.000]  這幾十年有一個趨勢
[00:15:51.000 --> 00:15:55.000]  就是基督徒人數不斷下降
[00:15:55.000 --> 00:16:01.000]  曾經調查在當地一些主流的基督教信徒有多少
[00:16:01.000 --> 00:16:05.000]  當然不包括天主教或其他宗派
[00:16:05.000 --> 00:16:07.000]  這些主流的基督教
[00:16:07.000 --> 00:16:10.000]  在1950年代
[00:16:10.000 --> 00:16:14.000]  全國人口佔了23%
[00:16:14.000 --> 00:16:19.000]  但是今天的主流教會的基督徒人數
[00:16:19.000 --> 00:16:24.000]  已經下降到6%
[00:16:24.000 --> 00:16:27.000]  他們估計2020年
[00:16:27.000 --> 00:16:34.000]  這些教會的基督徒會剩下全國人口的2%
[00:16:34.000 --> 00:16:36.000]  當你一直看這些情況的時候
[00:16:36.000 --> 00:16:39.000]  你都會察覺到在這些國家
[00:16:39.000 --> 00:16:42.000]  他們都很警覺到這個問題
[00:16:42.000 --> 00:16:44.000]  但是關鍵仍然是
[00:16:44.000 --> 00:16:47.000]  有沒有教會會傳福音
[00:16:47.000 --> 00:16:50.000]  會繼續去教導神的話
[00:16:50.000 --> 00:16:53.000]  繼續去堅守聖經的道
[00:16:53.000 --> 00:16:56.000]  不是說眾多元的信仰當中
[00:16:56.000 --> 00:17:00.000]  一個你可以隨意選擇或不選擇
[00:17:00.000 --> 00:17:02.000]  因為在天下人間
[00:17:02.000 --> 00:17:08.000]  沒有次下別的名人可以靠著得救
[00:17:08.000 --> 00:17:10.000]  當你看到這些情況的時候
[00:17:10.000 --> 00:17:11.000]  你就明白聖經所說
[00:17:11.000 --> 00:17:13.000]  在末世很多人
[00:17:13.000 --> 00:17:15.000]  他們不會喜歡聽真道
[00:17:15.000 --> 00:17:18.000]  而且趨向那些荒謬
[00:17:18.000 --> 00:17:21.000]  新書所說是無稽之談
[00:17:21.000 --> 00:17:25.000]  喜歡趨向這些事情
[00:17:25.000 --> 00:17:29.000]  因此基督徒不單止需要去認識聖經
[00:17:29.000 --> 00:17:31.000]  還需要留心
[00:17:31.000 --> 00:17:34.000]  如何有意識地將神的道
[00:17:34.000 --> 00:17:36.000]  一代一代地傳下去
[00:17:36.000 --> 00:17:39.000]  正是保羅對提摩太的勸告
[00:17:39.000 --> 00:17:41.000]  要交託給那些忠心
[00:17:41.000 --> 00:17:44.000]  又能夠教導別人的人
[00:17:44.000 --> 00:17:46.000]  大家知道我們教會有一個
[00:17:46.000 --> 00:17:50.000]  門徒訓練的課程
[00:17:50.000 --> 00:17:52.000]  這不單是一個課程
[00:17:52.000 --> 00:17:53.000]  是一個生命的關係
[00:17:53.000 --> 00:17:55.000]  一種生命的傳遞
[00:17:55.000 --> 00:17:59.000]  在過去有很多弟兄姊妹接受門訓
[00:17:59.000 --> 00:18:00.000]  是一年的時間
[00:18:00.000 --> 00:18:01.000]  跟一個師父
[00:18:01.000 --> 00:18:03.000]  兩位的門徒跟一個師父
[00:18:03.000 --> 00:18:06.000]  一年裏面最少兩個星期一次
[00:18:06.000 --> 00:18:08.000]  不斷去學習聖經
[00:18:08.000 --> 00:18:09.000]  去實踐聖經
[00:18:09.000 --> 00:18:12.000]  在剛剛這一屆的門訓
[00:18:12.000 --> 00:18:15.000]  有四十位弟兄姊妹可以做師父
[00:18:15.000 --> 00:18:17.000]  招募八十位門徒
[00:18:17.000 --> 00:18:20.000]  一年之內不斷地學習聖經
[00:18:20.000 --> 00:18:22.000]  實踐聖經
[00:18:22.000 --> 00:18:24.000]  我看到這四十位弟兄姊妹
[00:18:24.000 --> 00:18:27.000]  其實有不少都曾經是門徒
[00:18:27.000 --> 00:18:29.000]  他們自己得到學習
[00:18:29.000 --> 00:18:31.000]  亦都很想將這種生命之道
[00:18:31.000 --> 00:18:34.000]  能夠延續開去
[00:18:34.000 --> 00:18:36.000]  正正是聖經所鼓勵我們的
[00:18:36.000 --> 00:18:38.000]  不單止自己明白
[00:18:38.000 --> 00:18:39.000]  是延續
[00:18:39.000 --> 00:18:42.000]  讓更多人能夠明白神的道
[00:19:09.000 --> 00:19:11.000]  這句話只是入伍
[00:19:11.000 --> 00:19:14.000]  而是真正行軍的
[00:19:14.000 --> 00:19:17.000]  這個重要之處就是
[00:19:17.000 --> 00:19:20.000]  這些當兵的人必須要忍耐
[00:19:20.000 --> 00:19:22.000]  endurance
[00:19:22.000 --> 00:19:24.000]  為什麼要忍耐呢?
[00:19:24.000 --> 00:19:26.000]  做當兵的大家知道
[00:19:26.000 --> 00:19:29.000]  他居無定所
[00:19:29.000 --> 00:19:33.000]  食無定時
[00:19:33.000 --> 00:19:34.000]  可能睡到半夜
[00:19:34.000 --> 00:19:38.000]  突然將軍要大家起程
[00:19:38.000 --> 00:19:39.000]  即刻出發
[00:19:39.000 --> 00:19:41.000]  趁時間去到敵方
[00:19:41.000 --> 00:19:43.000]  或者避開敵方
[00:19:43.000 --> 00:19:47.000]  當兵的人生活是艱苦的
[00:19:47.000 --> 00:19:49.000]  但是他忍耐著這些艱苦
[00:19:49.000 --> 00:19:52.000]  為了能夠完成他們的使命
[00:19:52.000 --> 00:19:54.000]  聖經用當兵描述
[00:19:54.000 --> 00:19:58.000]  一個謹守真理的態度
[00:19:58.000 --> 00:20:01.000]  這些人是要付出忍耐
[00:20:01.000 --> 00:20:05.000]  才能夠完成這個使命
[00:20:05.000 --> 00:20:09.000]  當然今天其實很多的國家
[00:20:09.000 --> 00:20:12.000]  要能夠讀聖經
[00:20:12.000 --> 00:20:14.000]  也不是那麼簡單
[00:20:14.000 --> 00:20:16.000]  你知道很多的國家
[00:20:16.000 --> 00:20:17.000]  如果要讀聖經
[00:20:17.000 --> 00:20:18.000]  可能要靜悄悄
[00:20:18.000 --> 00:20:20.000]  不要讓別人知道
[00:20:20.000 --> 00:20:23.000]  不要讓官員留意到
[00:20:23.000 --> 00:20:25.000]  私下慢慢查聖經
[00:20:25.000 --> 00:20:27.000]  也發覺有些情況
[00:20:27.000 --> 00:20:28.000]  當你要公開講述
[00:20:28.000 --> 00:20:31.000]  你對聖經的立場的時候
[00:20:31.000 --> 00:20:34.000]  可能會受到很大的批評
[00:20:34.000 --> 00:20:35.000]  我記得有一次
[00:20:35.000 --> 00:20:37.000]  我去到加拿大的時候
[00:20:37.000 --> 00:20:40.000]  跟當地的弟兄姊妹聊天
[00:20:40.000 --> 00:20:41.000]  這位弟兄跟我說
[00:20:41.000 --> 00:20:42.000]  孫牧師你不知道
[00:20:42.000 --> 00:20:44.000]  我們有很大壓力
[00:20:44.000 --> 00:20:46.000]  什麼壓力?
[00:20:46.000 --> 00:20:50.000]  他說我自己在銀行工作
[00:20:50.000 --> 00:20:53.000]  銀行很想討好客人
[00:20:53.000 --> 00:20:57.000]  因此表明他們支持同性婚姻
[00:20:57.000 --> 00:20:58.000]  怎麼表示呢?
[00:20:58.000 --> 00:21:00.000]  就是要求所有的同事
[00:21:00.000 --> 00:21:03.000]  在他們窗口的櫃檯位
[00:21:03.000 --> 00:21:05.000]  貼一張紙出來
[00:21:05.000 --> 00:21:09.000]  表示我們支持同性婚姻
[00:21:09.000 --> 00:21:11.000]  有些員工無所謂
[00:21:11.000 --> 00:21:12.000]  要貼出來
[00:21:12.000 --> 00:21:15.000]  但這位弟兄他不願意這樣做
[00:21:15.000 --> 00:21:17.000]  他自己不接受
[00:21:17.000 --> 00:21:20.000]  知道聖經不認為
[00:21:20.000 --> 00:21:23.000]  同性婚姻是一個選擇
[00:21:23.000 --> 00:21:26.000]  不認為是神的心意
[00:21:26.000 --> 00:21:28.000]  知道是聖經所說的
[00:21:28.000 --> 00:21:30.000]  得罪神的事情
[00:21:30.000 --> 00:21:32.000]  因此在當中
[00:21:32.000 --> 00:21:34.000]  他拒絕貼出來
[00:21:34.000 --> 00:21:37.000]  但他的經理很不高興
[00:21:37.000 --> 00:21:40.000]  沒錯後來也讓他不貼
[00:21:40.000 --> 00:21:41.000]  不過後來的生活
[00:21:41.000 --> 00:21:42.000]  後來的工作
[00:21:42.000 --> 00:21:44.000]  壓力很大
[00:21:44.000 --> 00:21:46.000]  面對各方面的壓力
[00:21:46.000 --> 00:21:49.000]  這位弟兄告訴我的時候
[00:21:49.000 --> 00:21:51.000]  是幾年前的事
[00:21:51.000 --> 00:21:52.000]  但或許這些事情
[00:21:52.000 --> 00:21:54.000]  今天在更多不同的社會
[00:21:54.000 --> 00:21:56.000]  已經出現了
[00:21:56.000 --> 00:21:59.000]  當我們要來到當兵的心境
[00:21:59.000 --> 00:22:01.000]  來到去堅守真理的時候
[00:22:01.000 --> 00:22:03.000]  聖經更加說
[00:22:03.000 --> 00:22:06.000]  不要給誓無前身
[00:22:06.000 --> 00:22:09.000]  不要讓一些其他的肖的事情
[00:22:09.000 --> 00:22:13.000]  難阻你不能夠去明白真道
[00:22:13.000 --> 00:22:16.000]  去幫助別人明白真道
[00:22:16.000 --> 00:22:18.000]  第二聖經所說的
[00:22:18.000 --> 00:22:21.000]  要留心在比賽的時候
[00:22:21.000 --> 00:22:23.000]  如果不遵守規則第五節
