
[00:00:00.000 --> 00:00:04.600]  今日我們繼續看貼薩諾尼加前書
[00:05:03.280 --> 00:05:08.920]  原來教會是屬於三一真神的
[00:05:08.920 --> 00:05:13.320]  其實保羅一開始就說
[00:05:13.320 --> 00:05:14.960]  在父神裏面
[00:05:14.960 --> 00:05:16.560]  在耶穌基督裏面
[00:05:16.560 --> 00:05:19.600]  以及在乎聖靈
[00:05:19.600 --> 00:05:21.440]  為何說在乎聖靈呢?
[00:05:21.440 --> 00:05:25.320]  是因為馬其頓的意象
[00:05:25.320 --> 00:05:27.400]  保羅和西拉
[00:05:27.400 --> 00:05:33.320]  從小亞細亞到希臘這個地方
[00:05:33.320 --> 00:05:35.240]  當時他們都沒有想過
[00:05:35.240 --> 00:05:39.720]  他們想在土耳其以北的地方傳福音
[00:05:39.720 --> 00:05:45.440]  在亞細亞省當地傳福音
[00:05:45.440 --> 00:05:47.440]  我們說
[00:05:47.440 --> 00:05:54.320]  聖靈在宣教的層面是主導的
[00:05:54.320 --> 00:05:56.320]  由聖靈來帶領的
[00:05:56.320 --> 00:06:01.160]  所以保羅說得很清楚
[00:06:01.160 --> 00:06:04.720]  福音傳到歐洲
[00:06:04.720 --> 00:06:07.400]  是神的工作
[00:06:07.400 --> 00:06:11.040]  首先讓教會認清楚
[00:06:11.040 --> 00:06:13.400]  屬於父神
[00:06:13.400 --> 00:06:14.880]  耶穌基督和聖靈
[00:06:14.880 --> 00:06:16.440]  三一真神
[00:06:16.440 --> 00:06:19.000]  教會是屬於三一真神的
[00:06:19.000 --> 00:06:20.720]  所以我們說到
[00:06:20.720 --> 00:06:23.400]  九龍城鎮信會在雅加路街206號
[00:06:23.400 --> 00:06:25.120]  是個會址
[00:06:25.120 --> 00:06:28.080]  但我們是屬神的教會
[00:06:28.080 --> 00:06:29.760]  我們是教會
[00:06:29.760 --> 00:06:32.120]  你是屬於神的
[00:06:32.120 --> 00:06:34.600]  你是屬神的
[00:06:34.600 --> 00:06:36.160]  不是其他人的
[00:06:36.160 --> 00:06:39.520]  不是你自主的
[00:06:39.520 --> 00:06:43.080]  因為你有耶穌基督給我們的生命
[00:06:43.080 --> 00:06:44.720]  我們是屬於神的
[00:06:44.720 --> 00:06:48.800]  接著保羅又說
[00:06:48.800 --> 00:06:51.280]  在教會裏面
[00:06:51.280 --> 00:06:53.280]  你們所做的見證
[00:06:53.280 --> 00:06:54.800]  在教會裏面
[00:06:54.800 --> 00:06:57.400]  你們所做的功夫
[00:06:57.400 --> 00:06:59.120]  在教會裏面
[00:06:59.120 --> 00:07:05.480]  你們為弟兄姊妹所做的事情
[00:07:05.480 --> 00:07:07.760]  在近處和遠處
[00:07:07.760 --> 00:07:11.160]  都有人在傳頌
[00:07:11.160 --> 00:07:12.280]  保羅說
[00:07:12.280 --> 00:07:15.000]  因你們信心所做的功夫
[00:07:15.000 --> 00:07:17.440]  因愛心所受的勞苦
[00:07:17.440 --> 00:07:21.440]  因為盼望我們主耶穌基督所傳的忍耐
[00:07:21.440 --> 00:07:24.720]  不單只是當地
[00:07:24.720 --> 00:07:27.760]  大家都在傳頌
[00:07:27.760 --> 00:07:32.200]  更加傳到肥納比這個地方
[00:07:32.200 --> 00:07:33.080]  我們說
[00:07:33.080 --> 00:07:36.760]  原來貼索羅尼加教會
[00:07:36.760 --> 00:07:39.600]  他們有信心、愛心、盼望
[00:07:39.600 --> 00:07:41.400]  這些見證
[00:07:41.400 --> 00:07:43.640]  家傳戶曉
[00:07:43.640 --> 00:07:45.520]  人人在傳頌
[00:07:45.520 --> 00:07:48.560]  個個在談論
[00:07:48.560 --> 00:07:50.640]  神的工作在他們中間
[00:07:50.640 --> 00:07:53.320]  神怎樣使用教會
[00:07:53.320 --> 00:07:54.680]  他們所做的事情
[00:07:54.680 --> 00:07:57.080]  可能是一些詞彙的工作
[00:07:57.080 --> 00:08:00.440]  我們說傳到工作是最重要的
[00:08:00.440 --> 00:08:02.160]  我們首要的使命
[00:08:02.160 --> 00:08:05.800]  就是要將福音傳開去
[00:08:05.800 --> 00:08:08.000]  大家看到
[00:08:08.000 --> 00:08:11.400]  教會他們所做的事情
[00:08:11.400 --> 00:08:14.040]  實在美好
[00:08:14.040 --> 00:08:17.440]  還有他們的見證
[00:08:17.440 --> 00:08:20.080]  不單影響了當地這個城市
[00:08:20.080 --> 00:08:25.720]  更加影響了周邊的城市
[00:08:25.720 --> 00:08:28.160]  我們看到神的工作
[00:08:28.160 --> 00:08:29.920]  是何等奇妙
[00:08:29.920 --> 00:08:32.040]  因信心所做的功夫
[00:08:32.040 --> 00:08:33.960]  因愛心所受的勞苦
[00:08:33.960 --> 00:08:37.440]  因盼望我們主耶穌基督所傳的忍耐
[00:08:37.440 --> 00:08:44.240]  教會是有信心、有愛心、有盼望
[00:08:44.240 --> 00:08:46.120]  這些工程
[00:08:46.120 --> 00:08:49.280]  我們繼續延續下去
[00:08:49.280 --> 00:08:51.800]  今天的教會
[00:08:51.800 --> 00:08:56.480]  說完接受萊加教會
[00:08:56.480 --> 00:08:58.600]  在保羅書信裏面
[00:08:58.600 --> 00:09:00.240]  講述了
[00:09:00.240 --> 00:09:03.280]  九龍城鎮信會有沒有收過書信呢?
[00:09:03.280 --> 00:09:06.320]  講述九龍城鎮信會
[00:09:06.320 --> 00:09:09.520]  大家不知道有沒有看過
[00:09:09.520 --> 00:09:12.840]  在一本叫做
[00:09:12.840 --> 00:09:16.560]  「普世華人教會錄」
[00:09:16.560 --> 00:09:25.760]  那本書叫做「鎮信會華人教會錄」
[00:09:25.760 --> 00:09:27.760]  一本書本
[00:09:27.760 --> 00:09:31.320]  應該是1971年出版
[00:09:31.320 --> 00:09:34.480]  其中一篇章是寫九龍城鎮信會的
[00:09:34.480 --> 00:09:36.880]  大家試試找找那本書
[00:09:36.880 --> 00:09:39.320]  應該在我們的圖書館裏面有的
[00:09:39.320 --> 00:09:40.440]  那裏這樣說
[00:09:40.440 --> 00:09:42.760]  九龍城鎮信會
[00:09:42.760 --> 00:09:46.960]  「九龍城鎮信會開始之先
[00:09:46.960 --> 00:09:51.720]  僅有談道所一間
[00:09:51.720 --> 00:09:53.600]  會有十二人
[00:09:53.600 --> 00:09:56.520]  今則會堂危我」
[00:09:56.520 --> 00:10:00.560]  因為七一年當時我們的禮拜堂已經建好了
[00:10:00.560 --> 00:10:01.920]  「會務興盛
[00:10:01.920 --> 00:10:03.520]  會有眾多
[00:10:03.520 --> 00:10:05.560]  觀其發展之速
[00:10:05.560 --> 00:10:10.480]  不得不感頌上主之心恩厚愛
[00:10:10.480 --> 00:10:14.080]  提攜眷顧」
[00:10:14.080 --> 00:10:16.440]  前面那些是歷史
[00:10:16.440 --> 00:10:20.120]  當時的情況當然是客氣
[00:10:20.120 --> 00:10:23.280]  危我的會堂
[00:10:23.280 --> 00:10:26.800]  「會務興盛」這些是客氣的說話
[00:10:26.800 --> 00:10:32.480]  當時應該有不少弟兄姊妹來參加聚會
[00:10:32.480 --> 00:10:37.560]  但我最深受感動和看到的就是
[00:10:37.560 --> 00:10:42.440]  「我們不得不感頌上主之心恩厚愛
[00:10:42.440 --> 00:10:44.920]  提攜眷顧」
[00:10:44.920 --> 00:10:49.120]  原來我們在神的裏面
[00:10:49.120 --> 00:10:50.800]  領受神的恩典
[00:10:50.800 --> 00:10:53.600]  是神在我們中間來作供
[00:10:53.600 --> 00:10:59.600]  而弟兄姊妹願意與神同行
[00:10:59.600 --> 00:11:01.120]  作成主的供
[00:11:01.120 --> 00:11:03.400]  這何等重要?
[00:11:03.400 --> 00:11:07.760]  今天很多人都寫九龍城鎮信會
[00:11:07.760 --> 00:11:09.360]  你試一下
[00:11:09.360 --> 00:11:13.560]  試一下上互聯網打「教會」兩個字
[00:11:13.560 --> 00:11:15.800]  在某個搜索引擎
[00:11:15.800 --> 00:11:19.080]  一打「教會」這個字樣
[00:11:19.080 --> 00:11:23.400]  就會出「九龍城鎮信會」
[00:11:23.400 --> 00:11:24.760]  你會看到的
[00:11:24.760 --> 00:11:28.720]  你看看裏面的評論
[00:11:28.720 --> 00:11:31.160]  很多時候都說
[00:11:31.160 --> 00:11:34.720]  九龍城鎮信會很大間
[00:11:34.720 --> 00:11:36.920]  座位很多
[00:11:36.920 --> 00:11:39.600]  冷氣開放
[00:11:39.600 --> 00:11:43.640]  給人一種莊嚴的感覺
[00:11:43.640 --> 00:11:49.360]  都是客觀地描述外在環境
[00:11:49.360 --> 00:11:52.480]  但他們不在聚會可能是這樣
[00:11:52.480 --> 00:11:55.760]  所以我們成長班的弟兄姊妹
[00:11:55.760 --> 00:11:59.600]  在這裏學習成長和助人成長
[00:11:59.600 --> 00:12:02.280]  我們師班就像天使的聲音
[00:12:02.280 --> 00:12:06.160]  唱出這首詩歌
[00:12:06.160 --> 00:12:07.800]  因為他們沒有親身經歷
[00:12:07.800 --> 00:12:12.360]  但我們說我們是神的教會
[00:12:12.360 --> 00:12:13.960]  剛才我們說
[00:12:13.960 --> 00:12:18.120]  我們教會所屬的是三一真神
[00:12:18.120 --> 00:12:24.240]  我們是有信心、愛心、盼望的教會
[00:12:24.240 --> 00:12:28.920]  我們要實踐
[00:12:28.920 --> 00:12:34.720]  流露我們的生命才能被人認出
[00:12:34.720 --> 00:12:43.680]  只是讓人知道客觀的情況是不足夠的
[00:12:43.680 --> 00:12:46.920]  我們怎樣做呢?
[00:12:46.920 --> 00:12:52.960]  保羅在五章十二至十五節很清楚
[00:12:52.960 --> 00:12:54.200]  他是否說
[00:12:54.200 --> 00:12:55.400]  當然我們說
[00:12:55.400 --> 00:12:59.560]  言語當然是說出來
[00:12:59.560 --> 00:13:04.920]  透過寫作去中讀
[00:13:04.920 --> 00:13:07.680]  用說話去表達
[00:13:07.680 --> 00:13:11.320]  但我們今天讀的是文字
[00:13:11.320 --> 00:13:13.560]  還有我們正在讀翻譯的譯本
[00:13:13.560 --> 00:13:16.320]  所以我們看到的時候
[00:13:16.320 --> 00:13:21.240]  我們都會覺得要彼此和睦
[00:13:21.240 --> 00:13:25.680]  和睦的意思是和平
[00:13:25.680 --> 00:13:29.080]  向眾人忍耐
[00:13:29.080 --> 00:13:32.240]  要追求良善
[00:13:32.240 --> 00:13:34.720]  是很平淡的
[00:13:34.720 --> 00:13:37.760]  當我讀出來是很平淡
[00:13:37.760 --> 00:13:41.680]  但我用命令來命令大家的時候
[00:13:41.680 --> 00:13:44.000]  你們要和平
[00:13:44.000 --> 00:13:45.680]  你們要忍耐
[00:13:45.680 --> 00:13:47.120]  向眾人忍耐
[00:13:47.120 --> 00:13:49.120]  你們要追求良善
[00:13:49.120 --> 00:13:52.480]  這正正是小路保羅的語氣
[00:13:52.480 --> 00:13:54.360]  要做
[00:13:54.360 --> 00:13:55.600]  要做
[00:13:55.600 --> 00:13:58.600]  要做
[00:13:58.600 --> 00:14:01.120]  即是我們今天要做
[00:14:01.120 --> 00:14:03.720]  昔日的貼紗下來加價會
[00:14:03.720 --> 00:14:05.920]  他們要被吩咐
[00:14:05.920 --> 00:14:09.400]  被命令
[00:14:09.400 --> 00:14:12.440]  要實踐
[00:14:12.440 --> 00:14:15.280]  要活出一個聖靈果實的生命
[00:14:15.280 --> 00:14:17.360]  因為我們都很熟悉
[00:14:17.360 --> 00:14:20.000]  和平、忍耐、良善
[00:14:20.000 --> 00:14:22.600]  在哪裏讀過?
[00:14:22.600 --> 00:14:24.400]  在《迦太書》
[00:14:24.400 --> 00:14:27.040]  五章二十二至二十三節講到
[00:14:27.040 --> 00:14:30.280]  聖靈的果子
[00:14:30.280 --> 00:14:32.600]  和平、忍耐、良善
[00:14:32.600 --> 00:14:35.960]  其他的還有六個
[00:14:35.960 --> 00:14:38.120]  六個明清未講
[00:14:38.120 --> 00:14:39.040]  是重要的
[00:14:39.040 --> 00:14:42.040]  但是保羅在此
[00:14:42.040 --> 00:14:44.840]  是吩咐、命令、教會
[00:14:44.840 --> 00:14:46.920]  要實踐
[00:14:46.920 --> 00:14:49.480]  我相信有特別的意思
[00:14:49.480 --> 00:14:51.080]  我們又看看
[00:14:51.080 --> 00:14:54.120]  我們實踐成怎樣
[00:14:54.120 --> 00:14:56.520]  這個要問我們自己
[00:14:56.520 --> 00:14:58.600]  我們實踐成怎樣
[00:14:58.600 --> 00:15:00.160]  當他講到
[00:15:00.160 --> 00:15:02.080]  要彼此和睦的時候
[00:15:02.080 --> 00:15:04.560]  是牽涉到頂姐妹
[00:15:04.560 --> 00:15:07.320]  人際之間
[00:15:07.320 --> 00:15:10.280]  你哪些人呢?
[00:15:10.280 --> 00:15:12.520]  在貼紗下來加錢書裏
[00:15:12.520 --> 00:15:16.160]  沒有特別提到長老、執事
[00:15:16.160 --> 00:15:21.960]  沒有提到任何的組織
[00:15:21.960 --> 00:15:24.040]  或者是明清
[00:15:24.040 --> 00:15:24.960]  沒有的
[00:15:24.960 --> 00:15:26.960]  沒有提到
[00:15:26.960 --> 00:15:29.400]  但是提到甚麼呢?
[00:15:29.400 --> 00:15:31.880]  提到甚麼呢?
[00:15:31.880 --> 00:15:32.800]  提到就是
[00:15:32.800 --> 00:15:35.440]  在你們中間勞苦的人
[00:15:35.440 --> 00:15:37.480]  在主裏面治理你們
[00:15:37.480 --> 00:15:44.760]  勸戒你們的
[00:15:44.760 --> 00:15:47.080]  我們看到教會裏面
[00:15:47.080 --> 00:15:49.920]  有人很忙碌的
[00:15:49.920 --> 00:15:53.920]  來打點
[00:15:53.920 --> 00:15:57.640]  我們崇拜聚會
[00:15:57.640 --> 00:15:58.800]  清早堂八點半
[00:15:58.800 --> 00:16:00.720]  早堂十點
[00:16:00.720 --> 00:16:02.720]  午堂十一點四十五分
[00:16:02.720 --> 00:16:05.160]  在八點半之前
[00:16:05.160 --> 00:16:09.960]  我們已經有人開始打點
[00:16:09.960 --> 00:16:12.720]  開始準備禮堂
[00:16:12.720 --> 00:16:22.640]  無論是冷氣、燈光、開風扇、開頭影幕
[00:16:22.640 --> 00:16:24.440]  座位清潔
[00:16:24.440 --> 00:16:26.920]  因為防疫
[00:16:26.920 --> 00:16:30.640]  還有外面去檢疫
[00:16:30.640 --> 00:16:32.680]  搓手
[00:16:32.680 --> 00:16:34.160]  這邊的入口
[00:16:34.160 --> 00:16:37.760]  又要安排好出口入口
[00:16:37.760 --> 00:16:39.440]  打點好
[00:16:39.440 --> 00:16:40.920]  大家來到的時候
[00:16:40.920 --> 00:16:43.880]  就在這裏進來崇拜
[00:16:43.880 --> 00:16:45.960]  那邊就進去
[00:16:45.960 --> 00:16:46.920]  除了去洗手間之外
[00:16:46.920 --> 00:16:48.760]  就是去成就班
[00:16:48.760 --> 00:16:53.520]  我們知道原來有人做這件事
[00:16:53.520 --> 00:16:55.640]  有人做
[00:16:55.640 --> 00:16:59.320]  我不知道是不是你做
[00:16:59.320 --> 00:17:02.200]  可能我知道是誰做
[00:17:02.200 --> 00:17:04.600]  或者我知道怎樣安排
[00:17:04.600 --> 00:17:07.760]  但是是其他人做
[00:17:07.760 --> 00:17:10.960]  在這裏中間有勞輔的人
[00:17:10.960 --> 00:17:15.680]  負責打點這些事情
[00:17:15.680 --> 00:17:20.440]  我相信勞輔不單止是安排場地
[00:17:20.440 --> 00:17:21.840]  這個場地也很重要
[00:17:21.840 --> 00:17:24.400]  在小能傳第十七章那裏說到
[00:17:24.400 --> 00:17:29.320]  就是保羅和西拉被追殺逼班的時候
[00:17:29.320 --> 00:17:32.240]  那些動亂的人
[00:17:32.240 --> 00:17:37.200]  首先去一個叫做爺孫的家
[00:17:37.200 --> 00:17:41.040]  爺孫就是當地教會
[00:17:41.040 --> 00:17:45.360]  當地教會的我相信就是其中一位信徒
[00:17:45.360 --> 00:17:50.240]  去他家裏找保羅和西拉
[00:17:50.240 --> 00:17:54.280]  很自然就是他應該是接待使徒
[00:17:54.280 --> 00:17:55.880]  他們住
[00:17:55.880 --> 00:17:59.640]  還有就是相信他的家挺大的
[00:17:59.640 --> 00:18:03.640]  可能他也有相當的家底也說不定
[00:18:03.640 --> 00:18:05.800]  所以就是開放他自己的家
[00:18:05.800 --> 00:18:07.160]  除了接待使徒之外
[00:18:07.160 --> 00:18:10.960]  成為一個聚會的地方
[00:18:10.960 --> 00:18:12.840]  成為聚會的地方
[00:18:12.840 --> 00:18:15.480]  是不是教會所在呢?
[00:18:15.480 --> 00:18:16.520]  不知道
[00:18:16.520 --> 00:18:18.600]  但我們說成為聚會的地方
[00:18:18.600 --> 00:18:20.640]  那他要打點
[00:18:20.640 --> 00:18:24.840]  他甚至就是因為官府來抓
[00:18:24.840 --> 00:18:26.200]  要拘捕
[00:18:26.200 --> 00:18:27.960]  拘捕爺孫和幾位弟兄
[00:18:27.960 --> 00:18:31.280]  那裏說到爺孫和幾位弟兄
[00:18:31.280 --> 00:18:35.240]  我相信那幾位弟兄都是一樣
[00:18:35.240 --> 00:18:37.920]  來開放他家裏
[00:18:37.920 --> 00:18:41.320]  來作這個教會聚會
[00:18:41.320 --> 00:18:46.440]  這個奴婦不單止是要很忙碌
[00:18:46.440 --> 00:18:48.520]  來準備其他東西
[00:18:48.520 --> 00:18:51.960]  包括付出
[00:18:51.960 --> 00:18:53.640]  要給保障
[00:18:53.640 --> 00:18:55.640]  要擔保
[00:18:55.640 --> 00:19:02.520]  甚至要面對被監禁的苦楚
[00:19:02.520 --> 00:19:08.280]  原來在他們中間奴婦的人是這樣的
[00:19:08.280 --> 00:19:11.560]  在主裏面治理教會的
[00:19:11.560 --> 00:19:13.080]  很多時候我們想
[00:19:13.080 --> 00:19:16.800]  「治理」這個字一定是說權力
[00:19:16.800 --> 00:19:18.320]  很多時候我們都說權力
[00:19:18.320 --> 00:19:21.600]  權力和非權力
[00:19:21.600 --> 00:19:23.200]  你和我沒有什麼分別
[00:19:23.200 --> 00:19:24.440]  那為什麼你有權多一些呢?
[00:19:24.440 --> 00:19:27.440]  你說了算還是經常都你說了算?
[00:19:27.440 --> 00:19:29.720]  或者叫做你安排我的工作
[00:19:29.720 --> 00:19:32.640]  你安排我的崗位
[00:19:32.640 --> 00:19:34.560]  這個「治理」的意思
[00:19:34.560 --> 00:19:36.560]  有個特別的意思就是
[00:19:36.560 --> 00:19:38.200]  「行喺前面」
[00:19:38.200 --> 00:19:42.080]  在主裏面「行喺前面」
[00:19:42.080 --> 00:19:44.400]  很多時候我們說「行喺前面」
[00:19:44.400 --> 00:19:46.760]  在一班人中間「行喺前面」
[00:19:46.760 --> 00:19:51.120]  當然是「行先死先」
[00:19:51.120 --> 00:19:53.920]  當然我們說「臣呼召」
[00:19:53.920 --> 00:19:59.360]  「臣安排他喺前面」
[00:19:59.360 --> 00:20:03.040]  我相信是「信服」的緣故
[00:20:03.040 --> 00:20:05.640]  是「信服」的緣故
[00:20:05.640 --> 00:20:08.120]  「你都行喺前面」
[00:20:08.120 --> 00:20:10.000]  亦是有個意思就是
[00:20:10.000 --> 00:20:12.720]  去維持秩序
[00:20:12.720 --> 00:20:17.200]  去督導
[00:20:17.200 --> 00:20:19.040]  不至於混亂
[00:20:19.040 --> 00:20:20.680]  教會 哥倫多教會
[00:20:20.680 --> 00:20:23.440]  很多時候我們都看到
[00:20:23.440 --> 00:20:27.320]  我們看到聖餐 主餐很混亂
[00:20:27.320 --> 00:20:29.560]  教會的聚會很混亂
[00:20:29.560 --> 00:20:33.600]  但這個「治理」就是要維持秩序
[00:20:33.600 --> 00:20:35.320]  弟兄姊妹你來到的時候
[00:20:35.320 --> 00:20:36.960]  你很習慣
[00:20:36.960 --> 00:20:40.920]  很自然地坐在你坐開的位置
[00:20:40.920 --> 00:20:41.920]  坐定定
[00:20:41.920 --> 00:20:44.720]  接著開始聚會
[00:20:44.720 --> 00:20:46.320]  接著大家安靜
[00:20:46.320 --> 00:20:49.400]  唱詩歌的時候大家大聲唱
[00:20:49.400 --> 00:20:51.400]  讀經文的時候大家都是啟認
[00:20:51.400 --> 00:20:53.880]  你不會讀了帶啟的
[00:20:53.880 --> 00:20:55.880]  弟兄的那部分
[00:20:55.880 --> 00:20:58.120]  因為大家都知道怎樣
[00:20:58.120 --> 00:20:59.760]  其實是幫助大家
[00:20:59.760 --> 00:21:01.920]  一步一步地投入敬拜
[00:21:01.920 --> 00:21:03.160]  投入侍奉
[00:21:03.160 --> 00:21:06.960]  投入祈禱
[00:21:06.960 --> 00:21:09.520]  這個是「治理」的人
[00:21:09.520 --> 00:21:11.280]  他要做的事
[00:21:11.280 --> 00:21:12.200]  「行喺前面」
[00:21:12.200 --> 00:21:13.640]  「喺主裡面」
[00:21:13.640 --> 00:21:17.480]  「神呼召佢做依件事情」
[00:21:17.480 --> 00:21:19.320]  「辛勤地做」
[00:21:19.320 --> 00:21:21.760]  「勤勞地做」
[00:21:21.760 --> 00:21:24.800]  大家很明白的就是
[00:21:24.800 --> 00:21:26.720]  公眾的宣講
[00:21:26.720 --> 00:21:29.600]  或者是個別的輔導
[00:21:29.600 --> 00:21:30.840]  同行
[00:21:30.840 --> 00:21:33.000]  血緬
[00:21:33.000 --> 00:21:34.280]  這個人
[00:21:34.280 --> 00:21:35.400]  或者這些人
[00:21:35.400 --> 00:21:37.720]  在哪裡找到?
[00:21:37.720 --> 00:21:38.800]  聖經裡面說
[00:21:38.800 --> 00:21:40.120]  「你們要敬重」
[00:21:40.120 --> 00:21:41.200]  「敬重」的意思就是
[00:21:41.200 --> 00:21:42.800]  去認識他們
[00:21:42.800 --> 00:21:43.920]  認識他們
