
[00:00:00.000 --> 00:00:03.000]  我們一起再一次低頭禱告
[00:02:08.800 --> 00:02:10.800]  因聖靈感人
[00:02:10.800 --> 00:02:13.800]  由同精女瑪利亞所生
[00:02:13.800 --> 00:02:17.400]  在本丟比拉多手下受難
[00:02:17.400 --> 00:02:21.400]  被釘十字架受死埋葬
[00:02:21.400 --> 00:02:24.400]  第三天從死人中復活
[00:02:24.400 --> 00:02:29.000]  聖天在在全能赴上帝的右邊
[00:02:29.000 --> 00:02:31.800]  將來必從那裡降臨
[00:02:31.800 --> 00:02:34.000]  審判活人死人
[00:02:34.000 --> 00:02:35.000]  第二次
[00:02:35.000 --> 00:02:38.200]  我信上帝全能的乎
[00:02:38.200 --> 00:02:40.600]  創造天地的主
[00:02:40.600 --> 00:02:43.400]  我信我主耶穌基督
[00:02:43.400 --> 00:02:45.800]  上帝的獨生子
[00:02:45.800 --> 00:02:47.800]  因聖靈感人
[00:02:47.800 --> 00:02:50.800]  由同精女瑪利亞所生
[00:02:50.800 --> 00:02:54.600]  在本丟比拉多手下受難
[00:02:54.600 --> 00:02:58.600]  被釘十字架受死埋葬
[00:02:58.600 --> 00:03:02.000]  第三天從死人中復活
[00:03:02.000 --> 00:03:06.600]  聖天在在全能赴上帝的右邊
[00:03:06.600 --> 00:03:09.600]  將來必從那裡降臨
[00:03:09.600 --> 00:03:12.200]  審判活人死人
[00:03:12.200 --> 00:03:15.800]  我信上帝全能的乎
[00:03:15.800 --> 00:03:18.200]  創造天地的主
[00:03:18.200 --> 00:03:21.200]  我信我主耶穌基督
[00:03:21.200 --> 00:03:23.400]  上帝的獨生子
[00:03:23.400 --> 00:03:25.400]  因聖靈感人
[00:03:25.400 --> 00:03:28.600]  由同精女瑪利亞所生
[00:03:28.600 --> 00:03:32.200]  在本丟比拉多手下受難
[00:03:32.200 --> 00:03:36.200]  被釘十字架受死埋葬
[00:03:36.200 --> 00:03:39.400]  第三天從死人中復活
[00:03:39.400 --> 00:03:44.000]  聖天在在全能赴上帝的右邊
[00:03:44.000 --> 00:03:47.000]  將來必從那裡降臨
[00:03:47.000 --> 00:03:49.400]  審判活人死人
[00:03:49.400 --> 00:03:53.000]  好,我們試試看你會不會背到
[00:03:53.000 --> 00:03:56.400]  我信上帝全能的乎
[00:03:56.400 --> 00:03:59.000]  創造天地的主
[00:03:59.000 --> 00:04:02.000]  我信我主耶穌基督
[00:04:02.000 --> 00:04:04.600]  上帝的獨生子
[00:04:04.600 --> 00:04:06.800]  因聖靈感人
[00:04:06.800 --> 00:04:10.400]  由同精女瑪利亞所生
[00:04:10.400 --> 00:04:14.600]  在本丟比拉多手下受難
[00:04:14.600 --> 00:04:18.800]  被釘十字架受死埋葬
[00:04:18.800 --> 00:04:22.200]  第三天從死人中復活
[00:04:22.200 --> 00:04:27.200]  聖天在在全能赴上帝的右邊
[00:04:27.200 --> 00:04:30.200]  將來必從那裡降臨
[00:04:30.200 --> 00:04:32.800]  審判活人死人
[00:04:32.800 --> 00:04:38.400]  好,我相信大家都聽了這麼多課
[00:04:38.400 --> 00:04:40.600]  就算不背得完
[00:04:40.600 --> 00:04:44.800]  基本上你都背得到那個大綱和整體
[00:04:44.800 --> 00:04:48.200]  基本上這個就是我們基督教信仰的
[00:04:48.200 --> 00:04:51.800]  很重要的我們的基本信仰內容
[00:04:51.800 --> 00:04:54.200]  今天講的這裏
[00:04:54.200 --> 00:04:58.400]  就是講到主耶穌聖天
[00:04:58.400 --> 00:05:01.800]  在在全能赴上帝的右邊
[00:05:01.800 --> 00:05:05.200]  在天上面再一次的降臨
[00:05:05.200 --> 00:05:08.400]  審判活人死人
[00:05:08.400 --> 00:05:11.600]  這裏講到主耶穌基督聖天
[00:05:11.600 --> 00:05:16.600]  在在全能赴上帝的右邊這個講法
[00:05:16.600 --> 00:05:18.800]  基本上是聖經的當中
[00:05:18.800 --> 00:05:23.600]  講到主耶穌得榮耀得權柄的一個講法
[00:05:23.600 --> 00:05:27.200]  在主耶穌上一次已經講到祂已經復活了
[00:05:27.200 --> 00:05:29.600]  祂是勝過死亡的主
[00:05:29.600 --> 00:05:32.800]  世間一切的敵對的勢力
[00:05:32.800 --> 00:05:36.000]  一切想去將主耶穌打倒的勢力
[00:05:36.000 --> 00:05:40.600]  主耶穌最終要克服的就是死亡
[00:05:40.600 --> 00:05:44.600]  而主耶穌亦都在死亡的當中勝過了死亡
[00:05:44.600 --> 00:05:46.600]  當祂勝過了死亡的時候
[00:05:46.600 --> 00:05:49.800]  是主耶穌最終的 vindication
[00:05:49.800 --> 00:05:53.400]  最後的勝訴可以這樣講
[00:05:53.400 --> 00:05:56.400]  如果你是打一個官司的時候
[00:05:56.400 --> 00:06:00.400]  在人體裏主耶穌是最卑微的
[00:06:00.400 --> 00:06:02.200]  好像一個死囚一樣
[00:06:02.200 --> 00:06:06.200]  判了死亡十字架的死刑
[00:06:06.200 --> 00:06:10.200]  但是最終主耶穌是勝利的
[00:06:10.200 --> 00:06:12.600]  所以當主耶穌復活之後
[00:06:12.600 --> 00:06:14.200]  祂是得到權柄的
[00:06:14.200 --> 00:06:16.200]  聖經這樣講
[00:06:16.200 --> 00:06:18.200]  耶穌進前來對他們說
[00:06:18.200 --> 00:06:21.800]  天上地下所有的權柄都賜給我了
[00:06:21.800 --> 00:06:24.000]  所以你們要害死萬民作惡的門徒
[00:06:24.000 --> 00:06:26.800]  奉父子聖靈的名給他們施洗
[00:06:26.800 --> 00:06:28.200]  凡我所吩咐你們的
[00:06:28.200 --> 00:06:31.400]  你們都教訓他們遵守
[00:06:31.400 --> 00:06:33.400]  我就常與你們同在
[00:06:33.400 --> 00:06:35.000]  直到世界的末了
[00:06:35.000 --> 00:06:40.000]  這個是馬太福音最後一句的說話
[00:06:40.000 --> 00:06:47.600]  當主耶穌復活升天之前
[00:06:47.600 --> 00:06:49.000]  祂最後吩咐門徒
[00:06:49.000 --> 00:06:53.000]  祂想門徒知道要做的事情
[00:06:53.000 --> 00:06:58.400]  是完全的祂是一個得權柄的主
[00:06:58.400 --> 00:07:02.400]  在聖經所說主耶穌升天
[00:07:02.400 --> 00:07:05.400]  在全能賦上帝的右邊
[00:07:05.400 --> 00:07:08.400]  基本上是說主耶穌得到權柄
[00:07:08.400 --> 00:07:10.400]  所以主耶穌在這裡說
[00:07:10.400 --> 00:07:14.400]  天上地下所有的權柄都賜給我了
[00:07:14.400 --> 00:07:20.400]  在猶太人的文化裡面
[00:07:20.400 --> 00:07:26.400]  就是最有權勢的位置
[00:07:26.400 --> 00:07:28.400]  就是坐在中間那個人
[00:07:28.400 --> 00:07:32.400]  但是他右邊的位置
[00:07:32.400 --> 00:07:37.400]  通常是留給那個second in power
[00:07:37.400 --> 00:07:42.400]  跟隨可能如果皇帝坐在中間
[00:07:42.400 --> 00:07:45.400]  那個丞相一定是坐在右邊的
[00:07:45.400 --> 00:07:47.400]  不會坐在左邊的
[00:07:47.400 --> 00:07:49.400]  所以這裡的信經
[00:07:49.400 --> 00:07:51.400]  或者根據聖經所說的主耶穌
[00:07:51.400 --> 00:07:54.400]  升天在全能賦上帝的右邊的意思
[00:07:54.400 --> 00:07:58.400]  就是主耶穌去到一個位置
[00:07:58.400 --> 00:08:00.400]  是被神高升
[00:08:00.400 --> 00:08:03.400]  得到一切的權柄
[00:08:03.400 --> 00:08:06.400]  宇宙萬物的權勢
[00:08:06.400 --> 00:08:08.400]  都不能夠把主耶穌
[00:08:08.400 --> 00:08:10.400]  在死亡之中去打倒的時候
[00:08:10.400 --> 00:08:13.400]  主耶穌是得到一切的權柄
[00:08:13.400 --> 00:08:15.400]  當他得到一切權柄之後
[00:08:15.400 --> 00:08:17.400]  其實在馬太福音這裡
[00:08:17.400 --> 00:08:22.400]  他就跟著吩咐門徒去傳福音了
[00:08:22.400 --> 00:08:24.400]  下面那個也是這樣說的
[00:08:24.400 --> 00:08:26.400]  在《仕途行傳》一章第八節也是這樣說
[00:08:26.400 --> 00:08:28.400]  但聖靈降臨在你們身上
[00:08:28.400 --> 00:08:30.400]  你們就必得著能力
[00:08:30.400 --> 00:08:32.400]  並要做耶路撒冷 猶太傳遞
[00:08:32.400 --> 00:08:34.400]  直到失禍撒瑪利亞
[00:08:34.400 --> 00:08:36.400]  直到地極 作我的見證
[00:08:36.400 --> 00:08:38.400]  說了者說 他們正看的時候
[00:08:38.400 --> 00:08:40.400]  他就被取上升
[00:08:40.400 --> 00:08:42.400]  有一朵雲彩把他接去
[00:08:42.400 --> 00:08:45.400]  便看不見他了
[00:08:45.400 --> 00:08:47.400]  說到主耶穌升天
[00:08:47.400 --> 00:08:50.400]  其實很多時候
[00:08:50.400 --> 00:08:52.400]  我們只會想到主耶穌
[00:08:52.400 --> 00:08:54.400]  焦點的焦點是主耶穌
[00:08:54.400 --> 00:08:56.400]  升天的那個事件
[00:08:56.400 --> 00:08:58.400]  就是那個發生
[00:08:58.400 --> 00:09:00.400]  那個升天的時刻
[00:09:00.400 --> 00:09:02.400]  可以這麼說
[00:09:02.400 --> 00:09:03.400]  但是不要忘記
[00:09:03.400 --> 00:09:06.400]  很多時候聖經描述主耶穌升天
[00:09:06.400 --> 00:09:08.400]  是說到他得權柄的
[00:09:08.400 --> 00:09:10.400]  而當他得到權柄的時候
[00:09:10.400 --> 00:09:15.400]  其實他是差遣信徒作見證
[00:09:15.400 --> 00:09:22.400]  這個跟主耶穌升天是不會分開的
[00:09:22.400 --> 00:09:25.400]  主耶穌升天是說到他得權柄
[00:09:25.400 --> 00:09:27.400]  但是當他得權柄的時候
[00:09:27.400 --> 00:09:33.400]  他是差遣信徒作見證
[00:09:33.400 --> 00:09:35.400]  你想想
[00:09:35.400 --> 00:09:42.400]  如果譬如你去看車
[00:09:42.400 --> 00:09:43.400]  舉例來說
[00:09:43.400 --> 00:09:45.400]  你去看車的時候
[00:09:45.400 --> 00:09:47.400]  看了很多車
[00:09:47.400 --> 00:09:50.400]  最後你決定要買這個車
[00:09:50.400 --> 00:09:52.400]  要買這個車的時候
[00:09:52.400 --> 00:09:55.400]  你可能試車就試過
[00:09:55.400 --> 00:09:57.400]  但是不可以開到到處去
[00:09:57.400 --> 00:10:02.400]  因為你未有權柄去開你的車
[00:10:02.400 --> 00:10:05.400]  因為那個車不是屬於你的
[00:10:05.400 --> 00:10:08.400]  到最後你付了錢
[00:10:08.400 --> 00:10:10.400]  辦好了手續
[00:10:10.400 --> 00:10:15.400]  那時候售貨員就給你車匙
[00:10:15.400 --> 00:10:17.400]  當給你車匙的時候
[00:10:17.400 --> 00:10:20.400]  意思是他將那個駕車
[00:10:20.400 --> 00:10:24.400]  或者這個車的權利給了你
[00:10:24.400 --> 00:10:26.400]  他轉移給你
[00:10:26.400 --> 00:10:28.400]  當你轉移給你的時候
[00:10:28.400 --> 00:10:30.400]  你就可以上這輛車
[00:10:30.400 --> 00:10:31.400]  打開門
[00:10:31.400 --> 00:10:32.400]  可以開車
[00:10:32.400 --> 00:10:34.400]  就可以開到到處去
[00:10:34.400 --> 00:10:36.400]  這個是權柄的轉移
[00:10:36.400 --> 00:10:38.400]  而一個權柄的轉移
[00:10:38.400 --> 00:10:42.400]  通常是有關乎到
[00:10:42.400 --> 00:10:45.400]  怎樣行駛這個權柄的
[00:10:45.400 --> 00:10:47.400]  如果你拿了車匙
[00:10:47.400 --> 00:10:51.400]  你都不可以打開車門的
[00:10:51.400 --> 00:10:54.400]  甚至乎都不可以上車開車的
[00:10:54.400 --> 00:10:56.400]  那輛車匙本身
[00:10:56.400 --> 00:10:57.400]  雖然你說你有那個權柄
[00:10:57.400 --> 00:10:58.400]  但是你開不動的車
[00:10:58.400 --> 00:11:00.400]  其實是沒用的
[00:11:00.400 --> 00:11:02.400]  通常都是兩件事是一起的
[00:11:02.400 --> 00:11:04.400]  轉移了那個權柄給你
[00:11:04.400 --> 00:11:05.400]  你就可以行駛
[00:11:05.400 --> 00:11:07.400]  可以使用的
[00:11:07.400 --> 00:11:09.400]  那個權柄才有用的
[00:11:09.400 --> 00:11:10.400]  不然你說
[00:11:10.400 --> 00:11:11.400]  得物無所用的
[00:11:11.400 --> 00:11:12.400]  拿了原來那輛車匙
[00:11:12.400 --> 00:11:14.400]  根本是開不動的
[00:11:14.400 --> 00:11:15.400]  那輛車根本
[00:11:15.400 --> 00:11:18.400]  那個權柄轉移了都沒用的
[00:11:18.400 --> 00:11:19.400]  是不是
[00:11:19.400 --> 00:11:21.400]  同樣都是一樣的
[00:11:21.400 --> 00:11:24.400]  當Jesu從復活
[00:11:24.400 --> 00:11:26.400]  到升天的時候
[00:11:26.400 --> 00:11:28.400]  他說天上地下
[00:11:28.400 --> 00:11:30.400]  所有的權柄都賜給我了
[00:11:30.400 --> 00:11:32.400]  但是在《聖經》多次的說
[00:11:32.400 --> 00:11:34.400]  他升天的時候
[00:11:34.400 --> 00:11:37.400]  他是將他的權柄怎樣行駛呢
[00:11:37.400 --> 00:11:40.400]  就是他差遣信徒去做見證
[00:11:40.400 --> 00:11:42.400]  差遣信徒去做見證
[00:11:42.400 --> 00:11:45.400]  而這裡在《仕途行傳》都是這樣說的
[00:11:45.400 --> 00:11:47.400]  他是吩咐那些仕途
[00:11:47.400 --> 00:11:48.400]  去傳福音的時候
[00:11:48.400 --> 00:11:51.400]  他才被接上升的
[00:11:51.400 --> 00:11:55.400]  好像Jesu得到權柄這件事情
[00:11:55.400 --> 00:12:01.400]  是緊扣住他差遣那些跟從他的人
[00:12:01.400 --> 00:12:03.400]  這兩樣東西是分不開的
[00:12:03.400 --> 00:12:05.400]  因為Jesu的權柄
[00:12:05.400 --> 00:12:09.400]  仍然是在這個世上生效
[00:12:09.400 --> 00:12:11.400]  在復活
[00:12:11.400 --> 00:12:13.400]  升了天
[00:12:13.400 --> 00:12:14.400]  好像權柄
[00:12:14.400 --> 00:12:16.400]  好像在這個世界
[00:12:16.400 --> 00:12:19.400]  好像Jesu真空了
[00:12:19.400 --> 00:12:20.400]  沒有份的
[00:12:20.400 --> 00:12:21.400]  那你又想錯了
[00:12:21.400 --> 00:12:24.400]  原來Jesu在復活升天的時候
[00:12:24.400 --> 00:12:26.400]  是將他的權柄
[00:12:26.400 --> 00:12:29.400]  繼續的傳遞給仕途
[00:12:29.400 --> 00:12:32.400]  傳遞給那些跟從他的人
[00:12:32.400 --> 00:12:37.400]  所以當Jesu復活升天的時候
[00:12:37.400 --> 00:12:41.400]  他是差遣我們去做見證
[00:12:41.400 --> 00:12:45.400]  接下來你就想一個問題
[00:12:45.400 --> 00:12:49.400]  Jesu復活升天在天上做什麼呢
[00:12:49.400 --> 00:12:51.400]  不知道你有沒有想過
[00:12:51.400 --> 00:12:53.400]  Jesu在天上做什麼呢
[00:12:53.400 --> 00:12:55.400]  《聖經》有說過
[00:12:55.400 --> 00:13:01.400]  Jesu在天上是有一個侍奉
[00:13:01.400 --> 00:13:05.400]  而這個侍奉是跟我們有關的
[00:13:05.400 --> 00:13:08.400]  在希伯來書第八章這樣說
[00:13:08.400 --> 00:13:11.400]  我們所說的是其中第一要緊的
[00:13:11.400 --> 00:13:13.400]  就是我們有這樣的大祭司
[00:13:13.400 --> 00:13:15.400]  已經坐在天上
[00:13:15.400 --> 00:13:17.400]  至大者的寶座右邊
[00:13:17.400 --> 00:13:19.400]  又是說在天上右邊
[00:13:19.400 --> 00:13:23.400]  在聖所就是真像幕裡做執事
[00:13:23.400 --> 00:13:25.400]  這像幕是主所知的
[00:13:25.400 --> 00:13:26.400]  不是人所知的
[00:13:26.400 --> 00:13:27.400]  然後第六節他說
[00:13:27.400 --> 00:13:33.400]  如今耶穌所得的職任是更美的
[00:13:33.400 --> 00:13:36.400]  正如他做更美之藥的宗保
[00:13:36.400 --> 00:13:40.400]  這藥便是憑著更美之藥立的
[00:13:40.400 --> 00:13:43.400]  這裡說到主耶穌有一個職事
[00:13:43.400 --> 00:13:46.400]  有一個職份有一個職任
[00:13:46.400 --> 00:13:48.400]  在天上做的
[00:13:48.400 --> 00:13:51.400]  而主耶穌升天就是做這件事
[00:13:51.400 --> 00:13:54.400]  不是升天之後就跟我們無關
[00:13:54.400 --> 00:13:57.400]  好像已經有時候我們
[00:13:57.400 --> 00:13:59.400]  譬如舉例來說
[00:13:59.400 --> 00:14:03.400]  你維修好一個鐘錶這樣
[00:14:03.400 --> 00:14:05.400]  跟著它便自動行
[00:14:05.400 --> 00:14:08.400]  跟著你便可以繞手不理
[00:14:08.400 --> 00:14:10.400]  這個世界的運作
[00:14:10.400 --> 00:14:12.400]  主耶穌復活升天之後
[00:14:12.400 --> 00:14:14.400]  他就不是徹手不理
[00:14:14.400 --> 00:14:17.400]  他說有一個職事特別是跟我們有關
[00:14:17.400 --> 00:14:22.400]  就是他在天上做我們的大祭司
[00:14:22.400 --> 00:14:26.400]  他在父神的右邊做我們的大祭司
[00:14:26.400 --> 00:14:28.400]  大祭司這個名詞
[00:14:28.400 --> 00:14:30.400]  在我們現代人來說
[00:14:30.400 --> 00:14:32.400]  其實我們就比較陌生
[00:14:32.400 --> 00:14:34.400]  因為我們現在都不會獻祭
[00:14:34.400 --> 00:14:39.400]  或者你不會去一些地方
[00:14:39.400 --> 00:14:41.400]  我們都不會拜神
[00:14:41.400 --> 00:14:45.400]  要找一些人來幫你做一些法事
[00:14:45.400 --> 00:14:47.400]  可能你以前有的
[00:14:47.400 --> 00:14:49.400]  但是做了基督徒你都不會
[00:14:49.400 --> 00:14:52.400]  但是在舊約大祭司這個觀念
[00:14:52.400 --> 00:14:55.400]  在舊約的人其實基本上是非常明白
[00:14:55.400 --> 00:14:57.400]  他們就明白到
[00:14:57.400 --> 00:14:59.400]  在人和神之間
[00:14:59.400 --> 00:15:01.400]  人是有罪
[00:15:01.400 --> 00:15:04.400]  不能夠直接去到神面前的
[00:15:04.400 --> 00:15:06.400]  而祭司做的那個位置
[00:15:06.400 --> 00:15:08.400]  就好像做一個中間人
[00:15:08.400 --> 00:15:10.400]  做一個鐘錶那樣
[00:15:10.400 --> 00:15:12.400]  為人去贖罪
[00:15:12.400 --> 00:15:14.400]  以至人可以去到神面前
[00:15:14.400 --> 00:15:15.400]  這個就是舊約的時候
[00:15:15.400 --> 00:15:17.400]  祭司做的那個位置
[00:15:17.400 --> 00:15:19.400]  而這裏聖經講到大祭司
[00:15:19.400 --> 00:15:22.400]  就是在最大的祭司
[00:15:22.400 --> 00:15:26.400]  就是他可以去到最近神的地方
[00:15:26.400 --> 00:15:27.400]  就稱為至聖所
[00:15:27.400 --> 00:15:28.400]  在舊約的時候
[00:15:28.400 --> 00:15:30.400]  有一個至聖所
[00:15:30.400 --> 00:15:32.400]  普通人是不可以接近的
[00:15:32.400 --> 00:15:34.400]  而大祭司一年一次
[00:15:34.400 --> 00:15:35.400]  才可以接近的
[00:15:35.400 --> 00:15:38.400]  就進到那裏是最近神的
[00:15:38.400 --> 00:15:40.400]  就為人贖罪
[00:15:40.400 --> 00:15:43.400]  在每年一次的贖罪日
[00:15:43.400 --> 00:15:45.400]  他就可以進入去了
[00:15:45.400 --> 00:15:48.400]  而聖經就用這個舊約的事
[00:15:48.400 --> 00:15:50.400]  其實就好像一些
[00:15:50.400 --> 00:15:52.400]  教小朋友的實物教材
[00:15:52.400 --> 00:15:54.400]  其實那些事情
[00:15:54.400 --> 00:15:56.400]  真正未必是那麼有效的
[00:15:56.400 --> 00:16:00.400]  但是他教給人一些觀念
[00:16:00.400 --> 00:16:01.400]  知道人怎麼可以親近神
[00:16:01.400 --> 00:16:03.400]  這些是舊約的觀念
[00:16:03.400 --> 00:16:05.400]  但是聖經就講到
[00:16:05.400 --> 00:16:08.400]  原來其實主耶穌來到之後
[00:16:08.400 --> 00:16:11.400]  祂就是那個真正的實體
[00:16:11.400 --> 00:16:14.400]  祂復活升天之後
[00:16:14.400 --> 00:16:17.400]  就成為了在天上面
[00:16:17.400 --> 00:16:21.400]  我們可以親近神的大祭司
[00:16:21.400 --> 00:16:23.400]  大祭司其中做了一件事
[00:16:23.400 --> 00:16:25.400]  就是他在神面前
[00:16:25.400 --> 00:16:30.400]  為那些他所負責的人
[00:16:30.400 --> 00:16:34.400]  去祈禱去代求
[00:16:34.400 --> 00:16:36.400]  很多時候
[00:16:36.400 --> 00:16:38.400]  有時候可能你是基督徒
[00:16:38.400 --> 00:16:40.400]  有些朋友有什麼需要的時候
[00:16:40.400 --> 00:16:42.400]  可能你都問他
[00:16:42.400 --> 00:16:44.400]  為什麼要為你祈禱呢
[00:16:44.400 --> 00:16:46.400]  或者我做牧師
[00:16:46.400 --> 00:16:48.400]  有時候有些弟兄姊妹
[00:16:48.400 --> 00:16:49.400]  有需要的時候
[00:16:49.400 --> 00:16:51.400]  有什麼可以為你祈禱呢
[00:16:51.400 --> 00:16:54.400]  我們為你祈禱吧
[00:16:54.400 --> 00:16:59.400]  你發覺這個真是很窩心的事情
[00:16:59.400 --> 00:17:02.400]  而你的需要
[00:17:02.400 --> 00:17:05.400]  你感受到
[00:17:05.400 --> 00:17:09.400]  有人可以幫你帶到神面前
[00:17:09.400 --> 00:17:12.400]  但是那個最大那個
[00:17:12.400 --> 00:17:14.400]  最接近神那個
[00:17:14.400 --> 00:17:17.400]  去到神面前就是主耶穌
[00:17:17.400 --> 00:17:20.400]  而主耶穌就是做了一個位置
[00:17:20.400 --> 00:17:23.400]  將我們的需要
[00:17:23.400 --> 00:17:25.400]  來帶到神面前
[00:17:25.400 --> 00:17:27.400]  在羅馬書裡面說到
[00:17:27.400 --> 00:17:28.400]  其實有時候
[00:17:28.400 --> 00:17:29.400]  我們自己的軟弱
[00:17:29.400 --> 00:17:30.400]  我們都不知道
[00:17:30.400 --> 00:17:34.400]  怎樣去跟神去代求
[00:17:34.400 --> 00:17:35.400]  有時候我們的需要
[00:17:35.400 --> 00:17:38.400]  我們有時候都不知道從何說起
[00:17:38.400 --> 00:17:40.400]  我們都不知道怎樣去表達
[00:17:40.400 --> 00:17:42.400]  如果說要祈禱
[00:17:42.400 --> 00:17:43.400]  我自己更加不懂怎樣去祈禱
[00:17:43.400 --> 00:17:44.400]  叫人幫我祈禱
[00:17:44.400 --> 00:17:46.400]  我都不知道從何說起
[00:17:46.400 --> 00:17:48.400]  但是聖經說
[00:17:48.400 --> 00:17:50.400]  主耶穌知道
[00:17:50.400 --> 00:17:52.400]  主耶穌體會
[00:17:52.400 --> 00:17:53.400]  上一次
[00:17:53.400 --> 00:17:55.400]  或者上幾次都是這樣說
[00:17:55.400 --> 00:17:57.400]  主耶穌成為一個人
[00:17:57.400 --> 00:18:00.400]  也是為我們經歷過
[00:18:00.400 --> 00:18:02.400]  受苦和死亡
[00:18:02.400 --> 00:18:04.400]  他完全經歷了一切
[00:18:04.400 --> 00:18:05.400]  但是他更加現在
[00:18:05.400 --> 00:18:08.400]  他天上地下所有的權柄
[00:18:08.400 --> 00:18:10.400]  都已經有的時候
[00:18:10.400 --> 00:18:12.400]  他現在做一件事
[00:18:12.400 --> 00:18:14.400]  就是為我們在天上面
[00:18:14.400 --> 00:18:18.400]  在真帳幕裡面做執事
[00:18:18.400 --> 00:18:20.400]  去服侍我們
[00:18:20.400 --> 00:18:22.400]  執事這個意思是一個
[00:18:22.400 --> 00:18:24.400]  服侍者的意思
[00:18:24.400 --> 00:18:26.400]  服侍別人
[00:18:26.400 --> 00:18:28.400]  一個很謙卑的位置
[00:18:28.400 --> 00:18:32.400]  某個程度來說
[00:18:32.400 --> 00:18:35.400]  他是為你和我來到去
[00:18:35.400 --> 00:18:38.400]  在天上面都是代求
[00:18:38.400 --> 00:18:41.400]  我們有時候自己的軟弱
[00:18:41.400 --> 00:18:45.400]  都不知道怎樣來到神面前求
[00:18:45.400 --> 00:18:46.400]  不知道你有沒有試過
[00:18:46.400 --> 00:18:48.400]  有時候你都很想改變有些事情
[00:18:48.400 --> 00:18:50.400]  你自己的生命想改變
[00:18:50.400 --> 00:18:51.400]  你的性格想改變
[00:18:51.400 --> 00:18:53.400]  或者你的習慣想改變
[00:18:53.400 --> 00:18:54.400]  或者你發生一些事
[00:18:54.400 --> 00:18:55.400]  你覺得很無助
[00:18:55.400 --> 00:18:57.400]  你都想改變
[00:18:57.400 --> 00:19:00.400]  但是你發覺都無能為力
[00:19:00.400 --> 00:19:02.400]  你都不知道在哪裡開始
[00:19:02.400 --> 00:19:04.400]  在這樣的時候
[00:19:04.400 --> 00:19:09.400]  你信得過主耶穌為你祈禱
[00:19:09.400 --> 00:19:10.400]  我記得有一段時間
