
[00:00:00.000 --> 00:00:04.000]  我們來看耶穌基督在地上所行的神蹟
[00:08:06.000 --> 00:08:07.000]  我相信耶穌知道
[00:08:07.000 --> 00:08:09.000]  因為祂是神
[00:08:09.000 --> 00:08:12.000]  但為什麼祂還要走過去
[00:08:12.000 --> 00:08:13.000]  要找果子來吃呢?
[00:08:13.000 --> 00:08:16.000]  我想祂是要用像我們剛才所說的
[00:08:16.000 --> 00:08:19.000]  用這個就坐無花果樹
[00:08:19.000 --> 00:08:21.000]  來帶出一個很重要
[00:08:21.000 --> 00:08:27.000]  關於以色列的功課的訊息
[00:08:27.000 --> 00:08:30.000]  讓當時的門徒知道
[00:08:30.000 --> 00:08:37.000]  不要像昔日的以色列一樣
[00:08:37.000 --> 00:08:39.000]  他們的問題在哪裡呢?
[00:08:39.000 --> 00:08:45.000]  就在樹上不過有葉子
[00:08:45.000 --> 00:08:47.000]  找不到什麼
[00:08:47.000 --> 00:08:49.000]  找不到果子
[00:08:49.000 --> 00:08:54.000]  有葉子卻沒有果子
[00:08:54.000 --> 00:08:56.000]  如果這個無花果樹是以色列的時候
[00:08:56.000 --> 00:09:00.000]  我們知道神揀選以色列
[00:09:00.000 --> 00:09:04.000]  要以色列成為列邦列國的祝福
[00:09:04.000 --> 00:09:08.000]  要他們愛愛邦人
[00:09:08.000 --> 00:09:10.000]  要他們不自私地
[00:09:10.000 --> 00:09:14.000]  去成為列邦列國的祝福
[00:09:14.000 --> 00:09:18.000]  但我們見到事實不是這樣
[00:09:18.000 --> 00:09:26.000]  以色列他們見不出果子來
[00:09:26.000 --> 00:09:28.000]  樹呢
[00:09:28.000 --> 00:09:30.000]  神造樹
[00:09:30.000 --> 00:09:34.000]  是不自私的
[00:09:34.000 --> 00:09:36.000]  最低限度無花果樹
[00:09:36.000 --> 00:09:39.000]  當時來說有兩種主要的作用
[00:09:39.000 --> 00:09:44.000]  到處爐旁曠野都有無花果樹
[00:09:44.000 --> 00:09:47.000]  那些樹很茂盛
[00:09:47.000 --> 00:09:50.000]  熱天的時候他們要來遮陰
[00:09:50.000 --> 00:09:53.000]  好好遮陰的地方
[00:09:53.000 --> 00:09:55.000]  這是一個好處
[00:09:55.000 --> 00:09:57.000]  第二個好處無花果樹給人
[00:09:57.000 --> 00:10:02.000]  就是那些果子可以給人充飢給人吃
[00:10:02.000 --> 00:10:06.000]  無花果樹當時被稱為窮人的食物
[00:10:06.000 --> 00:10:07.000]  因為到處都是的時候
[00:10:07.000 --> 00:10:09.000]  那些沒錢的人肚子餓
[00:10:09.000 --> 00:10:13.000]  他就去摘無花果樹的果子來吃
[00:10:13.000 --> 00:10:15.000]  能夠充飢
[00:10:15.000 --> 00:10:19.000]  所以你看到樹的存在不是為自己
[00:10:19.000 --> 00:10:22.000]  樹的存在
[00:10:22.000 --> 00:10:25.000]  是為別人
[00:10:25.000 --> 00:10:29.000]  這是神造樹的目的
[00:10:29.000 --> 00:10:35.000]  在舊約裡面無花果樹是指以色列
[00:10:35.000 --> 00:10:37.000]  同樣的神要以色列人
[00:10:37.000 --> 00:10:42.000]  你們好好地成為一個列國祝福的民族
[00:10:42.000 --> 00:10:48.000]  誰知後來他們忘記了神給他們的使命
[00:10:48.000 --> 00:10:50.000]  他們只是自私自利的過日子
[00:10:50.000 --> 00:10:55.000]  甚至我們見到他們是排斥外邦人
[00:10:55.000 --> 00:10:59.000]  我們見到他們不但不愛外邦人
[00:10:59.000 --> 00:11:01.000]  不為他們做任何事
[00:11:01.000 --> 00:11:10.000]  而且我們看到他們當外邦人
[00:11:10.000 --> 00:11:16.000]  是神為地獄的火所預備的燃料
[00:11:16.000 --> 00:11:18.000]  他說我們猶太人不會落地獄
[00:11:18.000 --> 00:11:20.000]  我們信耶和華神
[00:11:20.000 --> 00:11:24.000]  但是外邦人會
[00:11:24.000 --> 00:11:25.000]  他們會落地獄
[00:11:25.000 --> 00:11:27.000]  地獄的火是燒不盡的
[00:11:27.000 --> 00:11:29.000]  那些燃料是從哪裡來的呢?
[00:11:29.000 --> 00:11:31.000]  就是你們外邦人
[00:11:31.000 --> 00:11:34.000]  一個這麼殘酷的思想
[00:11:34.000 --> 00:11:37.000]  是可怕的
[00:11:37.000 --> 00:11:40.000]  為什麼以色列會變成這樣呢?
[00:11:40.000 --> 00:11:43.000]  就是耶穌在這裡用無花果樹
[00:11:43.000 --> 00:11:45.000]  做一個比方
[00:11:45.000 --> 00:11:49.000]  讓我們看到無花果樹
[00:11:49.000 --> 00:11:52.000]  只有葉子沒有果子
[00:11:52.000 --> 00:11:54.000]  雖然看起來很好看
[00:11:54.000 --> 00:11:57.000]  但是沒有實質
[00:11:57.000 --> 00:11:59.000]  屬靈的份量
[00:11:59.000 --> 00:12:03.000]  我們看到神要就坐這棵樹
[00:12:03.000 --> 00:12:06.000]  這個何等重要的功課
[00:12:06.000 --> 00:12:12.000]  我們今天要去學習的
[00:12:12.000 --> 00:12:16.000]  只有葉子,不過有葉子
[00:12:16.000 --> 00:12:19.000]  葉子很好看
[00:12:19.000 --> 00:12:23.000]  但神要的是果子
[00:12:23.000 --> 00:12:25.000]  就好像路加福音14章
[00:12:25.000 --> 00:12:28.000]  同樣的
[00:12:28.000 --> 00:12:30.000]  耶穌有一個比喻
[00:12:30.000 --> 00:12:32.000]  就是有一個園主
[00:12:32.000 --> 00:12:37.000]  他在外面拿了一棵無花果樹
[00:12:37.000 --> 00:12:39.000]  種在他的葡萄園裡面
[00:12:39.000 --> 00:12:41.000]  特別揀選
[00:12:41.000 --> 00:12:44.000]  本來他們在路邊,在曠野地方
[00:12:44.000 --> 00:12:46.000]  沒有人打理的
[00:12:46.000 --> 00:12:50.000]  這個主人特別是
[00:12:50.000 --> 00:12:52.000]  拿了一棵無花果樹
[00:12:52.000 --> 00:12:54.000]  進入他的葡萄園裡面
[00:12:54.000 --> 00:12:56.000]  悉心的叫園丁
[00:12:56.000 --> 00:12:58.000]  來給我們栽培他
[00:12:58.000 --> 00:13:02.000]  等了三年,應該是已經有果子的
[00:13:02.000 --> 00:13:05.000]  但是他沒有果子
[00:13:05.000 --> 00:13:07.000]  這個主人斬了他
[00:13:07.000 --> 00:13:10.000]  這個代表以色列
[00:13:10.000 --> 00:13:12.000]  這個園丁的求情
[00:13:12.000 --> 00:13:14.000]  主人給我多點時間
[00:13:14.000 --> 00:13:16.000]  在這個無花果樹上
[00:13:16.000 --> 00:13:18.000]  如果再沒有果子的時候
[00:13:18.000 --> 00:13:21.000]  再將他斬了
[00:13:21.000 --> 00:13:25.000]  以色列就是這樣
[00:13:25.000 --> 00:13:27.000]  耶穌基督來到地上
[00:13:27.000 --> 00:13:30.000]  在以色列人中間三年多的時間
[00:13:30.000 --> 00:13:33.000]  傳道,醫病趕鬼
[00:13:33.000 --> 00:13:36.000]  彰顯神的權能在他們中間
[00:13:36.000 --> 00:13:40.000]  他們卻是將耶穌基督釘在十字架上面
[00:13:40.000 --> 00:13:42.000]  多可惜
[00:13:42.000 --> 00:13:45.000]  神再忍耐他們多四十年
[00:13:45.000 --> 00:13:47.000]  結果主後七十年
[00:13:47.000 --> 00:13:51.000]  神的審判刑罰臨到
[00:13:51.000 --> 00:13:53.000]  以色列人
[00:13:53.000 --> 00:13:56.000]  這個神蹟
[00:13:56.000 --> 00:13:58.000]  一個獨特的地方
[00:13:58.000 --> 00:14:00.000]  就是我們留意到以前
[00:14:00.000 --> 00:14:02.000]  我們看到四呼音裡面的神蹟
[00:14:02.000 --> 00:14:06.000]  都是彰顯神的恩典和慈愛的神蹟
[00:14:06.000 --> 00:14:10.000]  醫病、趕鬼、餵飽五千人
[00:14:10.000 --> 00:14:13.000]  平靜風和海
[00:14:13.000 --> 00:14:17.000]  這都是神恩典慈愛的彰顯
[00:14:17.000 --> 00:14:19.000]  來到這個神蹟的時候
[00:14:19.000 --> 00:14:23.000]  我們看到是另類的神蹟
[00:14:23.000 --> 00:14:25.000]  是一個審判
[00:14:25.000 --> 00:14:27.000]  是一個刑罰的神蹟
[00:14:27.000 --> 00:14:29.000]  就在這個無花果樹
[00:14:29.000 --> 00:14:35.000]  因為它只有葉子,沒有果子
[00:14:35.000 --> 00:14:40.000]  最終神不能夠容忍就斬了它
[00:14:40.000 --> 00:14:44.000]  耶穌就在這個無花果樹
[00:14:44.000 --> 00:14:47.000]  什麼叫做有葉子,沒有果子呢?
[00:14:47.000 --> 00:14:52.000]  我相信就是提摩太后書第三章所說的
[00:14:52.000 --> 00:14:54.000]  有敬虔的外貌
[00:14:54.000 --> 00:14:55.000]  末世的時候
[00:14:55.000 --> 00:14:56.000]  有個特點
[00:14:56.000 --> 00:14:58.000]  就是很多屬神的人
[00:14:58.000 --> 00:15:00.000]  有敬虔的外貌
[00:15:00.000 --> 00:15:03.000]  卻失去敬虔的神意
[00:15:03.000 --> 00:15:07.000]  最敬虔的神意就是沒有那種能力
[00:15:07.000 --> 00:15:09.000]  有很好的外表
[00:15:09.000 --> 00:15:11.000]  但沒有實質內涵
[00:15:11.000 --> 00:15:20.000]  沒有實質的能力在裡面
[00:15:20.000 --> 00:15:23.000]  剛才我們說樹
[00:15:23.000 --> 00:15:26.000]  神造來都要成為別人的祝福
[00:15:26.000 --> 00:15:29.000]  以此列祖說神的無花果樹
[00:15:29.000 --> 00:15:32.000]  應該成為列邦列國的祝福
[00:15:32.000 --> 00:15:35.000]  但他們卻憎恨岸邦人
[00:15:35.000 --> 00:15:40.000]  與他們成為地獄的火的燃料
[00:15:40.000 --> 00:15:42.000]  多麼可惜
[00:15:42.000 --> 00:15:43.000]  就在這個情況之下
[00:15:43.000 --> 00:15:47.000]  甚至神差派一個兒子來到他們中間
[00:15:47.000 --> 00:15:51.000]  他都將他們殺了
[00:15:51.000 --> 00:15:55.000]  到神忍無可忍的時候
[00:15:55.000 --> 00:15:59.000]  神的審判和刑罰就臨到
[00:15:59.000 --> 00:16:02.000]  所以我們今天都要檢討自己
[00:16:02.000 --> 00:16:05.000]  我們不能夠建立一個教會
[00:16:05.000 --> 00:16:11.000]  只有葉子是沒有果子的
[00:16:11.000 --> 00:16:15.000]  果子我們看到是什麼呢?
[00:16:15.000 --> 00:16:19.000]  有茂盛的葉子只有外表好看
[00:16:19.000 --> 00:16:22.000]  但裡面是枯乾的
[00:16:22.000 --> 00:16:28.000]  裡面沒有實質那種屬靈的能力
[00:16:28.000 --> 00:16:32.000]  他們種樹的人
[00:16:32.000 --> 00:16:34.000]  甚至葡萄樹
[00:16:34.000 --> 00:16:37.000]  你看《英雄寬恕15章》
[00:16:37.000 --> 00:16:43.000]  他們要修剪那些枝子、葉子
[00:16:43.000 --> 00:16:45.000]  不是看到葡萄樹
[00:16:45.000 --> 00:16:47.000]  很多葉子他們就很歡喜
[00:16:47.000 --> 00:16:50.000]  不是
[00:16:50.000 --> 00:16:54.000]  很多葉子的時候他們不歡喜
[00:16:54.000 --> 00:16:59.000]  因為那些水分、營養料
[00:16:59.000 --> 00:17:01.000]  如果去了葉子那裡
[00:17:01.000 --> 00:17:05.000]  能夠結果子的樹枝就變成沒有了
[00:17:05.000 --> 00:17:08.000]  所以聰明的元丁
[00:17:08.000 --> 00:17:10.000]  看到很茂盛的葉子的時候
[00:17:10.000 --> 00:17:14.000]  就將很多剪掉
[00:17:14.000 --> 00:17:16.000]  很多枝子都剪掉
[00:17:16.000 --> 00:17:20.000]  然後留下他們認為能夠結果子的枝子
[00:17:20.000 --> 00:17:22.000]  那些水分、營養分
[00:17:22.000 --> 00:17:26.000]  才能夠去到這些能夠結果子的枝子那裡
[00:17:26.000 --> 00:17:28.000]  讓他們結好的果子
[00:17:28.000 --> 00:17:30.000]  結更多的果子
[00:17:30.000 --> 00:17:32.000]  這個是他們的做法
[00:17:32.000 --> 00:17:35.000]  所以當以色列不能夠結果子的時候
[00:17:35.000 --> 00:17:37.000]  神將他們放在一邊
[00:17:37.000 --> 00:17:38.000]  在歷史上面
[00:17:38.000 --> 00:17:40.000]  我們看到以色列人所經歷的
[00:17:40.000 --> 00:17:44.000]  就是很悲慘
[00:17:44.000 --> 00:17:49.000]  就因為他們只有葉子沒有果子
[00:17:49.000 --> 00:17:50.000]  我們看幾方面
[00:17:50.000 --> 00:17:52.000]  什麼叫做有葉子沒有果子
[00:17:52.000 --> 00:17:54.000]  第一
[00:17:54.000 --> 00:17:58.000]  有葉子沒有果子就是有外表沒有內涵
[00:17:58.000 --> 00:18:02.000]  好像耶穌所斥責的民事法利賽人一樣
[00:18:02.000 --> 00:18:05.000]  薩都該人一樣
[00:18:05.000 --> 00:18:10.000]  耶穌說這個法利賽人有禍了
[00:18:10.000 --> 00:18:15.000]  因為他們好像粉色的墳墓一樣
[00:18:15.000 --> 00:18:16.000]  就是有外表
[00:18:16.000 --> 00:18:23.000]  那些墳墓他們修飾得很漂亮
[00:18:23.000 --> 00:18:25.000]  如果你去菲律賓的時候
[00:18:25.000 --> 00:18:30.000]  旅行團可能會帶你去看那些中國人華僑
[00:18:30.000 --> 00:18:31.000]  那些墓園
[00:18:31.000 --> 00:18:35.000]  他們真的為他們的墳墓建一些很漂亮的
[00:18:35.000 --> 00:18:36.000]  好像屋一樣
[00:18:36.000 --> 00:18:40.000]  要讓他們死去的親人在那裡住
[00:18:40.000 --> 00:18:44.000]  當然他們不可能在那裡住
[00:18:44.000 --> 00:18:47.000]  但那些墳墓真的很粉色很漂亮
[00:18:47.000 --> 00:18:50.000]  耶穌罵法利賽人
[00:18:50.000 --> 00:18:51.000]  說你們有禍了
[00:18:51.000 --> 00:18:53.000]  你們好像粉色的墳墓一樣
[00:18:53.000 --> 00:18:54.000]  外面好看
[00:18:54.000 --> 00:18:57.000]  裡面是裝滿了死人的骨頭
[00:18:57.000 --> 00:19:00.000]  和一切的污穢
[00:19:00.000 --> 00:19:02.000]  外面看來很好看
[00:19:02.000 --> 00:19:05.000]  但裡面是死人的骨頭
[00:19:05.000 --> 00:19:08.000]  和一切的污穢
[00:19:08.000 --> 00:19:10.000]  兄弟姐妹
[00:19:10.000 --> 00:19:16.000]  耶穌覺得以色列人就是這樣的情況
[00:19:16.000 --> 00:19:21.000]  後來耶穌潔淨聖殿
[00:19:21.000 --> 00:19:24.000]  聖殿看起來
[00:19:24.000 --> 00:19:28.000]  他們又獻祭又做很多的事
[00:19:28.000 --> 00:19:29.000]  又買賣牛羊
[00:19:29.000 --> 00:19:33.000]  好像很興旺一樣
[00:19:33.000 --> 00:19:36.000]  耶穌有一條鞭將他們趕走
[00:19:36.000 --> 00:19:37.000]  神的殿
[00:19:37.000 --> 00:19:38.000]  耶和華的殿
[00:19:38.000 --> 00:19:39.000]  是土谷的殿
[00:19:39.000 --> 00:19:46.000]  你們不能將它成為一個買賣的地方
[00:19:46.000 --> 00:19:49.000]  將他們趕出去
[00:19:49.000 --> 00:19:51.000]  外面好看
[00:19:51.000 --> 00:19:56.000]  裡面卻裝滿了死人的骨頭
[00:19:56.000 --> 00:20:00.000]  有外表但沒有內涵
[00:20:00.000 --> 00:20:01.000]  好像以色列民族一樣
[00:20:01.000 --> 00:20:02.000]  他們有獻祭
[00:20:02.000 --> 00:20:04.000]  他們有守安息日
[00:20:04.000 --> 00:20:05.000]  各樣的節旗
[00:20:05.000 --> 00:20:07.000]  各樣的典禮
[00:20:07.000 --> 00:20:11.000]  他們都舉行
[00:20:11.000 --> 00:20:14.000]  但卻沒有生命的改變
[00:20:14.000 --> 00:20:16.000]  沒有愛心的行動
[00:20:16.000 --> 00:20:19.000]  沒有關顧他們的孤兒寡婦
[00:20:19.000 --> 00:20:25.000]  沒有合一和諧的見證
[00:20:25.000 --> 00:20:27.000]  在這樣的情況裡面
[00:20:27.000 --> 00:20:32.000]  就有外表沒有內涵
[00:20:32.000 --> 00:20:37.000]  很多時候基督徒都有錯誤的感覺
[00:20:37.000 --> 00:20:39.000]  當我們返回教會的時候
[00:20:39.000 --> 00:20:41.000]  或者我們還未返回教會的時候
[00:20:41.000 --> 00:20:43.000]  基督徒都很好
[00:20:43.000 --> 00:20:44.000]  他們的行為
[00:20:44.000 --> 00:20:46.000]  他們的探討都很好
[00:20:46.000 --> 00:20:48.000]  很多人想做基督徒
[00:20:48.000 --> 00:20:49.000]  怎樣做基督徒呢?
[00:20:49.000 --> 00:20:52.000]  有一個故事說到
[00:20:52.000 --> 00:20:55.000]  有一隻小山羊
[00:20:55.000 --> 00:20:56.000]  牠很想做獅子
[00:20:56.000 --> 00:20:59.000]  在樹林裡面見到獅子就很威風
[00:20:59.000 --> 00:21:04.000]  這隻小山羊想像獅子一樣
[00:21:04.000 --> 00:21:06.000]  牠說只要牠做三件事做得好
[00:21:06.000 --> 00:21:08.000]  我相信
[00:21:08.000 --> 00:21:12.000]  我就能夠成為一隻獅子
[00:21:12.000 --> 00:21:15.000]  牠說只要我能夠像獅子一樣走路
[00:21:15.000 --> 00:21:18.000]  只要我能夠像獅子一樣叫
[00:21:18.000 --> 00:21:24.000]  只要我能夠在獅子的中間行走
[00:21:24.000 --> 00:21:28.000]  我能夠埋堆
[00:21:28.000 --> 00:21:30.000]  我就能夠成為一隻獅子
[00:21:30.000 --> 00:21:33.000]  所以牠就很努力地學獅子叫
[00:21:33.000 --> 00:21:38.000]  很努力地學獅子行
[00:21:38.000 --> 00:21:39.000]  學到十足
[00:21:39.000 --> 00:21:42.000]  完全一樣
[00:21:42.000 --> 00:21:43.000]  然後有一天牠說
[00:21:43.000 --> 00:21:46.000]  好,我就要去到獅子中間
[00:21:46.000 --> 00:21:47.000]  跟牠們在一起
[00:21:47.000 --> 00:21:49.000]  牠們會接受我
[00:21:49.000 --> 00:21:52.000]  我就已經成為一隻獅子了
