
[00:00:00.000 --> 00:00:04.120]  耶穌基督教我們祈禱的時候
[00:05:47.720 --> 00:05:49.720]  有不同的感情
[00:05:49.720 --> 00:05:52.720]  表露出來在聖經裏
[00:05:52.720 --> 00:05:56.720]  但是神能夠使這些聖經寫出來
[00:05:56.720 --> 00:06:00.720]  是無誤、無錯
[00:06:00.720 --> 00:06:03.720]  這個就是神的大能
[00:06:03.720 --> 00:06:05.720]  這個就是神的奧祕
[00:06:05.720 --> 00:06:07.720]  是我們所不能夠明白
[00:06:07.720 --> 00:06:10.720]  我們就覺得是矛盾
[00:06:10.720 --> 00:06:12.720]  另外
[00:06:12.720 --> 00:06:16.720]  還有一個好像表面上有矛盾的是什麼?
[00:06:16.720 --> 00:06:19.720]  究竟是神揀選人
[00:06:19.720 --> 00:06:23.720]  還是人揀選神?
[00:06:23.720 --> 00:06:24.720]  有沒有想過這個問題?
[00:06:24.720 --> 00:06:26.720]  是你揀選神
[00:06:26.720 --> 00:06:28.720]  還是神揀選我們?
[00:06:28.720 --> 00:06:30.720]  答案又是什麼?
[00:06:30.720 --> 00:06:32.720]  又是「是」
[00:06:32.720 --> 00:06:34.720]  兩樣都是
[00:06:34.720 --> 00:06:37.720]  你看《約翰福音》15章16節說什麼?
[00:06:37.720 --> 00:06:39.720]  「不是你們揀選了我
[00:06:39.720 --> 00:06:41.720]  是我揀選了你們」
[00:06:41.720 --> 00:06:42.720]  很清楚
[00:06:42.720 --> 00:06:44.720]  神說不是你們揀選我
[00:06:44.720 --> 00:06:46.720]  是我揀選你們
[00:06:46.720 --> 00:06:48.720]  記不記得《羅馬書》說
[00:06:48.720 --> 00:06:50.720]  有沒有人尋求神?
[00:06:50.720 --> 00:06:54.720]  一個尋求神的人都沒有
[00:06:54.720 --> 00:06:56.720]  如果不是神先尋求我們的話
[00:06:56.720 --> 00:07:00.720]  沒有人會去尋求神
[00:07:00.720 --> 00:07:03.720]  在《耳福所書》一章4節
[00:07:03.720 --> 00:07:04.720]  又說
[00:07:04.720 --> 00:07:08.720]  「就如神從創立世界以前
[00:07:08.720 --> 00:07:12.720]  在基督裏揀選了我們
[00:07:12.720 --> 00:07:17.720]  使我們在他面前成爲聖潔無有瑕疵」
[00:07:17.720 --> 00:07:22.720]  神在宇宙之先已經揀選了我們成爲基督徒
[00:07:22.720 --> 00:07:25.720]  不是我們揀選神
[00:07:25.720 --> 00:07:27.720]  有很多人說
[00:07:27.720 --> 00:07:30.720]  怪不得我不信神
[00:07:30.720 --> 00:07:33.720]  神沒有揀選我
[00:07:33.720 --> 00:07:36.720]  神沒有揀選我我就不信
[00:07:36.720 --> 00:07:37.720]  不要那麼開心
[00:07:37.720 --> 00:07:39.720]  還有一節經文
[00:07:39.720 --> 00:07:42.720]  《約翰福音》3章18節說什麼?
[00:07:42.720 --> 00:07:44.720]  「信他的人不被定罪
[00:07:44.720 --> 00:07:47.720]  不信的人罪已經定了
[00:07:47.720 --> 00:07:53.720]  因爲他不信神讀身子的名」
[00:07:53.720 --> 00:07:57.720]  原來每個不信神的人都要負責任
[00:07:57.720 --> 00:08:03.720]  你不信神你的罪已經被定了
[00:08:03.720 --> 00:08:04.720]  有些人說
[00:08:04.720 --> 00:08:06.720]  有沒有搞錯?
[00:08:06.720 --> 00:08:08.720]  神不來揀選我
[00:08:08.720 --> 00:08:10.720]  到我不信他的時候
[00:08:10.720 --> 00:08:12.720]  就說要定我的罪
[00:08:12.720 --> 00:08:14.720]  有沒有這種事?
[00:08:14.720 --> 00:08:15.720]  不公平
[00:08:15.720 --> 00:08:18.720]  絕對不公平
[00:08:18.720 --> 00:08:19.720]  但是有沒有想過
[00:08:19.720 --> 00:08:22.720]  剛纔我說聖經寫作
[00:08:22.720 --> 00:08:24.720]  聖經是神所物事
[00:08:24.720 --> 00:08:27.720]  但是作者有沒有責任去寫?
[00:08:27.720 --> 00:08:31.720]  照樣有責任去寫
[00:08:31.720 --> 00:08:34.720]  神是揀選人
[00:08:34.720 --> 00:08:38.720]  但是人有沒有責任去接受神?
[00:08:38.720 --> 00:08:41.720]  人有沒有責任去相信神?
[00:08:41.720 --> 00:08:43.720]  絕對有
[00:08:43.720 --> 00:08:45.720]  兩個是一體的
[00:08:45.720 --> 00:08:48.720]  兩個缺一是不能的
[00:08:48.720 --> 00:08:50.720]  你說怎麼可能?
[00:08:50.720 --> 00:08:52.720]  這樣是不可能的
[00:08:52.720 --> 00:08:53.720]  我想不通
[00:08:53.720 --> 00:08:55.720]  爲什麼被神揀選的那個
[00:08:55.720 --> 00:08:57.720]  就是會接受神的那個
[00:08:57.720 --> 00:09:00.720]  或者你說接受神的那個就是被神揀選的那個
[00:09:00.720 --> 00:09:01.720]  怎麼可能?
[00:09:01.720 --> 00:09:02.720]  我想不通
[00:09:02.720 --> 00:09:04.720]  我也不明白
[00:09:04.720 --> 00:09:08.720]  不過這是聖經的教導
[00:09:08.720 --> 00:09:09.720]  有人可能說
[00:09:09.720 --> 00:09:12.720]  聖經就是這樣充滿矛盾的
[00:09:12.720 --> 00:09:14.720]  你看看
[00:09:14.720 --> 00:09:16.720]  前言不對後語
[00:09:16.720 --> 00:09:17.720]  一句是這樣的
[00:09:17.720 --> 00:09:19.720]  一句是相反的
[00:09:19.720 --> 00:09:22.720]  你不要忘記
[00:09:22.720 --> 00:09:25.720]  兩節經文都是約翰福音出來的
[00:09:25.720 --> 00:09:27.720]  不是說一個作者
[00:09:27.720 --> 00:09:29.720]  聖經裏面一個作者
[00:09:29.720 --> 00:09:32.720]  和另外一個作者自相矛盾
[00:09:32.720 --> 00:09:34.720]  兩節經文都是約翰寫的
[00:09:34.720 --> 00:09:35.720]  使徒約翰
[00:09:35.720 --> 00:09:39.720]  約翰福音十五章十六節說是神揀選人
[00:09:39.720 --> 00:09:41.720]  約翰福音三章十八節
[00:09:41.720 --> 00:09:44.720]  說你們不信的人已經定罪
[00:09:44.720 --> 00:09:46.720]  兩節經文都是約翰寫
[00:09:46.720 --> 00:09:48.720]  不是前言不對後語
[00:09:48.720 --> 00:09:53.720]  不是約翰患了精神分裂症
[00:09:53.720 --> 00:09:55.720]  寫三章時就這樣說
[00:09:55.720 --> 00:09:57.720]  寫了十五章就忘記了
[00:09:57.720 --> 00:09:58.720]  不是這樣的情形
[00:09:58.720 --> 00:09:59.720]  是故意的
[00:09:59.720 --> 00:10:03.720]  是顯示出神的智慧
[00:10:03.720 --> 00:10:07.720]  顯示出神的傲悲
[00:10:07.720 --> 00:10:11.720]  那些說神沒有揀選你的人
[00:10:11.720 --> 00:10:15.720]  有沒有嘗試去相信
[00:10:15.720 --> 00:10:17.720]  嘗試一下去接受神
[00:10:17.720 --> 00:10:19.720]  說不定你會發覺
[00:10:19.720 --> 00:10:23.720]  你就是那位被揀選
[00:10:23.720 --> 00:10:24.720]  聖經很清楚
[00:10:24.720 --> 00:10:26.720]  信徒是神揀選
[00:10:26.720 --> 00:10:29.720]  但我們也有責任去相信
[00:10:29.720 --> 00:10:32.720]  去接受神
[00:10:32.720 --> 00:10:35.720]  還有一個例子
[00:10:35.720 --> 00:10:36.720]  這個例子是什麼?
[00:10:36.720 --> 00:10:40.720]  這個例子是聖徒的成性
[00:10:40.720 --> 00:10:42.720]  我們越來越像耶穌基督
[00:10:42.720 --> 00:10:44.720]  越來越成性
[00:10:44.720 --> 00:10:49.720]  究竟這個過程是神指導你成性
[00:10:49.720 --> 00:10:52.720]  還是你自己令自己成性呢?
[00:10:52.720 --> 00:10:53.720]  再看經文
[00:10:53.720 --> 00:10:56.720]  希伯來書十章十節怎麼說
[00:10:56.720 --> 00:10:58.720]  我們憑者子義
[00:10:58.720 --> 00:11:01.720]  靠耶穌基督之一次獻上他的身體
[00:11:01.720 --> 00:11:03.720]  就得以成性
[00:11:03.720 --> 00:11:05.720]  當耶穌基督在十字架上
[00:11:05.720 --> 00:11:06.720]  爲我們釘十字架
[00:11:06.720 --> 00:11:08.720]  所有接受祂的人
[00:11:08.720 --> 00:11:12.720]  都已經成爲成性
[00:11:12.720 --> 00:11:16.720]  預定你成性了
[00:11:16.720 --> 00:11:19.720]  接下來前書五章二十三節
[00:11:19.720 --> 00:11:24.720]  願似平安的神親自使你們全然成性
[00:11:24.720 --> 00:11:28.720]  又願你們的靈與魂與身子得蒙保守
[00:11:28.720 --> 00:11:31.720]  在我主耶穌基督降臨的時候
[00:11:31.720 --> 00:11:35.720]  完全無可指拔
[00:11:35.720 --> 00:11:38.720]  是神使我們完全成性
[00:11:38.720 --> 00:11:39.720]  全然成性
[00:11:39.720 --> 00:11:44.720]  當祂回來的時候是完全無可指拔
[00:11:44.720 --> 00:11:47.720]  哇!有基督徒說:正!
[00:11:47.720 --> 00:11:48.720]  還不好?
[00:11:48.720 --> 00:11:50.720]  我做什麼都可以
[00:11:50.720 --> 00:11:52.720]  但是神令我聖潔
[00:11:52.720 --> 00:11:55.720]  我喜歡怎樣就怎樣
[00:11:55.720 --> 00:11:57.720]  有沒有這首歌唱?
[00:11:57.720 --> 00:11:59.720]  沒有這首歌唱
[00:11:59.720 --> 00:12:02.720]  你要讀完貼薩羅尼前書四章三節
[00:12:02.720 --> 00:12:04.720]  是說什麼?
[00:12:04.720 --> 00:12:08.720]  是說:神的旨意就是要你們成爲聖潔
[00:12:08.720 --> 00:12:11.720]  遠離人恨
[00:12:11.720 --> 00:12:13.720]  我們絕對是有責任的
[00:12:13.720 --> 00:12:15.720]  是神令我們聖潔
[00:12:15.720 --> 00:12:19.720]  但我們也有責任使自己聖潔
[00:12:19.720 --> 00:12:24.720]  遠離人恨
[00:12:24.720 --> 00:12:27.720]  我們剛纔說是神揀選人
[00:12:27.720 --> 00:12:31.720]  但是不去揀選神的那個會不會得救?
[00:12:31.720 --> 00:12:33.720]  不會得救
[00:12:33.720 --> 00:12:37.720]  現在我們說基督徒是誰使他聖潔?
[00:12:37.720 --> 00:12:39.720]  是神使我們聖潔
[00:12:39.720 --> 00:12:41.720]  但如果我們自己不使自己聖潔
[00:12:41.720 --> 00:12:43.720]  有什麼後果?
[00:12:43.720 --> 00:12:45.720]  你說有什麼後果?
[00:12:45.720 --> 00:12:49.720]  你也知道是基督徒
[00:12:49.720 --> 00:12:51.720]  但是有沒有讀過經文?
[00:12:51.720 --> 00:12:55.720]  約翰一書三章一至三節
[00:12:55.720 --> 00:12:58.720]  神的兒女凡向神有指望的
[00:12:58.720 --> 00:13:03.720]  就潔淨自己像他是潔淨的一樣
[00:13:03.720 --> 00:13:05.720]  凡是神的兒女
[00:13:05.720 --> 00:13:07.720]  凡是向神有指望的
[00:13:07.720 --> 00:13:10.720]  就會自己潔淨自己
[00:13:10.720 --> 00:13:13.720]  所以我們說不潔淨自己的
[00:13:13.720 --> 00:13:14.720]  是不是神的兒女?
[00:13:14.720 --> 00:13:16.720]  不是神的兒女
[00:13:16.720 --> 00:13:19.720]  不潔淨自己向神有沒有指望?
[00:13:19.720 --> 00:13:21.720]  是沒有指望
[00:13:21.720 --> 00:13:24.720]  不是一個真正的基督徒
[00:13:24.720 --> 00:13:28.720]  一個真正的基督徒就會潔淨自己
[00:13:28.720 --> 00:13:32.720]  我們這裏其實和剛纔約翰福音兩節的經文都很相似
[00:13:32.720 --> 00:13:35.720]  有兩節經文都是保羅寫的
[00:13:35.720 --> 00:13:37.720]  貼沙羅尼前書五章二十三
[00:13:37.720 --> 00:13:39.720]  說神潔淨我們
[00:13:39.720 --> 00:13:41.720]  貼沙羅尼前書四章三節
[00:13:41.720 --> 00:13:43.720]  是說我們要自己潔淨
[00:13:43.720 --> 00:13:47.720]  一是出於保羅的手筆
[00:13:47.720 --> 00:13:49.720]  不是說患了精神分裂症
[00:13:49.720 --> 00:13:51.720]  不是有矛盾
[00:13:51.720 --> 00:13:53.720]  是讓我們見到神的大能
[00:13:53.720 --> 00:13:55.720]  是神的奧祕
[00:13:55.720 --> 00:13:58.720]  所以一個真正相信的人
[00:13:58.720 --> 00:14:00.720]  是被神潔淨
[00:14:00.720 --> 00:14:03.720]  也是自己使自己潔淨
[00:14:03.720 --> 00:14:09.720]  這些就是聖經所教的教導
[00:14:09.720 --> 00:14:11.720]  所以我們見到
[00:14:11.720 --> 00:14:15.720]  那些所謂表面的矛盾是什麼?
[00:14:15.720 --> 00:14:18.720]  是神的智慧 是神的奧祕
[00:14:18.720 --> 00:14:21.720]  神是希望和人合作
[00:14:21.720 --> 00:14:24.720]  聖經是神所密使
[00:14:24.720 --> 00:14:27.720]  但是寫聖經的人絕對有責任
[00:14:27.720 --> 00:14:31.720]  去將它寫成 寫得好
[00:14:31.720 --> 00:14:33.720]  基督徒是神所揀選的
[00:14:33.720 --> 00:14:37.720]  但每一個基督徒也有責任去揀選神
[00:14:37.720 --> 00:14:40.720]  去接受神 去相信神
[00:14:40.720 --> 00:14:44.720]  基督徒是神使我們聖潔
[00:14:44.720 --> 00:14:52.720]  但我們也有責任使自己聖潔
[00:14:52.720 --> 00:14:54.720]  每一個基督徒我們都知道
[00:14:54.720 --> 00:14:57.720]  神的旨意一定會成立
[00:14:57.720 --> 00:14:59.720]  神說立就立 神說有就有
[00:14:59.720 --> 00:15:02.720]  但我們做基督徒一樣有責任
[00:15:02.720 --> 00:15:05.720]  去願神的旨意成就在地
[00:15:05.720 --> 00:15:06.720]  剛纔我們見到
[00:15:06.720 --> 00:15:09.720]  不去揀選神的就不會得救
[00:15:09.720 --> 00:15:12.720]  一個不使自己聖潔的
[00:15:12.720 --> 00:15:15.720]  不是一個真正的基督徒
[00:15:15.720 --> 00:15:17.720]  一個真真正正的基督徒
[00:15:17.720 --> 00:15:23.720]  是會願神的旨意成就在地
[00:15:23.720 --> 00:15:26.720]  我今天講神的旨意
[00:15:26.720 --> 00:15:30.720]  我想想有什麼例子
[00:15:30.720 --> 00:15:33.720]  可以讓我們見到神的旨意
[00:15:33.720 --> 00:15:36.720]  所以我找了三個例子
[00:15:36.720 --> 00:15:38.720]  三個例子都挺有趣的
[00:15:38.720 --> 00:15:41.720]  一個例子是私人的立場
[00:15:41.720 --> 00:15:44.720]  這個例子就是阿當夏娃
[00:15:44.720 --> 00:15:47.720]  是私人的立場
[00:15:47.720 --> 00:15:49.720]  在這裏創世紀三章
[00:15:49.720 --> 00:15:52.720]  第二個例子是若拿仙芝
[00:15:52.720 --> 00:15:55.720]  這個是一個民族上的立場
[00:15:55.720 --> 00:15:57.720]  是一個國家的立場
[00:15:57.720 --> 00:15:59.720]  是若拿書
[00:15:59.720 --> 00:16:01.720]  第三個例子是什麼
[00:16:01.720 --> 00:16:03.720]  第三個例子是耶穌基督的例子
[00:16:03.720 --> 00:16:06.720]  他去克西瑪利園討告
[00:16:06.720 --> 00:16:11.720]  是馬太福音26章36至46節
[00:16:11.720 --> 00:16:13.720]  是國家性
[00:16:13.720 --> 00:16:15.720]  由個人去到民族
[00:16:15.720 --> 00:16:18.720]  由民族去到全世界
[00:16:18.720 --> 00:16:23.720]  我們先看看第一個例子就是個人的例子
[00:16:23.720 --> 00:16:28.720]  是阿當和夏娃
[00:16:28.720 --> 00:16:32.720]  神很明顯有祂的旨意在阿當和夏娃的身上
[00:16:32.720 --> 00:16:34.720]  神的旨意是什麼
[00:16:34.720 --> 00:16:35.720]  很簡單
[00:16:35.720 --> 00:16:38.720]  不要去喫那棵分別善惡
[00:16:38.720 --> 00:16:41.720]  樹上的果子
[00:16:41.720 --> 00:16:45.720]  這個就是給他們的神的旨意
[00:16:45.720 --> 00:16:51.720]  但是阿當和夏娃願不願意去遵守神的旨意
[00:16:51.720 --> 00:16:53.720]  他們不願意
[00:16:53.720 --> 00:16:56.720]  他們願意是自己的旨意
[00:16:56.720 --> 00:16:58.720]  所以他們不願意去遵行神的旨意
[00:16:58.720 --> 00:17:01.720]  結果他們失敗了
[00:17:01.720 --> 00:17:04.720]  從世紀三章五至二十二節
[00:17:04.720 --> 00:17:07.720]  你會見到一個很精彩的手眉結構
[00:17:07.720 --> 00:17:11.720]  這個結構是講出了阿當和夏娃的問題在哪裏
[00:17:11.720 --> 00:17:14.720]  問題就是他們不要遵守神的旨意
[00:17:14.720 --> 00:17:17.720]  他們要遵行自己的旨意
[00:17:17.720 --> 00:17:19.720]  他們自己的旨意是什麼
[00:17:19.720 --> 00:17:24.720]  在手眉結構最開的那個上下
[00:17:24.720 --> 00:17:25.720]  你見到的
[00:17:25.720 --> 00:17:26.720]  三章五節
[00:17:26.720 --> 00:17:27.720]  三章二十二節
[00:17:27.720 --> 00:17:30.720]  兩次提到他們要像神一樣
[00:17:30.720 --> 00:17:33.720]  能夠知道善惡
[00:17:33.720 --> 00:17:38.720]  這個是他們自己希望見到的旨意
[00:17:38.720 --> 00:17:41.720]  怎樣叫做像神一樣能夠知道善惡
[00:17:41.720 --> 00:17:46.720]  就是由自己來主宰什麼是對什麼是錯
[00:17:46.720 --> 00:17:48.720]  他們不要神來告訴他們
[00:17:48.720 --> 00:17:51.720]  哪棵樹他們可以喫 哪棵樹不可以喫
[00:17:51.720 --> 00:17:54.720]  我們要像神一樣 我們主宰
[00:17:54.720 --> 00:18:00.720]  我們喜歡喫善惡樹上的果子
[00:18:00.720 --> 00:18:02.720]  我們就去喫
[00:18:02.720 --> 00:18:04.720]  這個是他們的問題
[00:18:04.720 --> 00:18:06.720]  接着是犯罪
[00:18:06.720 --> 00:18:08.720]  犯罪之後三章七節
[00:18:08.720 --> 00:18:10.720]  發覺自己赤身裸體很醜怪
[00:18:10.720 --> 00:18:13.720]  於是找些無花果葉織一條裙
[00:18:13.720 --> 00:18:16.720]  爲自己遮住自己的罪
[00:18:16.720 --> 00:18:18.720]  在這裏三章二十一節
[00:18:18.720 --> 00:18:20.720]  神說你不可以這麼做
[00:18:20.720 --> 00:18:23.720]  罪是需要救贖
[00:18:23.720 --> 00:18:24.720]  於是殺了一隻動物
[00:18:24.720 --> 00:18:28.720]  有史以來第一次的獻祭
[00:18:28.720 --> 00:18:29.720]  替他們贖罪
[00:18:29.720 --> 00:18:32.720]  接着將皮包住他們
[00:18:32.720 --> 00:18:34.720]  這個纔是真真正正的贖罪
[00:18:34.720 --> 00:18:39.720]  以表着耶穌基督將來要爲我們所做
[00:18:39.720 --> 00:18:41.720]  接着就很有趣了
[00:18:41.720 --> 00:18:43.720]  三章二十一節
[00:18:43.720 --> 00:18:45.720]  到了那個時候
[00:18:45.720 --> 00:18:51.720]  亞當居然替夏娃起名
[00:18:51.720 --> 00:18:52.720]  爲什麼早一點不起名呢?
[00:18:52.720 --> 00:18:55.720]  第二章就已經和動物起名了
[00:18:55.720 --> 00:18:57.720]  到了第三章和老婆起名
[00:18:57.720 --> 00:18:59.720]  犯罪後被神審判
[00:18:59.720 --> 00:19:02.720]  和老婆起名
[00:19:02.720 --> 00:19:04.720]  這是首尾的結構
[00:19:04.720 --> 00:19:06.720]  這個名字是什麼意思呢?
[00:19:06.720 --> 00:19:08.720]  夏娃是衆生之母
[00:19:08.720 --> 00:19:11.720]  每一個人都是透過夏娃生出來
[00:19:11.720 --> 00:19:15.720]  她是給生命給所有世上的人
[00:19:15.720 --> 00:19:17.720]  但是每一個生出來的人都是怎樣呢?
[00:19:17.720 --> 00:19:22.720]  三章八節都是逃避神
[00:19:22.720 --> 00:19:26.720]  都是與神分離逃避神
[00:19:26.720 --> 00:19:29.720]  我們每個人是有生命
[00:19:29.720 --> 00:19:30.720]  是透過夏娃生出來
[00:19:30.720 --> 00:19:32.720]  但是每一個生出來的
[00:19:32.720 --> 00:19:34.720]  都是靈裏面的死亡
[00:19:34.720 --> 00:19:37.720]  與神分離
[00:19:37.720 --> 00:19:39.720]  接着我們看到
[00:19:39.720 --> 00:19:41.720]  很自然的首尾結構
[00:19:41.720 --> 00:19:44.720]  三章九至十一節是亞當的問話
[00:19:44.720 --> 00:19:48.720]  三章十七至十九節是亞當的審判
[00:19:48.720 --> 00:19:50.720]  三章十三節是夏娃的問話
[00:19:50.720 --> 00:19:53.720]  三章十六節是夏娃的審判
[00:19:53.720 --> 00:19:56.720]  經文最重要的中心點是什麼呢?
[00:19:56.720 --> 00:20:00.720]  是女人的後裔將會傷蛇的頭
[00:20:00.720 --> 00:20:05.720]  蛇將會傷女人後裔的腳跟
