
[00:00:00.000 --> 00:00:04.240]  今天我們分享的題目叫做「你追求什麼?」
[00:03:04.960 --> 00:03:06.680]  無限的智慧
[00:03:06.680 --> 00:03:08.680]  或者無限的美貌
[00:03:08.680 --> 00:03:10.520]  你選擇什麼呢?
[00:03:10.520 --> 00:03:12.960]  如果你是那位大學校長你會選擇什麼呢?
[00:03:12.960 --> 00:03:16.120]  智慧是不是?
[00:03:16.120 --> 00:03:17.320]  你是最誠實的那一堂
[00:03:17.320 --> 00:03:19.320]  因為另外三堂都馬上講智慧
[00:03:19.320 --> 00:03:21.320]  你們先想想選擇什麼
[00:03:21.320 --> 00:03:22.800]  作為那位大學校長
[00:03:22.800 --> 00:03:24.800]  他想我當然是選擇智慧
[00:03:24.800 --> 00:03:27.600]  於是他就回覆天使我選擇智慧
[00:03:27.600 --> 00:03:30.000]  於是天使就說可以搞定
[00:03:30.000 --> 00:03:31.440]  然後就走了
[00:03:31.440 --> 00:03:32.960]  在這個笑話的情節裡面
[00:03:32.960 --> 00:03:33.920]  天使就走了
[00:03:33.920 --> 00:03:35.920]  但是雲霧還沒散去
[00:03:35.920 --> 00:03:38.280]  在那些雲霧開始散的時候
[00:03:38.280 --> 00:03:40.280]  那些學生看到這個情景
[00:03:40.280 --> 00:03:42.800]  他們就很定睛看著校長
[00:03:42.800 --> 00:03:44.800]  他們每個人都看到天使
[00:03:44.800 --> 00:03:47.920]  剛剛將無限的智慧賜給了校長
[00:03:47.920 --> 00:03:51.240]  於是這個充滿著無限智慧的校長
[00:03:51.240 --> 00:03:53.920]  他第一句講的智慧說話會是什麼呢?
[00:03:53.920 --> 00:03:56.920]  正當那些學生每個人都很定睛地看著
[00:03:56.920 --> 00:03:58.680]  校長要講什麼的時候呢?
[00:03:58.680 --> 00:04:00.680]  校長很久都不出聲
[00:04:00.680 --> 00:04:03.680]  校長就是自己定睛地看著呆了的樣子
[00:04:03.680 --> 00:04:06.080]  就在想究竟校長會講什麼呢?
[00:04:06.080 --> 00:04:08.080]  校長一開口會講什麼呢?
[00:04:08.080 --> 00:04:10.280]  等了很久他仍然呆著地看
[00:04:10.280 --> 00:04:12.280]  終於他開口了
[00:04:12.280 --> 00:04:14.280]  他開口的校長說
[00:04:16.280 --> 00:04:19.280]  「我其實應該是選錢的」
[00:04:19.280 --> 00:04:22.880]  這個笑話其實不是問我們自己
[00:04:22.880 --> 00:04:26.480]  當我們表面上覺得自己追求一件事的時候
[00:04:26.480 --> 00:04:29.480]  其實我們的內心又是追求什麼呢?
[00:04:29.480 --> 00:04:32.880]  剛才說其實我們每天都在追逐追求不同的東西
[00:04:32.880 --> 00:04:36.080]  但是我們的人生究竟追求什麼呢?
[00:04:36.080 --> 00:04:39.280]  今天其實我們會去到列王幾常的第三章裡面
[00:04:39.280 --> 00:04:42.280]  其實都有一段可能大家都會熟悉的聖經
[00:04:42.280 --> 00:04:44.680]  就是神問所羅門
[00:04:44.680 --> 00:04:47.280]  究竟你想求什麼
[00:04:47.280 --> 00:04:49.880]  今天我們都從所羅門的回應裡面
[00:04:49.880 --> 00:04:51.880]  去學習一個生命的功課
[00:04:51.880 --> 00:04:53.280]  但是當我們進入聖經
[00:04:53.280 --> 00:04:56.880]  當我們進入到究竟神問所羅門要什麼的時候
[00:04:56.880 --> 00:05:00.480]  我們都從之前的一段聖經
[00:05:00.480 --> 00:05:03.280]  學習我們今天第一個的功課
[00:05:03.280 --> 00:05:05.080]  今天第一個功課是
[00:05:05.080 --> 00:05:08.880]  提防生命中的小妥協
[00:05:08.880 --> 00:05:12.280]  我們一起由列王幾常三章的第一節到第三節
[00:05:12.280 --> 00:05:14.280]  我們一起讀一二三
[00:05:14.280 --> 00:05:17.680]  所羅門與埃及王法老結親
[00:05:17.680 --> 00:05:20.880]  娶了法老的女兒為妻
[00:05:20.880 --> 00:05:23.280]  接她進入大衛城
[00:05:23.280 --> 00:05:28.080]  直到做完了自己的工和耶和華的殿
[00:05:28.080 --> 00:05:31.280]  並耶路撒冷周圍的城牆
[00:05:31.280 --> 00:05:33.080]  當那些日子
[00:05:33.080 --> 00:05:35.880]  百姓仍在休壇獻祭
[00:05:35.880 --> 00:05:39.680]  因為還沒有為耶和華的靈見殿
[00:05:39.680 --> 00:05:42.080]  所羅門愛耶和華
[00:05:42.080 --> 00:05:45.280]  進行他父親大衛的律例
[00:05:45.280 --> 00:05:48.880]  只是還在休壇獻祭燒香
[00:05:48.880 --> 00:05:50.480]  當我們看進聖經的時候
[00:05:50.480 --> 00:05:51.480]  我們有時候很容易
[00:05:51.480 --> 00:05:53.680]  就會將焦點放在第三節那裡
[00:05:53.680 --> 00:05:55.080]  第三節那裡說
[00:05:55.080 --> 00:05:57.880]  是所羅門愛耶和華
[00:05:57.880 --> 00:06:01.080]  進行他父親大衛的律例
[00:06:01.080 --> 00:06:02.480]  愛耶和華這個概念
[00:06:02.480 --> 00:06:04.480]  其實在生命記很清楚表達了出來
[00:06:04.480 --> 00:06:06.280]  一句我們很熟悉的經文
[00:06:06.280 --> 00:06:09.480]  你要盡心盡性盡力
[00:06:09.480 --> 00:06:11.680]  愛耶和華你的神
[00:06:11.680 --> 00:06:14.480]  而遵行他父親大衛的律例
[00:06:14.480 --> 00:06:16.480]  就是你要遵行耶和華的律例
[00:06:16.480 --> 00:06:18.880]  如果我們聽過Pastor Lily說
[00:06:18.880 --> 00:06:21.280]  是獵王寄上第二章的時候
[00:06:21.280 --> 00:06:22.880]  我們也會記得
[00:06:22.880 --> 00:06:27.080]  其實大衛也這樣教導過所羅門
[00:06:27.080 --> 00:06:28.680]  在第二章裡面
[00:06:28.680 --> 00:06:30.680]  大衛也教導了所羅門
[00:06:30.680 --> 00:06:34.880]  要照著摩西律法上所寫的行主的道
[00:06:34.880 --> 00:06:36.680]  遵守他的律例
[00:06:36.680 --> 00:06:38.680]  誡命點章法道
[00:06:38.680 --> 00:06:41.480]  但是當一切都好像很美好的時候
[00:06:41.480 --> 00:06:44.280]  經文的作者去告訴我們
[00:06:44.280 --> 00:06:47.080]  我們要留意並且小心一件事
[00:06:47.080 --> 00:06:49.480]  就是原來所羅門的生命裡面
[00:06:49.480 --> 00:06:52.280]  出現了兩個小妥協
[00:06:52.280 --> 00:06:55.080]  第一個小妥協在第一節說
[00:06:55.080 --> 00:06:58.680]  所羅門與埃及王法老結親
[00:06:58.680 --> 00:07:01.080]  娶了法老的女兒為妻
[00:07:01.080 --> 00:07:03.280]  接她進入大衛城
[00:07:03.280 --> 00:07:07.280]  直到做完了自己的公和耶和華的殿
[00:07:07.280 --> 00:07:10.480]  並耶路撒冷周圍的城牆
[00:07:10.480 --> 00:07:12.080]  我們要小心
[00:07:12.080 --> 00:07:14.080]  因為其實在生命記裡面
[00:07:14.080 --> 00:07:17.080]  很清楚已經提醒了以色列的王
[00:07:17.080 --> 00:07:20.880]  你是不應該跟埃及有這些關係
[00:07:20.880 --> 00:07:22.880]  在生命記十七章十六節裡
[00:07:22.880 --> 00:07:23.880]  我都很清楚
[00:07:23.880 --> 00:07:27.280]  只是王不可為自己加添麻醉
[00:07:27.280 --> 00:07:30.080]  也不可使百姓回埃及去
[00:07:30.080 --> 00:07:32.480]  為要加添他的麻醉
[00:07:32.480 --> 00:07:35.280]  因耶和華曾吩咐你們說
[00:07:35.280 --> 00:07:37.680]  不可再回那條路去
[00:07:37.680 --> 00:07:39.280]  作為以色列的王
[00:07:39.280 --> 00:07:41.280]  你不要讓百姓回埃及
[00:07:41.280 --> 00:07:44.080]  也不要因為想增加自己的實力
[00:07:44.080 --> 00:07:46.680]  去跟埃及有這些商務的往來
[00:07:46.680 --> 00:07:48.280]  才能說得很清楚
[00:07:48.280 --> 00:07:50.480]  所羅門作為以色列的王
[00:07:50.480 --> 00:07:53.280]  他是應該依靠神去建立以色列的國
[00:07:53.280 --> 00:07:57.080]  而不是依靠這些政治或者經濟的幫助
[00:07:57.080 --> 00:07:58.680]  去建立自己的國
[00:07:58.680 --> 00:08:00.480]  所以在這裡我們看到
[00:08:00.480 --> 00:08:04.880]  所羅門的生命裡面出現了一個小妥協
[00:08:04.880 --> 00:08:07.080]  而第二個小妥協是什麼呢
[00:08:07.080 --> 00:08:08.680]  當我們看第二節
[00:08:08.680 --> 00:08:13.280]  「當那些日子百姓仍在幽壇獻祭
[00:08:13.280 --> 00:08:17.280]  因為還沒有為耶和華的名獻祭」
[00:08:17.280 --> 00:08:19.080]  這裡我們要看回
[00:08:19.080 --> 00:08:21.080]  因為在摩西律法裡面
[00:08:21.080 --> 00:08:24.280]  其實很明確地禁止他們在異教
[00:08:24.280 --> 00:08:27.680]  就是其他的宗教的祭壇獻祭
[00:08:27.680 --> 00:08:31.680]  他們要回到神選定的地方獻祭
[00:08:31.680 --> 00:08:33.280]  但如果我們看一段聖經
[00:08:33.280 --> 00:08:37.080]  這個摩西律法並未很嚴格地遵守
[00:08:37.080 --> 00:08:38.880]  百姓甚至所羅門自己
[00:08:38.880 --> 00:08:42.080]  都在這些異教的幽壇獻祭
[00:08:42.080 --> 00:08:43.680]  當然聖經也說
[00:08:43.680 --> 00:08:48.080]  因為當時仍然未為耶和華的名獻祭
[00:08:48.080 --> 00:08:49.880]  所以其實當我們進入
[00:08:49.880 --> 00:08:52.680]  我們今天去看主要經文裡面的時候
[00:08:52.680 --> 00:08:54.480]  經文的作者已經提醒我們
[00:08:54.480 --> 00:08:57.680]  我們要小心一些生命裡面的小妥協
[00:08:57.680 --> 00:09:00.080]  因為我們以為的小妥協
[00:09:00.080 --> 00:09:04.080]  可能對我們的生命造成很大的影響
[00:09:04.080 --> 00:09:06.080]  我曾經聽過有一位牧者
[00:09:06.080 --> 00:09:07.880]  用一個這樣的例子
[00:09:07.880 --> 00:09:08.880]  他說有一個人
[00:09:08.880 --> 00:09:11.880]  他決定要買一千畝的農地
[00:09:11.880 --> 00:09:14.480]  當他願意去買一千畝農地的時候
[00:09:14.480 --> 00:09:15.880]  賣農地的人跟他說
[00:09:15.880 --> 00:09:17.080]  我可以賣給你
[00:09:17.080 --> 00:09:19.880]  不過我只是賣九百九十九畝給你而已
[00:09:19.880 --> 00:09:24.280]  我要留回這塊農地中間的一畝給我自己
[00:09:24.280 --> 00:09:25.480]  這個買家就想
[00:09:25.480 --> 00:09:27.880]  嘩!一千畝的農地
[00:09:27.880 --> 00:09:29.880]  我都買了九百九十九畝了
[00:09:29.880 --> 00:09:33.480]  那個人只是想留回中間一小畝的農地
[00:09:33.480 --> 00:09:36.680]  而我的九百九十九畝是包著他的
[00:09:36.680 --> 00:09:37.680]  不要緊的
[00:09:37.680 --> 00:09:38.480]  就這麼說吧
[00:09:38.480 --> 00:09:41.880]  於是他就買了九百九十九畝的農地
[00:09:41.880 --> 00:09:43.680]  但是他不知道一件事
[00:09:43.680 --> 00:09:44.680]  原來在法律裡面
[00:09:44.680 --> 00:09:46.480]  香港的法律都是這樣的
[00:09:46.480 --> 00:09:48.080]  你有一塊地
[00:09:48.080 --> 00:09:50.880]  如果你進不去附近的地的人
[00:09:50.880 --> 00:09:53.280]  是要給你權利開一條路
[00:09:53.280 --> 00:09:55.680]  讓你進去那個地
[00:09:55.680 --> 00:09:59.880]  當這個一畝的地的擁有者說
[00:09:59.880 --> 00:10:01.880]  我現在要起路了
[00:10:01.880 --> 00:10:03.880]  其實他就開始在別人的地上
[00:10:03.880 --> 00:10:05.680]  給自己一條路進去
[00:10:05.680 --> 00:10:06.680]  他說我們要小心
[00:10:06.680 --> 00:10:08.680]  撒旦都是這樣利用
[00:10:08.680 --> 00:10:10.880]  我們生命裡面的小妥協
[00:10:10.880 --> 00:10:12.280]  可能我們現在的生命
[00:10:12.280 --> 00:10:14.280]  只是一個很小的妥協
[00:10:14.280 --> 00:10:15.480]  但是你小心這個妥協
[00:10:15.480 --> 00:10:17.880]  撒旦就在裡面開一條道路
[00:10:17.880 --> 00:10:20.680]  然後去影響你生命其他的地方
[00:10:20.680 --> 00:10:23.480]  所以在這裡我們要很小心
[00:10:23.480 --> 00:10:27.080]  我又聽過另一個有關妥協的笑話
[00:10:27.080 --> 00:10:28.480]  有一個笑話是這樣說的
[00:10:28.480 --> 00:10:30.680]  有一個人是一個獵人
[00:10:30.680 --> 00:10:32.080]  他天氣冷了
[00:10:32.080 --> 00:10:34.680]  他就很想出去打一隻紅蠅回來
[00:10:34.680 --> 00:10:37.680]  因為他想拿那些紅蠅皮來保暖
[00:10:37.680 --> 00:10:38.880]  於是他就出去
[00:10:38.880 --> 00:10:41.280]  哇!真的被他看到一隻大紅蠅
[00:10:41.280 --> 00:10:42.480]  他看到一隻大紅蠅
[00:10:42.480 --> 00:10:44.480]  他就想射那隻大紅蠅
[00:10:44.480 --> 00:10:46.280]  剛剛射的時候
[00:10:46.280 --> 00:10:47.880]  那隻紅蠅會說話
[00:10:47.880 --> 00:10:48.480]  紅蠅就說
[00:10:48.480 --> 00:10:51.480]  喂!你為什麼要射我?
[00:10:51.480 --> 00:10:52.680]  那個獵人就說
[00:10:52.680 --> 00:10:53.880]  因為我冷了
[00:10:53.880 --> 00:10:56.480]  所以我現在要射你來保暖
[00:10:56.480 --> 00:10:58.280]  然後那隻紅蠅就跟他說
[00:10:58.280 --> 00:10:59.480]  你冷而已
[00:10:59.480 --> 00:11:01.680]  我就夠餓了
[00:11:01.680 --> 00:11:05.680]  於是他們兩個在張力裡面怎麼辦呢?
[00:11:05.680 --> 00:11:07.880]  如果是你,你妥不妥協?
[00:11:07.880 --> 00:11:09.680]  你妥不妥協?
[00:11:09.680 --> 00:11:11.880]  但是紅蠅就跟他說
[00:11:11.880 --> 00:11:14.080]  我有一個妥協的方案
[00:11:14.080 --> 00:11:16.680]  這個方案是你保暖
[00:11:16.680 --> 00:11:18.880]  我又能夠溫飽
[00:11:18.880 --> 00:11:20.080]  最後那個獵人就說
[00:11:20.080 --> 00:11:21.280]  好啊!
[00:11:21.280 --> 00:11:22.480]  最後發生什麼事呢?
[00:11:22.480 --> 00:11:25.080]  就是這個獵人十分溫暖
[00:11:25.080 --> 00:11:27.480]  因為他被整隻紅蠅包圍著
[00:11:27.480 --> 00:11:29.680]  因為他已經落在紅蠅的肚子裡了
[00:11:29.680 --> 00:11:32.080]  所以他又能夠有溫暖
[00:11:32.080 --> 00:11:33.480]  紅蠅又很溫飽
[00:11:33.480 --> 00:11:35.280]  因為吃了整個獵人的肚子
[00:11:35.280 --> 00:11:36.880]  我們要小心
[00:11:36.880 --> 00:11:40.280]  有時生命裡面的妥協
[00:11:40.280 --> 00:11:44.280]  會讓我們的生命造成很大的影響
[00:11:44.280 --> 00:11:46.280]  我曾經聽過一個牧者的分享
[00:11:46.280 --> 00:11:48.680]  他認識另外一間教會
[00:11:48.680 --> 00:11:50.680]  有一個很重要的領袖
[00:11:50.680 --> 00:11:53.480]  原來他為了一點點的小好處
[00:11:53.480 --> 00:11:55.480]  在一些社交媒體那裡
[00:11:55.480 --> 00:11:57.680]  去寫一些不是很真實的報道
[00:11:57.680 --> 00:11:59.080]  不是假的
[00:11:59.080 --> 00:12:00.480]  只是不是很真實
[00:12:00.480 --> 00:12:02.280]  但是他寫一些不是很真實的東西
[00:12:02.280 --> 00:12:04.880]  那個網站會給他一些好處
[00:12:04.880 --> 00:12:06.680]  原來一個這麼小的東西
[00:12:06.680 --> 00:12:08.480]  被人揭發了
[00:12:08.480 --> 00:12:12.880]  對弟兄姊妹造成很大的傷害和影響
[00:12:12.880 --> 00:12:14.280]  我們要小心
[00:12:14.280 --> 00:12:15.280]  今天我們的生命
[00:12:15.280 --> 00:12:17.480]  會不會有一些的小妥協
[00:12:17.480 --> 00:12:19.480]  會影響到我們的生命
[00:12:19.480 --> 00:12:22.080]  去尋求生命真正的意義
[00:12:22.080 --> 00:12:23.280]  其實當我們看《聖經》
[00:12:23.280 --> 00:12:24.080]  我們一會兒都會看
[00:12:24.080 --> 00:12:25.680]  其實這個小妥協
[00:12:25.680 --> 00:12:28.880]  影響了鎖路門之後的生命
[00:12:28.880 --> 00:12:29.880]  我們要問自己
[00:12:29.880 --> 00:12:32.480]  我們的生命有沒有一些小妥協
[00:12:32.480 --> 00:12:34.680]  要去處理和清除
[00:12:34.680 --> 00:12:37.680]  可能是有一些人家看不到
[00:12:37.680 --> 00:12:38.680]  但是你知道
[00:12:38.680 --> 00:12:41.280]  一些不是很合乘心意的關係
[00:12:41.280 --> 00:12:43.080]  可能有一些人家都看不到你
[00:12:43.080 --> 00:12:44.280]  但是你自己知道
[00:12:44.280 --> 00:12:46.680]  不合乘心意的行為
[00:12:46.680 --> 00:12:48.480]  或者甚至是沒有人知道
[00:12:48.480 --> 00:12:49.680]  但是你心裡面
[00:12:49.680 --> 00:12:52.680]  一些不是很合乘心意的價值觀
[00:12:52.680 --> 00:12:53.680]  我們要小心
[00:12:53.680 --> 00:12:55.480]  因為這些東西如果不處理
[00:12:55.480 --> 00:12:58.880]  將來會成為我們生命很大的影響
[00:12:58.880 --> 00:13:01.080]  到了今天我們學的第二個功課
[00:13:01.080 --> 00:13:02.880]  當我們真的進入到
[00:13:02.880 --> 00:13:05.880]  神問鎖路門你要求什麼的時候
[00:13:05.880 --> 00:13:07.680]  我們今天學習的第二個功課
[00:13:07.680 --> 00:13:11.880]  是渴慕和追求真正的智慧
[00:13:11.880 --> 00:13:14.080]  我們由第四節到第十節
[00:13:14.080 --> 00:13:14.680]  我們一起讀
[00:13:14.680 --> 00:13:16.080]  一二三
[00:13:16.080 --> 00:13:19.880]  鎖路門王上基殿去獻祭
[00:13:19.880 --> 00:13:23.280]  因為那裏有極大的幽壇
[00:13:23.280 --> 00:13:27.680]  他在那壇上獻一千犧牲作繁祭
[00:13:27.680 --> 00:13:30.280]  在基殿夜間夢中
[00:13:30.280 --> 00:13:32.880]  耶和華向鎖路門顯然
[00:13:32.880 --> 00:13:34.080]  對他說
[00:13:34.080 --> 00:13:36.280]  你願我賜你什麼
[00:13:36.280 --> 00:13:37.880]  你可以求
[00:13:37.880 --> 00:13:39.080]  鎖路門說
[00:13:39.080 --> 00:13:41.480]  你僕人我父親大衛
[00:13:41.480 --> 00:13:46.080]  用誠實 公義 正直的心行在你面前
[00:13:46.080 --> 00:13:48.880]  你就向他大師恩典
[00:13:48.880 --> 00:13:53.480]  又為他存留大恩賜他一個兒子
[00:13:53.480 --> 00:13:55.280]  坐在他的位上
[00:13:55.280 --> 00:13:57.680]  正如今天一樣
[00:13:57.680 --> 00:13:59.480]  耶和華我的神啊
[00:13:59.480 --> 00:14:03.880]  如今你使僕人接著我父親大衛作王
[00:14:03.880 --> 00:14:05.680]  但我是幼童
[00:14:05.680 --> 00:14:08.480]  不知道應當怎樣出入
[00:14:08.480 --> 00:14:11.680]  僕人住在你所揀選的民眾
[00:14:11.680 --> 00:14:14.280]  者民多得不可勝數
[00:14:14.280 --> 00:14:16.880]  所以求你賜我智慧
[00:14:16.880 --> 00:14:19.080]  可以判斷你的民
[00:14:19.080 --> 00:14:21.080]  能辨別是非
[00:14:21.080 --> 00:14:24.880]  不然誰能判斷者眾多的民呢
[00:14:24.880 --> 00:14:27.480]  鎖路門因為求者事
[00:14:27.480 --> 00:14:29.480]  就蒙主喜悅
[00:14:29.480 --> 00:14:31.880]  我們看聖經一開始的時候
[00:14:31.880 --> 00:14:34.080]  鎖路門他作為以色列的王
[00:14:34.080 --> 00:14:37.880]  他有責任帶領以色列民去向神獻祭
[00:14:37.880 --> 00:14:39.280]  所以這段聖經就說
[00:14:39.280 --> 00:14:41.880]  他在基殿這個地方獻祭
[00:14:41.880 --> 00:14:43.680]  那裡有一個幽壇
[00:14:43.680 --> 00:14:46.280]  他在那個壇上獻了一千隻
[00:14:46.280 --> 00:14:49.080]  所以這是一個很大型的獻祭
[00:14:49.080 --> 00:14:51.280]  就在這個很大型的獻祭裡面
[00:14:51.280 --> 00:14:56.080]  接著在夜間耶和華向鎖路門顯現
[00:14:56.080 --> 00:14:57.480]  當我們看完聖經的時候
[00:14:57.480 --> 00:14:58.480]  我們可能都想
[00:14:58.480 --> 00:15:00.880]  哇 耶和華向鎖路門顯現
[00:15:00.880 --> 00:15:03.680]  你以為他要跟鎖路門說些什麼呢
[00:15:03.680 --> 00:15:05.680]  當我們看第二節
[00:15:05.680 --> 00:15:10.680]  那裡說是因為當時仍然未奉耶和華的名去見殿
[00:15:10.680 --> 00:15:12.180]  而我們看第四節
[00:15:12.180 --> 00:15:14.680]  他們要在幽壇那裡這樣獻祭
[00:15:14.680 --> 00:15:16.580]  我們很自然就會覺得
[00:15:16.580 --> 00:15:18.880]  今天神和鎖路門顯現
[00:15:18.880 --> 00:15:21.380]  當然是叫他做事啦
[00:15:21.380 --> 00:15:23.980]  當然是叫他快點起聖殿啦
[00:15:23.980 --> 00:15:25.480]  我們很容易都這樣想的
[00:15:25.480 --> 00:15:27.280]  今天如果有牧者打電話給你
[00:15:27.280 --> 00:15:28.480]  你是不是也是這樣想的
[00:15:28.480 --> 00:15:29.280]  有牧者打電話給我
[00:15:29.280 --> 00:15:30.880]  當然是叫我做事啦
[00:15:30.880 --> 00:15:34.080]  我們會悔改的
[00:15:34.080 --> 00:15:35.280]  但是其實
[00:15:35.280 --> 00:15:39.480]  今天耶和華和鎖路門說話
[00:15:39.480 --> 00:15:41.880]  其實他最重要不是叫他做事
[00:15:41.880 --> 00:15:45.680]  因為他有一個更加深層的需要
[00:15:45.680 --> 00:15:48.080]  去跟鎖路門搞清楚
[00:15:48.080 --> 00:15:50.180]  就是今天他首先問鎖路門
[00:15:50.180 --> 00:15:53.180]  你的心求些什麼
[00:15:53.180 --> 00:15:55.480]  所以第五節告訴我們
[00:15:55.480 --> 00:15:57.480]  神問鎖路門
[00:15:57.480 --> 00:16:00.180]  你向我求什麼
[00:16:00.180 --> 00:16:03.280]  今天這個都要成為我們的反思
[00:16:03.280 --> 00:16:05.280]  今天我們又求些什麼
[00:16:05.280 --> 00:16:09.280]  今天我們向神求些什麼呢
