
[00:00:00.000 --> 00:00:02.860]  今晚我們會來看時詩記
[00:03:29.760 --> 00:03:32.440]  牛、羊、鹿也沒有留下
[00:03:32.440 --> 00:03:35.160]  因為那些人帶著生畜、象、蟠來
[00:03:35.160 --> 00:03:36.800]  象王蟲那樣多
[00:03:36.800 --> 00:03:41.440]  任我諾托無數都進入國內毀壞全地
[00:03:41.440 --> 00:03:45.480]  如果你留意到米殿人其實跟他們有一點血緣關係
[00:03:45.480 --> 00:03:49.480]  因為摩西的岳父也是米殿人
[00:03:49.480 --> 00:03:53.040]  他們不斷地來搶掠他們的農作物
[00:03:53.040 --> 00:03:54.840]  所以他們很害怕
[00:03:54.840 --> 00:03:58.280]  就會來刮一些山洞
[00:03:58.280 --> 00:04:01.080]  然後把他們收藏在當中
[00:04:01.080 --> 00:04:03.960]  他們不僅搶掠他們的農作物
[00:04:03.960 --> 00:04:05.760]  甚至會怎樣呢?
[00:04:05.760 --> 00:04:08.920]  就是去破壞他們的焦土政策
[00:04:08.920 --> 00:04:11.040]  搶掠完之後你留意到
[00:04:11.040 --> 00:04:14.480]  還會來破壞他們的土產
[00:04:14.480 --> 00:04:17.560]  而拿了食物之後
[00:04:17.560 --> 00:04:19.160]  不要忘記
[00:04:19.160 --> 00:04:24.960]  牛、羊、鹿是他們最重要的牲口
[00:04:24.960 --> 00:04:28.080]  牛、羊是用來獻祭的
[00:04:28.080 --> 00:04:29.680]  以及用來食用的
[00:04:29.680 --> 00:04:31.680]  不是所有的牛、羊都是用來獻祭的
[00:04:31.680 --> 00:04:34.160]  鹿是用來運輸的
[00:04:34.160 --> 00:04:38.920]  但是將這些動物、這些生畜全部掠走
[00:04:38.920 --> 00:04:39.960]  食物就沒有了
[00:04:39.960 --> 00:04:41.800]  大家可以想像到
[00:04:41.800 --> 00:04:45.200]  當時的情況是多麼惡劣
[00:04:45.200 --> 00:04:49.320]  他們在經濟上是受著嚴重的損失的
[00:04:49.320 --> 00:04:53.600]  而以色列人很諷刺
[00:04:53.600 --> 00:04:56.240]  他們那時候是敬拜巴力的
[00:04:56.240 --> 00:04:59.000]  巴力就是希望他們可以有豐收
[00:04:59.000 --> 00:05:04.840]  但是現在他們不僅沒有好的收成
[00:05:04.840 --> 00:05:07.640]  就算有也被人搶了
[00:05:07.640 --> 00:05:11.040]  更加缺乏了平安穩妥的生活
[00:05:11.040 --> 00:05:15.640]  他們渴望得到的東西是完全得不到的
[00:05:15.640 --> 00:05:19.040]  神就審判他們
[00:05:19.040 --> 00:05:22.160]  米顛人欺壓了他們七年
[00:05:22.160 --> 00:05:24.880]  終於他們就向神有呼求了
[00:05:24.880 --> 00:05:26.480]  神是滿有憐憫的心
[00:05:26.480 --> 00:05:30.480]  於是就帶他們去呼召基丁
[00:05:30.480 --> 00:05:33.880]  在第六章的第七節裡面
[00:05:33.880 --> 00:05:35.440]  就有記載這件事
[00:05:35.440 --> 00:05:40.120]  我們先來看《釋述記》第六章第六到第十節
[00:05:40.120 --> 00:05:41.720]  我們要留意
[00:05:41.720 --> 00:05:43.360]  待會大家看的時候
[00:05:43.360 --> 00:05:49.640]  基丁的蒙召其實和摩西是很相似的
[00:05:49.640 --> 00:05:51.440]  好 我們先看這段經文
[00:05:51.440 --> 00:05:55.240]  以色列人因米顛人的緣故極其困乏
[00:05:55.240 --> 00:05:57.000]  就呼求耶和華
[00:05:57.000 --> 00:06:00.600]  以色列人因米顛人的緣故呼求耶和華
[00:06:00.600 --> 00:06:05.200]  耶和華就差遣先知到以色列人那裡對他們說
[00:06:05.200 --> 00:06:07.760]  耶和華以色列的神如此說
[00:06:07.760 --> 00:06:10.880]  「我曾領你們出從埃及上來
[00:06:10.880 --> 00:06:12.360]  出了遺牢之間
[00:06:12.360 --> 00:06:14.760]  救你們脫離埃及人的手
[00:06:14.760 --> 00:06:17.560]  並脫離一切欺壓你們之人的手
[00:06:17.560 --> 00:06:21.200]  把他們從你們面前趕出
[00:06:21.200 --> 00:06:23.880]  將他們的地賜給你們
[00:06:23.880 --> 00:06:25.000]  又對你們說
[00:06:25.000 --> 00:06:26.920]  我是耶和華你們的神
[00:06:26.920 --> 00:06:29.200]  你們住在那麼利人的地
[00:06:29.200 --> 00:06:30.920]  不可敬畏他們的神
[00:06:30.920 --> 00:06:33.480]  你們竟不聽從我的話」
[00:06:33.480 --> 00:06:38.160]  你有沒有留意到神是差派先知責備他們
[00:06:38.160 --> 00:06:40.760]  不是單單是事先的作者
[00:06:40.760 --> 00:06:43.720]  再一次提到那個歷史事實
[00:06:43.720 --> 00:06:45.800]  就是他們在埃及的時候
[00:06:45.800 --> 00:06:47.720]  他們在遺牢之地
[00:06:47.720 --> 00:06:51.200]  被埃及人虐待
[00:06:51.200 --> 00:06:54.360]  那時某個程度他們都不是拜偶像
[00:06:54.360 --> 00:06:58.800]  但是在政治上成為廉價勞工被虐待
[00:06:58.800 --> 00:07:01.480]  但現在他們是自討苦吃
[00:07:01.480 --> 00:07:03.840]  因為他們敬拜巴黎
[00:07:03.840 --> 00:07:06.680]  所以神就來責備他們
[00:07:06.680 --> 00:07:09.720]  你們竟然不聽從我的話
[00:07:09.720 --> 00:07:12.240]  當他們向神父呼求的時候
[00:07:12.240 --> 00:07:15.160]  神就憐憫的心發動
[00:07:15.160 --> 00:07:18.920]  興起基丁成為事先幫助他們
[00:07:18.920 --> 00:07:22.880]  但基丁在一個極不尋常的地方裡
[00:07:22.880 --> 00:07:24.880]  蒙神的呼召
[00:07:24.880 --> 00:07:26.680]  第十一節開始
[00:07:26.680 --> 00:07:30.080]  讓我們看到基丁如何給神父呼召
[00:07:30.080 --> 00:07:32.080]  十一、十二兩節
[00:07:32.080 --> 00:07:34.880]  (故此我要答)
[00:07:34.880 --> 00:07:36.880]  Sorry 這是出埃及的
[00:07:36.880 --> 00:07:40.800]  剛才我說的就是因為他們受苦
[00:07:40.800 --> 00:07:42.800]  就向神來哀求
[00:07:42.800 --> 00:07:44.600]  記不記得我剛才開始說
[00:07:44.600 --> 00:07:46.920]  與以色列人出埃及
[00:07:46.920 --> 00:07:50.440]  就是基丁和摩西的避兆很相似
[00:07:50.440 --> 00:07:54.040]  以色列人也是在苦難當中向神呼求
[00:07:54.040 --> 00:07:55.280]  神就興起摩西
[00:07:55.280 --> 00:07:58.640]  我們先看出埃及的第三章第九到第十節
[00:07:58.640 --> 00:08:01.960]  (現在以色列人的哀聲達到我耳中)
[00:08:01.960 --> 00:08:05.040]  (我也看見埃及人怎樣欺壓他們)
[00:08:05.040 --> 00:08:07.400]  (故此我要打發你去見法老)
[00:08:07.400 --> 00:08:11.640]  (使你可以將我的百姓以色列人從埃及領出來)
[00:08:11.640 --> 00:08:12.840]  是不是一樣呢?
[00:08:12.840 --> 00:08:16.040]  就是他們的哀聲呼求達到神的耳中
[00:08:16.040 --> 00:08:18.800]  所以神就呼召了摩西
[00:08:18.800 --> 00:08:20.800]  去帶領以色列人出埃及
[00:08:20.800 --> 00:08:23.040]  而上面也看到
[00:08:23.040 --> 00:08:28.320]  這幫以色列人因為被米顛人欺壓
[00:08:28.320 --> 00:08:30.920]  第六節尾的時候就呼求耶和華
[00:08:30.920 --> 00:08:33.840]  所以耶和華就差遣他的使者
[00:08:33.840 --> 00:08:34.920]  待會我們會看到
[00:08:34.920 --> 00:08:36.720]  就是去呼召基丁
[00:08:36.720 --> 00:08:40.440]  好 我們來看看基丁的避兆
[00:08:40.440 --> 00:08:43.240]  基丁的避兆你留意的地方
[00:08:43.240 --> 00:08:44.320]  是很特別
[00:08:44.320 --> 00:08:46.560]  是絕不尋常的地方
[00:08:46.560 --> 00:08:49.120]  我們看看第十一到第十二節
[00:08:49.120 --> 00:08:51.840]  (耶和華的使者到了俄弗拉)
[00:08:51.840 --> 00:08:56.000]  (坐在阿比爾謝族人約阿斯的像樹下)
[00:08:56.000 --> 00:08:59.920]  (約阿斯的兒子基丁正在走在那裡打麥子)
[00:08:59.920 --> 00:09:02.120]  (為要防備米顛人)
[00:09:02.120 --> 00:09:05.360]  (耶和華的使者向基丁顯現對他說)
[00:09:05.360 --> 00:09:09.200]  (大能的勇士啊 耶和華與你同在)
[00:09:09.200 --> 00:09:11.800]  這裏就說到
[00:09:11.800 --> 00:09:16.200]  他說在約阿斯的像樹下
[00:09:16.200 --> 00:09:17.880]  記得上次我們看到
[00:09:17.880 --> 00:09:21.400]  底波拉都在一棵樹的下面
[00:09:21.400 --> 00:09:23.000]  來去做審判的
[00:09:23.000 --> 00:09:25.240]  那棵樹被稱為底波拉的樹
[00:09:25.240 --> 00:09:29.080]  這次是阿比爾謝族人約阿斯的像樹下
[00:09:29.080 --> 00:09:30.200]  留意
[00:09:30.200 --> 00:09:33.360]  約阿斯是基丁的父親
[00:09:33.360 --> 00:09:38.120]  約阿斯竟然是一個拜巴力的祭司
[00:09:38.120 --> 00:09:43.200]  竟然自己的父親是一個拜偶像
[00:09:43.200 --> 00:09:46.800]  他說在走在那裡打麥子
[00:09:46.800 --> 00:09:49.920]  我們看看俄弗拉是甚麼地方
[00:09:49.920 --> 00:09:54.160]  俄弗拉可能在什瓦利亞以南大概十公里的地方
[00:09:54.160 --> 00:09:56.960]  是屬於馬拿西之派
[00:09:56.960 --> 00:09:58.960]  約阿斯的像樹
[00:09:58.960 --> 00:10:02.160]  因為像樹的樹蔭很大
[00:10:02.160 --> 00:10:04.440]  樹大很遮蔭
[00:10:04.440 --> 00:10:06.920]  所以成為加林人敬拜神
[00:10:06.920 --> 00:10:08.640]  以及求問神的地方
[00:10:08.640 --> 00:10:11.640]  也被視為這棵是神聖的樹
[00:10:11.640 --> 00:10:13.280]  而基丁的父親
[00:10:13.280 --> 00:10:16.560]  應該是巴力祭壇裏面的主持人
[00:10:16.560 --> 00:10:18.240]  去守護這棵樹
[00:10:18.240 --> 00:10:21.680]  所以被稱為約阿斯的像樹
[00:10:21.680 --> 00:10:27.760]  可見神揀選人未必一定以他的家庭背景作為條件
[00:10:27.760 --> 00:10:31.600]  我自己也很大一個證明
[00:10:31.600 --> 00:10:35.600]  我當年家裡是一個非常迷信的家庭
[00:10:35.600 --> 00:10:37.920]  拜很多的神
[00:10:37.920 --> 00:10:39.400]  我記得跟大家分享過
[00:10:39.400 --> 00:10:41.760]  我讀幼稚園開始的時候
[00:10:41.760 --> 00:10:43.240]  是要拜孔子的
[00:10:43.240 --> 00:10:46.920]  家裡要帶我去文武廟拜文帝
[00:10:46.920 --> 00:10:50.280]  但是我竟然可以成為傳道人
[00:10:50.280 --> 00:10:52.960]  是否很想像不到呢?
[00:10:52.960 --> 00:10:57.520]  原來基丁的父親是拜巴力的祭師
[00:10:57.520 --> 00:10:59.120]  接著我們看看
[00:10:59.120 --> 00:11:01.680]  當時的人打麥在什麼地方呢?
[00:11:01.680 --> 00:11:03.880]  是在空曠的地方
[00:11:03.880 --> 00:11:07.120]  麥就鋪在這些空曠的地方
[00:11:07.120 --> 00:11:11.360]  有牛或者雷就拖著牌子滾
[00:11:11.360 --> 00:11:15.160]  然後把穀和殼弄出來
[00:11:15.160 --> 00:11:16.880]  因為是空曠的地方
[00:11:16.880 --> 00:11:19.520]  大風吹就可以吹走那些穀
[00:11:19.520 --> 00:11:21.000]  就是穀殼
[00:11:21.000 --> 00:11:22.520]  然後他們就會收成
[00:11:22.520 --> 00:11:26.240]  然後撥那些麥子
[00:11:26.240 --> 00:11:32.640]  但是因為基丁怕被菲律賓人來帶入去搶
[00:11:32.640 --> 00:11:35.280]  所以他們就在酒鑿裡面
[00:11:35.280 --> 00:11:36.520]  酒鑿是什麼呢?
[00:11:36.520 --> 00:11:39.120]  就是一個山洞裡面
[00:11:39.120 --> 00:11:42.120]  通常是由盤石造成的洞
[00:11:42.120 --> 00:11:44.560]  裡面藏著葡萄
[00:11:44.560 --> 00:11:48.400]  就用腳來帶入去踩那些葡萄
[00:11:48.400 --> 00:11:50.320]  讓那些汁液流出來
[00:11:50.320 --> 00:11:53.240]  然後藏在瓶子裡
[00:11:53.240 --> 00:11:55.400]  在陰涼的地方裡面
[00:11:55.400 --> 00:11:57.200]  山洞裡面就是陰涼的
[00:11:57.200 --> 00:12:00.640]  讓它可以慢慢變成酒
[00:12:00.640 --> 00:12:04.600]  所以酒鑿就是在山洞極深的地方
[00:12:04.600 --> 00:12:07.600]  但是你留意到基丁現在不是在
[00:12:07.600 --> 00:12:11.720]  平時的空曠地方裡面打麥
[00:12:11.720 --> 00:12:14.200]  它是在酒鑿裡面
[00:12:14.200 --> 00:12:16.320]  那時候就容易躲藏
[00:12:16.320 --> 00:12:17.440]  因為它很害怕
[00:12:17.440 --> 00:12:19.360]  你留意到它是怕的
[00:12:19.360 --> 00:12:22.200]  怕米電人來帶入去搶它的東西
[00:12:22.200 --> 00:12:26.080]  雖然基丁躲藏不想被人發現
[00:12:26.080 --> 00:12:31.520]  但是神的使者在這個時候都找到它
[00:12:31.520 --> 00:12:33.200]  向它顯現
[00:12:33.200 --> 00:12:35.000]  並且向它問安
[00:12:35.000 --> 00:12:37.360]  但是這個問安是什麼呢?
[00:12:37.360 --> 00:12:40.720]  我不知道是真的讚賞它還是諷刺它
[00:12:40.720 --> 00:12:43.440]  大能的勇士啊基丁
[00:12:43.440 --> 00:12:45.720]  神跟你在一起
[00:12:45.720 --> 00:12:49.520]  但是這個所謂的勇士其實是搞底了
[00:12:49.520 --> 00:12:51.920]  躲在酒鑿裡面
[00:12:51.920 --> 00:12:56.400]  當然我們也可以說神看到基丁裡面的特質
[00:12:56.400 --> 00:12:58.000]  所以這樣稱呼它
[00:12:58.000 --> 00:13:01.160]  但是我們一直看以後的經文
[00:13:01.160 --> 00:13:04.440]  我們並不覺得基丁是一個非常勇敢的人
[00:13:04.440 --> 00:13:07.560]  當然最終它後來有這個勇氣
[00:13:07.560 --> 00:13:12.560]  帶著三百人去面對多如海沙的敵人
[00:13:12.560 --> 00:13:14.560]  但是整個過程上
[00:13:14.560 --> 00:13:16.800]  其實基丁不是一個很勇敢的人
[00:13:16.800 --> 00:13:20.840]  作者暗示基丁很可能像摩西那樣
[00:13:20.840 --> 00:13:23.440]  可以帶領以色列人出困境
[00:13:23.440 --> 00:13:27.600]  問題在於基丁有沒有像摩西那樣
[00:13:27.600 --> 00:13:30.960]  對以色列人的後代有長遠的影響呢?
[00:13:30.960 --> 00:13:32.560]  某個程度都有
[00:13:32.560 --> 00:13:34.720]  不過是負面的影響
[00:13:34.720 --> 00:13:38.160]  記不記得第十二節下面說到
[00:13:38.160 --> 00:13:41.160]  耶和華與你同在
[00:13:41.160 --> 00:13:44.440]  這個英雄同樣呼召摩西的時候
[00:13:44.440 --> 00:13:46.000]  出現過的
[00:13:46.000 --> 00:13:51.080]  但是當基丁看到耶和華的使者跟他說
[00:13:51.080 --> 00:13:53.280]  耶和華與你同在的時候
[00:13:53.280 --> 00:13:56.280]  他馬上來反駁
[00:13:56.280 --> 00:13:59.600]  我們看看第六章第十三節
[00:13:59.600 --> 00:14:02.920]  基丁說:主啊 耶和華若與我們同在
[00:14:02.920 --> 00:14:05.640]  我們何至遭遇這一切敵事呢?
[00:14:05.640 --> 00:14:07.960]  我們的列祖不是向我們說
[00:14:07.960 --> 00:14:10.760]  耶和華領我們出埃及上來嗎?
[00:14:10.760 --> 00:14:13.360]  他那樣奇妙的作為在哪裡呢?
[00:14:13.360 --> 00:14:15.280]  現在 他的丟棄我們
[00:14:15.280 --> 00:14:18.520]  將我們交在米顛人手裡
[00:14:18.520 --> 00:14:20.680]  丟棄了我們 將我們交在米顛人手裡
[00:14:20.680 --> 00:14:21.760]  你有沒有留意到
[00:14:21.760 --> 00:14:25.040]  基丁並不像我們之前所看的先知那樣
[00:14:25.040 --> 00:14:28.280]  譴責以色列人拜偶像 犯錯
[00:14:28.280 --> 00:14:30.600]  今天也是類似我們的情況
[00:14:30.600 --> 00:14:34.920]  很多時候我們有些問題的時候
[00:14:34.920 --> 00:14:35.960]  有困難
[00:14:35.960 --> 00:14:38.160]  我們不是去檢討
[00:14:38.160 --> 00:14:41.000]  為什麼會有這些事情發生在我們身上
[00:14:41.000 --> 00:14:43.840]  而是將責任推卸在神那裡
[00:14:43.840 --> 00:14:45.600]  或者推卸在人那裡
[00:14:45.600 --> 00:14:49.800]  甚至埋怨神為什麼不去保護我們
[00:14:49.800 --> 00:14:51.560]  不去眷顧我們呢?
[00:14:51.560 --> 00:14:55.520]  所以其實當我們遇到不如意的事情的時候
[00:14:55.520 --> 00:14:57.760]  當我們遇到衝擊的時候
[00:14:57.760 --> 00:15:00.960]  首先要做的不是去埋怨神
[00:15:00.960 --> 00:15:04.920]  而是去檢視為什麼會有這件事發生呢?
[00:15:04.920 --> 00:15:07.000]  這樣才對我們會有幫助
[00:15:07.000 --> 00:15:10.280]  否則我們永遠都是在埋怨當中
[00:15:10.280 --> 00:15:11.600]  不去檢討
[00:15:11.600 --> 00:15:14.480]  對我們的成長是不會有任何的幫助的
[00:15:14.480 --> 00:15:17.560]  好了 我們看看神怎麼去回應
[00:15:17.560 --> 00:15:19.720]  第六章第十四節
[00:15:19.720 --> 00:15:21.720]  耶和華官向基丁說
[00:15:21.720 --> 00:15:26.160]  你靠著你這能力去從米顛人手裡拯救以色列人
[00:15:26.160 --> 00:15:28.720]  不是我差遣你去的嗎?
[00:15:28.720 --> 00:15:30.520]  你留意到「官漢」
[00:15:30.520 --> 00:15:35.680]  這個「官漢」就是神彌達人一直留意著他
[00:15:35.680 --> 00:15:39.720]  然後特別的彌達人去指出
[00:15:39.720 --> 00:15:40.880]  不是你啊
[00:15:40.880 --> 00:15:42.880]  雖然我挑選你 但不是你
[00:15:42.880 --> 00:15:46.040]  不是你的能力可以來到成功的
[00:15:46.040 --> 00:15:47.920]  而是要靠著我
[00:15:47.920 --> 00:15:52.480]  他就問基丁要求他作出一些肯定的回覆
[00:15:52.480 --> 00:15:56.080]  但是那時候基丁知道是什麼呢?
[00:15:56.080 --> 00:15:59.440]  覺得自己很渺小
[00:15:59.440 --> 00:16:01.760]  不能夠承擔責任
[00:16:01.760 --> 00:16:05.960]  你看看他拒絕的藉口是什麼呢?
[00:16:05.960 --> 00:16:10.120]  基丁說:主啊 我有何能拯救以色列人呢?
[00:16:10.120 --> 00:16:13.600]  我家在馬拿西之派中是至貧窮的
[00:16:13.600 --> 00:16:16.960]  我在我父家是至微小的
[00:16:16.960 --> 00:16:20.280]  你留意到他馬上的彌達人去拒絕
[00:16:20.280 --> 00:16:24.320]  正如當天神呼召摩西的時候
[00:16:24.320 --> 00:16:26.040]  摩西馬上拒絕了
[00:16:26.040 --> 00:16:28.600]  我們看看摩西拒絕的是什麼?
[00:16:28.600 --> 00:16:31.080]  再看第三章第十一節
[00:16:31.080 --> 00:16:35.000]  摩西對神說:我是什麼人竟能去見法老
[00:16:35.000 --> 00:16:38.080]  將以色列人從埃及領出來呢?
[00:16:38.080 --> 00:16:40.920]  是不是呢?相對都是一樣的
[00:16:40.920 --> 00:16:43.120]  當天神呼召摩西的時候
[00:16:43.120 --> 00:16:44.280]  摩西說:我是什麼人啊?
[00:16:44.280 --> 00:16:46.040]  我怎麼可以來見法老呢?
[00:16:46.040 --> 00:16:48.120]  當然摩西不是不知道自己是什麼人
[00:16:48.120 --> 00:16:49.600]  他的意思就是我什麼身份
[00:16:49.600 --> 00:16:51.840]  不要忘記當時摩西是什麼?
[00:16:51.840 --> 00:16:55.960]  是一個流亡海外的被通緝的兇手
[00:16:55.960 --> 00:16:58.480]  埃及王是一個
[00:16:58.480 --> 00:17:01.360]  那時候是國勢最盛
[00:17:01.360 --> 00:17:04.160]  以及是管理著很多地方的王
[00:17:04.160 --> 00:17:08.640]  一個流亡海外的兇手去見最強的王
[00:17:08.640 --> 00:17:10.720]  哪裡有這份信心啊?
[00:17:10.720 --> 00:17:12.640]  所以我是什麼人呢?
[00:17:12.640 --> 00:17:16.000]  基澱也說我有什麼能力拯救以色列人呢?
[00:17:16.000 --> 00:17:17.680]  但這是一個藉口
[00:17:17.680 --> 00:17:22.040]  我在馬來西亞支派中是最貧窮的
[00:17:22.040 --> 00:17:24.800]  我在富家裡面是最微小的
[00:17:24.800 --> 00:17:26.920]  如果你留意到「大能勇士」這個詞
[00:17:26.920 --> 00:17:29.320]  也可以譯作「大財主」
[00:17:29.320 --> 00:17:30.920]  記不記得我剛才說
[00:17:30.920 --> 00:17:34.880]  基澱的父親是巴黎的祭司
[00:17:34.880 --> 00:17:37.600]  他家裡其實也是一個有錢的家庭
[00:17:37.600 --> 00:17:39.600]  我們稍後會看到
[00:17:39.600 --> 00:17:43.080]  基澱晚上叫他做一些事情
[00:17:43.080 --> 00:17:45.280]  是帶著十個僕人去的
[00:17:45.280 --> 00:17:46.400]  不是所有
[00:17:46.400 --> 00:17:48.200]  只是其中一部分
[00:17:48.200 --> 00:17:51.400]  他家裡至少有十個以上的僕人
[00:17:51.400 --> 00:17:53.280]  家裡會不會很窮呢?
[00:17:53.280 --> 00:17:55.400]  是絕對不會的
[00:17:55.400 --> 00:17:58.760]  只不過他在推搪而已
[00:17:58.760 --> 00:18:04.880]  稍後有時間講我自己被神呼召的情況
[00:18:04.880 --> 00:18:07.440]  但我很清楚先講一講
[00:18:07.440 --> 00:18:10.160]  我記得在大會堂音樂廳裡面
[00:18:10.160 --> 00:18:13.400]  見到神樂園的聚會裡面
[00:18:13.400 --> 00:18:16.320]  我就很清楚感受到
[00:18:16.320 --> 00:18:17.360]  之前已經有了
[00:18:17.360 --> 00:18:18.640]  不過我更加肯定
[00:18:18.640 --> 00:18:21.400]  神呼召我 要我做傳導人
[00:18:21.400 --> 00:18:24.320]  我就好像基甸 好像摩西那樣
[00:18:24.320 --> 00:18:25.920]  所以我有屬靈的特質
[00:18:25.920 --> 00:18:27.200]  我馬上拒絕了
[00:18:27.200 --> 00:18:28.800]  我拒絕是甚麼呢 就說
[00:18:28.800 --> 00:18:30.160]  哎呀 不行的
[00:18:30.160 --> 00:18:35.440]  我又喜歡玩 又喜歡開玩笑
[00:18:35.440 --> 00:18:36.840]  都不像傳導人
[00:18:36.840 --> 00:18:38.360]  那你叫隔壁那個吧
[00:18:38.360 --> 00:18:39.880]  我突然間很謙卑
[00:18:39.880 --> 00:18:41.080]  我不行的
[00:18:41.080 --> 00:18:43.960]  但你在這個刻子裡面
[00:18:43.960 --> 00:18:45.640]  當時也也問也沒有
