
[00:00:00.000 --> 00:00:03.160]  好 今天我們繼續看經文
[00:09:51.880 --> 00:09:52.720]  看到了嗎
[00:09:52.720 --> 00:09:53.520]  看了
[00:09:53.520 --> 00:09:55.800]  有一位像人子的
[00:09:55.800 --> 00:09:58.080]  即是說望見在夜間
[00:09:58.080 --> 00:09:59.720]  這是但爾利書
[00:09:59.720 --> 00:10:00.920]  望見
[00:10:00.920 --> 00:10:01.760]  看看
[00:10:01.760 --> 00:10:03.280]  有一個像人子
[00:10:03.280 --> 00:10:05.280]  即是好像一個人的樣子的人
[00:10:05.280 --> 00:10:09.040]  駕著天上的雲而來
[00:10:09.040 --> 00:10:11.000]  看到了嗎
[00:10:11.000 --> 00:10:12.800]  是很吻合的
[00:10:12.800 --> 00:10:13.480]  看看
[00:10:13.480 --> 00:10:14.840]  他駕雲降臨
[00:10:14.840 --> 00:10:16.680]  這裏是有一個人子
[00:10:16.680 --> 00:10:20.840]  被領到去耿古常傳者的面前
[00:10:20.840 --> 00:10:23.560]  他得了權並榮耀國度
[00:10:23.560 --> 00:10:27.680]  使得各方各國各族的人都侍奉他
[00:10:27.680 --> 00:10:29.400]  他的權並是永遠的
[00:10:29.400 --> 00:10:30.400]  不能夠廢去
[00:10:30.400 --> 00:10:33.560]  他的國度是必不敗壞的
[00:10:33.560 --> 00:10:39.520]  我不想和大家太詳細講但爾利書這個經文
[00:10:39.520 --> 00:10:43.080]  換言之這個啟述看他駕雲降臨
[00:10:43.080 --> 00:10:46.600]  是有舊約但爾利書的背景
[00:10:46.600 --> 00:10:49.640]  而在舊約但爾利書的背景裏面
[00:10:49.640 --> 00:10:55.320]  會知道在這個世界裏面是一個國家出現
[00:10:55.320 --> 00:10:56.720]  一個國家出現
[00:10:56.720 --> 00:10:58.200]  一個國家出現
[00:10:58.200 --> 00:10:59.760]  一個國家出現
[00:10:59.760 --> 00:11:02.240]  當然出現之後就沒落了
[00:11:02.240 --> 00:11:05.760]  很多時候有人說有埃及
[00:11:05.760 --> 00:11:07.200]  有馬代
[00:11:07.200 --> 00:11:08.240]  有波斯
[00:11:08.240 --> 00:11:09.600]  有希臘帝國
[00:11:09.600 --> 00:11:10.840]  有羅馬帝國出現
[00:11:10.840 --> 00:11:13.880]  但是最後最後最後最後的帝國是甚麼呢
[00:11:13.880 --> 00:11:18.640]  最後的帝國就是這位叫做他駕雲降臨
[00:11:19.640 --> 00:11:21.320]  他是完全另類的
[00:11:21.320 --> 00:11:22.800]  他不是從地上出來
[00:11:22.800 --> 00:11:24.720]  他是從天上而來的
[00:11:24.720 --> 00:11:27.320]  而他的權並從何而來
[00:11:27.320 --> 00:11:29.920]  是去到這個耿古常存者
[00:11:29.920 --> 00:11:32.360]  這個耿古常存者的意思是甚麼
[00:11:32.360 --> 00:11:35.320]  即是說在永恆裏面已經存在的
[00:11:35.320 --> 00:11:36.840]  這個就是天父神
[00:11:36.840 --> 00:11:38.480]  但是在天父神面前
[00:11:38.480 --> 00:11:42.400]  他就得著權並榮耀國度
[00:11:42.400 --> 00:11:48.600]  使得各方各族的人都要侍奉這個人子
[00:11:48.600 --> 00:11:50.720]  就是這位耶穌基督
[00:11:50.720 --> 00:11:53.720]  他的權並是永遠不能夠廢棄
[00:11:53.720 --> 00:11:55.720]  他的國度必不敗壞
[00:11:55.720 --> 00:11:57.840]  即是說世上的國度
[00:11:57.840 --> 00:11:59.600]  一個來一個走
[00:11:59.600 --> 00:12:01.080]  一個來一個走
[00:12:01.080 --> 00:12:03.080]  昔日英國是叫做
[00:12:03.080 --> 00:12:05.800]  我不知道有沒有搞錯這樣叫
[00:12:05.800 --> 00:12:07.600]  大不列顛
[00:12:07.600 --> 00:12:13.480]  是說去到任何的地方太陽都不會落的
[00:12:13.480 --> 00:12:14.200]  是不是
[00:12:14.200 --> 00:12:18.240]  有些地方可以去到任何的地方太陽都不落的嗎
[00:12:18.520 --> 00:12:21.160]  即是說他的版圖
[00:12:21.160 --> 00:12:24.360]  他伸展到你這裏白天的時候
[00:12:24.360 --> 00:12:25.480]  那裏晚上
[00:12:25.480 --> 00:12:27.480]  去到這裏晚上那裏白天
[00:12:27.480 --> 00:12:28.880]  他的版圖都一樣有
[00:12:28.880 --> 00:12:31.880]  即是說世界各地都有他的colonies
[00:12:31.880 --> 00:12:33.200]  有他的版圖的
[00:12:33.200 --> 00:12:33.840]  是不是
[00:12:33.840 --> 00:12:35.640]  但是今時英國怎樣
[00:12:35.640 --> 00:12:38.040]  還是不是這個世界的一哥
[00:12:38.040 --> 00:12:39.800]  我告訴大家
[00:12:39.800 --> 00:12:41.120]  很多學者
[00:12:41.120 --> 00:12:44.360]  很多受人尊重的牧者
[00:12:44.360 --> 00:12:47.200]  他們說美國有一天都會沒落的
[00:12:47.600 --> 00:12:49.360]  你覺得會不會有這樣的機會
[00:12:49.360 --> 00:12:51.920]  其實什麼都有可能性
[00:12:51.920 --> 00:12:53.360]  昔日的羅馬夠厲害了
[00:12:53.360 --> 00:12:54.080]  是不是
[00:12:54.080 --> 00:12:55.840]  但是羅馬一樣是
[00:12:55.840 --> 00:12:57.600]  結果四分五裂了
[00:12:57.600 --> 00:12:58.600]  是不是
[00:12:58.600 --> 00:13:00.040]  所以
[00:13:00.040 --> 00:13:01.080]  這個
[00:13:01.080 --> 00:13:02.680]  達爾利書的背景是什麼
[00:13:02.680 --> 00:13:03.440]  就是說
[00:13:03.440 --> 00:13:05.600]  任何一個國度
[00:13:05.600 --> 00:13:07.080]  此起彼伏
[00:13:07.080 --> 00:13:08.600]  但是到了一個地步
[00:13:08.600 --> 00:13:11.560]  是神的兒子耶穌基督
[00:13:11.560 --> 00:13:13.760]  他再來這個世界的時候
[00:13:13.760 --> 00:13:15.360]  耶穌第一次來這個世界
[00:13:15.360 --> 00:13:17.440]  是已經將天國大林
[00:13:17.440 --> 00:13:18.640]  這個就叫做already
[00:13:18.640 --> 00:13:19.520]  but not yet
[00:13:19.520 --> 00:13:20.760]  就是說
[00:13:20.760 --> 00:13:22.680]  天國未完全臨到
[00:13:22.680 --> 00:13:23.680]  所以
[00:13:23.680 --> 00:13:25.240]  這裏所說的是
[00:13:25.240 --> 00:13:27.400]  看他駕雲降臨
[00:13:27.400 --> 00:13:28.960]  就是說
[00:13:28.960 --> 00:13:31.000]  當耶穌再來的時候
[00:13:31.000 --> 00:13:32.560]  主再來的時候
[00:13:32.560 --> 00:13:34.240]  主耶穌第一次來了這個世界
[00:13:34.240 --> 00:13:35.160]  二千年前
[00:13:35.160 --> 00:13:37.280]  但是耶穌要再來這個世界
[00:13:37.280 --> 00:13:40.840]  到時祂設立這個永恆的國度
[00:13:40.840 --> 00:13:44.640]  這個就是我們信耶穌的人的一個盼望
[00:13:44.640 --> 00:13:47.360]  永恆的國度
[00:13:48.440 --> 00:13:49.080]  好了
[00:13:49.080 --> 00:13:50.080]  在這裏來說
[00:13:50.080 --> 00:13:52.320]  我想和大家看一些經文
[00:13:52.320 --> 00:13:54.880]  給參考經文
[00:13:54.880 --> 00:13:57.640]  有1、2、3、4很多節的
[00:13:57.640 --> 00:13:59.600]  但是我只是選五節
[00:13:59.600 --> 00:14:00.800]  不然我講不完
[00:14:00.800 --> 00:14:02.080]  第一節就是
[00:14:02.080 --> 00:14:05.440]  第一節就是《春安及記第十章》第十節那裏
[00:14:05.440 --> 00:14:08.800]  他說阿倫正對著以色列傳會眾說話的時候
[00:14:08.800 --> 00:14:10.840]  他們轉向曠野康
[00:14:10.840 --> 00:14:13.880]  夜和華的榮光在雲中顯現
[00:14:13.880 --> 00:14:14.800]  看到嗎
[00:14:14.800 --> 00:14:17.760]  夜和華的榮光在雲中顯現
[00:14:17.760 --> 00:14:20.960]  所以當這些猶太人、以色列人
[00:14:20.960 --> 00:14:22.360]  當他一聽見
[00:14:22.360 --> 00:14:24.720]  如果他熟習舊約聖經的時候
[00:14:24.720 --> 00:14:26.440]  如果他熟習聖經的時候
[00:14:26.440 --> 00:14:28.160]  他一聽見從雲中來
[00:14:28.160 --> 00:14:29.120]  他會想到誰呢?
[00:14:29.120 --> 00:14:30.840]  是想到夜和華神
[00:14:30.840 --> 00:14:32.000]  大家明不明白我的意思?
[00:14:32.000 --> 00:14:33.720]  因為
[00:14:33.720 --> 00:14:36.440]  其實我今天和大家說
[00:14:36.440 --> 00:14:37.640]  我一說白馬
[00:14:37.640 --> 00:14:38.640]  你會想到什麼?
[00:14:38.640 --> 00:14:39.840]  想到什麼?
[00:14:39.840 --> 00:14:40.520]  白馬
[00:14:40.520 --> 00:14:42.880]  王子
[00:14:42.880 --> 00:14:43.520]  是不是?
[00:14:43.520 --> 00:14:46.040]  我不用說後面,你會想到白馬
[00:14:46.040 --> 00:14:47.920]  當然是王子
[00:14:47.920 --> 00:14:48.920]  我想到花轎
[00:14:48.920 --> 00:14:49.760]  你會想到什麼?
[00:14:49.760 --> 00:14:52.520]  新娘
[00:14:52.520 --> 00:14:53.920]  都不用說後面那一節了
[00:14:53.920 --> 00:14:54.920]  換言之
[00:14:54.920 --> 00:14:55.800]  當他們說
[00:14:55.800 --> 00:14:58.040]  漢他駕雲降臨
[00:14:58.040 --> 00:14:59.520]  他們會想到什麼呢?
[00:14:59.520 --> 00:15:03.880]  這個能夠駕雲降臨的
[00:15:03.880 --> 00:15:07.480]  大駕降臨的是誰呢?
[00:15:07.480 --> 00:15:10.000]  原來從舊約的角度來看
[00:15:10.000 --> 00:15:13.760]  就是夜和華的榮光在雲中顯現
[00:15:13.760 --> 00:15:14.400]  好了
[00:15:14.400 --> 00:15:15.760]  到了《文素記》
[00:15:15.760 --> 00:15:17.280]  十一章二十五節
[00:15:17.280 --> 00:15:20.920]  夜和華在雲中降臨
[00:15:20.920 --> 00:15:21.720]  對不對?
[00:15:21.720 --> 00:15:22.320]  好了
[00:15:22.320 --> 00:15:22.840]  跳了
[00:15:22.840 --> 00:15:25.200]  《以賽亞書》十九章第一節
[00:15:25.200 --> 00:15:26.680]  論埃及的麥氏
[00:15:26.680 --> 00:15:28.120]  看啊!夜和華
[00:15:28.120 --> 00:15:29.920]  乘駕快雲
[00:15:29.920 --> 00:15:31.840]  還要快雲
[00:15:31.840 --> 00:15:34.320]  好像我們今天說坐快艇
[00:15:34.320 --> 00:15:36.920]  坐快艇來
[00:15:38.000 --> 00:15:40.400]  所以我們要明白
[00:15:40.400 --> 00:15:41.680]  昔日
[00:15:41.680 --> 00:15:44.320]  是當二千年前
[00:15:44.320 --> 00:15:46.720]  約翰寫了《啟示錄》的時候
[00:15:46.720 --> 00:15:47.800]  他一說這句話
[00:15:47.800 --> 00:15:49.600]  人們會聯想到什麼呢?
[00:15:49.600 --> 00:15:51.320]  這個來的
[00:15:51.320 --> 00:15:55.320]  雖然他不是天賦神
[00:15:55.320 --> 00:15:56.600]  但是他會想像中
[00:15:56.600 --> 00:16:03.240]  哇!這個是有神的榮耀
[00:16:03.240 --> 00:16:05.400]  那麼誰才能夠有這個資格呢?
