
[00:00:00.000 --> 00:00:01.600]  各位定智媒 早晨
[00:01:56.240 --> 00:01:58.720]  我在電話關心的時候
[00:01:58.720 --> 00:02:02.000]  我都跟一位相職的媽媽聊天
[00:02:02.000 --> 00:02:04.000]  因為媽媽又要白天上班
[00:02:04.000 --> 00:02:06.800]  而家裏又有子女都是幾歲的
[00:02:06.800 --> 00:02:09.440]  一方面又要照顧子女
[00:02:09.440 --> 00:02:11.040]  一方面又要上班
[00:02:11.040 --> 00:02:13.440]  心靈裏面都很多的壓力
[00:02:13.440 --> 00:02:15.440]  很怕工作保不住
[00:02:15.440 --> 00:02:17.360]  不知怎樣繼續照顧自己的孩子
[00:02:17.360 --> 00:02:20.080]  但都很擔心這些孩子
[00:02:20.080 --> 00:02:23.120]  在自己現在這樣的學校
[00:02:23.120 --> 00:02:25.760]  學些甚麼會影響他們成長呢
[00:02:25.760 --> 00:02:28.560]  對香港未來的前路都有很多的擔心
[00:02:28.560 --> 00:02:32.160]  這些都不知是否今日香港人怕的東西
[00:02:32.160 --> 00:02:35.200]  對於你來說除了怕之外
[00:02:35.200 --> 00:02:37.200]  你又信些甚麼呢
[00:02:37.200 --> 00:02:38.880]  當然我們當然信這個
[00:02:38.880 --> 00:02:40.080]  信耶穌得永生
[00:02:40.080 --> 00:02:41.840]  還記得兩個星期之前
[00:02:41.840 --> 00:02:47.120]  葉姑娘一開始講道就用了這個引言
[00:02:47.120 --> 00:02:49.120]  你是不是真的信耶穌呢
[00:02:49.120 --> 00:02:51.520]  信耶穌是甚麼意思呢
[00:02:51.520 --> 00:02:52.800]  或者除了信耶穌之外
[00:02:52.800 --> 00:02:54.720]  我都信我們的中國偉大
[00:02:54.720 --> 00:02:57.840]  我們相信我們的祖國必然會保守我們的
[00:02:57.840 --> 00:03:00.560]  面對未來的日子
[00:03:00.560 --> 00:03:04.560]  有些人可能反過來用腳去證明他們的信心
[00:03:04.560 --> 00:03:08.160]  他們相信外國的月亮是會更圓的
[00:03:08.160 --> 00:03:10.800]  所以他們選擇去其他的地方
[00:03:10.800 --> 00:03:12.800]  但更加實際的香港人就是甚麼
[00:03:12.800 --> 00:03:14.160]  最重要是錢
[00:03:14.160 --> 00:03:16.400]  你有錢去到哪裏都沒有問題
[00:03:16.400 --> 00:03:18.400]  最重要是信錢
[00:03:18.400 --> 00:03:20.880]  所以其實我們今日都去試下
[00:03:20.880 --> 00:03:22.400]  你怕些甚麼
[00:03:22.400 --> 00:03:24.400]  信些甚麼呢
[00:03:25.440 --> 00:03:26.960]  在我預備這篇道的時候
[00:03:26.960 --> 00:03:27.920]  我會發覺
[00:03:27.920 --> 00:03:31.280]  原來當你知道自己最怕些甚麼的時候
[00:03:31.280 --> 00:03:33.920]  你就真的知道自己信些甚麼
[00:03:33.920 --> 00:03:36.240]  當你發覺自己最怕的是甚麼的時候
[00:03:36.240 --> 00:03:38.240]  你就知道自己是信些甚麼
[00:03:38.240 --> 00:03:40.960]  又做回一點
[00:03:40.960 --> 00:03:42.720]  你當我賣廣告也好
[00:03:42.720 --> 00:03:44.960]  我們的如虎騎靈修運動
[00:03:44.960 --> 00:03:48.000]  由2月7日開始到今日已經走了18天
[00:03:48.000 --> 00:03:50.000]  超過三天的時間
[00:03:50.000 --> 00:03:52.480]  我們很期望藉著這個靈修運動
[00:03:52.480 --> 00:03:56.160]  幫助大家建立到你靈修習慣
[00:03:56.160 --> 00:03:59.040]  建立到你一個愛讀聖經的習慣
[00:03:59.040 --> 00:04:03.040]  藉著我們小組能夠建立更多的肢體的關係
[00:04:03.040 --> 00:04:04.480]  一起分享靈修
[00:04:04.480 --> 00:04:06.000]  建立更深入的關係
[00:04:06.000 --> 00:04:06.960]  感謝主
[00:04:06.960 --> 00:04:08.640]  在這段時間慢慢都看到
[00:04:08.640 --> 00:04:10.640]  那個果效正在出來
[00:04:10.640 --> 00:04:12.400]  如果你都有留意
[00:04:12.400 --> 00:04:13.600]  我們在這個如虎騎裏面
[00:04:13.600 --> 00:04:14.800]  我們會用一個
[00:04:14.800 --> 00:04:16.240]  放心
[00:04:16.240 --> 00:04:17.520]  耶穌叫你了
[00:04:17.520 --> 00:04:19.360]  這個講道系列
[00:04:19.360 --> 00:04:20.320]  馬方系列
[00:04:20.320 --> 00:04:22.080]  由2月14日開始
[00:04:22.080 --> 00:04:23.200]  到復活節
[00:04:23.200 --> 00:04:24.960]  連續九篇的講道
[00:04:24.960 --> 00:04:27.680]  我們都會以馬福音為經文
[00:04:27.680 --> 00:04:30.320]  以認識耶穌為主線
[00:04:30.320 --> 00:04:32.160]  你會看到我們的講題
[00:04:32.160 --> 00:04:35.200]  都是抽取著在經文當中
[00:04:35.200 --> 00:04:36.480]  耶穌講過的話
[00:04:36.480 --> 00:04:38.480]  或者在馬方裏面用過的字眼
[00:04:38.480 --> 00:04:41.360]  所以到今天3月7日
[00:04:41.360 --> 00:04:42.400]  我們就在講
[00:04:42.400 --> 00:04:43.280]  不要怕
[00:04:43.280 --> 00:04:44.240]  只要信
[00:04:44.240 --> 00:04:46.880]  剛才我們的領會主席
[00:04:46.880 --> 00:04:48.880]  志堅都幫我們讀出來了
[00:04:50.400 --> 00:04:52.720]  再很簡單重溫一下
[00:04:52.720 --> 00:04:54.720]  整個馬方的架構
[00:04:54.720 --> 00:04:57.120]  馬方想帶出的耶穌是誰呢?
[00:04:57.120 --> 00:04:58.880]  他是一個行動型的耶穌
[00:04:58.880 --> 00:05:00.400]  是一個忠心的僕人
[00:05:00.400 --> 00:05:02.160]  他四處服事
[00:05:02.160 --> 00:05:03.680]  而最後他就藉著
[00:05:03.680 --> 00:05:06.480]  受苦在十字架上的犧牲
[00:05:06.480 --> 00:05:09.600]  去成就了整個的救恩
[00:05:09.600 --> 00:05:11.520]  在馬方可以分成三個段落
[00:05:11.520 --> 00:05:13.520]  用三個領域就可以看到
[00:05:13.520 --> 00:05:15.280]  由一章到八章
[00:05:15.280 --> 00:05:16.720]  在加利利一帶
[00:05:16.720 --> 00:05:18.240]  馬方要帶出給我們知道
[00:05:18.240 --> 00:05:19.200]  耶穌是誰
[00:05:19.200 --> 00:05:21.200]  祂的真正身份是誰
[00:05:21.200 --> 00:05:24.720]  由加利利到耶路撒冷這段路程裏
[00:05:24.720 --> 00:05:26.320]  好像是很混亂的
[00:05:26.320 --> 00:05:31.280]  為什麼耶穌是彌賽亞的真正意思是什麼呢?
[00:05:31.280 --> 00:05:34.640]  很多門徒和群眾都在疑惑
[00:05:34.640 --> 00:05:35.840]  耶穌是彌賽亞
[00:05:35.840 --> 00:05:37.120]  和祂心裏的彌賽亞
[00:05:37.120 --> 00:05:38.720]  為什麼會不同呢?
[00:05:38.720 --> 00:05:40.000]  而到了尾段
[00:05:40.000 --> 00:05:41.360]  第十一章開始
[00:05:41.360 --> 00:05:42.240]  到了尾段
[00:05:42.240 --> 00:05:44.000]  在耶路撒冷裏面
[00:05:44.000 --> 00:05:45.120]  我們會看到
[00:05:45.120 --> 00:05:46.240]  耶穌如何活出
[00:05:46.240 --> 00:05:48.080]  上帝真正的彌賽亞
[00:05:48.080 --> 00:05:49.680]  祂如何活出來
[00:05:49.680 --> 00:05:51.440]  我們稍後會再看
[00:05:51.440 --> 00:05:56.400]  我們集中看馬方的五章21至43節
[00:05:56.400 --> 00:05:59.040]  這段經文有什麼特別之處呢?
[00:05:59.040 --> 00:06:02.160]  裏面記錄了耶穌兩個的神跡依字
[00:06:02.160 --> 00:06:04.560]  神跡依字我們雙看了很多
[00:06:04.560 --> 00:06:07.120]  但這次特別之處就是兩個神跡依字
[00:06:07.120 --> 00:06:08.880]  是疊在一起出現的
[00:06:08.880 --> 00:06:11.280]  由馬方21章至43節
[00:06:11.280 --> 00:06:13.120]  稍後我拋荒就不出經文
[00:06:13.120 --> 00:06:15.680]  所以如果你們在家裏方便
[00:06:15.680 --> 00:06:17.520]  打聖經會方便一點
[00:06:17.520 --> 00:06:20.240]  因為我不會再展示經文
[00:06:20.240 --> 00:06:23.840]  用一個三文字的結構顯現出來
[00:06:23.840 --> 00:06:25.040]  簡單來說就是
[00:06:25.040 --> 00:06:27.680]  先說了艾魯或葉魯
[00:06:27.680 --> 00:06:29.360]  因為修本是用葉魯的
[00:06:29.360 --> 00:06:30.560]  所以我用了葉女的字
[00:06:30.560 --> 00:06:33.760]  說說耶穌準備去醫治葉魯的女兒
[00:06:33.760 --> 00:06:36.240]  誰知道中間殺出了一個血肉的婦人
[00:06:36.240 --> 00:06:39.760]  耶穌和血肉婦人談了一段時間
[00:06:39.760 --> 00:06:43.520]  然後再去葉魯的家裏醫治他的女兒
[00:06:43.520 --> 00:06:46.000]  我可能會問
[00:06:46.000 --> 00:06:49.760]  馬可你為什麼不分開兩個案例來處理呢?
[00:06:49.760 --> 00:06:52.720]  說完葉魯才說血肉婦人也行
[00:06:52.720 --> 00:06:53.920]  為什麼中間夾著呢?
[00:06:53.920 --> 00:06:56.560]  除了可能真實上是這樣發生之外
[00:06:56.560 --> 00:06:58.480]  也可能有些原因的
[00:06:58.480 --> 00:07:01.600]  這個就是福音書的作者
[00:07:01.600 --> 00:07:04.320]  巧妙的結構裏面想帶出一些重要的主題
[00:07:04.320 --> 00:07:06.800]  所以我再細心分析一下
[00:07:06.800 --> 00:07:09.360]  在這兩個依字當中
[00:07:09.360 --> 00:07:10.800]  有些什麼共同地方
[00:07:10.800 --> 00:07:12.320]  有些什麼不共同的地方呢?
[00:07:16.320 --> 00:07:17.920]  好,我忘記了祈禱
[00:07:17.920 --> 00:07:19.680]  不過我們先繼續下去
[00:07:19.680 --> 00:07:20.800]  待會我們再祈禱
[00:07:20.800 --> 00:07:27.600]  你會看到我嘗試將兩個故事
[00:07:27.600 --> 00:07:31.440]  葉魯和他的女兒復活的故事
[00:07:31.440 --> 00:07:33.440]  和血肉婦人的故事
[00:07:33.440 --> 00:07:37.440]  的共通之處和不同之處做一個比較
[00:07:37.440 --> 00:07:38.800]  大家可以看看聖經
[00:07:38.800 --> 00:07:40.000]  一起觀察一下
[00:07:40.000 --> 00:07:42.560]  第一個相同的地方是什麼呢?
[00:07:42.560 --> 00:07:46.480]  我用葉魯一個家庭的單位來看
[00:07:46.480 --> 00:07:48.640]  主線就是醫治他的女兒
[00:07:48.640 --> 00:07:49.840]  所以是一個女兒
[00:07:49.840 --> 00:07:52.640]  而耶穌也醫治好血肉婦人的時候
[00:07:52.640 --> 00:07:53.760]  也稱他為女兒
[00:07:53.760 --> 00:07:54.720]  在34節
[00:07:54.720 --> 00:07:57.040]  兩個都面對著很嚴重的病
[00:07:57.040 --> 00:07:58.240]  一個就將近死亡
[00:07:58.240 --> 00:08:00.960]  不治之症死亡
[00:08:00.960 --> 00:08:02.960]  而血肉婦人呢
[00:08:02.960 --> 00:08:04.400]  她患的血流
[00:08:04.400 --> 00:08:06.080]  看了很多醫生
[00:08:06.080 --> 00:08:07.760]  用了很多的醫藥費
[00:08:07.760 --> 00:08:09.200]  都醫不好
[00:08:09.200 --> 00:08:10.160]  越來越窮
[00:08:10.160 --> 00:08:12.800]  窮到繼續窮下去
[00:08:12.800 --> 00:08:14.640]  但是病情越來越嚴重
[00:08:14.640 --> 00:08:15.840]  完全沒有氣息
[00:08:15.840 --> 00:08:17.840]  好像解決不了的情況
[00:08:17.840 --> 00:08:19.600]  其實如果你留意
[00:08:19.600 --> 00:08:21.120]  血流這個問題
[00:08:21.120 --> 00:08:25.840]  其實是一個不潔的條例
[00:08:25.840 --> 00:08:27.040]  在《利未記》裡面
[00:08:27.040 --> 00:08:29.280]  你碰到一個血流的婦人
[00:08:29.280 --> 00:08:30.720]  其實是代表你不潔
[00:08:30.720 --> 00:08:32.080]  死亡也是
[00:08:32.080 --> 00:08:33.600]  你碰死屍更加不潔
[00:08:33.600 --> 00:08:34.640]  不用解釋了
[00:08:34.640 --> 00:08:38.160]  所以這也牽涉著一個不潔的問題
[00:08:38.160 --> 00:08:39.680]  在這兩個的醫治裡面
[00:08:40.320 --> 00:08:41.600]  而在這兩個醫治裡面
[00:08:41.600 --> 00:08:43.440]  耶穌也曾經受到質疑的
[00:08:43.440 --> 00:08:45.200]  如果你剛才聽回
[00:08:45.200 --> 00:08:46.960]  我們領會讀《英靈經文》的時候
[00:08:46.960 --> 00:08:49.280]  耶穌去到耳朵的家裡面
[00:08:49.280 --> 00:08:51.360]  那些人已經哭了
[00:08:51.360 --> 00:08:52.320]  已經死了
[00:08:52.320 --> 00:08:54.080]  耶穌說他還沒死的
[00:08:54.080 --> 00:08:54.800]  他睡了覺而已
[00:08:54.800 --> 00:08:55.680]  那些人還笑他
[00:08:55.680 --> 00:08:57.600]  傻他這個耶穌
[00:08:57.600 --> 00:09:00.480]  而另一個耶穌被質疑的地方就是
[00:09:00.480 --> 00:09:03.520]  當那個血肉婦人摸到耶穌
[00:09:03.520 --> 00:09:05.280]  耶穌說誰摸我
[00:09:05.280 --> 00:09:06.960]  那些門徒還揶揄耶穌說
[00:09:06.960 --> 00:09:07.920]  這麼多人
[00:09:07.920 --> 00:09:08.960]  整個群眾在裡面
[00:09:08.960 --> 00:09:09.680]  誰摸你
[00:09:09.680 --> 00:09:12.160]  還問這些還沒說出口而已
[00:09:12.160 --> 00:09:13.520]  這麼傻的問題
[00:09:13.520 --> 00:09:17.040]  而另外相同的地方就是
[00:09:17.040 --> 00:09:20.240]  那個業佬去找耶穌的時候
[00:09:20.240 --> 00:09:22.080]  就是那個古會堂的業佬
[00:09:22.080 --> 00:09:23.040]  跪在那裡
[00:09:23.040 --> 00:09:23.760]  苦拜耶穌
[00:09:23.760 --> 00:09:25.520]  耶穌你快點救我女兒
[00:09:25.520 --> 00:09:28.000]  而當這個血肉婦人得了醫治的時候
[00:09:28.000 --> 00:09:29.520]  他也跪在耶穌面前
[00:09:29.520 --> 00:09:30.880]  俯伏在耶穌面前
[00:09:30.880 --> 00:09:32.240]  都是相同的字眼
[00:09:32.240 --> 00:09:34.560]  最明顯
[00:09:34.560 --> 00:09:36.560]  或者我們最容易看到的一點是什麼呢?
[00:09:36.560 --> 00:09:38.000]  十二這個字
[00:09:38.000 --> 00:09:39.200]  有沒有留意?
[00:09:39.680 --> 00:09:40.640]  有什麼相同呢?
[00:09:40.640 --> 00:09:43.680]  那個血肉婦人患了血流多少年呢?
[00:09:43.680 --> 00:09:45.120]  十二年
[00:09:45.120 --> 00:09:46.960]  那個女兒
[00:09:46.960 --> 00:09:48.160]  是多少歲呢?
[00:09:48.160 --> 00:09:49.440]  十二歲
[00:09:49.440 --> 00:09:54.480]  這個是巧合還是馬可刻意地做呢?
[00:09:54.480 --> 00:09:56.720]  他就將這些突出的字眼
[00:09:56.720 --> 00:09:58.320]  擺出來讓我們看到
[00:09:58.320 --> 00:10:01.120]  這個三文治結構的描述
[00:10:01.120 --> 00:10:02.320]  是有些意思的
[00:10:02.320 --> 00:10:05.280]  而最後我發現到相同的地方就是
[00:10:05.280 --> 00:10:07.760]  當耶穌神跡醫治好
[00:10:07.760 --> 00:10:09.200]  業佬的女兒復活
[00:10:09.200 --> 00:10:10.800]  以及這個血肉婦人得著
[00:10:10.800 --> 00:10:12.720]  血流停止之後
[00:10:12.720 --> 00:10:14.800]  他們都很震驚
[00:10:14.800 --> 00:10:18.720]  一方面看到耶穌能夠令人復活而震驚
[00:10:18.720 --> 00:10:20.960]  而另一方面那個女人要跪在耶穌面前
[00:10:20.960 --> 00:10:22.320]  他們都很震驚
[00:10:22.320 --> 00:10:24.640]  待會我們再看看他們的心情
[00:10:24.640 --> 00:10:27.040]  有什麼不同的地方呢?
[00:10:27.040 --> 00:10:28.880]  不同的地方就是
[00:10:28.880 --> 00:10:30.320]  業佬經常說業佬
[00:10:30.320 --> 00:10:34.800]  業佬就是一個管會堂的主人
[00:10:34.800 --> 00:10:35.840]  會堂是他管的
[00:10:35.840 --> 00:10:39.680]  所以他應該是有名、有權勢、身份尊貴的
[00:10:39.680 --> 00:10:41.520]  而在這個血肉婦人裡面
[00:10:41.520 --> 00:10:42.400]  連名字都沒有
[00:10:42.400 --> 00:10:43.440]  因為都是一個
[00:10:43.440 --> 00:10:45.120]  逛街經過
[00:10:45.120 --> 00:10:46.320]  被人忽視
[00:10:46.320 --> 00:10:47.760]  社會的邊緣人
[00:10:47.760 --> 00:10:49.280]  因為他是不潔的人
[00:10:49.280 --> 00:10:50.720]  那些人會離棄他
[00:10:50.720 --> 00:10:53.360]  還有什麼不同的地方呢?
[00:10:53.360 --> 00:10:54.880]  不同的地方就是
[00:10:54.880 --> 00:10:56.640]  當耶穌醫好業佬的女兒
[00:10:56.640 --> 00:10:57.920]  他們說不要公開這件事
[00:10:57.920 --> 00:10:58.960]  不要宣揚
[00:10:58.960 --> 00:10:59.760]  但是都很難了
[00:10:59.760 --> 00:11:01.280]  那些人都到處說了
[00:11:01.280 --> 00:11:04.160]  但是結果耶穌醫治血肉婦人之後
[00:11:04.160 --> 00:11:06.320]  是公開這件事,故意要
[00:11:06.320 --> 00:11:09.280]  那個婦人在群眾面前承認耶穌醫好她
[00:11:09.280 --> 00:11:10.720]  耶穌主動公開
[00:11:10.720 --> 00:11:12.080]  兩件事很不同
[00:11:12.080 --> 00:11:14.960]  而業佬要學的
[00:11:14.960 --> 00:11:16.000]  耶穌教他就是
[00:11:16.000 --> 00:11:16.960]  不要怕
[00:11:16.960 --> 00:11:17.680]  只要信
[00:11:17.680 --> 00:11:18.800]  就是今天的講題
[00:11:18.800 --> 00:11:20.080]  同樣
[00:11:20.080 --> 00:11:22.400]  耶穌也要教導這個婦人說
[00:11:22.400 --> 00:11:24.240]  你的信救了你
[00:11:24.240 --> 00:11:25.120]  有些不同
[00:11:25.120 --> 00:11:26.880]  但是主題都很近似
[00:11:26.880 --> 00:11:29.440]  當我們講了比較之後
[00:11:29.440 --> 00:11:32.720]  我很簡單做了三個小小的總結
[00:11:32.720 --> 00:11:33.840]  第一點
[00:11:34.160 --> 00:11:36.400]  無論你是一個權貴的人
[00:11:36.400 --> 00:11:37.600]  好像業佬一樣
[00:11:37.600 --> 00:11:40.960]  是管會堂的主人那麼高貴的身份
[00:11:40.960 --> 00:11:42.880]  或者好像血肉婦人那樣
[00:11:42.880 --> 00:11:45.280]  已經被離棄了十二年
[00:11:45.280 --> 00:11:46.960]  那些人覺得是一個不潔的人
[00:11:46.960 --> 00:11:48.880]  在社會當中是一個邊緣人
[00:11:48.880 --> 00:11:51.200]  耶穌都願意愛惜醫治
[00:11:51.200 --> 00:11:53.440]  第二個讓我們看到的就是
[00:11:53.440 --> 00:11:56.000]  當我們遇到一些恐懼、害怕的事情
[00:11:56.000 --> 00:11:57.840]  感覺到無助的時候
[00:11:57.840 --> 00:11:59.760]  我們就好像業佬
[00:11:59.760 --> 00:12:01.520]  或者好像血肉婦人那樣
[00:12:01.520 --> 00:12:02.960]  去學習放下自己
[00:12:02.960 --> 00:12:04.240]  去尋找耶穌
[00:12:04.240 --> 00:12:06.880]  而第三個我們可以看到的就是
[00:12:06.880 --> 00:12:10.240]  當我們在這樣的情況下去遇見耶穌
[00:12:10.240 --> 00:12:13.040]  其實讓祂帶來一個生命當中更加驚奇
[00:12:13.040 --> 00:12:14.160]  更加恐懼
[00:12:14.160 --> 00:12:15.440]  更加震撼的事情
[00:12:15.440 --> 00:12:16.960]  而讓我們更加認識
[00:12:16.960 --> 00:12:18.480]  耶穌真正的身份
[00:12:18.480 --> 00:12:20.080]  更加的信教祂
[00:12:20.080 --> 00:12:23.760]  我盼望藉著今天業佬的故事
[00:12:23.760 --> 00:12:25.520]  和血肉婦人的故事
[00:12:25.520 --> 00:12:27.840]  也成為了我們生命的故事
[00:12:27.840 --> 00:12:29.040]  讓我們同心吐告
[00:12:29.040 --> 00:12:31.280]  祈求祢幫助我們
[00:12:31.520 --> 00:12:34.000]  在今天當我們充滿著驚恐
[00:12:34.000 --> 00:12:34.960]  充滿著害怕
[00:12:34.960 --> 00:12:37.200]  充滿著憂心的年代
[00:12:37.200 --> 00:12:39.280]  耶穌祢跟我們說
[00:12:39.280 --> 00:12:40.320]  不要怕
[00:12:40.320 --> 00:12:42.080]  只要信
[00:12:42.080 --> 00:12:43.920]  求主祢幫助我們
[00:12:43.920 --> 00:12:46.080]  找到我們心裡面最恐懼的事情
[00:12:46.080 --> 00:12:49.120]  當我們找到自己心裡面最恐懼的事情的時候
[00:12:49.120 --> 00:12:52.320]  讓我們將我們一切都交在耶穌基督的面前
[00:12:52.320 --> 00:12:54.400]  求耶穌幫助我們
[00:12:54.400 --> 00:12:57.280]  以致將我們的恐懼和信心
[00:12:57.280 --> 00:12:59.360]  都對準在主祢的身上
[00:12:59.360 --> 00:13:01.360]  求祢的靈帶領我們今天
[00:13:01.360 --> 00:13:02.480]  開開我們的心
[00:13:02.480 --> 00:13:04.800]  讓我們聽到上帝的話語
[00:13:04.800 --> 00:13:08.080]  以致我們今天能夠活出神理的道
[00:13:08.080 --> 00:13:10.320]  吐告奉耶穌基督並求
[00:13:10.320 --> 00:13:10.880]  阿門
[00:13:10.880 --> 00:13:12.560]  我們再仔細
[00:13:12.560 --> 00:13:14.960]  如果有參加「靈命眾生」運動
[00:13:14.960 --> 00:13:16.160]  今天就播片了
[00:13:16.160 --> 00:13:17.920]  一播就播我今天的講道
[00:13:17.920 --> 00:13:20.240]  幾乎想在網上崇拜那裡播的了
[00:13:20.240 --> 00:13:22.720]  不過不知道會不會牽涉版權問題
[00:13:22.720 --> 00:13:26.000]  如果你一會兒有時間都聽回或者看回
[00:13:26.000 --> 00:13:28.080]  很全神的有迷幻影像
[00:13:28.080 --> 00:13:32.480]  這就是馬卡科音電影裡的艾魯或葉魯
[00:13:32.480 --> 00:13:34.480]  穿著比較尊貴的衣服
[00:13:34.480 --> 00:13:35.520]  金色的
[00:13:35.520 --> 00:13:36.960]  但是他做了什麼呢?
[00:13:36.960 --> 00:13:38.880]  跪在耶穌基督的面前
[00:13:38.880 --> 00:13:41.840]  他很害怕
[00:13:41.840 --> 00:13:43.040]  他很害怕什麼呢?
[00:13:43.040 --> 00:13:45.360]  他很害怕失去了他的女兒
[00:13:45.360 --> 00:13:47.200]  在路加福音
[00:13:47.200 --> 00:13:49.280]  其實有時候你看到那些方書
[00:13:49.280 --> 00:13:52.240]  路加和馬太都會講同一件事
[00:13:52.240 --> 00:13:54.480]  在路加福音更加形容這個女兒
[00:13:54.480 --> 00:13:56.560]  是葉魯的獨生女兒
[00:13:57.200 --> 00:13:58.400]  所以你都明白
[00:13:58.400 --> 00:13:59.200]  如果你做父母
[00:13:59.200 --> 00:14:00.880]  你只剩下一顆女兒
[00:14:00.880 --> 00:14:02.640]  12歲就快死了
[00:14:02.640 --> 00:14:04.640]  你真的什麼都願意
[00:14:04.640 --> 00:14:06.000]  對於葉魯來說
[00:14:06.000 --> 00:14:07.920]  他有一個身份尊貴的身份
[00:14:07.920 --> 00:14:10.480]  他是古回堂的主人
[00:14:10.480 --> 00:14:13.760]  他竟然擁擠到耶穌基督面前
[00:14:13.760 --> 00:14:14.640]  如果你看回經文
[00:14:14.640 --> 00:14:15.680]  耶穌一下船
[00:14:15.680 --> 00:14:17.840]  已經有很大群眾在碼頭等耶穌了
[00:14:17.840 --> 00:14:20.240]  他就追進去那個群眾裡面
[00:14:20.240 --> 00:14:22.960]  在眾人面前跪在耶穌基督面前
[00:14:22.960 --> 00:14:24.640]  你看如果你是一個身份尊貴的人
[00:14:24.640 --> 00:14:27.280]  譬如你是某個公司的總經理
[00:14:27.280 --> 00:14:28.560]  譬如像馬雲那樣
[00:14:28.560 --> 00:14:29.600]  或者李嘉誠
[00:14:29.600 --> 00:14:32.160]  他的孫女不行了
[00:14:32.160 --> 00:14:34.240]  他寧願跪在耶穌基督面前
[00:14:34.240 --> 00:14:36.720]  耶穌當時雖然很受人擁戴
[00:14:36.720 --> 00:14:38.160]  但也是一個平民
[00:14:38.160 --> 00:14:41.120]  他竟然夠膽放下自己的面子
[00:14:41.120 --> 00:14:42.160]  跪在耶穌面前
[00:14:42.160 --> 00:14:43.920]  而且其實耶穌當時已經開始
[00:14:43.920 --> 00:14:46.240]  跟文字法理錯誤了
[00:14:46.240 --> 00:14:50.160]  這個葉魯還夠膽死地在耶穌基督面前跪
[00:14:50.560 --> 00:14:55.200]  所以證明了他心裡面知道自己最害怕的是什麼
[00:14:55.200 --> 00:14:59.360]  他當然會害怕自己古回堂的身份
[00:14:59.360 --> 00:15:00.880]  或者被人撤除了
[00:15:00.880 --> 00:15:02.880]  或者他的尊貴身份沒有了
