
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹,朋友們早上好
[00:10:00.000 --> 00:10:07.000]  要記得他們不是一個星期見一兩次
[00:10:07.000 --> 00:10:15.000]  今天大家會見大家多少次呢
[00:10:15.000 --> 00:10:19.000]  我們可能會在崇拜見一次
[00:10:19.000 --> 00:10:22.000]  團慨見一次
[00:10:22.000 --> 00:10:27.000]  每次可能兩三個小時
[00:10:27.000 --> 00:10:37.000]  每天見24小時一起吃飯一起睡覺
[00:10:37.000 --> 00:10:43.000]  可以說是朝夕相處
[00:10:43.000 --> 00:10:56.000]  有沒有想像大家24小時7天都見的時候有什麼情況發生呢
[00:10:56.000 --> 00:11:01.000]  可能心裡不敢想像
[00:11:01.000 --> 00:11:06.000]  因為不知道會發生什麼
[00:11:06.000 --> 00:11:15.000]  在這樣的情況之下他們能夠融合相處真的不容易
[00:11:15.000 --> 00:11:22.000]  看回自己家裡一家四口都不容易
[00:11:22.000 --> 00:11:26.000]  何況是三千人呢
[00:11:26.000 --> 00:11:36.000]  正因為當事人能夠做到因為他們都願意聽從使徒的教導
[00:11:36.000 --> 00:11:45.000]  為什麼這樣能夠讓他們融合在一起呢
[00:11:45.000 --> 00:11:56.000]  首先第43節更提到一件事就是使徒在人的面前能夠行很多的神蹟
[00:11:56.000 --> 00:12:07.000]  使徒這樣做不是出於自己的意思或是想炫耀自己的能力
[00:12:07.000 --> 00:12:23.000]  上帝能夠讓使徒行神蹟是很希望眾人能夠知道上帝是與他們同在的
[00:12:23.000 --> 00:12:31.000]  他想讓人知道使徒是擁有上帝的能力和權柄
[00:12:31.000 --> 00:12:38.000]  以致他們可以醫病、趕鬼甚至傳道
[00:12:38.000 --> 00:12:47.000]  以致我們解釋到為什麼新的時代試圖行神蹟醫病的次數比今天的時代更多呢
[00:12:47.000 --> 00:12:56.000]  這就解釋到為什麼在新約的時代使徒行神蹟醫病趕鬼的次數比現今時代要多得多
[00:12:56.000 --> 00:13:05.000]  因為上帝要在人的面前建立使徒的威信
[00:13:05.000 --> 00:13:12.000]  讓他們能夠代表上帝去帶領教會
[00:13:12.000 --> 00:13:24.000]  而到今天的時候上帝的威信就是上帝的說話和聖靈的引導
[00:13:24.000 --> 00:13:31.000]  當時信徒看見他們能夠行神蹟
[00:13:31.000 --> 00:13:43.000]  又聽到他們解釋和教導知道他們行神蹟的能力是由上帝主耶穌來的
[00:13:43.000 --> 00:13:52.000]  以致他們知道是上帝帶領他們去學習上帝的話語
[00:13:52.000 --> 00:13:58.000]  所以聖經說他們專注在信徒的教導,其實他們知道他們是在聽上帝的帶領
[00:13:58.000 --> 00:14:13.000]  因為上帝的教導能夠讓他們融合在一起
[00:14:13.000 --> 00:14:21.000]  所以聖經裡面沒有說明他們當時在教什麼
[00:14:21.000 --> 00:14:28.000]  當我們去看其他新約的聖經的時候
[00:14:28.000 --> 00:14:38.000]  我們看到很多關於人與人之間相處的道理
[00:14:38.000 --> 00:14:47.000]  舉例,好像保羅去教導哥羅西教會的信徒一樣
[00:14:47.000 --> 00:14:53.000]  教導我們怎樣去彼此饒恕
[00:14:53.000 --> 00:15:00.000]  即使在爭執當中是對方犯錯
[00:15:00.000 --> 00:15:05.000]  但當我們明白上帝的心意的時候
[00:15:05.000 --> 00:15:11.000]  我們就願意去饒恕對方
[00:15:11.000 --> 00:15:23.000]  因為聖經說知道自己得罪上帝的地方更加的嚴重和多
[00:15:23.000 --> 00:15:30.000]  在這個情況之下,神也這樣去饒恕我們
[00:15:30.000 --> 00:15:39.000]  那我有什麼理由不去聽神的話語去饒恕人呢
[00:15:39.000 --> 00:15:51.000]  我相信這個教導在當時三千、四千人的群體裡面是非常重要的
[00:15:51.000 --> 00:16:02.000]  他們聽到使徒的教導,又願意去遵行,以致他們能夠合一
[00:16:02.000 --> 00:16:11.000]  也使他們能夠融合相處的一個很重要的特質
[00:16:11.000 --> 00:16:23.000]  就像大家剛才唱的詩歌一樣,合一對一個群體是很重要的
[00:16:23.000 --> 00:16:32.000]  是一個能夠吸引人來了再來的特質
[00:16:32.000 --> 00:16:42.000]  今天教會在合一的事情上,是否合神的心意呢
[00:16:42.000 --> 00:16:52.000]  我們的合一是否單單基於人和人之間的關係
[00:16:52.000 --> 00:17:00.000]  我們的合一是基於上帝的教導
[00:17:00.000 --> 00:17:09.000]  第二個吸引的地方是他們彼此相愛服侍
[00:17:09.000 --> 00:17:16.000]  聖經說他們專注於彼此的團契
[00:17:16.000 --> 00:17:23.000]  團契的英文是fellowship,大家都認識這個字
[00:17:23.000 --> 00:17:31.000]  形容教會的小組,團契的一個生活
[00:17:31.000 --> 00:17:38.000]  當時的信徒是如何彼此團契的呢
[00:17:38.000 --> 00:17:46.000]  在第44和45節說,信徒的人都相聚一起,繁物共用
[00:17:46.000 --> 00:17:52.000]  又賣了田產和家業,照每人所需要的,分給他們
[00:17:52.000 --> 00:17:55.000]  而在第32節,我讀給大家聽聽
[00:17:55.000 --> 00:17:59.000]  那時許多信徒的人都一心一意,沒有人說
[00:17:59.000 --> 00:18:05.000]  他的東西又一樣是自己的,都是大家共用
[00:18:05.000 --> 00:18:09.000]  你發現這兩節經文都見到一個共通的地方
[00:18:09.000 --> 00:18:17.000]  就是他們都是無私的付出
[00:18:17.000 --> 00:18:23.000]  當中沒有人說那些東西是自己的
[00:18:23.000 --> 00:18:31.000]  相反他們都願意將自己有的和別人去分享
[00:18:31.000 --> 00:18:40.000]  有些人甚至將自己的田產賣了,分給有需要的人
[00:18:40.000 --> 00:18:45.000]  這是一個很震撼的圖畫
[00:18:45.000 --> 00:18:49.000]  今天很多信徒討論的地方就是
[00:18:49.000 --> 00:18:53.000]  這個行動,今天我們是否照樣去做
[00:18:53.000 --> 00:18:56.000]  也是很多信徒今天討論的一個話題
[00:18:56.000 --> 00:19:00.000]  到底今天的信徒是不是也應該這樣去做
[00:19:00.000 --> 00:19:08.000]  我們知道凡物共用這個行動是有時代性的
[00:19:08.000 --> 00:19:18.000]  當時很多信徒由其他地方去到耶路撒冷去過雨節
[00:19:18.000 --> 00:19:20.000]  而通常他們過完節之後
[00:19:20.000 --> 00:19:28.000]  他們就會回到自己的家鄉
[00:19:28.000 --> 00:19:39.000]  所以他們一直都是帶備短時間的物資去供他們的需要
[00:19:39.000 --> 00:19:44.000]  但當五旬節他們信住之後
[00:19:44.000 --> 00:19:48.000]  他們一直留在耶路撒冷
[00:19:48.000 --> 00:19:51.000]  沒有回到家
[00:19:51.000 --> 00:19:54.000]  他們又忘記帶一個信用卡
[00:19:54.000 --> 00:19:58.000]  身上完全沒有錢
[00:19:58.000 --> 00:20:05.000]  所以部分信徒就在一個很缺乏的狀態裡面
[00:20:05.000 --> 00:20:08.000]  在這個情況之下,一些比較富裕的信徒
[00:20:08.000 --> 00:20:22.000]  就願意將他們的田產變賣去幫這些有缺乏的人
[00:20:22.000 --> 00:20:34.000]  所以聖經說凡物共用這個行動是有時代性和針對性的
[00:20:34.000 --> 00:20:36.000]  意思是不是今天的規則
[00:20:36.000 --> 00:20:44.000]  不是每一個信徒一定要遵守
[00:20:44.000 --> 00:20:55.000]  我們明白背後的原則是我們能夠應用在我們的生活上
[00:20:55.000 --> 00:21:01.000]  當中其中一個意思是管家的身份
[00:21:01.000 --> 00:21:04.000]  有這個意念就知道今天我們所擁有的一切
[00:21:04.000 --> 00:21:18.000]  無論我們的金錢、物業等等,最終都是屬於上帝的
[00:21:18.000 --> 00:21:23.000]  我們只是一個管理人這麼簡單
[00:21:23.000 --> 00:21:28.000]  我們相信今天我們有能力去工作、賺錢、有健康的身體
[00:21:28.000 --> 00:21:40.000]  都是神所給予的
[00:21:40.000 --> 00:21:49.000]  所以我們要明白今天財物的主人是屬於上帝
[00:21:49.000 --> 00:21:54.000]  當時很多信徒都明白這一點
[00:21:54.000 --> 00:21:59.000]  所以他們很願意按照上帝的心意運用他們的財物
[00:21:59.000 --> 00:22:04.000]  不單是在自己身上,也能夠成就在別人的身上
[00:22:04.000 --> 00:22:10.000]  所以他們知道願意按照上帝的心意去運用這個財物
[00:22:10.000 --> 00:22:15.000]  不但是在自己身上,也在別人身上成為幫助和祝福
[00:22:15.000 --> 00:22:23.000]  我們會發現這個原則和心態是沒有時代性的
[00:22:23.000 --> 00:22:30.000]  今天我們也同樣能夠成為一個好的管家
[00:22:30.000 --> 00:22:35.000]  雖然我們身邊未必有當時的人一樣這麼缺乏
[00:22:35.000 --> 00:22:42.000]  但是今天我們作為管家的時候
[00:22:42.000 --> 00:22:55.000]  我們是否願意用我們所有的去服侍、幫助別人呢?
[00:22:55.000 --> 00:22:58.000]  舉例,譬如有一個人很需要接送,而你有一輛車
[00:22:58.000 --> 00:23:00.000]  當然你懂得開車
[00:23:00.000 --> 00:23:04.000]  你是否願意去幫忙成為司機呢?
[00:23:04.000 --> 00:23:09.000]  比如有人需要接送,而你又有車,也會開車
[00:23:09.000 --> 00:23:12.000]  那你是不是願意幫忙成為司機呢?
[00:23:12.000 --> 00:23:17.000]  或者一些短暫的信徒或港員需要地方住的時候
[00:23:17.000 --> 00:23:21.000]  你家裡有個地方,你會不會願意去接待他呢?
[00:23:21.000 --> 00:23:27.000]  又或者說有一些信徒或者講員需要暫住
[00:23:27.000 --> 00:23:32.000]  那你家又有空的房間,你是不是又願意接待呢?
[00:23:32.000 --> 00:23:40.000]  或者我們都能夠成為一個管家的職份
[00:23:40.000 --> 00:23:45.000]  當然信徒願意分享,除了明白自己管家之外
[00:23:45.000 --> 00:23:48.000]  更重要的是離不開那份愛
[00:23:48.000 --> 00:24:01.000]  因為愛讓他們願意關心別人的需要
[00:24:01.000 --> 00:24:09.000]  他願意分享自己所有的
[00:24:09.000 --> 00:24:16.000]  也是他們願意信服上帝教導的地方
[00:24:16.000 --> 00:24:28.000]  因為愛的緣故,在群體裡沒有一個是缺乏的
[00:24:28.000 --> 00:24:34.000]  這同樣是一個很美麗的圖畫
[00:24:34.000 --> 00:24:45.000]  因為愛,大家願意彼此相顧,以致沒有一個人是缺乏的
[00:24:45.000 --> 00:24:53.000]  試問有誰不願意留在這個群體裡呢?
[00:24:53.000 --> 00:25:00.000]  我們所說的缺乏不單是物質上的缺乏
[00:25:00.000 --> 00:25:06.000]  甚至包括在心靈上的缺乏
[00:25:06.000 --> 00:25:11.000]  今天我們願不願意用我們本來的自己的時間
[00:25:11.000 --> 00:25:21.000]  願意跟別人有個溝通關心的地方
[00:25:21.000 --> 00:25:30.000]  分享時間也是管家的一個很重要的職份
[00:25:30.000 --> 00:25:39.000]  在這裡結束之前,有一個地方是特別值得我們留意的
[00:25:39.000 --> 00:25:45.000]  當時有信徒願意去分享
[00:25:45.000 --> 00:25:52.000]  領受恩惠的人的態度又是怎麼樣呢?
[00:25:52.000 --> 00:26:04.000]  在第46節,信徒說他們存著歡喜坦誠的心去用飯
[00:26:04.000 --> 00:26:15.000]  剛才提到信徒便賣田產供應別人的需要
[00:26:15.000 --> 00:26:23.000]  而在這裡他們也強調大家都用坦誠的心去用飯
[00:26:23.000 --> 00:26:38.000]  那些需要被供養的信徒,他們並不打造貪心的心態去拿取人的需要
[00:26:38.000 --> 00:26:45.000]  他只是拿取自己需要的份量
[00:26:45.000 --> 00:26:56.000]  以致便賣田產所得的物資,能夠分給更加多有需要的人
[00:26:56.000 --> 00:27:08.000]  我見到當時的人沒有去濫用頂姐妹的愛心的付出
[00:27:08.000 --> 00:27:17.000]  給的願意去給,拿的坦誠去接受
[00:27:17.000 --> 00:27:26.000]  這是一個很美好的群體,值得我們去學習
[00:27:26.000 --> 00:27:37.000]  今天我們有沒有留意到,或是坐在你旁邊的頂姐妹的需要呢?
[00:27:37.000 --> 00:27:44.000]  未必是她等下下午都沒有錢用
[00:27:44.000 --> 00:27:51.000]  不過可能她在黑面有另一個需要
[00:27:51.000 --> 00:28:01.000]  而她的需要你又可以給予供應的時候
[00:28:01.000 --> 00:28:06.000]  你是否願意去服侍她呢?
[00:28:06.000 --> 00:28:11.000]  如果今天有人來到這個群體,是一個新來的群體
[00:28:11.000 --> 00:28:19.000]  新來的朋友或弟兄姊妹
[00:28:19.000 --> 00:28:27.000]  我相信當她感受到身邊人的關心的時候
[00:28:27.000 --> 00:28:35.000]  或者我們可以寫包單,她應該會再來
[00:28:35.000 --> 00:28:39.000]  第三個是不斷更新
[00:28:39.000 --> 00:28:44.000]  聖經提到他們去擺餅
[00:28:44.000 --> 00:28:51.000]  我知道擺餅是一個守聖餐的行動
[00:28:51.000 --> 00:28:56.000]  大部分教會每個月都做一次
[00:28:56.000 --> 00:29:06.000]  第四十六節我讀給大家聽
[00:29:06.000 --> 00:29:09.000]  我知道守聖餐是一個很主要的目的
[00:29:09.000 --> 00:29:19.000]  就是紀念耶穌如何為罪人去受死
[00:29:19.000 --> 00:29:34.000]  我祝你和我的罪甘願被釘在十字架上替我們承受上帝的刑罰
[00:29:34.000 --> 00:29:41.000]  擺餅聖餐是完全展現上帝對我們的愛是何等的深
[00:29:41.000 --> 00:29:49.000]  聖經同樣去記載,主耶穌吩咐我們透過擺餅
[00:29:49.000 --> 00:29:53.000]  我們能夠彼此的服侍,彼此相愛
[00:29:53.000 --> 00:29:59.000]  聖經也提醒我們通過擺餅,我們能夠彼此服侍,彼此相愛
[00:29:59.000 --> 00:30:11.000]  前書十章十六十七節,我們所祝福的杯,豈不是同領基督的血嗎?我們所擺開的餅,豈不是同領基督的身體嗎?
[00:30:11.000 --> 00:30:19.000]  我們雖多仍是一個的餅,一個身體,因為我們都是分受這個餅的
[00:30:19.000 --> 00:30:32.000]  同領在原文裏面是團契合一,分享交通的意思
[00:30:32.000 --> 00:30:40.000]  所以當我們受聖餐的時候是提醒我們,我們要彼此合一
[00:30:40.000 --> 00:30:45.000]  因為我們都同屬一個的身體
[00:30:45.000 --> 00:30:54.000]  雖然在教會的傳統裏面,表現出教會合一的很重要的方式,就是在教會裏面一起守聖餐
[00:30:54.000 --> 00:31:04.000]  所以在教會傳統之中,表現教會合一的方式,就是在教會裏面舉行聖餐
[00:31:04.000 --> 00:31:09.000]  我們不會自己一個人在家裏,一個人自己守聖餐
[00:31:09.000 --> 00:31:13.000]  我們不會自己一個人在家中去守聖餐
[00:31:13.000 --> 00:31:18.000]  除了在疫情的時候,不過很怪的事情
[00:31:18.000 --> 00:31:29.000]  為甚麼要一起去做呢?因為聖餐的意義是象徵教會每一個姿態都是合一的
[00:31:29.000 --> 00:31:38.000]  為甚麼要一起去做呢?是因為聖餐其中的一個含義是象徵教會裏面的合一和團契
[00:31:38.000 --> 00:31:44.000]  所以當我們去主領聖餐的時候
[00:31:44.000 --> 00:31:50.000]  除了鼓勵頂尖去檢視我們和上帝的關係是怎樣
[00:31:50.000 --> 00:31:55.000]  除了鼓勵弟兄姊妹去檢視我們自己和上帝的關係
[00:31:55.000 --> 00:32:01.000]  我們同樣去檢視我們和身邊頂尖的關係是怎樣
[00:32:01.000 --> 00:32:05.000]  我們同樣去檢視自己和身邊弟兄姊妹的關係
[00:32:05.000 --> 00:32:11.000]  不單止去反思,並且去學習怎樣去修補那個關係
[00:32:11.000 --> 00:32:19.000]  不單止去反思,也要去學習去思想如何去修補這個關係
[00:32:19.000 --> 00:32:23.000]  務求能夠在主領裏面所謂合二為一
[00:32:23.000 --> 00:32:27.000]  務求能夠在主領裏面做到合而為一
[00:32:27.000 --> 00:32:40.000]  聖經裏面說他們時常去批評思考建立和彼此的關係
[00:32:40.000 --> 00:32:46.000]  同樣都去給他們一個學習的地方
[00:32:46.000 --> 00:32:58.000]  我們有沒有時間去審視這個群體我們彼此的關係
[00:32:58.000 --> 00:33:08.000]  我們會不會願意去學習去修正和更新這個關係
[00:33:08.000 --> 00:33:21.000]  重點是令這群人蒙神的喜愛也蒙身邊的人的悅納
[00:33:21.000 --> 00:33:30.000]  最後的特質就是一個很喜樂很開心的生命
[00:33:30.000 --> 00:33:36.000]  聖經提到他們時常一起禱告
[00:33:36.000 --> 00:33:43.000]  他們知道禱告是表達人對上帝的信心
[00:33:43.000 --> 00:33:53.000]  他們知道禱告的對象是全能的上帝,也是愛他們的天父
[00:33:53.000 --> 00:33:58.000]  這是信一個很重要的確定
[00:33:58.000 --> 00:34:04.000]  禱告也是人很謙卑的表現
[00:34:04.000 --> 00:34:13.000]  知道人有限制,很多無助的地方需要神的幫助
[00:34:13.000 --> 00:34:22.000]  因為我們看到一個很看重祈禱的群體
[00:34:22.000 --> 00:34:32.000]  他們裏面的特質就是他們有盼望,有信心和有喜樂的群體
[00:34:32.000 --> 00:34:38.000]  為甚麼要這樣去思考這個題目呢
[00:34:38.000 --> 00:34:49.000]  特別我們明白到這群人在當時的狀況是一個很困苦的情況
[00:34:49.000 --> 00:34:55.000]  他們並不像我們今天那麼自由地去敬拜
[00:34:55.000 --> 00:35:03.000]  所以每次在教會裏走上去一起祈禱的時候
[00:35:03.000 --> 00:35:07.000]  我都去反思今天我們能夠這麼自由地去敬拜神
[00:35:07.000 --> 00:35:10.000]  真是一個很美好、恩典的地方
[00:35:10.000 --> 00:35:17.000]  我都反思今天能夠在一起自由地敬拜、讚美神是很美好的事情
[00:35:17.000 --> 00:35:21.000]  但當時的人並不是這樣的
[00:35:21.000 --> 00:35:24.000]  他們面對很多的挑戰
[00:35:24.000 --> 00:35:35.000]  甚至當他們一相信的時候就預料到可能會被人捉拿、被人逼迫
[00:35:35.000 --> 00:35:44.000]  試問在這樣的狀況下,他們心裏面會不會有喜樂呢
[00:35:44.000 --> 00:35:53.000]  更加會不會被吸引去這個受苦的群體裏面
[00:35:53.000 --> 00:36:01.000]  但聖經裏面強調他們相聚一起祈禱
[00:36:01.000 --> 00:36:09.000]  將他們的苦難和困苦交給上帝
[00:36:09.000 --> 00:36:14.000]  以致他們得到喜樂的心
[00:36:14.000 --> 00:36:25.000]  今天我們都明白在我們每一個人的生命當中都有不同的事情遇到
[00:36:25.000 --> 00:36:28.000]  都是有困難的
[00:36:28.000 --> 00:36:32.000]  我相信基督徒也不例外
[00:36:32.000 --> 00:36:42.000]  今天如果你問自己或是你問神明,究竟我們的困難是甚麼呢
[00:36:42.000 --> 00:36:54.000]  這些困難會令我們的心情、我們的情緒,甚至我們的臉部表情都不喜樂
[00:36:54.000 --> 00:36:58.000]  每個人都有困難
[00:36:58.000 --> 00:37:05.000]  在乎我們如何面對和解決
[00:37:05.000 --> 00:37:13.000]  基督徒想辦法可以有很多辦法去解決我們面前的困難
[00:37:13.000 --> 00:37:23.000]  更重要的是我們能夠彼此去代託,將困難交託給上帝
[00:37:23.000 --> 00:37:37.000]  在祈禱裏面我們能夠給予鼓勵,去憑信心上帝仰望和看顧
[00:37:37.000 --> 00:37:51.000]  以致能夠幫助我們離開我們的憂愁,我們有一個喜樂和盼望的生命
[00:37:51.000 --> 00:38:01.000]  今天你的生命裏充滿了甚麼情感呢
[00:38:01.000 --> 00:38:09.000]  特別是當我們面對困難和不如意的時候
[00:38:09.000 --> 00:38:18.000]  是憂憂愁愁,還是我們有盼望和喜樂呢
[00:38:18.000 --> 00:38:30.000]  你明白,我們裏面裝了甚麼其實都很影響人和人之間的關係
[00:38:30.000 --> 00:38:45.000]  我們在人的印象中是一個很沉悶的人,還是我們滿有喜樂和盼望呢
[00:38:45.000 --> 00:38:51.000]  這個群體為何如此吸引人的注意
[00:38:51.000 --> 00:38:58.000]  雖然這群人被打壓和有困難
[00:38:58.000 --> 00:39:07.000]  但人在他們的面上看不到憂愁的樣子
[00:39:07.000 --> 00:39:14.000]  相反他們很積極,很有盼望和喜樂
[00:39:14.000 --> 00:39:27.000]  今天我們在你的群體裏面,有沒有感受到你的喜樂呢
[00:39:27.000 --> 00:39:43.000]  在你家裏,在你工作,在你朋友的面前,你有沒有一個很積極,很有盼望的信徒呢
[00:39:43.000 --> 00:39:56.000]  這個喜樂是從禱告、交托、信責、信靠我們的上帝
[00:39:56.000 --> 00:40:04.000]  我來到你們的程序表,你們在崇拜之前一起祈禱的時間
[00:40:04.000 --> 00:40:13.000]  鼓勵大家能夠早些回來一起禱告,將人的需要、將教會的志工交給上帝
[00:40:13.000 --> 00:40:31.000]  並且我們帶著信心、喜樂一起建立上帝的家
[00:40:31.000 --> 00:40:35.000]  引人入聖的地方
[00:40:35.000 --> 00:40:50.000]  從聖經可以看到,初期信徒人超過三千,但他們卻能融合在一起
[00:40:50.000 --> 00:40:57.000]  並且每天都有人來到他們當中
[00:40:57.000 --> 00:41:06.000]  因為他們願意聽神的教導,而且能夠合一
[00:41:06.000 --> 00:41:13.000]  他們明白自己的管家的職份意志,他們願意去關心人的需要,並且有行動去回應
[00:41:13.000 --> 00:41:21.000]  他們明白自己管家的職份,能夠去知道人的需要,也能夠去服侍他們
[00:41:21.000 --> 00:41:34.000]  他們藉著聖餐,檢視自己和上帝的關係,也檢視自己和人的關係
[00:41:34.000 --> 00:41:47.000]  透過祈禱,建立他們信靠上帝和一個滿有喜樂的生命
[00:41:47.000 --> 00:42:03.000]  聖經說,這個群體得到全體百姓的喜愛,上帝也將得救的人數天天加給他們
[00:42:03.000 --> 00:42:21.000]  希望這個美麗的圖畫能夠給我們藍圖,而我相信當我們願意在每一方面不斷進步的時候
[00:42:21.000 --> 00:42:35.000]  這個地方是人來一次,會再來,會再來,成為當中的一份子
[00:42:35.000 --> 00:42:38.000]  我們祈禱
[00:42:38.000 --> 00:42:43.000]  天父我們讚美,我們多謝你
[00:42:43.000 --> 00:42:50.000]  這個群體是用你保血所買熟的
[00:42:50.000 --> 00:42:58.000]  今天我們成為一份子,是滿有你的恩典
[00:42:58.000 --> 00:43:14.000]  你的心意是每一個屬靈的家,都是人願意來到,並且是留在一起的,去敬拜、讚美你
