
[00:00:00.000 --> 00:00:02.600]  格林多厚書第二章第十四節,
[00:01:30.700 --> 00:01:36.900]  神自始至終的心意都是祂要與我們同住。
[00:01:36.900 --> 00:01:40.600]  雖然人類犯了罪遠離了神,
[00:01:40.600 --> 00:01:45.800]  但神仍然拆遣祂的愛子耶穌基督來到這個世界上,
[00:01:45.800 --> 00:01:47.400]  爲我們成全了舊恩,
[00:01:47.400 --> 00:01:48.000]  爲什麼?
[00:01:48.000 --> 00:01:52.200]  好讓我們重新與神和好。
[00:01:52.200 --> 00:01:55.700]  聖經裏面啓示說耶穌的名字就是伊瑪內利,
[00:01:55.700 --> 00:01:57.900]  伊瑪內利的意思是什麼呢?
[00:01:57.900 --> 00:01:59.900]  神與我們同在。
[00:01:59.900 --> 00:02:04.800]  所以Shakina Glory就是神自始至終的心意,
[00:02:04.800 --> 00:02:07.700]  神要與人同在,
[00:02:07.700 --> 00:02:11.000]  神要與我們同在。
[00:02:11.000 --> 00:02:13.400]  第二Shakina Glory是神的應許,
[00:02:13.400 --> 00:02:16.800]  跟你們說是神的應許。
[00:02:16.800 --> 00:02:21.100]  不但是神的心意,也是神的應許。
[00:02:21.100 --> 00:02:25.900]  因爲Shakina這個字雖然沒有出現在聖經裏面,
[00:02:25.900 --> 00:02:30.000]  但卻出現在很多猶太人的經書裏面。
[00:02:30.000 --> 00:02:34.600]  Shakina這個字是要都在形容一個光景,
[00:02:34.600 --> 00:02:40.700]  就是當神的榮耀童在彰顯在聖所的時候,
[00:02:40.700 --> 00:02:46.100]  那個景象他們就用Shakina這個字來形容。
[00:02:46.100 --> 00:02:52.400]  事實上聖經當中常常用雲彩來表明神榮耀的童在。
[00:02:52.400 --> 00:02:59.000]  我們看見當神榮耀的童在彰顯在神的聖所當中的時候,
[00:02:59.000 --> 00:03:02.900]  出埃及記裏面告訴我們三件事情會發生,
[00:03:02.900 --> 00:03:04.900]  三件事情會發生。
[00:03:04.900 --> 00:03:08.300]  第一件事情,神要親自向我們說話,
[00:03:08.300 --> 00:03:12.300]  跟你們說神要親自向我們說話。
[00:03:12.300 --> 00:03:16.700]  這在出埃及記第三十三章第九節到第十一節這裏說的。
[00:03:16.700 --> 00:03:21.400]  摩西進會墓的時候雲柱降下來立在會墓的門前,
[00:03:21.400 --> 00:03:23.500]  耶和華便與摩西說話。
[00:03:23.500 --> 00:03:27.800]  第十節,衆百姓看見雲柱立在會墓門前就都起來,
[00:03:27.800 --> 00:03:30.000]  個人在自己帳篷的門口下拜。
[00:03:30.000 --> 00:03:35.200]  十一節,耶和華與摩西面對面說話,好像怎麼樣?
[00:03:35.200 --> 00:03:39.100]  人與朋友說話一般。
[00:03:39.100 --> 00:03:42.800]  這裏提到當神的榮耀同在降臨的時候,
[00:03:42.800 --> 00:03:45.500]  會墓就不再是個會墓,
[00:03:45.500 --> 00:03:49.700]  會墓就變成神向人說話的地方。
[00:03:49.700 --> 00:03:52.600]  這裏講到神不但向摩西說話,
[00:03:52.600 --> 00:03:54.900]  而且是面對面,
[00:03:54.900 --> 00:03:57.900]  好像人跟朋友說話一樣。
[00:03:57.900 --> 00:04:01.600]  Hallelujah!當神的榮耀同在彰顯的時候,
[00:04:01.600 --> 00:04:05.300]  那個罪惡的權勢就被挪開,
[00:04:05.300 --> 00:04:10.300]  人能夠直接來到神面前與神面對面地講話。
[00:04:10.300 --> 00:04:12.500]  Hallelujah!第二件事情要發生的,
[00:04:12.500 --> 00:04:14.100]  神要親自引導我們。
[00:04:14.100 --> 00:04:17.500]  跟你們說,神要親自引導我們。
[00:04:17.500 --> 00:04:20.000]  初埃及第十三章二十一到二十二節,
[00:04:20.000 --> 00:04:23.700]  這裏講到日間耶和華在雲柱中領他們的路,
[00:04:23.700 --> 00:04:26.200]  夜間在火柱中光照他們,
[00:04:26.200 --> 00:04:28.300]  使他們日夜都可以行走。
[00:04:28.300 --> 00:04:32.800]  二十二節,日間雲柱,夜間火柱,怎麼樣?
[00:04:32.800 --> 00:04:36.000]  總不離開百姓的面前。
[00:04:36.000 --> 00:04:39.700]  這裏提到當神榮耀同在彰顯的時候,
[00:04:39.700 --> 00:04:42.900]  就要親自引導百姓的道路,
[00:04:42.900 --> 00:04:45.200]  不但是在白天,
[00:04:45.200 --> 00:04:47.300]  晚上也是一樣。
[00:04:47.300 --> 00:04:50.500]  換句話說,無論是順利的環境,
[00:04:50.500 --> 00:04:52.900]  無論是患難的環境,
[00:04:52.900 --> 00:04:56.800]  神的引導永遠不離開,Amen?
[00:04:56.800 --> 00:05:01.700]  Hallelujah!跟你們說,神的引導永遠不離開你。
[00:05:01.700 --> 00:05:04.700]  神要親自來引導我們。
[00:05:04.700 --> 00:05:08.600]  第三件事情要發生的,神要親自保護我們。
[00:05:08.600 --> 00:05:11.900]  跟你們說,神要親自保護我們。
[00:05:11.900 --> 00:05:15.300]  從埃及第十四章十九到第二十節講說,
[00:05:15.300 --> 00:05:17.500]  在以色列營前行走,
[00:05:17.500 --> 00:05:20.000]  神的使者轉到他們後邊去,
[00:05:20.000 --> 00:05:23.900]  雲柱也從他們前邊轉到他們後面立柱。
[00:05:23.900 --> 00:05:27.400]  第二十節,在埃及營跟以色列營中間就有云柱,
[00:05:27.400 --> 00:05:29.800]  一邊黑暗一邊發光,
[00:05:29.800 --> 00:05:32.400]  中夜兩下不得相見。
[00:05:32.400 --> 00:05:35.000]  這裏講說當仇敵來攻擊的時候,
[00:05:35.000 --> 00:05:38.300]  雲柱就會轉到以色列百姓的後邊,
[00:05:38.300 --> 00:05:41.600]  爲什麼?是爲了要保護以色列人嘛。
[00:05:41.600 --> 00:05:44.200]  當神榮耀童在彰顯出來的時候,
[00:05:44.200 --> 00:05:47.600]  神要親自爲我們趕逐仇敵,
[00:05:47.600 --> 00:05:49.800]  斷開一切的鎖鏈,
[00:05:49.800 --> 00:05:52.200]  神要親自成爲我們的保護。
[00:05:52.200 --> 00:05:54.200]  Hallelujah! Amen?
[00:05:54.200 --> 00:05:58.600]  所以我們看見Shakana Glory代表神的應許。
[00:05:58.600 --> 00:06:02.100]  所以每一次當你看見Shakana Glory的時候,
[00:06:02.100 --> 00:06:04.600]  當你聽見Shakana Glory的時候,
[00:06:04.600 --> 00:06:08.500]  你應當想起來是神給我們的應許。
[00:06:08.500 --> 00:06:11.500]  神要親自向我們說話,
[00:06:11.500 --> 00:06:13.900]  神要親自引導我們,
[00:06:13.900 --> 00:06:16.900]  神要親自保護我們,Amen?
[00:06:16.900 --> 00:06:19.000]  何等寶貴的應許,Amen?
[00:06:19.000 --> 00:06:23.300]  所以每次看到Shakana Glory,Hallelujah! Amen?
[00:06:23.300 --> 00:06:26.400]  因爲神要按照應許來成就嘛,Amen?
[00:06:26.400 --> 00:06:28.600]  Shakana Glory是神的心意,第一個,
[00:06:28.600 --> 00:06:30.100]  因爲神要與我們同在,
[00:06:30.100 --> 00:06:32.900]  這至始至終神沒有改變過。
[00:06:32.900 --> 00:06:34.700]  Shakana Glory是神的應許,
[00:06:34.700 --> 00:06:36.600]  神對祂百姓的應許。
[00:06:36.600 --> 00:06:38.200]  祂同在要彰顯出來的時候,
[00:06:38.200 --> 00:06:39.600]  祂要親自向我們說話,
[00:06:39.600 --> 00:06:41.000]  親自引導我們,
[00:06:41.000 --> 00:06:42.400]  親自來保護我們。
[00:06:42.400 --> 00:06:46.300]  最後第三,Shakana Glory是神得勝的恩高。
[00:06:46.300 --> 00:06:50.200]  跟你們說,是神得勝的恩高啦,跟他說。
[00:06:50.200 --> 00:06:54.200]  啊,這是特別爲我們教會預備的,Amen?
[00:06:54.200 --> 00:06:59.500]  當我們看見神帶領我們教會進入新的季節的時候,
[00:06:59.500 --> 00:07:03.800]  神也在我們中間賜下一個新鮮的恩高。
[00:07:03.800 --> 00:07:07.600]  在七月底敬拜讚美節慶,如果你有來參加的話,
[00:07:07.600 --> 00:07:11.600]  我特別爲這個新的恩高命個名啊,
[00:07:11.600 --> 00:07:16.700]  我把命名叫做Shakana Glory突破的恩高。
[00:07:16.700 --> 00:07:20.700]  那是一個快速成就的恩典,
[00:07:20.700 --> 00:07:25.200]  那是一個快速成就的恩高,Amen?
[00:07:25.200 --> 00:07:31.400]  從我們教堂建堂功臣經歷神快速的突破,
[00:07:31.400 --> 00:07:35.600]  我們就可以見證這個恩高已經降臨了。
[00:07:35.600 --> 00:07:40.300]  從我們聘請青少年牧師經歷快速的突破,
[00:07:40.300 --> 00:07:43.900]  我們可以見證這個恩高已經降臨了。
[00:07:43.900 --> 00:07:48.100]  也從我們中間很多弟兄姐妹在分享在個人生命當中,
[00:07:48.100 --> 00:07:52.100]  在最短短這段時間也經歷神快速的突破,
[00:07:52.100 --> 00:07:57.600]  我們可以再一次見證神的恩高果然已經降臨在我們中間,Amen?
[00:07:57.600 --> 00:08:00.700]  弟兄姐妹,這個恩高也是爲你預備的,
[00:08:00.700 --> 00:08:04.400]  跟你朋友說,恩高爲你預備的,
[00:08:04.400 --> 00:08:07.500]  是你可以經歷的,Amen?
[00:08:07.500 --> 00:08:11.500]  神要帶領你在生活每一個領域裏面,
[00:08:11.500 --> 00:08:16.300]  都能夠經歷神快速成就的恩典,Amen?
[00:08:16.300 --> 00:08:19.300]  所以當你看見Shakina Glory的時候,
[00:08:19.300 --> 00:08:21.700]  很重要你要想起第一個是什麼?
[00:08:21.700 --> 00:08:25.700]  神的心意,因爲祂要與我們同在,
[00:08:25.700 --> 00:08:29.000]  因爲神是什麼?神的第二個應許,
[00:08:29.000 --> 00:08:33.000]  因爲神要親自向我們說話,親自引導我們,親自保護我們。
[00:08:33.000 --> 00:08:38.500]  第三個,這是什麼?神得勝的恩高,Hallelujah!
[00:08:38.500 --> 00:08:42.100]  快速成就的恩典,Hallelujah!太重要了!
[00:08:42.100 --> 00:08:46.900]  你在這個新的季節當中,你一定要catch這個恩高,Amen?
[00:08:46.900 --> 00:08:50.000]  你要經歷神的得勝,Amen?
[00:08:50.000 --> 00:08:54.600]  一方面我們看見神的心意是要帶領我們進入祂應許的得勝,
[00:08:54.600 --> 00:08:56.300]  但另一方面我也要提醒你,
[00:08:56.300 --> 00:09:00.000]  神的得勝不是自然而然會發生的,
[00:09:00.000 --> 00:09:02.800]  這就好像神帶領以色列人進迦南地,
[00:09:02.800 --> 00:09:05.600]  請問你迦南地是不是神應許的得勝呢?
[00:09:05.600 --> 00:09:09.600]  是的,可是勝利卻沒有自然而然發生,
[00:09:09.600 --> 00:09:11.800]  我們看見以色列人進入迦南地,
[00:09:11.800 --> 00:09:17.100]  還是必須依靠神來面對每一場征戰,
[00:09:17.100 --> 00:09:20.900]  然後他們才能夠靠主來得勝。
[00:09:20.900 --> 00:09:24.300]  所以今天早上很快地跟大家分享四方面,
[00:09:24.300 --> 00:09:28.900]  很少講四點,四方面怎麼樣靠主得勝,
[00:09:28.900 --> 00:09:31.600]  要講得全輩一點,一定要講四方面,三點不夠。
[00:09:31.600 --> 00:09:34.300]  如何靠主,四點是第一件事情,
[00:09:34.300 --> 00:09:39.900]  要靠主的保血得勝,跟你們講要靠主的保血得勝。
[00:09:39.900 --> 00:09:42.200]  啓示律十二章第十一節這裏講到,
[00:09:42.200 --> 00:09:45.000]  弟兄勝過他,這裏講到魔鬼撒旦,
[00:09:45.000 --> 00:09:49.700]  弟兄勝過魔鬼撒旦是因爲高揚的血和自己所見證的道,
[00:09:49.700 --> 00:09:52.400]  他們雖至於死也不礙惜生命。
[00:09:52.400 --> 00:09:55.200]  這裏提到主耶穌的保血,
[00:09:55.200 --> 00:09:59.900]  是我們能夠得勝仇敵一個非常重要的關鍵。
[00:09:59.900 --> 00:10:01.000]  爲什麼呢?
[00:10:01.000 --> 00:10:04.200]  因爲主的保血能夠赦免我們的罪,
[00:10:04.200 --> 00:10:07.200]  能夠斷開一切黑暗的權勢。
[00:10:07.200 --> 00:10:12.100]  你要知道今天魔鬼撒旦之所以能夠在我們心中工作,
[00:10:12.100 --> 00:10:16.100]  很多時候魔鬼撒旦在我們裏面其實就是欺騙我們,
[00:10:16.100 --> 00:10:17.700]  控告我們。
[00:10:17.700 --> 00:10:21.600]  有人說這是魔鬼的左右勾拳,
[00:10:21.600 --> 00:10:24.700]  左勾拳右勾拳,欺騙控告。
[00:10:24.700 --> 00:10:27.400]  魔鬼首先一定來欺騙你,
[00:10:27.400 --> 00:10:30.900]  他一定會說這一點小罪算不得什麼了,
[00:10:30.900 --> 00:10:34.100]  沒關係大家都在犯,沒關係你也去犯吧,
[00:10:34.100 --> 00:10:36.000]  沒什麼關係的。
[00:10:36.000 --> 00:10:38.500]  等你上了鉤,等你去做了,
[00:10:38.500 --> 00:10:40.200]  哇,他控告就來了。
[00:10:40.200 --> 00:10:42.000]  哇,你看,你還做這種事,
[00:10:42.000 --> 00:10:44.600]  你怎麼基督徒,你怎麼師父神啊?
[00:10:44.600 --> 00:10:48.700]  我們現在魔鬼撒旦永遠是欺騙控告,
[00:10:48.700 --> 00:10:53.200]  我們一下子就會落入到灰心喪膽當中。
[00:10:53.200 --> 00:10:58.100]  你要明白魔鬼之所以能夠在我們心中工作,
[00:10:58.100 --> 00:11:01.700]  都是因爲在我們心中有一個進口,
[00:11:01.700 --> 00:11:04.100]  一個進口讓他能夠進來。
[00:11:04.100 --> 00:11:06.500]  這個進口是什麼?
[00:11:06.500 --> 00:11:09.300]  這進口很多時候就是我們的心思意念,
[00:11:09.300 --> 00:11:13.200]  很多時候在我們頭腦當中很多不合成心意的心思意念,
[00:11:13.200 --> 00:11:16.300]  這好像一個進口,歡迎魔鬼撒旦進來。
[00:11:16.300 --> 00:11:18.300]  我們的情緒,
[00:11:18.300 --> 00:11:22.400]  多少時候我們的情緒會影響我們的生命,
[00:11:22.400 --> 00:11:24.400]  我們的情緒打開一個大門,
[00:11:24.400 --> 00:11:27.500]  讓魔鬼撒旦進到我們生命當中。
[00:11:27.500 --> 00:11:31.500]  很多時候因爲過去也許對偶像的崇拜跟敬拜,
[00:11:31.500 --> 00:11:35.300]  那是打開一個門讓魔鬼進入我們生命當中,
[00:11:35.300 --> 00:11:37.500]  甚至是我們生活當中,
[00:11:37.500 --> 00:11:40.100]  過去所經歷過的創傷,
[00:11:40.100 --> 00:11:41.800]  或者一些苦澀的經歷,
[00:11:41.800 --> 00:11:46.500]  這都是會打開一個門讓魔鬼撒旦來挾制我們。
[00:11:46.500 --> 00:11:48.700]  今天我們所需要做的,
[00:11:48.700 --> 00:11:51.900]  就是求神的聖靈來幫助我們,
[00:11:51.900 --> 00:11:54.500]  讓我們承認我們的軟弱,
[00:11:54.500 --> 00:11:56.300]  也在這時候聖靈光照我們,
[00:11:56.300 --> 00:12:00.000]  看見那個在我們生命當中的進口是什麼,
[00:12:00.000 --> 00:12:03.400]  讓我們謙卑的在神面前承認我們的罪,
[00:12:03.400 --> 00:12:08.600]  也求主的保血來解禁我們一切的罪。
[00:12:08.600 --> 00:12:11.900]  當我們在神面前承認我們的罪的時候,
[00:12:11.900 --> 00:12:14.300]  神就要按祂所應許的,
[00:12:14.300 --> 00:12:18.900]  用祂的保血塗抹我們一切的過犯,
[00:12:18.900 --> 00:12:22.500]  讓我們脫離罪惡的瑕疵。
[00:12:22.500 --> 00:12:26.300]  你要知道主保血的赦免,
[00:12:26.300 --> 00:12:30.800]  一點都不是像我們平常說的純黨式的赦免。
[00:12:30.800 --> 00:12:35.400]  多少夫妻在吵架的時候都是純黨式的赦免。
[00:12:35.400 --> 00:12:39.600]  這次饒了你,下次給我記住。
[00:12:39.600 --> 00:12:42.100]  都存在檔案裏面。
[00:12:42.100 --> 00:12:47.100]  多少時候人的這種赦免是檔案式的赦免,
[00:12:47.100 --> 00:12:51.000]  但是我們看見神的赦免不是純黨式,
[00:12:51.000 --> 00:12:54.700]  神的赦免是塗抹式的赦免。
[00:12:54.700 --> 00:12:58.100]  給你朋友說是塗抹式的赦免,你跟他說。
[00:12:58.100 --> 00:13:00.300]  哥羅西斯二章第十四節說,
[00:13:00.300 --> 00:13:03.200]  又塗抹了在律例上所寫,
[00:13:03.200 --> 00:13:05.900]  攻擊我們有愛於我們的字句,
[00:13:05.900 --> 00:13:09.900]  把它撤去,都定在十字架上。
[00:13:09.900 --> 00:13:11.000]  Hallelujah!
[00:13:11.000 --> 00:13:15.600]  換句話說,當什麼時候我們承認我們的罪跟軟弱的時候,
[00:13:15.600 --> 00:13:18.800]  主就要完全的赦免我們,
[00:13:18.800 --> 00:13:22.400]  塗抹我們一切的過犯。
[00:13:22.400 --> 00:13:27.500]  所以當有一天魔鬼撒旦想到神的面前來控告你的時候,
[00:13:27.500 --> 00:13:30.100]  連神都要說什麼罪啊?
[00:13:30.100 --> 00:13:32.800]  白紙一張!
[00:13:32.800 --> 00:13:34.900]  Hallelujah!
[00:13:34.900 --> 00:13:37.100]  你可知道當你承認你的罪,
[00:13:37.100 --> 00:13:41.900]  你的Record在神面前就是白紙一張。
[00:13:41.900 --> 00:13:45.100]  這爲什麼你可以來站立在神面前,
[00:13:45.100 --> 00:13:48.000]  站立在魔鬼面前的原因啊?
[00:13:48.000 --> 00:13:50.100]  否則你怎麼站立得住?
[00:13:50.100 --> 00:13:53.300]  這爲什麼今天聖經說我們可以坦然無懼的原因啊?
[00:13:53.300 --> 00:13:54.600]  否則你怎麼可以坦然?
[00:13:54.600 --> 00:13:57.300]  你這麼多的罪孽怎麼可以坦然無懼?
[00:13:57.300 --> 00:13:59.200]  我請問你,
[00:13:59.200 --> 00:14:02.600]  就是因爲你確實的相信主的保佑,
[00:14:02.600 --> 00:14:05.000]  以及塗抹你一切的過犯,
[00:14:05.000 --> 00:14:07.400]  你今天可以站立在神的面前,
[00:14:07.400 --> 00:14:09.800]  坦然無懼!
[00:14:09.800 --> 00:14:11.500]  你可以面對魔鬼撒旦,
[00:14:11.500 --> 00:14:13.300]  坦然無懼!
[00:14:13.300 --> 00:14:15.200]  你可以奉主保佑,得聖的名,
[00:14:15.200 --> 00:14:18.500]  宣告斥責仇敵,說仇敵你退去吧!
[00:14:18.500 --> 00:14:19.500]  Amen!
[00:14:19.500 --> 00:14:22.700]  你就不再被罪惡感所挾制,
[00:14:22.700 --> 00:14:25.800]  你可以不再被羞愧感所挾制,
[00:14:25.800 --> 00:14:29.300]  你可以不受邪靈的攻擊跟攪擾,
[00:14:29.300 --> 00:14:33.100]  因爲你知道主的保佑塗抹你一切的過犯!
[00:14:33.100 --> 00:14:34.400]  Hallelujah!
[00:14:34.400 --> 00:14:36.900]  我們看見什麼時候你斥責魔鬼,
[00:14:36.900 --> 00:14:39.600]  站立在保佑的根基上斥責魔鬼,
[00:14:39.600 --> 00:14:42.600]  我告訴你魔鬼不可以不離開!
[00:14:42.600 --> 00:14:44.000]  Hallelujah!
[00:14:44.000 --> 00:14:46.000]  我聽說你們太重要了!
[00:14:46.000 --> 00:14:49.400]  今天你一定要靠着主的保佑,
[00:14:49.400 --> 00:14:52.800]  也能夠得勝生命中的仇敵的!
[00:14:52.800 --> 00:14:53.800]  Hallelujah!
[00:14:53.800 --> 00:14:54.800]  Amen!
[00:14:54.800 --> 00:14:57.200]  第二,要靠着主的名來得勝!
[00:14:57.200 --> 00:15:00.800]  各位朋友靠着主的名來得勝!
[00:15:00.800 --> 00:15:04.300]  菲律賓書第二章第九節跟第十節這裏說,
[00:15:04.300 --> 00:15:06.400]  所以神將他就講耶穌了,
[00:15:06.400 --> 00:15:08.600]  神將主耶穌身爲至高,
[00:15:08.600 --> 00:15:13.600]  又賜給他那超乎什麼萬民之上的名!
[00:15:13.600 --> 00:15:18.300]  這裏主的名字是超乎萬民之上的名!
[00:15:18.300 --> 00:15:25.000]  換句話說沒有一個全並不是降伏在耶穌基督的名字之下!
[00:15:25.000 --> 00:15:27.100]  保羅甚至在羅馬書講到,
[00:15:27.100 --> 00:15:33.100]  連這個地上所有的全並都是在神的全並之下的!
[00:15:33.100 --> 00:15:34.100]  Amen!
[00:15:34.100 --> 00:15:36.600]  所以在我們的生命當中,
[00:15:36.600 --> 00:15:39.700]  你一定要來高舉耶穌基督的名字,
[00:15:39.700 --> 00:15:41.200]  太重要了!
[00:15:41.200 --> 00:15:43.700]  怎麼樣來高舉耶穌的名字呢?
[00:15:43.700 --> 00:15:46.400]  就要透過敬拜讚美!
[00:15:46.400 --> 00:15:50.300]  透過敬拜讚美我們來高舉耶穌是主!
[00:15:50.300 --> 00:15:52.100]  耶穌是我生命的主!
[00:15:52.100 --> 00:15:53.800]  耶穌是我環境的主!
[00:15:53.800 --> 00:15:55.500]  耶穌是我家庭的主!
[00:15:55.500 --> 00:15:57.100]  耶穌是教會的主!
[00:15:57.100 --> 00:15:59.000]  耶穌是這個國家的主宰!
[00:15:59.000 --> 00:16:00.300]  Amen!
[00:16:00.300 --> 00:16:04.800]  你知道這是魔鬼撒旦最不喜歡我們做的事情!
[00:16:04.800 --> 00:16:07.300]  魔鬼最喜歡欺騙我們!
[00:16:07.300 --> 00:16:09.300]  魔鬼常常就對我們說,
[00:16:09.300 --> 00:16:11.400]  只要你自己知道就好了!
[00:16:11.400 --> 00:16:13.200]  你自己知道耶穌是主就好了!
[00:16:13.200 --> 00:16:16.800]  不要張揚啦!也不要到處去宣告啦!
[00:16:16.800 --> 00:16:19.000]  這就好像中國的祖傳祕方一樣嘛!
[00:16:19.000 --> 00:16:19.800]  你知道嗎?
[00:16:19.800 --> 00:16:20.700]  什麼叫祖傳祕方?
[00:16:20.700 --> 00:16:23.200]  就既不講也不用也不傳,
[00:16:23.200 --> 00:16:25.700]  留着自己用嘛!Right?
[00:16:25.700 --> 00:16:26.900]  結果就什麼都沒有了!
[00:16:26.900 --> 00:16:27.900]  最後什麼都沒有!
[00:16:27.900 --> 00:16:29.900]  祖傳祕方最後都找不到了!
[00:16:29.900 --> 00:16:31.600]  既不講也不傳也不用!
[00:16:31.600 --> 00:16:33.000]  就什麼都沒有了嘛!
[00:16:33.000 --> 00:16:36.700]  那麼今天我們一定要在生活中、侍奉中,
[00:16:36.700 --> 00:16:40.700]  每一個層面我們來高舉耶穌的名字!
[00:16:40.700 --> 00:16:42.900]  宣告耶穌基督是主!
[00:16:42.900 --> 00:16:44.000]  你們!
[00:16:44.000 --> 00:16:46.600]  你說我們這樣宣告有用嗎?
[00:16:46.600 --> 00:16:50.800]  面對魔鬼、撒旦這樣黑暗的全世、黑暗的勢力,
[00:16:50.800 --> 00:16:54.200]  我們在魔鬼面前不是像個娃娃冰一樣嗎?
[00:16:54.200 --> 00:16:57.700]  這樣又喊又唱,有用嗎?
[00:16:57.700 --> 00:16:59.400]  當然有用!
[00:16:59.400 --> 00:17:01.600]  詩篇第八篇第二節很清楚,
[00:17:01.600 --> 00:17:03.000]  明川來,你來!
[00:17:03.000 --> 00:17:04.700]  你因敵人的緣故,
[00:17:04.700 --> 00:17:08.500]  從嬰孩和喫奶的口中建立了能力,
[00:17:08.500 --> 00:17:12.400]  使仇敵和報仇的閉口無言!
[00:17:12.400 --> 00:17:15.700]  這裏講到要從嬰孩和喫奶,
[00:17:15.700 --> 00:17:19.100]  請問誰是嬰孩和喫奶的?
[00:17:19.100 --> 00:17:20.300]  誰呀?
[00:17:20.300 --> 00:17:22.300]  是指誰呀?
[00:17:22.300 --> 00:17:24.400]  跟你說就是你啦!
[00:17:24.400 --> 00:17:27.200]  你還在看誰呀?就是你!
[00:17:27.200 --> 00:17:28.700]  我們這麼軟弱無能,
[00:17:28.700 --> 00:17:31.900]  你在魔鬼撒旦面前就像喫奶嬰孩,
[00:17:31.900 --> 00:17:35.300]  根本沒有力量,軟弱無力!
[00:17:35.300 --> 00:17:37.500]  但是神說要做些奇妙的事情,
[00:17:37.500 --> 00:17:40.100]  要從嬰孩和喫奶的什麼?
[00:17:40.100 --> 00:17:41.800]  從哪裏?
[00:17:41.800 --> 00:17:43.600]  口中!
[00:17:43.600 --> 00:17:47.800]  神要從嬰孩和喫奶的口中建立能力!
[00:17:47.800 --> 00:17:49.000]  Hallelujah!
[00:17:49.000 --> 00:17:51.400]  換句話說,什麼時候我們口中的話語太重,
[00:17:51.400 --> 00:17:53.300]  我們什麼時候來敬拜他,
[00:17:53.300 --> 00:17:54.600]  來讚美他,
[00:17:54.600 --> 00:17:56.500]  來宣告的時候,
[00:17:56.500 --> 00:17:59.400]  神的能力就要釋放出來!
[00:17:59.400 --> 00:18:00.400]  Hallelujah!
[00:18:00.400 --> 00:18:04.300]  神要藉着嬰孩和喫奶的口中建立能力,
[00:18:04.300 --> 00:18:08.700]  叫仇敵和報仇的閉口無言!
[00:18:08.700 --> 00:18:11.400]  本來我們在魔鬼撒旦面前是很軟弱,
[00:18:11.400 --> 00:18:13.700]  魔鬼根本看不起我們的,
[00:18:13.700 --> 00:18:15.400]  怎麼可能打敗我呢?
[00:18:15.400 --> 00:18:18.900]  但是神在我們的口中要建立一個能力,
[00:18:18.900 --> 00:18:20.700]  讓我們能夠制勝仇敵,
[00:18:20.700 --> 00:18:22.700]  叫仇敵閉口無言!
[00:18:22.700 --> 00:18:23.900]  Hallelujah!
[00:18:23.900 --> 00:18:26.500]  什麼時候我們開始高舉耶穌的名字,
[00:18:26.500 --> 00:18:28.700]  宣告耶穌是主的時候,
[00:18:28.700 --> 00:18:31.200]  神要親自來爲我們征戰,
[00:18:31.200 --> 00:18:32.900]  除滅仇敵的作爲!
[00:18:32.900 --> 00:18:34.100]  Amen!
[00:18:34.100 --> 00:18:36.400]  記得有一次Dick Eastman,
[00:18:36.400 --> 00:18:38.600]  剛剛來到我們中間跟我們分享一個見證,
[00:18:38.600 --> 00:18:42.700]  當外國諸家佈道團的同工在喜馬拉雅山上一個村落,
[00:18:42.700 --> 00:18:44.500]  傳福音的時候,
