
[00:00:00.000 --> 00:00:01.280]  丁智媒,平安!
[00:05:48.860 --> 00:05:50.560]  哪些資料是可以用
[00:05:50.560 --> 00:05:52.860]  哪些資料是有問題
[00:05:52.860 --> 00:05:57.160]  最後還是回到人自己辨識的問題上
[00:05:57.160 --> 00:05:58.760]  但是更重要的是我們
[00:05:58.760 --> 00:06:02.160]  目者傳道教會領袖的
[00:06:02.160 --> 00:06:04.760]  不只是資料知識的傳遞
[00:06:04.760 --> 00:06:05.760]  更加是什麼呢
[00:06:05.760 --> 00:06:07.660]  生命的培育
[00:06:07.660 --> 00:06:09.960]  我們教導聖經
[00:06:10.860 --> 00:06:13.760]  讓上帝的話語臨到我們中間
[00:06:13.760 --> 00:06:15.760]  讓耶穌基督成為我們的榜樣
[00:06:15.760 --> 00:06:19.260]  激勵我們生命得到幫助
[00:06:19.260 --> 00:06:23.860]  所以教導是培育頂尖姐妹的生命
[00:06:23.860 --> 00:06:25.160]  塑造頂尖姐妹的生命
[00:06:25.160 --> 00:06:28.760]  令到他們可以跟隨耶穌基督作主門徒
[00:06:28.760 --> 00:06:31.060]  這個才是我們的重點
[00:06:31.060 --> 00:06:33.560]  特別在現在的世界裡面
[00:06:33.560 --> 00:06:34.860]  今天的處境裡面
[00:06:34.860 --> 00:06:38.360]  我們更加需要忠於耶穌基督的門徒
[00:06:39.360 --> 00:06:41.160]  這個世界有很多主
[00:06:41.160 --> 00:06:44.160]  無論哪個世界也好
[00:06:44.160 --> 00:06:46.060]  亞洲的世界也好
[00:06:46.060 --> 00:06:47.560]  美洲的世界也好
[00:06:47.560 --> 00:06:48.860]  歐洲的世界也好
[00:06:48.860 --> 00:06:52.760]  他們都提出很多不同的主
[00:06:52.760 --> 00:06:54.260]  馬門是其中之一
[00:06:54.260 --> 00:06:57.060]  我們跟隨哪個主呢
[00:06:57.060 --> 00:07:00.260]  聖經告訴我們就是跟隨耶穌
[00:07:00.260 --> 00:07:02.060]  因為祂才是我們真正的主
[00:07:02.060 --> 00:07:03.960]  祂是我們的救主
[00:07:03.960 --> 00:07:05.560]  也是天地的主
[00:07:05.560 --> 00:07:09.260]  整個世界宇宙都在祂的管治之下
[00:07:09.760 --> 00:07:13.160]  但是人墮落犯罪之後就離開上帝
[00:07:13.160 --> 00:07:15.360]  不聽從上帝的吩咐
[00:07:15.360 --> 00:07:17.560]  所以耶穌基督來到我們中間
[00:07:17.560 --> 00:07:19.360]  再一次要拯救我們
[00:07:19.360 --> 00:07:22.560]  挽回我們讓我們回歸到父的懷抱裡面
[00:07:22.560 --> 00:07:24.660]  如果不藉著耶穌
[00:07:24.660 --> 00:07:27.560]  沒有人可以回到父上帝的裡面
[00:07:27.560 --> 00:07:31.860]  教會的教導就是讓頂尖姐妹
[00:07:31.860 --> 00:07:35.660]  不斷地、不斷地、不斷地跟隨耶穌基督
[00:07:35.660 --> 00:07:39.060]  不要以為跟了一次就永遠跟隨
[00:07:39.060 --> 00:07:41.060]  其實很多人在過程裡面
[00:07:41.060 --> 00:07:42.760]  我們看見往往跌倒
[00:07:42.760 --> 00:07:44.860]  因為人性軟弱的緣故
[00:07:44.860 --> 00:07:47.660]  因為罪性未完全清洗的緣故
[00:07:47.660 --> 00:07:50.660]  因為新天新地還未來到我們中間的緣故
[00:07:50.660 --> 00:07:55.360]  所以我們即使成為基督徒
[00:07:55.360 --> 00:07:59.860]  我們仍要很謹慎地追隨耶穌基督
[00:07:59.860 --> 00:08:01.460]  靠著聖靈的能力
[00:08:01.460 --> 00:08:05.260]  避免落入那種試探裡面
[00:08:05.260 --> 00:08:08.460]  所以教會裡面的教導很重要
[00:08:08.460 --> 00:08:11.960]  教會的崇拜的講導是教導
[00:08:11.960 --> 00:08:13.460]  是培育頂尖姐妹的生命
[00:08:13.460 --> 00:08:17.760]  教會的主一學、查經都是教導
[00:08:17.760 --> 00:08:19.260]  直接是讀聖經
[00:08:19.260 --> 00:08:21.760]  讓上帝跟我們講說話
[00:08:21.760 --> 00:08:25.660]  教會裡面的禪禮、主餐都是教導
[00:08:25.660 --> 00:08:28.660]  因為禪禮和主餐都是指向什麼?
[00:08:28.660 --> 00:08:29.860]  耶穌基督自己
[00:08:29.860 --> 00:08:33.560]  所以教會裡面的禪禮和主餐
[00:08:33.560 --> 00:08:36.160]  我們稱為可見的話語
[00:08:36.160 --> 00:08:37.660]  可見的道
[00:08:37.660 --> 00:08:38.160]  為什麼?
[00:08:38.160 --> 00:08:40.260]  因為水是可見的
[00:08:40.260 --> 00:08:42.260]  餅是可見的
[00:08:42.260 --> 00:08:43.860]  杯是可見的
[00:08:43.860 --> 00:08:48.660]  這些可見的物質性的東西
[00:08:48.660 --> 00:08:50.360]  就指向耶穌基督
[00:08:50.360 --> 00:08:54.660]  讓我們在禮儀裡面
[00:08:54.660 --> 00:08:56.160]  跟耶穌基督聯合
[00:08:56.160 --> 00:09:00.060]  生命可以繼續被改變培育
[00:09:00.060 --> 00:09:04.460]  而教會的宣講我們稱為不可見的道
[00:09:04.460 --> 00:09:05.260]  我們看不到的
[00:09:05.260 --> 00:09:06.160]  不過聽到
[00:09:07.260 --> 00:09:10.260]  我們現在就是在聽上帝的話語
[00:09:10.260 --> 00:09:12.060]  來到我們中間幫助我們
[00:09:12.060 --> 00:09:16.460]  教會就是透過這些教育
[00:09:16.460 --> 00:09:19.060]  來幫助我們生命不斷成長
[00:09:19.060 --> 00:09:21.760]  讓上帝的話語來到我們中間
[00:09:21.760 --> 00:09:25.260]  我們生命總是會在不同的階段裡面
[00:09:25.260 --> 00:09:27.260]  遇到種種不同的困難
[00:09:27.260 --> 00:09:30.660]  無論時勢是怎樣也好
[00:09:30.660 --> 00:09:33.060]  我們總會或多或少
[00:09:33.060 --> 00:09:35.560]  人生裡面會遇見
[00:09:35.560 --> 00:09:37.460]  很多我們不想遇見的情況
[00:09:37.460 --> 00:09:40.660]  所以上帝的話語來到我們中間幫助我們
[00:09:40.660 --> 00:09:43.660]  包括糾正我們的錯失
[00:09:43.660 --> 00:09:47.260]  勸誡我們不要踩入某些陷阱
[00:09:47.260 --> 00:09:48.260]  軟弱的裡面
[00:09:48.260 --> 00:09:51.260]  當我們真的遇到
[00:09:51.260 --> 00:09:53.760]  人生裡面傷痛的事件的時候
[00:09:53.760 --> 00:09:56.260]  有安慰臨到我們中間
[00:09:56.260 --> 00:10:00.860]  有輔助的力量在我們中間幫助我們
[00:10:00.860 --> 00:10:01.960]  仍然站立得穩
[00:10:03.560 --> 00:10:06.260]  當我們陷在罪惡的網絡裡面
[00:10:06.260 --> 00:10:10.460]  上帝的話語也毫不留情的斥責我們
[00:10:10.460 --> 00:10:11.760]  指出我們的罪
[00:10:11.760 --> 00:10:14.060]  因為不指出我們的罪
[00:10:14.060 --> 00:10:15.260]  我們就不會迴轉
[00:10:15.260 --> 00:10:16.260]  我們不會迴轉
[00:10:16.260 --> 00:10:18.860]  就會繼續在死路一條上面奔走
[00:10:18.860 --> 00:10:23.060]  所以責罪是很重要的
[00:10:23.060 --> 00:10:26.260]  上帝為什麼要斥責我們的罪
[00:10:26.260 --> 00:10:27.460]  因為要拯救我們
[00:10:27.460 --> 00:10:28.960]  因為要我們迴轉
[00:10:28.960 --> 00:10:32.260]  所以他責罪呼喚迴轉
[00:10:32.960 --> 00:10:34.660]  是上帝話語的工作
[00:10:34.660 --> 00:10:39.360]  主耶穌從來都不會輕看罪的破壞性
[00:10:39.360 --> 00:10:40.860]  但是祂寬恕罪人
[00:10:40.860 --> 00:10:45.960]  當我們落在人生的低谷裡面
[00:10:45.960 --> 00:10:47.960]  前面黑暗一片
[00:10:47.960 --> 00:10:50.160]  就好像這幾年的疫情
[00:10:50.160 --> 00:10:51.460]  或者社會的景況
[00:10:51.460 --> 00:10:55.160]  都讓我們看見人生很艱難
[00:10:55.160 --> 00:10:58.260]  但是上帝讓我們又盼望
[00:10:58.260 --> 00:11:02.160]  因為主耶穌在啟示錄裡面特別應許我們
[00:11:03.760 --> 00:11:04.860]  祂必快來
[00:11:04.860 --> 00:11:08.760]  有一天主耶穌會來到我們中間
[00:11:08.760 --> 00:11:10.260]  更新整個世界
[00:11:10.260 --> 00:11:12.860]  雖然世界仍然在黑暗裡面
[00:11:12.860 --> 00:11:15.360]  被罪惡困鎖著
[00:11:15.360 --> 00:11:18.360]  但是耶穌第一次來到的時候
[00:11:18.360 --> 00:11:20.560]  就讓我們看見死亡不是終局
[00:11:20.560 --> 00:11:22.160]  因為祂從死裡面復活
[00:11:22.160 --> 00:11:25.960]  但是祂更加應許我們祂會再來
[00:11:25.960 --> 00:11:29.360]  有一天祂再來的時候就是新天新地
[00:11:29.360 --> 00:11:32.360]  新天新地就不會有死亡
[00:11:32.660 --> 00:11:33.760]  不會有眼淚
[00:11:33.760 --> 00:11:34.760]  不會有哭哭
[00:11:34.760 --> 00:11:36.760]  這些都是給我們的盼望
[00:11:36.760 --> 00:11:37.960]  給我們的安慰
[00:11:37.960 --> 00:11:41.960]  實際上我們正正透過上帝的話語
[00:11:41.960 --> 00:11:44.860]  特別是耶穌基督自己一生的教導
[00:11:44.860 --> 00:11:48.660]  以及那種行動
[00:11:48.660 --> 00:11:52.660]  讓我們看見上帝並沒有離棄我們
[00:11:52.660 --> 00:11:54.860]  仍然在我們中間幫助我們
[00:11:54.860 --> 00:11:58.860]  教會就正正在這裡
[00:11:58.860 --> 00:12:01.560]  跟世界其他的群體不一樣
[00:12:02.160 --> 00:12:03.960]  因為教會在這裡有上帝的話語
[00:12:03.960 --> 00:12:05.760]  有耶穌基督在我們中間
[00:12:05.760 --> 00:12:09.160]  但是這個世界的很多的群體
[00:12:09.160 --> 00:12:10.760]  很多的社交會所
[00:12:10.760 --> 00:12:12.360]  很多的興趣小組
[00:12:12.360 --> 00:12:14.160]  有沒有上帝的話語呢
[00:12:14.160 --> 00:12:16.660]  大家去黃大仙
[00:12:16.660 --> 00:12:17.960]  走過黃大仙
[00:12:17.960 --> 00:12:20.360]  看見這個阿婆在拜神的時候
[00:12:20.360 --> 00:12:21.660]  我們會不會跟她
[00:12:21.660 --> 00:12:23.760]  阿婆你也拜神了
[00:12:23.760 --> 00:12:25.560]  我們不如團契相交
[00:12:25.560 --> 00:12:26.760]  談一下主耶穌
[00:12:26.760 --> 00:12:29.760]  宣教、傳教、傳福音可以
[00:12:30.360 --> 00:12:32.460]  但是她不會跟你說耶穌
[00:12:32.460 --> 00:12:38.760]  因為沒有耶穌在黃大仙的廟宇中間
[00:12:38.760 --> 00:12:41.760]  當然黃大仙廟宇都是上帝所管治的
[00:12:41.760 --> 00:12:43.360]  但是在這裡中間的人
[00:12:43.360 --> 00:12:45.460]  是沒有耶穌基督在那裡的
[00:12:45.460 --> 00:12:48.160]  同樣在這個世界一樣
[00:12:48.160 --> 00:12:51.360]  很多的群體為什麼聚集在一起
[00:12:51.360 --> 00:12:53.160]  不是因為耶穌基督的緣故
[00:12:53.160 --> 00:12:54.760]  是因為他們自己的興趣
[00:12:54.760 --> 00:12:55.960]  自己的利益
[00:12:55.960 --> 00:12:58.360]  自己的這樣那樣
[00:12:59.360 --> 00:13:00.560]  用我們今天的說話
[00:13:00.560 --> 00:13:02.360]  臭味相投的群體
[00:13:02.360 --> 00:13:04.960]  就是大家有同樣的興趣方向
[00:13:04.960 --> 00:13:07.160]  但是他們興趣的方向
[00:13:07.160 --> 00:13:08.560]  不是耶穌基督
[00:13:08.560 --> 00:13:12.560]  只有教會才是以耶穌基督為首
[00:13:12.560 --> 00:13:14.760]  為中心的聚集起來
[00:13:14.760 --> 00:13:18.660]  所以教會和其他的群體是不一樣的
[00:13:18.660 --> 00:13:20.360]  也是一樣
[00:13:20.360 --> 00:13:23.860]  我們是辨別到我們自己的身份
[00:13:23.860 --> 00:13:25.760]  我們自己的使命
[00:13:25.760 --> 00:13:27.160]  我們自己的價值
[00:13:27.160 --> 00:13:29.260]  我們自己的世界觀
[00:13:29.960 --> 00:13:33.760]  和這個地上的其他群體是不一樣的
[00:13:33.760 --> 00:13:37.760]  特別在福音書裡面
[00:13:37.760 --> 00:13:39.960]  更加讓我們很形象化地看到
[00:13:39.960 --> 00:13:41.360]  一個教會的群體
[00:13:41.360 --> 00:13:45.460]  其實就好像昔日跟隨耶穌基督的門徒群體一樣
[00:13:45.460 --> 00:13:47.460]  我們跟隨的只是耶穌基督
[00:13:47.460 --> 00:13:49.460]  我們跟隨的不是這個世界
[00:13:49.460 --> 00:13:51.160]  雖然我們生活在世界裡面
[00:13:51.160 --> 00:13:53.360]  我們和這個世界裡面
[00:13:53.360 --> 00:13:54.960]  是很多人會交往
[00:13:54.960 --> 00:13:57.060]  和不信的人我們都會交往
[00:13:57.060 --> 00:14:01.260]  但是我們的身份不是來自他們的
[00:14:01.260 --> 00:14:03.260]  不是他們給我們的
[00:14:03.260 --> 00:14:06.060]  我們的身份是上帝給我們的
[00:14:06.060 --> 00:14:09.660]  上帝透過耶穌在聖靈裡面
[00:14:09.660 --> 00:14:13.460]  召集我們個不一樣的生活
[00:14:13.460 --> 00:14:16.060]  以致和這個世界有所分別
[00:14:16.060 --> 00:14:23.360]  教導就是教導這些關於耶穌基督的事情
[00:14:24.060 --> 00:14:27.160]  培育我們的生命要學象基督一樣
[00:14:27.160 --> 00:14:30.660]  不過這種教導是誰負責的呢
[00:14:30.660 --> 00:14:34.760]  在教會裡面是誰負起這個教導的工作呢
[00:14:34.760 --> 00:14:36.660]  讓弟兄姊妹生命得益呢
[00:14:36.660 --> 00:14:38.660]  出來教會我們知道
[00:14:38.660 --> 00:14:41.660]  一定是使徒他們負起這個責任
[00:14:41.660 --> 00:14:44.860]  但是使徒離開了之後呢
[00:14:44.860 --> 00:14:46.760]  使徒離開了之後
[00:14:46.760 --> 00:14:50.060]  就需要有人去承接使徒這方面的教導
[00:14:50.060 --> 00:14:52.660]  讓教會繼續成為教會
[00:14:53.660 --> 00:14:57.460]  不可以變成是別的福音的教會
[00:14:57.460 --> 00:15:01.260]  否則的話教會就會變質
[00:15:01.260 --> 00:15:04.460]  教會就不會再屬於耶穌基督
[00:15:04.460 --> 00:15:08.260]  即使這個教會可以繼續保持教會的名字
[00:15:08.260 --> 00:15:12.560]  但是教會的實質已經不再一樣了
[00:15:12.560 --> 00:15:14.460]  可以是扭曲了的
[00:15:14.460 --> 00:15:17.060]  可以甚至變成異端
[00:15:17.060 --> 00:15:20.460]  結果這個教會是怎樣呢
[00:15:20.460 --> 00:15:24.060]  是否可以讓其他人得救呢
[00:15:24.060 --> 00:15:26.660]  因為所作的見證全部是叛倒人的
[00:15:26.660 --> 00:15:30.460]  在這裡就會進入一種
[00:15:30.460 --> 00:15:33.460]  上帝都不願意看見的情況就是
[00:15:33.460 --> 00:15:35.460]  教會不成教會
[00:15:35.460 --> 00:15:39.660]  教會做不到它在地上的使命
[00:15:39.660 --> 00:15:42.660]  就是作鹽作光讓人透過教會
[00:15:42.660 --> 00:15:45.660]  可以看見上帝的拯救工作
[00:15:45.660 --> 00:15:49.260]  建立人生命的大能
[00:15:51.060 --> 00:15:53.860]  所以誰來教導呢
[00:15:53.860 --> 00:15:58.260]  本來我在這裡不是問
[00:15:58.260 --> 00:16:01.860]  誰來教導這麼簡單的
[00:16:01.860 --> 00:16:04.860]  他是告訴提摩太
[00:16:04.860 --> 00:16:07.360]  你在教會的中間
[00:16:07.360 --> 00:16:10.560]  你要把這個即使教導的即使
[00:16:10.560 --> 00:16:15.560]  交託給那些既忠心又有能力教導的人
[00:16:15.560 --> 00:16:17.760]  但是這樣說的時候就表示
[00:16:17.760 --> 00:16:20.260]  提摩太你首先要在你中間
[00:16:20.260 --> 00:16:21.860]  做辨識的工作
[00:16:21.860 --> 00:16:26.060]  你們中間哪些弟兄姊妹是有能力教導的
[00:16:26.060 --> 00:16:31.060]  你們中間哪些弟兄姊妹是忠於上帝話語的
[00:16:31.060 --> 00:16:33.660]  要辨識的
[00:16:33.660 --> 00:16:36.160]  目者傳道
[00:16:36.160 --> 00:16:38.460]  執事領袖
[00:16:38.460 --> 00:16:41.360]  甚至一般的弟兄姊妹
[00:16:41.360 --> 00:16:43.660]  我們總有熟悉的弟兄姊妹
[00:16:43.660 --> 00:16:46.460]  我們不是一個人回教會的
[00:16:48.260 --> 00:16:50.460]  我們總是回到教會的時候
[00:16:50.460 --> 00:16:53.260]  會認識很多其他弟兄姊妹
[00:16:53.260 --> 00:16:55.960]  然後就一起有聚集
[00:16:55.960 --> 00:16:58.060]  在團契裏面
[00:16:58.060 --> 00:16:59.760]  在主教學裏面
[00:16:59.760 --> 00:17:04.360]  崇拜都經常坐在某一個位置
[00:17:04.360 --> 00:17:07.560]  前前後後你都應該認識一些弟兄姊妹
[00:17:07.560 --> 00:17:10.160]  知道她的狀況
[00:17:10.160 --> 00:17:13.460]  當然目者
[00:17:13.460 --> 00:17:16.660]  執事都會認識弟兄姊妹
[00:17:16.660 --> 00:17:17.760]  但是
[00:17:18.360 --> 00:17:20.260]  我們每一個弟兄姊妹都會認識
[00:17:20.260 --> 00:17:21.560]  或多或少的弟兄姊妹
[00:17:21.560 --> 00:17:24.160]  你會知道她有沒有教導的恩賜
[00:17:24.160 --> 00:17:27.660]  你會知道她對上帝話語的忠心是怎樣
[00:17:27.660 --> 00:17:30.860]  所以我們每一個人
[00:17:30.860 --> 00:17:32.960]  教會裏面每一個弟兄姊妹
[00:17:32.960 --> 00:17:35.160]  都是有這個責任去辨識
[00:17:35.160 --> 00:17:36.660]  我們中間
[00:17:36.660 --> 00:17:38.460]  有沒有保羅所講的
[00:17:38.460 --> 00:17:41.160]  這些是忠於上帝話語的人
[00:17:41.160 --> 00:17:42.960]  又有教導恩賜的
[00:17:42.960 --> 00:17:47.460]  保羅在這裏很強調
[00:17:47.960 --> 00:17:49.460]  有沒有教導的恩賜
[00:17:49.460 --> 00:17:53.560]  當然教導的恩賜是可以訓練回來的
[00:17:53.560 --> 00:17:55.660]  上帝透過聖靈
[00:17:55.660 --> 00:17:58.660]  可以在我們不斷學習裏面
[00:17:58.660 --> 00:18:00.260]  提升我們的能力
[00:18:00.260 --> 00:18:02.060]  但是
[00:18:02.060 --> 00:18:05.560]  無可否認亦都有個別的弟兄姊妹的確
[00:18:05.560 --> 00:18:09.660]  上帝早已經將教導的恩賜賜給她
[00:18:09.660 --> 00:18:10.560]  她學得很快
[00:18:10.560 --> 00:18:12.060]  也教得很快
[00:18:12.060 --> 00:18:12.560]  很聰明
[00:18:12.560 --> 00:18:15.860]  將一些材料很清楚地展示出來
[00:18:17.560 --> 00:18:21.260]  無論上帝早已經賜下教導的恩賜
[00:18:21.260 --> 00:18:23.260]  又或者在過程裏面
[00:18:23.260 --> 00:18:27.060]  將一些恩賜給弟兄姊妹
[00:18:27.060 --> 00:18:30.360]  教導總是需要有這些恩賜
[00:18:30.360 --> 00:18:32.460]  這個果效才是好
[00:18:32.460 --> 00:18:36.460]  但是保羅不單止強調
[00:18:36.460 --> 00:18:38.960]  要在弟兄姊妹中間辨別
[00:18:38.960 --> 00:18:41.960]  有教導恩賜的弟兄姊妹出來
[00:18:41.960 --> 00:18:44.460]  也提到另外一個就是
[00:18:44.460 --> 00:18:46.960]  那些忠於上帝話語的人
[00:18:47.760 --> 00:18:48.760]  忠心
[00:18:48.760 --> 00:18:53.260]  這個忠心不單止在教導上的忠心
[00:18:53.260 --> 00:18:55.560]  在教導上的忠心就是
[00:18:55.560 --> 00:18:58.060]  正確講解上帝的福音
[00:18:58.060 --> 00:19:02.260]  正確地將聖經所說的
[00:19:02.260 --> 00:19:04.560]  不要加也不要減
[00:19:04.560 --> 00:19:05.660]  不要扭曲
[00:19:05.660 --> 00:19:06.660]  不要部分
[00:19:06.660 --> 00:19:08.460]  講部分不講全面
[00:19:08.460 --> 00:19:12.760]  不然的話
[00:19:12.760 --> 00:19:15.560]  我們就誤導別人了
[00:19:15.660 --> 00:19:18.260]  不單止欺騙自己
[00:19:18.260 --> 00:19:19.760]  也欺騙弟兄姊妹
[00:19:19.760 --> 00:19:21.160]  更加欺騙上帝
[00:19:21.160 --> 00:19:23.260]  正正確確的
[00:19:23.260 --> 00:19:25.960]  全面地將聖經講解得清楚
[00:19:25.960 --> 00:19:29.660]  這個是忠於上帝的話語
[00:19:29.660 --> 00:19:33.460]  但是這個忠心還有另外一層的意思
[00:19:33.460 --> 00:19:37.160]  就是說我們在行事為人上面
[00:19:37.160 --> 00:19:38.660]  我們在我們的生活
[00:19:38.660 --> 00:19:41.060]  我們在我們的職場裏面
