
[00:00:00.000 --> 00:00:02.000]  太平之會早晨
[00:01:28.000 --> 00:01:30.000]  都很想計劃
[00:01:30.000 --> 00:01:32.000]  怎樣過一個幸福
[00:01:32.000 --> 00:01:33.000]  又蒙福的人
[00:01:33.000 --> 00:01:35.000]  今天很想同樣
[00:01:35.000 --> 00:01:37.000]  我們繼續思想蒙福的生命
[00:01:37.000 --> 00:01:38.000]  同時
[00:01:38.000 --> 00:01:40.000]  我們藉著詩篇
[00:01:40.000 --> 00:01:41.000]  我們很熟的詩篇
[00:01:41.000 --> 00:01:42.000]  詩篇第一篇
[00:01:42.000 --> 00:01:44.000]  去再去反思
[00:01:44.000 --> 00:01:46.000]  怎樣計劃那個蒙福的人
[00:01:46.000 --> 00:01:49.000]  剛才主席讀的那篇經文
[00:01:49.000 --> 00:01:50.000]  是詩篇第一篇
[00:01:50.000 --> 00:01:52.000]  應該個個都語實用詳
[00:01:52.000 --> 00:01:54.000]  但這個是用和合本的
[00:01:54.000 --> 00:01:56.000]  我以下都嘗試
[00:01:56.000 --> 00:02:00.000]  將詩篇再次有些演繹
[00:02:00.000 --> 00:02:02.000]  或者是跟原文
[00:02:02.000 --> 00:02:03.000]  希伯來文
[00:02:03.000 --> 00:02:04.000]  去和大家分享成為
[00:02:04.000 --> 00:02:05.000]  所以你看的時候
[00:02:05.000 --> 00:02:06.000]  可能有些不同的
[00:02:06.000 --> 00:02:08.000]  因為我都按著原文
[00:02:08.000 --> 00:02:09.000]  去放在正確的位置
[00:02:09.000 --> 00:02:11.000]  和再寫好些
[00:02:11.000 --> 00:02:13.000]  和和合本有些不同的
[00:02:13.000 --> 00:02:16.000]  開始就是說蒙福的人
[00:02:16.000 --> 00:02:18.000]  不從愛人的計謀
[00:02:18.000 --> 00:02:19.000]  不站罪人的道路
[00:02:19.000 --> 00:02:23.000]  不坐好笑罵人的座位
[00:02:23.000 --> 00:02:25.000]  但他喜愛爺和的律法
[00:02:25.000 --> 00:02:28.000]  他日夜思想他的律法
[00:02:28.000 --> 00:02:31.000]  在希伯來文當中
[00:02:31.000 --> 00:02:33.000]  第一件事就是說蒙福的人
[00:02:33.000 --> 00:02:35.000]  和和合本很不同
[00:02:35.000 --> 00:02:37.000]  和合本是放在第二節
[00:02:37.000 --> 00:02:39.000]  為喜愛爺和律法的人
[00:02:39.000 --> 00:02:40.000]  晝夜思想
[00:02:40.000 --> 00:02:41.000]  這人變為有福
[00:02:41.000 --> 00:02:43.000]  是將福字一福
[00:02:43.000 --> 00:02:45.000]  那個字是放在第二節
[00:02:45.000 --> 00:02:47.000]  但在原文當中
[00:02:47.000 --> 00:02:49.000]  詩人第一次開頭
[00:02:49.000 --> 00:02:51.000]  開頭已經屁炮說
[00:02:51.000 --> 00:02:53.000]  這個是蒙福的人
[00:02:53.000 --> 00:02:56.000]  開始說蒙福的人是怎樣的
[00:02:56.000 --> 00:02:57.000]  那你想想
[00:02:57.000 --> 00:02:59.000]  再說蒙福的人應該是怎樣的呢
[00:02:59.000 --> 00:03:01.000]  很講清楚
[00:03:01.000 --> 00:03:03.000]  究竟蒙福的人
[00:03:03.000 --> 00:03:04.000]  應該有甚麼特質
[00:03:04.000 --> 00:03:05.000]  和怎樣去做
[00:03:05.000 --> 00:03:07.000]  以下他就在說
[00:03:07.000 --> 00:03:08.000]  蒙福的人有甚麼
[00:03:08.000 --> 00:03:10.000]  他說不要從惡人的計謀
[00:03:10.000 --> 00:03:12.000]  不要站惡人的道路
[00:03:12.000 --> 00:03:13.000]  不在笑罵人
[00:03:13.000 --> 00:03:15.000]  不坐好笑罵人的座位
[00:03:15.000 --> 00:03:19.000]  同時你做蒙福的人
[00:03:19.000 --> 00:03:21.000]  千萬不要跟著惡人
[00:03:21.000 --> 00:03:23.000]  有任何的計謀
[00:03:23.000 --> 00:03:25.000]  不要跟他站在一起
[00:03:25.000 --> 00:03:26.000]  不要跟他坐在一起
[00:03:26.000 --> 00:03:29.000]  其實這個好像是一個進程
[00:03:29.000 --> 00:03:31.000]  由走變到站
[00:03:31.000 --> 00:03:34.000]  而同時去到坐一個位置
[00:03:34.000 --> 00:03:37.000]  千萬不要跟任何惡人
[00:03:37.000 --> 00:03:38.000]  罪人
[00:03:38.000 --> 00:03:40.000]  羈絲的人有任何的聯繫
[00:03:40.000 --> 00:03:42.000]  當你跟他走的時候
[00:03:42.000 --> 00:03:44.000]  走著走著你就會錯
[00:03:44.000 --> 00:03:45.000]  走著走著就會站
[00:03:45.000 --> 00:03:47.000]  走著走著站著站著
[00:03:47.000 --> 00:03:48.000]  你就會跟他坐
[00:03:48.000 --> 00:03:50.000]  慢慢地就跟他連成一套
[00:03:50.000 --> 00:03:52.000]  詩人講到蒙福的人
[00:03:52.000 --> 00:03:54.000]  設計和惡人罪人
[00:03:54.000 --> 00:03:56.000]  羈絲的人有任何的關係
[00:03:56.000 --> 00:04:00.000]  走到站到坐都不要去
[00:04:00.000 --> 00:04:01.000]  第一節講的時候
[00:04:01.000 --> 00:04:02.000]  你覺得很負面
[00:04:02.000 --> 00:04:03.000]  但是說
[00:04:03.000 --> 00:04:04.000]  第二節講到就說
[00:04:04.000 --> 00:04:06.000]  為喜愛爺或律法的人
[00:04:06.000 --> 00:04:08.000]  就晝夜思想
[00:04:08.000 --> 00:04:10.000]  可能第一節會覺得
[00:04:10.000 --> 00:04:11.000]  我都不是惡人
[00:04:11.000 --> 00:04:12.000]  我都不是罪人
[00:04:12.000 --> 00:04:13.000]  所以應該都是蒙福的人
[00:04:13.000 --> 00:04:17.000]  不過詩人不是講你不要做什麼
[00:04:17.000 --> 00:04:19.000]  而是詩人講你要做什麼
[00:04:19.000 --> 00:04:21.000]  在第二節
[00:04:21.000 --> 00:04:23.000]  詩人不斷強調了
[00:04:23.000 --> 00:04:24.000]  兩個字重複
[00:04:24.000 --> 00:04:26.000]  很強調的是借耶和華的律法
[00:04:26.000 --> 00:04:27.000]  而是這個
[00:04:27.000 --> 00:04:29.000]  在和合本是沒有提到的
[00:04:29.000 --> 00:04:32.000]  詩人講說要喜愛
[00:04:32.000 --> 00:04:33.000]  要喜歡耶和華的律法
[00:04:33.000 --> 00:04:34.000]  而同時
[00:04:34.000 --> 00:04:36.000]  是要日夜思想耶和華的律法
[00:04:36.000 --> 00:04:40.000]  不斷強調耶和華的律法的重要性
[00:04:44.000 --> 00:04:46.000]  喜愛耶和華的律法
[00:04:46.000 --> 00:04:47.000]  晝夜思想
[00:04:47.000 --> 00:04:50.000]  日夜去思想神的話語
[00:04:50.000 --> 00:04:53.000]  詩人講到耶和華的律法
[00:04:53.000 --> 00:04:56.000]  盡不可離開
[00:04:56.000 --> 00:04:57.000]  要日夜思想
[00:04:57.000 --> 00:05:00.000]  而同時要進入生命當中
[00:05:00.000 --> 00:05:02.000]  要進入生活當中
[00:05:02.000 --> 00:05:03.000]  就好像生命的糧
[00:05:03.000 --> 00:05:05.000]  你沒有了是不行的
[00:05:05.000 --> 00:05:07.000]  要成為你生命中的依靠
[00:05:07.000 --> 00:05:08.000]  你要將
[00:05:08.000 --> 00:05:10.000]  詩人期待就是
[00:05:10.000 --> 00:05:11.000]  將耶和華的律法
[00:05:11.000 --> 00:05:13.000]  成為你生命中的一部份
[00:05:13.000 --> 00:05:15.000]  日夜思想
[00:05:15.000 --> 00:05:17.000]  很多時候
[00:05:17.000 --> 00:05:20.000]  我們在我們的生命當中
[00:05:20.000 --> 00:05:22.000]  其實是沒有空間
[00:05:22.000 --> 00:05:24.000]  好像做到日夜思想
[00:05:24.000 --> 00:05:27.000]  這個辦法
[00:05:27.000 --> 00:05:29.000]  有時候我們很多人
[00:05:29.000 --> 00:05:31.000]  無論是好像在香港
[00:05:31.000 --> 00:05:32.000]  或者來到雪梨
[00:05:32.000 --> 00:05:33.000]  詩人講說
[00:05:33.000 --> 00:05:34.000]  雪梨都很忙
[00:05:34.000 --> 00:05:35.000]  其實都
[00:05:35.000 --> 00:05:36.000]  我想著很休閒的
[00:05:36.000 --> 00:05:38.000]  有時候放工都很晚
[00:05:38.000 --> 00:05:40.000]  很忙
[00:05:40.000 --> 00:05:42.000]  以致我們都沒有時間
[00:05:42.000 --> 00:05:43.000]  去思想
[00:05:43.000 --> 00:05:45.000]  因為我們忙於
[00:05:45.000 --> 00:05:46.000]  做我們的花園
[00:05:46.000 --> 00:05:49.000]  我們很忙去靈修
[00:05:49.000 --> 00:05:51.000]  因為我們每天的工作
[00:05:51.000 --> 00:05:53.000]  都很忙亂
[00:05:53.000 --> 00:05:54.000]  我們很忙
[00:05:54.000 --> 00:05:56.000]  沒有時間上主一學
[00:05:56.000 --> 00:05:58.000]  因為我要照顧子女
[00:05:58.000 --> 00:05:59.000]  我們很忙
[00:05:59.000 --> 00:06:01.000]  沒有時間上門徒訓練
[00:06:01.000 --> 00:06:04.000]  因為我很多項目要做
[00:06:04.000 --> 00:06:06.000]  都忙至
[00:06:06.000 --> 00:06:08.000]  其實令到我們
[00:06:08.000 --> 00:06:12.000]  無法日日想夜想夜畫的律法
[00:06:12.000 --> 00:06:14.000]  當詩人提出
[00:06:14.000 --> 00:06:16.000]  他說蒙福的人
[00:06:16.000 --> 00:06:18.000]  就是要日夜思想
[00:06:18.000 --> 00:06:19.000]  夜畫的律法
[00:06:19.000 --> 00:06:20.000]  先為有福
[00:06:20.000 --> 00:06:21.000]  但他是我們的食
[00:06:21.000 --> 00:06:22.000]  我們的現代人
[00:06:22.000 --> 00:06:24.000]  他是因為時間的關係
[00:06:24.000 --> 00:06:26.000]  導致到我們
[00:06:26.000 --> 00:06:28.000]  無法日日想夜想
[00:06:28.000 --> 00:06:30.000]  夜畫的律法
[00:06:30.000 --> 00:06:32.000]  成為蒙福的人
[00:06:32.000 --> 00:06:33.000]  等一段時間
[00:06:33.000 --> 00:06:35.000]  你需要改變你的生活習慣
[00:06:36.000 --> 00:06:38.000]  以致你能夠有機會
[00:06:38.000 --> 00:06:39.000]  日日想夜想
[00:06:39.000 --> 00:06:41.000]  夜畫的律法
[00:06:41.000 --> 00:06:43.000]  其實我們很多時
[00:06:43.000 --> 00:06:45.000]  是因為生命當中
[00:06:45.000 --> 00:06:47.000]  很多優先次序混亂
[00:06:47.000 --> 00:06:49.000]  以致我們不能夠
[00:06:49.000 --> 00:06:50.000]  日日想夜想
[00:06:50.000 --> 00:06:52.000]  夜畫的律法
[00:06:52.000 --> 00:06:53.000]  有時可能
[00:06:53.000 --> 00:06:54.000]  我記得我當初
[00:06:54.000 --> 00:06:55.000]  信耶穌時
[00:06:55.000 --> 00:06:56.000]  我爸媽跟我說
[00:06:56.000 --> 00:06:57.000]  你信耶穌好了
[00:06:57.000 --> 00:06:59.000]  不要信得太迷
[00:06:59.000 --> 00:07:01.000]  可能你回崇拜就夠了
[00:07:01.000 --> 00:07:03.000]  你千萬不要迷下去
[00:07:03.000 --> 00:07:06.000]  你不知信了什麼
[00:07:06.000 --> 00:07:08.000]  但正正私人告訴我
[00:07:08.000 --> 00:07:09.000]  夜畫的律法
[00:07:09.000 --> 00:07:11.000]  是日日想夜想
[00:07:11.000 --> 00:07:13.000]  其實是在你生命當中
[00:07:13.000 --> 00:07:15.000]  只有一個很重要的部份
[00:07:15.000 --> 00:07:17.000]  以致你生命
[00:07:17.000 --> 00:07:19.000]  能夠不斷有神的話語
[00:07:19.000 --> 00:07:21.000]  介入在你生命當中
[00:07:21.000 --> 00:07:25.000]  你要重新改變
[00:07:25.000 --> 00:07:26.000]  你的生活習慣
[00:07:26.000 --> 00:07:28.000]  以致你真的能夠
[00:07:28.000 --> 00:07:29.000]  日日想夜想
[00:07:29.000 --> 00:07:31.000]  夜畫的律法
[00:07:31.000 --> 00:07:34.000]  有時在邀請弟兄姊妹
[00:07:34.000 --> 00:07:36.000]  上門上主也好
[00:07:36.000 --> 00:07:37.000]  或者導師
[00:07:37.000 --> 00:07:39.000]  或者領袖邀請弟兄姊妹
[00:07:39.000 --> 00:07:41.000]  上索造主生命也好
[00:07:41.000 --> 00:07:42.000]  第一時間就說
[00:07:42.000 --> 00:07:44.000]  我沒有時間
[00:07:44.000 --> 00:07:46.000]  弟兄姊妹
[00:07:46.000 --> 00:07:48.000]  為什麼沒有時間
[00:07:48.000 --> 00:07:50.000]  你不想見你那個蒙福的人嗎
[00:07:50.000 --> 00:07:52.000]  如果你想見你那個蒙福的人
[00:07:52.000 --> 00:07:54.000]  你需要再次重塑
[00:07:54.000 --> 00:07:56.000]  你的生活的規則
[00:07:56.000 --> 00:07:58.000]  你的優先次序
[00:07:58.000 --> 00:08:00.000]  你的生活習慣
[00:08:00.000 --> 00:08:02.000]  在聖誕節
[00:08:02.000 --> 00:08:04.000]  或者放假的時候
[00:08:04.000 --> 00:08:07.000]  它最容易令我們亡亂
[00:08:07.000 --> 00:08:09.000]  因為當你有上學的時間
[00:08:09.000 --> 00:08:11.000]  當你有正經的工作的時間
[00:08:11.000 --> 00:08:12.000]  恆常修的時候
[00:08:12.000 --> 00:08:15.000]  你日日的日程都一樣
[00:08:15.000 --> 00:08:16.000]  你不會變的
[00:08:16.000 --> 00:08:18.000]  如果你有定時的靈修的話
[00:08:18.000 --> 00:08:19.000]  你會跟著靈修生活
[00:08:19.000 --> 00:08:21.000]  跟著你的日常的行程
[00:08:21.000 --> 00:08:22.000]  你會做
[00:08:22.000 --> 00:08:26.000]  當你放假的時候
[00:08:26.000 --> 00:08:28.000]  輕鬆了
[00:08:28.000 --> 00:08:30.000]  不同節奏的時候
[00:08:30.000 --> 00:08:32.000]  你就會亡亂
[00:08:32.000 --> 00:08:35.000]  就忘記了靈修
[00:08:35.000 --> 00:08:36.000]  這個暑假
[00:08:36.000 --> 00:08:38.000]  同樣
[00:08:38.000 --> 00:08:39.000]  這個暑假也好
[00:08:39.000 --> 00:08:40.000]  或者聖誕節也好
[00:08:40.000 --> 00:08:41.000]  我爸爸來了
[00:08:41.000 --> 00:08:42.000]  又更加令我更加亡亂
[00:08:42.000 --> 00:08:44.000]  因為打亂了我的節奏
[00:08:44.000 --> 00:08:46.000]  但是我跟我的兒子
[00:08:46.000 --> 00:08:47.000]  還有太太說
[00:08:47.000 --> 00:08:49.000]  我們要堅持才夠做靈修
[00:08:49.000 --> 00:08:51.000]  縱然我爸爸媽媽來了之後
[00:08:51.000 --> 00:08:53.000]  我們早上就邀請爸爸媽媽
[00:08:53.000 --> 00:08:54.000]  孫兒微信
[00:08:54.000 --> 00:08:56.000]  都一起去看聖經
[00:08:56.000 --> 00:08:58.000]  我們在我們的生活節奏當中
[00:08:58.000 --> 00:08:59.000]  持守的
[00:08:59.000 --> 00:09:01.000]  就是如何日日想夜想
[00:09:01.000 --> 00:09:03.000]  去經歷上帝的祝福
[00:09:03.000 --> 00:09:05.000]  經歷耶和華的律法
[00:09:05.000 --> 00:09:07.000]  在我們生命當中
[00:09:07.000 --> 00:09:08.000]  先人提出的
[00:09:08.000 --> 00:09:10.000]  就是讓神的話語
[00:09:10.000 --> 00:09:13.000]  以嫁入我們的生命
[00:09:13.000 --> 00:09:14.000]  日日想夜想
[00:09:14.000 --> 00:09:15.000]  時時刻刻想
[00:09:15.000 --> 00:09:17.000]  重塑我們生命的習慣
[00:09:17.000 --> 00:09:19.000]  就是幫助我們
[00:09:19.000 --> 00:09:20.000]  日日想夜想
[00:09:20.000 --> 00:09:24.000]  耶和華的律法
[00:09:24.000 --> 00:09:25.000]  第三節
[00:09:25.000 --> 00:09:27.000]  他像一棵樹
[00:09:27.000 --> 00:09:28.000]  栽在溪水旁
[00:09:28.000 --> 00:09:29.000]  按時結果子
[00:09:29.000 --> 00:09:30.000]  葉子總不枯乾
[00:09:30.000 --> 00:09:33.000]  他所作的一切盡都順利
[00:09:33.000 --> 00:09:34.000]  愛人卻不是這樣
[00:09:34.000 --> 00:09:36.000]  但他們好象慷悲
[00:09:36.000 --> 00:09:39.000]  被風吹散
[00:09:39.000 --> 00:09:41.000]  先人為了
[00:09:41.000 --> 00:09:42.000]  剛才說的
[00:09:42.000 --> 00:09:45.000]  你要經歷那個福的話
[00:09:45.000 --> 00:09:46.000]  要成為一個蒙福的人
[00:09:46.000 --> 00:09:49.000]  你就要不要跟他走
[00:09:49.000 --> 00:09:50.000]  不要跟他站
[00:09:50.000 --> 00:09:52.000]  不要跟那些人一起
[00:09:52.000 --> 00:09:53.000]  坐在一起
[00:09:53.000 --> 00:09:55.000]  同時要喜愛耶和華的律法
[00:09:55.000 --> 00:09:57.000]  不單止日日想夜想
[00:09:57.000 --> 00:10:00.000]  用了一個圖像去表達
[00:10:00.000 --> 00:10:02.000]  究竟怎樣日日想夜想
[00:10:02.000 --> 00:10:04.000]  耶和華的律法
[00:10:04.000 --> 00:10:05.000]  用了一個
[00:10:05.000 --> 00:10:07.000]  有時去到詩篇的時候
[00:10:07.000 --> 00:10:10.000]  我們有時未必從文字當中
[00:10:10.000 --> 00:10:11.000]  去理解
[00:10:11.000 --> 00:10:13.000]  而是從圖像去了解
[00:10:13.000 --> 00:10:16.000]  究竟先人所表達的是什麼
[00:10:16.000 --> 00:10:18.000]  在第三節第四節
[00:10:18.000 --> 00:10:20.000]  有一個很強烈的對比
[00:10:20.000 --> 00:10:21.000]  一個是一棵樹
[00:10:21.000 --> 00:10:24.000]  有一個是亢丕
[00:10:24.000 --> 00:10:26.000]  兩個有什麼分別呢
[00:10:26.000 --> 00:10:29.000]  樹其中我們可能多時覺得
[00:10:29.000 --> 00:10:31.000]  你要做一棵樹
[00:10:31.000 --> 00:10:33.000]  你就會很大很大
[00:10:33.000 --> 00:10:35.000]  有綠葉
[00:10:35.000 --> 00:10:36.000]  但更重要的
[00:10:36.000 --> 00:10:37.000]  就是第三節
[00:10:37.000 --> 00:10:39.000]  這棵樹的特別在之處就是
[00:10:39.000 --> 00:10:42.000]  栽在溪水旁
[00:10:42.000 --> 00:10:44.000]  溪水的水流
[00:10:44.000 --> 00:10:46.000]  不斷供養這棵樹的養分
[00:10:46.000 --> 00:10:48.000]  令到這棵樹有生命力
[00:10:48.000 --> 00:10:49.000]  不斷的成長
[00:10:49.000 --> 00:10:52.000]  到時候就會結果子
[00:10:52.000 --> 00:10:53.000]  我很深信
[00:10:53.000 --> 00:10:54.000]  在第四節
[00:10:54.000 --> 00:10:57.000]  當你每個星期六
[00:10:57.000 --> 00:10:58.000]  拿一個weekend
[00:10:58.000 --> 00:11:00.000]  去打理你的花園的時候
[00:11:00.000 --> 00:11:04.000]  你很清楚你種植的情況
[00:11:04.000 --> 00:11:06.000]  可能你家裡有檸檬樹
[00:11:06.000 --> 00:11:08.000]  可能你家裡有蘋果樹
[00:11:08.000 --> 00:11:10.000]  可能你家裡有橙樹
[00:11:10.000 --> 00:11:11.000]  但是這麼多年來
[00:11:11.000 --> 00:11:14.000]  有沒有結果子呢
[00:11:14.000 --> 00:11:15.000]  莫過於就是
[00:11:15.000 --> 00:11:16.000]  這麼多年來
[00:11:16.000 --> 00:11:18.000]  縱然你有棵樹在身邊
[00:11:18.000 --> 00:11:20.000]  在你的花園裡
[00:11:20.000 --> 00:11:24.000]  但是你棵樹從來沒有滋潤過
[00:11:24.000 --> 00:11:27.000]  你棵樹從來沒有下過水過
[00:11:27.000 --> 00:11:29.000]  是的 你有棵樹在這裡
[00:11:29.000 --> 00:11:31.000]  但是你沒有去滋潤它
[00:11:31.000 --> 00:11:32.000]  你沒有淋水
[00:11:32.000 --> 00:11:35.000]  以致你不能夠結果子
[00:11:35.000 --> 00:11:37.000]  但是在詩人所提出的樹
[00:11:37.000 --> 00:11:40.000]  這棵樹是栽種在溪水旁邊
[00:11:40.000 --> 00:11:41.000]  不斷有水流
[00:11:41.000 --> 00:11:43.000]  能夠滋潤這棵樹
[00:11:43.000 --> 00:11:45.000]  不單止結果子
[00:11:45.000 --> 00:11:49.000]  而且日子也不枯乾
[00:11:49.000 --> 00:11:53.000]  所以在詩人制
[00:11:53.000 --> 00:11:55.000]  如果在巴勒斯坦的時候
[00:11:55.000 --> 00:11:57.000]  你會看到這棵樹很特別
[00:11:57.000 --> 00:11:58.000]  在地區的時候
[00:11:58.000 --> 00:12:00.000]  特別綠色的時候
[00:12:00.000 --> 00:12:01.000]  很著眼
[00:12:01.000 --> 00:12:06.000]  可能大家慣性在雪梨北岸
[00:12:06.000 --> 00:12:08.000]  看到太多樹就沒什麼分別
[00:12:08.000 --> 00:12:10.000]  但是如果到南邊的話
[00:12:10.000 --> 00:12:11.000]  沒什麼樹的
[00:12:11.000 --> 00:12:13.000]  有這棵樹的時候
[00:12:13.000 --> 00:12:14.000]  你會覺得特別開心
[00:12:14.000 --> 00:12:16.000]  因為那裡有棵樹能夠遮蔭
[00:12:16.000 --> 00:12:20.000]  有綠化的環境
[00:12:20.000 --> 00:12:22.000]  同時詩人說到
[00:12:22.000 --> 00:12:23.000]  這棵樹結果子
[00:12:23.000 --> 00:12:25.000]  日子不枯乾的時候
[00:12:25.000 --> 00:12:26.000]  更大出現的就是
[00:12:26.000 --> 00:12:29.000]  它所在一切盡都順利
[00:12:29.000 --> 00:12:33.000]  讓你想起約書亞二十四篇
[00:12:33.000 --> 00:12:35.000]  約書亞記二十四章
[00:12:35.000 --> 00:12:36.000]  它說到就是
[00:12:36.000 --> 00:12:39.000]  當約書亞臨別的時候
[00:12:39.000 --> 00:12:41.000]  跟以色列人說
[00:12:41.000 --> 00:12:47.000]  福與禍是在乎你有沒有遵循約書亞的律法
[00:12:47.000 --> 00:12:49.000]  若然你能夠遵循約書亞的律法
[00:12:49.000 --> 00:12:51.000]  福就臨到以色列人當中
[00:12:51.000 --> 00:12:53.000]  若然你違背約書亞的律法
[00:12:53.000 --> 00:12:57.000]  禍就從此而起
[00:12:57.000 --> 00:13:00.000]  當你能夠遵循約書亞的律法
[00:13:00.000 --> 00:13:04.000]  你所做的事情盡都順利
[00:13:04.000 --> 00:13:06.000]  同樣詩人用第二個圖畫
[00:13:06.000 --> 00:13:08.000]  用第二個比喻
[00:13:08.000 --> 00:13:11.000]  用第二個跟科書對比的就是康披
[00:13:11.000 --> 00:13:12.000]  康披是什麼呢
[00:13:12.000 --> 00:13:14.000]  你見到圖畫有一個人
[00:13:14.000 --> 00:13:17.000]  在篩選 篩下篩下
[00:13:17.000 --> 00:13:19.000]  當農作物篩
[00:13:19.000 --> 00:13:21.000]  當農作物的蜜穀
[00:13:21.000 --> 00:13:26.000]  當蜜穀 當皮吞出來的時候
[00:13:26.000 --> 00:13:27.000]  成熟的時候
[00:13:27.000 --> 00:13:28.000]  你就要篩下篩下
[00:13:28.000 --> 00:13:31.000]  篩下的皮就是康披
[00:13:31.000 --> 00:13:32.000]  康披是什麼呢
[00:13:32.000 --> 00:13:34.000]  就是你私人知道的
[00:13:34.000 --> 00:13:36.000]  接著農作物這個比喻
[00:13:36.000 --> 00:13:39.000]  給人看到就是當工物脫離的時候
[00:13:39.000 --> 00:13:40.000]  要識別出來
[00:13:40.000 --> 00:13:42.000]  要識別哪些是有用的
[00:13:42.000 --> 00:13:44.000]  識別哪些是沒有用的
[00:13:44.000 --> 00:13:48.000]  康披是一個沒有用的農作物
[00:13:48.000 --> 00:13:50.000]  是沒有根的
[00:13:50.000 --> 00:13:53.000]  當農夫要篩選
[00:13:53.000 --> 00:13:54.000]  篩下篩下的時候
[00:13:54.000 --> 00:13:56.000]  就好像審判一樣
[00:13:56.000 --> 00:13:57.000]  篩下一些沒有用的東西
[00:13:57.000 --> 00:13:59.000]  篩下一些沒有價值的東西
[00:13:59.000 --> 00:14:01.000]  那些不屬於上帝的東西
[00:14:01.000 --> 00:14:02.000]  虛空的東西
[00:14:02.000 --> 00:14:05.000]  以至篩選出來
[00:14:05.000 --> 00:14:07.000]  上帝就要識別
[00:14:07.000 --> 00:14:09.000]  哪些是沒有根的
[00:14:09.000 --> 00:14:10.000]  哪些是沒有價值的
[00:14:10.000 --> 00:14:12.000]  篩到出來
[00:14:12.000 --> 00:14:15.000]  以至那些人是有別於
[00:14:15.000 --> 00:14:16.000]  是蒙福的人
[00:14:16.000 --> 00:14:18.000]  有別於那棵樹
[00:14:18.000 --> 00:14:20.000]  經歷水流一樣
[00:14:20.000 --> 00:14:23.000]  所帶來的養分
[00:14:23.000 --> 00:14:26.000]  在這個比喻當中
[00:14:26.000 --> 00:14:29.000]  你見到水不斷的流
[00:14:29.000 --> 00:14:31.000]  風同時都會流
[00:14:31.000 --> 00:14:33.000]  兩樣都在流
[00:14:33.000 --> 00:14:36.000]  水帶來的棵樹是養分
[00:14:36.000 --> 00:14:38.000]  但是風帶來的郁動
[00:14:38.000 --> 00:14:40.000]  是吹散所有的康披
[00:14:40.000 --> 00:14:42.000]  歸於無有
[00:14:42.000 --> 00:14:44.000]  都是空虛的東西
[00:14:44.000 --> 00:14:49.000]  要成為蒙福的人
[00:14:49.000 --> 00:14:51.000]  要不斷操練
[00:14:51.000 --> 00:14:53.000]  寧命成熟
[00:14:53.000 --> 00:14:55.000]  結更多的果子
[00:14:55.000 --> 00:14:58.000]  我們很多時候都會靈修的
[00:14:58.000 --> 00:15:00.000]  我們都會上主日學的
[00:15:00.000 --> 00:15:03.000]  我們都會上門徒訓練的
