
[00:00:00.000 --> 00:00:05.000]  在聖經裡頭我們看到有很多合乎神心意的人
[00:01:45.000 --> 00:01:47.000]  他知道神的心
[00:01:47.000 --> 00:01:49.000]  他要向他的百姓說話
[00:01:49.000 --> 00:01:52.000]  可是找不到合適的人
[00:01:52.000 --> 00:01:54.000]  他也沒有命令說
[00:01:54.000 --> 00:01:56.000]  以賽亞你就去
[00:01:56.000 --> 00:01:59.000]  他就說我可以差遣誰呢
[00:01:59.000 --> 00:02:00.000]  這句話裡頭
[00:02:00.000 --> 00:02:04.000]  就是把神的心意給表明出來
[00:02:04.000 --> 00:02:08.000]  所以以賽亞就體會神的心
[00:02:08.000 --> 00:02:12.000]  就說我在這裡請差遣我
[00:02:12.000 --> 00:02:17.000]  他就是合乎神心意的人
[00:02:17.000 --> 00:02:24.000]  那我們也看見大衛也是在一聲的話
[00:02:24.000 --> 00:02:28.000]  神說是合他心意的人
[00:02:28.000 --> 00:02:32.000]  所以我們今天要從大衛身上
[00:02:32.000 --> 00:02:37.000]  來看到他怎樣來合神的心意
[00:02:37.000 --> 00:02:41.000]  第一個我們要看到的
[00:02:41.000 --> 00:02:45.000]  就是他戰勝戈利亞的事情
[00:02:45.000 --> 00:02:48.000]  這故事我們大家都知道
[00:02:48.000 --> 00:02:53.000]  就是講到大衛
[00:02:53.000 --> 00:02:55.000]  有一次到兵營裡頭
[00:02:55.000 --> 00:02:58.000]  那個時候他還是很年輕
[00:02:58.000 --> 00:03:01.000]  就遇到一個事情
[00:03:01.000 --> 00:03:03.000]  就是北利是一個巨人
[00:03:03.000 --> 00:03:04.000]  很高大的人
[00:03:04.000 --> 00:03:06.000]  很強壯的人
[00:03:06.000 --> 00:03:09.000]  他向以色列的軍隊挑戰
[00:03:09.000 --> 00:03:12.000]  挑戰了幾天都沒有人敢出來應戰
[00:03:12.000 --> 00:03:16.000]  因為看見他實在是太大了
[00:03:16.000 --> 00:03:17.000]  太高大
[00:03:17.000 --> 00:03:19.000]  太強壯
[00:03:19.000 --> 00:03:21.000]  都很害怕
[00:03:21.000 --> 00:03:25.000]  那麼就大衛來到兵營中間
[00:03:25.000 --> 00:03:26.000]  看見這個事情
[00:03:26.000 --> 00:03:29.000]  他就主動的出來說
[00:03:29.000 --> 00:03:33.000]  他要跟戈利亞打仗
[00:03:33.000 --> 00:03:37.000]  結果他就打勝了戈利亞
[00:03:37.000 --> 00:03:39.000]  那麼這個掃羅
[00:03:39.000 --> 00:03:40.000]  當時王是掃羅
[00:03:40.000 --> 00:03:42.000]  掃羅就看見
[00:03:42.000 --> 00:03:43.000]  你這個大衛
[00:03:43.000 --> 00:03:45.000]  身材也不是很高大
[00:03:45.000 --> 00:03:47.000]  體格也不是很強壯
[00:03:47.000 --> 00:03:51.000]  你怎麼能夠去跟這個巨人來打仗呢
[00:03:51.000 --> 00:03:53.000]  那麼大衛就說他
[00:03:53.000 --> 00:03:55.000]  他從小的時候就牧羊
[00:03:55.000 --> 00:03:56.000]  就放羊
[00:03:56.000 --> 00:03:58.000]  替他父親放羊
[00:03:58.000 --> 00:03:59.000]  他在放羊的時候
[00:03:59.000 --> 00:04:00.000]  一間有獅子
[00:04:00.000 --> 00:04:02.000]  一間有熊
[00:04:02.000 --> 00:04:07.000]  但是耶和華把我從獅子跟熊的
[00:04:07.000 --> 00:04:11.000]  這個地方拯救出來
[00:04:11.000 --> 00:04:15.000]  他就有過去這樣的經歷
[00:04:15.000 --> 00:04:17.000]  他有過去的經歷
[00:04:17.000 --> 00:04:25.000]  他說神曾救他脫離獅子和熊的爪
[00:04:25.000 --> 00:04:26.000]  那麼他就
[00:04:26.000 --> 00:04:31.000]  掃羅就讓他上戰場去了
[00:04:31.000 --> 00:04:34.000]  他就用了一個石頭指
[00:04:34.000 --> 00:04:36.000]  就打死了戈利亞
[00:04:36.000 --> 00:04:37.000]  這個故事的話
[00:04:37.000 --> 00:04:39.000]  我們在這裡就不詳細說
[00:04:39.000 --> 00:04:42.000]  弟兄姊妹如果要再分析的話
[00:04:42.000 --> 00:04:46.000]  可以看到沙漠記第17章
[00:04:46.000 --> 00:04:50.000]  那麼戈利亞就非常的狂傲
[00:04:50.000 --> 00:04:52.000]  那麼大衛就跟他說
[00:04:52.000 --> 00:04:54.000]  他說你是靠著槍
[00:04:54.000 --> 00:04:55.000]  靠著棋
[00:04:55.000 --> 00:04:58.000]  靠著兵器來打我
[00:04:58.000 --> 00:05:01.000]  但是我是靠著耶和華
[00:05:01.000 --> 00:05:03.000]  他說征戰的勝敗
[00:05:03.000 --> 00:05:06.000]  全在乎耶和華
[00:05:06.000 --> 00:05:14.000]  就是他知道神過去怎麼救他
[00:05:14.000 --> 00:05:16.000]  他有過去的經歷
[00:05:16.000 --> 00:05:19.000]  但是現在他有現在的信心
[00:05:19.000 --> 00:05:21.000]  他知道我可以靠著神的名
[00:05:21.000 --> 00:05:24.000]  他說我來跟你征戰
[00:05:24.000 --> 00:05:26.000]  不是靠著我自己
[00:05:26.000 --> 00:05:29.000]  乃是靠著耶和華的名
[00:05:29.000 --> 00:05:31.000]  他有現在的信心
[00:05:31.000 --> 00:05:33.000]  他不但有過去的經歷
[00:05:33.000 --> 00:05:36.000]  而且更有現在的信心
[00:05:36.000 --> 00:05:38.000]  他說征戰的勝敗
[00:05:38.000 --> 00:05:40.000]  全在乎耶和華
[00:05:40.000 --> 00:05:43.000]  他所倚靠的不是倚靠自己
[00:05:43.000 --> 00:05:45.000]  也不是倚靠人
[00:05:45.000 --> 00:05:47.000]  他乃是倚靠神的名
[00:05:47.000 --> 00:05:48.000]  如果這樣的話
[00:05:48.000 --> 00:05:52.000]  他就戰勝了戈利亞
[00:05:52.000 --> 00:05:53.000]  殺死了戈利亞
[00:05:53.000 --> 00:05:56.000]  打敗了本尼斯人
[00:05:56.000 --> 00:06:00.000]  這個就是他有過去的經歷
[00:06:00.000 --> 00:06:02.000]  再加上有現在的信心
[00:06:02.000 --> 00:06:05.000]  他就能夠來解決
[00:06:05.000 --> 00:06:09.000]  應付當時目前的需要
[00:06:09.000 --> 00:06:13.000]  這是他是靠著神
[00:06:13.000 --> 00:06:16.000]  第二個他知道征戰的目的
[00:06:16.000 --> 00:06:18.000]  不單單是打敗了敵人
[00:06:18.000 --> 00:06:22.000]  更重要就是要叫人知道
[00:06:22.000 --> 00:06:26.000]  以色列當中有神
[00:06:26.000 --> 00:06:29.000]  要知道撒威所侍奉的神
[00:06:29.000 --> 00:06:31.000]  以色列當中他們所侍奉的神
[00:06:31.000 --> 00:06:34.000]  乃是又真又活的神
[00:06:34.000 --> 00:06:37.000]  所以他的征戰的目的
[00:06:37.000 --> 00:06:39.000]  就是為了榮耀神
[00:06:39.000 --> 00:06:41.000]  他知道他跟戈利亞打
[00:06:41.000 --> 00:06:44.000]  不是顯著自己的本質
[00:06:44.000 --> 00:06:47.000]  乃是要叫神得到榮耀
[00:06:47.000 --> 00:06:49.000]  因為戈利亞的話
[00:06:49.000 --> 00:06:52.000]  腓力士一直在向他們挑戰
[00:06:52.000 --> 00:06:54.000]  說你們有神
[00:06:54.000 --> 00:06:55.000]  那你們神在哪裡呢
[00:06:55.000 --> 00:06:58.000]  為什麼你們不敢出來應戰呢
[00:06:58.000 --> 00:07:01.000]  那麼大衛就是靠著
[00:07:01.000 --> 00:07:03.000]  神給他的恩典
[00:07:03.000 --> 00:07:05.000]  他體會神的心意
[00:07:05.000 --> 00:07:07.000]  他不願意神的名
[00:07:07.000 --> 00:07:10.000]  在外邦人中間受羞辱
[00:07:10.000 --> 00:07:12.000]  所以他就出來說
[00:07:12.000 --> 00:07:14.000]  他說我出來
[00:07:14.000 --> 00:07:17.000]  他能夠讓神得到榮耀
[00:07:17.000 --> 00:07:22.000]  所以他在第17章裡頭就講到
[00:07:22.000 --> 00:07:25.000]  他說要叫人知道
[00:07:25.000 --> 00:07:28.000]  以色列中有神
[00:07:28.000 --> 00:07:30.000]  這是非常的重要
[00:07:30.000 --> 00:07:34.000]  這樣神就在他這次的征戰中間
[00:07:34.000 --> 00:07:36.000]  得到榮耀了
[00:07:36.000 --> 00:07:39.000]  這是戰敗
[00:07:39.000 --> 00:07:43.000]  打勝戈利亞的經歷
[00:07:43.000 --> 00:07:45.000]  第二個
[00:07:45.000 --> 00:07:48.000]  大衛被掃羅逼迫
[00:07:48.000 --> 00:07:50.000]  我們看見當大衛
[00:07:50.000 --> 00:07:52.000]  打勝了戈利亞以後
[00:07:52.000 --> 00:07:57.000]  掃羅就叫他來服侍他
[00:07:57.000 --> 00:07:59.000]  拿兵器來服侍他
[00:07:59.000 --> 00:08:03.000]  但是當人都覺得
[00:08:03.000 --> 00:08:07.000]  大衛能夠殺死萬萬
[00:08:07.000 --> 00:08:09.000]  掃羅不過殺死錢錢
[00:08:09.000 --> 00:08:14.000]  覺得大衛比掃羅還要有本事
[00:08:14.000 --> 00:08:18.000]  所以人就很稱讚大衛
[00:08:18.000 --> 00:08:21.000]  結果掃羅就很嫉妒了
[00:08:21.000 --> 00:08:25.000]  他就受掃羅的逼迫
[00:08:25.000 --> 00:08:28.000]  大衛被掃羅逼迫
[00:08:28.000 --> 00:08:31.000]  在《撒末爾記》上第20章我們看到
[00:08:31.000 --> 00:08:35.000]  他沒有自己伸手來報仇
[00:08:35.000 --> 00:08:39.000]  因為有一次他為了躲掃羅
[00:08:39.000 --> 00:08:41.000]  躲在山洞裡頭
[00:08:41.000 --> 00:08:45.000]  掃羅也進到山洞裡頭去
[00:08:45.000 --> 00:08:46.000]  外面是亮的
[00:08:46.000 --> 00:08:48.000]  裡面是暗的
[00:08:48.000 --> 00:08:50.000]  所以他看不見裡面的東西
[00:08:50.000 --> 00:08:53.000]  但是裡面在暗裡頭的大衛
[00:08:53.000 --> 00:08:55.000]  卻是清清楚楚看到掃羅
[00:08:55.000 --> 00:08:57.000]  下面的人說
[00:08:57.000 --> 00:08:59.000]  這是個很好的機會
[00:08:59.000 --> 00:09:02.000]  不是神叫你做以色列的王嗎
[00:09:02.000 --> 00:09:03.000]  你現在一伸手
[00:09:03.000 --> 00:09:06.000]  就可以把你的仇敵給殺掉了
[00:09:06.000 --> 00:09:08.000]  你就可以做王了
[00:09:08.000 --> 00:09:12.000]  但是他說不行
[00:09:12.000 --> 00:09:15.000]  他說我在耶和華面前
[00:09:15.000 --> 00:09:17.000]  不敢伸手害他
[00:09:17.000 --> 00:09:19.000]  他說我不能害他
[00:09:19.000 --> 00:09:20.000]  因為什麼
[00:09:20.000 --> 00:09:23.000]  因為他是耶和華的受告者
[00:09:23.000 --> 00:09:25.000]  是神令他做王的
[00:09:25.000 --> 00:09:30.000]  他沒有自己伸手來報仇
[00:09:30.000 --> 00:09:31.000]  所以可以看到
[00:09:31.000 --> 00:09:37.000]  他對這個掃羅一點沒有懷恨在心
[00:09:37.000 --> 00:09:40.000]  雖然掃羅多次的逼迫他
[00:09:40.000 --> 00:09:42.000]  他跑到一個地方
[00:09:42.000 --> 00:09:44.000]  掃羅就追過來
[00:09:44.000 --> 00:09:45.000]  他逃走了
[00:09:45.000 --> 00:09:47.000]  掃羅一直跟在他後面
[00:09:47.000 --> 00:09:51.000]  你想當時大衛手下的人很少
[00:09:51.000 --> 00:09:54.000]  可是掃羅卻是一個國家的王
[00:09:54.000 --> 00:09:56.000]  他要打死
[00:09:56.000 --> 00:09:58.000]  要除掉大衛
[00:09:58.000 --> 00:10:02.000]  好像像螞蟻一樣一捏就死了
[00:10:02.000 --> 00:10:05.000]  可是神一直保守大衛
[00:10:05.000 --> 00:10:09.000]  就讓在這個逼迫當中
[00:10:09.000 --> 00:10:12.000]  過了很長的時間
[00:10:12.000 --> 00:10:15.000]  他對掃羅一點沒有怨恨
[00:10:15.000 --> 00:10:23.000]  所以他就沒有憑著自己的衝動血氣來做事情
[00:10:23.000 --> 00:10:26.000]  可以看到人都是有肉體的
[00:10:26.000 --> 00:10:28.000]  人都是有血氣的
[00:10:28.000 --> 00:10:30.000]  你受到誰的逼迫
[00:10:30.000 --> 00:10:33.000]  你心裡不會說你一點沒有氣的
[00:10:33.000 --> 00:10:35.000]  受到別人不合理的對待
[00:10:35.000 --> 00:10:38.000]  你心裡不會覺得你要想報仇
[00:10:38.000 --> 00:10:40.000]  想報復的
[00:10:40.000 --> 00:10:43.000]  可是這個只有實價
[00:10:43.000 --> 00:10:45.000]  就是神的愛
[00:10:45.000 --> 00:10:47.000]  能夠叫人
[00:10:47.000 --> 00:10:51.000]  能夠不懷恨別人
[00:10:51.000 --> 00:10:52.000]  所以耶穌說
[00:10:52.000 --> 00:10:55.000]  你們要為這個仇敵禱告
[00:10:55.000 --> 00:10:58.000]  為仇敵禱告就非常難了
[00:10:58.000 --> 00:11:01.000]  因為仇敵要害你
[00:11:01.000 --> 00:11:04.000]  你不去報復他已經算很好的了
[00:11:04.000 --> 00:11:06.000]  還要為他禱告
[00:11:06.000 --> 00:11:08.000]  但是你只有看見
[00:11:08.000 --> 00:11:11.000]  耶穌在實價上所做的
[00:11:11.000 --> 00:11:13.000]  你就心裡頭就明白了
[00:11:13.000 --> 00:11:16.000]  為什麼耶穌要吩咐門徒
[00:11:16.000 --> 00:11:20.000]  在逼迫中間要為仇敵禱告
[00:11:20.000 --> 00:11:22.000]  他說你們要愛仇敵
[00:11:22.000 --> 00:11:23.000]  為什麼
[00:11:23.000 --> 00:11:26.000]  因為他自己就是在實價上
[00:11:26.000 --> 00:11:29.000]  這樣為逼迫他的人禱告
[00:11:29.000 --> 00:11:32.000]  而呼阿赦免他們
[00:11:32.000 --> 00:11:35.000]  因為他們所做的他們不知道
[00:11:35.000 --> 00:11:42.000]  所以靠著什麼能夠勝過這些怨恨呢
[00:11:42.000 --> 00:11:45.000]  就是耶穌基督的實價
[00:11:45.000 --> 00:11:47.000]  所以大衛可以看到
[00:11:47.000 --> 00:11:50.000]  他的肉體是經過兌付的
[00:11:50.000 --> 00:11:51.000]  是實價兌付
[00:11:51.000 --> 00:11:55.000]  使他對少羅沒有怨恨的心
[00:11:55.000 --> 00:11:58.000]  他體會神的心意
[00:11:58.000 --> 00:12:04.000]  而且大衛也有敬畏的心
[00:12:04.000 --> 00:12:06.000]  因為他看到
[00:12:06.000 --> 00:12:09.000]  這是耶華的受告者
[00:12:09.000 --> 00:12:13.000]  是耶華所高他為王
[00:12:13.000 --> 00:12:17.000]  少羅是耶華神所高的
[00:12:17.000 --> 00:12:19.000]  既然是神所高的
[00:12:19.000 --> 00:12:25.000]  那麼他就不敢害神所高的
[00:12:25.000 --> 00:12:28.000]  神所高的所立的王
[00:12:28.000 --> 00:12:31.000]  只有誰能廢棄這個王呢
[00:12:31.000 --> 00:12:33.000]  只有神能廢棄
[00:12:33.000 --> 00:12:36.000]  所以大衛不能自作主張
[00:12:36.000 --> 00:12:40.000]  來做神沒有吩咐他做的事情
[00:12:40.000 --> 00:12:42.000]  神並沒有吩咐大衛說
[00:12:42.000 --> 00:12:44.000]  你把少羅殺掉
[00:12:44.000 --> 00:12:46.000]  既然神沒有吩咐
[00:12:46.000 --> 00:12:48.000]  他就不能夠自作主張
[00:12:48.000 --> 00:12:53.000]  去行神沒有叫他做的事情
[00:12:53.000 --> 00:12:55.000]  這是這個敬畏的心
[00:12:55.000 --> 00:12:58.000]  他體會神的心
[00:12:58.000 --> 00:13:01.000]  他就沒有自己來報仇
[00:13:01.000 --> 00:13:03.000]  所以我們看見
[00:13:03.000 --> 00:13:07.000]  少羅最後怎麼樣的
[00:13:07.000 --> 00:13:09.000]  從王位下來呢
[00:13:09.000 --> 00:13:12.000]  是他在跟斐理斯人打仗中間
[00:13:12.000 --> 00:13:16.000]  他被斐理斯人殺死了
[00:13:16.000 --> 00:13:18.000]  神到了時候
[00:13:18.000 --> 00:13:21.000]  就把少羅這個障礙拿開了
[00:13:21.000 --> 00:13:23.000]  那大衛才能做王
[00:13:23.000 --> 00:13:25.000]  所以一個人
[00:13:25.000 --> 00:13:28.000]  我們要對神有個敬畏的心
[00:13:28.000 --> 00:13:31.000]  神沒有吩咐我們做的
[00:13:31.000 --> 00:13:35.000]  我們不能夠替神來做
[00:13:35.000 --> 00:13:37.000]  只有神吩咐我們的
[00:13:37.000 --> 00:13:39.000]  我們才可以做
[00:13:39.000 --> 00:13:45.000]  這就是他能夠體會神的心意
[00:13:45.000 --> 00:13:47.000]  第三個我們看見
[00:13:47.000 --> 00:13:50.000]  大衛是耐心的
[00:13:50.000 --> 00:13:54.000]  耐性的等候神
[00:13:54.000 --> 00:13:57.000]  我們讀到詩篇第四十篇的時候
[00:13:57.000 --> 00:14:01.000]  就看見大衛的詩篇
[00:14:01.000 --> 00:14:03.000]  第四十篇第一篇說
[00:14:03.000 --> 00:14:06.000]  我曾耐性等候耶華
[00:14:06.000 --> 00:14:08.000]  他垂聽我的呼求
[00:14:08.000 --> 00:14:11.000]  他不但是等候神
[00:14:11.000 --> 00:14:13.000]  而且還耐性
[00:14:13.000 --> 00:14:16.000]  耐性就不是一個短時間
[00:14:16.000 --> 00:14:18.000]  耐性也不是情況好了
[00:14:18.000 --> 00:14:20.000]  那就改變過來了
[00:14:20.000 --> 00:14:24.000]  耐性是在不順利不好的環境中間
[00:14:24.000 --> 00:14:26.000]  仍然能夠等候
[00:14:26.000 --> 00:14:30.000]  所以他在耐性等候耶華
[00:14:30.000 --> 00:14:32.000]  他說他從禍坑裡
[00:14:32.000 --> 00:14:35.000]  從淤泥中把我拉上來
[00:14:35.000 --> 00:14:38.000]  使我的腳立在磐石上
[00:14:38.000 --> 00:14:40.000]  使我腳步穩當
[00:14:40.000 --> 00:14:43.000]  他說他使我的口唱新歌
[00:14:43.000 --> 00:14:46.000]  就是讚美我們神的話
[00:14:46.000 --> 00:14:48.000]  許多人必看見而懼怕
[00:14:48.000 --> 00:14:51.000]  一定要依靠耶華
[00:14:51.000 --> 00:14:53.000]  他就說到
[00:14:53.000 --> 00:14:56.000]  他的耐性等候耶華
[00:14:56.000 --> 00:15:01.000]  大衛受高到做王
[00:15:01.000 --> 00:15:04.000]  要經過很長的時間
[00:15:04.000 --> 00:15:06.000]  他做王是三十歲
[00:15:06.000 --> 00:15:08.000]  那麼他什麼時候受高呢
[00:15:08.000 --> 00:15:10.000]  沙漠受高的時候
[00:15:10.000 --> 00:15:13.000]  掃羅還在做王
[00:15:13.000 --> 00:15:16.000]  那個時候他在受高的時候
[00:15:16.000 --> 00:15:19.000]  沙漠到他父親的家裡
[00:15:19.000 --> 00:15:25.000]  他有八個父親有八個兒子
[00:15:25.000 --> 00:15:28.000]  有七個都給到沙漠看
[00:15:28.000 --> 00:15:31.000]  這是不是神所要檢選的人
[00:15:31.000 --> 00:15:33.000]  沙漠裡看一個一個都不是
[00:15:33.000 --> 00:15:36.000]  還問那你不是有八個嗎
[00:15:36.000 --> 00:15:37.000]  那怎麼來的七個呢
[00:15:37.000 --> 00:15:39.000]  還有一個呢
[00:15:39.000 --> 00:15:42.000]  一個他說在地裡頭放羊
[00:15:42.000 --> 00:15:45.000]  那麼就把大衛給找回來了
[00:15:45.000 --> 00:15:49.000]  沙漠一看這就是神所要的人
[00:15:49.000 --> 00:15:52.000]  可見那個時候他還很年輕
[00:15:52.000 --> 00:15:55.000]  可能就是不到二十歲吧
[00:15:55.000 --> 00:15:57.000]  十七八歲這樣的
[00:15:57.000 --> 00:16:00.000]  所以從十七八歲到做王
[00:16:00.000 --> 00:16:03.000]  這中間過了十二三年
[00:16:03.000 --> 00:16:05.000]  十來年的功夫
[00:16:05.000 --> 00:16:06.000]  神告他做王
[00:16:06.000 --> 00:16:08.000]  應該第二天馬上就做王了
[00:16:08.000 --> 00:16:12.000]  沒有要等十之多年
[00:16:12.000 --> 00:16:16.000]  因為他要經過神的訓練
[00:16:16.000 --> 00:16:19.000]  神要讓他做一個以色列的王
[00:16:19.000 --> 00:16:23.000]  這個王是要合乎神心意的
[00:16:23.000 --> 00:16:24.000]  那這樣的王呢
[00:16:24.000 --> 00:16:27.000]  就不是一下子就出來的
[00:16:27.000 --> 00:16:29.000]  要經過很多的磨練
[00:16:29.000 --> 00:16:30.000]  很多的對付
[00:16:30.000 --> 00:16:34.000]  很多的學習才能夠來做一個王
[00:16:34.000 --> 00:16:37.000]  所以神用了十來年的時間
[00:16:37.000 --> 00:16:40.000]  來預備他來訓練他
[00:16:40.000 --> 00:16:43.000]  他體會神的心意
[00:16:43.000 --> 00:16:47.000]  他就耐性的等候神
[00:16:47.000 --> 00:16:49.000]  所以我們看到
[00:16:49.000 --> 00:16:52.000]  一個能夠合神心意的人
[00:16:52.000 --> 00:16:55.000]  就是能夠體會神的心
[00:16:55.000 --> 00:16:59.000]  能夠按照神所給他安排的環境
[00:16:59.000 --> 00:17:01.000]  所安排的時間
[00:17:01.000 --> 00:17:03.000]  他在那個地方來學習
[00:17:03.000 --> 00:17:07.000]  等候並不是一直坐那個地方等
[00:17:07.000 --> 00:17:10.000]  等候是在那邊學習功課
[00:17:10.000 --> 00:17:13.000]  來裝備自己
[00:17:13.000 --> 00:17:17.000]  所以神用他的僕人使女
[00:17:17.000 --> 00:17:19.000]  出來為他做工作
[00:17:19.000 --> 00:17:21.000]  都是經過磨練
[00:17:21.000 --> 00:17:24.000]  都是經過裝備的
[00:17:24.000 --> 00:17:26.000]  所以這個是我們看到
[00:17:26.000 --> 00:17:29.000]  他絕對不用自己的力量
[00:17:29.000 --> 00:17:33.000]  來爭得這個王位
[00:17:33.000 --> 00:17:35.000]  他可以更少囉嗦
[00:17:35.000 --> 00:17:38.000]  神已經把你廢去了
[00:17:38.000 --> 00:17:40.000]  神現在立我做王
[00:17:40.000 --> 00:17:41.000]  那你下來
[00:17:41.000 --> 00:17:42.000]  他並沒有
[00:17:42.000 --> 00:17:44.000]  他也不用自己的力量
[00:17:44.000 --> 00:17:47.000]  有機會把少囉除掉
[00:17:47.000 --> 00:17:50.000]  他乃是耐性的等候神
[00:17:50.000 --> 00:17:51.000]  因為他相信
[00:17:51.000 --> 00:17:54.000]  神一定有他的時間
[00:17:54.000 --> 00:17:57.000]  神一定有他的方法
[00:17:57.000 --> 00:18:02.000]  來實現他的應許
[00:18:02.000 --> 00:18:04.000]  在這個期間
[00:18:04.000 --> 00:18:07.000]  少囉一個兒子叫約拿丹
[00:18:07.000 --> 00:18:11.000]  約拿丹跟大衛是心心相印
[00:18:11.000 --> 00:18:14.000]  兩個年輕人歲數差不多
[00:18:14.000 --> 00:18:17.000]  他很愛大衛
[00:18:17.000 --> 00:18:21.000]  大衛也很愛約拿丹
[00:18:21.000 --> 00:18:25.000]  少囉想害大衛
[00:18:25.000 --> 00:18:28.000]  約拿丹一直在少囉面前
[00:18:28.000 --> 00:18:31.000]  在他父親面前為大衛說好話
[00:18:31.000 --> 00:18:34.000]  可是少囉不聽
[00:18:34.000 --> 00:18:35.000]  非常生氣
[00:18:35.000 --> 00:18:39.000]  甚至要把約拿丹也除掉
[00:18:39.000 --> 00:18:41.000]  最後沒有辦法
[00:18:41.000 --> 00:18:43.000]  約拿丹也不能攔阻
[00:18:43.000 --> 00:18:47.000]  阻止他的父親這樣的計劃
[00:18:47.000 --> 00:18:48.000]  所以他有一次的話
[00:18:48.000 --> 00:18:52.000]  最後一次跟大衛見面
[00:18:52.000 --> 00:18:54.000]  就跟大衛說
[00:18:54.000 --> 00:19:02.000]  神已經立你受高了
[00:19:02.000 --> 00:19:05.000]  神立你做以色列的王
[00:19:05.000 --> 00:19:09.000]  他說我相信你一定能夠做王
[00:19:09.000 --> 00:19:11.000]  將來做王的話
[00:19:11.000 --> 00:19:13.000]  我要做你宰相
[00:19:13.000 --> 00:19:17.000]  他就兼顧大衛的心
[00:19:17.000 --> 00:19:20.000]  少囉的兒子約拿丹
[00:19:20.000 --> 00:19:23.000]  他就兼顧大衛的心
[00:19:23.000 --> 00:19:26.000]  說神一定要立你做王
[00:19:26.000 --> 00:19:31.000]  他說我的父親少囉也知道這個事情
[00:19:31.000 --> 00:19:37.000]  因為他就能夠耐心的等候
[00:19:37.000 --> 00:19:45.000]  他就說一定要讓神來實現他的應許
[00:19:45.000 --> 00:19:47.000]  神既然應許了
[00:19:47.000 --> 00:19:50.000]  神的應許不會落空
[00:19:50.000 --> 00:19:55.000]  神的應許是他一定要親自來實現的
[00:19:55.000 --> 00:19:59.000]  所以在大衛這個耐心等候神
[00:19:59.000 --> 00:20:00.000]  這件事情上
[00:20:00.000 --> 00:20:09.000]  他呵護神的心意
[00:20:09.000 --> 00:20:11.000]  在第四個
[00:20:11.000 --> 00:20:14.000]  我們在聖經裡頭看到
[00:20:14.000 --> 00:20:20.000]  大衛為了犯罪他憂傷痛悔
[00:20:20.000 --> 00:20:23.000]  所以他在悔改以後
[00:20:23.000 --> 00:20:27.000]  他寫了詩篇五十一篇
[00:20:27.000 --> 00:20:29.000]  這篇詩篇五十一篇
[00:20:29.000 --> 00:20:34.000]  可以說在詩篇裡頭是一篇很重要的
[00:20:34.000 --> 00:20:44.000]  因為講到一個罪人怎麼能夠悔改來歸向神
[00:20:44.000 --> 00:20:48.000]  在詩篇五十一篇
[00:20:48.000 --> 00:20:52.000]  這些話裡頭第四節就說
[00:20:52.000 --> 00:20:54.000]  他說第三節就說
[00:20:54.000 --> 00:20:56.000]  因為我知道我的過犯
[00:20:56.000 --> 00:21:00.000]  我的罪藏在你面前
[00:21:00.000 --> 00:21:01.000]  藏在我面前
[00:21:01.000 --> 00:21:05.000]  我向你犯罪唯獨得罪了你
