
[00:00:00.000 --> 00:00:02.000]  頂姐妹 主內平安
[00:01:10.000 --> 00:01:12.000]  沒有什麼人能夠在他一生中
[00:01:12.000 --> 00:01:14.000]  不斷地依靠僥倖
[00:01:14.000 --> 00:01:16.000]  依靠運氣來過他的一生
[00:01:16.000 --> 00:01:18.000]  在幾年前
[00:01:18.000 --> 00:01:20.000]  有一本很暢銷的書
[00:01:20.000 --> 00:01:22.000]  書名叫做《異數》
[00:01:22.000 --> 00:01:24.000]  英文是Outliers
[00:01:24.000 --> 00:01:26.000]  書裡面提到
[00:01:26.000 --> 00:01:28.000]  很多成功的人的
[00:01:28.000 --> 00:01:30.000]  例子 包括
[00:01:30.000 --> 00:01:32.000]  藝術家 包括
[00:01:32.000 --> 00:01:34.000]  運動員 企業家
[00:01:34.000 --> 00:01:36.000]  等等 他們都是
[00:01:36.000 --> 00:01:38.000]  很有天份的人
[00:01:38.000 --> 00:01:40.000]  也都有天時地利
[00:01:40.000 --> 00:01:42.000]  有很多有利的因素
[00:01:42.000 --> 00:01:44.000]  甚至有一些
[00:01:44.000 --> 00:01:46.000]  被認為是天才
[00:01:46.000 --> 00:01:48.000]  但其實他們都有一個
[00:01:48.000 --> 00:01:50.000]  共同的歷程
[00:01:50.000 --> 00:01:52.000]  作者他歸納
[00:01:52.000 --> 00:01:54.000]  出來就是一個一萬小時的定律
[00:01:54.000 --> 00:01:56.000]  他們都是經過
[00:01:56.000 --> 00:01:58.000]  長時間來到去
[00:01:58.000 --> 00:02:00.000]  接受磨練 訓練
[00:02:00.000 --> 00:02:02.000]  才能夠闖出
[00:02:02.000 --> 00:02:04.000]  頭來
[00:02:04.000 --> 00:02:06.000]  書裡面還有一個很有趣的觀察
[00:02:06.000 --> 00:02:08.000]  作者說
[00:02:08.000 --> 00:02:10.000]  他觀察到
[00:02:10.000 --> 00:02:12.000]  如果一個人能夠在
[00:02:12.000 --> 00:02:14.000]  一年三百六十五天裡面
[00:02:14.000 --> 00:02:16.000]  都能夠在日出之前
[00:02:16.000 --> 00:02:18.000]  來到起床的話
[00:02:18.000 --> 00:02:20.000]  他通常都能夠讓自己的家庭
[00:02:20.000 --> 00:02:22.000]  富裕起來
[00:02:22.000 --> 00:02:24.000]  我不知道弟兄姊妹有沒有這樣的
[00:02:24.000 --> 00:02:26.000]  體會 有沒有這樣的感受
[00:02:26.000 --> 00:02:28.000]  但無論如何
[00:02:28.000 --> 00:02:30.000]  要站穩陣腳
[00:02:30.000 --> 00:02:32.000]  要取得成果
[00:02:32.000 --> 00:02:34.000]  總是要付上代價
[00:02:34.000 --> 00:02:36.000]  其實我們的
[00:02:36.000 --> 00:02:38.000]  屬靈生命都一樣
[00:02:38.000 --> 00:02:40.000]  我們乘勝的路都是一樣
[00:02:40.000 --> 00:02:42.000]  我們要打穩根基
[00:02:42.000 --> 00:02:44.000]  我們要結出生命的果子
[00:02:44.000 --> 00:02:46.000]  我們必須要
[00:02:46.000 --> 00:02:48.000]  去付上代價
[00:02:48.000 --> 00:02:50.000]  去背起十字架
[00:02:50.000 --> 00:02:52.000]  來跟從主
[00:02:52.000 --> 00:02:54.000]  並且不是偶然
[00:02:54.000 --> 00:02:56.000]  背一下
[00:02:56.000 --> 00:02:58.000]  偶爾我們背一下十字架
[00:02:58.000 --> 00:03:00.000]  在《路加福音》裡面的記載提醒我們
[00:03:00.000 --> 00:03:02.000]  是天天背十字架
[00:03:02.000 --> 00:03:04.000]  是一生背起
[00:03:04.000 --> 00:03:06.000]  十字架
[00:03:06.000 --> 00:03:08.000]  今天想和大家藉著《馬太福音》
[00:03:08.000 --> 00:03:10.000]  十六章一段經文
[00:03:10.000 --> 00:03:12.000]  來思想究竟跟隨主
[00:03:12.000 --> 00:03:14.000]  這條門徒必經之路
[00:03:14.000 --> 00:03:16.000]  是一條怎樣的路
[00:03:16.000 --> 00:03:18.000]  我們在裡面記載
[00:03:18.000 --> 00:03:20.000]  彼得一個失敗的經歷
[00:03:20.000 --> 00:03:22.000]  在當中給我們有什麼提醒
[00:03:22.000 --> 00:03:24.000]  首先我們一起來
[00:03:24.000 --> 00:03:26.000]  讀出這一段經文
[00:03:26.000 --> 00:03:28.000]  二十一節
[00:03:28.000 --> 00:03:30.000]  預備
[00:03:30.000 --> 00:03:32.000]  我們一起來讀
[00:03:32.000 --> 00:03:34.000]  從此耶穌才子
[00:03:34.000 --> 00:03:36.000]  是門徒
[00:03:36.000 --> 00:03:38.000]  他必須上耶路撒冷去
[00:03:38.000 --> 00:03:40.000]  受長老濟斯長
[00:03:40.000 --> 00:03:42.000]  文士許多的苦
[00:03:42.000 --> 00:03:44.000]  並且被殺
[00:03:44.000 --> 00:03:46.000]  耶穌對彼得復活
[00:03:46.000 --> 00:03:48.000]  彼得就拉著他
[00:03:48.000 --> 00:03:50.000]  勸他說
[00:03:50.000 --> 00:03:52.000]  主啊萬不可如此
[00:03:52.000 --> 00:03:54.000]  這是必不臨到你身上
[00:03:54.000 --> 00:03:56.000]  耶穌轉過來
[00:03:56.000 --> 00:03:58.000]  對彼得說
[00:03:58.000 --> 00:04:00.000]  撒旦退我後邊去吧
[00:04:00.000 --> 00:04:02.000]  你是伴我腳的
[00:04:02.000 --> 00:04:04.000]  因為你不體貼神的意思
[00:04:04.000 --> 00:04:06.000]  只體貼人的意思
[00:04:06.000 --> 00:04:08.000]  於是耶穌對門徒說
[00:04:08.000 --> 00:04:10.000]  若有人要跟從我
[00:04:10.000 --> 00:04:12.000]  就當捨己
[00:04:12.000 --> 00:04:14.000]  背起他的十字架
[00:04:14.000 --> 00:04:16.000]  來跟從我
[00:04:16.000 --> 00:04:18.000]  因為凡要救自己生命的
[00:04:18.000 --> 00:04:20.000]  必喪掉生命
[00:04:20.000 --> 00:04:22.000]  凡為我喪掉生命的
[00:04:22.000 --> 00:04:24.000]  必得著生命
[00:04:24.000 --> 00:04:26.000]  人若賺得全世界
[00:04:26.000 --> 00:04:28.000]  賠上自己的生命
[00:04:28.000 --> 00:04:30.000]  有什麼益處呢
[00:04:30.000 --> 00:04:32.000]  人還能拿什麼
[00:04:32.000 --> 00:04:34.000]  換生命呢
[00:04:34.000 --> 00:04:36.000]  人只要在他父的榮耀裡
[00:04:36.000 --> 00:04:38.000]  同著眾使者降臨
[00:04:38.000 --> 00:04:40.000]  那時候
[00:04:40.000 --> 00:04:42.000]  他要照各人的行為
[00:04:42.000 --> 00:04:44.000]  報應各人
[00:04:44.000 --> 00:04:46.000]  我實在告訴你們
[00:04:46.000 --> 00:04:48.000]  站在這裡的
[00:04:48.000 --> 00:04:50.000]  有人在末常死未以前
[00:04:50.000 --> 00:04:52.000]  必看見人子降臨
[00:04:52.000 --> 00:04:54.000]  在他的國裡
[00:04:54.000 --> 00:04:56.000]  這段經文
[00:04:56.000 --> 00:04:58.000]  是耶穌的馬達福音
[00:04:58.000 --> 00:05:00.000]  第一次來預告
[00:05:00.000 --> 00:05:02.000]  他將要上耶路撒冷
[00:05:02.000 --> 00:05:04.000]  來受難被殺
[00:05:04.000 --> 00:05:06.000]  並且復活
[00:05:06.000 --> 00:05:08.000]  經文也記述了彼得的反應
[00:05:08.000 --> 00:05:10.000]  和耶穌嚴厲的責備
[00:05:10.000 --> 00:05:12.000]  當我們看這段經文的時候
[00:05:12.000 --> 00:05:14.000]  我們不可以不看
[00:05:14.000 --> 00:05:16.000]  上文究竟發生了什麼事
[00:05:16.000 --> 00:05:18.000]  這段經文的上文
[00:05:18.000 --> 00:05:20.000]  記載了彼得一個
[00:05:20.000 --> 00:05:22.000]  很重要的認訊和宣告
[00:05:22.000 --> 00:05:24.000]  當耶穌
[00:05:24.000 --> 00:05:26.000]  問他的門徒
[00:05:26.000 --> 00:05:28.000]  那些人說我是誰
[00:05:28.000 --> 00:05:30.000]  門徒就將他們所聽到的答案
[00:05:30.000 --> 00:05:32.000]  如實地轉告
[00:05:32.000 --> 00:05:34.000]  有人就說你是
[00:05:34.000 --> 00:05:36.000]  施浸若寒
[00:05:36.000 --> 00:05:38.000]  或者是耶利米
[00:05:38.000 --> 00:05:40.000]  或者是先知裡面的一位
[00:05:40.000 --> 00:05:42.000]  可以說是
[00:05:42.000 --> 00:05:44.000]  眾說紛紜
[00:05:44.000 --> 00:05:46.000]  耶穌於是問門徒
[00:05:46.000 --> 00:05:48.000]  一條很靠近的問題
[00:05:48.000 --> 00:05:50.000]  那你們說我是誰
[00:05:50.000 --> 00:05:52.000]  這條問題
[00:05:52.000 --> 00:05:54.000]  讓門徒都靜了下來
[00:05:54.000 --> 00:05:56.000]  只有彼得來回答
[00:05:56.000 --> 00:05:58.000]  彼得在第十六節
[00:05:58.000 --> 00:06:00.000]  他這樣說
[00:06:00.000 --> 00:06:02.000]  西門彼得回答說
[00:06:02.000 --> 00:06:04.000]  你是基督是永生神的兒子
[00:06:04.000 --> 00:06:06.000]  這個是取滿分的答案
[00:06:06.000 --> 00:06:08.000]  於是耶穌就讚彼得
[00:06:08.000 --> 00:06:10.000]  聖讚彼得
[00:06:10.000 --> 00:06:12.000]  教會要建立在
[00:06:12.000 --> 00:06:14.000]  你這塊盆石上面
[00:06:14.000 --> 00:06:16.000]  並且天國的弱士
[00:06:16.000 --> 00:06:18.000]  都要交托給你
[00:06:18.000 --> 00:06:20.000]  這個可以說是彼得
[00:06:20.000 --> 00:06:22.000]  跟隨耶穌當中的一個高峰
[00:06:22.000 --> 00:06:24.000]  不過
[00:06:24.000 --> 00:06:26.000]  在緊接的一個考驗裡面
[00:06:26.000 --> 00:06:28.000]  就是我們剛才所讀的經文
[00:06:28.000 --> 00:06:30.000]  彼得卻是
[00:06:30.000 --> 00:06:34.000]  大敗而回
[00:06:34.000 --> 00:06:36.000]  為什麼有這麼大的逆轉
[00:06:36.000 --> 00:06:38.000]  為什麼有這麼大的轉變
[00:06:38.000 --> 00:06:40.000]  從彼得的反應
[00:06:40.000 --> 00:06:42.000]  從耶穌的擇地
[00:06:42.000 --> 00:06:44.000]  給我們有什麼提醒
[00:06:44.000 --> 00:06:46.000]  耶穌在第21節裡面
[00:06:46.000 --> 00:06:48.000]  他預言
[00:06:48.000 --> 00:06:52.000]  其實是一個救恩計劃的宣告
[00:06:52.000 --> 00:06:54.000]  我們再看21節
[00:06:54.000 --> 00:06:56.000]  從此
[00:06:56.000 --> 00:06:58.000]  耶穌才指示門徒
[00:06:58.000 --> 00:07:00.000]  他必須上耶路撒冷去
[00:07:00.000 --> 00:07:02.000]  受長老祭司長
[00:07:02.000 --> 00:07:04.000]  問事許多的苦
[00:07:04.000 --> 00:07:06.000]  並且被殺
[00:07:06.000 --> 00:07:08.000]  第三日復活
[00:07:08.000 --> 00:07:10.000]  請大家留意
[00:07:10.000 --> 00:07:12.000]  耶穌所說的是
[00:07:12.000 --> 00:07:14.000]  上耶路撒冷是必須
[00:07:14.000 --> 00:07:16.000]  不是其中一個選擇
[00:07:16.000 --> 00:07:18.000]  不是或者去
[00:07:18.000 --> 00:07:20.000]  可能去
[00:07:20.000 --> 00:07:22.000]  而是必然如此
[00:07:22.000 --> 00:07:24.000]  因為這是父神的旨意
[00:07:24.000 --> 00:07:26.000]  耶穌來到世上
[00:07:26.000 --> 00:07:30.000]  就是要作成那差他來者的功
[00:07:30.000 --> 00:07:34.000]  彼得當然很擔心
[00:07:34.000 --> 00:07:36.000]  彼得很擔心
[00:07:36.000 --> 00:07:38.000]  耶穌的安危
[00:07:38.000 --> 00:07:40.000]  這也是人之常情
[00:07:40.000 --> 00:07:42.000]  當我們所尊敬
[00:07:42.000 --> 00:07:44.000]  我們所愛的人
[00:07:44.000 --> 00:07:46.000]  他將要以身犯險的時候
[00:07:46.000 --> 00:07:48.000]  很自然我們希望去保護他
[00:07:48.000 --> 00:07:50.000]  我們希望動之以情
[00:07:50.000 --> 00:07:52.000]  我們希望說服他
[00:07:52.000 --> 00:07:54.000]  讓他能夠改變心意
[00:07:54.000 --> 00:07:56.000]  是不是?
[00:07:56.000 --> 00:07:58.000]  經文第22節這樣說
[00:07:58.000 --> 00:08:00.000]  彼得就拉著他
[00:08:00.000 --> 00:08:02.000]  勸他說
[00:08:02.000 --> 00:08:04.000]  主啊!萬不可如此
[00:08:04.000 --> 00:08:06.000]  這是必不臨到你身上
[00:08:06.000 --> 00:08:08.000]  彼得情詞迫切
[00:08:08.000 --> 00:08:10.000]  甚至是用責備的語氣
[00:08:10.000 --> 00:08:12.000]  來說這句話
[00:08:12.000 --> 00:08:14.000]  但是耶穌卻是
[00:08:14.000 --> 00:08:16.000]  完全不領情
[00:08:16.000 --> 00:08:18.000]  反倒用很重的話
[00:08:18.000 --> 00:08:20.000]  來回應
[00:08:20.000 --> 00:08:22.000]  第23節
[00:08:22.000 --> 00:08:24.000]  耶穌轉過來
[00:08:24.000 --> 00:08:26.000]  對彼得說
[00:08:26.000 --> 00:08:28.000]  撒旦退我後邊去吧
[00:08:28.000 --> 00:08:30.000]  你是伴我腳的
[00:08:30.000 --> 00:08:32.000]  因為你不體貼神的意思
[00:08:32.000 --> 00:08:34.000]  只體貼人的意思
[00:08:34.000 --> 00:08:36.000]  在傾刻之間
[00:08:36.000 --> 00:08:38.000]  彼得竟然
[00:08:38.000 --> 00:08:40.000]  由盤石
[00:08:40.000 --> 00:08:42.000]  變成了耶穌的
[00:08:42.000 --> 00:08:44.000]  半腳石
[00:08:44.000 --> 00:08:46.000]  甚至耶穌以撒旦來稱呼彼得
[00:08:46.000 --> 00:08:48.000]  是不是很可怕?
[00:08:48.000 --> 00:08:50.000]  如果有一天當你禱告的時候
[00:08:50.000 --> 00:08:52.000]  你感受到神
[00:08:52.000 --> 00:08:54.000]  稱呼你為撒旦的時候
[00:08:54.000 --> 00:08:56.000]  你真的要悔改
[00:08:56.000 --> 00:08:58.000]  非常之可怕
[00:08:58.000 --> 00:09:02.000]  耶穌的回答
[00:09:02.000 --> 00:09:04.000]  撒旦退去吧
[00:09:04.000 --> 00:09:06.000]  令人聯想起當耶穌
[00:09:06.000 --> 00:09:08.000]  在出來傳道之前
[00:09:08.000 --> 00:09:10.000]  去到曠野去面對
[00:09:10.000 --> 00:09:12.000]  撒旦魔鬼的試探
[00:09:12.000 --> 00:09:14.000]  撒旦
[00:09:14.000 --> 00:09:16.000]  以同樣的方式來試探耶穌
[00:09:16.000 --> 00:09:18.000]  撒旦
[00:09:18.000 --> 00:09:20.000]  以舒適的生活
[00:09:20.000 --> 00:09:22.000]  不用受苦的方式
[00:09:22.000 --> 00:09:24.000]  來試探耶穌
[00:09:24.000 --> 00:09:26.000]  撒旦說
[00:09:26.000 --> 00:09:28.000]  如果你向我下拜
[00:09:28.000 --> 00:09:30.000]  你就馬上可以擁有萬國的榮華
[00:09:30.000 --> 00:09:32.000]  你就馬上可以做王
[00:09:32.000 --> 00:09:34.000]  這個想法和彼得都一樣
[00:09:34.000 --> 00:09:36.000]  彼得希望耶穌不需要受苦
[00:09:36.000 --> 00:09:38.000]  就能夠作王
[00:09:38.000 --> 00:09:40.000]  就能夠榮耀地去作王
[00:09:40.000 --> 00:09:42.000]  避免受苦
[00:09:42.000 --> 00:09:44.000]  有時都是人之常情
[00:09:44.000 --> 00:09:46.000]  但正正是因為
[00:09:46.000 --> 00:09:48.000]  人之常情
[00:09:48.000 --> 00:09:50.000]  令彼得在屬靈的事上
[00:09:50.000 --> 00:09:52.000]  完全的
[00:09:52.000 --> 00:09:54.000]  看錯了
[00:09:54.000 --> 00:09:56.000]  耶穌指出
[00:09:56.000 --> 00:09:58.000]  彼得大錯特錯的原因是什麼
[00:09:58.000 --> 00:10:00.000]  在經文裡面
[00:10:00.000 --> 00:10:02.000]  告訴我們
[00:10:02.000 --> 00:10:04.000]  因為你不體貼神的意思
[00:10:04.000 --> 00:10:06.000]  只體貼人的意思
[00:10:06.000 --> 00:10:08.000]  新譯本的翻譯是
[00:10:08.000 --> 00:10:10.000]  因為你不思念神的事
[00:10:10.000 --> 00:10:12.000]  只思念人的事
[00:10:12.000 --> 00:10:14.000]  弟兄姊妹
[00:10:14.000 --> 00:10:16.000]  每天的生活裡面
[00:10:16.000 --> 00:10:18.000]  我們有很多的角色
[00:10:18.000 --> 00:10:20.000]  有很多的責任要去肩負
[00:10:20.000 --> 00:10:22.000]  齊米猶炎
[00:10:22.000 --> 00:10:24.000]  上司下屬
[00:10:24.000 --> 00:10:26.000]  長長的清單
[00:10:26.000 --> 00:10:28.000]  長長的責任臨到我們身上
[00:10:28.000 --> 00:10:30.000]  我們要找工作
[00:10:30.000 --> 00:10:32.000]  我們有小朋友要找學校
[00:10:32.000 --> 00:10:34.000]  我們如果仍然未婚
[00:10:34.000 --> 00:10:36.000]  要去找另一半
[00:10:36.000 --> 00:10:38.000]  等等的很多的抉擇
[00:10:38.000 --> 00:10:40.000]  每天臨到我們身上
[00:10:40.000 --> 00:10:42.000]  有時在一些處境當中
[00:10:42.000 --> 00:10:44.000]  可能都會無奈的感嘆
[00:10:44.000 --> 00:10:48.000]  人在江湖都沒什麼辦法
[00:10:48.000 --> 00:10:50.000]  我這樣去做
[00:10:50.000 --> 00:10:52.000]  都是人之常情
[00:10:52.000 --> 00:10:54.000]  可能覺得一些的
[00:10:54.000 --> 00:11:02.000]  妥協
[00:11:02.000 --> 00:11:04.000]  都是人之常情
[00:11:04.000 --> 00:11:06.000]  有時我們有沒有這樣的想法
[00:11:06.000 --> 00:11:08.000]  在一些拉扯的當中
[00:11:08.000 --> 00:11:10.000]  我們很容易
[00:11:10.000 --> 00:11:12.000]  將主權收回
[00:11:12.000 --> 00:11:14.000]  希望用自己的方法
[00:11:14.000 --> 00:11:16.000]  去想想
[00:11:16.000 --> 00:11:18.000]  怎樣跟從主
[00:11:18.000 --> 00:11:20.000]  是可以容易些
[00:11:20.000 --> 00:11:22.000]  我們的信仰成本
[00:11:22.000 --> 00:11:24.000]  可以低一些
[00:11:24.000 --> 00:11:26.000]  人之常情
[00:11:26.000 --> 00:11:28.000]  都是傾向
[00:11:28.000 --> 00:11:30.000]  只思念人的事
[00:11:30.000 --> 00:11:32.000]  很多時候
[00:11:32.000 --> 00:11:34.000]  我們會聚焦在
[00:11:34.000 --> 00:11:36.000]  人的需要上
[00:11:36.000 --> 00:11:38.000]  有時無可厚非
[00:11:38.000 --> 00:11:40.000]  我們要謹慎
[00:11:40.000 --> 00:11:42.000]  當我們過份強調人的需要
[00:11:42.000 --> 00:11:44.000]  和處境的特別的時候
[00:11:44.000 --> 00:11:46.000]  我們很容易會
[00:11:46.000 --> 00:11:48.000]  作出
[00:11:48.000 --> 00:11:50.000]  不同程度的妥協
[00:11:50.000 --> 00:11:52.000]  甚至在一些根本的動機上
[00:11:52.000 --> 00:11:54.000]  我們會出現偏差
[00:11:54.000 --> 00:11:56.000]  我們想一想
[00:11:56.000 --> 00:11:58.000]  我們近來所做的決定
[00:11:58.000 --> 00:12:00.000]  無論是我們的工作
[00:12:00.000 --> 00:12:02.000]  或者是我們的家庭
[00:12:02.000 --> 00:12:04.000]  我們兒女升學的問題
[00:12:04.000 --> 00:12:06.000]  甚至是我們的侍奉
[00:12:06.000 --> 00:12:08.000]  我們所考量的
[00:12:08.000 --> 00:12:10.000]  是甚麼?
[00:12:10.000 --> 00:12:12.000]  我們所思念的
[00:12:12.000 --> 00:12:14.000]  是甚麼?
[00:12:14.000 --> 00:12:16.000]  我們都希望跟從耶穌
[00:12:16.000 --> 00:12:18.000]  我們都希望能夠作主的門徒
[00:12:18.000 --> 00:12:20.000]  但有時我們好像
[00:12:20.000 --> 00:12:22.000]  只有一樣
[00:12:22.000 --> 00:12:24.000]  我們都想告訴耶穌
[00:12:24.000 --> 00:12:26.000]  應該怎樣做
[00:12:26.000 --> 00:12:28.000]  或者告訴耶穌
[00:12:28.000 --> 00:12:30.000]  你不要怎樣做
[00:12:30.000 --> 00:12:32.000]  有時我們都不太搞清楚
[00:12:32.000 --> 00:12:34.000]  究竟是我們去跟隨耶穌
[00:12:34.000 --> 00:12:36.000]  還是耶穌
[00:12:36.000 --> 00:12:38.000]  來跟隨我們
[00:12:38.000 --> 00:12:40.000]  其實耶穌真的不用我們
[00:12:40.000 --> 00:12:42.000]  給祂甚麼建議
[00:12:42.000 --> 00:12:44.000]  祂有最美好的計劃
[00:12:44.000 --> 00:12:48.000]  祂愛我們
[00:12:48.000 --> 00:12:50.000]  祂將最好的給我們
[00:12:50.000 --> 00:12:52.000]  祂所要的是忠心
[00:12:52.000 --> 00:12:54.000]  和信服
[00:12:54.000 --> 00:12:56.000]  作主門徒一個很重要的學習
[00:12:56.000 --> 00:12:58.000]  就是去學習
[00:12:58.000 --> 00:13:00.000]  聆聽耶穌
[00:13:00.000 --> 00:13:02.000]  究竟祂想我們怎樣?
[00:13:02.000 --> 00:13:04.000]  我們在
[00:13:04.000 --> 00:13:06.000]  做不同的決定的時候
[00:13:06.000 --> 00:13:08.000]  我們有沒有這樣的
[00:13:08.000 --> 00:13:10.000]  意念?第一樣東西
[00:13:10.000 --> 00:13:12.000]  要來尋求神的心意
[00:13:12.000 --> 00:13:14.000]  究竟祂想我們怎樣?
[00:13:14.000 --> 00:13:16.000]  我們有沒有一些安靜的空間
[00:13:16.000 --> 00:13:18.000]  純粹來到神面前
[00:13:18.000 --> 00:13:20.000]  來聆聽究竟祂要怎樣帶領我們的人生?
[00:13:20.000 --> 00:13:24.000]  這個是我們作主門徒
[00:13:24.000 --> 00:13:26.000]  很重要的功課
[00:13:26.000 --> 00:13:28.000]  我們再看回剛才耶穌
[00:13:28.000 --> 00:13:30.000]  對門徒的預告
[00:13:30.000 --> 00:13:32.000]  我們再看二十一節
[00:13:32.000 --> 00:13:34.000]  從此
[00:13:34.000 --> 00:13:36.000]  耶穌才指示門徒
[00:13:36.000 --> 00:13:38.000]  祂必須上耶路撒冷去
[00:13:38.000 --> 00:13:40.000]  受長老、祭司長、文士許多的苦
[00:13:40.000 --> 00:13:42.000]  並且被殺
[00:13:42.000 --> 00:13:44.000]  第三日復活
[00:13:44.000 --> 00:13:46.000]  請大家留意
[00:13:46.000 --> 00:13:48.000]  耶穌明明是很完整地
[00:13:48.000 --> 00:13:50.000]  講給門徒聽整個的預告
[00:13:50.000 --> 00:13:52.000]  但是門徒好像聽不到
[00:13:52.000 --> 00:13:54.000]  最重要的部分
[00:13:54.000 --> 00:13:56.000]  聽不到最後最重要的幾個字
[00:13:56.000 --> 00:13:58.000]  最後幾個是什麼字?
[00:13:58.000 --> 00:14:00.000]  第三日復活
[00:14:00.000 --> 00:14:02.000]  耶穌明明講得清清楚楚
[00:14:02.000 --> 00:14:04.000]  受苦並不是
[00:14:04.000 --> 00:14:06.000]  最終的結局
[00:14:06.000 --> 00:14:08.000]  但是門徒
[00:14:08.000 --> 00:14:10.000]  他們只是在意
[00:14:10.000 --> 00:14:12.000]  頭一半,他們聽了頭一半而不想聽下去
[00:14:12.000 --> 00:14:14.000]  是的,頭一半提到
[00:14:14.000 --> 00:14:16.000]  要受苦,他們好像
[00:14:16.000 --> 00:14:18.000]  完全不關心
[00:14:18.000 --> 00:14:20.000]  復活的事情
[00:14:20.000 --> 00:14:22.000]  耶穌復不復活好像沒什麼所謂
[00:14:22.000 --> 00:14:24.000]  這樣
[00:14:24.000 --> 00:14:26.000]  弟兄姊妹,人有時
[00:14:26.000 --> 00:14:28.000]  都是這樣,很容易只是傾向
[00:14:28.000 --> 00:14:30.000]  只是想看眼前的事情
[00:14:30.000 --> 00:14:32.000]  並不看重
[00:14:32.000 --> 00:14:34.000]  將來的事情
[00:14:34.000 --> 00:14:36.000]  屬靈的事情,為什麼呢?
[00:14:36.000 --> 00:14:38.000]  因為
[00:14:38.000 --> 00:14:40.000]  人都是想追求即時的
[00:14:40.000 --> 00:14:42.000]  滿足,是不是?
[00:14:42.000 --> 00:14:44.000]  再過幾天
[00:14:44.000 --> 00:14:46.000]  最新款的智能手機
[00:14:46.000 --> 00:14:48.000]  又推出了
[00:14:48.000 --> 00:14:50.000]  在網上我留意到一些新聞
[00:14:50.000 --> 00:14:52.000]  說到有人願意
[00:14:52.000 --> 00:14:54.000]  早一點
[00:14:54.000 --> 00:14:56.000]  買到這部手機的時候
[00:14:56.000 --> 00:14:58.000]  願意付雙倍的價錢
[00:14:58.000 --> 00:15:00.000]  世界
[00:15:00.000 --> 00:15:02.000]  都是追求即時的滿足
[00:15:02.000 --> 00:15:04.000]  將來的事
[00:15:04.000 --> 00:15:06.000]  另外一方面
[00:15:06.000 --> 00:15:08.000]  就是不能夠掌握
[00:15:08.000 --> 00:15:10.000]  會不會發生
[00:15:10.000 --> 00:15:12.000]  什麼時候發生,怎樣發生
[00:15:12.000 --> 00:15:14.000]  我們沒有人能夠確知道
[00:15:14.000 --> 00:15:16.000]  將來的事
[00:15:16.000 --> 00:15:18.000]  因此需要信心的
[00:15:18.000 --> 00:15:20.000]  等候
[00:15:20.000 --> 00:15:22.000]  並且需要忍耐
[00:15:22.000 --> 00:15:24.000]  在困苦的當中
[00:15:24.000 --> 00:15:26.000]  信心的等候,談何容易
[00:15:26.000 --> 00:15:28.000]  在順境的時候可能容易一些
[00:15:28.000 --> 00:15:30.000]  當你無憂無慮的時候
[00:15:30.000 --> 00:15:32.000]  舉個例子
[00:15:32.000 --> 00:15:34.000]  如果你在旅行的當中
[00:15:34.000 --> 00:15:36.000]  你總是覺得
[00:15:36.000 --> 00:15:38.000]  為什麼假期結束得這麼快
[00:15:38.000 --> 00:15:40.000]  在順境的時候
[00:15:40.000 --> 00:15:42.000]  我們會覺得時間過得特別快
[00:15:42.000 --> 00:15:44.000]  但是在苦難
[00:15:44.000 --> 00:15:46.000]  在苦難逆境當中很不同
