
[00:00:00.000 --> 00:00:03.720]  多謝Hansel 帶領我們有很美好的敬拜
[00:02:39.920 --> 00:02:46.200]  當時大衛他們移送這個約櫃的過程裡發生的事
[00:02:46.200 --> 00:02:50.080]  現在我們看看幾個問題
[00:02:50.080 --> 00:02:51.160]  不知道這幾個問題
[00:02:51.160 --> 00:02:54.840]  是否都是你心裡的問題
[00:02:54.840 --> 00:02:56.440]  第一個就是
[00:02:56.440 --> 00:02:58.200]  為什麼神要擊殺烏撒
[00:02:58.200 --> 00:02:59.800]  一個這麼好心的人
[00:02:59.800 --> 00:03:02.120]  反而招致殺身之禍呢?
[00:03:02.120 --> 00:03:03.320]  第二就是
[00:03:03.320 --> 00:03:07.240]  大衛對烏撒被神擊殺這件事
[00:03:07.240 --> 00:03:09.120]  他有什麼反應?
[00:03:09.120 --> 00:03:09.960]  第三就是
[00:03:09.960 --> 00:03:12.880]  烏撒被擊殺這件事
[00:03:12.880 --> 00:03:15.680]  教曉了大衛什麼功課呢?
[00:03:15.680 --> 00:03:17.000]  第四就是
[00:03:17.000 --> 00:03:21.640]  米鴿他怎樣去看大衛跳舞這件事呢?
[00:03:21.640 --> 00:03:23.560]  在神面前跳舞這件事呢?
[00:03:23.560 --> 00:03:27.240]  還有大衛的回應又反映什麼呢?
[00:03:27.240 --> 00:03:28.320]  最後就是
[00:03:28.320 --> 00:03:30.000]  最後那一節
[00:03:30.000 --> 00:03:31.000]  寧寧碎碎說
[00:03:31.000 --> 00:03:32.880]  米鴿到死都沒有生育
[00:03:32.880 --> 00:03:36.440]  作者寫這件事下來
[00:03:36.440 --> 00:03:38.800]  背後有沒有什麼心意呢?
[00:03:38.800 --> 00:03:44.280]  現在我們逐一回應這幾個問題
[00:03:44.280 --> 00:03:47.520]  烏撒見到一個藥櫃
[00:03:47.520 --> 00:03:49.360]  因為是牛失前提
[00:03:49.360 --> 00:03:51.920]  藥櫃又想掉下來
[00:03:51.920 --> 00:03:54.400]  他又出於人很自然的反應
[00:03:54.400 --> 00:03:55.920]  如果我們是烏撒的話
[00:03:55.920 --> 00:03:59.200]  可能我們也會即時有自然的反應
[00:03:59.200 --> 00:04:01.160]  但他這樣碰了藥櫃
[00:04:01.160 --> 00:04:02.200]  神就擊殺他
[00:04:02.200 --> 00:04:04.640]  為什麼呢?
[00:04:04.640 --> 00:04:07.520]  這段經文我們可以看看
[00:04:07.520 --> 00:04:10.920]  其實藥櫃是代表神住在人的當中
[00:04:10.920 --> 00:04:13.320]  神與我們人同在
[00:04:13.320 --> 00:04:16.800]  大衛要將藥櫃搬到耶路撒冷
[00:04:16.800 --> 00:04:18.760]  其實他是希望將耶路撒冷
[00:04:18.760 --> 00:04:21.360]  定為全國的宗教中心
[00:04:21.360 --> 00:04:26.120]  也是他將自己和以色列的百姓
[00:04:26.120 --> 00:04:29.720]  交在至高神的治理之下
[00:04:29.720 --> 00:04:32.240]  你留意一下藥櫃的名稱
[00:04:32.240 --> 00:04:35.280]  經文說藥櫃的名稱
[00:04:35.280 --> 00:04:38.200]  是以坐在以基督百姓之上
[00:04:38.200 --> 00:04:41.120]  萬軍的耀華的名字而起
[00:04:41.120 --> 00:04:43.120]  這一句的描述
[00:04:43.120 --> 00:04:45.440]  其實是說到
[00:04:45.440 --> 00:04:48.800]  代表著上帝的權能
[00:04:48.800 --> 00:04:52.200]  和他的威嚴
[00:04:52.200 --> 00:04:54.440]  上帝以他的權能
[00:04:54.440 --> 00:04:57.280]  來臨在以色列人當中
[00:04:57.280 --> 00:05:00.360]  去彰顯他威嚴的形象
[00:05:00.360 --> 00:05:04.600]  這段經文記載他們是怎樣運送藥櫃的呢?
[00:05:04.600 --> 00:05:07.240]  就是他們將藥櫃搬出來了
[00:05:07.240 --> 00:05:10.480]  然後放在一輛新車上
[00:05:10.480 --> 00:05:12.720]  運運運運去
[00:05:12.720 --> 00:05:17.240]  但是根據摩西律法
[00:05:17.240 --> 00:05:20.840]  他們這個運法其實是有些問題的
[00:05:20.840 --> 00:05:23.400]  因為摩西律法規定
[00:05:23.400 --> 00:05:25.520]  藥櫃要由利未人
[00:05:25.520 --> 00:05:28.880]  還要是哥核的子孫
[00:05:28.880 --> 00:05:34.960]  用一條像我們今天一條木頭的鋼
[00:05:34.960 --> 00:05:38.160]  不是用車載的
[00:05:38.160 --> 00:05:40.720]  而且那裏寫明
[00:05:40.720 --> 00:05:43.920]  是不可以觸摸聖物
[00:05:43.920 --> 00:05:47.440]  這是講得很清楚神的規定
[00:05:47.440 --> 00:05:52.360]  而大衛他們現在用車去搬藥櫃
[00:05:52.360 --> 00:05:57.120]  其實是以色列人所立的做法
[00:05:57.120 --> 00:05:59.480]  所以估計大衛這樣的做法
[00:05:59.480 --> 00:06:02.720]  可能是受了非利人的影響
[00:06:02.720 --> 00:06:05.720]  因為在三澳以上的一段經文
[00:06:05.720 --> 00:06:14.360]  他講到非利人是怎樣搬藥櫃的
[00:06:14.360 --> 00:06:17.800]  他們當時將藥櫃搬出來
[00:06:17.800 --> 00:06:19.320]  然後放在車上
[00:06:19.320 --> 00:06:25.120]  然後一路一路這樣去
[00:06:25.120 --> 00:06:28.080]  所以大衛雖然在這裏講
[00:06:28.080 --> 00:06:31.680]  他們將藥櫃用一部新車來換
[00:06:31.680 --> 00:06:34.280]  新好像很給面子
[00:06:34.280 --> 00:06:37.680]  但是卻是不合上帝的律法
[00:06:37.680 --> 00:06:40.680]  是違背了上帝的旨意
[00:06:40.680 --> 00:06:44.720]  這個烏薩他用手去扶
[00:06:44.720 --> 00:06:46.720]  其實他自己也是利未人
[00:06:46.720 --> 00:06:50.880]  他應該熟悉不可以觸摸聖物這個例子
[00:06:50.880 --> 00:06:54.440]  雖然他這個反應好像是出於好心
[00:06:54.440 --> 00:06:56.320]  但是這裏給我們也看到
[00:06:56.320 --> 00:06:59.640]  神的聖潔和至尊的命令
[00:06:59.640 --> 00:07:01.960]  是不容我們輕忽的
[00:07:01.960 --> 00:07:05.240]  所以在這裏這個烏薩
[00:07:05.240 --> 00:07:10.840]  他雖然好像是很熱心來做一件好事
[00:07:10.840 --> 00:07:13.960]  但是卻是不合上帝的旨意的時候
[00:07:13.960 --> 00:07:16.240]  他這個舉動已經令到藥櫃
[00:07:16.240 --> 00:07:19.520]  失去了分別為性的見證
[00:07:19.520 --> 00:07:23.000]  以致上帝向他動怒
[00:07:23.000 --> 00:07:25.520]  烏薩這件事其實也提醒我們
[00:07:25.520 --> 00:07:27.840]  我們有時候在侍奉裏面
[00:07:27.840 --> 00:07:31.320]  我們以為我們做的那件事是好的
[00:07:31.320 --> 00:07:33.320]  但是其實我們有時候也要想
[00:07:33.320 --> 00:07:36.000]  我們有時候是出於我們自己的意思
[00:07:36.000 --> 00:07:37.680]  還是我們做的那件事
[00:07:37.680 --> 00:07:40.720]  是真的上帝的心意要我們做呢?
[00:07:40.720 --> 00:07:43.120]  我們也要警醒自首
[00:07:43.120 --> 00:07:45.400]  我們不是按自己的心意
[00:07:45.400 --> 00:07:49.560]  是按著神的旨意、規定去做
[00:07:49.560 --> 00:07:51.000]  我們也要小心
[00:07:51.000 --> 00:07:55.600]  在侍奉裏面我們會不會有時候有烏薩之手呢?
[00:07:55.600 --> 00:07:58.400]  我們也不可以輕舉妄動
[00:07:58.400 --> 00:08:02.280]  因為其實神不需要人去保護
[00:08:02.280 --> 00:08:06.240]  如果我們是出於人意輕舉妄動的話
[00:08:06.240 --> 00:08:09.520]  其實可能反而是違背了上帝的旨意
[00:08:09.520 --> 00:08:14.280]  我們做神的事就要用神的旨意去想
[00:08:14.280 --> 00:08:16.080]  用神的旨意先行
[00:08:16.080 --> 00:08:22.760]  而不是用我們人的想法和原則去做事
[00:08:22.760 --> 00:08:24.880]  第二個問題
[00:08:24.880 --> 00:08:28.560]  大衛對烏薩被擊殺這件事有什麼反應呢?
[00:08:28.560 --> 00:08:30.280]  在經文裏大家都看到
[00:08:30.280 --> 00:08:32.800]  大衛很生氣
[00:08:32.800 --> 00:08:36.360]  大衛很生氣你猜他生什麼氣呢?
[00:08:36.360 --> 00:08:38.120]  生氣神?
[00:08:38.120 --> 00:08:43.680]  原來這個生氣是跟自恨這個詞
[00:08:43.680 --> 00:08:45.840]  是同一個字來的
[00:08:45.840 --> 00:08:49.000]  意思其實是大衛生氣不是生氣神
[00:08:49.000 --> 00:08:51.000]  他是在生氣自己
[00:08:51.000 --> 00:08:57.080]  因為這件事都是源於他自己不謹慎不小心所導致
[00:08:57.080 --> 00:09:00.360]  所以他其實是很生氣自己
[00:09:00.360 --> 00:09:02.560]  而在這件事發生之前
[00:09:02.560 --> 00:09:06.800]  大衛和神的關係其實是很順利的
[00:09:06.800 --> 00:09:09.560]  也可能很順利
[00:09:09.560 --> 00:09:11.280]  有時候我們在順利當中
[00:09:11.280 --> 00:09:12.200]  順境當中
[00:09:12.200 --> 00:09:14.880]  有時候我們就沒有那麼警覺
[00:09:14.880 --> 00:09:17.160]  有時候我們在生活當中都會容易
[00:09:17.160 --> 00:09:19.880]  但是突然間就發生了這件意外
[00:09:19.880 --> 00:09:23.360]  就是第一件大意外
[00:09:23.360 --> 00:09:26.280]  其實在《撒慕爾記》上六章裏
[00:09:26.280 --> 00:09:28.760]  才講到不久之前
[00:09:28.760 --> 00:09:31.480]  其實都記載了有些百事默人
[00:09:31.480 --> 00:09:33.760]  因為他們對神的約慧不敬
[00:09:33.760 --> 00:09:37.200]  以致有七十人被殺
[00:09:37.200 --> 00:09:39.440]  所以以當時大衛的能力
[00:09:39.440 --> 00:09:45.640]  他犯這個錯其實都不是很應該
[00:09:45.640 --> 00:09:48.040]  不過在這個錯誤之後
[00:09:48.040 --> 00:09:52.040]  大衛這裏說他懼怕耶和華
[00:09:52.040 --> 00:09:55.520]  這個懼怕不是那些我們害怕的那種
[00:09:55.520 --> 00:09:59.600]  而是他的心對神伸出了敬畏
[00:09:59.600 --> 00:10:02.160]  也都因為這個敬畏的心
[00:10:02.160 --> 00:10:05.400]  他就先停止將約慧運去耶路撒冷
[00:10:05.400 --> 00:10:06.520]  他可能都在想
[00:10:06.520 --> 00:10:08.360]  可能我這件事其實
[00:10:08.360 --> 00:10:12.080]  可能神都不是想進去耶路撒冷住
[00:10:12.080 --> 00:10:15.560]  他寧願小心謹慎一點
[00:10:15.560 --> 00:10:21.640]  烏煞的死令到大衛他憤怒自己
[00:10:21.640 --> 00:10:26.440]  又有些敬畏 有些害怕
[00:10:26.440 --> 00:10:30.840]  但是神卻好像一個循循善誘的老師一樣
[00:10:30.840 --> 00:10:33.960]  他先教曉大衛來敬畏
[00:10:33.960 --> 00:10:35.320]  錯了不要緊
[00:10:35.320 --> 00:10:38.880]  你知道你要學會敬畏神
[00:10:38.880 --> 00:10:43.840]  他又藉著俄別爾東家的那個祝福
[00:10:43.840 --> 00:10:46.080]  那個福氣來教大衛
[00:10:46.080 --> 00:10:50.320]  讓大衛看到其實上帝仍然有恩典在
[00:10:50.320 --> 00:10:52.920]  所以當大衛他經歷過這件事之後
[00:10:52.920 --> 00:10:54.280]  他後來就學會了
[00:10:54.280 --> 00:10:56.440]  所以下一段的時候你就看到
[00:10:56.440 --> 00:10:59.240]  他現在懂得用正確的方法
[00:10:59.240 --> 00:11:03.040]  來將約慧送到耶路撒冷
[00:11:05.160 --> 00:11:07.600]  第三
[00:11:07.600 --> 00:11:09.360]  烏煞被擊殺這件事
[00:11:09.360 --> 00:11:12.120]  教曉了大衛什麼功課呢?
[00:11:12.120 --> 00:11:16.920]  剛才說到約慧留在俄別爾東的家裡有三個月
[00:11:16.920 --> 00:11:19.000]  正正在這三個月裡
[00:11:19.000 --> 00:11:22.400]  大衛就應該在這裡深切地反思
[00:11:22.400 --> 00:11:24.560]  來檢視自己
[00:11:24.560 --> 00:11:29.200]  以致他能夠重新去擬定那個計劃
[00:11:29.200 --> 00:11:32.760]  還有他看到神似乎被俄別爾東嫁禍
[00:11:32.760 --> 00:11:34.920]  當約慧去了他們那裡的時候
[00:11:34.920 --> 00:11:38.600]  神很祝福這個家庭
[00:11:38.600 --> 00:11:44.880]  之後大衛就從生氣、害怕、懼怕的裡面
[00:11:44.880 --> 00:11:47.760]  改為用一種歡歡喜喜的心
[00:11:47.760 --> 00:11:51.280]  來將神的約慧從俄別爾東家裡
[00:11:51.280 --> 00:11:53.600]  再抬上去大衛的城
[00:11:53.600 --> 00:11:55.600]  這次他知道
[00:11:55.600 --> 00:11:57.320]  吸取了教訓之後他知道
[00:11:57.320 --> 00:12:00.640]  原來神的約慧不可以這樣用車搬
[00:12:00.640 --> 00:12:02.800]  而是要用人來抬
[00:12:02.800 --> 00:12:04.920]  還要是利未人
[00:12:04.920 --> 00:12:06.680]  合適的人
[00:12:06.680 --> 00:12:09.360]  他現在懂得謙謙卑卑地
[00:12:09.360 --> 00:12:13.680]  來將約慧送去耶路撒冷
[00:12:13.680 --> 00:12:16.000]  這裡說到大衛他怎麼謙卑呢?
[00:12:16.000 --> 00:12:19.920]  他說那些抬耶和華約慧的人走六步
[00:12:19.920 --> 00:12:23.840]  大衛就獻一頭公牛和一隻肥畜為祭
[00:12:23.840 --> 00:12:27.960]  其實我想他是帶著一個很謹慎、很戰彥的精英
[00:12:27.960 --> 00:12:29.040]  走了六步
[00:12:29.040 --> 00:12:33.200]  沒事,應該上帝喜悅我們現在這樣做
[00:12:33.200 --> 00:12:34.640]  接著就放心了
[00:12:34.640 --> 00:12:37.960]  接著他們就來先獻祭
[00:12:37.960 --> 00:12:41.400]  來表達對神的感恩
[00:12:41.400 --> 00:12:48.440]  和對運送行程的約慧的分別為勝
[00:12:48.440 --> 00:12:50.360]  到約慧去到終點的時候
[00:12:50.360 --> 00:12:52.520]  在十七節那裡也說他們
[00:12:52.520 --> 00:12:56.360]  大衛是再一次來獻祭
[00:12:56.360 --> 00:12:58.760]  經過了一次的失敗
[00:12:58.760 --> 00:13:07.400]  大衛終於學會怎樣按神的方法來運送這個約慧
[00:13:07.400 --> 00:13:13.280]  這裡還說到大衛當時是戳了細麻布的伊弗德
[00:13:13.280 --> 00:13:15.120]  伊弗德是什麼呢?
[00:13:15.120 --> 00:13:18.280]  其實伊弗德就是祭司的服裝
[00:13:18.280 --> 00:13:23.680]  他是祭司穿在外面的一件沒有袖子的短袍
[00:13:23.680 --> 00:13:29.760]  就是大家現在看到外面那一層的衣服
[00:13:29.760 --> 00:13:33.280]  這個服飾其實又不是祭司專有
[00:13:33.280 --> 00:13:37.320]  大衛在這裡不是說他好像取代了自己
[00:13:37.320 --> 00:13:39.880]  好像作為祭司這樣的角色
[00:13:39.880 --> 00:13:45.040]  而是他在用一個懇求者的身份
[00:13:45.040 --> 00:13:46.800]  來到神的面前
[00:13:46.800 --> 00:13:49.000]  他和一般的崇拜者一樣
[00:13:49.000 --> 00:13:51.280]  他是來到去敬拜神
[00:13:51.280 --> 00:13:54.920]  不是說他自己好像扮演了祭司
[00:13:54.920 --> 00:13:58.160]  作為祭司的角色
[00:13:58.160 --> 00:14:00.080]  大衛他激烈地跳舞
[00:14:00.080 --> 00:14:04.000]  你知道你很激烈地很投入地跳舞的時候
[00:14:04.000 --> 00:14:06.600]  你的衣服也會飛來飛去
[00:14:06.600 --> 00:14:10.800]  在這裡米格就覺得他有失君王的體統
[00:14:10.800 --> 00:14:14.080]  所以就輕視他
[00:14:14.080 --> 00:14:19.440]  米格怎樣來評價大衛在神面前跳舞呢?
[00:14:19.440 --> 00:14:23.200]  大衛的回應又反映著甚麼呢?
[00:14:23.200 --> 00:14:26.160]  經文裡說
[00:14:26.160 --> 00:14:29.880]  米格看到大衛這樣跳舞
[00:14:29.880 --> 00:14:32.360]  他不像一個國君
[00:14:32.360 --> 00:14:35.840]  他心裡鄙視他
[00:14:35.840 --> 00:14:41.280]  大家有沒有留意在這幾節經文裡
[00:14:41.280 --> 00:14:46.080]  作者怎樣去描述這個米格的身份
[00:14:46.080 --> 00:14:49.080]  米格是大衛的妻子
[00:14:49.080 --> 00:14:51.400]  但這裡竟然沒有用大衛的妻子
[00:14:51.400 --> 00:14:55.320]  而是用蘇羅的女兒
[00:14:55.320 --> 00:14:58.040]  兩度都用了蘇羅的女兒
[00:14:58.040 --> 00:15:01.080]  這裡似乎是想表明
[00:15:01.080 --> 00:15:08.120]  米格其實是繼承了他爸爸蘇羅那種王權的觀念
[00:15:08.120 --> 00:15:11.760]  而不是大衛那種牧者的觀念
[00:15:11.760 --> 00:15:16.520]  米格看重一個王的體面尊貴
[00:15:16.520 --> 00:15:19.960]  他說大衛在婢女面前赤身露體
[00:15:19.960 --> 00:15:23.120]  當時大衛當然不是沒有穿衣服
[00:15:23.120 --> 00:15:25.240]  這個所謂赤身露體是因為
[00:15:25.240 --> 00:15:27.200]  他脫下他的皇服
[00:15:27.200 --> 00:15:32.280]  只是穿著輕便的伊芙特來跳舞
[00:15:32.280 --> 00:15:36.440]  米格覺得他很有失莊重
[00:15:36.440 --> 00:15:38.320]  在他心目中
[00:15:38.320 --> 00:15:39.840]  一個一國之君
[00:15:39.840 --> 00:15:44.720]  怎可以像那些很卑賤的婢女一樣
[00:15:44.720 --> 00:15:47.760]  穿著露體的衣服
[00:15:47.760 --> 00:15:50.520]  還要在眾人面前跳舞
[00:15:50.520 --> 00:15:53.800]  似乎有失身份和體面
[00:15:53.800 --> 00:15:55.880]  但大衛如何回應呢?
[00:15:55.880 --> 00:15:59.440]  大衛說:我是在耶和華面前跳舞
[00:15:59.440 --> 00:16:01.800]  因為耶和華揀選了我
[00:16:01.800 --> 00:16:04.200]  使我高於李富同他的全家
[00:16:04.200 --> 00:16:07.000]  立我作以色列民的領袖
[00:16:07.000 --> 00:16:09.360]  所以我要在耶和華面前跳舞作樂
[00:16:09.360 --> 00:16:11.200]  我還要比今天更卑賤
[00:16:11.200 --> 00:16:13.640]  我要自視卑微
[00:16:13.640 --> 00:16:17.440]  但那些婢女都要尊重我
[00:16:17.440 --> 00:16:20.480]  大衛在這裡說
[00:16:20.480 --> 00:16:22.880]  他覺得自己卑微不夠
[00:16:22.880 --> 00:16:29.280]  意思不是他要故意貶低自己
[00:16:29.280 --> 00:16:30.560]  而是他覺得
[00:16:30.560 --> 00:16:32.680]  我在耶和華面前
[00:16:32.680 --> 00:16:34.960]  我去敬拜這個神的時候
[00:16:34.960 --> 00:16:38.960]  我不需要顧及我的尊貴和身份
[00:16:38.960 --> 00:16:40.600]  因為他看到
[00:16:40.600 --> 00:16:43.960]  他今天能夠作以色列的領袖
[00:16:43.960 --> 00:16:45.400]  是出於神的恩典
[00:16:45.400 --> 00:16:46.800]  是他不配得的
[00:16:46.800 --> 00:16:49.320]  而他能夠在這個神面前
[00:16:49.320 --> 00:16:52.080]  去讚美祂、敬拜祂
[00:16:52.080 --> 00:16:53.440]  他其實是很卑微的
[00:16:53.440 --> 00:16:55.800]  所以他是對著這個神
[00:16:55.800 --> 00:16:59.800]  這個王來自甘卑微
[00:16:59.800 --> 00:17:02.680]  所以大衛他不顧王的尊嚴和體統
[00:17:02.680 --> 00:17:04.160]  很高興地跳舞
[00:17:04.160 --> 00:17:08.920]  其實是反映他對上帝一份很純真的信仰
[00:17:08.920 --> 00:17:11.360]  如果我們留意
[00:17:11.360 --> 00:17:13.760]  第21節的經文的時候
[00:17:13.760 --> 00:17:18.040]  新譯本就用了
[00:17:18.040 --> 00:17:20.000]  以色列的領袖
[00:17:20.000 --> 00:17:22.560]  但是在和合本的翻譯裡面
[00:17:22.560 --> 00:17:25.400]  那個領袖他就用君
[00:17:25.400 --> 00:17:26.200]  我們說到君
[00:17:26.200 --> 00:17:28.880]  我們就以為君王、皇帝
[00:17:28.880 --> 00:17:31.880]  但其實他的意思只不過是
[00:17:31.880 --> 00:17:34.360]  他只是作了以色列的領袖
[00:17:34.360 --> 00:17:37.520]  在這裡大衛特別要強調的就是
[00:17:37.520 --> 00:17:39.600]  真正的王不是我
[00:17:39.600 --> 00:17:40.960]  是上帝自己
[00:17:40.960 --> 00:17:42.520]  所以我在上帝面前
[00:17:42.520 --> 00:17:43.960]  我很卑微
[00:17:43.960 --> 00:17:47.640]  所以我敬拜這位真正的王的時候
[00:17:47.640 --> 00:17:51.360]  我不需要將自己高高在上地放在這裡
[00:17:51.360 --> 00:17:54.120]  以為自己是一個很尊貴的君王
[00:17:54.120 --> 00:17:58.440]  真正尊貴的那個是上帝自己
[00:17:58.440 --> 00:18:02.280]  所以在第17到19節的經文裡面
[00:18:02.280 --> 00:18:05.040]  描寫到大衛他所做的那些事
[00:18:05.040 --> 00:18:10.800]  其實更加是表現了他好像在慶祝耶和華的登基
[00:18:10.800 --> 00:18:13.680]  而不是他自己在做些什麼
[00:18:13.680 --> 00:18:14.960]  他脫下了皇袍
[00:18:14.960 --> 00:18:17.880]  以一個普通的祈求者的身份
[00:18:17.880 --> 00:18:20.360]  帶領著那個隊伍一起
[00:18:20.360 --> 00:18:27.240]  一直向神祈求和獻祭
[00:18:27.240 --> 00:18:30.600]  大衛在神面前所做的這一切
[00:18:30.600 --> 00:18:32.440]  其實正正就反映他
[00:18:32.440 --> 00:18:35.960]  用一個極度謙卑的態度
[00:18:35.960 --> 00:18:38.200]  和一個全心全意的態度
[00:18:38.200 --> 00:18:40.400]  來敬拜耶和華
[00:18:40.400 --> 00:18:43.000]  這一位真正的王
[00:18:43.000 --> 00:18:45.080]  所以其實這段經文
[00:18:45.080 --> 00:18:48.000]  好像是在說一件送約季的事情
[00:18:48.000 --> 00:18:51.400]  但其實是大衛表現出來的
[00:18:51.400 --> 00:18:57.720]  其實是一個很尊貴的敬拜的榜樣
[00:18:57.720 --> 00:18:59.000]  最後這個問題
[00:18:59.000 --> 00:19:04.040]  「米格到死都沒有生育」
[00:19:04.040 --> 00:19:06.680]  為什麼作者要特別說這一句呢?
[00:19:06.680 --> 00:19:08.680]  有什麼心意呢?
[00:19:08.680 --> 00:19:11.160]  有人認為
[00:19:11.160 --> 00:19:13.800]  可能是大衛見到這個太太
[00:19:13.800 --> 00:19:16.440]  他都看不起她
[00:19:16.440 --> 00:19:18.560]  所以都不再與她同房
[00:19:18.560 --> 00:19:21.600]  所以她就沒有生育
[00:19:21.600 --> 00:19:23.640]  但也有很多的解經家說
[00:19:23.640 --> 00:19:26.560]  這個更可能是神對她的懲罰
[00:19:26.560 --> 00:19:28.720]  使她終生不育
[00:19:28.720 --> 00:19:34.960]  還有神都不打算讓素羅的後裔當王
[00:19:34.960 --> 00:19:37.640]  素羅沒有敬畏神、沒有信服神
[00:19:37.640 --> 00:19:42.160]  所以後來神揀選了大衛來接續她作王
[00:19:42.160 --> 00:19:44.000]  所以這裡解經家說
[00:19:44.000 --> 00:19:47.800]  神都沒有打算讓素羅的後裔當王
[00:19:47.800 --> 00:19:50.080]  從這件事裡面
[00:19:50.080 --> 00:19:52.000]  其實都給我們一個尷尬
[00:19:52.000 --> 00:19:54.400]  給我們一個提醒
[00:19:54.400 --> 00:19:57.880]  如果我們以輕蔑的態度去看待
[00:19:57.880 --> 00:20:00.440]  我們對神的敬拜
[00:20:00.440 --> 00:20:03.400]  其實後果可以可大可小
[00:20:03.400 --> 00:20:08.640]  我們今天用什麼心態來敬畏神呢?
[00:20:08.640 --> 00:20:12.520]  其實這個可能是一個很嚴重
[00:20:12.520 --> 00:20:13.600]  很嚴肅的問題
[00:20:13.600 --> 00:20:16.920]  值得我們去深思
[00:20:16.920 --> 00:20:20.120]  接著我們有一些反思應用
[00:20:20.120 --> 00:20:23.040]  我發覺在詩篇九十六篇
[00:20:23.040 --> 00:20:29.920]  整段經文其實都給我們很大的提醒
[00:20:29.920 --> 00:20:33.680]  好像是在回應我們今天的經文
[00:20:33.680 --> 00:20:36.560]  在大衛他們送藥櫃這件事裡面
[00:20:36.560 --> 00:20:38.080]  都給我們思想
[00:20:38.080 --> 00:20:41.040]  我們敬拜的態度是怎樣
[00:20:41.040 --> 00:20:43.240]  詩篇九十六篇的一至四節
[00:20:43.240 --> 00:20:45.240]  特別是最後一節說到
[00:20:45.240 --> 00:20:48.720]  「神是偉大的,該受極大的讚美
