
[00:00:00.000 --> 00:00:04.000]  請問大家有沒有聽過一個四字詞
[00:02:35.000 --> 00:02:39.000]  可以看到我們能夠在人生裡面
[00:02:39.000 --> 00:02:41.000]  更加活得豐盛
[00:02:41.000 --> 00:02:43.000]  活得圓滿
[00:02:43.000 --> 00:02:49.000]  活得重點是更加像耶穌
[00:02:49.000 --> 00:02:54.000]  當耶穌宣告天國要來臨的時候
[00:02:54.000 --> 00:02:56.000]  《馬太福音》裡面
[00:02:56.000 --> 00:02:59.000]  我們開始知道祂有登山補憤
[00:02:59.000 --> 00:03:01.000]  登山補憤開始講八福
[00:03:01.000 --> 00:03:03.000]  天國
[00:03:03.000 --> 00:03:05.000]  當耶穌開始教導
[00:03:05.000 --> 00:03:07.000]  或者在其他地方之前
[00:03:07.000 --> 00:03:09.000]  開始講天國的道理的時候
[00:03:09.000 --> 00:03:13.000]  引致一群法律賽人和民事
[00:03:13.000 --> 00:03:18.000]  質疑耶穌的天國道理
[00:03:18.000 --> 00:03:24.000]  究竟這個教導有沒有根據
[00:03:24.000 --> 00:03:28.000]  覺得好像跟他們所教導有所抵觸
[00:03:28.000 --> 00:03:32.000]  於是一種張力就開始形成了
[00:03:32.000 --> 00:03:34.000]  普遍來說質疑耶穌
[00:03:34.000 --> 00:03:39.000]  根本是否認識聖經
[00:03:39.000 --> 00:03:46.000]  或者是否不懂得正統的解讀
[00:03:46.000 --> 00:03:48.000]  當然我們現在知道
[00:03:48.000 --> 00:03:51.000]  他們所謂法律賽人的正統解讀
[00:03:51.000 --> 00:03:54.000]  加上了古人的遺傳
[00:03:54.000 --> 00:03:56.000]  經年累月之後
[00:03:56.000 --> 00:04:00.000]  他們建立起來有很多的規條
[00:04:00.000 --> 00:04:05.000]  所以耶穌第一次在《馬太福音》裡面
[00:04:05.000 --> 00:04:13.000]  宣告祂自己對舊約聖經的認識
[00:04:13.000 --> 00:04:16.000]  以及對舊約聖經的態度
[00:04:16.000 --> 00:04:18.000]  態度是什麼呢?
[00:04:18.000 --> 00:04:22.000]  是一種經文裡所說的
[00:04:22.000 --> 00:04:24.000]  我不是廢掉律法
[00:04:24.000 --> 00:04:26.000]  而是成全律法
[00:04:26.000 --> 00:04:28.000]  或者是成全律法與先知
[00:04:28.000 --> 00:04:31.000]  簡單來說就是成全舊約
[00:04:31.000 --> 00:04:38.000]  所以我們今天跟經文去看《信仰解鎖》
[00:04:38.000 --> 00:04:41.000]  我有三個分題
[00:04:41.000 --> 00:04:44.000]  第一就是新酒是耶穌
[00:04:44.000 --> 00:04:46.000]  耶穌是新酒
[00:04:46.000 --> 00:04:49.000]  第二就是解鎖、解命
[00:04:49.000 --> 00:04:52.000]  第三就是從內而外的「而」
[00:04:52.000 --> 00:04:56.000]  第一方面就是耶穌是新酒
[00:04:56.000 --> 00:04:58.000]  新酒是耶穌
[00:04:58.000 --> 00:05:01.000]  這當然是配合我們今年教的主題
[00:05:01.000 --> 00:05:03.000]  我們主題是什麼呢?
[00:05:03.000 --> 00:05:06.000]  新酒是裝在新皮袋裡面
[00:05:06.000 --> 00:05:10.000]  提醒大家新酒是耶穌
[00:05:10.000 --> 00:05:15.000]  這裡當然是說
[00:05:15.000 --> 00:05:20.000]  耶穌與舊約的關係在哪裡
[00:05:20.000 --> 00:05:22.000]  一開始說不要以為我來
[00:05:22.000 --> 00:05:24.000]  是廢掉律法與先知
[00:05:24.000 --> 00:05:26.000]  律法與先知是說整個舊約
[00:05:26.000 --> 00:05:28.000]  有時候我們說舊約就不會這樣說
[00:05:28.000 --> 00:05:30.000]  舊約是律法或者是先知書
[00:05:30.000 --> 00:05:32.000]  有時候還加上詩歌書
[00:05:32.000 --> 00:05:34.000]  有時候如果你看聖經說
[00:05:34.000 --> 00:05:37.000]  講舊約的聖經就是講這幾部分
[00:05:37.000 --> 00:05:40.000]  事實上在喜伯來的聖經都是這樣分三大類
[00:05:40.000 --> 00:05:42.000]  這些類別
[00:05:42.000 --> 00:05:44.000]  好了
[00:05:44.000 --> 00:05:46.000]  他說我不是廢掉
[00:05:46.000 --> 00:05:48.000]  不是廢掉
[00:05:48.000 --> 00:05:50.000]  更加是成全
[00:05:50.000 --> 00:05:54.000]  這裡讓我們看到一件事
[00:05:54.000 --> 00:06:00.000]  舊約聖經裡面有很多純預言的內容
[00:06:00.000 --> 00:06:06.000]  這些內容是直指向尼塞亞
[00:06:06.000 --> 00:06:09.000]  當然有時候會借用某些人物
[00:06:09.000 --> 00:06:11.000]  有時候會借用某些事件
[00:06:11.000 --> 00:06:14.000]  有時候會借用某些題材
[00:06:14.000 --> 00:06:17.000]  暗喻尼塞亞
[00:06:17.000 --> 00:06:25.000]  但有時候會直接指向尼塞亞
[00:06:25.000 --> 00:06:27.000]  無論如何都好
[00:06:27.000 --> 00:06:29.000]  他們知道有位尼塞亞
[00:06:29.000 --> 00:06:31.000]  說的新約就是基督
[00:06:31.000 --> 00:06:33.000]  他們知道這件事
[00:06:33.000 --> 00:06:35.000]  問題就是
[00:06:35.000 --> 00:06:39.000]  耶穌基督就是基督
[00:06:39.000 --> 00:06:41.000]  就是尼塞亞
[00:06:41.000 --> 00:06:44.000]  當這個預言指向他的時候
[00:06:44.000 --> 00:06:49.000]  他會想令這個預言得到應驗
[00:06:49.000 --> 00:06:50.000]  應驗之後
[00:06:50.000 --> 00:06:53.000]  是從他的傳道的工作
[00:06:53.000 --> 00:06:56.000]  從他的生平裡面所做的事情
[00:06:56.000 --> 00:06:59.000]  能夠去反映出來
[00:06:59.000 --> 00:07:02.000]  所以當加上耶穌的生平
[00:07:02.000 --> 00:07:04.000]  他的傳道
[00:07:04.000 --> 00:07:09.000]  他所實踐的工作
[00:07:09.000 --> 00:07:11.000]  或者他的生命的時候
[00:07:11.000 --> 00:07:18.000]  才能夠完滿地承傳舊約所說的東西
[00:07:18.000 --> 00:07:19.000]  大家明白嗎
[00:07:19.000 --> 00:07:24.000]  但如果法理賽人和這些民士
[00:07:24.000 --> 00:07:29.000]  他們不認為耶穌基督是尼塞亞
[00:07:29.000 --> 00:07:32.000]  或者新約所說的基督
[00:07:32.000 --> 00:07:35.000]  他們不會將他的教導
[00:07:35.000 --> 00:07:38.000]  他的言行加在一起
[00:07:38.000 --> 00:07:41.000]  去成就整個的律法
[00:07:41.000 --> 00:07:44.000]  成就舊約的內容
[00:07:44.000 --> 00:07:45.000]  大家都明白了
[00:07:45.000 --> 00:07:48.000]  他們沒有了耶穌基督的當中
[00:07:48.000 --> 00:07:50.000]  所以耶穌就說
[00:07:50.000 --> 00:07:52.000]  我不是來揮刁
[00:07:52.000 --> 00:07:56.000]  我是來成全
[00:07:56.000 --> 00:08:02.000]  如果一個好的文學的寫法
[00:08:02.000 --> 00:08:08.000]  就是這些叫做平衡法對比
[00:08:08.000 --> 00:08:11.000]  如果大家知道
[00:08:11.000 --> 00:08:13.000]  詩篇有很多平衡對比
[00:08:13.000 --> 00:08:18.000]  譬如詩篇第一次
[00:08:18.000 --> 00:08:21.000]  不從惡人的計謀
[00:08:21.000 --> 00:08:23.000]  不站罪人的道路
[00:08:23.000 --> 00:08:26.000]  不坐涉犯人的座位
[00:08:26.000 --> 00:08:32.000]  不從不站不坐不從不站不坐
[00:08:32.000 --> 00:08:35.000]  是進行式的對比
[00:08:35.000 --> 00:08:36.000]  平衡式的
[00:08:36.000 --> 00:08:42.000]  惡人、罪人、涉犯人都是同類的
[00:08:42.000 --> 00:08:44.000]  或者其他
[00:08:44.000 --> 00:08:46.000]  朱天述說他的榮耀
[00:08:46.000 --> 00:08:48.000]  窮倉述說他的手段
[00:08:48.000 --> 00:08:50.000]  朱天和窮倉
[00:08:50.000 --> 00:08:51.000]  這日到那日
[00:08:51.000 --> 00:08:52.000]  這夜到那夜
[00:08:52.000 --> 00:08:54.000]  日頭和夜晚的對比
[00:08:54.000 --> 00:08:58.000]  但是問題是廢掉和成全是一個好的對比
[00:08:58.000 --> 00:09:01.000]  似乎不是太好的對比
[00:09:01.000 --> 00:09:03.000]  所以對比是反異對比
[00:09:03.000 --> 00:09:06.000]  廢掉的反異詞是什麼?
[00:09:06.000 --> 00:09:15.000]  廢掉的反異詞可能是
[00:09:15.000 --> 00:09:21.000]  我要廢掉惡法
[00:09:21.000 --> 00:09:24.000]  我不行,我支持惡法
[00:09:24.000 --> 00:09:26.000]  不要說惡法,是法律中性的
[00:09:26.000 --> 00:09:28.000]  我廢掉它,我支持它
[00:09:28.000 --> 00:09:30.000]  廢掉支持
[00:09:30.000 --> 00:09:32.000]  似乎耶穌不是說
[00:09:32.000 --> 00:09:35.000]  我不是要廢掉,我來支持它
[00:09:35.000 --> 00:09:36.000]  好像拿起旗子
[00:09:36.000 --> 00:09:39.000]  我支持這個說法
[00:09:39.000 --> 00:09:41.000]  它不是支持這麼簡單
[00:09:41.000 --> 00:09:43.000]  它是成全
[00:09:43.000 --> 00:09:44.000]  它是什麼?
[00:09:44.000 --> 00:09:48.000]  在第十八節那裡
[00:09:48.000 --> 00:09:51.000]  「直到一切都實現」
[00:09:51.000 --> 00:09:54.000]  即是說要它實現出來
[00:09:54.000 --> 00:09:57.000]  要它自己親身參與而實現
[00:09:57.000 --> 00:09:59.000]  所以不是這麼簡單
[00:09:59.000 --> 00:10:01.000]  就是加了耶穌在裡面
[00:10:01.000 --> 00:10:05.000]  所以實現的反異詞是什麼?
[00:10:05.000 --> 00:10:06.000]  就不是廢掉
[00:10:06.000 --> 00:10:08.000]  實現的反異詞可能是
[00:10:08.000 --> 00:10:12.000]  落空了,做不成一件事情
[00:10:12.000 --> 00:10:18.000]  所以這不是一個很好的正反的平衡
[00:10:18.000 --> 00:10:20.000]  但是我就明白了
[00:10:20.000 --> 00:10:22.000]  根本不是這麼說
[00:10:22.000 --> 00:10:24.000]  因為有了耶穌之後
[00:10:24.000 --> 00:10:28.000]  進入了一個歷史時空
[00:10:28.000 --> 00:10:33.000]  這個舊約繼續得以成全
[00:10:33.000 --> 00:10:36.000]  得以實現所說的話
[00:10:36.000 --> 00:10:38.000]  但是如果沒有了耶穌
[00:10:38.000 --> 00:10:40.000]  我們撇棄了耶穌
[00:10:40.000 --> 00:10:43.000]  而好像仍然是法理賽人
[00:10:43.000 --> 00:10:45.000]  以及一些民事
[00:10:45.000 --> 00:10:49.000]  那種教導就會帶來偏差
[00:10:49.000 --> 00:10:51.000]  帶來很大的問題
[00:10:51.000 --> 00:10:56.000]  所以這裏曾經保羅也說過
[00:10:56.000 --> 00:10:59.000]  律法的總結是誰?
[00:10:59.000 --> 00:11:00.000]  就是耶穌基督
[00:11:00.000 --> 00:11:01.000]  律法總結是耶穌基督
[00:11:01.000 --> 00:11:04.000]  所以說它是完全了律法
[00:11:04.000 --> 00:11:06.000]  更加是超越了律法
[00:11:06.000 --> 00:11:08.000]  因為它不單單是持守
[00:11:08.000 --> 00:11:12.000]  它的承傳不是在保守、持守
[00:11:12.000 --> 00:11:17.000]  而是實現了、超越了律法
[00:11:17.000 --> 00:11:20.000]  耶穌是舊約盼望的成就
[00:11:20.000 --> 00:11:23.000]  所以它的教訓是超越了舊約的啟示
[00:11:23.000 --> 00:11:25.000]  但是沒有廢掉它
[00:11:25.000 --> 00:11:28.000]  更加達到一個高峰
[00:11:28.000 --> 00:11:32.000]  所以耶穌的教訓是絕對符合律法
[00:11:32.000 --> 00:11:34.000]  才知道舊約的教訓
[00:11:34.000 --> 00:11:39.000]  但是有很多方面耶穌會引用這些經文
[00:11:39.000 --> 00:11:41.000]  因為律法才知道
[00:11:41.000 --> 00:11:46.000]  書卷是去預表了耶穌基督
[00:11:46.000 --> 00:11:49.000]  所以它肯定不是廢掉律法
[00:11:49.000 --> 00:11:51.000]  所以它宣告出來
[00:11:51.000 --> 00:11:53.000]  跟這班法理賽人民事
[00:11:53.000 --> 00:11:56.000]  它不是你們所說的我廢掉律法
[00:11:56.000 --> 00:12:00.000]  反而我是去承傳、實現這個律法
[00:12:00.000 --> 00:12:05.000]  用它的身體力行、用它的教導言語去實踐出來
[00:12:05.000 --> 00:12:09.000]  而正正當時這班法理賽人民事
[00:12:09.000 --> 00:12:14.000]  卻是將這個律法鎖住了
[00:12:14.000 --> 00:12:18.000]  將它那個真正的意義鎖起來
[00:12:18.000 --> 00:12:21.000]  根本不知道為了什麼要守這個律法
[00:12:21.000 --> 00:12:24.000]  完全不明白那個意義在裡面
[00:12:24.000 --> 00:12:29.000]  於是就變成了一種規條式的信仰
[00:12:29.000 --> 00:12:34.000]  變成不知道是否應該這樣做
[00:12:34.000 --> 00:12:37.000]  或者是跟隨別人的習慣去做
[00:12:37.000 --> 00:12:40.000]  所以有時候教育圖都遇到這些禮儀
[00:12:40.000 --> 00:12:42.000]  就這樣問:究竟我們是否應該這樣?
[00:12:42.000 --> 00:12:43.000]  究竟是否應該這樣?
[00:12:43.000 --> 00:12:45.000]  就是很規條式的問這些問題
[00:12:45.000 --> 00:12:49.000]  有時候我也覺得我的信仰不是這樣
[00:12:49.000 --> 00:12:52.000]  應該我們都明白真正的意義在哪裡
[00:12:52.000 --> 00:12:56.000]  有時候好像害怕犯了一些禁忌的感覺
[00:12:56.000 --> 00:12:58.000]  在裡面也有的情況
[00:12:58.000 --> 00:13:02.000]  這就是耶穌很清楚的說自己的情況
[00:13:02.000 --> 00:13:06.000]  所以他最後就說:天地都要廢去
[00:13:06.000 --> 00:13:11.000]  但是這個律法一點一滑都不能夠落空
[00:13:11.000 --> 00:13:13.000]  一點一滑都不能夠落空
[00:13:13.000 --> 00:13:17.000]  天地廢去都比較容易一點
[00:13:17.000 --> 00:13:21.000]  神的話語、耶穌的成就、實現
[00:13:21.000 --> 00:13:29.000]  永遠不會落空、不會沒有成就
[00:13:29.000 --> 00:13:32.000]  因為如果我們今天說天地廢去
[00:13:32.000 --> 00:13:33.000]  世界就沒了
[00:13:33.000 --> 00:13:35.000]  但是很可惜地說
[00:13:35.000 --> 00:13:37.000]  耶穌的救恩都沒有
[00:13:37.000 --> 00:13:39.000]  那怎麼辦?
[00:13:39.000 --> 00:13:41.000]  天地會沒了
[00:13:41.000 --> 00:13:46.000]  耶穌的救恩是真正的實踐
[00:13:46.000 --> 00:13:47.000]  是否?
[00:13:47.000 --> 00:13:49.000]  肯定的成就出來
[00:13:49.000 --> 00:13:52.000]  這是更加重要的地方
[00:13:52.000 --> 00:13:56.000]  說到律法一點一滑
[00:13:56.000 --> 00:13:59.000]  一點一滑就是喜伯來文
[00:13:59.000 --> 00:14:03.000]  喜伯來文一點都是一個響音
[00:14:03.000 --> 00:14:05.000]  響音很小的
[00:14:05.000 --> 00:14:06.000]  喜伯來文很有趣的
[00:14:06.000 --> 00:14:14.000]  字母的指音就好像比較大的圖案
[00:14:14.000 --> 00:14:19.000]  響音只有一點、一撇
[00:14:19.000 --> 00:14:22.000]  但是沒有響音就讀不出一個字
[00:14:22.000 --> 00:14:24.000]  一滑的意思是
[00:14:24.000 --> 00:14:26.000]  像我們中文寫字
[00:14:26.000 --> 00:14:33.000]  少了滑就不同了讀法
[00:14:33.000 --> 00:14:45.000]  例如生日的「生」字沒有了就變成「牛」
[00:14:45.000 --> 00:14:50.000]  所以一點一滑都不能改變
[00:14:50.000 --> 00:14:54.000]  都不能刪去
[00:14:54.000 --> 00:14:57.000]  成就誡命的第二方面
[00:14:57.000 --> 00:15:02.000]  解鎖誡命
[00:15:02.000 --> 00:15:04.000]  這裡開始說
[00:15:04.000 --> 00:15:07.000]  無論誰廢掉誡命最少的一條
[00:15:07.000 --> 00:15:09.000]  又教人這樣做
[00:15:09.000 --> 00:15:11.000]  它在天國裡面稱為最小的
[00:15:11.000 --> 00:15:13.000]  我本身就說
[00:15:13.000 --> 00:15:14.000]  無論誰遵行
[00:15:14.000 --> 00:15:16.000]  當然是最少的一條
[00:15:16.000 --> 00:15:18.000]  又教人這樣做的時候
[00:15:18.000 --> 00:15:21.000]  它在天國裡面是大的
[00:15:21.000 --> 00:15:26.000]  其實耶穌為什麼會說這個說法呢?
[00:15:26.000 --> 00:15:35.000]  因為曾經有民事來到耶穌的面前就問
[00:15:35.000 --> 00:15:41.000]  耶穌請問誡命裡面哪一條最大?
[00:15:41.000 --> 00:15:46.000]  耶穌就告訴他
[00:15:46.000 --> 00:15:49.000]  盡心盡性盡意盡力愛主祢的神
[00:15:49.000 --> 00:15:51.000]  其次也相仿
[00:15:51.000 --> 00:15:53.000]  愛神愛人如己
[00:15:53.000 --> 00:15:56.000]  耶穌說愛神愛人愛己就什麼都說了
[00:15:56.000 --> 00:15:59.000]  如果在他們的法系採人
[00:15:59.000 --> 00:16:04.000]  一直在民事引申出來的千萬條條例
[00:16:04.000 --> 00:16:06.000]  裡面都是包括了
[00:16:06.000 --> 00:16:08.000]  那你真的哪一條最大?
[00:16:08.000 --> 00:16:10.000]  其實耶穌沒有回答你
[00:16:10.000 --> 00:16:12.000]  耶穌是回答什麼呢?
[00:16:12.000 --> 00:16:14.000]  意思就是你不要問哪一條最大最小
[00:16:14.000 --> 00:16:16.000]  你不要問哪個排第一哪個排第二
[00:16:16.000 --> 00:16:17.000]  沒有這件事
[00:16:17.000 --> 00:16:19.000]  總之你這個大的原則
[00:16:19.000 --> 00:16:22.000]  你就要實踐到愛神愛人愛自己
[00:16:22.000 --> 00:16:24.000]  這個是很重要的原則
[00:16:24.000 --> 00:16:26.000]  不是說哪一大哪一小
[00:16:26.000 --> 00:16:28.000]  為什麼他們會說大小呢?
[00:16:28.000 --> 00:16:30.000]  因為他們不是在說十戒
[00:16:30.000 --> 00:16:32.000]  哪一條大哪一條小
[00:16:32.000 --> 00:16:34.000]  他們是在說他們引申出來的律法裡面
[00:16:34.000 --> 00:16:37.000]  跟著千千萬萬的條文
[00:16:37.000 --> 00:16:41.000]  跟著這些條文是有大有小之分的
[00:16:41.000 --> 00:16:43.000]  還可以對沖的
[00:16:43.000 --> 00:16:45.000]  我現在流行說對沖
[00:16:45.000 --> 00:16:47.000]  強積金就說對沖
[00:16:47.000 --> 00:16:49.000]  不是強積金不知道是什麼金
[00:16:49.000 --> 00:16:50.000]  就是對沖
[00:16:50.000 --> 00:16:52.000]  可以有這個沒有那個
[00:16:52.000 --> 00:16:54.000]  他們真的會做到這樣
[00:16:54.000 --> 00:16:56.000]  這個是他們的問題
[00:16:56.000 --> 00:16:59.000]  因為耶穌的教訓是與別不同的
[00:16:59.000 --> 00:17:01.000]  為什麼我說對沖呢?
[00:17:01.000 --> 00:17:03.000]  你會記得耶穌說
[00:17:03.000 --> 00:17:07.000]  你應該奉獻給聖殿的
[00:17:07.000 --> 00:17:09.000]  我奉獻了
[00:17:09.000 --> 00:17:11.000]  但是跟著我說
[00:17:11.000 --> 00:17:13.000]  那些錢我奉獻給了聖殿
[00:17:13.000 --> 00:17:15.000]  沒有錢去什麼?
[00:17:15.000 --> 00:17:17.000]  養育父母
[00:17:17.000 --> 00:17:19.000]  可能去奉獻一點點給聖殿
[00:17:19.000 --> 00:17:21.000]  那大塊的養育父母的錢就不用了
[00:17:21.000 --> 00:17:23.000]  收回來了
[00:17:23.000 --> 00:17:25.000]  你明白嗎?
[00:17:25.000 --> 00:17:27.000]  他們就用了一些律法的對沖
[00:17:27.000 --> 00:17:29.000]  沒事的,OK的
[00:17:29.000 --> 00:17:31.000]  因為你是擺神仙頭位
[00:17:31.000 --> 00:17:33.000]  放在那裡
[00:17:33.000 --> 00:17:35.000]  那你可以在這裡就不用了
[00:17:35.000 --> 00:17:38.000]  這個完全是他們後期那些
[00:17:38.000 --> 00:17:40.000]  引申出來的那些律法
[00:17:40.000 --> 00:17:43.000]  去排位、排列
[00:17:43.000 --> 00:17:46.000]  於是就成為了這樣的情況
[00:17:46.000 --> 00:17:49.000]  根本就變成了
[00:17:49.000 --> 00:17:51.000]  他們可以走這些法律
[00:17:51.000 --> 00:17:53.000]  反過來這麼說
[00:17:53.000 --> 00:17:55.000]  他們更加可以以為
[00:17:55.000 --> 00:17:57.000]  我實踐了某些的條例
[00:17:57.000 --> 00:17:59.000]  我就等於侍奉了神
[00:17:59.000 --> 00:18:02.000]  但是完全是鎖實了
[00:18:02.000 --> 00:18:06.000]  裡面那個律法的真正的意思
[00:18:06.000 --> 00:18:08.000]  當孝敬父母
[00:18:08.000 --> 00:18:12.000]  這些十誡都可以被它蓋過了
[00:18:12.000 --> 00:18:16.000]  我敬畏神為先
[00:18:16.000 --> 00:18:18.000]  只有兩個選擇
[00:18:18.000 --> 00:18:20.000]  我當然是愛神先
[00:18:20.000 --> 00:18:22.000]  父母都不聽話
[00:18:22.000 --> 00:18:24.000]  沒辦法了
[00:18:24.000 --> 00:18:26.000]  這些是很多的藉口去做這些事情
[00:18:26.000 --> 00:18:28.000]  今天我們都可能信徒
[00:18:28.000 --> 00:18:30.000]  都用了一些藉口
[00:18:30.000 --> 00:18:32.000]  走另一種方法
[00:18:32.000 --> 00:18:36.000]  去逃避了另一樣應該有的責任
[00:18:36.000 --> 00:18:38.000]  可能走某一些方法
[00:18:38.000 --> 00:18:41.000]  好像看來挺好的一些行動
[00:18:41.000 --> 00:18:44.000]  逃避了一些良心
[00:18:44.000 --> 00:18:46.000]  逃避了一些公義的事情
[00:18:46.000 --> 00:18:48.000]  逃避了一些愛心出發的事情
[00:18:48.000 --> 00:18:50.000]  都不一定
[00:18:50.000 --> 00:18:53.000]  所以變成了形成人的動機
[00:18:53.000 --> 00:18:54.000]  做每一件事
[00:18:54.000 --> 00:18:56.000]  就會產生很多的
[00:18:56.000 --> 00:18:58.000]  不同的因素意義
[00:18:58.000 --> 00:19:01.000]  就不是看真正和內心的動機
[00:19:01.000 --> 00:19:02.000]  發出來做什麼
[00:19:02.000 --> 00:19:03.000]  而是看那個結果
[00:19:03.000 --> 00:19:05.000]  我取向哪一方面
[00:19:05.000 --> 00:19:08.000]  作為利益好處我就選擇了
[00:19:08.000 --> 00:19:11.000]  這些就是成為法理賽人民事
[00:19:11.000 --> 00:19:13.000]  曲解了神的說話
[00:19:13.000 --> 00:19:16.000]  而不能夠將聖經裡的本意
[00:19:16.000 --> 00:19:17.000]  能夠帶出來
[00:19:17.000 --> 00:19:21.000]  所以耶穌要解鎖這些的誡命
[00:19:21.000 --> 00:19:25.000]  我希望接下來有幾次的講道
[00:19:25.000 --> 00:19:26.000]  都是講後面的經文
[00:19:26.000 --> 00:19:29.000]  耶穌正正用不同的例子
[00:19:29.000 --> 00:19:31.000]  去解鎖當時
[00:19:31.000 --> 00:19:34.000]  加上了古人那種的遺傳
[00:19:34.000 --> 00:19:35.000]  那種的解釋
[00:19:35.000 --> 00:19:38.000]  而將這個大的原則
[00:19:38.000 --> 00:19:39.000]  狹窄化了
[00:19:39.000 --> 00:19:43.000]  以致做一些很微細的動作
[00:19:43.000 --> 00:19:45.000]  去完成了所謂
[00:19:45.000 --> 00:19:47.000]  我們信徒要做的事情
[00:19:47.000 --> 00:19:49.000]  卻是失去了大原則
[00:19:49.000 --> 00:19:51.000]  那種的要求
[00:19:51.000 --> 00:19:53.000]  這個就是
[00:19:53.000 --> 00:19:55.000]  耶穌為什麼說
[00:19:55.000 --> 00:19:57.000]  最少的一條誡命
[00:19:57.000 --> 00:20:00.000]  我們都要去遵守
[00:20:00.000 --> 00:20:01.000]  這樣的意思
[00:20:01.000 --> 00:20:06.000]  當然在第十九節後面就說
[00:20:06.000 --> 00:20:07.000]  無論誰遵行
[00:20:07.000 --> 00:20:09.000]  大大小小都好
[00:20:09.000 --> 00:20:11.000]  還要教導人
[00:20:11.000 --> 00:20:12.000]  天國是大
[00:20:12.000 --> 00:20:14.000]  遵行都不夠要教導人
[00:20:14.000 --> 00:20:16.000]  要教導得對
[00:20:16.000 --> 00:20:19.000]  法理賽人就好像這樣
[00:20:19.000 --> 00:20:20.000]  就問我
[00:20:20.000 --> 00:20:23.000]  究竟尖沙咀碼頭怎麼去
[00:20:23.000 --> 00:20:25.000]  法理賽人就說
[00:20:25.000 --> 00:20:31.000]  你向洪坎那邊走就到了
[00:20:31.000 --> 00:20:34.000]  你走了一整天都不去到尖沙咀碼頭
