
[00:00:00.000 --> 00:00:02.720]  在聆聽今天的講道以先
[00:03:41.360 --> 00:03:47.360]  都同樣被這個不肯定性的因素去影響著他
[00:03:47.360 --> 00:03:49.680]  無一倖免
[00:03:49.680 --> 00:03:51.840]  他沒有辦法因為透過他金錢
[00:03:51.840 --> 00:03:55.680]  而去對他自己有更多的更大的保證
[00:03:55.680 --> 00:04:00.080]  能夠在這個人生的路上走得長一些
[00:04:00.080 --> 00:04:03.520]  或者走得輝煌一些
[00:04:03.520 --> 00:04:06.160]  最近有個不知道哪個國家的領袖
[00:04:06.160 --> 00:04:08.800]  還說他可以活到150歲
[00:04:08.800 --> 00:04:11.200]  是不是真的活得長一些
[00:04:11.200 --> 00:04:15.600]  你就一定成功久一些呢?
[00:04:15.600 --> 00:04:18.160]  在《聖經》裏面有一個人物
[00:04:18.160 --> 00:04:21.840]  這個人物是其中一個我很欣賞的人物
[00:04:21.840 --> 00:04:25.760]  他的名字叫做盧德
[00:04:25.760 --> 00:04:32.000]  盧德是一個愛邦的女子
[00:04:32.000 --> 00:04:35.840]  她生來就已經不是希伯來人了
[00:04:35.840 --> 00:04:39.040]  但是她既然不是希伯來人
[00:04:39.040 --> 00:04:42.720]  又不是住在這個猶大英許地裏面
[00:04:42.720 --> 00:04:45.520]  她住在這個摩亞地的當中
[00:04:45.520 --> 00:04:52.320]  她以為後來因為嫁了去一個猶太人的家庭
[00:04:52.320 --> 00:04:55.360]  其實這個家庭應該都頗為顯赫的家庭來的
[00:04:55.360 --> 00:04:59.600]  如果從那個姓名的追查
[00:04:59.600 --> 00:05:02.480]  以為得了一個如意郎君
[00:05:02.480 --> 00:05:04.320]  可以心滿意足
[00:05:04.320 --> 00:05:06.160]  相夫教子
[00:05:06.160 --> 00:05:09.520]  誰不知也都突然之間
[00:05:09.520 --> 00:05:13.760]  她丈夫英年早逝
[00:05:13.760 --> 00:05:16.800]  盧德在這樣的狀態之下
[00:05:16.800 --> 00:05:20.080]  她竟然仍然立志跟隨著
[00:05:20.080 --> 00:05:25.440]  那個死剩在她家庭的婆婆
[00:05:25.440 --> 00:05:30.640]  隨著她一起回到這個猶大地的伯利恆
[00:05:30.640 --> 00:05:36.000]  開展一條連自己都不知道將會有怎樣的人生路
[00:05:36.000 --> 00:05:39.520]  在一個完全陌生的世界裏面
[00:05:39.520 --> 00:05:42.080]  我就會經常都會問一個問題
[00:05:42.080 --> 00:05:47.280]  究竟是什麼東西去支撐著盧德
[00:05:47.280 --> 00:05:51.440]  去走他那條人生的道路呢?
[00:05:51.440 --> 00:05:54.640]  所以我很喜歡盧德記
[00:05:54.640 --> 00:05:56.720]  從盧德記裏面看
[00:05:56.720 --> 00:06:04.400]  盧德怎樣去支撐他走這條很多不確定性的人生
[00:06:04.400 --> 00:06:06.400]  但是無論怎樣也好
[00:06:06.400 --> 00:06:09.120]  我看見有一個很重要的原則
[00:06:09.120 --> 00:06:16.240]  就是當一個人有相信上帝這份信在他裏面的時候
[00:06:16.240 --> 00:06:20.560]  他所走的人生路就與很多不信主的人
[00:06:20.560 --> 00:06:25.360]  或者沒有上帝的人的人生是截然不同的
[00:06:25.360 --> 00:06:29.040]  無論在行走的過程當中的態度
[00:06:29.040 --> 00:06:32.480]  或者最終得到的結果
[00:06:32.480 --> 00:06:37.440]  都給我們看見一個很截然不同的終局
[00:06:37.440 --> 00:06:40.960]  而今天我們來看這一段的聖經
[00:06:40.960 --> 00:06:45.200]  但爾利書第十章從第十五節開始
[00:06:45.200 --> 00:06:49.520]  看到第十一章的頭兩節
[00:06:49.520 --> 00:06:52.240]  我們就會在這裏看見一個
[00:06:52.240 --> 00:06:57.120]  似乎在這個世界根本上沒有能力的人
[00:06:57.120 --> 00:07:02.320]  或者接近他能力以外的一位人物
[00:07:02.320 --> 00:07:06.880]  叫但爾利他怎樣靠著相信上帝
[00:07:06.880 --> 00:07:11.680]  而找緊這個真正生命力量的源頭
[00:07:11.680 --> 00:07:14.640]  能夠讓他重新得力
[00:07:14.640 --> 00:07:17.680]  在他這個年紀老邁的時候
[00:07:17.680 --> 00:07:20.880]  仍然去侍奉上帝
[00:07:20.880 --> 00:07:24.880]  甚至寫下今天我們所看的經文
[00:07:24.880 --> 00:07:28.240]  讓我們去知道怎樣學會
[00:07:28.240 --> 00:07:30.240]  一個很重要的因素
[00:07:30.240 --> 00:07:33.440]  就是原來神所珍惜的人
[00:07:33.440 --> 00:07:37.920]  可以藉著上帝重新得力
[00:07:37.920 --> 00:07:40.560]  讓我們一起去打開這段聖經
[00:07:40.560 --> 00:07:43.360]  但爾利書第十章第十五節開始
[00:07:43.360 --> 00:07:47.760]  到十一章的頭兩節二節上
[00:07:47.760 --> 00:07:49.200]  讓我們一起去看一下
[00:07:49.200 --> 00:07:52.320]  怎樣一個真是在上帝裏面
[00:07:52.320 --> 00:07:55.360]  蒙上帝眷愛的人
[00:07:55.360 --> 00:07:57.680]  他怎樣得力走這條人生路
[00:07:57.680 --> 00:08:02.640]  在眾多的不確定性裏面
[00:08:02.640 --> 00:08:05.840]  仍然走一條能夠上帝喜悅的路
[00:08:05.840 --> 00:08:06.960]  讓我們一起打開這段聖經
[00:08:06.960 --> 00:08:08.560]  我們一起讀一下好不好
[00:08:08.560 --> 00:08:14.160]  好找到之後我們一起讀
[00:08:14.160 --> 00:08:16.240]  我先拿一張大字聖經
[00:08:16.240 --> 00:08:17.920]  我不是自己看到
[00:08:17.920 --> 00:08:20.800]  好我們一起讀
[00:08:20.800 --> 00:08:23.680]  他向我這樣說
[00:08:23.680 --> 00:08:29.440]  我便念念朝地 啞口無聲
[00:08:29.440 --> 00:08:32.640]  不料有一位匠人的
[00:08:32.640 --> 00:08:34.720]  摸我的嘴唇
[00:08:34.720 --> 00:08:39.120]  我便開口向那站在我面前的說
[00:08:39.120 --> 00:08:40.640]  我主呀
[00:08:40.640 --> 00:08:42.480]  因見這異象
[00:08:42.480 --> 00:08:46.720]  我大大愁苦 毫無犧力
[00:08:46.720 --> 00:08:51.520]  我主的僕人怎能與我主說話呢
[00:08:51.520 --> 00:08:55.040]  我一見異象就渾身無力
[00:08:55.040 --> 00:08:57.040]  毫無氣息
[00:08:57.040 --> 00:09:01.280]  有一位形象匠人的又摸我
[00:09:01.280 --> 00:09:03.280]  使我有力量
[00:09:03.280 --> 00:09:04.480]  他說
[00:09:04.480 --> 00:09:07.120]  大蒙眷愛的人呀
[00:09:07.120 --> 00:09:08.960]  不要懼怕
[00:09:08.960 --> 00:09:10.800]  願你平安
[00:09:10.800 --> 00:09:13.040]  你總要堅強
[00:09:13.040 --> 00:09:15.200]  他一向我說話
[00:09:15.200 --> 00:09:17.600]  我便覺得有力量
[00:09:17.600 --> 00:09:18.480]  說
[00:09:18.480 --> 00:09:20.320]  我主請說
[00:09:20.320 --> 00:09:22.880]  因你使我有力量
[00:09:22.880 --> 00:09:24.400]  他就說
[00:09:24.400 --> 00:09:28.000]  你知道我為何來見你嗎
[00:09:28.000 --> 00:09:32.880]  現在我要回去與波斯的魔君征戰
[00:09:32.880 --> 00:09:34.400]  我去後
[00:09:34.400 --> 00:09:36.960]  希臘的魔君必來
[00:09:36.960 --> 00:09:43.360]  但我要將那錄在真確書上的事告訴你
[00:09:43.360 --> 00:09:47.440]  除了你們的大軍米加勒之外
[00:09:47.440 --> 00:09:51.280]  沒有幫助我抵擋這兩魔棍的
[00:09:51.280 --> 00:09:52.560]  又說
[00:09:52.560 --> 00:09:56.640]  當米底亞王大樓事完連
[00:09:56.640 --> 00:10:00.240]  我曾起來輔助米加勒
[00:10:00.240 --> 00:10:02.160]  使他堅強
[00:10:02.160 --> 00:10:06.000]  現在我真是指示你
[00:10:06.000 --> 00:10:07.920]  讀到這裡為止
[00:10:07.920 --> 00:10:13.040]  很多人讀到這段聖經的時候
[00:10:13.040 --> 00:10:19.440]  就很喜歡強調那些神跡能力
[00:10:19.440 --> 00:10:22.000]  繼先前我們所看到
[00:10:22.000 --> 00:10:25.840]  按手在但以你這種的
[00:10:25.840 --> 00:10:28.400]  猜派
[00:10:28.400 --> 00:10:32.240]  有些神學的中派指導是
[00:10:32.240 --> 00:10:36.080]  按了手將力量灌在你身上
[00:10:36.080 --> 00:10:38.640]  這些靈因派很喜歡用的陳述
[00:10:38.640 --> 00:10:45.040]  今天這段聖經有另一種靈因派甚至基督徒很喜歡的
[00:10:45.040 --> 00:10:48.880]  就是上帝找些人來摸摸你的嘴唇
[00:10:48.880 --> 00:10:50.160]  那你就
[00:10:50.160 --> 00:10:52.480]  滿有力量曉說話了
[00:10:52.480 --> 00:10:54.000]  所以大家有沒有留意
[00:10:54.000 --> 00:10:57.840]  有時你聽那些基督徒禱告
[00:10:57.840 --> 00:11:00.400]  聽起來就很神聖
[00:11:00.400 --> 00:11:05.520]  我求神你的恩手如何觸摸我的嘴唇
[00:11:05.520 --> 00:11:09.600]  就是我今天為你宣講上帝你的說話
[00:11:09.600 --> 00:11:13.200]  或者一些傳道人未講到之前就會說
[00:11:13.200 --> 00:11:17.680]  求上帝你觸摸我嘴唇使得我今天高沒過之後
[00:11:17.680 --> 00:11:20.000]  我就能夠講出你的真理
[00:11:20.000 --> 00:11:21.520]  弟兄姊妹
[00:11:21.520 --> 00:11:24.720]  我不敢講上帝不會這樣做
[00:11:24.720 --> 00:11:26.240]  不過我很肯定
[00:11:26.240 --> 00:11:28.560]  這一種的講話
[00:11:28.560 --> 00:11:36.240]  是失卻了上帝原本在達爾利書這類經文的記載的原意
[00:11:36.240 --> 00:11:40.720]  往往這些經文所記載的不是叫我們去摸人的嘴唇
[00:11:40.720 --> 00:11:42.880]  或者讓上帝來摸你的嘴唇
[00:11:42.880 --> 00:11:44.560]  才得力
[00:11:44.560 --> 00:11:47.120]  而是讓我們看到一個很重要的事情
[00:11:47.120 --> 00:11:50.880]  上帝如何去眷愛和去關顧
[00:11:50.880 --> 00:11:53.920]  他所眷愛的人士
[00:11:53.920 --> 00:11:57.200]  就是在上帝裏面真是相信他的人
[00:11:57.200 --> 00:12:00.400]  而上帝如何加力給他
[00:12:00.400 --> 00:12:02.240]  不是這個行為加力
[00:12:02.240 --> 00:12:06.480]  而是因為這個人肯相信上帝而上帝給力他
[00:12:06.480 --> 00:12:08.880]  因為這個人是上帝所眷愛的
[00:12:08.880 --> 00:12:11.520]  而這個人為何能夠成為上帝所眷愛
[00:12:11.520 --> 00:12:15.600]  就是因為他對上帝不離不棄
[00:12:15.600 --> 00:12:17.200]  而上帝加力給他
[00:12:17.200 --> 00:12:20.480]  而不是那個行為按手在他身上
[00:12:20.480 --> 00:12:23.360]  或者摸摸他的肩膀或者摸摸他的嘴唇
[00:12:23.360 --> 00:12:24.400]  他才得到能力
[00:12:24.400 --> 00:12:25.600]  不是
[00:12:25.600 --> 00:12:27.440]  這一方面的解釋
[00:12:27.440 --> 00:12:29.360]  我很想在開頭
[00:12:29.360 --> 00:12:31.440]  在這段聖經講得清楚一點
[00:12:31.440 --> 00:12:33.520]  因為你一定會面對在這個
[00:12:33.520 --> 00:12:37.440]  基督教圈子裏面有人這樣陳述的
[00:12:37.440 --> 00:12:38.560]  講到上文
[00:12:38.560 --> 00:12:40.080]  上文講些甚麼呢
[00:12:40.080 --> 00:12:41.600]  如果大家去從
[00:12:41.600 --> 00:12:44.560]  去看一看上文看一看
[00:12:44.560 --> 00:12:46.800]  第十章的裏面
[00:12:46.800 --> 00:12:49.440]  其實講了一個很重要的訊息
[00:12:49.440 --> 00:12:51.120]  就是說原來
[00:12:51.120 --> 00:12:54.720]  上帝的子民會繼續
[00:12:54.720 --> 00:12:59.760]  和上帝一起面對一連串更激烈的征戰
[00:12:59.760 --> 00:13:01.840]  我們講過這是甚麼征戰
[00:13:01.840 --> 00:13:04.000]  看上去好像是一場戰爭的征戰
[00:13:04.000 --> 00:13:06.400]  因為的而且確在歷史的上面
[00:13:06.400 --> 00:13:08.480]  是有一連串的征戰
[00:13:08.480 --> 00:13:10.080]  是上帝的子民要去面對
[00:13:10.080 --> 00:13:13.440]  我們遲些會再講的
[00:13:13.440 --> 00:13:14.480]  不過
[00:13:14.480 --> 00:13:16.880]  征戰最重要的層面
[00:13:16.880 --> 00:13:19.680]  是在一個屬靈的層次的上面
[00:13:19.680 --> 00:13:22.240]  我們作為信徒會在這個世界的上面
[00:13:22.240 --> 00:13:25.920]  最大挑戰我們的不是肉身的挑戰
[00:13:25.920 --> 00:13:27.920]  而是在靈性的上面的
[00:13:27.920 --> 00:13:30.160]  迂迂迴迴的
[00:13:30.160 --> 00:13:32.160]  征戰
[00:13:32.160 --> 00:13:34.480]  上帝和我們一起去征戰
[00:13:34.480 --> 00:13:37.920]  加力給我們去怎樣面對這些這樣的征戰
[00:13:37.920 --> 00:13:39.440]  所以即是說
[00:13:39.440 --> 00:13:44.080]  猶大國能夠在一個這麼特別的時間
[00:13:44.080 --> 00:13:46.080]  經過了七十年之後
[00:13:46.080 --> 00:13:49.200]  我們從這段聖經的第十章當中
[00:13:49.200 --> 00:13:50.640]  我們已經看到
[00:13:50.640 --> 00:13:55.440]  這麼奇怪竟然在蔡老師的第一年
[00:13:55.440 --> 00:14:03.040]  這位蔡老師頒佈命令給猶太人回歸
[00:14:03.040 --> 00:14:06.800]  而在這段聖經的第十章的第一節開始
[00:14:06.800 --> 00:14:09.600]  就記載到蔡老師皇帝三年
[00:14:09.600 --> 00:14:14.800]  也就是猶大人已經有一個批准可以回歸
[00:14:14.800 --> 00:14:17.200]  英許地之後
[00:14:17.200 --> 00:14:20.560]  過了三年的時間
[00:14:20.560 --> 00:14:23.520]  但義理竟然它的侍奉沒有停止
[00:14:23.520 --> 00:14:24.640]  不是完成了
[00:14:24.640 --> 00:14:25.840]  七十年過去了
[00:14:25.840 --> 00:14:30.240]  上帝的英許七十年秘魯期完結了
[00:14:30.240 --> 00:14:31.520]  他真的可以回去了
[00:14:31.520 --> 00:14:34.720]  但義理不是停在那裡
[00:14:34.720 --> 00:14:36.240]  原來還有往後的日子
[00:14:36.240 --> 00:14:39.280]  所以但義理書不是一本只是講神蹟
[00:14:39.280 --> 00:14:41.840]  不是只是講寓言的一本書卷
[00:14:41.840 --> 00:14:44.720]  如果是這樣我們很容易被捲了進去
[00:14:44.720 --> 00:14:45.760]  錯誤解釋
[00:14:45.760 --> 00:14:47.840]  原來在第十章開始告訴我們
[00:14:47.840 --> 00:14:50.960]  其實正確是第九章的禱告開始
[00:14:50.960 --> 00:14:52.400]  就告訴我們知道
[00:14:52.400 --> 00:14:55.120]  應該一個信徒怎樣在上帝英許裡面
[00:14:55.120 --> 00:14:56.560]  繼續走面前的路
[00:14:56.560 --> 00:14:57.440]  怎樣走
[00:14:57.440 --> 00:14:59.040]  這條路是很難走的
[00:14:59.040 --> 00:15:00.640]  在第十章講得很清楚
[00:15:00.640 --> 00:15:02.240]  是一個征戰的過程
[00:15:02.240 --> 00:15:03.600]  但是走的時候
[00:15:03.600 --> 00:15:05.760]  上帝陪伴你
[00:15:05.760 --> 00:15:08.480]  並且從今天這段聖經裡面
[00:15:08.480 --> 00:15:11.040]  再要講多一個很重要的題目
[00:15:11.040 --> 00:15:13.040]  就是當你走這條路的時候
[00:15:13.040 --> 00:15:16.320]  上帝是加力給你
[00:15:16.320 --> 00:15:18.960]  怎樣加力呢?
[00:15:18.960 --> 00:15:21.520]  我們看看這段聖經
[00:15:21.520 --> 00:15:25.040]  一開始第一部份我們去看的第十章
[00:15:25.040 --> 00:15:28.000]  第十五節至第十八節
[00:15:28.000 --> 00:15:30.240]  在這部份裡面我們看見
[00:15:30.240 --> 00:15:36.400]  神怎樣讓我們在軟弱的上面去動功
[00:15:36.400 --> 00:15:39.600]  讓我們就在我們軟弱的上面
[00:15:39.600 --> 00:15:45.840]  來去開展侍奉上帝的道路
[00:15:45.840 --> 00:15:47.760]  正如開始我所講
[00:15:47.760 --> 00:15:54.800]  有很多事不是如人意而發生
[00:15:54.800 --> 00:15:57.840]  你想一下我們人生有多少事計劃了
[00:15:57.840 --> 00:16:03.760]  是不是真的會如你所願的發展
[00:16:03.760 --> 00:16:05.680]  如果不如你所發展之後
[00:16:05.680 --> 00:16:10.640]  你想一下你又怎樣改變
[00:16:10.640 --> 00:16:14.400]  很多人當自己的決定
[00:16:14.400 --> 00:16:18.480]  或者自己的願望達不到的時候
[00:16:18.480 --> 00:16:20.480]  他就盤扔
[00:16:20.480 --> 00:16:23.360]  算了
[00:16:23.360 --> 00:16:25.280]  做不到就算了
[00:16:25.280 --> 00:16:27.280]  一直扔下去
[00:16:27.280 --> 00:16:29.280]  明明扔下去什麼意思
[00:16:29.280 --> 00:16:32.000]  扔下去了
[00:16:32.000 --> 00:16:36.160]  因為他太過專注自己的目標達不到
[00:16:36.160 --> 00:16:38.880]  達不到他就覺得全世界人都虧欠他
[00:16:38.880 --> 00:16:40.640]  尤其是基督徒
[00:16:40.640 --> 00:16:43.280]  基督徒有一樣很危險的事
[00:16:43.280 --> 00:16:44.960]  你一定要留意的
[00:16:44.960 --> 00:16:47.200]  就是你的禱告生活
[00:16:47.200 --> 00:16:48.960]  很多時候有些基督徒說
[00:16:48.960 --> 00:16:51.760]  為什麼我初初信主祈禱的時候
[00:16:51.760 --> 00:16:53.520]  都好像挺靈驗的
[00:16:53.520 --> 00:16:55.120]  上帝都挺聽我禱告
[00:16:55.120 --> 00:16:56.800]  為什麼後來當我信信下
[00:16:56.800 --> 00:16:57.760]  將我祈禱的東西
[00:16:57.760 --> 00:17:00.240]  祈禱極度不靈驗的呢
[00:17:00.240 --> 00:17:01.680]  上帝是不是不理我
[00:17:01.680 --> 00:17:04.720]  上帝離開了我還是我自己信得不好
[00:17:04.720 --> 00:17:05.440]  於是乎怎樣
[00:17:05.440 --> 00:17:09.360]  久而久之就不信了
[00:17:09.360 --> 00:17:11.520]  他最初就不信了
[00:17:11.520 --> 00:17:12.640]  然後怎樣
[00:17:12.640 --> 00:17:14.000]  他還有一線希望
[00:17:14.000 --> 00:17:16.800]  想著回教會找牧師幫他禱告
[00:17:16.800 --> 00:17:19.040]  因為他覺得牧師靈一點
[00:17:19.040 --> 00:17:21.600]  牧師靈氣強一點
[00:17:21.600 --> 00:17:23.520]  誰知道找了牧師祈願禱
[00:17:23.520 --> 00:17:24.880]  不單不靈一點
[00:17:24.880 --> 00:17:27.040]  還壞一點
[00:17:27.040 --> 00:17:29.040]  怎麼壞的遲些再說
[00:17:29.040 --> 00:17:32.960]  不是這段經文的主題
[00:17:32.960 --> 00:17:35.920]  他就連教會都不回了
[00:17:35.920 --> 00:17:37.040]  我不行而已
[00:17:37.040 --> 00:17:38.240]  教會都不行
[00:17:38.240 --> 00:17:41.280]  所以教會都不要回了
[00:17:41.280 --> 00:17:42.640]  很多人的思想
[00:17:42.640 --> 00:17:44.080]  他的信仰是這樣的
[00:17:44.080 --> 00:17:46.720]  於是乎當他在失望的裡面
[00:17:46.720 --> 00:17:49.760]  預算的事情沒有發生
[00:17:49.760 --> 00:17:51.760]  於是他就損素了
[00:17:51.760 --> 00:17:52.640]  罷了
[00:17:52.640 --> 00:17:53.440]  不要信了
[00:17:53.440 --> 00:17:55.920]  這個教都是運吉而已
[00:17:55.920 --> 00:17:57.360]  信來幹嘛
[00:17:57.360 --> 00:17:58.880]  又不可以保守我
[00:17:58.880 --> 00:17:59.920]  我想希望怎樣
[00:17:59.920 --> 00:18:01.760]  我娶個漂亮老婆又沒份
[00:18:01.760 --> 00:18:05.920]  我想嫁個英俊小生又沒份
[00:18:05.920 --> 00:18:09.760]  誰知道結了婚那個又肥又有肚腩的
[00:18:09.760 --> 00:18:12.320]  然後轉頭那個又說脫髮的
[00:18:12.320 --> 00:18:15.360]  烏嘩嘩的
[00:18:15.360 --> 00:18:16.560]  不似預期
[00:18:16.560 --> 00:18:20.000]  不要信了
[00:18:20.000 --> 00:18:23.040]  回到《但以理書》
[00:18:23.040 --> 00:18:27.440]  但以理最期望的就是能夠見到上帝的子民
[00:18:27.440 --> 00:18:28.720]  猶大國的子民
[00:18:28.720 --> 00:18:32.400]  能夠在上帝英許的七十年秘魯期之後
[00:18:32.400 --> 00:18:33.840]  可以復國
[00:18:33.840 --> 00:18:36.800]  回到英許地裡面
[00:18:36.800 --> 00:18:38.880]  如今我們見到的是
[00:18:38.880 --> 00:18:40.400]  國就沒有復了
[00:18:40.400 --> 00:18:42.880]  不過至少七十年上帝的英許
[00:18:42.880 --> 00:18:46.720]  是容許猶太人可以回歸回到
[00:18:46.720 --> 00:18:49.360]  他的英許地裡面
[00:18:49.360 --> 00:18:51.520]  在這個時候
[00:18:51.520 --> 00:18:55.920]  但以理可以說是願望以上
[00:18:55.920 --> 00:18:59.040]  但是誰不知在第十章頭一半裡面
[00:18:59.040 --> 00:19:02.400]  我們看了第一至到第十四節
[00:19:02.400 --> 00:19:06.560]  天使沒有因此而告訴他
[00:19:06.560 --> 00:19:09.920]  猶大國可以回到平平安安復國
[00:19:09.920 --> 00:19:12.560]  相反是告訴他知道
[00:19:12.560 --> 00:19:15.360]  你將要面對更多的征戰
[00:19:15.360 --> 00:19:20.000]  而這些征戰一場比一場更加激烈
[00:19:20.000 --> 00:19:21.600]  在這場的征戰當中
[00:19:21.600 --> 00:19:22.720]  如果大家去留意一下
[00:19:22.720 --> 00:19:27.440]  看回第十章的第一節和第十三節裡面
[00:19:27.440 --> 00:19:30.960]  天使真的很貧破
[00:19:30.960 --> 00:19:33.120]  要在這個過程當中要向
[00:19:33.120 --> 00:19:36.800]  但是要展示出這個征戰的事件
[00:19:36.800 --> 00:19:39.840]  但是同時間也讓我們看到
[00:19:39.840 --> 00:19:42.320]  這個天使的征戰
[00:19:42.320 --> 00:19:44.800]  而且還有困難
[00:19:44.800 --> 00:19:45.760]  不是我說的
[00:19:45.760 --> 00:19:48.400]  你自己去看回之前的經文
[00:19:48.400 --> 00:19:51.200]  說到怎樣米加勒來幫助我
[00:19:51.200 --> 00:19:54.560]  要搞到要頒獎
[00:19:54.560 --> 00:19:56.160]  米加勒知不知道是誰
[00:19:56.160 --> 00:19:57.520]  Michael
[00:19:57.520 --> 00:19:59.920]  在聖經裡面是其中一位
[00:19:59.920 --> 00:20:05.600]  天使當中專門來作保守打仗的
[00:20:05.600 --> 00:20:07.200]  最厲害的
[00:20:07.200 --> 00:20:12.080]  要出賣天使獎
[00:20:12.080 --> 00:20:15.680]  一起來面對這場的征戰
[00:20:15.680 --> 00:20:17.760]  絕非易事
[00:20:17.760 --> 00:20:20.800]  但是你在這個時候看到這樣的狀況
[00:20:20.800 --> 00:20:24.720]  想不擔心多一點都不行
[00:20:24.720 --> 00:20:28.880]  你如果有子女你會明白
[00:20:28.880 --> 00:20:30.240]  譬如我有個女兒
[00:20:30.240 --> 00:20:35.200]  快要下年結婚了
[00:20:35.200 --> 00:20:37.840]  你不要以為結了婚
[00:20:37.840 --> 00:20:41.920]  那你就很安樂
[00:20:41.920 --> 00:20:45.040]  有子女結了婚的會明白
