
[00:00:00.000 --> 00:00:06.440]  今天的主題是「得享豐盛 敬拜」
[00:05:28.680 --> 00:05:32.960]  如果你很寶貝你的小狗
[00:05:32.960 --> 00:05:33.840]  小貓那些
[00:05:33.840 --> 00:05:35.360]  你都明白的
[00:05:35.360 --> 00:05:37.760]  動物其實是你的寵物
[00:05:37.760 --> 00:05:39.160]  祂永遠是在上的
[00:05:39.160 --> 00:05:41.160]  祂永遠是狗奴
[00:05:41.160 --> 00:05:44.160]  我們如果是敬拜主的時候
[00:05:44.160 --> 00:05:46.760]  你會不會覺得上帝是高高在上的呢
[00:05:46.760 --> 00:05:50.000]  你自己的身段要放下
[00:05:50.000 --> 00:05:51.840]  你會謙卑在神的面前
[00:05:51.840 --> 00:05:55.920]  覺得上帝才是最高最偉大的那個呢
[00:05:55.920 --> 00:05:59.560]  另外就是敬拜這個字是和侍奉有關的
[00:05:59.560 --> 00:06:01.280]  什麼叫敬拜呢
[00:06:01.280 --> 00:06:02.200]  簡單來說
[00:06:02.200 --> 00:06:03.960]  你去侍奉你的神
[00:06:03.960 --> 00:06:05.600]  就是你的敬拜
[00:06:05.600 --> 00:06:07.800]  而最令我們為什麼很多時候
[00:06:07.800 --> 00:06:10.240]  很多基督徒都很喜歡敬拜的呢
[00:06:10.240 --> 00:06:12.040]  因為大部分信徒
[00:06:12.040 --> 00:06:14.280]  他們都是在敬拜當中
[00:06:14.280 --> 00:06:17.280]  與神相遇的
[00:06:17.280 --> 00:06:19.480]  所以當我們今天說我們要去學習
[00:06:19.480 --> 00:06:20.880]  在敬拜善美裡面
[00:06:20.880 --> 00:06:22.640]  進入豐盛的時候
[00:06:22.640 --> 00:06:23.680]  我們要留意
[00:06:23.680 --> 00:06:26.400]  原來我們是在敬拜當中
[00:06:26.400 --> 00:06:29.000]  要與神相遇
[00:06:29.000 --> 00:06:31.520]  而不是什麼呢
[00:06:31.520 --> 00:06:34.080]  不是在音樂當中
[00:06:34.080 --> 00:06:35.680]  與神相遇
[00:06:35.680 --> 00:06:38.600]  也不是在說要詩歌
[00:06:38.600 --> 00:06:39.720]  要組樂隊
[00:06:39.720 --> 00:06:42.680]  或者是要彈任何的樂器
[00:06:42.680 --> 00:06:43.960]  因為事實上
[00:06:43.960 --> 00:06:45.360]  我們有時候都會想
[00:06:45.360 --> 00:06:47.440]  我們突然間的分享有些語病
[00:06:47.440 --> 00:06:49.560]  究竟我們喜歡唱詩
[00:06:49.560 --> 00:06:51.680]  還是我們喜歡親近神呢
[00:06:51.680 --> 00:06:53.560]  我們是喜歡音樂
[00:06:53.560 --> 00:06:55.840]  享受那種氛圍
[00:06:55.840 --> 00:06:59.280]  還是我們真的去敬拜主呢
[00:06:59.280 --> 00:07:00.400]  所以這層道
[00:07:00.400 --> 00:07:01.560]  在我自己預備的時候
[00:07:01.560 --> 00:07:02.920]  其實是第二次的預備
[00:07:02.920 --> 00:07:03.920]  因為第一次是打算
[00:07:03.920 --> 00:07:05.440]  安排好好的祈禱計劃
[00:07:05.440 --> 00:07:07.320]  我們自己一起再經歷一次
[00:07:07.320 --> 00:07:09.800]  但是當我再不說音樂
[00:07:09.800 --> 00:07:12.120]  當我再不說一群人在一起
[00:07:12.120 --> 00:07:14.400]  只有自己在家
[00:07:14.400 --> 00:07:15.400]  對著螢幕
[00:07:15.400 --> 00:07:17.840]  現在大家可能對著手機
[00:07:17.840 --> 00:07:19.800]  對著電話的時候
[00:07:19.800 --> 00:07:22.840]  是否我們就不能夠敬拜主呢
[00:07:22.840 --> 00:07:25.400]  這個也是很值得我們去反省的
[00:07:25.400 --> 00:07:26.880]  而往往在敬拜當中
[00:07:26.880 --> 00:07:29.920]  我們通常都會牽涉到
[00:07:29.920 --> 00:07:32.040]  讚美和敬拜
[00:07:32.040 --> 00:07:33.440]  究竟什麼叫做讚美
[00:07:33.440 --> 00:07:35.320]  什麼叫做敬拜呢
[00:07:35.320 --> 00:07:37.400]  而讚美本身的定義
[00:07:37.400 --> 00:07:40.560]  其實與敬拜是有一點點不同的
[00:07:40.560 --> 00:07:43.960]  這裡說到讚美是一種向神抒發
[00:07:43.960 --> 00:07:45.720]  傾慕之情
[00:07:45.720 --> 00:07:50.960]  是要向別人述說有關神所成就的美事
[00:07:50.960 --> 00:07:53.240]  你想想你去讚賞別人
[00:07:53.240 --> 00:07:56.960]  你去宣揚這個店舖很划算
[00:07:56.960 --> 00:07:59.600]  或者這個老師教得很好
[00:07:59.600 --> 00:08:01.640]  你會想像到他的語氣
[00:08:01.640 --> 00:08:02.920]  他的聲調
[00:08:02.920 --> 00:08:04.480]  都會是高昂的
[00:08:04.480 --> 00:08:07.800]  所以當信徒在一起去讚美主的時候
[00:08:07.800 --> 00:08:11.680]  你都會看到聲音表達的熱情
[00:08:11.680 --> 00:08:13.040]  其實是不同的
[00:08:13.040 --> 00:08:15.880]  所以你明白為什麼大家都喜歡實體敬拜
[00:08:15.880 --> 00:08:17.920]  而不喜歡自己躲在家裡呢
[00:08:17.920 --> 00:08:20.240]  因為在家裡一個人可以有多高昂
[00:08:20.240 --> 00:08:21.360]  好像各界地
[00:08:21.360 --> 00:08:26.160]  特別如果家人都不是坐在一起去敬拜主
[00:08:26.160 --> 00:08:28.320]  是更加覺得困難的
[00:08:28.320 --> 00:08:32.400]  所以如果你旁邊是有你的家人坐在一起
[00:08:32.400 --> 00:08:34.040]  一起去敬拜的
[00:08:34.040 --> 00:08:36.040]  你應該好好去珍惜
[00:08:36.040 --> 00:08:37.800]  這個時間是很難得的
[00:08:37.800 --> 00:08:40.840]  但是問題是讚美的內容是什麼呢
[00:08:40.840 --> 00:08:45.080]  讚美通常會專注在神的屬性
[00:08:45.080 --> 00:08:47.000]  和祂的作為裡面
[00:08:47.000 --> 00:08:48.520]  什麼叫神的屬性呢
[00:08:48.520 --> 00:08:49.800]  我們知道上帝是愛
[00:08:49.800 --> 00:08:52.520]  我們通常會讚美上帝的信實
[00:08:52.520 --> 00:08:53.840]  神的慈愛
[00:08:53.840 --> 00:08:54.840]  神的公義
[00:08:54.840 --> 00:08:56.120]  如此類推
[00:08:56.120 --> 00:08:57.760]  就好像你讚人一樣
[00:08:57.760 --> 00:08:59.320]  你會讚他漂亮
[00:08:59.320 --> 00:09:00.840]  你會讚他厲害
[00:09:00.840 --> 00:09:02.680]  這是關於他個人的
[00:09:02.680 --> 00:09:05.640]  但是如果讚美上帝所成就的事
[00:09:05.640 --> 00:09:09.240]  往往和感謝是很關聯的
[00:09:09.240 --> 00:09:11.720]  因為通常是讚美祂的拯救
[00:09:11.720 --> 00:09:12.960]  所以你看詩篇
[00:09:12.960 --> 00:09:14.680]  有很多經文
[00:09:14.680 --> 00:09:18.600]  都是讚美上帝如何帶領他們脫離仇敵
[00:09:18.600 --> 00:09:21.200]  正如我們去多謝
[00:09:21.200 --> 00:09:22.280]  或者是感謝
[00:09:22.280 --> 00:09:25.480]  可能感謝那個人幫你倒了一杯水
[00:09:25.480 --> 00:09:27.680]  或者多謝人請他吃一些東西
[00:09:27.680 --> 00:09:30.040]  所以都是一些他們做過的事情
[00:09:30.040 --> 00:09:31.960]  所以在讚美的裡面
[00:09:31.960 --> 00:09:34.320]  其實他們的向度是有不同的
[00:09:34.320 --> 00:09:36.560]  但是一樣東西我們可能很少留意的
[00:09:36.560 --> 00:09:37.160]  就是說
[00:09:37.160 --> 00:09:39.280]  如果你唱詩歌的時候
[00:09:39.280 --> 00:09:40.560]  特別是敬拜隊
[00:09:40.560 --> 00:09:42.440]  或者幫忙選歌的弟兄姊妹
[00:09:42.440 --> 00:09:44.440]  他們就會容易去經歷一些
[00:09:44.440 --> 00:09:45.640]  通常你看到
[00:09:45.640 --> 00:09:46.840]  讚美的詩歌
[00:09:46.840 --> 00:09:48.680]  大部分都比較活潑一點
[00:09:48.680 --> 00:09:50.440]  比較激昂一點
[00:09:50.440 --> 00:09:52.760]  節奏都會強勁一點
[00:09:52.760 --> 00:09:55.280]  好像今天我們正在唱的《大山可以落開》
[00:09:55.280 --> 00:09:56.080]  我們都知道
[00:09:56.080 --> 00:09:57.920]  我們要讚美上帝
[00:09:57.920 --> 00:09:59.080]  如果在音樂裡面
[00:09:59.080 --> 00:10:00.600]  你看到通常都是用大調的
[00:10:00.600 --> 00:10:02.040]  很少用小調
[00:10:02.040 --> 00:10:03.200]  哀傷
[00:10:03.200 --> 00:10:05.320]  緩慢是比較少的
[00:10:05.320 --> 00:10:06.520]  不過
[00:10:06.520 --> 00:10:07.840]  最後有一點
[00:10:07.840 --> 00:10:10.720]  是可能我們比較少留意的
[00:10:10.720 --> 00:10:14.080]  就是原來讚美往往是屬靈
[00:10:14.080 --> 00:10:16.600]  在徵戰裡面是其中一種武器
[00:10:16.600 --> 00:10:17.880]  為什麼這樣說呢?
[00:10:17.880 --> 00:10:20.120]  因為在聖經裡面的
[00:10:20.120 --> 00:10:23.000]  《詩篇》22篇第3章那裡說
[00:10:23.000 --> 00:10:25.440]  原來上帝是會用
[00:10:25.440 --> 00:10:28.800]  我們的讚美成為寶座
[00:10:28.800 --> 00:10:30.360]  這個就很重要了
[00:10:30.360 --> 00:10:32.920]  特別是當這些人來徵戰的時候
[00:10:32.920 --> 00:10:35.440]  為什麼他們那麼緊張上帝要在這裡呢?
[00:10:35.440 --> 00:10:36.480]  為什麼他們要讚美
[00:10:36.480 --> 00:10:38.040]  他們大聲的歡呼呢?
[00:10:38.040 --> 00:10:39.040]  因為你想一下
[00:10:39.040 --> 00:10:41.240]  當上帝同在的時候
[00:10:41.240 --> 00:10:44.840]  敵人是一定會退去的
[00:10:44.840 --> 00:10:45.960]  因此當我們說
[00:10:45.960 --> 00:10:49.000]  我們在自己安排去敬拜親近主的時候
[00:10:49.000 --> 00:10:50.800]  我們讚美的禱告
[00:10:50.800 --> 00:10:54.200]  往往是宣告式和徵戰式的
[00:10:54.200 --> 00:10:56.520]  所以你看到大力敬拜的弟兄姊妹
[00:10:56.520 --> 00:10:57.600]  都會激昂一點
[00:10:57.600 --> 00:10:59.280]  可能他們會舉手
[00:10:59.280 --> 00:11:01.960]  說話是會肯定很多的
[00:11:01.960 --> 00:11:05.200]  但是如果我們說敬拜的時候
[00:11:05.200 --> 00:11:07.240]  大部分的狀況
[00:11:07.240 --> 00:11:09.000]  因為敬拜本身的定義
[00:11:09.000 --> 00:11:13.400]  就是說將上帝值得的尊崇歸給他
[00:11:13.400 --> 00:11:15.000]  所以某程度上
[00:11:15.000 --> 00:11:18.640]  你會發現當我們在敬拜的時候
[00:11:18.640 --> 00:11:22.400]  整個氣氛是會比較深情一點的
[00:11:22.400 --> 00:11:25.040]  比較浪漫一點
[00:11:25.040 --> 00:11:28.120]  所以節奏不是一定要快或者慢
[00:11:28.120 --> 00:11:31.400]  音調也沒有什麼特別的規限
[00:11:31.400 --> 00:11:32.760]  原因是什麼呢?
[00:11:32.760 --> 00:11:34.840]  原因是人是有很多種的
[00:11:34.840 --> 00:11:36.960]  你會說一定是很幽怨
[00:11:36.960 --> 00:11:38.360]  很浪漫
[00:11:38.360 --> 00:11:40.120]  才是很深情嗎?
[00:11:40.120 --> 00:11:41.160]  其實不是的
[00:11:41.160 --> 00:11:42.760]  你見到拍拖也是
[00:11:42.760 --> 00:11:44.680]  有些人是喜歡燭光晚餐
[00:11:44.680 --> 00:11:46.000]  面對面不說話的
[00:11:46.000 --> 00:11:48.480]  但是有些人拍拖是很吵的
[00:11:48.480 --> 00:11:50.400]  必話鬼叫的
[00:11:50.400 --> 00:11:51.760]  所以表達愛
[00:11:51.760 --> 00:11:52.880]  每個人都不同的
[00:11:52.880 --> 00:11:54.440]  當你去敬拜的時候
[00:11:54.440 --> 00:11:57.080]  你覺得你要將最好的獻給神的時候
[00:11:57.080 --> 00:12:00.400]  那種形態其實都是可以自然不同的
[00:12:00.400 --> 00:12:02.280]  但是整個版子這麼多
[00:12:02.280 --> 00:12:03.960]  當你拍了它
[00:12:03.960 --> 00:12:05.240]  慢慢去學習的時候
[00:12:05.240 --> 00:12:08.600]  你會發現寫的東西都是關於什麼呢?
[00:12:08.600 --> 00:12:10.560]  是關於溝通的
[00:12:10.560 --> 00:12:13.240]  是關於情感的表達
[00:12:13.240 --> 00:12:17.560]  敬拜是我們將全人都奉獻給主
[00:12:17.560 --> 00:12:18.160]  你想一下
[00:12:18.160 --> 00:12:19.400]  創天造地的神
[00:12:19.400 --> 00:12:21.200]  如果要接受我們的敬拜
[00:12:21.200 --> 00:12:23.040]  接受我們所獻成的禮物
[00:12:23.040 --> 00:12:26.360]  有什麼比你自己好呢?
[00:12:26.360 --> 00:12:27.040]  你有沒有想過
[00:12:27.040 --> 00:12:28.720]  原來我們每次回來崇拜
[00:12:28.720 --> 00:12:30.000]  我們去親近主
[00:12:30.000 --> 00:12:32.040]  將我們去敬拜的時候
[00:12:32.040 --> 00:12:33.600]  不是說唱歌
[00:12:33.600 --> 00:12:36.360]  不是說奉獻金錢
[00:12:36.360 --> 00:12:37.480]  反過來
[00:12:37.480 --> 00:12:39.280]  其實是要奉獻你自己
[00:12:39.280 --> 00:12:41.360]  而敬拜這個深層次的愛
[00:12:41.360 --> 00:12:43.560]  是我們跟一個創造主
[00:12:43.560 --> 00:12:47.200]  跟一個被造物之間的團契
[00:12:47.200 --> 00:12:48.720]  和交流
[00:12:48.720 --> 00:12:53.960]  是將最高的尊崇歸給上帝
[00:12:53.960 --> 00:12:56.600]  我們要去宣認上帝是我們生命的主
[00:12:56.600 --> 00:12:58.440]  祂有最高的主權
[00:12:58.440 --> 00:13:00.760]  而面對主權的時候
[00:13:00.760 --> 00:13:02.360]  不是驚恐的
[00:13:02.360 --> 00:13:03.800]  不是抗拒的
[00:13:03.800 --> 00:13:08.200]  我們知道現在時下的人很怕權威
[00:13:08.200 --> 00:13:09.840]  但是在敬拜裡面
[00:13:09.840 --> 00:13:12.320]  我們面對著創天造地的神
[00:13:12.320 --> 00:13:14.000]  祂是權威的
[00:13:14.000 --> 00:13:15.440]  祂是威嚴的
[00:13:15.440 --> 00:13:17.560]  但是祂不是害怕的
[00:13:17.560 --> 00:13:20.560]  祂是愛
[00:13:20.560 --> 00:13:23.040]  所以這麼特別的關係
[00:13:23.040 --> 00:13:26.040]  是要我們去學習用心去感受
[00:13:26.040 --> 00:13:29.960]  我們在環球社會裡面會拜神
[00:13:29.960 --> 00:13:34.520]  我們拜神一般都是講求利益
[00:13:34.520 --> 00:13:36.040]  是否靈驗
[00:13:36.040 --> 00:13:37.480]  是否保佑自己
[00:13:37.480 --> 00:13:42.600]  所以很少會用心去感受
[00:13:42.600 --> 00:13:45.000]  神如何與你同在
[00:13:45.000 --> 00:13:46.480]  神的愛
[00:13:46.480 --> 00:13:47.480]  很少會拜偶像
[00:13:47.480 --> 00:13:48.600]  拜完就靈驗
[00:13:48.600 --> 00:13:50.320]  這樣很簡單
[00:13:50.320 --> 00:13:54.000]  因此當我們去經歷這位上帝的時候
[00:13:54.000 --> 00:13:56.000]  你知道基督教所說的神
[00:13:56.000 --> 00:13:57.680]  是一個有慧格的神
[00:13:57.680 --> 00:14:00.080]  祂是愛的本質
[00:14:00.080 --> 00:14:01.480]  當我們去敬拜
[00:14:01.480 --> 00:14:04.280]  去到深層次的表達的時候
[00:14:04.280 --> 00:14:08.520]  我們是需要用心去學習和感受
[00:14:08.520 --> 00:14:11.000]  而在敬拜的過程裡面
[00:14:11.000 --> 00:14:13.720]  不是單單說我們的肉身
[00:14:13.720 --> 00:14:15.680]  或者我們的情感這麼簡單
[00:14:15.680 --> 00:14:17.400]  而是在靈性上
[00:14:17.400 --> 00:14:20.560]  我們也要學習與神相交
[00:14:20.560 --> 00:14:22.040]  因此簡單地說
[00:14:22.040 --> 00:14:24.800]  真正敬拜的心其實是很自由的
[00:14:24.800 --> 00:14:27.640]  你可以怎樣用你的方式
[00:14:27.640 --> 00:14:33.400]  最重要的是坦誠地向神傾心吐意
[00:14:33.400 --> 00:14:35.120]  這份愛情
[00:14:35.120 --> 00:14:37.720]  其實是超越了人間的愛
[00:14:37.720 --> 00:14:41.440]  這個愛達至能夠在靈裡面交流
[00:14:41.440 --> 00:14:44.360]  因此當你去敬拜神的時候
[00:14:44.360 --> 00:14:47.200]  那種感覺應該是很親密的
[00:14:47.200 --> 00:14:48.800]  可能在我們來說
[00:14:48.800 --> 00:14:50.600]  真的很抽象
[00:14:50.600 --> 00:14:52.880]  可能我們談戀愛的時候
[00:14:52.880 --> 00:14:54.920]  也不太懂得這些東西
[00:14:54.920 --> 00:14:56.880]  因為我看到年輕人談戀愛
[00:14:56.880 --> 00:14:58.920]  也是很簡單的
[00:14:58.920 --> 00:15:02.120]  見下面吃飯就當是談戀愛
[00:15:02.120 --> 00:15:05.680]  所以為什麼我說敬拜其實是需要學習的
[00:15:05.680 --> 00:15:10.400]  原因它不單是說一個音樂的時段
[00:15:10.400 --> 00:15:13.120]  或者是一些讀經的時段
[00:15:13.120 --> 00:15:16.760]  其實是說關係建立的時段
[00:15:16.760 --> 00:15:18.560]  我們與人相處
[00:15:18.560 --> 00:15:19.880]  也要有很多的學習
[00:15:19.880 --> 00:15:23.760]  何況我們和一個觸摸不到的靈
[00:15:23.760 --> 00:15:25.120]  上帝是一個靈
[00:15:25.120 --> 00:15:28.240]  要和祂溝通和建立關係的時候
[00:15:28.240 --> 00:15:30.880]  的確是需要花心思的
[00:15:30.880 --> 00:15:31.840]  但是不要緊
[00:15:31.840 --> 00:15:33.000]  我們等一下來說
[00:15:33.000 --> 00:15:33.920]  我們先比較一下
[00:15:33.920 --> 00:15:36.080]  一般我們參加教會的聚會
[00:15:36.080 --> 00:15:37.680]  我們常常會經歷到的
[00:15:37.680 --> 00:15:39.080]  在崇拜裡面
[00:15:39.080 --> 00:15:41.600]  通常都是敬拜讚美在一起
[00:15:41.600 --> 00:15:42.880]  如果我們簡單來說
[00:15:42.880 --> 00:15:45.160]  讚美的情況
[00:15:45.160 --> 00:15:47.600]  那個象徵是怎樣的呢?
