
[00:00:00.000 --> 00:00:04.120]  讓我們在聆聽神話的時候再一次有一個祈禱
[00:04:25.200 --> 00:04:28.400]  你去娶一個淫蕩的女子為妻
[00:04:28.400 --> 00:04:31.800]  收取那從淫亂所生的兒女
[00:04:31.800 --> 00:04:33.800]  非常奇怪
[00:04:33.800 --> 00:04:35.840]  神並不是一開始
[00:04:35.840 --> 00:04:40.400]  就叫河西亞去跟以色列人說某一些警告的訊息
[00:04:40.400 --> 00:04:42.240]  或者安慰的訊息
[00:04:42.240 --> 00:04:45.400]  神第一次跟河西亞說話
[00:04:45.720 --> 00:04:50.120]  竟然是關於他的個人、他的婚姻、他的家庭
[00:04:50.120 --> 00:04:54.160]  而在接下來第三節到第九節
[00:04:54.160 --> 00:04:58.880]  就記載先知的妻子一共生了三個兒女
[00:04:58.880 --> 00:05:02.720]  而每一次當孩子出生的時候
[00:05:02.720 --> 00:05:05.640]  神又再次向先知說話
[00:05:05.640 --> 00:05:09.000]  每一次給這個小朋友一個名字
[00:05:09.000 --> 00:05:13.880]  而這些名字都是神對以色列人的警告
[00:05:14.800 --> 00:05:16.040]  換句話說
[00:05:16.040 --> 00:05:18.280]  在這章經文裡
[00:05:18.280 --> 00:05:21.320]  神不僅僅是有一些言語
[00:05:21.320 --> 00:05:25.440]  要透過河西亞來轉達給他的子民
[00:05:25.440 --> 00:05:30.600]  神是要求先知透過聽從神的吩咐
[00:05:30.600 --> 00:05:34.120]  在他的婚姻、在他的家庭裡
[00:05:34.120 --> 00:05:37.560]  自己成為了訊息的一部分
[00:05:37.560 --> 00:05:40.440]  而作為這本書的第一章
[00:05:41.040 --> 00:05:44.840]  很明顯的先知這個親身的經歷
[00:05:44.840 --> 00:05:49.040]  就會成為了後來他要講的訊息的基礎
[00:05:49.040 --> 00:05:51.640]  而在這章的經文裡
[00:05:51.640 --> 00:05:56.760]  我們看到神讓先知經歷的是神對人的愛
[00:05:56.760 --> 00:05:59.960]  這一份的愛有兩個方面
[00:05:59.960 --> 00:06:02.320]  讓我們逐一來看
[00:06:02.320 --> 00:06:05.720]  第一方面是堅貞的愛
[00:06:05.720 --> 00:06:07.320]  一章二節
[00:06:07.360 --> 00:06:13.680]  當耶和華和河西亞說你要娶一個淫樂淫蕩的女子為妻
[00:06:13.680 --> 00:06:19.200]  有很多人讀到這裡的時候就覺得非常難以理解
[00:06:19.200 --> 00:06:23.040]  先知是一個侍奉神的人
[00:06:23.040 --> 00:06:26.560]  他的生活應該是持守聖潔之系的
[00:06:26.560 --> 00:06:30.720]  那為什麼他會和一個淫亂的婦人結婚呢?
[00:06:30.720 --> 00:06:36.080]  於是我們因為很難接受經文所表達的意思
[00:06:36.520 --> 00:06:40.440]  於是我們就想了很多不同的理由來解釋
[00:06:40.440 --> 00:06:47.240]  有些人說可能這個歌滅她結婚之前是妓女
[00:06:47.240 --> 00:06:49.240]  又或者她是一些廟妓
[00:06:49.240 --> 00:06:52.600]  當時敬拜偶像的地方會有的
[00:06:52.600 --> 00:06:58.040]  又或者有些人說可能她只是屬靈上的淫亂
[00:06:58.040 --> 00:06:59.360]  敬拜偶像而已
[00:06:59.360 --> 00:07:02.280]  並不是真正有淫亂的行為
[00:07:03.360 --> 00:07:07.760]  不過如果我們仔細看接下來經文所說
[00:07:07.760 --> 00:07:12.080]  要收取那從淫亂所生的兒女
[00:07:12.080 --> 00:07:19.920]  這裡的意思就比較支持是事實上對婚姻的不忠的行為的理解
[00:07:19.920 --> 00:07:24.640]  經文的重點並不是說歌滅她有沒有敬拜偶像
[00:07:24.640 --> 00:07:28.960]  也不是說她結婚之前是一個怎樣的女子
[00:07:29.800 --> 00:07:34.280]  經文的重點是預告她在婚姻裏面會有不忠
[00:07:34.280 --> 00:07:38.920]  並且會生從淫亂而生的兒女
[00:07:38.920 --> 00:07:42.760]  而在第三節的經文裏面
[00:07:42.760 --> 00:07:47.360]  我們看到經文去描述歌滅她生的兒子的時候
[00:07:47.360 --> 00:07:50.840]  是說她為何西雅生了一個兒子
[00:07:50.840 --> 00:07:55.240]  意思就是這個兒子是先知的血脈
[00:07:55.240 --> 00:07:56.120]  沒有問題的
[00:07:56.680 --> 00:08:03.600]  但是第六第八節經文都指是說歌滅她懷孕生了女兒或者兒子
[00:08:03.600 --> 00:08:12.280]  也就是說經文暗示這兩個的孩子有可能並不是何西雅所生的
[00:08:12.280 --> 00:08:20.200]  而神在經文的一開始就告訴先知將來會發生這樣的事情
[00:08:20.200 --> 00:08:25.760]  但是她仍然被要求進入這一段的婚姻
[00:08:26.560 --> 00:08:30.840]  這個要求的原因是因為這地大行淫亂
[00:08:30.840 --> 00:08:32.880]  離棄了耶和華
[00:08:32.880 --> 00:08:37.560]  也就是說神將先知自己的婚姻
[00:08:37.560 --> 00:08:41.680]  作為她和以色列人的關係的類比
[00:08:41.680 --> 00:08:44.720]  歌滅在婚姻上的不忠
[00:08:44.720 --> 00:08:50.040]  就好像以色列人在信仰上對神不忠一樣
[00:08:51.600 --> 00:09:01.000]  這個是在整個舊約先知的傳統裏面第一次用婚姻來作為神人關係的比喻
[00:09:01.000 --> 00:09:04.880]  也就是何西雅書的神學最大的特色
[00:09:04.880 --> 00:09:08.280]  在整卷書裏面不斷的重複出現
[00:09:08.280 --> 00:09:15.560]  我們都知道婚姻是人間神所設立最親密的盟約的關係
[00:09:15.560 --> 00:09:19.080]  就好像創世紀所說以人成為一體
[00:09:19.960 --> 00:09:27.800]  神用夫妻這一個最親密的關係來比喻祂自己和以色列人的盟約
[00:09:27.800 --> 00:09:30.600]  而在第二章開始
[00:09:30.600 --> 00:09:37.960]  神就透過先知進一步的來表明祂對祂和以色列人的關係的看法
[00:09:37.960 --> 00:09:39.960]  第二章第二節
[00:09:39.960 --> 00:09:43.720]  經文說要向你們的母親理論理論
[00:09:43.720 --> 00:09:46.360]  因為她不是我的妻子
[00:09:46.360 --> 00:09:49.120]  我也不是她的丈夫
[00:09:50.760 --> 00:09:55.600]  神就好像一位在婚姻裏面受傷害的丈夫一樣
[00:09:55.600 --> 00:09:57.360]  用這句話
[00:09:57.360 --> 00:09:59.320]  祂不是我的妻子
[00:09:59.320 --> 00:10:01.640]  我也不是她的丈夫
[00:10:01.640 --> 00:10:04.880]  來表明祂自己的失望
[00:10:04.880 --> 00:10:10.400]  我相信在座已婚的弟兄姊妹對於這句話的份量
[00:10:10.400 --> 00:10:13.360]  都應該稍微可以體會一下
[00:10:13.360 --> 00:10:17.080]  當我們吵架吵得很厲害的時候
[00:10:17.360 --> 00:10:20.560]  總是有一句話我們很想說出口
[00:10:20.560 --> 00:10:23.360]  但是又知道不應該說出口的
[00:10:23.360 --> 00:10:25.520]  就是離婚吧
[00:10:25.520 --> 00:10:32.440]  這句話代表著我們心裏面的難過
[00:10:32.440 --> 00:10:34.440]  我們那種失望
[00:10:34.440 --> 00:10:36.760]  我們覺得失望到一個程度
[00:10:36.760 --> 00:10:39.560]  想要離開這個關係
[00:10:39.560 --> 00:10:44.840]  神在這個時候的感受正正是這樣
[00:10:45.600 --> 00:10:48.400]  那為什麼神對以色列人這麼失望呢?
[00:10:48.400 --> 00:10:51.320]  原來在第二章第七節裏面
[00:10:51.320 --> 00:10:53.400]  以色列這位妻子竟然說
[00:10:53.400 --> 00:10:56.160]  我要回到前夫那裏去
[00:10:56.160 --> 00:10:59.080]  因我那時比現在還好
[00:10:59.080 --> 00:11:02.040]  哪一個的丈夫
[00:11:02.040 --> 00:11:04.600]  可以忍受到自己的妻子
[00:11:04.600 --> 00:11:07.120]  竟然說出這樣一句話呢?
[00:11:07.120 --> 00:11:08.680]  何況
[00:11:08.680 --> 00:11:11.000]  這個並不是事實
[00:11:11.000 --> 00:11:13.200]  二章八節經文就說
[00:11:13.800 --> 00:11:18.080]  神說他不知道是我給他五穀新酒和新的油
[00:11:18.080 --> 00:11:19.960]  又加添他的金銀
[00:11:19.960 --> 00:11:22.960]  他卻用來供奉巴力
[00:11:22.960 --> 00:11:27.280]  巴力是加南人拜的雷雨之神
[00:11:27.280 --> 00:11:29.720]  在古代的農耕社會裏面
[00:11:29.720 --> 00:11:32.600]  人們以為是能夠給他們雨水
[00:11:32.600 --> 00:11:35.080]  給他們出產供應的神明
[00:11:35.080 --> 00:11:39.440]  以色列人不單止背棄耶和華
[00:11:39.440 --> 00:11:41.960]  他來到去拜巴力
[00:11:42.400 --> 00:11:46.080]  以為他所得到的一切的生活的所需
[00:11:46.080 --> 00:11:47.920]  是巴力給他的
[00:11:47.920 --> 00:11:50.600]  他們不單止是不忠
[00:11:50.600 --> 00:11:54.080]  我們更加可以說他們是忘恩負義
[00:11:54.080 --> 00:11:58.200]  而神就好像婚姻裏面
[00:11:58.200 --> 00:12:01.240]  面對出軌的太太的丈夫一樣
[00:12:01.240 --> 00:12:03.240]  非常痛心
[00:12:03.240 --> 00:12:04.920]  但是
[00:12:04.920 --> 00:12:08.400]  神對他們的愛並沒有轉移
[00:12:08.400 --> 00:12:09.840]  二章九節
[00:12:10.040 --> 00:12:14.760]  他就說他要透過收回他所給以色列人的東西
[00:12:14.760 --> 00:12:17.600]  讓以色列人反省
[00:12:17.600 --> 00:12:19.360]  去回轉
[00:12:19.360 --> 00:12:23.720]  神讓河西亞先知所經歷的
[00:12:23.720 --> 00:12:27.720]  正正就是他自己對以色列人
[00:12:27.720 --> 00:12:31.600]  這一份不會轉移的見證的愛
[00:12:31.600 --> 00:12:34.560]  其實我們退一步想想
[00:12:34.560 --> 00:12:37.040]  作為全知全能的神
[00:12:37.320 --> 00:12:40.280]  他豈不知道以色列人有朝一日
[00:12:40.280 --> 00:12:42.400]  會這樣來背叛他嗎
[00:12:42.400 --> 00:12:44.040]  但是
[00:12:44.040 --> 00:12:46.520]  神仍然揀選以色列民
[00:12:46.520 --> 00:12:48.080]  跟他們納約
[00:12:48.080 --> 00:12:53.160]  即使以色列人最終單方面來破壞這個盟約
[00:12:53.160 --> 00:12:55.800]  神仍然沒有放棄他們
[00:12:55.800 --> 00:12:59.920]  神不斷的透過先知來呼籲他們悔改
[00:12:59.920 --> 00:13:04.320]  河西亞就是透過他跟哥滅的婚姻
[00:13:04.600 --> 00:13:09.000]  來體會這一份堅定不移的愛
[00:13:09.000 --> 00:13:11.840]  因為神所預告的
[00:13:11.840 --> 00:13:16.480]  他明明知道哥滅是會投向情人的懷抱
[00:13:16.480 --> 00:13:19.680]  但是他仍然要娶她為妻
[00:13:19.680 --> 00:13:22.680]  來定下這個婚姻的盟約
[00:13:22.680 --> 00:13:27.280]  就好像神不斷的來警告以色列人
[00:13:27.280 --> 00:13:30.120]  甚至三個兒女的名字
[00:13:30.120 --> 00:13:33.560]  都是其實對哥滅的警告
[00:13:34.080 --> 00:13:36.640]  第一個兒子的名字叫耶施烈
[00:13:36.640 --> 00:13:41.480]  這裡所指的是在《烈王紀下》九至十章
[00:13:41.480 --> 00:13:44.720]  耶護對於阿哈一家的殘殺
[00:13:44.720 --> 00:13:46.560]  神的追討
[00:13:46.560 --> 00:13:49.760]  預視著以色列國的滅亡
[00:13:49.760 --> 00:13:52.040]  第二個的孩子
[00:13:52.040 --> 00:13:54.520]  起名叫做羅路哈瑪
[00:13:54.520 --> 00:13:56.960]  意思是「不蒙憐憫」
[00:13:56.960 --> 00:14:00.440]  象徵著神不再憐憫以色列人
[00:14:01.200 --> 00:14:04.320]  第三個的孩子叫做羅亞米
[00:14:04.320 --> 00:14:07.320]  意思是「不是我的子民」
[00:14:07.320 --> 00:14:12.080]  象徵著神再次來警告以色列人
[00:14:12.080 --> 00:14:17.400]  我們可以想像在先知的日常生活裡
[00:14:17.400 --> 00:14:19.160]  在他的家裡
[00:14:19.160 --> 00:14:20.360]  每一天
[00:14:20.360 --> 00:14:25.760]  當他和哥滅來叫這幾個小朋友的名字的時候
[00:14:25.760 --> 00:14:28.240]  其實是非常刺耳的
[00:14:29.320 --> 00:14:34.720]  幾個小朋友起一個這麼奇怪
[00:14:34.720 --> 00:14:37.360]  這麼不好聽的一個名字
[00:14:37.360 --> 00:14:40.480]  其實就是不斷的每一天
[00:14:40.480 --> 00:14:43.480]  對他們的母親的提醒
[00:14:43.480 --> 00:14:45.600]  對他們的母親的警告
[00:14:45.600 --> 00:14:50.040]  因為他們的母親就是呼喚他們最多的那個人
[00:14:50.040 --> 00:14:54.160]  神讓先知所經歷的
[00:14:54.160 --> 00:14:57.400]  就好像他在歷世歷代裡
[00:14:57.720 --> 00:15:02.560]  透過先知不斷的來呼籲以色列人悔改一樣
[00:15:02.560 --> 00:15:05.400]  神不願意放棄他們
[00:15:05.400 --> 00:15:08.680]  神堅持他對以色列人的愛
[00:15:08.680 --> 00:15:10.840]  而第二方面
[00:15:10.840 --> 00:15:13.120]  神在這裡所體現的
[00:15:13.120 --> 00:15:16.040]  是一個接納、迴轉的愛
[00:15:16.040 --> 00:15:21.720]  這是先知的婚姻經歷的第二個層次
[00:15:21.720 --> 00:15:25.200]  在一章第十節結束的時候
[00:15:25.400 --> 00:15:28.320]  神就已經給了一個這樣的應許
[00:15:28.320 --> 00:15:31.760]  神說從前在哪一個地方說
[00:15:31.760 --> 00:15:33.600]  你們不是我的子民
[00:15:33.600 --> 00:15:38.240]  將來就在那裡稱他們為永生神的兒子
[00:15:38.240 --> 00:15:42.840]  而章一節也重申神對他們的憐憫
[00:15:42.840 --> 00:15:46.600]  你們要稱你們的重弟兄為阿米
[00:15:46.600 --> 00:15:49.720]  稱你們的重姊妹為路哈瑪
[00:15:49.720 --> 00:15:53.720]  將那個名字的意思翻轉了
[00:15:55.560 --> 00:15:58.960]  神要讓以色列人重新成為祂的子民
[00:15:58.960 --> 00:16:02.000]  當他們經歷了神的管教之後
[00:16:02.000 --> 00:16:05.760]  他們之間的關係要重新建立
[00:16:05.760 --> 00:16:09.200]  於是來到第二章的下半
[00:16:09.200 --> 00:16:12.400]  當神宣告了刑罰之後
[00:16:12.400 --> 00:16:16.280]  他就再次帶出安慰的訊息
[00:16:16.280 --> 00:16:18.160]  第十五節說
[00:16:18.160 --> 00:16:21.440]  將來他必在那裡回應
[00:16:21.440 --> 00:16:24.720]  像在年輕的時候從埃及上來一樣
[00:16:25.160 --> 00:16:28.200]  那一天你必稱呼我為伊斯
[00:16:28.200 --> 00:16:30.200]  是丈夫的意思
[00:16:30.200 --> 00:16:34.840]  神會再次重新接納以色列
[00:16:34.840 --> 00:16:36.920]  而同樣的
[00:16:36.920 --> 00:16:39.240]  到了第三章第一節
[00:16:39.240 --> 00:16:41.200]  神就對先知說
[00:16:41.200 --> 00:16:43.920]  你去愛那情人所愛
[00:16:43.920 --> 00:16:45.880]  卻犯姦淫的婦人
[00:16:45.880 --> 00:16:48.000]  意思就是說
[00:16:48.000 --> 00:16:51.720]  神要先知再一次接納
[00:16:52.120 --> 00:16:55.560]  她的一個偏向她的情人
[00:16:55.560 --> 00:16:57.600]  背叛她的妻子
[00:16:57.600 --> 00:16:59.680]  要再一次去愛
[00:16:59.680 --> 00:17:02.400]  這個曾經對她不忠的婦人
[00:17:02.400 --> 00:17:07.240]  去體會神對以色列人再次的接納
[00:17:07.240 --> 00:17:13.600]  這個警告不單止在《和西亞書》裡出現
[00:17:13.600 --> 00:17:17.680]  更加是整個的先知書很明顯的強調
[00:17:17.680 --> 00:17:21.000]  因為在希伯來的聖經裡
[00:17:21.320 --> 00:17:24.680]  我們稱為小先知書的十二卷書
[00:17:24.680 --> 00:17:27.520]  是被視為一卷來看待的
[00:17:27.520 --> 00:17:31.080]  《和西亞書》是開始的第一卷
[00:17:31.080 --> 00:17:34.680]  《馬拉基書》是結束的最後一卷
[00:17:34.680 --> 00:17:37.760]  而在《馬拉基書》的最後一章
[00:17:37.760 --> 00:17:40.560]  最後的經文是這樣說的
[00:17:40.560 --> 00:17:44.400]  我要猜遣以利亞才知道你們哪裡去
[00:17:44.400 --> 00:17:47.760]  他必使父親的心轉向兒女
[00:17:47.760 --> 00:17:50.480]  兒女的心轉向父親
[00:17:51.320 --> 00:17:54.240]  這次的經文在《馬拉基書》裡
[00:17:54.240 --> 00:17:56.320]  其實是對《和西亞書》
[00:17:56.320 --> 00:17:59.760]  這個十二卷書的開始的回應
[00:17:59.760 --> 00:18:03.320]  也就是說在《和西亞書》第一章
[00:18:03.320 --> 00:18:08.440]  那個父子關係似乎破裂的警告
[00:18:08.440 --> 00:18:12.160]  在《馬拉基書》的結束得到了翻轉
[00:18:12.160 --> 00:18:17.240]  這是神對以色列人的心意
[00:18:17.240 --> 00:18:20.200]  要接納他們的迴轉
[00:18:21.640 --> 00:18:25.840]  而當我們明白了《和西亞書》第一章的經文
[00:18:25.840 --> 00:18:28.600]  它裡面的婚姻所象徵的意義
[00:18:28.600 --> 00:18:31.440]  接下來我們要問的就是
[00:18:31.440 --> 00:18:34.280]  為什麼神要以色列人
[00:18:34.280 --> 00:18:38.280]  要先知來經歷這樣的婚姻呢
[00:18:38.280 --> 00:18:42.640]  為什麼神對先知有一個那麼苛刻
[00:18:42.640 --> 00:18:45.920]  那麼難以去接受的一個要求
[00:18:45.920 --> 00:18:50.080]  而不是單單讓他說幾句話就可以呢
[00:18:51.440 --> 00:18:54.640]  我相信在《和西亞書》一開始
[00:18:54.640 --> 00:18:58.520]  神讓先知來經歷這一段的婚姻
[00:18:58.520 --> 00:19:03.000]  是要幫助他來體會神的心腸
[00:19:03.000 --> 00:19:06.920]  當先知他以自己的婚姻
[00:19:06.920 --> 00:19:09.840]  來去經歷那一個被背叛
[00:19:09.840 --> 00:19:16.000]  來經歷對於妻子悔改迴轉的盼望的時候
[00:19:16.000 --> 00:19:21.080]  他就更加明白神對以色列人的一種感情
[00:19:22.320 --> 00:19:23.840]  有時候有些事情
[00:19:23.840 --> 00:19:26.840]  可能我們是從頭腦上的知識去明白
[00:19:26.840 --> 00:19:30.480]  但是直到我們生活裡面去有經歷之後
[00:19:30.480 --> 00:19:33.480]  我們才能夠深刻的體會
[00:19:33.480 --> 00:19:36.680]  曾經有一位弟兄跟我分享
[00:19:36.680 --> 00:19:38.920]  他說有一件事
[00:19:38.920 --> 00:19:42.600]  在他小朋友很小的時候曾經發生
[00:19:42.600 --> 00:19:45.440]  就是他那個兩歲的女兒
[00:19:45.440 --> 00:19:47.920]  有一天她病得很厲害
[00:19:48.920 --> 00:19:51.400]  在他抱著她的時候
[00:19:51.400 --> 00:19:53.680]  她突然間嘔吐得很厲害
[00:19:53.680 --> 00:19:56.360]  嘔吐得弟兄整個身體都是
[00:19:56.360 --> 00:19:59.120]  而且小朋友因為很害怕
[00:19:59.120 --> 00:20:00.800]  於是大哭
[00:20:00.800 --> 00:20:03.920]  而那個弟兄他下意識的
[00:20:03.920 --> 00:20:07.120]  當時第一個反應就是抱緊女兒
[00:20:07.120 --> 00:20:08.520]  去安慰她
[00:20:08.520 --> 00:20:10.920]  讓她能夠平靜下來
[00:20:10.920 --> 00:20:14.960]  接下來他就突然體會到
[00:20:15.200 --> 00:20:19.760]  原來神對我們就是這樣的接納和愛
[00:20:19.760 --> 00:20:25.040]  他不介意自己身上已經弄得很髒
[00:20:25.040 --> 00:20:27.520]  也完全沒有去怪他的女兒
[00:20:27.520 --> 00:20:29.840]  為什麼會弄成這樣
[00:20:29.840 --> 00:20:31.960]  他只是知道這一刻
[00:20:31.960 --> 00:20:34.480]  他的女兒很需要爸爸的安慰
[00:20:34.480 --> 00:20:36.400]  他知道女兒需要的
[00:20:36.400 --> 00:20:38.120]  是他完全的接納
[00:20:38.120 --> 00:20:39.440]  完全的愛
[00:20:39.440 --> 00:20:42.000]  他說那一刻他就體會
[00:20:42.000 --> 00:20:44.880]  原來神是這樣的愛我們
[00:20:45.760 --> 00:20:49.080]  有時候我們在生活裡面的經歷
[00:20:49.080 --> 00:20:51.440]  就能夠更加幫助我們
[00:20:51.440 --> 00:20:54.280]  對於我們看不見的這位神
[00:20:54.280 --> 00:20:55.840]  那個的認識
[00:20:55.840 --> 00:20:59.120]  而當我們有了體會之後
[00:20:59.120 --> 00:21:02.040]  我們對信仰那個的理解
[00:21:02.040 --> 00:21:05.200]  當我們去向別人分享的時候
[00:21:05.200 --> 00:21:07.960]  那個感染力就不再一樣
[00:21:07.960 --> 00:21:11.120]  我相信當先知他經歷了
[00:21:11.120 --> 00:21:13.480]  自己這個的婚姻以後
[00:21:13.480 --> 00:21:16.240]  當他來到呼喚以色列人
[00:21:16.240 --> 00:21:18.200]  他告訴他們
[00:21:18.200 --> 00:21:22.960]  原來他不知道是我給他五穀新酒和新的油
[00:21:22.960 --> 00:21:24.760]  加添他的金銀
[00:21:24.760 --> 00:21:28.480]  他們卻用來供奉巴力的時候
[00:21:28.480 --> 00:21:30.400]  先知所感受的
[00:21:30.400 --> 00:21:33.000]  不是頭腦上的一些知識
[00:21:33.000 --> 00:21:34.800]  不是神一些的話
[00:21:34.800 --> 00:21:35.840]  告訴他
[00:21:35.840 --> 00:21:39.720]  於是他就照樣煮碗告訴其他人
[00:21:39.720 --> 00:21:41.120]  他所呼喚的
[00:21:41.120 --> 00:21:44.080]  是他心底裡面的那個說話
[00:21:44.080 --> 00:21:46.880]  因為他自己也經歷了
[00:21:46.880 --> 00:21:49.800]  妻子對他這樣的背叛
[00:21:49.800 --> 00:21:54.960]  我相信在我們今天基督徒的生活裡說
[00:21:54.960 --> 00:21:58.040]  神不一定會像對先知一樣
[00:21:58.040 --> 00:21:59.960]  要求我們在婚姻裡面
[00:21:59.960 --> 00:22:03.080]  這樣有特殊的一個呼召
[00:22:03.080 --> 00:22:04.240]  但是其實
[00:22:04.240 --> 00:22:07.280]  我們都有很多不同的時候
[00:22:07.280 --> 00:22:12.120]  我們可以去學習體會神的心腸
[00:22:12.120 --> 00:22:14.560]  我記得我剛剛信主的時候
[00:22:14.560 --> 00:22:19.080]  就和弟兄姊妹一起去學習傳福音
[00:22:19.080 --> 00:22:24.120]  於是我們就出隊去街頭去報道派單張
[00:22:24.120 --> 00:22:25.840]  初信有第一次
[00:22:25.840 --> 00:22:26.920]  當然很害怕
[00:22:26.920 --> 00:22:28.160]  很緊張
[00:22:28.160 --> 00:22:29.960]  不只是害怕
[00:22:29.960 --> 00:22:32.040]  我不知道說什麼好呢
[00:22:32.040 --> 00:22:33.240]  更加害怕的是
[00:22:33.240 --> 00:22:35.600]  萬一人家拒絕我怎麼辦呢
[00:22:35.600 --> 00:22:37.560]  萬一他不要我的單張
[00:22:37.560 --> 00:22:38.760]  回頭就走
[00:22:38.760 --> 00:22:40.960]  甚至可能說些很難聽的話
[00:22:40.960 --> 00:22:43.600]  那我怎麼回應呢
[00:22:43.600 --> 00:22:46.360]  當時我的牧師就鼓勵我
[00:22:46.360 --> 00:22:47.840]  他跟我說
[00:22:47.840 --> 00:22:51.040]  如果你遇到這樣的事情你要記得
[00:22:51.040 --> 00:22:52.720]  他不是拒絕你
[00:22:52.720 --> 00:22:55.160]  他是拒絕神而已
[00:22:55.160 --> 00:22:57.720]  他這句話對我當時來說
[00:22:57.720 --> 00:22:59.640]  當然是很大的鼓勵
