
[00:00:00.000 --> 00:00:02.000]  路加福音第十三章
[00:01:18.000 --> 00:01:20.000]  去分享一下
[00:01:20.000 --> 00:01:22.000]  耶穌基督
[00:01:22.000 --> 00:01:24.000]  在祂的侍奉
[00:01:24.000 --> 00:01:26.000]  剛才我講到
[00:01:26.000 --> 00:01:28.000]  上一段的經文
[00:01:28.000 --> 00:01:30.000]  就是祂剛剛跟
[00:01:30.000 --> 00:01:32.000]  這個猶太人
[00:01:32.000 --> 00:01:34.000]  來講
[00:01:34.000 --> 00:01:36.000]  你要留心你的身份
[00:01:36.000 --> 00:01:38.000]  不要因為
[00:01:38.000 --> 00:01:40.000]  以為十拿九穩
[00:01:40.000 --> 00:01:42.000]  就錯過了上帝
[00:01:42.000 --> 00:01:44.000]  國這個兒女的身份
[00:01:44.000 --> 00:01:46.000]  的一個論述
[00:01:46.000 --> 00:01:48.000]  然之後呢
[00:01:48.000 --> 00:01:50.000]  接著在這裏
[00:01:50.000 --> 00:01:52.000]  我們就看到
[00:01:52.000 --> 00:01:54.000]  有幾個法利塞人
[00:01:54.000 --> 00:01:56.000]  隨即就來到耶穌面前
[00:01:56.000 --> 00:01:58.000]  向祂發出警告
[00:01:58.000 --> 00:02:00.000]  三十一節
[00:02:00.000 --> 00:02:02.000]  就是這個警告
[00:02:02.000 --> 00:02:04.000]  引發了三十二至
[00:02:04.000 --> 00:02:06.000]  三十五節耶穌的宣講
[00:02:06.000 --> 00:02:08.000]  這幾位法利塞人
[00:02:08.000 --> 00:02:10.000]  就來到對耶穌講
[00:02:10.000 --> 00:02:12.000]  離開這裏到別處去吧
[00:02:12.000 --> 00:02:14.000]  因為希律想要殺你
[00:02:14.000 --> 00:02:16.000]  法利塞人
[00:02:16.000 --> 00:02:18.000]  來到警告耶穌
[00:02:18.000 --> 00:02:20.000]  企圖令耶穌改變計劃
[00:02:20.000 --> 00:02:22.000]  遠離耶路撒冷
[00:02:22.000 --> 00:02:24.000]  然之後
[00:02:24.000 --> 00:02:26.000]  耶穌就回應了
[00:02:26.000 --> 00:02:28.000]  祂這幾個的說話
[00:02:28.000 --> 00:02:30.000]  法利塞人
[00:02:30.000 --> 00:02:32.000]  的回應
[00:02:32.000 --> 00:02:34.000]  基本上我可以分做兩部分
[00:02:34.000 --> 00:02:36.000]  我想先來看第一部分
[00:02:36.000 --> 00:02:38.000]  是三十二至三十三節
[00:02:38.000 --> 00:02:40.000]  耶穌對他們說
[00:02:40.000 --> 00:02:42.000]  你們去告訴那個狐狸
[00:02:42.000 --> 00:02:44.000]  你看吧今天明天我趕鬼治病
[00:02:44.000 --> 00:02:46.000]  第三天我的事就成了
[00:02:46.000 --> 00:02:48.000]  雖然這樣
[00:02:48.000 --> 00:02:50.000]  今天明天後天
[00:02:50.000 --> 00:02:52.000]  我必須向前走
[00:02:52.000 --> 00:02:54.000]  因為先知是不可能在耶路撒冷
[00:02:54.000 --> 00:02:56.000]  之外被害的
[00:02:56.000 --> 00:02:58.000]  我想大家留意
[00:02:58.000 --> 00:03:00.000]  在這裏的重點是
[00:03:00.000 --> 00:03:02.000]  三十三節那句的上半
[00:03:02.000 --> 00:03:04.000]  今天明天後天我必須向前走
[00:03:04.000 --> 00:03:06.000]  這個說話
[00:03:06.000 --> 00:03:08.000]  的意思就是
[00:03:08.000 --> 00:03:10.000]  耶穌一定會完成使命
[00:03:10.000 --> 00:03:12.000]  而這句話
[00:03:12.000 --> 00:03:14.000]  同樣可以有兩個的解釋
[00:03:14.000 --> 00:03:16.000]  一是指耶穌的受死
[00:03:16.000 --> 00:03:18.000]  和復活因為耶穌
[00:03:18.000 --> 00:03:20.000]  曾經說過祂說人子
[00:03:20.000 --> 00:03:22.000]  必須受許多的苦
[00:03:22.000 --> 00:03:24.000]  被長老祭司和民事氣絕
[00:03:24.000 --> 00:03:26.000]  並且被殺
[00:03:26.000 --> 00:03:28.000]  第三天復活
[00:03:28.000 --> 00:03:30.000]  這是之前在九章裏面提到的
[00:03:30.000 --> 00:03:32.000]  這個
[00:03:32.000 --> 00:03:34.000]  的理解
[00:03:34.000 --> 00:03:36.000]  有一個值得我們去留心
[00:03:36.000 --> 00:03:38.000]  從成全這個字來理解
[00:03:38.000 --> 00:03:40.000]  就和耶穌在十字架
[00:03:40.000 --> 00:03:42.000]  上面那一句
[00:03:42.000 --> 00:03:44.000]  成了
[00:03:44.000 --> 00:03:46.000]  同一個字來理解的時候
[00:03:46.000 --> 00:03:48.000]  我們就會理解為
[00:03:48.000 --> 00:03:50.000]  這是指向耶穌的受死
[00:03:50.000 --> 00:03:52.000]  和復活的意思
[00:03:52.000 --> 00:03:54.000]  而另一個的解釋
[00:03:54.000 --> 00:03:56.000]  我們就會將三十二
[00:03:56.000 --> 00:03:58.000]  和三十三節一起來了解
[00:03:58.000 --> 00:04:00.000]  當時耶穌的強調
[00:04:00.000 --> 00:04:02.000]  而得出的結論
[00:04:02.000 --> 00:04:04.000]  前面三十二節裏面就說
[00:04:04.000 --> 00:04:06.000]  今天明天
[00:04:06.000 --> 00:04:08.000]  我趕鬼治病
[00:04:08.000 --> 00:04:10.000]  第三天我的事就成了
[00:04:10.000 --> 00:04:12.000]  今天明天後天
[00:04:12.000 --> 00:04:14.000]  後天和
[00:04:14.000 --> 00:04:16.000]  三天有少少不同
[00:04:16.000 --> 00:04:18.000]  我必須向前走
[00:04:18.000 --> 00:04:20.000]  色經學者將這兩句
[00:04:20.000 --> 00:04:22.000]  放在一起
[00:04:22.000 --> 00:04:24.000]  就有了結論,他是強調著
[00:04:24.000 --> 00:04:26.000]  耶穌是堅持下去
[00:04:26.000 --> 00:04:28.000]  必定來到去
[00:04:28.000 --> 00:04:30.000]  完成使命
[00:04:30.000 --> 00:04:32.000]  無論是怎樣
[00:04:32.000 --> 00:04:34.000]  我們看到這兩個解釋都指向著一樣東西
[00:04:34.000 --> 00:04:36.000]  就是耶穌不會因為害怕
[00:04:36.000 --> 00:04:38.000]  犀利的威脅而改變計劃
[00:04:38.000 --> 00:04:40.000]  他將會一往無前地
[00:04:40.000 --> 00:04:42.000]  走上耶路撒冷
[00:04:42.000 --> 00:04:44.000]  完成他的使命
[00:04:44.000 --> 00:04:46.000]  他向百姓宣講福音
[00:04:46.000 --> 00:04:48.000]  而三十三節的下半
[00:04:48.000 --> 00:04:50.000]  因為先知
[00:04:50.000 --> 00:04:52.000]  是不可能在耶路撒冷之外
[00:04:52.000 --> 00:04:54.000]  被害
[00:04:54.000 --> 00:04:56.000]  這個事更加反映了
[00:04:56.000 --> 00:04:58.000]  耶穌是帶著作為上帝的
[00:04:58.000 --> 00:05:00.000]  先知的身份
[00:05:00.000 --> 00:05:02.000]  這份視死如歸的心智
[00:05:02.000 --> 00:05:04.000]  他面對挑戰
[00:05:04.000 --> 00:05:06.000]  面對困難的時候
[00:05:06.000 --> 00:05:08.000]  不遺屬
[00:05:08.000 --> 00:05:10.000]  他要完成使命
[00:05:10.000 --> 00:05:12.000]  我想大家留意這句
[00:05:12.000 --> 00:05:14.000]  一節裏面一句叫做不可能
[00:05:14.000 --> 00:05:16.000]  這個字
[00:05:16.000 --> 00:05:18.000]  按照希臘文的文法的運用
[00:05:18.000 --> 00:05:20.000]  解作不合而是更加準確的
[00:05:20.000 --> 00:05:22.000]  換言之
[00:05:22.000 --> 00:05:24.000]  這句說話應該就這樣說的
[00:05:24.000 --> 00:05:26.000]  因為先知是不合而
[00:05:26.000 --> 00:05:28.000]  在耶路撒冷之外被害的
[00:05:28.000 --> 00:05:30.000]  這句話的含義
[00:05:30.000 --> 00:05:32.000]  就說作為
[00:05:32.000 --> 00:05:34.000]  先知的身份
[00:05:34.000 --> 00:05:36.000]  應該離開了耶路撒冷
[00:05:36.000 --> 00:05:38.000]  這個意思
[00:05:38.000 --> 00:05:40.000]  就是說
[00:05:40.000 --> 00:05:42.000]  你是老師
[00:05:42.000 --> 00:05:44.000]  你最好在學校
[00:05:44.000 --> 00:05:46.000]  做到退休是最理想的
[00:05:46.000 --> 00:05:48.000]  就是這個意思
[00:05:48.000 --> 00:05:50.000]  是牧師最好在教會
[00:05:50.000 --> 00:05:52.000]  做到退休是最理想的
[00:05:52.000 --> 00:05:54.000]  這個意思
[00:05:54.000 --> 00:05:56.000]  因為背後是一個使命
[00:05:56.000 --> 00:05:58.000]  是身份的那份
[00:05:58.000 --> 00:06:00.000]  要求
[00:06:00.000 --> 00:06:02.000]  而這句話
[00:06:02.000 --> 00:06:04.000]  耶穌用這句話
[00:06:04.000 --> 00:06:06.000]  更加來襯托出
[00:06:06.000 --> 00:06:08.000]  他領受了上帝的差派
[00:06:08.000 --> 00:06:10.000]  那份即時之後的決心
[00:06:10.000 --> 00:06:14.000]  希律王安提伯
[00:06:14.000 --> 00:06:16.000]  在耶穌的眼裏
[00:06:16.000 --> 00:06:18.000]  只不過是一隻協諾的狐狸
[00:06:18.000 --> 00:06:22.000]  他不會成為
[00:06:22.000 --> 00:06:24.000]  阻撓上帝的力量
[00:06:24.000 --> 00:06:26.000]  所以
[00:06:26.000 --> 00:06:28.000]  耶穌很堅決地
[00:06:28.000 --> 00:06:30.000]  還擊了
[00:06:30.000 --> 00:06:32.000]  法理賽人帶給他的威脅
[00:06:32.000 --> 00:06:34.000]  他將會義無反顧地
[00:06:34.000 --> 00:06:36.000]  去完成上帝的計劃
[00:06:36.000 --> 00:06:40.000]  講完這番言論之後
[00:06:40.000 --> 00:06:42.000]  然後他就轉向猶太百姓
[00:06:42.000 --> 00:06:44.000]  宣講他的心智
[00:06:44.000 --> 00:06:48.000]  在這段心智
[00:06:48.000 --> 00:06:50.000]  在這段說話裏面
[00:06:50.000 --> 00:06:52.000]  同樣我們看到
[00:06:52.000 --> 00:06:54.000]  都是有個警告
[00:06:54.000 --> 00:06:56.000]  前面是法理賽人
[00:06:56.000 --> 00:06:58.000]  來警告耶穌
[00:06:58.000 --> 00:07:02.000]  是耶穌警告耶路撒冷的百姓
[00:07:02.000 --> 00:07:04.000]  或者全以色列人
[00:07:04.000 --> 00:07:06.000]  你要留心
[00:07:06.000 --> 00:07:08.000]  耶穌同樣用一個
[00:07:08.000 --> 00:07:10.000]  先知的處境
[00:07:10.000 --> 00:07:14.000]  來陳述他心底裏面的說話
[00:07:14.000 --> 00:07:16.000]  我們先來看
[00:07:16.000 --> 00:07:18.000]  三十四節裏面
[00:07:18.000 --> 00:07:20.000]  耶穌的心情
[00:07:20.000 --> 00:07:22.000]  三十四節說耶路撒冷啊
[00:07:22.000 --> 00:07:24.000]  耶路撒冷啊
[00:07:24.000 --> 00:07:26.000]  你常殺害先知
[00:07:26.000 --> 00:07:28.000]  和差遣到你這裏來的人
[00:07:28.000 --> 00:07:30.000]  他背後有個典故
[00:07:30.000 --> 00:07:32.000]  有很多歷史的見證
[00:07:32.000 --> 00:07:34.000]  其中在歷代之下
[00:07:34.000 --> 00:07:36.000]  二十四章的二十一節裏面
[00:07:36.000 --> 00:07:38.000]  我們看到這個這樣的記載
[00:07:38.000 --> 00:07:40.000]  眾人謀害撒加利亞
[00:07:40.000 --> 00:07:42.000]  照著王的吩咐
[00:07:42.000 --> 00:07:44.000]  撒加利亞就是那位先知
[00:07:44.000 --> 00:07:46.000]  在耶和華殿的院內
[00:07:46.000 --> 00:07:48.000]  用石頭打死他
[00:07:48.000 --> 00:07:50.000]  這樣約阿斯王
[00:07:50.000 --> 00:07:52.000]  不記念撒加利亞的父親
[00:07:52.000 --> 00:07:54.000]  夜荷夜大向自己所施的恩
[00:07:54.000 --> 00:07:56.000]  殺了他的兒子
[00:07:56.000 --> 00:07:58.000]  撒加利亞臨死的時候
[00:07:58.000 --> 00:08:00.000]  冤夜禍禍監察伸冤
[00:08:00.000 --> 00:08:04.000]  先知的下場
[00:08:04.000 --> 00:08:06.000]  回應著
[00:08:06.000 --> 00:08:08.000]  耶穌基督的心智
[00:08:08.000 --> 00:08:10.000]  是
[00:08:10.000 --> 00:08:12.000]  將會面對著困難
[00:08:12.000 --> 00:08:14.000]  甚至失去生命的危險
[00:08:14.000 --> 00:08:16.000]  但是
[00:08:16.000 --> 00:08:18.000]  耶穌仍然義無反顧地
[00:08:18.000 --> 00:08:20.000]  前去耶路撒冷
[00:08:22.000 --> 00:08:26.000]  而在這個論述當中
[00:08:26.000 --> 00:08:28.000]  三十四節三十五節裏面
[00:08:28.000 --> 00:08:30.000]  我想大家來到去
[00:08:30.000 --> 00:08:32.000]  將焦點擺在
[00:08:32.000 --> 00:08:34.000]  奉主明來的事應當稱重的
[00:08:34.000 --> 00:08:36.000]  作為一個焦點的理解
[00:08:36.000 --> 00:08:38.000]  前面三十四節
[00:08:38.000 --> 00:08:40.000]  來鋪陳了耶穌
[00:08:40.000 --> 00:08:42.000]  明知山有虎
[00:08:42.000 --> 00:08:44.000]  偏向虎山行那份心智
[00:08:44.000 --> 00:08:46.000]  而在這裏面
[00:08:46.000 --> 00:08:48.000]  耶穌在這個三十五節裏面
[00:08:48.000 --> 00:08:50.000]  那份的結束裏面
[00:08:50.000 --> 00:08:52.000]  這句說話
[00:08:52.000 --> 00:08:54.000]  是借用了詩篇一百一十八篇裏面的一句
[00:08:54.000 --> 00:08:56.000]  來展示出
[00:08:56.000 --> 00:08:58.000]  祂是用一個怎樣的身份來面對耶路撒冷
[00:08:58.000 --> 00:09:00.000]  詩篇一百篇
[00:09:00.000 --> 00:09:02.000]  在猶太人的傳統裏面
[00:09:02.000 --> 00:09:04.000]  佔有一份重要的地位
[00:09:04.000 --> 00:09:08.000]  詩篇的內容是贊頌著
[00:09:08.000 --> 00:09:10.000]  上帝對以色列人的拯救
[00:09:10.000 --> 00:09:12.000]  試過
[00:09:12.000 --> 00:09:14.000]  用第一人稱來去唱頌
[00:09:14.000 --> 00:09:16.000]  上帝的慈愛和拯救
[00:09:16.000 --> 00:09:18.000]  詩歌裏面
[00:09:18.000 --> 00:09:20.000]  是向頌著那位被上帝差派的使者
[00:09:20.000 --> 00:09:22.000]  雖然經歷
[00:09:22.000 --> 00:09:24.000]  憂患
[00:09:24.000 --> 00:09:26.000]  但最終會在聖殿裏面
[00:09:26.000 --> 00:09:28.000]  得著榮耀
[00:09:28.000 --> 00:09:32.000]  所以
[00:09:32.000 --> 00:09:34.000]  在某些色經的傳統裏面
[00:09:34.000 --> 00:09:36.000]  這個詩篇的內容
[00:09:36.000 --> 00:09:38.000]  更加被認為
[00:09:38.000 --> 00:09:40.000]  是預表著幕後的彌賽亞
[00:09:40.000 --> 00:09:44.000]  彌賽亞就是被差派
[00:09:44.000 --> 00:09:46.000]  者的意思
[00:09:46.000 --> 00:09:48.000]  他被差派
[00:09:48.000 --> 00:09:50.000]  耶穌在這裏帶著先知
[00:09:50.000 --> 00:09:52.000]  帶著君王的身份
[00:09:52.000 --> 00:09:54.000]  來表達出他領受的使命
[00:09:54.000 --> 00:09:58.000]  詩篇一百篇
[00:09:58.000 --> 00:10:00.000]  二十六節裏面這樣說
[00:10:00.000 --> 00:10:02.000]  奉耶和華的名來的
[00:10:02.000 --> 00:10:04.000]  是應當稱重的
[00:10:04.000 --> 00:10:06.000]  我們從耶和華的殿中
[00:10:06.000 --> 00:10:08.000]  為你們祝福
[00:10:08.000 --> 00:10:10.000]  一個充滿著歡樂
[00:10:10.000 --> 00:10:12.000]  充滿著慶典
[00:10:12.000 --> 00:10:14.000]  的一個表達
[00:10:14.000 --> 00:10:16.000]  那位受差派的人
[00:10:16.000 --> 00:10:18.000]  被祝福
[00:10:18.000 --> 00:10:20.000]  那位受高者
[00:10:20.000 --> 00:10:22.000]  被祝福
[00:10:22.000 --> 00:10:24.000]  如果我們細心再
[00:10:24.000 --> 00:10:26.000]  豐富地去看
[00:10:26.000 --> 00:10:28.000]  前面三十四三十五節裏面
[00:10:28.000 --> 00:10:30.000]  我們同樣看到
[00:10:30.000 --> 00:10:32.000]  耶穌的心情
[00:10:32.000 --> 00:10:34.000]  耶穌帶著連愛的心情
[00:10:34.000 --> 00:10:36.000]  來向耶路撒冷發出警告
[00:10:36.000 --> 00:10:38.000]  祂說
[00:10:38.000 --> 00:10:40.000]  我多少次
[00:10:40.000 --> 00:10:42.000]  想聚集你的兒女
[00:10:42.000 --> 00:10:44.000]  好像母雞把小雞
[00:10:44.000 --> 00:10:46.000]  聚集在翅膀底下
[00:10:46.000 --> 00:10:48.000]  可是你們不願意
[00:10:48.000 --> 00:10:52.000]  不知道你們讀到這裏的時候
[00:10:52.000 --> 00:10:54.000]  你們有什麼感受
[00:10:54.000 --> 00:10:56.000]  我很想召集你
[00:10:56.000 --> 00:10:58.000]  我很想呼喚你
[00:10:58.000 --> 00:11:00.000]  不過你們不聽
[00:11:00.000 --> 00:11:04.000]  有時候我會從聖經
[00:11:04.000 --> 00:11:06.000]  整個救贖的恩情裏面
[00:11:06.000 --> 00:11:08.000]  我看到上帝就
[00:11:08.000 --> 00:11:10.000]  好像一個苦戀的一個人
[00:11:10.000 --> 00:11:12.000]  他愛慕著
[00:11:12.000 --> 00:11:14.000]  愛惜著
[00:11:14.000 --> 00:11:16.000]  珍惜著以色列人
[00:11:16.000 --> 00:11:18.000]  可惜
[00:11:18.000 --> 00:11:20.000]  以色列人
[00:11:20.000 --> 00:11:22.000]  中國人說
[00:11:22.000 --> 00:11:24.000]  越叫越走
[00:11:24.000 --> 00:11:26.000]  不領受
[00:11:26.000 --> 00:11:28.000]  上帝的恩典
[00:11:28.000 --> 00:11:30.000]  不理上帝
[00:11:30.000 --> 00:11:34.000]  耶穌在這裏表達了
[00:11:34.000 --> 00:11:36.000]  祂的珍惜
[00:11:36.000 --> 00:11:38.000]  耶路撒冷啊
[00:11:38.000 --> 00:11:40.000]  滿有心情地去表達
[00:11:40.000 --> 00:11:42.000]  呼喚他們
[00:11:42.000 --> 00:11:44.000]  簡單來講就是說
[00:11:44.000 --> 00:11:46.000]  你回來吧
[00:11:46.000 --> 00:11:48.000]  不然就滅亡了
[00:11:48.000 --> 00:11:50.000]  很大件事了
[00:11:50.000 --> 00:11:52.000]  因為三十五節說
[00:11:52.000 --> 00:11:54.000]  看拜你們的家要被廢棄
[00:11:54.000 --> 00:11:56.000]  這句說話
[00:11:56.000 --> 00:11:58.000]  我可以跟大家去共鳴著
[00:11:58.000 --> 00:12:00.000]  昔日耶利米先知
[00:12:00.000 --> 00:12:02.000]  在聖經裏面的表達
[00:12:02.000 --> 00:12:04.000]  耶利米書第六章
[00:12:04.000 --> 00:12:06.000]  八節的說話裏面這樣說
[00:12:06.000 --> 00:12:08.000]  耶路撒冷啊
[00:12:08.000 --> 00:12:10.000]  當受管教
[00:12:10.000 --> 00:12:12.000]  免得我心與你生疏
[00:12:12.000 --> 00:12:14.000]  免得我使你荒涼
[00:12:14.000 --> 00:12:16.000]  成為無人居住之地
[00:12:16.000 --> 00:12:18.000]  這番話
[00:12:18.000 --> 00:12:20.000]  耶利米書講的說話
[00:12:20.000 --> 00:12:22.000]  是上帝自己
[00:12:22.000 --> 00:12:24.000]  向耶路撒冷表達的說話
[00:12:24.000 --> 00:12:28.000]  是不是很有意思
[00:12:28.000 --> 00:12:30.000]  很特別
[00:12:30.000 --> 00:12:32.000]  上帝珍惜耶路撒冷
[00:12:32.000 --> 00:12:34.000]  呼喚耶路撒冷
[00:12:34.000 --> 00:12:36.000]  耶穌珍惜耶路撒冷
[00:12:36.000 --> 00:12:38.000]  呼喚耶路撒冷
[00:12:38.000 --> 00:12:42.000]  耶穌與上帝有一份一致的
[00:12:42.000 --> 00:12:44.000]  共通的心情
[00:12:44.000 --> 00:12:48.000]  這是上帝對百姓的呼喚
[00:12:48.000 --> 00:12:50.000]  是上帝對百姓的憐愛
[00:12:50.000 --> 00:12:52.000]  你聽話吧
[00:12:52.000 --> 00:12:56.000]  充滿了感情
[00:12:56.000 --> 00:12:58.000]  耶穌用這份心腸
[00:12:58.000 --> 00:13:00.000]  來向意識人呼喚
[00:13:00.000 --> 00:13:02.000]  在這個警告當中
[00:13:02.000 --> 00:13:06.000]  也表達了祂對百姓的憐愛
[00:13:06.000 --> 00:13:08.000]  要把握機會
[00:13:08.000 --> 00:13:10.000]  耶穌的愛
[00:13:10.000 --> 00:13:12.000]  更令我記起
[00:13:12.000 --> 00:13:16.000]  約翰福音第三章的一段說話
[00:13:16.000 --> 00:13:18.000]  神愛世人
[00:13:18.000 --> 00:13:22.000]  甚至將他獨一的兒子賜給他們
[00:13:22.000 --> 00:13:24.000]  叫一切信他的人
[00:13:24.000 --> 00:13:26.000]  不致滅亡 反得永生
[00:13:26.000 --> 00:13:28.000]  因為神差他的兒子
[00:13:28.000 --> 00:13:30.000]  到世上來
[00:13:30.000 --> 00:13:32.000]  不是要定世人的罪
[00:13:32.000 --> 00:13:36.000]  而是要使世人因他不究
[00:13:36.000 --> 00:13:38.000]  信他的人不被定罪
[00:13:38.000 --> 00:13:41.000]  不信的人已經被定罪了
[00:13:41.000 --> 00:13:43.000]  因為他不信神
[00:13:43.000 --> 00:13:45.000]  獨一兒子的命
[00:13:45.000 --> 00:13:48.000]  司徒約翰語重心長地
[00:13:48.000 --> 00:13:53.000]  展述了耶穌基督的恩典
[00:13:53.000 --> 00:13:56.000]  上帝對世人的愛
[00:13:56.000 --> 00:14:01.000]  呼應著昔日先知的心情
[00:14:01.000 --> 00:14:03.000]  你們回轉吧
[00:14:03.000 --> 00:14:06.000]  不然你的成就會荒涼
[00:14:06.000 --> 00:14:11.000]  你就會被定罪了
[00:14:11.000 --> 00:14:14.000]  整個路加福音
[00:14:14.000 --> 00:14:16.000]  31至35節
[00:14:16.000 --> 00:14:19.000]  就在這種對話當中
[00:14:19.000 --> 00:14:20.000]  在耶穌的論述
[00:14:20.000 --> 00:14:26.000]  回應著法利塞人對他的警告
[00:14:26.000 --> 00:14:30.000]  表達出耶穌對他的侍奉
[00:14:30.000 --> 00:14:35.000]  對他的呼召的心智
[00:14:35.000 --> 00:14:38.000]  他忠於上帝的託付
[00:14:38.000 --> 00:14:41.000]  但是他在這個服事當中
[00:14:41.000 --> 00:14:44.000]  又沒有失去那份對人的愛
[00:14:44.000 --> 00:14:48.000]  對民族 對國家的愛
[00:14:48.000 --> 00:14:50.000]  總括來說
[00:14:50.000 --> 00:14:52.000]  耶穌的勇氣
[00:14:52.000 --> 00:14:54.000]  我們可以細心去理解
[00:14:54.000 --> 00:14:57.000]  是出於他對上帝的忠誠
[00:14:57.000 --> 00:14:59.000]  忠誠這種美德
[00:14:59.000 --> 00:15:01.000]  不單止對上帝
[00:15:01.000 --> 00:15:04.000]  甚至乎我們也可以在
[00:15:04.000 --> 00:15:06.000]  人與人之間相處裡面看到
[00:15:06.000 --> 00:15:08.000]  我們要對人忠誠
[00:15:08.000 --> 00:15:11.000]  對所負責的職務忠誠
[00:15:11.000 --> 00:15:14.000]  我們忠於我們的家庭
[00:15:14.000 --> 00:15:16.000]  我們忠於我們的伴侶
[00:15:16.000 --> 00:15:19.000]  我們忠於我們的同學
[00:15:19.000 --> 00:15:21.000]  特別是做項目的時候
[00:15:21.000 --> 00:15:24.000]  不要吞搏
[00:15:24.000 --> 00:15:26.000]  我們忠於我們的職事
[00:15:26.000 --> 00:15:29.000]  忠於我們的同事
[00:15:29.000 --> 00:15:31.000]  在崗位上做好本分
[00:15:31.000 --> 00:15:33.000]  是盡責的表現
[00:15:33.000 --> 00:15:35.000]  這種美德
[00:15:35.000 --> 00:15:41.000]  會令你被人覺得與眾不同
[00:15:41.000 --> 00:15:43.000]  會獲得世人的讚賞
[00:15:43.000 --> 00:15:48.000]  感受到你生命裡面的真和性
[00:15:48.000 --> 00:15:51.000]  而這也是一個美麗的見證
[00:15:51.000 --> 00:15:53.000]  我們可以在這個美德上
[00:15:53.000 --> 00:15:57.000]  見證著上帝給我們的改變
[00:15:57.000 --> 00:16:00.000]  上帝給我們的能力
[00:16:00.000 --> 00:16:02.000]  因為我們不計較
[00:16:02.000 --> 00:16:05.000]  是因為有上帝的永恆
[00:16:05.000 --> 00:16:06.000]  上帝的永生
[00:16:06.000 --> 00:16:08.000]  讓我們看到現世的短暫
[00:16:08.000 --> 00:16:10.000]  所以我們不計較
[00:16:10.000 --> 00:16:14.000]  忠於上帝的吩咐
[00:16:14.000 --> 00:16:18.000]  今天這個世代
[00:16:18.000 --> 00:16:24.000]  對於傳福音並不容易
[00:16:24.000 --> 00:16:26.000]  挑戰很多
[00:16:26.000 --> 00:16:28.000]  價值觀的衝擊
[00:16:28.000 --> 00:16:31.000]  生活裡面的壓力
[00:16:31.000 --> 00:16:33.000]  知識
[00:16:33.000 --> 00:16:35.000]  理性的討論
[00:16:35.000 --> 00:16:38.000]  政治的改變
[00:16:38.000 --> 00:16:42.000]  信仰的多元化
[00:16:42.000 --> 00:16:47.000]  生活的壓力不夠用
[00:16:47.000 --> 00:16:49.000]  這一大堆的問題
[00:16:49.000 --> 00:16:51.000]  都擺在我們面前
[00:16:51.000 --> 00:16:53.000]  有時候我們信耶穌的人
[00:16:53.000 --> 00:16:55.000]  都被這一大堆事情
[00:16:55.000 --> 00:16:59.000]  搞得很不安樂
[00:16:59.000 --> 00:17:03.000]  甚至失去了焦點
[00:17:03.000 --> 00:17:06.000]  這是很現實的問題
[00:17:06.000 --> 00:17:09.000]  但我覺得最重要的
[00:17:09.000 --> 00:17:11.000]  我們首先要問
[00:17:11.000 --> 00:17:15.000]  我們對大使命的態度是怎樣呢
[00:17:15.000 --> 00:17:17.000]  上帝呼召了耶穌
[00:17:17.000 --> 00:17:20.000]  其實同樣都呼召了我們
