
[00:00:00.000 --> 00:00:07.000]  各位早晨,非常歡喜今早又跟大家一起享受一段崇拜的時刻
[00:06:41.000 --> 00:06:44.000]  希望用人容易明白的言語
[00:06:44.000 --> 00:06:46.000]  現在是講得清楚
[00:06:46.000 --> 00:06:49.000]  我相信你們的梁永善牧師
[00:06:49.000 --> 00:06:52.000]  都是很懂得用這個方法
[00:06:52.000 --> 00:06:57.000]  因為耶穌講道的比喻
[00:06:57.000 --> 00:07:01.000]  是將生命和生活打成一片
[00:07:01.000 --> 00:07:03.000]  有生命才有生活
[00:07:03.000 --> 00:07:04.000]  是不是?
[00:07:04.000 --> 00:07:07.000]  但是有生活而沒有生命又不行
[00:07:07.000 --> 00:07:09.000]  但是有生命而沒有生活
[00:07:09.000 --> 00:07:11.000]  只不過是一個表現
[00:07:11.000 --> 00:07:13.000]  一種表達的方式
[00:07:13.000 --> 00:07:15.000]  完全不能夠深入人心
[00:07:15.000 --> 00:07:19.000]  耶穌是將生命和生活打成一片
[00:07:19.000 --> 00:07:20.000]  水與交融的
[00:07:20.000 --> 00:07:22.000]  使人越想有而思
[00:07:22.000 --> 00:07:23.000]  再三回味
[00:07:23.000 --> 00:07:25.000]  好像寶藏一樣
[00:07:25.000 --> 00:07:27.000]  越發掘越有
[00:07:27.000 --> 00:07:29.000]  用之不盡取之不竭
[00:07:29.000 --> 00:07:33.000]  所以撒種的比喻大家非常熟悉
[00:07:33.000 --> 00:07:38.000]  我不想再重複講比喻的內容
[00:07:38.000 --> 00:07:39.000]  大家都知道
[00:07:39.000 --> 00:07:41.000]  稍後再講道時我會提出
[00:07:41.000 --> 00:07:43.000]  但是大家知道
[00:07:43.000 --> 00:07:45.000]  我們讀這個比喻的時候
[00:07:45.000 --> 00:07:49.000]  我們知道是用三個角度來看
[00:07:49.000 --> 00:07:51.000]  第一是撒種的人
[00:07:51.000 --> 00:07:53.000]  撒種的行動
[00:07:53.000 --> 00:07:56.000]  這個比喻代表今天我們傳道人
[00:07:56.000 --> 00:07:58.000]  我們傳道的方法
[00:07:58.000 --> 00:07:59.000]  傳道的策略
[00:07:59.000 --> 00:08:01.000]  傳道的方式
[00:08:01.000 --> 00:08:03.000]  其實不單止是傳道人
[00:08:03.000 --> 00:08:05.000]  其實我們每個人都有份
[00:08:05.000 --> 00:08:06.000]  我們都是撒種人
[00:08:06.000 --> 00:08:08.000]  我們將道種撒出去
[00:08:08.000 --> 00:08:10.000]  撒種的方法
[00:08:10.000 --> 00:08:11.000]  撒種的策略
[00:08:11.000 --> 00:08:15.000]  這個就是我們今天教會要經常思想的
[00:08:15.000 --> 00:08:16.000]  第一撒種
[00:08:16.000 --> 00:08:19.000]  第二是道種的本身
[00:08:19.000 --> 00:08:20.000]  含有生命
[00:08:20.000 --> 00:08:22.000]  蘊藏生命
[00:08:22.000 --> 00:08:26.000]  並且散播生命
[00:08:26.000 --> 00:08:29.000]  不論撒種者怎樣撒
[00:08:29.000 --> 00:08:33.000]  生命是傳遞了
[00:08:33.000 --> 00:08:36.000]  第三是土地
[00:08:36.000 --> 00:08:37.000]  土壤
[00:08:37.000 --> 00:08:40.000]  讓種子生長的環境
[00:08:40.000 --> 00:08:41.000]  營養
[00:08:41.000 --> 00:08:42.000]  水分
[00:08:42.000 --> 00:08:43.000]  肥料等等
[00:08:43.000 --> 00:08:46.000]  可以代表我們的心田
[00:08:46.000 --> 00:08:48.000]  讓我們的道種
[00:08:48.000 --> 00:08:50.000]  在我們的生命當中生長
[00:08:50.000 --> 00:08:54.000]  這個是聽道之後的回應
[00:08:54.000 --> 00:08:56.000]  我們講一下這三個角度
[00:08:56.000 --> 00:08:59.000]  所以有時候我們思想
[00:08:59.000 --> 00:09:01.000]  我們講這個比喻的時候
[00:09:01.000 --> 00:09:03.000]  經常有很多廣東人說
[00:09:03.000 --> 00:09:05.000]  你們那個人不懂得聽道
[00:09:05.000 --> 00:09:07.000]  你準備好了沒有
[00:09:07.000 --> 00:09:10.000]  我一會兒講的話
[00:09:10.000 --> 00:09:11.000]  撒了到路旁
[00:09:11.000 --> 00:09:13.000]  撒了下去就踐踏在石頭當中
[00:09:13.000 --> 00:09:14.000]  荊棘當中
[00:09:14.000 --> 00:09:17.000]  忘記了其實這個比喻
[00:09:17.000 --> 00:09:19.000]  對我們講的
[00:09:19.000 --> 00:09:21.000]  對我們廣東人講的
[00:09:21.000 --> 00:09:22.000]  知不知道
[00:09:22.000 --> 00:09:25.000]  撒種者的角度來看的時候
[00:09:25.000 --> 00:09:29.000]  我們的責任是盡可能將道種
[00:09:29.000 --> 00:09:30.000]  撒出去
[00:09:30.000 --> 00:09:32.000]  無論得時不得時
[00:09:32.000 --> 00:09:34.000]  都要救人
[00:09:34.000 --> 00:09:38.000]  當然我不贊成不擇手段
[00:09:38.000 --> 00:09:40.000]  賣廣告式的傳福音方法
[00:09:40.000 --> 00:09:44.000]  有人說葛培理博士
[00:09:44.000 --> 00:09:48.000]  是一個全世界最成功的授課員
[00:09:48.000 --> 00:09:50.000]  我就很反對他這樣講
[00:09:50.000 --> 00:09:53.000]  其實現在我們不是賣告約
[00:09:53.000 --> 00:09:55.000]  我們不是授課
[00:09:55.000 --> 00:09:57.000]  是講生命之道
[00:09:57.000 --> 00:09:59.000]  不過有人強調
[00:09:59.000 --> 00:10:01.000]  無論用什麼方法
[00:10:01.000 --> 00:10:03.000]  福音是被傳開了
[00:10:03.000 --> 00:10:07.000]  大家看到現在我們傳福音的方法是很多
[00:10:07.000 --> 00:10:09.000]  有人用話劇
[00:10:09.000 --> 00:10:13.000]  有人用媒體
[00:10:13.000 --> 00:10:16.000]  有人用福音茶座
[00:10:16.000 --> 00:10:18.000]  有人用個人傳道方式
[00:10:18.000 --> 00:10:20.000]  有人用文字等等
[00:10:20.000 --> 00:10:22.000]  我們真的盡了責任
[00:10:22.000 --> 00:10:25.000]  教會的責任是盡我們的力量
[00:10:25.000 --> 00:10:27.000]  將福音傳開
[00:10:27.000 --> 00:10:30.000]  將道種盡量的散播
[00:10:30.000 --> 00:10:32.000]  一間教會
[00:10:32.000 --> 00:10:35.000]  如果沒有傳福音的熱誠
[00:10:35.000 --> 00:10:37.000]  這間教會是沒有目標的
[00:10:37.000 --> 00:10:38.000]  沒有動力的
[00:10:38.000 --> 00:10:40.000]  好像一潭死水一樣
[00:10:40.000 --> 00:10:44.000]  有人將教會分為福音派、自由派
[00:10:44.000 --> 00:10:48.000]  其實我相信任何教會都是福音派
[00:10:48.000 --> 00:10:51.000]  如果一個不傳福音的教會
[00:10:51.000 --> 00:10:54.000]  實際上是好像一潭死水
[00:10:54.000 --> 00:10:57.000]  一直會慢慢的覆乾
[00:10:57.000 --> 00:10:58.000]  各位
[00:10:58.000 --> 00:11:01.000]  但是我要給大家知道
[00:11:01.000 --> 00:11:04.000]  其實今天我們教會
[00:11:04.000 --> 00:11:07.000]  很多時候說傳福音
[00:11:07.000 --> 00:11:09.000]  就是傳就算了
[00:11:09.000 --> 00:11:11.000]  就是說人傳我傳
[00:11:11.000 --> 00:11:12.000]  大家就傳
[00:11:12.000 --> 00:11:15.000]  實際上是不是真正
[00:11:15.000 --> 00:11:17.000]  能夠在人的生命當中
[00:11:17.000 --> 00:11:20.000]  發生改變的作用呢
[00:11:20.000 --> 00:11:22.000]  但是另外一樣東西
[00:11:22.000 --> 00:11:24.000]  我們要看一下
[00:11:24.000 --> 00:11:26.000]  殺種
[00:11:26.000 --> 00:11:28.000]  但是我們怎樣殺呢
[00:11:28.000 --> 00:11:30.000]  我們今天很多時候
[00:11:30.000 --> 00:11:31.000]  就罵聽眾
[00:11:31.000 --> 00:11:33.000]  你不留心聽
[00:11:33.000 --> 00:11:34.000]  你沒心機聽
[00:11:34.000 --> 00:11:36.000]  但是告訴大家
[00:11:36.000 --> 00:11:38.000]  其實我們自己有責任的
[00:11:38.000 --> 00:11:40.000]  其實那種殺在路旁
[00:11:40.000 --> 00:11:42.000]  殺在荊棘叢中
[00:11:42.000 --> 00:11:43.000]  殺在青春石頭上
[00:11:43.000 --> 00:11:44.000]  我們有責任的
[00:11:44.000 --> 00:11:45.000]  我大力一點
[00:11:45.000 --> 00:11:47.000]  細力一點
[00:11:47.000 --> 00:11:48.000]  遠一點
[00:11:48.000 --> 00:11:49.000]  近一點
[00:11:49.000 --> 00:11:50.000]  都是我們有責任的
[00:11:50.000 --> 00:11:54.000]  所以我很贊成
[00:11:54.000 --> 00:11:56.000]  準備講章
[00:11:56.000 --> 00:11:57.000]  準備講道
[00:11:57.000 --> 00:11:59.000]  還有講道的時候
[00:11:59.000 --> 00:12:02.000]  怎樣將神的話傳得更加清楚
[00:12:02.000 --> 00:12:04.000]  是非常重要
[00:12:04.000 --> 00:12:06.000]  但是殺什麼種呢
[00:12:06.000 --> 00:12:08.000]  殺什麼種
[00:12:08.000 --> 00:12:10.000]  如果種子有生命
[00:12:10.000 --> 00:12:11.000]  一定生長的
[00:12:11.000 --> 00:12:12.000]  我記得
[00:12:12.000 --> 00:12:15.000]  曾經有這樣的記載
[00:12:15.000 --> 00:12:18.000]  在埃及的金字塔下面
[00:12:18.000 --> 00:12:20.000]  有個考古家
[00:12:20.000 --> 00:12:23.000]  發掘到有一樽的種子出來
[00:12:23.000 --> 00:12:25.000]  這些種子是幾千年的
[00:12:25.000 --> 00:12:29.000]  生物學家經過研究之後
[00:12:29.000 --> 00:12:30.000]  和培植之後
[00:12:30.000 --> 00:12:31.000]  原來那些種子
[00:12:31.000 --> 00:12:33.000]  埋在地下裏面幾千年的
[00:12:33.000 --> 00:12:35.000]  一個樽裝著它
[00:12:35.000 --> 00:12:38.000]  原來將它埋在泥土當中
[00:12:38.000 --> 00:12:40.000]  是削罐、培植
[00:12:40.000 --> 00:12:42.000]  原來可以發芽生長
[00:12:42.000 --> 00:12:44.000]  最重要的是
[00:12:44.000 --> 00:12:46.000]  稻種是有生命
[00:12:46.000 --> 00:12:47.000]  有生命
[00:12:47.000 --> 00:12:49.000]  但是很可惜
[00:12:49.000 --> 00:12:50.000]  我告訴大家
[00:12:50.000 --> 00:12:52.000]  就是今天很多人
[00:12:52.000 --> 00:12:53.000]  有意無意之間
[00:12:53.000 --> 00:12:56.000]  將稻種被一個硬殼包住了
[00:12:56.000 --> 00:13:00.000]  結果有些人不消化
[00:13:00.000 --> 00:13:02.000]  有些人不吸收
[00:13:02.000 --> 00:13:05.000]  所以我們不要只說
[00:13:05.000 --> 00:13:06.000]  聽到的人怎樣
[00:13:06.000 --> 00:13:08.000]  其實我們有沒有
[00:13:08.000 --> 00:13:09.000]  有意無意之間
[00:13:09.000 --> 00:13:13.000]  將稻種被一個硬殼包住了
[00:13:13.000 --> 00:13:15.000]  為什麼被硬殼包住了呢?
[00:13:15.000 --> 00:13:18.000]  有時候我們用我們自己的方式
[00:13:18.000 --> 00:13:20.000]  來解釋聖經
[00:13:20.000 --> 00:13:21.000]  解錯了
[00:13:21.000 --> 00:13:25.000]  有時候我們用很多無形的方法
[00:13:25.000 --> 00:13:27.000]  是將福音被阻攔了
[00:13:27.000 --> 00:13:30.000]  講一個很實在的故事給大家聽
[00:13:30.000 --> 00:13:32.000]  我一個中學的校長
[00:13:32.000 --> 00:13:36.000]  他有一次去到大嶼山的寶蓮寺
[00:13:36.000 --> 00:13:38.000]  找一個主持聊天
[00:13:38.000 --> 00:13:40.000]  這個主持不是現在的主持
[00:13:40.000 --> 00:13:43.000]  以前的一個主持
[00:13:43.000 --> 00:13:45.000]  他聊天之後
[00:13:45.000 --> 00:13:47.000]  大家聊得很投契
[00:13:47.000 --> 00:13:50.000]  然後這個主持跟他說
[00:13:50.000 --> 00:13:52.000]  我告訴你
[00:13:52.000 --> 00:13:54.000]  我小時候年輕的時候
[00:13:54.000 --> 00:13:57.000]  我都在你們基督教學校讀書
[00:13:57.000 --> 00:13:59.000]  校長說這樣嗎?
[00:13:59.000 --> 00:14:01.000]  那你熟不熟悉我們的聖經?
[00:14:01.000 --> 00:14:03.000]  你們的聖經
[00:14:03.000 --> 00:14:05.000]  我那時候考試
[00:14:05.000 --> 00:14:09.000]  我都拿到distinction
[00:14:09.000 --> 00:14:10.000]  還有呢
[00:14:10.000 --> 00:14:12.000]  我從頭到尾都讀過
[00:14:12.000 --> 00:14:15.000]  校長跟著打蛇除棍上
[00:14:15.000 --> 00:14:17.000]  他說這樣嗎?
[00:14:17.000 --> 00:14:20.000]  你認為我們的聖經怎樣?
[00:14:20.000 --> 00:14:22.000]  嘩!沒得彈了
[00:14:22.000 --> 00:14:25.000]  耶穌的教訓真的好得不得了
[00:14:25.000 --> 00:14:27.000]  我很欣賞
[00:14:27.000 --> 00:14:28.000]  校長跟著說
[00:14:28.000 --> 00:14:30.000]  為什麼你不相信?
[00:14:30.000 --> 00:14:32.000]  為什麼你不相信?
[00:14:32.000 --> 00:14:36.000]  接著這個主持笑了一口
[00:14:36.000 --> 00:14:37.000]  然後他說
[00:14:37.000 --> 00:14:38.000]  校長
[00:14:38.000 --> 00:14:41.000]  你不要介意我坦白說話好嗎?
[00:14:41.000 --> 00:14:44.000]  說吧!不要緊
[00:14:44.000 --> 00:14:46.000]  我坦白說
[00:14:46.000 --> 00:14:48.000]  耶穌的教訓是非常好
[00:14:48.000 --> 00:14:49.000]  但是我要告訴大家
[00:14:49.000 --> 00:14:50.000]  告訴你
[00:14:50.000 --> 00:14:52.000]  校長
[00:14:52.000 --> 00:14:54.000]  你們基督徒
[00:14:54.000 --> 00:14:57.000]  未曾消化耶穌的教訓
[00:14:57.000 --> 00:14:59.000]  校長聽完之後
[00:14:59.000 --> 00:15:00.000]  臉都紅了
[00:15:00.000 --> 00:15:02.000]  告訴我
[00:15:02.000 --> 00:15:03.000]  我的臉紅了
[00:15:03.000 --> 00:15:04.000]  是不是?
[00:15:04.000 --> 00:15:06.000]  真的
[00:15:06.000 --> 00:15:07.000]  有些東西我們只是聽了
[00:15:07.000 --> 00:15:10.000]  未曾消化
[00:15:10.000 --> 00:15:11.000]  為什麼不消化呢?
[00:15:11.000 --> 00:15:13.000]  有些硬殼包著
[00:15:13.000 --> 00:15:18.000]  我們又加了很多東西在那裡
[00:15:18.000 --> 00:15:21.000]  聖經是一本神的話
[00:15:21.000 --> 00:15:23.000]  神給我們的家書
[00:15:23.000 --> 00:15:25.000]  但是我又沒有消化它
[00:15:25.000 --> 00:15:27.000]  很多人說
[00:15:27.000 --> 00:15:29.000]  你讀完整本聖經了嗎?
[00:15:29.000 --> 00:15:31.000]  很多人舉手
[00:15:31.000 --> 00:15:33.000]  但是讀完整本聖經
[00:15:33.000 --> 00:15:35.000]  不等於你明白聖經
[00:15:35.000 --> 00:15:38.000]  不等於你明白聖經
[00:15:38.000 --> 00:15:43.000]  其實今天很多人想追求聖經的真理
[00:15:43.000 --> 00:15:46.000]  但是我們未曾深入的了解
[00:15:46.000 --> 00:15:47.000]  吸收
[00:15:47.000 --> 00:15:49.000]  將它成為你生命的一部份
[00:15:49.000 --> 00:15:51.000]  這個是非常重要
[00:15:51.000 --> 00:15:52.000]  聖經裡面說
[00:15:52.000 --> 00:15:54.000]  約翰福音第一章第四節說
[00:15:54.000 --> 00:15:56.000]  生命在他裡頭
[00:15:56.000 --> 00:15:59.000]  生命就是人的光
[00:15:59.000 --> 00:16:00.000]  保留說
[00:16:00.000 --> 00:16:02.000]  我不以福音為恥
[00:16:02.000 --> 00:16:04.000]  福音本是上帝的大能
[00:16:04.000 --> 00:16:06.000]  要拯救一切相信的
[00:16:06.000 --> 00:16:07.000]  各位
[00:16:07.000 --> 00:16:08.000]  我們有沒有
[00:16:08.000 --> 00:16:10.000]  有意無意之間
[00:16:10.000 --> 00:16:13.000]  將神的道給一個硬殼包著
[00:16:13.000 --> 00:16:15.000]  讀者文集
[00:16:15.000 --> 00:16:17.000]  有人說現在沒有人讀了
[00:16:17.000 --> 00:16:19.000]  其實不是
[00:16:19.000 --> 00:16:20.000]  現在我還在讀
[00:16:20.000 --> 00:16:22.000]  讀者文集裡面的文章很精彩
[00:16:22.000 --> 00:16:26.000]  你知道可能不追求進步
[00:16:26.000 --> 00:16:28.000]  只是各個形式
[00:16:28.000 --> 00:16:29.000]  各本東西
[00:16:29.000 --> 00:16:31.000]  很多人說又是這樣
[00:16:31.000 --> 00:16:32.000]  不吸引人
[00:16:32.000 --> 00:16:34.000]  要跟讀者文集的編輯
[00:16:34.000 --> 00:16:36.000]  會不會說才行
[00:16:36.000 --> 00:16:37.000]  但是我現在還有
[00:16:37.000 --> 00:16:38.000]  還有訂它
[00:16:38.000 --> 00:16:39.000]  還有來看它
[00:16:39.000 --> 00:16:41.000]  裡面有很多很精彩的文字
[00:16:41.000 --> 00:16:43.000]  但是它做錯一件事
[00:16:43.000 --> 00:16:45.000]  曾經出過一本書
[00:16:45.000 --> 00:16:46.000]  叫做什麼呢
[00:16:46.000 --> 00:16:48.000]  Simplified Bible
[00:16:48.000 --> 00:16:50.000]  什麼叫Simplified Bible
[00:16:50.000 --> 00:16:52.000]  有些東西很難解釋
[00:16:52.000 --> 00:16:53.000]  明白的
[00:16:53.000 --> 00:16:54.000]  就將聖經裡面
[00:16:54.000 --> 00:16:55.000]  人家容易明白
[00:16:55.000 --> 00:16:56.000]  喜歡的那些
[00:16:56.000 --> 00:16:58.000]  全部加上一本叫Simplified Bible
[00:16:58.000 --> 00:17:00.000]  行不行啊
[00:17:00.000 --> 00:17:01.000]  行不行啊
[00:17:01.000 --> 00:17:03.000]  結果就被人罵到飛起
[00:17:03.000 --> 00:17:05.000]  馬上就收不及
[00:17:05.000 --> 00:17:07.000]  現在又說買不到
[00:17:07.000 --> 00:17:09.000]  在納粹的時代
[00:17:09.000 --> 00:17:11.000]  當時的教會
[00:17:11.000 --> 00:17:13.000]  為了怕得罪希特勒
[00:17:13.000 --> 00:17:15.000]  將聖經裡面有些說話
[00:17:15.000 --> 00:17:16.000]  指責的
[00:17:16.000 --> 00:17:18.000]  政府指責希特勒的
[00:17:18.000 --> 00:17:19.000]  刪掉
[00:17:19.000 --> 00:17:21.000]  整本聖經
[00:17:21.000 --> 00:17:23.000]  刪到脫頭脫骨
[00:17:23.000 --> 00:17:25.000]  這本是不是聖經啊
[00:17:25.000 --> 00:17:26.000]  不是聖經
[00:17:26.000 --> 00:17:27.000]  結果呢
[00:17:27.000 --> 00:17:29.000]  這個是變成了
[00:17:29.000 --> 00:17:33.000]  是做過手腳的種子
[00:17:33.000 --> 00:17:35.000]  怎麼能夠在生命當中生長呢
[00:17:35.000 --> 00:17:36.000]  各位
[00:17:36.000 --> 00:17:38.000]  今天我們是說神的話
[00:17:38.000 --> 00:17:40.000]  希望大家都重視神的話
[00:17:40.000 --> 00:17:42.000]  希望知道
[00:17:42.000 --> 00:17:44.000]  原來這個稻種
[00:17:44.000 --> 00:17:45.000]  是殺出去
[00:17:45.000 --> 00:17:47.000]  應該是有生命在其中的
[00:17:47.000 --> 00:17:49.000]  今天我們說的是
[00:17:49.000 --> 00:17:50.000]  生命之道
[00:17:50.000 --> 00:17:51.000]  但是同樣
[00:17:51.000 --> 00:17:53.000]  它裡面
[00:17:53.000 --> 00:17:54.000]  是可以令我們
[00:17:54.000 --> 00:17:56.000]  在生命當中
[00:17:56.000 --> 00:17:58.000]  在生活當中
[00:17:58.000 --> 00:18:00.000]  活出來的
[00:18:00.000 --> 00:18:02.000]  第三件事
[00:18:02.000 --> 00:18:04.000]  講到福音的回應
[00:18:04.000 --> 00:18:06.000]  各位
[00:18:06.000 --> 00:18:08.000]  稻種殺出了
[00:18:08.000 --> 00:18:10.000]  你的吸收是怎樣呢
[00:18:10.000 --> 00:18:12.000]  其實我告訴大家
