
[00:00:00.000 --> 00:00:02.000]  各位英雄姊妹,主內平安!
[00:04:54.000 --> 00:04:55.000]  你只管聽從主的旨意。
[00:04:55.000 --> 00:04:56.000]  你只管聽從主的旨意。
[00:04:56.000 --> 00:04:57.000]  你只管聽從主的旨意。
[00:04:57.000 --> 00:04:58.000]  你只管聽從主的旨意。
[00:04:58.000 --> 00:04:59.000]  你只管聽從主的旨意。
[00:04:59.000 --> 00:05:00.000]  你只管聽從主的旨意。
[00:05:00.000 --> 00:05:01.000]  你只管聽從主的旨意。
[00:05:01.000 --> 00:05:02.000]  你只管聽從主的旨意。
[00:05:02.000 --> 00:05:03.000]  你只管聽從主的旨意。
[00:05:03.000 --> 00:05:04.000]  你只管聽從主的旨意。
[00:05:04.000 --> 00:05:05.000]  你只管聽從主的旨意。
[00:05:05.000 --> 00:05:06.000]  你只管聽從主的旨意。
[00:05:06.000 --> 00:05:11.000]  你只管聽從主的旨意。
[00:05:11.000 --> 00:05:12.000]  你只管聽從主的旨意。
[00:05:12.000 --> 00:05:13.000]  你只管聽從主的旨意。
[00:05:13.000 --> 00:05:14.000]  你只管聽從主的旨意。
[00:05:14.000 --> 00:05:15.000]  你只管聽從主的旨意。
[00:05:15.000 --> 00:05:16.000]  你只管聽從主的旨意。
[00:05:16.000 --> 00:05:17.000]  你只管聽從主的旨意。
[00:05:17.000 --> 00:05:18.000]  你只管聽從主的旨意。
[00:05:18.000 --> 00:05:19.000]  你只管聽從主的旨意。
[00:05:19.000 --> 00:05:20.000]  你只管聽從主的旨意。
[00:05:20.000 --> 00:05:21.000]  你只管聽從主的旨意。
[00:05:21.000 --> 00:05:22.000]  你只管聽從主的旨意。
[00:05:22.000 --> 00:05:23.000]  你只管聽從主的旨意。
[00:05:23.000 --> 00:05:24.000]  你只管聽從主的旨意。
[00:05:24.000 --> 00:05:25.000]  你只管聽從主的旨意。
[00:05:25.000 --> 00:05:26.000]  你只管聽從主的旨意。
[00:05:26.000 --> 00:05:36.000]  你只管聽從主的旨意。
[00:05:36.000 --> 00:05:37.000]  你只管聽從主的旨意。
[00:05:37.000 --> 00:05:38.000]  你只管聽從主的旨意。
[00:05:38.000 --> 00:05:39.000]  你只管聽從主的旨意。
[00:05:39.000 --> 00:05:40.000]  你只管聽從主的旨意。
[00:05:40.000 --> 00:05:41.000]  你只管聽從主的旨意。
[00:05:41.000 --> 00:05:42.000]  你只管聽從主的旨意。
[00:05:42.000 --> 00:05:43.000]  你只管聽從主的旨意。
[00:05:43.000 --> 00:05:44.000]  你只管聽從主的旨意。
[00:05:44.000 --> 00:05:45.000]  你只管聽從主的旨意。
[00:05:45.000 --> 00:05:46.000]  你只管聽從主的旨意。
[00:05:46.000 --> 00:05:47.000]  你只管聽從主的旨意。
[00:05:47.000 --> 00:05:48.000]  你只管聽從主的旨意。
[00:05:48.000 --> 00:05:49.000]  你只管聽從主的旨意。
[00:05:49.000 --> 00:05:50.000]  你只管聽從主的旨意。
[00:05:50.000 --> 00:05:51.000]  你只管聽從主的旨意。
[00:05:51.000 --> 00:05:56.000]  你只管聽從主的旨意。
[00:05:56.000 --> 00:05:57.000]  你只管聽從主的旨意。
[00:05:57.000 --> 00:05:58.000]  你只管聽從主的旨意。
[00:05:58.000 --> 00:05:59.000]  你只管聽從主的旨意。
[00:05:59.000 --> 00:06:00.000]  你只管聽從主的旨意。
[00:06:00.000 --> 00:06:01.000]  你只管聽從主的旨意。
[00:06:01.000 --> 00:06:02.000]  你只管聽從主的旨意。
[00:06:02.000 --> 00:06:03.000]  你只管聽從主的旨意。
[00:06:03.000 --> 00:06:04.000]  你只管聽從主的旨意。
[00:06:04.000 --> 00:06:05.000]  你只管聽從主的旨意。
[00:06:05.000 --> 00:06:06.000]  你只管聽從主的旨意。
[00:06:06.000 --> 00:06:07.000]  你只管聽從主的旨意。
[00:06:07.000 --> 00:06:08.000]  你只管聽從主的旨意。
[00:06:08.000 --> 00:06:09.000]  你只管聽從主的旨意。
[00:06:09.000 --> 00:06:10.000]  你只管聽從主的旨意。
[00:06:10.000 --> 00:06:11.000]  你只管聽從主的旨意。
[00:06:11.000 --> 00:06:21.000]  你只管聽從主的旨意。
[00:06:21.000 --> 00:06:22.000]  你只管聽從主的旨意。
[00:06:22.000 --> 00:06:23.000]  你只管聽從主的旨意。
[00:06:23.000 --> 00:06:24.000]  你只管聽從主的旨意。
[00:06:24.000 --> 00:06:25.000]  你只管聽從主的旨意。
[00:06:25.000 --> 00:06:26.000]  你只管聽從主的旨意。
[00:06:26.000 --> 00:06:27.000]  你只管聽從主的旨意。
[00:06:27.000 --> 00:06:28.000]  你只管聽從主的旨意。
[00:06:28.000 --> 00:06:29.000]  你只管聽從主的旨意。
[00:06:29.000 --> 00:06:30.000]  你只管聽從主的旨意。
[00:06:30.000 --> 00:06:31.000]  你只管聽從主的旨意。
[00:06:31.000 --> 00:06:32.000]  你只管聽從主的旨意。
[00:06:32.000 --> 00:06:33.000]  你只管聽從主的旨意。
[00:06:33.000 --> 00:06:34.000]  你只管聽從主的旨意。
[00:06:34.000 --> 00:06:35.000]  你只管聽從主的旨意。
[00:06:35.000 --> 00:06:36.000]  你只管聽從主的旨意。
[00:06:36.000 --> 00:06:41.000]  你只管聽從主的旨意。
[00:06:41.000 --> 00:06:42.000]  你只管聽從主的旨意。
[00:06:42.000 --> 00:06:43.000]  你只管聽從主的旨意。
[00:06:43.000 --> 00:06:44.000]  你只管聽從主的旨意。
[00:06:44.000 --> 00:06:45.000]  你只管聽從主的旨意。
[00:06:45.000 --> 00:06:46.000]  你只管聽從主的旨意。
[00:06:46.000 --> 00:06:47.000]  你只管聽從主的旨意。
[00:06:47.000 --> 00:06:48.000]  你只管聽從主的旨意。
[00:06:48.000 --> 00:06:49.000]  你只管聽從主的旨意。
[00:06:49.000 --> 00:06:50.000]  你只管聽從主的旨意。
[00:06:50.000 --> 00:06:51.000]  你只管聽從主的旨意。
[00:06:51.000 --> 00:06:52.000]  你只管聽從主的旨意。
[00:06:52.000 --> 00:06:53.000]  你只管聽從主的旨意。
[00:06:53.000 --> 00:06:54.000]  你只管聽從主的旨意。
[00:06:54.000 --> 00:06:55.000]  你只管聽從主的旨意。
[00:06:55.000 --> 00:06:56.000]  你只管聽從主的旨意。
[00:06:56.000 --> 00:07:09.000]  你只管聽從主的旨意。
[00:07:09.000 --> 00:07:10.000]  你只管聽從主的旨意。
[00:07:10.000 --> 00:07:11.000]  你只管聽從主的旨意。
[00:07:11.000 --> 00:07:12.000]  你只管聽從主的旨意。
[00:07:12.000 --> 00:07:13.000]  你只管聽從主的旨意。
[00:07:13.000 --> 00:07:14.000]  你只管聽從主的旨意。
[00:07:14.000 --> 00:07:15.000]  你只管聽從主的旨意。
[00:07:15.000 --> 00:07:16.000]  你只管聽從主的旨意。
[00:07:16.000 --> 00:07:17.000]  你只管聽從主的旨意。
[00:07:17.000 --> 00:07:18.000]  你只管聽從主的旨意。
[00:07:18.000 --> 00:07:19.000]  你只管聽從主的旨意。
[00:07:19.000 --> 00:07:20.000]  你只管聽從主的旨意。
[00:07:20.000 --> 00:07:21.000]  你只管聽從主的旨意。
[00:07:21.000 --> 00:07:22.000]  你只管聽從主的旨意。
[00:07:22.000 --> 00:07:23.000]  你只管聽從主的旨意。
[00:07:23.000 --> 00:07:24.000]  你只管聽從主的旨意。
[00:07:24.000 --> 00:07:26.000]  你只管聽從主的旨意。
[00:07:26.000 --> 00:07:27.000]  你只管聽從主的旨意。
[00:07:27.000 --> 00:07:28.000]  你只管聽從主的旨意。
[00:07:28.000 --> 00:07:29.000]  你只管聽從主的旨意。
[00:07:29.000 --> 00:07:30.000]  你只管聽從主的旨意。
[00:07:30.000 --> 00:07:31.000]  你只管聽從主的旨意。
[00:07:31.000 --> 00:07:32.000]  你只管聽從主的旨意。
[00:07:32.000 --> 00:07:33.000]  你只管聽從主的旨意。
[00:07:33.000 --> 00:07:34.000]  你只管聽從主的旨意。
[00:07:34.000 --> 00:07:35.000]  你只管聽從主的旨意。
[00:07:35.000 --> 00:07:36.000]  你只管聽從主的旨意。
[00:07:36.000 --> 00:07:37.000]  你只管聽從主的旨意。
[00:07:37.000 --> 00:07:38.000]  你只管聽從主的旨意。
[00:07:38.000 --> 00:07:39.000]  你只管聽從主的旨意。
[00:07:39.000 --> 00:07:40.000]  你只管聽從主的旨意。
[00:07:40.000 --> 00:07:41.000]  你只管聽從主的旨意。
[00:07:41.000 --> 00:07:56.000]  你只管聽從主的旨意。
[00:07:56.000 --> 00:07:57.000]  你只管聽從主的旨意。
[00:07:57.000 --> 00:07:58.000]  你只管聽從主的旨意。
[00:07:58.000 --> 00:07:59.000]  你只管聽從主的旨意。
[00:07:59.000 --> 00:08:00.000]  你只管聽從主的旨意。
[00:08:00.000 --> 00:08:01.000]  你只管聽從主的旨意。
[00:08:01.000 --> 00:08:02.000]  你只管聽從主的旨意。
[00:08:02.000 --> 00:08:03.000]  你只管聽從主的旨意。
[00:08:03.000 --> 00:08:04.000]  你只管聽從主的旨意。
[00:08:04.000 --> 00:08:05.000]  你只管聽從主的旨意。
[00:08:05.000 --> 00:08:06.000]  你只管聽從主的旨意。
[00:08:06.000 --> 00:08:07.000]  你只管聽從主的旨意。
[00:08:07.000 --> 00:08:08.000]  你只管聽從主的旨意。
[00:08:08.000 --> 00:08:09.000]  你只管聽從主的旨意。
[00:08:09.000 --> 00:08:10.000]  你只管聽從主的旨意。
[00:08:10.000 --> 00:08:11.000]  你只管聽從主的旨意。
[00:08:11.000 --> 00:08:12.000]  你只管聽從主的旨意。
[00:08:12.000 --> 00:08:13.000]  你只管聽從主的旨意。
[00:08:13.000 --> 00:08:14.000]  你只管聽從主的旨意。
[00:08:14.000 --> 00:08:15.000]  你只管聽從主的旨意。
[00:08:15.000 --> 00:08:16.000]  你只管聽從主的旨意。
[00:08:16.000 --> 00:08:17.000]  你只管聽從主的旨意。
[00:08:17.000 --> 00:08:18.000]  你只管聽從主的旨意。
[00:08:18.000 --> 00:08:19.000]  你只管聽從主的旨意。
[00:08:19.000 --> 00:08:20.000]  你只管聽從主的旨意。
[00:08:20.000 --> 00:08:21.000]  你只管聽從主的旨意。
[00:08:21.000 --> 00:08:22.000]  你只管聽從主的旨意。
[00:08:22.000 --> 00:08:23.000]  你只管聽從主的旨意。
[00:08:23.000 --> 00:08:24.000]  你只管聽從主的旨意。
[00:08:24.000 --> 00:08:25.000]  你只管聽從主的旨意。
[00:08:25.000 --> 00:08:26.000]  你只管聽從主的旨意。
[00:08:26.000 --> 00:08:44.000]  你只管聽從主的旨意。
[00:08:44.000 --> 00:08:45.000]  你只管聽從主的旨意。
[00:08:45.000 --> 00:08:46.000]  你只管聽從主的旨意。
[00:08:46.000 --> 00:08:47.000]  你只管聽從主的旨意。
[00:08:47.000 --> 00:08:48.000]  你只管聽從主的旨意。
[00:08:48.000 --> 00:08:49.000]  你只管聽從主的旨意。
[00:08:49.000 --> 00:08:50.000]  你只管聽從主的旨意。
[00:08:50.000 --> 00:08:51.000]  你只管聽從主的旨意。
[00:08:51.000 --> 00:08:52.000]  你只管聽從主的旨意。
[00:08:52.000 --> 00:08:53.000]  你只管聽從主的旨意。
[00:08:53.000 --> 00:08:54.000]  你只管聽從主的旨意。
[00:08:54.000 --> 00:08:55.000]  你只管聽從主的旨意。
[00:08:55.000 --> 00:08:56.000]  你只管聽從主的旨意。
[00:08:56.000 --> 00:08:57.000]  你只管聽從主的旨意。
[00:08:57.000 --> 00:08:58.000]  你只管聽從主的旨意。
[00:08:58.000 --> 00:08:59.000]  你只管聽從主的旨意。
[00:08:59.000 --> 00:09:00.000]  你只管聽從主的旨意。
[00:09:00.000 --> 00:09:01.000]  你只管聽從主的旨意。
[00:09:01.000 --> 00:09:02.000]  你只管聽從主的旨意。
[00:09:02.000 --> 00:09:03.000]  你只管聽從主的旨意。
[00:09:03.000 --> 00:09:04.000]  你只管聽從主的旨意。
[00:09:04.000 --> 00:09:05.000]  你只管聽從主的旨意。
[00:09:05.000 --> 00:09:06.000]  你只管聽從主的旨意。
[00:09:06.000 --> 00:09:07.000]  你只管聽從主的旨意。
[00:09:07.000 --> 00:09:08.000]  你只管聽從主的旨意。
[00:09:08.000 --> 00:09:09.000]  你只管聽從主的旨意。
[00:09:09.000 --> 00:09:10.000]  你只管聽從主的旨意。
[00:09:10.000 --> 00:09:11.000]  你只管聽從主的旨意。
[00:09:11.000 --> 00:09:26.000]  你只管聽從主的旨意。
[00:09:26.000 --> 00:09:27.000]  你只管聽從主的旨意。
[00:09:27.000 --> 00:09:28.000]  你只管聽從主的旨意。
[00:09:28.000 --> 00:09:29.000]  你只管聽從主的旨意。
[00:09:29.000 --> 00:09:30.000]  你只管聽從主的旨意。
[00:09:30.000 --> 00:09:31.000]  你只管聽從主的旨意。
[00:09:31.000 --> 00:09:32.000]  你只管聽從主的旨意。
[00:09:32.000 --> 00:09:33.000]  你只管聽從主的旨意。
[00:09:33.000 --> 00:09:34.000]  你只管聽從主的旨意。
[00:09:34.000 --> 00:09:35.000]  你只管聽從主的旨意。
[00:09:35.000 --> 00:09:36.000]  你只管聽從主的旨意。
[00:09:36.000 --> 00:09:37.000]  你只管聽從主的旨意。
[00:09:37.000 --> 00:09:38.000]  你只管聽從主的旨意。
[00:09:38.000 --> 00:09:39.000]  你只管聽從主的旨意。
[00:09:39.000 --> 00:09:40.000]  你只管聽從主的旨意。
[00:09:40.000 --> 00:09:41.000]  你只管聽從主的旨意。
[00:09:41.000 --> 00:09:42.000]  你只管聽從主的旨意。
[00:09:42.000 --> 00:09:43.000]  你只管聽從主的旨意。
[00:09:43.000 --> 00:09:44.000]  你只管聽從主的旨意。
[00:09:44.000 --> 00:09:45.000]  你只管聽從主的旨意。
[00:09:45.000 --> 00:09:46.000]  你只管聽從主的旨意。
[00:09:46.000 --> 00:09:47.000]  你只管聽從主的旨意。
[00:09:47.000 --> 00:09:48.000]  你只管聽從主的旨意。
[00:09:48.000 --> 00:09:49.000]  你只管聽從主的旨意。
[00:09:49.000 --> 00:09:50.000]  你只管聽從主的旨意。
[00:09:50.000 --> 00:09:51.000]  你只管聽從主的旨意。
[00:09:51.000 --> 00:09:52.000]  你只管聽從主的旨意。
[00:09:52.000 --> 00:09:53.000]  你只管聽從主的旨意。
[00:09:53.000 --> 00:09:54.000]  你只管聽從主的旨意。
[00:09:54.000 --> 00:09:55.000]  你只管聽從主的旨意。
[00:09:55.000 --> 00:09:56.000]  你只管聽從主的旨意。
[00:09:56.000 --> 00:10:11.000]  你只管聽從主的旨意。
[00:10:11.000 --> 00:10:12.000]  你只管聽從主的旨意。
[00:10:12.000 --> 00:10:13.000]  你只管聽從主的旨意。
[00:10:13.000 --> 00:10:14.000]  你只管聽從主的旨意。
[00:10:14.000 --> 00:10:15.000]  你只管聽從主的旨意。
[00:10:15.000 --> 00:10:16.000]  你只管聽從主的旨意。
[00:10:16.000 --> 00:10:17.000]  你只管聽從主的旨意。
[00:10:17.000 --> 00:10:18.000]  你只管聽從主的旨意。
[00:10:18.000 --> 00:10:19.000]  你只管聽從主的旨意。
[00:10:19.000 --> 00:10:20.000]  你只管聽從主的旨意。
[00:10:20.000 --> 00:10:21.000]  你只管聽從主的旨意。
[00:10:21.000 --> 00:10:22.000]  你只管聽從主的旨意。
[00:10:22.000 --> 00:10:23.000]  你只管聽從主的旨意。
[00:10:23.000 --> 00:10:24.000]  你只管聽從主的旨意。
[00:10:24.000 --> 00:10:25.000]  你只管聽從主的旨意。
[00:10:25.000 --> 00:10:26.000]  你只管聽從主的旨意。
[00:10:26.000 --> 00:10:27.000]  你只管聽從主的旨意。
[00:10:27.000 --> 00:10:28.000]  你只管聽從主的旨意。
[00:10:28.000 --> 00:10:29.000]  你只管聽從主的旨意。
[00:10:29.000 --> 00:10:30.000]  你只管聽從主的旨意。
[00:10:30.000 --> 00:10:31.000]  你只管聽從主的旨意。
[00:10:31.000 --> 00:10:32.000]  你只管聽從主的旨意。
[00:10:32.000 --> 00:10:33.000]  你只管聽從主的旨意。
[00:10:33.000 --> 00:10:34.000]  你只管聽從主的旨意。
[00:10:34.000 --> 00:10:35.000]  你只管聽從主的旨意。
[00:10:35.000 --> 00:10:36.000]  你只管聽從主的旨意。
[00:10:36.000 --> 00:10:37.000]  你只管聽從主的旨意。
[00:10:37.000 --> 00:10:38.000]  你只管聽從主的旨意。
[00:10:38.000 --> 00:10:39.000]  你只管聽從主的旨意。
[00:10:39.000 --> 00:10:40.000]  你只管聽從主的旨意。
[00:10:40.000 --> 00:10:41.000]  你只管聽從主的旨意。
[00:10:41.000 --> 00:11:01.000]  你只管聽從主的旨意。
[00:11:01.000 --> 00:11:02.000]  你只管聽從主的旨意。
[00:11:02.000 --> 00:11:03.000]  你只管聽從主的旨意。
[00:11:03.000 --> 00:11:04.000]  你只管聽從主的旨意。
[00:11:04.000 --> 00:11:05.000]  你只管聽從主的旨意。
[00:11:05.000 --> 00:11:06.000]  你只管聽從主的旨意。
[00:11:06.000 --> 00:11:07.000]  你只管聽從主的旨意。
[00:11:07.000 --> 00:11:08.000]  你只管聽從主的旨意。
[00:11:08.000 --> 00:11:09.000]  你只管聽從主的旨意。
[00:11:09.000 --> 00:11:10.000]  你只管聽從主的旨意。
[00:11:10.000 --> 00:11:11.000]  你只管聽從主的旨意。
[00:11:11.000 --> 00:11:12.000]  你只管聽從主的旨意。
[00:11:12.000 --> 00:11:13.000]  你只管聽從主的旨意。
[00:11:13.000 --> 00:11:14.000]  你只管聽從主的旨意。
[00:11:14.000 --> 00:11:15.000]  你只管聽從主的旨意。
[00:11:15.000 --> 00:11:16.000]  你只管聽從主的旨意。
[00:11:16.000 --> 00:11:17.000]  你只管聽從主的旨意。
[00:11:17.000 --> 00:11:18.000]  你只管聽從主的旨意。
[00:11:18.000 --> 00:11:19.000]  你只管聽從主的旨意。
[00:11:19.000 --> 00:11:20.000]  你只管聽從主的旨意。
[00:11:20.000 --> 00:11:21.000]  你只管聽從主的旨意。
[00:11:21.000 --> 00:11:22.000]  你只管聽從主的旨意。
[00:11:22.000 --> 00:11:23.000]  你只管聽從主的旨意。
[00:11:23.000 --> 00:11:24.000]  你只管聽從主的旨意。
[00:11:24.000 --> 00:11:25.000]  你只管聽從主的旨意。
[00:11:25.000 --> 00:11:26.000]  你只管聽從主的旨意。
[00:11:26.000 --> 00:11:50.000]  你只管聽從主的旨意。
[00:11:50.000 --> 00:11:51.000]  你只管聽從主的旨意。
[00:11:51.000 --> 00:11:52.000]  你只管聽從主的旨意。
[00:11:52.000 --> 00:11:53.000]  你只管聽從主的旨意。
[00:11:53.000 --> 00:11:54.000]  你只管聽從主的旨意。
[00:11:54.000 --> 00:11:55.000]  你只管聽從主的旨意。
[00:11:55.000 --> 00:11:56.000]  你只管聽從主的旨意。
[00:11:56.000 --> 00:11:57.000]  你只管聽從主的旨意。
[00:11:57.000 --> 00:11:58.000]  你只管聽從主的旨意。
[00:11:58.000 --> 00:11:59.000]  你只管聽從主的旨意。
[00:11:59.000 --> 00:12:00.000]  你只管聽從主的旨意。
[00:12:00.000 --> 00:12:01.000]  你只管聽從主的旨意。
