
[00:00:00.000 --> 00:00:05.480]  早晨,很高興和大家一起讀神的話語
[00:06:07.880 --> 00:06:10.280]  這些差不多屬於一些
[00:06:10.280 --> 00:06:13.520]  境外的黑幫勢力
[00:06:13.520 --> 00:06:18.160]  這三股勢力就形成了一個利益集團
[00:06:18.160 --> 00:06:19.720]  雖然聖經沒有明說
[00:06:19.720 --> 00:06:22.920]  你們有什麼利益讓你們結成聯盟呢
[00:06:22.920 --> 00:06:24.400]  但是你可以猜得到的
[00:06:24.400 --> 00:06:26.640]  應該跟經商有關係
[00:06:26.640 --> 00:06:29.760]  有些財物有些商品
[00:06:29.760 --> 00:06:32.160]  要從南面的埃及
[00:06:32.160 --> 00:06:35.120]  一直上到北面的撒瑪尼亞
[00:06:35.120 --> 00:06:37.760]  中途要經過耶路撒冷
[00:06:37.760 --> 00:06:40.320]  如果城牆未重建之前
[00:06:40.320 --> 00:06:41.640]  直出直入
[00:06:41.640 --> 00:06:43.320]  如果城牆建了
[00:06:43.320 --> 00:06:45.040]  一定會有很多麻煩
[00:06:45.040 --> 00:06:48.040]  有些波斯帝國認為是犯法的東西
[00:06:48.040 --> 00:06:50.080]  就不能夠隨意走私
[00:06:50.080 --> 00:06:52.680]  有些可能去卡你關稅
[00:06:52.680 --> 00:06:54.160]  都很嚴重
[00:06:54.160 --> 00:06:55.840]  所以很明顯
[00:06:55.840 --> 00:06:57.920]  建立城牆這件事
[00:06:57.920 --> 00:06:59.920]  是影響了他們的利益
[00:06:59.920 --> 00:07:02.880]  所以參巴拉和一個民營企業家
[00:07:02.880 --> 00:07:06.320]  Tobia加上一些境外的黑幫勢力
[00:07:06.320 --> 00:07:10.840]  形成一股所謂的產業鏈
[00:07:10.840 --> 00:07:14.160]  利益集團去攻擊他們
[00:07:14.160 --> 00:07:16.560]  那麼你就明白
[00:07:16.560 --> 00:07:19.400]  尼西米去面對這些的時候
[00:07:19.400 --> 00:07:21.160]  他是被孤立的
[00:07:21.160 --> 00:07:24.760]  雖然他也算有一點點能力在背後
[00:07:24.760 --> 00:07:26.280]  他也是
[00:07:26.280 --> 00:07:28.440]  怎麼說都是波斯帝國
[00:07:28.440 --> 00:07:30.320]  皇帝身邊第一紅人
[00:07:30.320 --> 00:07:31.720]  所謂酒政
[00:07:31.720 --> 00:07:35.800]  酒政就是要照顧皇帝的起居飲食
[00:07:35.800 --> 00:07:38.560]  就等於以前皇帝身邊那個
[00:07:38.560 --> 00:07:40.680]  小李子
[00:07:40.680 --> 00:07:43.040]  算是紅人來的很有影響力
[00:07:43.040 --> 00:07:44.160]  但問題是
[00:07:44.160 --> 00:07:45.440]  在書山城
[00:07:45.440 --> 00:07:47.800]  在首都書山城
[00:07:47.800 --> 00:07:50.640]  我相信參巴拉是動不了他的
[00:07:50.640 --> 00:07:51.840]  但問題是
[00:07:51.840 --> 00:07:54.560]  你現在千里迢迢來到當地
[00:07:54.560 --> 00:07:57.440]  所謂山高皇帝遠
[00:07:57.440 --> 00:08:00.400]  虎落平陽比犬欺
[00:08:00.400 --> 00:08:01.920]  所以來到這裡
[00:08:01.920 --> 00:08:05.240]  我有上千種方法去整你
[00:08:05.240 --> 00:08:07.080]  所以他們有很多的方式
[00:08:07.080 --> 00:08:09.080]  第一個方式就是憤怒
[00:08:09.080 --> 00:08:12.120]  有時當我們很認真想去做一個基督徒
[00:08:12.120 --> 00:08:14.120]  去追求靈明的成長
[00:08:14.120 --> 00:08:16.120]  去認真服侍神的時候
[00:08:16.120 --> 00:08:18.240]  很多時會惹來身邊的人
[00:08:18.240 --> 00:08:19.800]  很多憤怒
[00:08:19.800 --> 00:08:22.160]  我以前有個同學
[00:08:22.160 --> 00:08:23.280]  要讀神學
[00:08:23.280 --> 00:08:24.560]  給神夫讀
[00:08:24.560 --> 00:08:26.400]  然後他很開心打電話給他爸爸
[00:08:26.400 --> 00:08:28.960]  我給神夫讀神學
[00:08:28.960 --> 00:08:30.680]  然後他爸爸說好啊沒問題
[00:08:30.680 --> 00:08:32.520]  一分錢都不供你
[00:08:32.520 --> 00:08:34.120]  他以前家裡挺有錢的
[00:08:34.120 --> 00:08:35.360]  後來我說
[00:08:35.360 --> 00:08:37.560]  為何走來卡佛特和我一起打工
[00:08:37.560 --> 00:08:39.320]  我家裡很有錢
[00:08:39.320 --> 00:08:41.920]  我爸爸跟我說一分錢都不供我
[00:08:41.920 --> 00:08:43.000]  很慘
[00:08:43.000 --> 00:08:45.120]  我們pre-school
[00:08:45.120 --> 00:08:46.320]  剛剛申請的時候
[00:08:46.320 --> 00:08:48.480]  President準備
[00:08:48.480 --> 00:08:49.880]  旁邊公司應該很開心
[00:08:49.880 --> 00:08:50.960]  我們開間pre-school
[00:08:50.960 --> 00:08:52.560]  你都可以抓些子女來
[00:08:52.560 --> 00:08:54.920]  誰知旁邊公司非常憤怒
[00:08:54.920 --> 00:08:56.520]  很憤怒
[00:08:56.520 --> 00:08:59.400]  不想讓你有間pre-school
[00:08:59.400 --> 00:09:01.240]  我們當年進來這裡也一樣
[00:09:01.240 --> 00:09:02.480]  市政府因為沒有稅收
[00:09:02.480 --> 00:09:03.360]  也很憤怒
[00:09:03.360 --> 00:09:04.800]  不想讓我們進來
[00:09:04.800 --> 00:09:06.600]  當我們做神的工作的時候
[00:09:06.600 --> 00:09:07.920]  有時會惹來
[00:09:07.920 --> 00:09:09.120]  身邊的人
[00:09:09.120 --> 00:09:10.800]  你以為他很支持
[00:09:10.800 --> 00:09:11.960]  但發覺沒有
[00:09:11.960 --> 00:09:13.480]  是很憤怒
[00:09:13.480 --> 00:09:15.280]  我裝團契的時候
[00:09:15.280 --> 00:09:16.640]  帶了個人信主
[00:09:16.640 --> 00:09:17.800]  然後他馬上打電話
[00:09:17.800 --> 00:09:20.120]  回去台灣給他爸爸
[00:09:20.120 --> 00:09:22.320]  我信主了
[00:09:22.320 --> 00:09:23.200]  父母跟他說
[00:09:23.200 --> 00:09:24.440]  如果你繼續信主的話
[00:09:24.440 --> 00:09:26.680]  我們就斷絕父子關係
[00:09:26.680 --> 00:09:28.400]  他以為父母會很開心
[00:09:28.400 --> 00:09:30.200]  誰知很憤怒
[00:09:30.200 --> 00:09:32.040]  這就是第一個阻擋
[00:09:32.040 --> 00:09:34.960]  就是身邊的人會很憤怒
[00:09:34.960 --> 00:09:36.960]  尼熙美也遇到第一個問題
[00:09:36.960 --> 00:09:39.840]  就是他們很憤怒
[00:09:39.840 --> 00:09:41.560]  第二個就是嘲笑
[00:09:41.560 --> 00:09:43.320]  遇到的就是嘲笑
[00:09:43.320 --> 00:09:45.320]  參巴拉聽見我們猶太人
[00:09:45.320 --> 00:09:48.000]  已經開始重建城牆
[00:09:48.000 --> 00:09:50.800]  就非常生氣並且嘲笑我們
[00:09:50.800 --> 00:09:55.080]  他的同僚和撒瑪利亞軍隊面前說
[00:09:55.080 --> 00:09:56.160]  有軍隊的
[00:09:56.160 --> 00:09:57.000]  很厲害
[00:09:57.000 --> 00:10:00.720]  這些虛弱的猶太人在做什麼呢
[00:10:00.720 --> 00:10:02.680]  就是說你很虛弱很弱
[00:10:02.680 --> 00:10:05.280]  他們要重新建造這城嗎
[00:10:05.280 --> 00:10:06.880]  他們以為獻祭
[00:10:06.880 --> 00:10:08.920]  因為聖殿已經建成
[00:10:08.920 --> 00:10:10.240]  所以他們有獻祭儀式
[00:10:10.240 --> 00:10:12.800]  你以為每天來到敬拜就很有能力嗎
[00:10:12.800 --> 00:10:14.640]  就做得成這件事嗎
[00:10:14.640 --> 00:10:20.440]  他們竟想從燒毀的碎瓦堆中
[00:10:20.440 --> 00:10:22.760]  找石塊來建造嗎
[00:10:22.760 --> 00:10:24.640]  燒過的石塊不可以再建造
[00:10:24.640 --> 00:10:25.760]  因為很脆
[00:10:25.760 --> 00:10:27.240]  你們都沒有材料
[00:10:27.240 --> 00:10:28.400]  在笑他們
[00:10:28.400 --> 00:10:30.160]  你又沒有足夠的資源
[00:10:30.160 --> 00:10:32.400]  你們本身又弱
[00:10:32.400 --> 00:10:33.480]  然後這個雅門人
[00:10:33.480 --> 00:10:35.880]  就是當地的民營企業家
[00:10:35.880 --> 00:10:38.360]  多比亞站在他旁邊
[00:10:38.360 --> 00:10:39.600]  又附和了
[00:10:39.600 --> 00:10:42.920]  他說他們能夠做出這樣的牆來呢
[00:10:42.920 --> 00:10:47.160]  他說恐怕一隻狐狸都能夠踩倒他
[00:10:47.160 --> 00:10:48.760]  這就是嘲笑
[00:10:48.760 --> 00:10:51.480]  很多時候當你認真去做一件事的時候
[00:10:51.480 --> 00:10:53.520]  身邊的人會嘲笑你
[00:10:53.520 --> 00:10:56.920]  你覺得花那麼多時間去做這個志工
[00:10:56.920 --> 00:10:58.760]  有效果嗎
[00:10:58.760 --> 00:11:00.440]  有價值嗎
[00:11:00.440 --> 00:11:05.000]  你以為你那麼辛苦建立這班門徒有用嗎
[00:11:05.000 --> 00:11:07.680]  一下子他們就散了
[00:11:07.680 --> 00:11:08.880]  一隻狐狸就踩倒
[00:11:08.880 --> 00:11:12.400]  就是說你所做的沒有任何價值
[00:11:12.400 --> 00:11:14.320]  你覺得花那麼多時間
[00:11:14.320 --> 00:11:16.760]  做一個組長服務你的組員
[00:11:16.760 --> 00:11:19.040]  有任何的目的嗎
[00:11:19.040 --> 00:11:22.440]  你覺得真的建立了他們的靈明嗎
[00:11:22.440 --> 00:11:23.200]  沒用啊
[00:11:23.200 --> 00:11:25.000]  你花那麼多時間關顧你的組員
[00:11:25.000 --> 00:11:27.480]  他們不就一樣那麼弱嗎
[00:11:27.480 --> 00:11:29.680]  你沒用的
[00:11:29.680 --> 00:11:30.800]  嘲笑
[00:11:30.800 --> 00:11:34.720]  讓你所有的付出都覺得是沒用的
[00:11:34.720 --> 00:11:41.040]  第三個就是直接的威脅和攻擊
[00:11:41.040 --> 00:11:42.000]  四章七節
[00:11:42.000 --> 00:11:44.600]  參巴拉和多比亞
[00:11:44.600 --> 00:11:47.800]  以及旁邊那些周邊的游牧民族
[00:11:47.800 --> 00:11:48.680]  黑幫勢力
[00:11:48.680 --> 00:11:50.440]  以及阿拉伯阿門
[00:11:50.440 --> 00:11:52.320]  阿什托的居民
[00:11:52.320 --> 00:11:55.200]  聽見我們重建耶路撒冷城牆的工作
[00:11:55.200 --> 00:11:57.600]  進行得很快
[00:11:57.600 --> 00:11:58.920]  所以前面的憤怒
[00:11:58.920 --> 00:11:59.400]  沒用的
[00:11:59.400 --> 00:12:00.680]  嘲笑沒用的
[00:12:00.680 --> 00:12:01.960]  直接就威脅
[00:12:01.960 --> 00:12:06.240]  並且城牆的缺口都修補得很了
[00:12:06.240 --> 00:12:08.520]  就非常氣憤
[00:12:08.520 --> 00:12:10.320]  他們一同去陰謀
[00:12:10.320 --> 00:12:13.360]  來密謀要攻擊耶路撒冷
[00:12:13.360 --> 00:12:16.320]  製造混亂
[00:12:16.320 --> 00:12:19.520]  雖然參巴拉是有軍隊
[00:12:19.520 --> 00:12:22.840]  我相信他都不夠膽說正式揮軍南下
[00:12:22.840 --> 00:12:25.000]  就攻擊耶路撒冷
[00:12:25.000 --> 00:12:26.520]  因為怎麼說
[00:12:26.520 --> 00:12:30.000]  尼西米都是皇帝身邊第一紅人
[00:12:30.000 --> 00:12:32.280]  因為這個故事基本上是
[00:12:32.280 --> 00:12:35.040]  皇帝派了他身邊的紅人
[00:12:35.040 --> 00:12:37.960]  成為中央巡視組來到當地
[00:12:37.960 --> 00:12:39.880]  和當地的省委書記
[00:12:39.880 --> 00:12:41.000]  加上民營企業家
[00:12:41.000 --> 00:12:42.720]  加上周邊的黑幫勢力
[00:12:42.720 --> 00:12:44.600]  形成的利益集團
[00:12:44.600 --> 00:12:46.560]  兩方對役的故事
[00:12:46.560 --> 00:12:49.880]  所以如果你揮軍南下攻擊耶路撒冷
[00:12:49.880 --> 00:12:51.600]  對於波斯帝國來說
[00:12:51.600 --> 00:12:52.640]  意思就是說
[00:12:52.640 --> 00:12:54.200]  你現在造反
[00:12:54.200 --> 00:12:55.880]  你現在是軍事政變
[00:12:55.880 --> 00:12:57.320]  我相信他不敢
[00:12:57.320 --> 00:12:59.080]  但他有什麼方法呢
[00:12:59.080 --> 00:13:01.720]  不要忘記他身邊還有一群
[00:13:01.720 --> 00:13:03.120]  黑幫勢力
[00:13:03.120 --> 00:13:05.760]  他可以搞恐怖襲擊
[00:13:05.760 --> 00:13:07.640]  即使你抓到我又怎樣
[00:13:07.640 --> 00:13:08.560]  我可以不認的
[00:13:08.560 --> 00:13:10.600]  他們不是我的軍隊
[00:13:10.600 --> 00:13:13.640]  周邊的黑幫勢力都關我什麼事
[00:13:13.640 --> 00:13:16.440]  所以他可以有很多種方法來搞你
[00:13:16.440 --> 00:13:19.840]  在波斯帝國的首都書山城
[00:13:19.840 --> 00:13:22.280]  我相信參巴拉說在那裡我動不了你
[00:13:22.280 --> 00:13:24.280]  但這裡我有辦法
[00:13:24.280 --> 00:13:27.360]  這裡我有很多的辦法來處理
[00:13:27.360 --> 00:13:32.160]  有時我們也會遇到真正的攻擊
[00:13:32.160 --> 00:13:34.280]  和很多的威脅
[00:13:34.280 --> 00:13:38.080]  在這個地球上
[00:13:38.080 --> 00:13:39.440]  也有很多的基督徒
[00:13:39.440 --> 00:13:41.480]  正在熱心參與
[00:13:41.480 --> 00:13:44.880]  一些很特別的宣教工作
[00:13:44.880 --> 00:13:48.000]  是每天都受到很多的攻擊
[00:13:48.000 --> 00:13:49.520]  和直接的威脅
[00:13:49.520 --> 00:13:51.320]  甚至是生命的威脅
[00:13:51.320 --> 00:13:53.320]  這個不單只是嘲笑你
[00:13:53.320 --> 00:13:56.800]  是直接來自於直接的攻擊
[00:13:56.800 --> 00:13:57.960]  就是你在這裡傳呼音
[00:13:57.960 --> 00:13:59.200]  萬一抓到
[00:13:59.200 --> 00:14:01.600]  你就預了你的命會沒了
[00:14:01.600 --> 00:14:05.640]  神仍然去興起很多的宣教士
[00:14:05.640 --> 00:14:07.240]  有這樣的熱情
[00:14:07.240 --> 00:14:09.240]  有這樣的勇氣
[00:14:09.240 --> 00:14:11.600]  能夠將他們的生命都擺上
[00:14:11.600 --> 00:14:14.560]  不怕每天面臨這些的攻擊威脅
[00:14:14.560 --> 00:14:17.440]  依然繼續的建造神的國
[00:14:17.440 --> 00:14:20.240]  直到他建成為止
[00:14:20.240 --> 00:14:21.880]  就好像尼西美
[00:14:21.880 --> 00:14:24.640]  負責最後一步的建立耶路撒冷
[00:14:24.640 --> 00:14:26.240]  這個城牆建好
[00:14:26.240 --> 00:14:28.720]  就完工了 整個重建
[00:14:28.720 --> 00:14:30.320]  有時最後一步的時候
[00:14:30.320 --> 00:14:33.400]  也是遇到攻擊最大的時候
[00:14:33.400 --> 00:14:36.000]  往往當我們的福音工作來到
[00:14:36.000 --> 00:14:37.120]  推展神的國
[00:14:37.120 --> 00:14:39.360]  到末日的時候
[00:14:39.360 --> 00:14:42.280]  一遇到最後就要完成的時候
[00:14:42.280 --> 00:14:44.400]  你就預料到外來的攻擊
[00:14:44.400 --> 00:14:45.960]  會更加的劇烈
[00:14:45.960 --> 00:14:47.560]  會更加的厲害
[00:14:47.560 --> 00:14:50.600]  因為知道 這個最後一步
[00:14:50.600 --> 00:14:51.880]  這個一建完
[00:14:51.880 --> 00:14:55.440]  就真正完成了重建神的國的工作
[00:14:55.440 --> 00:14:57.560]  所以尼西美是孤立的
[00:14:57.560 --> 00:14:59.480]  她是面對很多的攻擊
[00:14:59.480 --> 00:15:02.280]  她是要處理很多的方式
[00:15:02.280 --> 00:15:05.720]  今天我想跟大家分享一節聖經
[00:15:05.720 --> 00:15:07.160]  從這節聖經轉進去
[00:15:07.160 --> 00:15:08.760]  她怎樣處理
[00:15:08.760 --> 00:15:10.240]  在《針研》有一節聖經很特別的
[00:15:10.240 --> 00:15:11.240]  它說
[00:15:11.240 --> 00:15:13.240]  不要輕易發怒
[00:15:13.240 --> 00:15:15.760]  它說勝過勇士
[00:15:15.760 --> 00:15:22.120]  它說 克服自己心裏面的脆弱軟弱
[00:15:22.120 --> 00:15:24.200]  制服自己心裏面的情緒
[00:15:24.200 --> 00:15:26.840]  就強於取誠
[00:15:26.840 --> 00:15:27.920]  即是功誠很厲害
[00:15:27.920 --> 00:15:30.400]  但它說 處理自己內心
[00:15:30.400 --> 00:15:34.440]  這些的力量要比功誠強
[00:15:34.440 --> 00:15:35.960]  如果大家有參加
[00:15:35.960 --> 00:15:37.240]  Pastor Cindy開的
[00:15:37.240 --> 00:15:39.320]  教會歷史十大事件
[00:15:39.320 --> 00:15:40.240]  感謝神
[00:15:40.240 --> 00:15:42.280]  她現在已經順利回到芝加哥
[00:15:42.280 --> 00:15:43.400]  開車
[00:15:43.400 --> 00:15:45.360]  如果你有參加她的課
[00:15:45.360 --> 00:15:46.960]  她在課裏面提到一個人物
[00:15:46.960 --> 00:15:49.240]  叫做Teresa Fabilla
[00:15:49.240 --> 00:15:53.280]  是一個靈修的大師
[00:15:53.280 --> 00:15:55.360]  如果你很喜歡靈修
[00:15:55.360 --> 00:15:56.560]  學一些靈修學的
[00:15:56.560 --> 00:15:58.400]  除了Brother Lawrence
[00:15:58.400 --> 00:16:00.640]  有些人都會參考一下
[00:16:00.640 --> 00:16:03.280]  除了Thomas Morton那班
[00:16:03.280 --> 00:16:06.480]  都會參考Teresa Fabilla寫的書
[00:16:06.480 --> 00:16:08.240]  她就是那個
[00:16:08.240 --> 00:16:12.480]  聽說傳聞中靈修到最高境界的時候
[00:16:12.480 --> 00:16:16.160]  突然一個人在半空浮起的那位敬人
[00:16:16.160 --> 00:16:18.480]  她寫了一本書叫做
[00:16:18.480 --> 00:16:20.680]  她的經典 最經典的那本叫做
[00:16:20.680 --> 00:16:22.440]  The Interior Castle
[00:16:22.440 --> 00:16:23.760]  在The Interior Castle裏面
[00:16:23.760 --> 00:16:25.160]  她特別講了一個觀念
[00:16:25.160 --> 00:16:26.680]  她就提到
[00:16:26.680 --> 00:16:29.080]  她說我們花很多的時間
[00:16:29.080 --> 00:16:32.120]  去明白我們身體的需要
[00:16:32.120 --> 00:16:33.960]  我們這個外在的Castle
[00:16:33.960 --> 00:16:36.280]  隨著現在的醫學的發展
[00:16:36.280 --> 00:16:37.800]  中醫 西醫
[00:16:37.800 --> 00:16:40.560]  我們很明白身體上的病
[00:16:40.560 --> 00:16:43.080]  現在病毒有很多的研究
[00:16:43.080 --> 00:16:45.560]  我們很懂得照顧我們這個身體
[00:16:45.560 --> 00:16:47.640]  這個外在的城堡
[00:16:47.640 --> 00:16:49.040]  我們知道怎樣養生
[00:16:49.040 --> 00:16:50.840]  到了某個年紀就要知道
[00:16:50.840 --> 00:16:52.840]  幾點睡 要吃什麼
[00:16:52.840 --> 00:16:53.960]  我們會
[00:16:53.960 --> 00:16:57.000]  現在又整容 不夠漂亮雙眼皮
