
[00:00:00.000 --> 00:00:02.400]  今天我們又藉著聆聽神的話語
[00:01:37.440 --> 00:01:38.680]  起了南風
[00:01:38.680 --> 00:01:41.640]  第二天就來到布吊利
[00:01:41.640 --> 00:01:44.600]  我們在那裡遇見一些弟兄
[00:01:44.600 --> 00:01:47.360]  他們請我們同住了七天
[00:01:47.360 --> 00:01:48.880]  就這樣
[00:01:48.880 --> 00:01:50.400]  我們來到羅馬
[00:01:50.400 --> 00:01:53.600]  那裡的弟兄們一聽見我們的消息
[00:01:53.840 --> 00:01:58.840]  就到阿彼姑氏和三館內迎接我們
[00:01:58.840 --> 00:02:00.640]  保羅見了他們
[00:02:00.640 --> 00:02:02.040]  就感謝神
[00:02:02.040 --> 00:02:03.760]  愈發壯膽
[00:02:03.760 --> 00:02:05.600]  我們進了羅馬城
[00:02:05.600 --> 00:02:09.080]  保羅蒙準和那個看守他的兵
[00:02:09.080 --> 00:02:10.840]  另住在一處
[00:02:10.840 --> 00:02:13.520]  我們一起禱告
[00:02:13.520 --> 00:02:16.560]  慈悲天賦我們看到
[00:02:16.560 --> 00:02:18.920]  由指南卷
[00:02:18.920 --> 00:02:21.520]  去到二十八章的十四節
[00:02:22.160 --> 00:02:24.160]  由起初聖靈降臨
[00:02:24.160 --> 00:02:25.680]  到今天
[00:02:25.680 --> 00:02:28.160]  使徒保羅去到羅馬
[00:02:28.160 --> 00:02:31.720]  祢的福音很早已經去到羅馬
[00:02:31.720 --> 00:02:34.800]  這位愛邦的使徒今天來到羅馬
[00:02:34.800 --> 00:02:37.360]  祂的生命
[00:02:37.360 --> 00:02:40.520]  如何展示神祢的心意
[00:02:40.520 --> 00:02:42.280]  對愛邦教會
[00:02:42.280 --> 00:02:43.360]  對愛邦人
[00:02:43.360 --> 00:02:45.480]  讓我們今天看到
[00:02:45.480 --> 00:02:47.840]  神祢要興起什麼人
[00:02:47.840 --> 00:02:49.800]  去傳揚祢的福音
[00:02:50.280 --> 00:02:52.600]  至於我們很想
[00:02:52.600 --> 00:02:55.600]  從經文裡領受祢的教導
[00:02:55.600 --> 00:02:58.480]  求聖靈親自指教我們
[00:02:58.480 --> 00:03:00.560]  督責提醒我們
[00:03:00.560 --> 00:03:02.000]  聽我們同心祈禱
[00:03:02.000 --> 00:03:03.400]  奉耶穌基督的聖名
[00:03:03.400 --> 00:03:04.680]  阿門
[00:03:04.680 --> 00:03:10.720]  大家可以看著十一到十四節的聖經
[00:03:10.720 --> 00:03:14.120]  首先我們看一幅地圖
[00:03:14.120 --> 00:03:16.960]  來到使南卷的終結篇
[00:03:17.440 --> 00:03:21.560]  路加寫從《路加福音》到《律史特行傳》
[00:03:21.560 --> 00:03:26.200]  這兩卷書構成了整本聖經最長的篇幅
[00:03:26.200 --> 00:03:31.840]  路加是新約寫《新約聖經》最長篇幅的作者
[00:03:31.840 --> 00:03:35.680]  裡面帶出耶穌基督的福音
[00:03:35.680 --> 00:03:37.200]  去到《律史特行傳》
[00:03:37.200 --> 00:03:38.960]  由第二章開始
[00:03:38.960 --> 00:03:42.800]  聖靈降臨來到保羅抵達羅馬
[00:03:42.800 --> 00:03:46.560]  歷時超過三十年
[00:03:46.560 --> 00:03:51.680]  由公元三十年到這裡差不多六十一的時間
[00:03:51.680 --> 00:03:53.360]  我們看一看地圖
[00:03:53.360 --> 00:03:55.720]  大家看到有四個地方
[00:03:55.720 --> 00:03:56.760]  剛才我們讀到
[00:03:56.760 --> 00:04:00.000]  上一次Doris傳道說
[00:04:00.000 --> 00:04:04.640]  保羅他們從亞細亞上了一艘船
[00:04:04.640 --> 00:04:05.880]  遇到風浪
[00:04:05.880 --> 00:04:07.520]  經過了十四天
[00:04:07.520 --> 00:04:09.680]  他們最後上了一個島
[00:04:09.680 --> 00:04:11.280]  這個島叫馬爾他
[00:04:11.280 --> 00:04:13.040]  這裡寫著馬大
[00:04:15.120 --> 00:04:18.160]  馬達這個島
[00:04:18.160 --> 00:04:20.640]  在意大利西西里島的南面
[00:04:20.640 --> 00:04:23.720]  即是已經去到羅馬的海域
[00:04:23.720 --> 00:04:25.120]  然後經文
[00:04:25.120 --> 00:04:26.840]  剛才你讀到第十一節
[00:04:26.840 --> 00:04:29.560]  他說他們的船爛了
[00:04:29.560 --> 00:04:32.600]  最後有另外一艘船上羅馬
[00:04:32.600 --> 00:04:33.640]  他們上了船
[00:04:33.640 --> 00:04:37.480]  三天之後他們去到聚拉谷的地方
[00:04:37.480 --> 00:04:39.080]  聚拉谷之後
[00:04:39.080 --> 00:04:42.760]  他們再轉去尼基翁
[00:04:43.160 --> 00:04:46.280]  然後再去到布丁尼這個地方
[00:04:46.280 --> 00:04:49.720]  在那裏保羅遇到在羅馬的信徒
[00:04:49.720 --> 00:04:52.280]  和他們一起有七天的時間
[00:04:52.280 --> 00:04:54.560]  保羅深受鼓勵
[00:04:54.560 --> 00:04:56.200]  然後去到十四節
[00:04:56.200 --> 00:04:57.360]  那裏寫著什麼?
[00:04:57.360 --> 00:05:00.040]  「保羅抵達羅馬」
[00:05:00.040 --> 00:05:02.680]  今天我們就藉著
[00:05:02.680 --> 00:05:07.200]  保羅最後來到羅馬這段歷程
[00:05:07.200 --> 00:05:09.760]  去看今天的主題
[00:05:10.160 --> 00:05:13.760]  今天的講題叫做「羅馬路上的謙卑見證人」
[00:05:13.760 --> 00:05:18.360]  我們看到神由呼召保羅
[00:05:18.360 --> 00:05:20.200]  到第二十八章
[00:05:20.200 --> 00:05:21.920]  來到這裏
[00:05:21.920 --> 00:05:25.960]  在下星期發傳道會說完二十八章最後的段落
[00:05:25.960 --> 00:05:29.400]  我們會看到一個很重要的圖畫
[00:05:29.400 --> 00:05:31.640]  就是由第七章尾
[00:05:31.640 --> 00:05:33.040]  保羅的出現
[00:05:33.040 --> 00:05:34.560]  史提反的死
[00:05:34.560 --> 00:05:37.040]  保羅有份去參與逼迫
[00:05:37.600 --> 00:05:40.200]  使史提反的殉道
[00:05:40.200 --> 00:05:41.760]  直到二十八章
[00:05:41.760 --> 00:05:46.040]  我們要看一個最後的階段
[00:05:46.040 --> 00:05:49.320]  路加記載彼得
[00:05:49.320 --> 00:05:51.200]  又記載蘇羅
[00:05:51.200 --> 00:05:53.680]  即是保羅這兩位仕徒
[00:05:53.680 --> 00:05:54.760]  福音
[00:05:54.760 --> 00:05:57.680]  為什麼由耶路撒冷去到外邦
[00:05:57.680 --> 00:05:59.120]  去到羅馬
[00:05:59.120 --> 00:06:01.560]  為什麼由猶太人去到外邦人
[00:06:01.560 --> 00:06:04.400]  為什麼由彼得仕徒的仕工
[00:06:04.400 --> 00:06:06.200]  講到保羅的仕工
[00:06:06.800 --> 00:06:07.640]  靚姐妹
[00:06:07.640 --> 00:06:09.040]  你有沒有看到
[00:06:09.040 --> 00:06:11.800]  神怎樣使用忠心的人
[00:06:11.800 --> 00:06:14.960]  去讓福音工作成就呢?
[00:06:14.960 --> 00:06:16.440]  聖靈的工作
[00:06:16.440 --> 00:06:18.040]  是怎樣發揮的呢?
[00:06:18.040 --> 00:06:24.320]  我們在整個《史提反傳》
[00:06:24.320 --> 00:06:25.560]  來到這裏
[00:06:25.560 --> 00:06:26.280]  最後
[00:06:26.280 --> 00:06:29.280]  最後好像一個抵達羅馬
[00:06:29.280 --> 00:06:31.520]  就好像是一個段落的終點
[00:06:31.520 --> 00:06:34.160]  為什麼會在這裏完結呢?
[00:06:34.160 --> 00:06:35.680]  很可能
[00:06:35.680 --> 00:06:37.640]  路加他寫《史提反傳》
[00:06:37.640 --> 00:06:39.280]  寫到這裏完結
[00:06:39.280 --> 00:06:42.600]  他就是要表達神的計劃
[00:06:42.600 --> 00:06:43.800]  由福音
[00:06:43.800 --> 00:06:45.080]  《史提反傳》一章八節
[00:06:45.080 --> 00:06:45.520]  他說
[00:06:45.520 --> 00:06:49.040]  「但聖靈要降臨在所有信神
[00:06:49.040 --> 00:06:51.600]  所有跟從神的人身上」
[00:06:51.600 --> 00:06:52.920]  他們就要怎樣呢?
[00:06:52.920 --> 00:06:54.240]  「從耶路撒冷
[00:06:54.240 --> 00:06:56.080]  猶太傳遞
[00:06:56.080 --> 00:06:57.280]  撒瑪利亞
[00:06:57.280 --> 00:06:58.200]  直到地極
[00:06:58.200 --> 00:07:00.320]  作我的見證」
[00:07:00.320 --> 00:07:03.240]  當時保羅
[00:07:03.240 --> 00:07:05.520]  他由安提阿教會開始
[00:07:05.960 --> 00:07:09.080]  超過十一年的旅程
[00:07:09.080 --> 00:07:12.040]  他們經過三次的旅程
[00:07:12.040 --> 00:07:14.840]  直到《史提反傳》的第二十章
[00:07:14.840 --> 00:07:17.040]  他回到耶路撒冷
[00:07:17.040 --> 00:07:18.960]  剛才你看地圖
[00:07:18.960 --> 00:07:22.360]  裏面有些人形容他是第四次的旅程
[00:07:22.360 --> 00:07:25.000]  路加所描述
[00:07:25.000 --> 00:07:26.880]  福音之旅
[00:07:26.880 --> 00:07:29.600]  由耶路撒冷去到外邦
[00:07:29.600 --> 00:07:31.000]  由當時的耶路撒冷
[00:07:31.000 --> 00:07:33.680]  去到羅馬帝國的中心
[00:07:33.680 --> 00:07:35.240]  羅馬城
[00:07:36.160 --> 00:07:38.680]  他在描述一個什麼圖畫呢?
[00:07:38.680 --> 00:07:41.640]  我們說整個《史提反傳》來到終結篇
[00:07:41.640 --> 00:07:45.760]  我們要提醒整個《史提反傳》的重點
[00:07:45.760 --> 00:07:50.280]  就是福音怎樣由猶太人去到外邦人
[00:07:50.280 --> 00:07:53.360]  福音怎樣帶領保羅
[00:07:53.360 --> 00:07:54.800]  這個使者
[00:07:54.800 --> 00:07:56.360]  將福音帶到這裏
[00:07:56.360 --> 00:08:01.240]  我們首先讀一讀《史提反傳》
[00:08:01.240 --> 00:08:03.000]  今天經文的二十八章
[00:08:03.000 --> 00:08:05.360]  第一和第二節
[00:08:05.360 --> 00:08:07.600]  二十八章第一和第二節
[00:08:07.600 --> 00:08:10.400]  「我們既已獲救
[00:08:10.400 --> 00:08:13.520]  才知道那島名叫馬爾他
[00:08:13.520 --> 00:08:17.120]  當地人非常友善地接待我們
[00:08:17.120 --> 00:08:19.200]  因為正在下雨
[00:08:19.200 --> 00:08:20.560]  天氣又冷
[00:08:20.560 --> 00:08:22.200]  他們就生了火
[00:08:22.200 --> 00:08:23.840]  歡迎我們眾人」
[00:08:23.840 --> 00:08:27.000]  讀這兩節聖經
[00:08:27.000 --> 00:08:29.320]  想帶出在印言裏面
[00:08:29.320 --> 00:08:33.000]  說到保羅他的經歷
[00:08:33.320 --> 00:08:35.920]  剛剛完結了二十七章的船難
[00:08:35.920 --> 00:08:38.240]  船難完結後
[00:08:38.240 --> 00:08:39.400]  他們來到一個島
[00:08:39.400 --> 00:08:41.480]  他們想去遇到當地人
[00:08:41.480 --> 00:08:44.400]  才知道那是一個馬爾他島
[00:08:44.400 --> 00:08:48.440]  開始說新的段落之前
[00:08:48.440 --> 00:08:50.120]  我想大家想一想
[00:08:50.120 --> 00:08:53.760]  一個忠信的人
[00:08:53.760 --> 00:08:55.520]  今天的主題我想說
[00:08:55.520 --> 00:08:58.120]  神怎樣在整個《史提反傳》展示
[00:08:58.120 --> 00:09:00.400]  神怎樣使用一個忠信的人
[00:09:00.400 --> 00:09:02.120]  一個忠信的人
[00:09:02.240 --> 00:09:04.720]  他為何可以這麼拼命
[00:09:04.720 --> 00:09:06.200]  為福音的緣故
[00:09:06.200 --> 00:09:08.200]  不以性命為念
[00:09:08.200 --> 00:09:10.320]  也不看為寶貴
[00:09:10.320 --> 00:09:14.240]  只要行完他從主領袖的職事
[00:09:14.240 --> 00:09:16.160]  行完他人生的路程
[00:09:16.160 --> 00:09:18.640]  證實神因為他的福音
[00:09:18.640 --> 00:09:22.000]  這就是保羅在《史能者》二十章二十四節
[00:09:22.000 --> 00:09:23.160]  他宣告
[00:09:23.160 --> 00:09:24.680]  我們知道
[00:09:24.680 --> 00:09:26.360]  由保羅被軟禁
[00:09:26.360 --> 00:09:28.200]  在公元五十六年
[00:09:28.200 --> 00:09:29.680]  到他來到羅馬
[00:09:29.680 --> 00:09:32.280]  大概經歷五年多的時間
[00:09:32.280 --> 00:09:34.840]  上述該殺的過程
[00:09:34.840 --> 00:09:36.040]  我們會問
[00:09:36.040 --> 00:09:38.840]  為何保羅他可以
[00:09:38.840 --> 00:09:42.120]  這麼多困難都仍然堅持到
[00:09:42.120 --> 00:09:43.960]  我們知道
[00:09:43.960 --> 00:09:45.120]  有阿里達古
[00:09:45.120 --> 00:09:47.560]  鐵撒萊加人和路加
[00:09:47.560 --> 00:09:50.600]  和他在船上經歷船難
[00:09:50.600 --> 00:09:55.920]  那個游流的伯夫長
[00:09:55.920 --> 00:09:57.760]  也善待保羅
[00:09:58.600 --> 00:09:59.880]  但我們想問
[00:09:59.880 --> 00:10:02.160]  究竟甚麼令一個
[00:10:02.160 --> 00:10:04.680]  跟從神的保羅
[00:10:04.680 --> 00:10:06.640]  能夠捨而不捨
[00:10:06.640 --> 00:10:08.440]  去為福音的緣故
[00:10:08.440 --> 00:10:09.920]  去擺上呢?
[00:10:09.920 --> 00:10:11.400]  丙姐妹
[00:10:11.400 --> 00:10:12.960]  我們說
[00:10:12.960 --> 00:10:14.400]  有兩件事
[00:10:14.400 --> 00:10:16.680]  令一個像保羅般的人
[00:10:16.680 --> 00:10:18.880]  一個這麼忠於上帝的人
[00:10:18.880 --> 00:10:20.920]  能夠令他捨而不捨
[00:10:20.920 --> 00:10:21.880]  第一
[00:10:21.880 --> 00:10:24.560]  就是他明白信主和不信主
[00:10:24.560 --> 00:10:27.880]  得救與沒有得救的分別
[00:10:28.320 --> 00:10:30.000]  是多麼大的分別
[00:10:30.000 --> 00:10:32.080]  信不信主
[00:10:32.080 --> 00:10:33.120]  得救與否
[00:10:33.120 --> 00:10:36.240]  你會看到有多大
[00:10:36.240 --> 00:10:38.320]  聖經形容使徒保羅
[00:10:38.320 --> 00:10:39.920]  他完全明白
[00:10:39.920 --> 00:10:41.680]  一個人得不得救
[00:10:41.680 --> 00:10:43.240]  是多麼大的分別
[00:10:43.240 --> 00:10:45.880]  所以他看到那個侍奉
[00:10:45.880 --> 00:10:47.600]  傳福音的價值
[00:10:47.600 --> 00:10:48.800]  第二
[00:10:48.800 --> 00:10:50.160]  使徒保羅
[00:10:50.160 --> 00:10:53.080]  他看到他有永生的盼望
[00:10:53.080 --> 00:10:55.560]  所有困難在他眼前
[00:10:56.000 --> 00:10:58.640]  都不能阻擋他
[00:10:58.640 --> 00:11:00.120]  去傳揚福音
[00:11:00.120 --> 00:11:01.600]  包括死亡
[00:11:01.600 --> 00:11:04.040]  所以他說:我不以性命為念
[00:11:04.040 --> 00:11:06.400]  我們看到他經過全難
[00:11:06.400 --> 00:11:11.200]  我自己思想這段聖經的時候
[00:11:11.200 --> 00:11:12.680]  突然想起
[00:11:12.680 --> 00:11:14.600]  為什麼今天傳福音
[00:11:14.600 --> 00:11:16.400]  困難
[00:11:16.400 --> 00:11:17.800]  其實傳福音最大
[00:11:17.800 --> 00:11:19.800]  我們覺得最難的就是
[00:11:19.800 --> 00:11:21.200]  你要跟那些
[00:11:21.200 --> 00:11:22.640]  不接受
[00:11:22.640 --> 00:11:23.720]  完全拒絕
[00:11:23.720 --> 00:11:24.760]  甚至覺得你
[00:11:25.120 --> 00:11:26.760]  是「車大砲」
[00:11:26.760 --> 00:11:28.600]  在那裏
[00:11:28.600 --> 00:11:30.600]  「腎棍」
[00:11:30.600 --> 00:11:32.520]  他們會完全否定
[00:11:32.520 --> 00:11:34.200]  我們基督教的信仰
[00:11:34.200 --> 00:11:36.200]  在引言那裏我提到
[00:11:36.200 --> 00:11:37.120]  愛人
[00:11:37.120 --> 00:11:39.840]  最大的矛盾是什麼呢?
[00:11:39.840 --> 00:11:42.000]  愛人的矛盾就是當你對他
[00:11:42.000 --> 00:11:43.680]  表達愛心
[00:11:43.680 --> 00:11:46.000]  當你用愛的行為去
[00:11:46.000 --> 00:11:47.360]  幫助他的時候
[00:11:47.360 --> 00:11:48.760]  他反倒
[00:11:48.760 --> 00:11:50.240]  他相反以為
[00:11:50.240 --> 00:11:51.920]  你是煩擾他
[00:11:51.920 --> 00:11:54.400]  你是有企圖
[00:11:55.120 --> 00:11:57.120]  你的動機是不純正
[00:11:57.120 --> 00:11:58.400]  兄弟姐妹
[00:11:58.400 --> 00:11:59.400]  你有沒有見過
[00:11:59.400 --> 00:12:00.800]  愛人的矛盾
[00:12:00.800 --> 00:12:02.400]  你想幫助一個人
[00:12:02.400 --> 00:12:04.320]  他反倒覺得你是
[00:12:04.320 --> 00:12:05.600]  煩擾他
[00:12:05.600 --> 00:12:07.800]  他反過來覺得你不是幫助他
[00:12:07.800 --> 00:12:10.600]  我們舉一些例子
[00:12:10.600 --> 00:12:12.800]  你有見過有些人去
[00:12:12.800 --> 00:12:14.400]  幫助賭徒
[00:12:14.400 --> 00:12:17.720]  或者你有些親朋戚友
[00:12:17.720 --> 00:12:19.680]  他是懶賭的
[00:12:19.680 --> 00:12:21.280]  他找你幫忙
[00:12:21.280 --> 00:12:23.400]  自然就找你借錢
[00:12:24.120 --> 00:12:26.320]  你有沒有聽過有些人會指責你
[00:12:26.320 --> 00:12:28.400]  你不借錢給我
[00:12:28.400 --> 00:12:29.800]  你不幫我
[00:12:29.800 --> 00:12:30.600]  不當我是朋友
[00:12:30.600 --> 00:12:31.800]  不當我是親人
[00:12:31.800 --> 00:12:34.000]  是你不對
[00:12:34.000 --> 00:12:35.200]  你不借錢給我
[00:12:35.200 --> 00:12:36.000]  是你不對
[00:12:36.000 --> 00:12:37.000]  但我們知道
[00:12:37.000 --> 00:12:39.000]  借錢是幫助不了
[00:12:39.000 --> 00:12:40.600]  一個懶賭的人
[00:12:40.600 --> 00:12:41.600]  回轉
[00:12:41.600 --> 00:12:43.800]  所以當你想幫他的時候
[00:12:43.800 --> 00:12:45.400]  他反過來覺得
[00:12:45.400 --> 00:12:46.600]  你不是愛他
[00:12:46.600 --> 00:12:48.200]  你去禁制
[00:12:48.200 --> 00:12:50.200]  想去阻止他繼續賭博
[00:12:50.200 --> 00:12:51.600]  或者有其他
[00:12:51.600 --> 00:12:53.400]  譬如吸毒的人
[00:12:54.600 --> 00:12:55.600]  愛人的矛盾
[00:12:55.600 --> 00:12:58.600]  就是當你去為他好處的時候
[00:12:58.600 --> 00:13:00.200]  或者我們全方位的時候
[00:13:00.200 --> 00:13:01.400]  當你為他
[00:13:01.400 --> 00:13:03.400]  永恆的福利好處去
[00:13:03.400 --> 00:13:05.400]  去謀求的時候
[00:13:05.400 --> 00:13:07.200]  他反過來覺得
[00:13:07.200 --> 00:13:09.000]  你是有所企圖
[00:13:09.000 --> 00:13:10.600]  愛人就是一個矛盾
[00:13:10.600 --> 00:13:11.600]  是這個
[00:13:11.600 --> 00:13:13.600]  而愛人還有另外一個
[00:13:13.600 --> 00:13:15.400]  我們叫最大的缺失
[00:13:15.400 --> 00:13:18.600]  就是當你遇到這些抗拒的時候
[00:13:18.600 --> 00:13:20.800]  當你遇到這些抗拒的時候
[00:13:20.800 --> 00:13:23.600]  我們就覺得既然你不聽
[00:13:24.200 --> 00:13:25.600]  既然你不聽勸
[00:13:25.600 --> 00:13:27.600]  那我就算了
[00:13:27.600 --> 00:13:29.600]  放棄
[00:13:29.600 --> 00:13:30.800]  很快
[00:13:30.800 --> 00:13:32.600]  我們就會放棄
[00:13:32.600 --> 00:13:35.800]  有什麼人不會放棄呢?
[00:13:35.800 --> 00:13:38.800]  我們見到很多很偉大的母親
[00:13:38.800 --> 00:13:40.600]  她們沒有放棄
[00:13:40.600 --> 00:13:42.600]  兒子壞得很嚴重
[00:13:42.600 --> 00:13:43.800]  她沒有放棄
[00:13:43.800 --> 00:13:44.800]  你知道嗎?
[00:13:44.800 --> 00:13:47.400]  我們從保羅的生命看到
[00:13:47.400 --> 00:13:49.200]  他正正就是以前
[00:13:49.200 --> 00:13:50.800]  迪北教會的
[00:13:50.800 --> 00:13:53.400]  一個猶太教徒
[00:13:53.800 --> 00:13:55.400]  他自己完全明白
[00:13:55.400 --> 00:13:57.400]  迫伯基督教
[00:13:57.400 --> 00:13:58.600]  迫伯基督徒
[00:13:58.600 --> 00:13:59.600]  那些猶太人
[00:13:59.600 --> 00:14:01.600]  的心態是什麼
[00:14:01.600 --> 00:14:04.600]  難處是什麼呢?
[00:14:04.600 --> 00:14:05.400]  兄弟姐妹
[00:14:05.400 --> 00:14:08.000]  今天我們從保羅的身上看到
[00:14:08.000 --> 00:14:10.200]  既然愛人
[00:14:10.200 --> 00:14:12.600]  反過來被人誤會
[00:14:12.600 --> 00:14:14.000]  你是壞人
[00:14:14.000 --> 00:14:15.600]  既然愛人
[00:14:15.600 --> 00:14:17.400]  對方既然拒絕
[00:14:17.400 --> 00:14:18.800]  多次的拒絕
[00:14:18.800 --> 00:14:20.600]  我們還怎麼會
[00:14:20.600 --> 00:14:22.400]  這麼厚臉皮
[00:14:22.400 --> 00:14:23.600]  繼續呢?
[00:14:24.000 --> 00:14:25.000]  今天我們看到
[00:14:25.000 --> 00:14:27.000]  一個最厚臉皮的保羅
[00:14:27.000 --> 00:14:27.800]  為什麼呢?
[00:14:27.800 --> 00:14:29.800]  因為愛人最大的缺失就是
[00:14:29.800 --> 00:14:32.000]  你知道對他是
[00:14:32.000 --> 00:14:34.000]  生死攸關的福音
[00:14:34.000 --> 00:14:36.800]  你卻停止
[00:14:36.800 --> 00:14:38.200]  去跟他傳福音
[00:14:38.200 --> 00:14:39.400]  兄弟姐妹
[00:14:39.400 --> 00:14:41.600]  我們看到保羅他鍥而不捨
[00:14:41.600 --> 00:14:43.400]  他沒有停止
[00:14:43.400 --> 00:14:45.800]  有兩個重點
[00:14:45.800 --> 00:14:46.600]  我很想今天
[00:14:46.600 --> 00:14:49.200]  從保羅來到羅馬那裡
[00:14:49.200 --> 00:14:50.000]  去反省
[00:14:50.000 --> 00:14:51.800]  上訴凱撒
[00:14:52.800 --> 00:14:54.800]  上訴凱撒有兩個啟迪
[00:14:54.800 --> 00:14:56.200]  第一就是
[00:14:56.200 --> 00:15:00.000]  既然他是一個跟從神的仕途
[00:15:00.000 --> 00:15:03.000]  他完全走在神的光明中
[00:15:03.000 --> 00:15:04.600]  神的真理中
[00:15:04.600 --> 00:15:06.800]  為什麼神還給他
[00:15:06.800 --> 00:15:08.800]  這麼多的困難
[00:15:08.800 --> 00:15:11.000]  這麼多的艱難去面對
[00:15:11.000 --> 00:15:14.000]  為什麼不會
[00:15:14.000 --> 00:15:15.400]  逢凶化吉
[00:15:15.400 --> 00:15:17.000]  好像我們經常說
[00:15:17.000 --> 00:15:21.600]  福音應該是成功神學的福音
[00:15:22.800 --> 00:15:24.400]  遇到困難就完全
[00:15:24.400 --> 00:15:25.800]  一一的解決
[00:15:25.800 --> 00:15:26.800]  一祈禱
[00:15:26.800 --> 00:15:28.000]  所有事情都勝過
[00:15:28.000 --> 00:15:29.400]  不是的
[00:15:29.400 --> 00:15:32.000]  就像今天我們戴著口罩
[00:15:32.000 --> 00:15:33.400]  仍然要生活
[00:15:33.400 --> 00:15:35.800]  在生活同時的裡面
[00:15:35.800 --> 00:15:38.200]  我們仍然要戴著一些枷鎖
[00:15:38.200 --> 00:15:39.800]  戴著一些限制
[00:15:39.800 --> 00:15:42.400]  就好像我們經常都會想
[00:15:42.400 --> 00:15:46.000]  神為什麼你還不拿走這些麻煩
[00:15:46.000 --> 00:15:47.600]  這些阻礙著我
[00:15:47.600 --> 00:15:49.600]  令我很不舒服的事情
[00:15:49.600 --> 00:15:52.000]  大家記得保羅在
[00:15:52.200 --> 00:15:54.800]  斯蘭在《哥倫德後書》十二章
[00:15:54.800 --> 00:15:57.600]  他有一次很出名的聖經
[00:15:57.600 --> 00:15:59.800]  主的恩典救我勇
[00:15:59.800 --> 00:16:01.600]  那裡的上下文是說什麼呢?
[00:16:01.600 --> 00:16:04.200]  他說:神就為了
[00:16:04.200 --> 00:16:07.200]  使他不要因為他得到的啟示甚高
[00:16:07.200 --> 00:16:10.400]  神讓撒旦的差役
[00:16:10.400 --> 00:16:13.400]  給了他一根刺
[00:16:13.400 --> 00:16:16.000]  在他肉身上有一根刺
[00:16:16.000 --> 00:16:18.200]  叫他要謙卑
[00:16:18.200 --> 00:16:19.800]  你有沒有想過
[00:16:20.400 --> 00:16:23.000]  原來保羅的整個生命
[00:16:23.000 --> 00:16:25.000]  他在展示一個忠信
[00:16:25.000 --> 00:16:27.000]  行在真理的仕途
[00:16:27.000 --> 00:16:30.200]  他生命仍然有困難
[00:16:30.200 --> 00:16:31.600]  有枷鎖
[00:16:31.600 --> 00:16:34.600]  這兩樣東西是同時存在
[00:16:34.600 --> 00:16:36.400]  換句話說
[00:16:36.400 --> 00:16:38.800]  神的計劃不只是透過教會
[00:16:38.800 --> 00:16:41.600]  不只是透過傳福音的人
[00:16:41.600 --> 00:16:43.600]  去幫助未信的人
[00:16:43.600 --> 00:16:47.400]  神也透過種種的環境
[00:16:47.800 --> 00:16:50.400]  好像我們聽過《羅馬書八章》二十八節
[00:16:50.400 --> 00:16:52.200]  神叫萬兆生效力
[00:16:52.200 --> 00:16:54.600]  叫所有愛神的人得益處
[00:16:54.600 --> 00:16:55.800]  你有沒有想過
[00:16:55.800 --> 00:16:59.000]  原來神讓保羅有枷鎖
[00:16:59.000 --> 00:17:01.000]  他帶著枷鎖
