
[00:00:00.000 --> 00:00:02.820]  我們都是這樣長大的
[00:03:08.840 --> 00:03:09.880]  一個叫瓦國
[00:03:09.880 --> 00:03:11.200]  一個叫二素
[00:03:11.200 --> 00:03:13.320]  我課有一些可能不是開教會
[00:03:13.320 --> 00:03:14.520]  可能對這些
[00:03:14.520 --> 00:03:15.640]  你今天說這麼多人名
[00:03:15.640 --> 00:03:16.560]  誰打誰
[00:03:16.560 --> 00:03:19.200]  就給你這一張東西看看
[00:03:20.480 --> 00:03:22.280]  我之前也提過
[00:03:22.280 --> 00:03:25.040]  我們這幾個星期會說列祖的故事
[00:03:25.040 --> 00:03:28.600]  就是阿巴拉罕、以薩、瓦國、約瑟的故事
[00:03:28.600 --> 00:03:31.360]  我不知道你覺不覺得
[00:03:31.360 --> 00:03:34.600]  好像在這麼多個列祖裡面
[00:03:34.600 --> 00:03:39.320]  以薩留給我們的印象是最少的
[00:03:39.320 --> 00:03:40.560]  你想一下
[00:03:40.560 --> 00:03:44.040]  相對上
[00:03:44.040 --> 00:03:45.440]  你記得什麼?
[00:03:45.440 --> 00:03:46.520]  關於阿巴拉罕
[00:03:46.520 --> 00:03:48.600]  你記得他是信心之父
[00:03:48.600 --> 00:03:51.080]  離開本族父家
[00:03:51.080 --> 00:03:53.640]  打仗是一個偉大的戰士
[00:03:53.640 --> 00:03:55.120]  你想起瓦國
[00:03:55.120 --> 00:03:56.720]  你就會想起他很狡猾
[00:03:56.720 --> 00:03:58.440]  騙他哥哥
[00:03:58.440 --> 00:04:02.400]  然後跟拉班他舅父的一些角力
[00:04:02.400 --> 00:04:04.360]  你想起約瑟
[00:04:04.360 --> 00:04:05.240]  是誰呢?
[00:04:05.240 --> 00:04:06.520]  埃及王子
[00:04:06.520 --> 00:04:08.400]  我怎麼形容他呢?
[00:04:08.400 --> 00:04:11.560]  高顏直大天真
[00:04:11.560 --> 00:04:13.000]  生命坎坷
[00:04:13.000 --> 00:04:16.040]  大概這十個字就能夠形容他了
[00:04:16.040 --> 00:04:17.720]  以薩呢?
[00:04:17.720 --> 00:04:20.960]  關於以薩,你記得什麼?
[00:04:20.960 --> 00:04:22.440]  蠢?
[00:04:22.440 --> 00:04:25.360]  蠢,還有呢?
[00:04:25.360 --> 00:04:26.920]  通常是記得
[00:04:26.920 --> 00:04:28.920]  阿巴拉罕獻以薩
[00:04:28.920 --> 00:04:30.360]  但容讓我這麼說
[00:04:30.360 --> 00:04:31.840]  阿巴拉罕獻以薩
[00:04:31.840 --> 00:04:34.160]  以薩是被動的
[00:04:34.160 --> 00:04:35.600]  在故事裡面
[00:04:35.600 --> 00:04:37.360]  他猶如一隻棋子一樣
[00:04:37.360 --> 00:04:38.560]  你躺在木頭上
[00:04:38.560 --> 00:04:39.800]  他就躺著了
[00:04:39.800 --> 00:04:42.560]  其實很少講他
[00:04:42.560 --> 00:04:46.320]  今天很想跟你講一下以薩的生平故事
[00:04:46.320 --> 00:04:49.120]  要講的經文很多
[00:04:49.120 --> 00:04:51.640]  我也希望你留心
[00:04:51.640 --> 00:04:54.040]  講道就是講聖經
[00:04:54.040 --> 00:04:55.000]  不是講什麼
[00:04:55.000 --> 00:04:57.400]  我們盡量在我演繹之下
[00:04:57.400 --> 00:05:00.200]  希望可以精簡一點
[00:05:00.200 --> 00:05:04.440]  首先想跟你講一下以薩的背景
[00:05:04.440 --> 00:05:07.120]  以薩的背景我們不是講以薩出生
[00:05:07.120 --> 00:05:08.520]  我們講他出生之前
[00:05:08.520 --> 00:05:09.600]  講他父親
[00:05:09.600 --> 00:05:11.120]  他父親叫阿巴拉罕
[00:05:11.120 --> 00:05:12.880]  在他大概七十五歲的時候
[00:05:12.880 --> 00:05:14.640]  他離開了家裡
[00:05:14.640 --> 00:05:15.640]  上帝召喚他
[00:05:15.640 --> 00:05:19.000]  他就開始過自己的生活
[00:05:19.000 --> 00:05:20.480]  大概十年之後
[00:05:20.480 --> 00:05:22.280]  上帝應許他
[00:05:22.280 --> 00:05:25.120]  阿巴拉罕你要生兒子
[00:05:25.120 --> 00:05:26.920]  你要生兒育女
[00:05:26.920 --> 00:05:28.880]  你要成為一個大國
[00:05:28.880 --> 00:05:30.880]  你會有很多後裔
[00:05:30.880 --> 00:05:32.160]  但與此同時
[00:05:32.160 --> 00:05:33.560]  阿巴拉罕明白
[00:05:33.560 --> 00:05:35.600]  其實他結婚這麼久
[00:05:35.600 --> 00:05:37.160]  他老婆叫薩拉
[00:05:37.160 --> 00:05:40.400]  但薩拉是一個不育的婦人
[00:05:40.400 --> 00:05:42.160]  大家有印象吧
[00:05:42.160 --> 00:05:44.960]  既然上帝應許我老婆不能生孩子
[00:05:44.960 --> 00:05:46.960]  老婆就做了一條屎撬給他
[00:05:46.960 --> 00:05:48.960]  是不是麥克風經常打?
[00:05:48.960 --> 00:05:52.960]  可以吧?
[00:05:52.960 --> 00:05:56.640]  阿巴拉罕就
[00:05:56.640 --> 00:05:57.720]  用麥克風也很清楚
[00:05:57.720 --> 00:06:00.080]  除了上網那些之外
[00:06:00.080 --> 00:06:01.600]  其實阿巴拉罕的老婆
[00:06:01.600 --> 00:06:02.840]  就做了一條屎撬給他
[00:06:02.840 --> 00:06:04.600]  既然我不能生孩子不要緊
[00:06:04.600 --> 00:06:07.040]  不如你娶了一個屎女
[00:06:07.040 --> 00:06:10.120]  就是下甲一個埃及人
[00:06:10.120 --> 00:06:11.440]  不如你叫她幫你生
[00:06:11.440 --> 00:06:13.760]  你也可以叫做留後
[00:06:13.760 --> 00:06:15.840]  結果阿巴拉罕就和下甲
[00:06:15.840 --> 00:06:16.880]  就是那個屎女
[00:06:16.880 --> 00:06:18.240]  生了以實瑪利
[00:06:18.240 --> 00:06:20.280]  就是那個龐茲
[00:06:20.280 --> 00:06:21.400]  但上帝就說
[00:06:21.400 --> 00:06:23.120]  不是,不是這個
[00:06:23.120 --> 00:06:26.120]  真的要從你和薩拉生那個
[00:06:26.120 --> 00:06:28.680]  才叫做你的兒子
[00:06:28.680 --> 00:06:29.880]  到99歲
[00:06:29.880 --> 00:06:32.280]  即是大概隔了13年之後
[00:06:32.280 --> 00:06:34.480]  上帝再一次和阿巴拉罕說
[00:06:34.480 --> 00:06:37.440]  你要和薩拉生一個兒子
[00:06:37.440 --> 00:06:39.760]  要幫他改名做以實
[00:06:39.760 --> 00:06:42.160]  到阿巴拉罕100歲
[00:06:42.160 --> 00:06:44.000]  薩拉90歲的時候
[00:06:44.000 --> 00:06:46.240]  以實出生
[00:06:46.240 --> 00:06:49.040]  我想你想一下
[00:06:49.040 --> 00:06:51.520]  這個出生的小朋友
[00:06:51.520 --> 00:06:56.680]  會是一個怎樣的小朋友
[00:06:56.680 --> 00:06:59.000]  等了很久
[00:06:59.000 --> 00:07:00.920]  即是應許的孩子
[00:07:00.920 --> 00:07:03.400]  被揀選的一個
[00:07:03.400 --> 00:07:04.600]  又或者簡單一點
[00:07:04.600 --> 00:07:06.160]  我們都會猜到
[00:07:06.160 --> 00:07:08.040]  猜不關他的DNA事
[00:07:08.040 --> 00:07:11.760]  你猜那班人會怎樣對待這個小孩
[00:07:11.760 --> 00:07:13.520]  即是好像現在那些
[00:07:13.520 --> 00:07:14.960]  我不知道你那個年代
[00:07:14.960 --> 00:07:17.000]  但我上一輩的那些
[00:07:17.000 --> 00:07:19.040]  一生是生五六胎
[00:07:19.040 --> 00:07:20.640]  很多兄弟姐妹
[00:07:20.640 --> 00:07:22.880]  那時候做小朋友就很
[00:07:22.880 --> 00:07:24.040]  怎麼說呢
[00:07:24.040 --> 00:07:27.440]  不是特別被重視的
[00:07:27.440 --> 00:07:30.160]  可能你媽媽只能照顧兩個
[00:07:30.160 --> 00:07:32.000]  另外那四個都是放在一旁
[00:07:32.000 --> 00:07:35.200]  等他自己長不大就算了
[00:07:35.200 --> 00:07:37.880]  但現在不是
[00:07:37.880 --> 00:07:39.960]  每一家人有些不生
[00:07:39.960 --> 00:07:42.040]  有些生都是生一個那麼大把
[00:07:42.040 --> 00:07:44.560]  那他就有六個爸爸媽媽
[00:07:44.560 --> 00:07:45.960]  即是無論爸爸媽媽
[00:07:45.960 --> 00:07:47.440]  爸爸媽媽和爸爸媽媽
[00:07:47.440 --> 00:07:49.120]  加起來就六個了
[00:07:49.120 --> 00:07:50.360]  六個大人
[00:07:50.360 --> 00:07:52.800]  十二隻眼就看著那個小朋友
[00:07:52.800 --> 00:07:54.200]  接著你就說要先換尿片
[00:07:54.200 --> 00:07:55.120]  他就說要先吃奶
[00:07:55.120 --> 00:07:56.920]  接著就打架了
[00:07:56.920 --> 00:07:59.960]  我想當以薩出生其實都一樣
[00:07:59.960 --> 00:08:02.480]  萬千寵愛在一身
[00:08:02.480 --> 00:08:05.920]  我們看看以薩的成長是怎樣
[00:08:05.920 --> 00:08:08.200]  聖經沒有說他多少歲
[00:08:08.200 --> 00:08:10.520]  不過聖經說我猜大概是三歲
[00:08:10.520 --> 00:08:12.560]  因為他說孩子漸大
[00:08:12.560 --> 00:08:14.160]  斷奶的時候
[00:08:14.160 --> 00:08:17.480]  阿伯拉罕就為他擺封聖的筵席
[00:08:17.480 --> 00:08:19.040]  接著有一個小插曲
[00:08:19.040 --> 00:08:21.080]  就是阿伯拉罕的兒子
[00:08:21.080 --> 00:08:22.440]  即是以實瑪利
[00:08:22.440 --> 00:08:23.800]  下甲的兒子
[00:08:23.800 --> 00:08:28.320]  以實瑪利就笑以薩
[00:08:28.320 --> 00:08:29.280]  不知道笑他什麼
[00:08:29.280 --> 00:08:31.440]  聖經沒有詳細交代
[00:08:31.440 --> 00:08:32.880]  那媽媽生氣
[00:08:32.880 --> 00:08:34.720]  媽媽生氣又怎樣呢
[00:08:34.720 --> 00:08:37.760]  就跟老公說趕他走
[00:08:37.760 --> 00:08:41.920]  結果媽媽就在大概以薩三歲的時候
[00:08:41.920 --> 00:08:44.640]  就將下甲和以實瑪利
[00:08:44.640 --> 00:08:46.920]  逐出了這個家庭
[00:08:46.920 --> 00:08:50.240]  叫他們自己去別的地方生活
[00:08:50.240 --> 00:08:52.800]  接著到了以薩第十五歲的時候
[00:08:52.800 --> 00:08:56.720]  大約就是阿伯拉罕獻以薩的故事
[00:08:56.720 --> 00:08:59.120]  這個我不詳細去說了
[00:08:59.120 --> 00:09:00.800]  但是根據聖經的記載
[00:09:00.800 --> 00:09:03.840]  之後的二十年又沒有特別的事情
[00:09:03.840 --> 00:09:06.360]  有一個空白的二十年
[00:09:06.360 --> 00:09:08.600]  大概二十二年之後
[00:09:08.600 --> 00:09:11.520]  經文在《創世紀》二十三章就說
[00:09:11.520 --> 00:09:14.560]  他媽媽在那一刻過世
[00:09:14.560 --> 00:09:19.560]  到了以薩四十歲的時候
[00:09:19.560 --> 00:09:21.800]  聖經用了一張很長的經文
[00:09:21.800 --> 00:09:25.200]  去交代阿伯拉罕怎樣
[00:09:25.200 --> 00:09:28.680]  叫一個僕人回到他自己的本族
[00:09:28.680 --> 00:09:30.680]  去幫以薩找老婆
[00:09:30.680 --> 00:09:32.760]  用了很長的篇幅
[00:09:32.760 --> 00:09:34.960]  但是以薩是沒有參與的
[00:09:34.960 --> 00:09:36.600]  純粹是老爸決定
[00:09:36.600 --> 00:09:37.720]  我幫你找老婆
[00:09:37.720 --> 00:09:39.320]  你又自己宅男
[00:09:39.320 --> 00:09:40.920]  你又不出門
[00:09:40.920 --> 00:09:44.080]  就幫你去選一個好東西
[00:09:44.080 --> 00:09:45.520]  經文這樣記載
[00:09:45.520 --> 00:09:48.240]  說以薩當見到
[00:09:48.240 --> 00:09:50.800]  阿伯拉罕這個僕人回來的時候
[00:09:50.800 --> 00:09:52.520]  他就知道原來
[00:09:52.520 --> 00:09:54.000]  爸爸幫我娶了老婆
[00:09:54.000 --> 00:09:56.720]  接著見一見之後發覺好東西
[00:09:56.720 --> 00:09:59.920]  聖經真的說李伯家很漂亮
[00:09:59.920 --> 00:10:02.320]  以薩就領李伯家進入
[00:10:02.320 --> 00:10:05.320]  母親薩拉的帳篷
[00:10:05.320 --> 00:10:07.720]  娶她為妻並且愛她
[00:10:07.720 --> 00:10:09.040]  有一句很有趣的註腳
[00:10:09.040 --> 00:10:13.040]  他說以薩自從母親離世之後
[00:10:13.040 --> 00:10:15.920]  是到了娶了李伯家
[00:10:15.920 --> 00:10:18.960]  才得到安慰
[00:10:18.960 --> 00:10:21.320]  反映了什麼呢?
[00:10:21.320 --> 00:10:23.960]  其實他很掛念他媽媽
[00:10:23.960 --> 00:10:25.400]  三年
[00:10:25.400 --> 00:10:28.280]  由我三十七歲媽媽離世的時候
[00:10:28.280 --> 00:10:30.320]  到四十歲娶到老婆
[00:10:30.320 --> 00:10:34.320]  才深得到安慰
[00:10:34.320 --> 00:10:37.400]  經文又有一個二十年的空窗期
[00:10:37.400 --> 00:10:39.400]  在這二十年發生了什麼呢?
[00:10:39.400 --> 00:10:40.400]  就是什麼都沒有發生
[00:10:40.400 --> 00:10:44.480]  因為原來李伯家是生不了小孩的
[00:10:44.480 --> 00:10:47.120]  大概過了二十年之後
[00:10:47.120 --> 00:10:49.800]  當以薩六十歲
[00:10:49.800 --> 00:10:51.800]  經文記載
[00:10:51.800 --> 00:10:56.200]  以薩替他太太祈禱
[00:10:56.200 --> 00:10:57.520]  然後求告耶和華
[00:10:57.520 --> 00:11:00.400]  接著生了耳塑和啞角
[00:11:00.400 --> 00:11:03.120]  接著到了七十五歲的時候
[00:11:03.120 --> 00:11:05.200]  他爸爸也去世了
[00:11:05.200 --> 00:11:08.360]  我想強調在整個人生頭七十五年
[00:11:08.360 --> 00:11:10.160]  他是一百八十歲才去世的
[00:11:10.160 --> 00:11:11.960]  可能你會覺得這麼長壽
[00:11:11.960 --> 00:11:13.760]  你將他隨意
[00:11:13.760 --> 00:11:15.560]  你會比較容易理解
[00:11:15.560 --> 00:11:18.080]  當他大概三十多歲的時候
[00:11:18.080 --> 00:11:20.000]  爸爸去世了
[00:11:20.000 --> 00:11:21.320]  我想強調什麼呢?
[00:11:21.320 --> 00:11:24.360]  原來在整個故事記載裡面
[00:11:24.360 --> 00:11:26.920]  以薩沒有離開過家
[00:11:26.920 --> 00:11:30.680]  相比他爸爸或者他的子孫
[00:11:30.680 --> 00:11:32.360]  經常要出去漂泊
[00:11:32.360 --> 00:11:33.560]  這個不用的
[00:11:33.560 --> 00:11:35.400]  從頭到尾都在祈禱
[00:11:35.400 --> 00:11:36.960]  到了創世紀
[00:11:36.960 --> 00:11:39.680]  自從說阿伯拉罕死了之後
[00:11:39.680 --> 00:11:42.760]  以薩才開始擔大旗
[00:11:42.760 --> 00:11:46.760]  當中今天要講的經文大概有兩章
[00:11:46.760 --> 00:11:52.240]  第二十六、二十七章
[00:11:52.240 --> 00:11:54.440]  我會用一個遺傳
[00:11:54.440 --> 00:11:57.160]  一個遺產和一個遺憾
[00:11:57.160 --> 00:12:01.880]  這三點跟你們分享到底發生了什麼
[00:12:01.880 --> 00:12:03.320]  一個遺傳是什麼呢?
[00:12:03.320 --> 00:12:05.320]  在第二十六章有一個這樣的記載
[00:12:05.320 --> 00:12:06.440]  請等一下姐妹讀
[00:12:06.440 --> 00:12:07.920]  預備,一、二、三
[00:12:24.440 --> 00:12:53.440]  (廣東話)
[00:12:53.440 --> 00:12:55.240]  你明白故事的背景
[00:12:55.240 --> 00:13:00.240]  就是當說他要去到那個地方寄居的時候
[00:13:00.240 --> 00:13:04.320]  他很怕人們知道他老婆是他老婆
[00:13:04.320 --> 00:13:06.080]  他就說他老婆是我的妹妹
[00:13:06.080 --> 00:13:08.920]  如果在關係圖上
[00:13:08.920 --> 00:13:09.920]  他真的可以這麼說
[00:13:09.920 --> 00:13:11.920]  因為是他的舅父
[00:13:11.920 --> 00:13:14.440]  還是他的堂兄妹
[00:13:14.440 --> 00:13:16.680]  就是堂妹
[00:13:16.680 --> 00:13:18.680]  但是他是因為害怕
[00:13:18.680 --> 00:13:20.680]  害怕因為老婆太漂亮
[00:13:20.680 --> 00:13:24.160]  然後就說如果我殺了你就可以拿了你老婆
[00:13:24.160 --> 00:13:25.760]  結果就說謊話
[00:13:25.760 --> 00:13:28.400]  或者說半個謊話去欺騙
[00:13:28.400 --> 00:13:32.440]  結果就被菲律賓人的王阿比米勒發現了
[00:13:32.440 --> 00:13:34.440]  發現為什麼你們兩個玩得這麼親密
[00:13:34.440 --> 00:13:36.440]  其實你不是兩兄妹
[00:13:36.440 --> 00:13:37.760]  你是兩夫妻
[00:13:37.760 --> 00:13:39.240]  經文就這樣記載
[00:13:39.240 --> 00:13:40.240]  以撒堆他說
[00:13:40.240 --> 00:13:43.640]  因為我想恐怕我會因他而死
[00:13:43.640 --> 00:13:44.840]  阿比米勒說
[00:13:44.840 --> 00:13:48.840]  你向我做的是什麼事呢?
[00:13:48.840 --> 00:13:54.440]  百姓中有一個人幾乎要和你妻子同寢
[00:13:54.440 --> 00:13:57.440]  你竟然將我們陷在罪裡面
[00:13:57.440 --> 00:14:00.720]  於是阿比米勒就下令眾百姓
[00:14:00.720 --> 00:14:04.800]  就說凡侵犯這個人或他妻子的必定處死
[00:14:04.800 --> 00:14:08.680]  這個故事可能我們聽了就覺得沒什麼特別
[00:14:08.680 --> 00:14:12.160]  因為害怕然後就做這個錯誤
[00:14:12.160 --> 00:14:14.960]  原來在聖經記載
[00:14:14.960 --> 00:14:18.240]  稱呼自己太太為妹妹
[00:14:18.240 --> 00:14:20.240]  總共有三次
[00:14:20.240 --> 00:14:22.760]  這一次是最後一次
[00:14:22.760 --> 00:14:24.320]  而先前那兩次
[00:14:24.320 --> 00:14:26.320]  你猜到是誰嗎?
[00:14:26.320 --> 00:14:28.320]  就是他爸爸
[00:14:28.320 --> 00:14:30.320]  伯拉罕第一次
[00:14:30.320 --> 00:14:32.080]  也是因為同樣的原因
[00:14:32.080 --> 00:14:33.480]  他老婆也是很漂亮的
[00:14:33.480 --> 00:14:35.480]  結果他去埃及的時候
[00:14:35.480 --> 00:14:38.480]  稱呼他的妻子成為他的妹妹
[00:14:38.480 --> 00:14:41.360]  結果妻子也被人拿走了
[00:14:41.360 --> 00:14:43.880]  但是耶和華親自出手
[00:14:43.880 --> 00:14:47.600]  耶和華因伯拉罕親子撒拉的緣故
[00:14:47.600 --> 00:14:51.000]  降災擊打法老和他的全家
[00:14:51.000 --> 00:14:53.000]  於是法老吩咐人
[00:14:53.000 --> 00:14:57.960]  將伯拉罕和他的妻子以及他一切所有的都送走
[00:14:57.960 --> 00:15:00.680]  這是《創世紀》第十二章的記載
[00:15:00.680 --> 00:15:02.880]  《創世紀》第二十章的記載
[00:15:02.880 --> 00:15:04.400]  其實是同一個地方
[00:15:04.400 --> 00:15:06.400]  就是基拉爾這個地方
[00:15:06.400 --> 00:15:08.880]  一樣就是伯拉罕害怕
[00:15:08.880 --> 00:15:12.400]  因為老婆漂亮的緣故而招致殺身之禍
[00:15:12.400 --> 00:15:14.160]  原來那時候是這樣的
[00:15:14.160 --> 00:15:17.440]  娶一個漂亮的老婆是很危險的
[00:15:17.440 --> 00:15:19.440]  弟兄,你自己想想吧
[00:15:19.440 --> 00:15:21.960]  經文記載
[00:15:21.960 --> 00:15:27.040]  他騙了阿彼米勒
[00:15:27.040 --> 00:15:30.880]  結果上帝是報夢跟阿彼米勒說
[00:15:30.880 --> 00:15:33.880]  他說漢,你要死
[00:15:33.880 --> 00:15:38.480]  因為你那個女人是有丈夫的
[00:15:38.480 --> 00:15:42.040]  結果阿彼米勒查問過究竟之後
[00:15:42.040 --> 00:15:45.120]  就將牛羊、瀑婢、婢女
[00:15:45.120 --> 00:15:46.640]  都送給了伯拉罕
[00:15:46.640 --> 00:15:49.840]  原來伯拉罕是因為這兩件事而發達的
[00:15:49.840 --> 00:15:53.440]  就將他的妻子撒拉歸還給他
[00:15:53.440 --> 00:15:54.560]  到了這次
[00:15:54.560 --> 00:15:56.080]  其實有類似的記載
[00:15:56.080 --> 00:15:56.960]  剛才讀過了
[00:15:56.960 --> 00:15:58.160]  不過這段經文放在這裡
[00:15:58.160 --> 00:16:00.680]  讓大家去提一提
[00:16:00.680 --> 00:16:03.280]  發生了什麼事
[00:16:03.280 --> 00:16:07.360]  我想問為什麼
[00:16:07.360 --> 00:16:13.840]  以撒要這麼做呢?
[00:16:13.840 --> 00:16:17.120]  害怕,為什麼害怕呢?
[00:16:17.120 --> 00:16:18.960]  聖經沒有說
[00:16:18.960 --> 00:16:20.960]  有很多聖經的學者甚至說
[00:16:20.960 --> 00:16:22.400]  在這段經文裡面
[00:16:22.400 --> 00:16:25.520]  外邦人菲利士的皇帝
[00:16:25.520 --> 00:16:30.480]  阿彼米勒比以撒更加正直
[00:16:30.480 --> 00:16:32.480]  更加可取
[00:16:32.480 --> 00:16:33.520]  但是你留意一下
[00:16:33.520 --> 00:16:38.560]  在這三個稱呼太太為妹妹的故事裡面
[00:16:38.560 --> 00:16:40.960]  都是上帝自己出手
[00:16:40.960 --> 00:16:43.280]  或者是他間接出手
[00:16:43.280 --> 00:16:46.000]  不是他們自己主動招供
[00:16:46.000 --> 00:16:47.840]  你明不明白
[00:16:47.840 --> 00:16:50.320]  如果他的妻子跟別人同寢
[00:16:50.320 --> 00:16:55.360]  會有什麼大事發生呢?
[00:16:55.360 --> 00:16:56.800]  如果你從人性來看
[00:16:56.800 --> 00:16:58.800]  當然是戴綠帽
[00:16:58.800 --> 00:17:01.200]  但是如果從聖經的角度來看
[00:17:01.200 --> 00:17:03.440]  除了戴綠帽之外
[00:17:03.440 --> 00:17:08.080]  其實因為上帝允許了
[00:17:08.080 --> 00:17:10.480]  伯拉罕是有後裔的
[00:17:10.480 --> 00:17:11.680]  你跟別人同寢
[00:17:11.680 --> 00:17:13.520]  生出來的都不知道是誰
[00:17:13.520 --> 00:17:14.080]  你明白嗎?
[00:17:14.080 --> 00:17:17.120]  這樣就會有很多混亂
[00:17:17.120 --> 00:17:20.000]  但是我想強調的是什麼呢?
[00:17:20.000 --> 00:17:26.320]  以撒有意無意在重複他爸爸的錯誤
[00:17:26.320 --> 00:17:29.040]  原來父母的價值觀
[00:17:29.040 --> 00:17:30.560]  父母怎麼想事
[00:17:30.560 --> 00:17:32.000]  怎麼做人
[00:17:32.000 --> 00:17:34.240]  是會影響他的下一代
[00:17:34.240 --> 00:17:36.480]  就好像一些DNA一樣
[00:17:36.480 --> 00:17:39.600]  聖經有沒有說到有DNA呢?
[00:17:39.600 --> 00:17:41.360]  當然沒有用過這三個字
[00:17:41.360 --> 00:17:43.200]  但是我找到一段經文
[00:17:43.200 --> 00:17:45.040]  其實聖經也說得很清楚
[00:17:45.040 --> 00:17:50.800]  是"Like father, like son"
[00:17:50.800 --> 00:17:52.400]  《創世紀》五章一至三節
[00:17:52.400 --> 00:17:54.480]  他說當上帝做人的日子
[00:17:54.480 --> 00:17:56.560]  他照著自己的樣式做人
[00:17:56.560 --> 00:17:58.000]  做男做女
[00:17:58.000 --> 00:18:00.720]  當亞當活到一百三十歲的時候
