
[00:00:00.000 --> 00:00:01.920]  剛才你看這段短片的時候
[00:06:51.920 --> 00:06:53.000]  她說媽媽
[00:06:53.000 --> 00:06:56.360]  我可以跟一個女孩結婚嗎
[00:06:56.360 --> 00:06:58.080]  接著有個姐妹說
[00:06:58.080 --> 00:07:00.400]  不可以
[00:07:00.400 --> 00:07:03.040]  剛才那個只是拍攝
[00:07:03.040 --> 00:07:04.680]  那個是我女兒
[00:07:04.680 --> 00:07:07.160]  我會很擔心
[00:07:07.160 --> 00:07:09.160]  不是說現在給她車鑰匙
[00:07:09.160 --> 00:07:11.600]  她很擔心她在公路上的安全
[00:07:11.600 --> 00:07:13.680]  網絡上的安全我很擔心
[00:07:13.680 --> 00:07:16.640]  因為她經常都在那個位置
[00:07:16.640 --> 00:07:17.600]  你做父親的
[00:07:17.600 --> 00:07:18.880]  你做母親的
[00:07:18.880 --> 00:07:20.440]  你也可能會有這個擔憂
[00:07:20.440 --> 00:07:21.640]  西藏的文化
[00:07:21.640 --> 00:07:24.480]  你怎樣可以成為清泉
[00:07:24.480 --> 00:07:25.920]  今天我們會點教會
[00:07:25.920 --> 00:07:28.280]  大家都坐在這裡
[00:07:28.280 --> 00:07:30.400]  很多都已經相信了耶穌
[00:07:30.400 --> 00:07:32.680]  認識聖經真理
[00:07:32.680 --> 00:07:34.720]  但我們很多時候就被這個俗世
[00:07:34.720 --> 00:07:39.360]  一直拉我們後腿
[00:07:39.360 --> 00:07:40.720]  只要你不靈修
[00:07:40.720 --> 00:07:43.280]  不祈禱一個星期
[00:07:43.280 --> 00:07:46.800]  只要你不回來會點教會一個月
[00:07:46.800 --> 00:07:48.480]  不一定是會點
[00:07:48.480 --> 00:07:50.840]  只要你不敬拜神
[00:07:50.840 --> 00:07:54.920]  你就很容易被這個俗世感染了
[00:07:54.920 --> 00:07:56.920]  你就再不會是清泉
[00:07:56.920 --> 00:08:01.520]  你滿腦子都會有很多邪念
[00:08:01.520 --> 00:08:03.520]  很多貪婪
[00:08:03.520 --> 00:08:04.960]  這絕對不是新奇的事
[00:08:04.960 --> 00:08:07.280]  聖經已經講得很清楚
[00:08:07.280 --> 00:08:11.640]  今天我和你真的活在一個水深火熱的時間
[00:08:11.640 --> 00:08:14.640]  但今天神跟我們每個人說
[00:08:14.640 --> 00:08:17.360]  即使你在這個環境
[00:08:17.360 --> 00:08:21.240]  你需要仍然為主去堅持
[00:08:21.240 --> 00:08:23.680]  因為你為主堅持的時候
[00:08:23.680 --> 00:08:26.280]  神會給你有聰明智慧
[00:08:26.280 --> 00:08:29.360]  怎樣活在這個世俗裡
[00:08:29.360 --> 00:08:30.640]  如果你堅持的時候
[00:08:30.640 --> 00:08:32.240]  你真的出事
[00:08:32.240 --> 00:08:34.320]  誰會幫你結帳?
[00:08:34.320 --> 00:08:36.000]  誰會幫你結帳?
[00:08:36.000 --> 00:08:38.200]  神會幫你結帳
[00:08:38.200 --> 00:08:40.720]  還要給你帖子
[00:08:40.720 --> 00:08:42.560]  所以不需要擔心
[00:08:42.560 --> 00:08:45.280]  我們一直在講這個講道系列的時候
[00:08:45.280 --> 00:08:48.280]  我們都在探討《但異理書》
[00:08:48.280 --> 00:08:50.880]  今天我們講到第一章這個故事
[00:08:50.880 --> 00:08:52.600]  其實可能大家都聽過
[00:08:52.600 --> 00:08:55.120]  我們再次重溫在這個故事當中
[00:08:55.120 --> 00:08:57.640]  我們怎樣可以明白到這個真理
[00:08:57.640 --> 00:09:00.520]  是怎樣可以為主去堅持
[00:09:00.520 --> 00:09:03.400]  《但異理書》第一章告訴我們
[00:09:03.400 --> 00:09:07.120]  但異理的確誕生在一個水深火熱的時代
[00:09:07.120 --> 00:09:09.960]  他十八歲的時候家破人亡
[00:09:09.960 --> 00:09:13.520]  被擄去巴比倫
[00:09:13.520 --> 00:09:15.760]  本來十八歲的一個青年
[00:09:15.760 --> 00:09:17.600]  打算讀大學
[00:09:17.600 --> 00:09:18.800]  報讀大學
[00:09:18.800 --> 00:09:21.000]  當然是報耶路撒冷大學
[00:09:21.000 --> 00:09:24.520]  誰知現在去了巴比倫大學
[00:09:24.520 --> 00:09:26.280]  攻讀的是一個什麼學系?
[00:09:26.280 --> 00:09:27.840]  不是他選擇的
[00:09:27.840 --> 00:09:31.360]  是叫太監學
[00:09:31.360 --> 00:09:34.840]  如果你是當時的但異理
[00:09:34.840 --> 00:09:39.560]  一個十八歲充滿陽光的大男孩
[00:09:39.560 --> 00:09:41.880]  可以說是血氣方剛
[00:09:41.880 --> 00:09:45.040]  被閹割
[00:09:45.040 --> 00:09:47.120]  是不需要做戰俘
[00:09:47.120 --> 00:09:49.600]  但是要在皇宮裡面
[00:09:49.600 --> 00:09:56.240]  要去學巴比倫、加勒底人的言語文化
[00:09:56.240 --> 00:09:58.440]  這不是你選擇的
[00:09:58.440 --> 00:10:01.000]  你的內心有什麼感受?
[00:10:01.000 --> 00:10:02.240]  在這個俗世裡面
[00:10:02.240 --> 00:10:08.200]  但異理如何仍然在皇宮裡面屹立不倒
[00:10:08.200 --> 00:10:11.600]  這個第一章讓我們看到他做了一件事
[00:10:11.600 --> 00:10:15.440]  是以至他接下來那三個朝代
[00:10:15.440 --> 00:10:17.960]  他都仍然可以屹立不倒
[00:10:17.960 --> 00:10:20.640]  就是因為他對主的堅持
[00:10:20.640 --> 00:10:23.800]  在但異理書的第一章第三至七節
[00:10:23.800 --> 00:10:25.080]  曾經這樣說過
[00:10:25.080 --> 00:10:31.640]  尼泊爾加尼沙王吩咐他的太監長
[00:10:31.640 --> 00:10:36.960]  要教他們學習加勒底人的文學和語言
[00:10:36.960 --> 00:10:42.080]  還要指定他們每天吃皇所御用的佳餚美酒
[00:10:42.080 --> 00:10:44.920]  然後教養他們三年
[00:10:44.920 --> 00:10:47.080]  還要為他們改一個新名
[00:10:47.080 --> 00:10:49.160]  但異理的名字我們上次記得
[00:10:49.160 --> 00:10:52.600]  叫做麥提沙薩
[00:10:52.600 --> 00:10:56.200]  你怎麼翻譯也好,我也翻譯成麥提沙薩
[00:10:56.200 --> 00:10:58.360]  因為名字也不是他自己改的
[00:10:58.360 --> 00:11:01.040]  當然是叫做白提沙薩
[00:11:01.040 --> 00:11:03.240]  因為在皇宮做的緣故
[00:11:03.240 --> 00:11:06.080]  他沒辦法不改這些名字
[00:11:06.080 --> 00:11:10.840]  但你在巴比倫這段日子
[00:11:10.840 --> 00:11:14.040]  我相信這些不是他很喜歡的
[00:11:14.040 --> 00:11:15.720]  今天你在美國生活
[00:11:15.720 --> 00:11:19.440]  大家都在美國生活,Pleasanton
[00:11:19.440 --> 00:11:23.080]  我們都很多時候保存我們中國人的文化
[00:11:23.080 --> 00:11:24.440]  但其實很多時候
[00:11:24.440 --> 00:11:28.080]  很多不同的文化進入你的思想
[00:11:28.080 --> 00:11:31.600]  影響你的價值觀,是不請自來
[00:11:31.600 --> 00:11:34.000]  但異理當時也是這樣
[00:11:34.000 --> 00:11:42.080]  今天你可能不喜歡同性婚姻合法化
[00:11:42.080 --> 00:11:46.440]  有些人可能想一夫多妻合法化
[00:11:46.440 --> 00:11:48.600]  我就不太想
[00:11:48.600 --> 00:11:51.800]  有些人又想一妻多夫合法化
[00:11:51.800 --> 00:11:54.480]  有些人又不想墮胎合法化
[00:11:54.480 --> 00:11:56.880]  有些人又想大麻合法化
[00:11:56.880 --> 00:11:58.240]  諸如此類
[00:11:58.240 --> 00:12:01.880]  很多不同世俗的文化在影響大家
[00:12:01.880 --> 00:12:03.520]  很多是你想或者不想
[00:12:03.520 --> 00:12:05.400]  無論你想或者不想
[00:12:05.400 --> 00:12:08.960]  有時候俗世的洪流也不能選擇
[00:12:08.960 --> 00:12:12.360]  但異理當時也沒得選擇
[00:12:12.360 --> 00:12:16.560]  他在皇宮裡做一個小太監
[00:12:16.560 --> 00:12:19.280]  去學習當時的文化
[00:12:19.280 --> 00:12:22.120]  去學習當時巴比倫的政制
[00:12:22.120 --> 00:12:23.480]  他們的架構是怎樣
[00:12:23.480 --> 00:12:29.760]  他們怎樣野心去砍他們當時世界的大國埃及
[00:12:29.760 --> 00:12:32.320]  他就要學這些東西
[00:12:32.320 --> 00:12:35.480]  改名字
[00:12:35.480 --> 00:12:37.600]  但在這樣的情況下
[00:12:37.600 --> 00:12:39.280]  聖經告訴你
[00:12:39.280 --> 00:12:44.680]  但以你立志,立志,堅持為主
[00:12:44.680 --> 00:12:46.440]  不被煎糊
[00:12:46.440 --> 00:12:47.560]  當我們見到第一件事
[00:12:47.560 --> 00:12:51.000]  他學習堅持為主不被煎糊的時候
[00:12:51.000 --> 00:12:54.720]  我們發覺他選擇的是第一章第八節
[00:12:54.720 --> 00:12:55.720]  告訴我們
[00:12:55.720 --> 00:13:00.120]  他立志不以皇的善和皇所飲的酒
[00:13:00.120 --> 00:13:02.640]  煎糊自己
[00:13:02.640 --> 00:13:05.360]  所以他就求太監長怎樣
[00:13:05.360 --> 00:13:08.720]  容他不煎糊自己
[00:13:08.720 --> 00:13:10.600]  剛才有三件事
[00:13:10.600 --> 00:13:15.040]  第一件事就是要學巴比倫的語言文化
[00:13:15.040 --> 00:13:16.960]  第二件事就是要吃他們的家鄉牛尾酒
[00:13:16.960 --> 00:13:19.880]  這個生活文化,飲食文化其實也不錯
[00:13:19.880 --> 00:13:22.320]  你以前可能吃牛腩麵
[00:13:22.320 --> 00:13:24.920]  現在過來吃漢堡
[00:13:24.920 --> 00:13:28.200]  然後就是改名字
[00:13:28.200 --> 00:13:33.040]  你會看到為何但以你這麼多東西都不抗衡
[00:13:33.040 --> 00:13:41.360]  唯有抗衡的是竟然不和我們去茶餐廳
[00:13:41.360 --> 00:13:42.680]  沒理由的
[00:13:42.680 --> 00:13:44.120]  不腳踏
[00:13:44.120 --> 00:13:47.160]  這些是最好的
[00:13:47.160 --> 00:13:49.560]  有人會覺得但以你是否墨守成規
[00:13:49.560 --> 00:13:54.000]  舊約食物的律法很嚴謹
[00:13:54.000 --> 00:13:55.840]  有甚麼不能吃,有甚麼可以吃
[00:13:55.840 --> 00:13:59.720]  會否是那些美酒佳牛的豬肉不敢吃
[00:13:59.720 --> 00:14:02.520]  或者諸如此類
[00:14:02.520 --> 00:14:07.680]  我們相信他不是為守規矩而抗衡
[00:14:07.680 --> 00:14:11.840]  我們看到很多舊約的律法都沒有說不准喝酒
[00:14:11.840 --> 00:14:16.480]  這裡除了佳牛之外還有美酒
[00:14:16.480 --> 00:14:18.920]  會否是他不靈活呢
[00:14:18.920 --> 00:14:23.560]  我最近都和不少中國大陸來的學生
[00:14:23.560 --> 00:14:26.320]  來到,這裡好一點
[00:14:26.320 --> 00:14:29.120]  以前他們都說不習慣吃漢堡
[00:14:29.120 --> 00:14:30.800]  要吃沙律,要吃薄餅
[00:14:30.800 --> 00:14:33.720]  餐餐,真的不習慣
[00:14:33.720 --> 00:14:37.480]  會否不夠靈活,投入一些文化
[00:14:37.480 --> 00:14:39.760]  你連名字都改了
[00:14:39.760 --> 00:14:42.440]  你由阿俊改了做David
[00:14:42.440 --> 00:14:44.080]  都改了名字
[00:14:44.080 --> 00:14:46.520]  你又已經學人家的文化
[00:14:46.520 --> 00:14:49.200]  你就吃吧,有甚麼所謂
[00:14:49.200 --> 00:14:52.000]  男兒家
[00:14:52.000 --> 00:14:54.240]  如果你問但以你
[00:14:54.240 --> 00:14:56.960]  今天我們請但以你出來
[00:14:56.960 --> 00:14:58.280]  請他出來我們就問他
[00:14:58.280 --> 00:15:01.360]  當時為何你選擇抗衡呢
[00:15:01.360 --> 00:15:03.880]  當然今天我請不到他出來
[00:15:03.880 --> 00:15:09.320]  我們要理解但以你的時候
[00:15:09.320 --> 00:15:13.880]  你要想想當時他面對甚麼衝擊
[00:15:13.880 --> 00:15:19.000]  他告訴你,改名其實無所謂
[00:15:19.000 --> 00:15:20.480]  你叫我號碼都可以
[00:15:20.480 --> 00:15:22.440]  32465無所謂
[00:15:22.440 --> 00:15:24.720]  為甚麼,因為這些都是外在的事
[00:15:24.720 --> 00:15:28.200]  改不到他內心的思想
[00:15:28.200 --> 00:15:30.960]  你說學文化,學語言
[00:15:30.960 --> 00:15:34.600]  他告訴你,我從小到大都讀神的話語
[00:15:34.600 --> 00:15:37.880]  將神的教導藏在心裏
[00:15:37.880 --> 00:15:41.080]  學那些東西我當是增長知識
[00:15:41.080 --> 00:15:44.480]  吃碗牛腩粉有甚麼問題
[00:15:44.480 --> 00:15:48.320]  這個他說很不濟,不得了
[00:15:48.320 --> 00:15:51.720]  因為他說黃的扇其實就是
[00:15:51.720 --> 00:15:54.680]  當時他們巴比倫人
[00:15:54.680 --> 00:16:00.480]  敬拜巴比倫的神的食物
[00:16:00.480 --> 00:16:03.760]  即是拜神裝香的燒肉
[00:16:03.760 --> 00:16:07.320]  你說無所謂,拜完才吃
[00:16:07.320 --> 00:16:13.400]  他覺得這個跟他的信仰完全抵觸
[00:16:13.400 --> 00:16:18.440]  會否是吃了身體有病
[00:16:18.440 --> 00:16:21.120]  有一個在中國來的姊妹
[00:16:21.120 --> 00:16:25.800]  她說她在中國做保險
[00:16:25.800 --> 00:16:29.640]  她說這個行業的文化就是
[00:16:29.640 --> 00:16:31.520]  你跟那些人談完生意之後
[00:16:31.520 --> 00:16:34.560]  你都會知道,要怎樣
[00:16:34.560 --> 00:16:39.400]  一邊喝酒,你越喝得多
[00:16:39.400 --> 00:16:41.320]  那個人就越欣賞你
[00:16:41.320 --> 00:16:46.760]  不是個人的交易
[00:16:46.760 --> 00:16:50.560]  是你跟老闆
[00:16:50.560 --> 00:16:54.160]  跟著整間公司的單你都可以拿
[00:16:54.160 --> 00:16:56.560]  但那晚你要喝
[00:16:56.560 --> 00:17:00.680]  她喝,她喝,喝到胃都穿了
[00:17:00.680 --> 00:17:05.120]  進醫院了,完全抵觸了她的信仰
[00:17:05.120 --> 00:17:07.040]  不單是身體問題
[00:17:07.040 --> 00:17:08.240]  因為她的信仰告訴她
[00:17:08.240 --> 00:17:12.840]  身體是聖靈的殿,是要榮耀神
[00:17:12.840 --> 00:17:15.240]  不是這樣拿來祈禱
[00:17:15.240 --> 00:17:17.880]  但你是否因為吃了那些東西
[00:17:17.880 --> 00:17:20.840]  怕拉得很厲害
[00:17:20.840 --> 00:17:21.760]  我相信不是
[00:17:21.760 --> 00:17:27.600]  剛才說因為這個用黃扇的行為
[00:17:27.600 --> 00:17:31.920]  其實就是敬拜別神的一個行為
[00:17:31.920 --> 00:17:35.320]  除耶和華以外,沒有別的神
[00:17:35.320 --> 00:17:36.400]  在你的生命當中
[00:17:36.400 --> 00:17:39.280]  這句說話基本上就是你的底線
[00:17:39.280 --> 00:17:43.240]  除了耶和華以外,你不可以敬拜別神
[00:17:43.240 --> 00:17:48.320]  但你在這個敬拜的當中
[00:17:48.320 --> 00:17:52.320]  她就說,如果我每一天都是這樣吃
[00:17:52.320 --> 00:17:58.600]  即是說我每一天都要敬拜別神
[00:17:58.600 --> 00:17:59.840]  她想過想過不行
[00:17:59.840 --> 00:18:03.880]  這個力量是抗衡不了的,很難
[00:18:03.880 --> 00:18:08.360]  因為她更加清楚當時的巴比倫人
[00:18:08.360 --> 00:18:11.280]  去敬拜的儀式是怎樣
[00:18:11.280 --> 00:18:14.120]  很有可能裡面含有一些
[00:18:14.120 --> 00:18:16.040]  真的不能吃的東西
[00:18:16.040 --> 00:18:17.680]  因為他們敬拜的儀式裡面
[00:18:17.680 --> 00:18:20.280]  包含了兒童奉獻
[00:18:20.280 --> 00:18:23.840]  會不會裡面有些肉是很亂的呢?
[00:18:23.840 --> 00:18:25.840]  當你這樣思前想後的時候
[00:18:25.840 --> 00:18:32.080]  她覺得完全跟她的信仰是極度的抵觸
[00:18:32.080 --> 00:18:35.520]  是犯罪
[00:18:35.520 --> 00:18:38.480]  早前有個弟兄都跟我說
[00:18:38.480 --> 00:18:41.760]  他經常要出差,要回中國大陸
[00:18:41.760 --> 00:18:46.040]  每次回中國大陸,開完會之後
[00:18:46.040 --> 00:18:49.000]  即是跟著開完會回家
[00:18:49.000 --> 00:18:52.120]  不是的,跟著開完會是要去卡拉OK的
[00:18:52.120 --> 00:18:54.560]  去卡拉OK就去卡拉OK,唱歌而已
[00:18:54.560 --> 00:18:58.080]  大家大展歌喉,中國現在很聲音
[00:18:58.080 --> 00:19:01.760]  我是歌手,你都出來吧,一二三騎
[00:19:01.760 --> 00:19:07.080]  他說不是的,唱歌的時候要有人陪著他唱
[00:19:07.080 --> 00:19:12.040]  跟他的信仰抵觸
[00:19:12.040 --> 00:19:16.800]  他堅持他要轉工
[00:19:16.800 --> 00:19:21.080]  頂尖有很多事情在你的工作環境
[00:19:21.080 --> 00:19:23.520]  會跟你的信仰有抵觸
[00:19:23.520 --> 00:19:26.720]  跟你所信的神給你的文化有抵觸
[00:19:26.720 --> 00:19:30.800]  可能你不需要喝酒,不需要出差
[00:19:30.800 --> 00:19:35.320]  你可能回辦公室,朝九晚五
[00:19:35.320 --> 00:19:37.640]  悠哉遊哉
[00:19:37.640 --> 00:19:42.320]  悠哉遊哉的日子可能會有盡頭
[00:19:42.320 --> 00:19:44.000]  悠哉遊哉的時候
[00:19:44.000 --> 00:19:48.280]  我還記得我以前很多時候都會去辦公室
