
[00:00:00.000 --> 00:00:03.740]  今天想和大家去選的經文是
[00:01:49.880 --> 00:01:54.540]  一些圖片和一些經歷和大家一起去分享
[00:01:54.540 --> 00:01:56.920]  在4月6日到12日
[00:01:56.920 --> 00:01:59.460]  我和陳杰宜傳道
[00:01:59.460 --> 00:02:01.260]  和陳偉傑助理傳道他們
[00:02:01.260 --> 00:02:03.300]  到三個人一起去到新加坡
[00:02:03.300 --> 00:02:05.000]  其實也都不是我們三個人
[00:02:05.000 --> 00:02:09.600]  我們其實這個隊伍在香港有四十多位弟兄姊妹
[00:02:09.600 --> 00:02:11.440]  二十多間的教會
[00:02:11.440 --> 00:02:14.160]  我們一起去到這個神之心教會
[00:02:14.160 --> 00:02:18.100]  新加坡神之心教會那裏去觀摩去體會
[00:02:18.100 --> 00:02:20.020]  這間教會的特別地方
[00:02:20.020 --> 00:02:24.500]  就是整個教會是由席堂開始的
[00:02:24.500 --> 00:02:28.520]  這個對牧師的夫婦和九個年青人
[00:02:28.520 --> 00:02:30.880]  從兒童主教學開始
[00:02:30.880 --> 00:02:32.980]  在十七八年之前的時間
[00:02:32.980 --> 00:02:37.380]  他們就去開啟這個教會
[00:02:37.380 --> 00:02:39.340]  而且他們的立願就是說
[00:02:39.340 --> 00:02:41.740]  這個教會的心志
[00:02:41.740 --> 00:02:45.120]  就是要去培育年青一代他們去成長
[00:02:45.120 --> 00:02:46.740]  所以到今天為止
[00:02:46.740 --> 00:02:49.660]  他們整個教會的平均年齡
[00:02:49.660 --> 00:02:51.980]  都是二十歲左右
[00:02:51.980 --> 00:02:53.300]  二十歲左右
[00:02:53.300 --> 00:02:55.880]  他已經成立了十六至十八年
[00:02:55.880 --> 00:02:58.580]  但是你想一下那些人一直都會長大
[00:02:58.580 --> 00:03:01.940]  但是他平均拉勻都是二十歲左右的時候
[00:03:01.940 --> 00:03:02.700]  為什麼呢
[00:03:02.700 --> 00:03:04.340]  因為他很著重
[00:03:04.340 --> 00:03:09.260]  他在年青人的工作裏面一直去發展
[00:03:09.260 --> 00:03:10.740]  在他們的教會裏面
[00:03:10.740 --> 00:03:13.460]  已經去發展到第五代的領袖
[00:03:13.460 --> 00:03:16.180]  而他們第一代的領袖
[00:03:16.180 --> 00:03:18.020]  現在差不多三十歲了
[00:03:18.020 --> 00:03:20.580]  他們幾個年青的牧者
[00:03:20.580 --> 00:03:26.060]  他們都準備和這位牧師一起去承接這個教會
[00:03:26.060 --> 00:03:28.900]  這間教會到現在為止
[00:03:28.900 --> 00:03:33.380]  他們現在發展到大概三千多人的聚會
[00:03:33.380 --> 00:03:35.940]  而他們很著重一件事
[00:03:35.940 --> 00:03:40.460]  就是要吸引那些未認識神的年青人去加入
[00:03:40.460 --> 00:03:41.460]  所以你看到
[00:03:41.460 --> 00:03:43.700]  他給人的感覺
[00:03:43.700 --> 00:03:46.980]  好像去到一個演唱會
[00:03:46.980 --> 00:03:48.740]  或者一個好像
[00:03:48.740 --> 00:03:52.060]  我們形容好像迪士尼的情況
[00:03:52.060 --> 00:03:55.860]  所以裏面就是
[00:03:55.860 --> 00:03:58.500]  下一張就看到舞臺
[00:03:58.500 --> 00:04:02.100]  這個舞臺是一個十字架型的舞臺
[00:04:02.100 --> 00:04:04.420]  他們那個十字架型舞臺
[00:04:04.420 --> 00:04:06.740]  那個意思就是說
[00:04:06.740 --> 00:04:09.900]  那位的講員可以走到會眾當中
[00:04:09.900 --> 00:04:13.980]  每一位的講員都可以近距離接觸到
[00:04:13.980 --> 00:04:15.540]  就不會覺得很遠
[00:04:15.540 --> 00:04:17.580]  就是沒有旁觀者的意思
[00:04:17.580 --> 00:04:19.460]  右手邊那裏就是講到
[00:04:19.460 --> 00:04:22.460]  在他們每年的奉獻當中
[00:04:22.460 --> 00:04:24.380]  他們的年青人
[00:04:24.380 --> 00:04:25.740]  奉獻的比例
[00:04:25.740 --> 00:04:27.940]  是比他們的年長的人
[00:04:27.940 --> 00:04:29.780]  奉獻的比例是更多的
[00:04:29.780 --> 00:04:32.060]  就是說他們是很尊崇
[00:04:32.060 --> 00:04:35.060]  神要在他們當中領受恩典的時候
[00:04:35.060 --> 00:04:36.940]  他們一起去奉獻
[00:04:36.940 --> 00:04:38.860]  下一張圖也是給他們看到
[00:04:38.860 --> 00:04:43.500]  去年他們有一個福音的收割的聚會當中
[00:04:43.500 --> 00:04:46.340]  他們有1193位新朋友
[00:04:46.340 --> 00:04:50.780]  其中有642位在那個聚會當中都有回應的
[00:04:50.780 --> 00:04:54.740]  而最後能夠留下來教會有170位
[00:04:54.740 --> 00:04:58.420]  我們都看到這個都是看到他們很重視
[00:04:58.420 --> 00:05:01.460]  繼續的不斷向外去展示
[00:05:01.460 --> 00:05:03.460]  向人去傳遞福音
[00:05:03.460 --> 00:05:08.020]  下一張圖就是講到他們的使命和他們的意象
[00:05:08.020 --> 00:05:12.140]  他們的使命其實就是以這個大的使命
[00:05:12.140 --> 00:05:19.020]  讓神去建立一間健康和一間有活力的教會
[00:05:19.020 --> 00:05:22.060]  右手邊特別他的意象留意就是說
[00:05:22.060 --> 00:05:24.660]  他要去興起新一代的人
[00:05:24.660 --> 00:05:29.300]  以致他們可以將他們人生最美好的年日
[00:05:29.300 --> 00:05:30.540]  獻給神
[00:05:30.540 --> 00:05:38.020]  他們是用這個世代去影響這個社會各方面的層面
[00:05:38.020 --> 00:05:42.420]  所以這個也是他們的教會藉著這個意象
[00:05:42.420 --> 00:05:45.540]  一路去繼續去發展
[00:05:45.540 --> 00:05:48.820]  我們除了新加坡有7天的旅程當中
[00:05:48.820 --> 00:05:52.420]  有6天我們都是在這間教會裡面參觀他們
[00:05:52.420 --> 00:05:54.620]  和去聽他們的見證分享
[00:05:54.620 --> 00:05:57.500]  和聽他們一些牧羊的心得
[00:05:57.500 --> 00:06:01.740]  這6天其中第7天我們有一些時間
[00:06:01.740 --> 00:06:03.740]  我們都到訪另一間教會
[00:06:03.740 --> 00:06:06.340]  就是新加坡三一基督教中心
[00:06:06.340 --> 00:06:10.020]  這間教會就是他們在牧羊方面
[00:06:10.020 --> 00:06:13.420]  他們是推行一個叫做5G的牧羊模式
[00:06:13.420 --> 00:06:16.220]  我們也當中了解他們這個模式
[00:06:16.220 --> 00:06:21.660]  和我們也去檢視究竟我們教會現在的牧羊方式
[00:06:21.660 --> 00:06:24.300]  有沒有一些需要去微調的地方
[00:06:24.300 --> 00:06:29.940]  所以我們差不多有一個早上我們都去拜後這個教會
[00:06:29.940 --> 00:06:32.020]  這個是我們三個人去
[00:06:32.020 --> 00:06:36.300]  但是上個月也有一個廈門的旅程
[00:06:36.300 --> 00:06:40.940]  這個廈門的旅程就是我們整群教睦同工
[00:06:40.940 --> 00:06:44.380]  一行有8位 包括我們助理傳道
[00:06:44.380 --> 00:06:48.340]  我們一起都去參觀這個廈門之旅
[00:06:48.340 --> 00:06:51.580]  廈門的教會其實和我們淵源都很深
[00:06:51.580 --> 00:06:58.340]  因為十多年前我們曾經也有去過他們的教會
[00:06:58.340 --> 00:07:02.580]  當時我們是和他們分享我們在小組轉型的經驗
[00:07:02.580 --> 00:07:06.740]  不過這次我們去了解他們整個教會裏面
[00:07:06.740 --> 00:07:09.660]  怎樣去帶領教會前進
[00:07:09.660 --> 00:07:14.500]  他們今年廈門教會就有一個主題
[00:07:14.500 --> 00:07:18.500]  就是轉化生命進入命定
[00:07:18.500 --> 00:07:24.900]  這個也讓我們看到他們以這個成為他們今年繼續的前進
[00:07:24.900 --> 00:07:31.660]  當然他們也是以大使命成為他們繼續的發展
[00:07:31.660 --> 00:07:34.860]  下一張圖給大家看 這幅橫幅很有趣
[00:07:34.860 --> 00:07:37.580]  楊牧師和Roger傳道
[00:07:37.580 --> 00:07:39.980]  他們在一幅橫幅裏面說
[00:07:39.980 --> 00:07:43.740]  要造就神國的先鋒 建立天國的文化
[00:07:43.740 --> 00:07:46.180]  我相信大家都會認同
[00:07:46.180 --> 00:07:51.140]  其實教會不只是存在去不斷擴展自己的規模
[00:07:51.140 --> 00:07:53.140]  而是他有一種更大的使命
[00:07:53.140 --> 00:07:56.020]  就是要去建立一個新的文化
[00:07:56.020 --> 00:07:58.660]  如果你記得德晉牧師來和我們分享的時候
[00:07:58.660 --> 00:08:00.140]  都說這件事
[00:08:00.140 --> 00:08:03.980]  右上角那裏就是我們去探訪余牧師的家庭
[00:08:03.980 --> 00:08:08.380]  右下角是我經過的時候覺得有一句很有趣的說話
[00:08:08.380 --> 00:08:11.580]  我們覺得很有意思 他說吹牛是犯罪
[00:08:11.580 --> 00:08:16.380]  其實這間店舖是一間食店
[00:08:16.380 --> 00:08:19.340]  他就是吃牛的
[00:08:19.340 --> 00:08:21.700]  但是他的牌子就很吸引我
[00:08:21.700 --> 00:08:24.100]  叫我們要慎言
[00:08:24.100 --> 00:08:29.460]  要我們說的話要切實地去做
[00:08:29.460 --> 00:08:32.460]  也在上個禮拜很感恩
[00:08:32.460 --> 00:08:34.780]  我也要介紹一下我們的行蹤
[00:08:34.780 --> 00:08:38.140]  這個宣教營也是我們上個禮拜
[00:08:38.140 --> 00:08:41.140]  算這個宣教州裏面的一個高峰
[00:08:41.140 --> 00:08:43.860]  我們有三十多位弟兄姊妹
[00:08:43.860 --> 00:08:48.140]  我們一起在這個宣教營裏面再一次的去領受
[00:08:48.140 --> 00:08:51.460]  這個宣教營不是單單是一個廳
[00:08:51.460 --> 00:08:53.660]  這是一個經歷的營會
[00:08:53.660 --> 00:08:57.620]  我們一起進入穆斯林的世界裏面
[00:08:57.620 --> 00:09:00.620]  去經歷他們所遭遇的事情
[00:09:00.620 --> 00:09:07.380]  我們教會也有一班服侍印尼士工的姊妹們
[00:09:07.380 --> 00:09:12.460]  他們也一起進入這個營會裏面 他們也有他們的退休等候
[00:09:12.460 --> 00:09:17.780]  因為你知道嗎 我們教會也有印尼的小組的工作
[00:09:17.780 --> 00:09:21.820]  我們也盼望這些印尼的工作是幫助那些印傭
[00:09:21.820 --> 00:09:23.460]  他們有機會去認識福音
[00:09:23.460 --> 00:09:27.060]  而一班的姊妹他們在當中也感受到
[00:09:27.060 --> 00:09:30.700]  這個需要神要繼續的加力在他們當中
[00:09:30.700 --> 00:09:36.580]  這個宣教營我們大概在兩日一夜雖然很短
[00:09:36.580 --> 00:09:45.860]  但是我們可以看到對我們每一個參加者都有很大的啟迪
[00:09:45.860 --> 00:09:47.900]  我就想總結一件事
[00:09:47.900 --> 00:09:49.460]  我們去完這麼多地方
[00:09:49.460 --> 00:09:53.860]  當然詳細就要我們同工跟大家分享
[00:09:53.860 --> 00:09:55.260]  但是我就總結一件事
[00:09:55.260 --> 00:09:57.940]  我覺得我們看了這麼多之後
[00:09:57.940 --> 00:09:59.660]  我們就會看到一點
[00:09:59.660 --> 00:10:03.500]  一個有生命力的教會是由意象帶動
[00:10:03.500 --> 00:10:08.780]  由這個意象帶動就讓我們知道我們每一件事怎麼去做
[00:10:08.780 --> 00:10:11.460]  我們的優先次序應該怎麼去定
[00:10:11.460 --> 00:10:13.140]  那我就再說
[00:10:13.140 --> 00:10:16.260]  究竟我們在教會裏面對我們來說
[00:10:16.260 --> 00:10:20.180]  我們找到什麼是我們的意象呢
[00:10:20.180 --> 00:10:20.780]  知不知道
[00:10:20.780 --> 00:10:23.420]  我們快弄好了你就知道了
[00:10:23.420 --> 00:10:24.620]  其實你也知道的了
[00:10:24.620 --> 00:10:28.460]  不過知道而已 但是我們要怎麼落實呢
[00:10:28.460 --> 00:10:32.180]  不如我們一起讀一下我們的意象宣言
[00:10:32.180 --> 00:10:36.340]  從然愛主生命 同心轉化社群
[00:10:36.340 --> 00:10:37.460]  記不記得
[00:10:37.460 --> 00:10:40.940]  這個就是我們的目標
[00:10:40.940 --> 00:10:44.820]  就是要我們的生命不斷被主改變的時候
[00:10:44.820 --> 00:10:50.980]  我們就可以去到各處的地方去轉化這個社群
[00:10:50.980 --> 00:10:53.540]  你留意這個圖其實很熟悉的了
[00:10:53.540 --> 00:10:57.860]  因為這個圖就代表了我們那些魚
[00:10:57.860 --> 00:11:01.540]  我們那些魚就圍著耶穌基督被彰顯
[00:11:01.540 --> 00:11:04.060]  你記得那個片段的時候
[00:11:04.060 --> 00:11:07.100]  就說我們要在我們周遭的地方
[00:11:07.100 --> 00:11:09.300]  我們要看到神的作為
[00:11:09.300 --> 00:11:11.500]  我們這次就發現一件事
[00:11:11.500 --> 00:11:14.860]  我在廈門跟童童談的時候就發現
[00:11:14.860 --> 00:11:19.420]  其實我們教會是有很多外展的工作的
[00:11:19.420 --> 00:11:21.580]  我們譬如去護老院
[00:11:21.580 --> 00:11:25.940]  譬如我們去服侍街上的人
[00:11:25.940 --> 00:11:27.820]  但是我們就欠缺了一件事
[00:11:27.820 --> 00:11:31.340]  就是我們要將這件事給弟兄姊妹一起去看到
[00:11:31.340 --> 00:11:34.100]  還有鼓勵弟兄姊妹一起去前進
[00:11:34.100 --> 00:11:35.460]  所以接下來的日子
[00:11:35.460 --> 00:11:39.540]  我們都很希望將這些我們去外展的工作
[00:11:39.540 --> 00:11:41.420]  我們要給大家看到的時候
[00:11:41.420 --> 00:11:43.220]  給大家有一個熱切的心
[00:11:43.220 --> 00:11:45.140]  我們一起去加入
[00:11:45.140 --> 00:11:47.500]  還有在這件事上一起去守望
[00:11:47.500 --> 00:11:48.820]  一起去禱告
[00:11:48.820 --> 00:11:50.180]  以致我們真的看到
[00:11:50.180 --> 00:11:54.940]  父神在我們的教會裡面是不斷的動功的
[00:11:54.940 --> 00:11:57.500]  所以意象很重要
[00:11:57.500 --> 00:12:01.260]  今天就藉著我們要看的聖經
[00:12:01.260 --> 00:12:03.780]  指導行傳裡面的經歷
[00:12:03.780 --> 00:12:05.700]  我們要去思想一件事
[00:12:05.700 --> 00:12:09.020]  就是我們在未來的日子
[00:12:09.020 --> 00:12:12.700]  怎樣去藉著聖靈的加力
[00:12:12.700 --> 00:12:18.340]  去回應天父附託給我們的使命
[00:12:18.340 --> 00:12:19.540]  這個是很重要的
[00:12:19.540 --> 00:12:21.860]  我們已經看到方向目標
[00:12:21.860 --> 00:12:24.460]  但是我們怎樣去落實去做呢
[00:12:24.460 --> 00:12:29.820]  我們需要有聖靈的加力在我們當中
[00:12:29.820 --> 00:12:31.860]  我們需要在神的裡面
[00:12:31.860 --> 00:12:34.380]  我們經歷到有幾個途徑
[00:12:34.380 --> 00:12:35.620]  從今天的經文裡面
[00:12:35.620 --> 00:12:36.580]  我們去思考
[00:12:36.580 --> 00:12:38.300]  《使徒行傳》第一章
[00:12:38.300 --> 00:12:39.940]  一到十四節的經文裡面
[00:12:39.940 --> 00:12:43.740]  我們去思考有幾個途徑我們怎樣去做
[00:12:43.740 --> 00:12:48.420]  以致我們去經歷到神更大的使用
[00:12:48.420 --> 00:12:50.660]  我們記得
[00:12:50.660 --> 00:12:53.540]  《使徒行傳》其實就是
[00:12:53.540 --> 00:12:56.340]  《路加福音》的續集
[00:12:56.340 --> 00:12:59.820]  《路加福音》是講到耶穌基督
[00:12:59.820 --> 00:13:02.220]  他按著事件的次序
[00:13:02.220 --> 00:13:06.420]  去講到福音是怎樣一路一路的推動
[00:13:06.420 --> 00:13:08.220]  在這個《使徒行傳》裡面
[00:13:08.220 --> 00:13:10.380]  記載短短的時間裡面
[00:13:10.380 --> 00:13:11.980]  教會被建立起來
[00:13:11.980 --> 00:13:13.940]  福音傳到各地
[00:13:13.940 --> 00:13:16.540]  直到羅馬帝國的首都
[00:13:16.540 --> 00:13:19.500]  雖然那些傳福音的人都是普通的人
[00:13:19.500 --> 00:13:21.100]  但是他們藉著聖靈
[00:13:21.100 --> 00:13:24.740]  能夠影響當時整個的天下
[00:13:24.740 --> 00:13:26.260]  通過《使徒行傳》
[00:13:26.260 --> 00:13:28.700]  我們認識到教會的本質
[00:13:28.700 --> 00:13:33.340]  和今天我們怎樣藉著福音來改變世界
[00:13:33.340 --> 00:13:34.300]  你記得嗎?
[00:13:34.300 --> 00:13:36.260]  主耶穌死的時候
[00:13:36.260 --> 00:13:38.220]  門徒曾經感到絕望
[00:13:38.220 --> 00:13:39.820]  四散逃走
[00:13:39.820 --> 00:13:42.100]  但是當他們見到復活的基督之後
[00:13:42.100 --> 00:13:43.420]  就一無所據
[00:13:43.420 --> 00:13:45.860]  他們為了將福音傳遍世界
[00:13:45.860 --> 00:13:47.900]  他們就被收在監牢裡面
[00:13:47.900 --> 00:13:48.860]  遭鞭打
[00:13:48.860 --> 00:13:49.780]  被拒絕
[00:13:49.780 --> 00:13:51.540]  甚至被殺害
[00:13:51.540 --> 00:13:54.780]  然而他們從沒有放棄過這個使命
[00:13:54.780 --> 00:13:56.860]  他們為什麼能夠做得到?
[00:13:56.860 --> 00:13:59.100]  答案就是聖靈的加力
[00:13:59.100 --> 00:14:05.540]  讓他們都能夠堅持在神的福音裡面繼續前進
[00:14:05.540 --> 00:14:07.700]  就讓我們立志在未來的日子
[00:14:07.700 --> 00:14:09.420]  藉著聖靈的加力
[00:14:09.420 --> 00:14:12.140]  回應天父父托的使命
[00:14:12.140 --> 00:14:13.100]  第一方面
[00:14:13.100 --> 00:14:14.260]  我們要思想的
[00:14:14.260 --> 00:14:16.740]  怎樣落實神托付的使命呢?
[00:14:16.740 --> 00:14:17.820]  第一個途徑
[00:14:17.820 --> 00:14:20.460]  就是我們要在聖靈裡面受浸
[00:14:20.460 --> 00:14:21.580]  聖靈裡面受浸
[00:14:21.580 --> 00:14:23.900]  這個本身已經是一個很大的題目
[00:14:23.900 --> 00:14:25.980]  但是我們今天嘗試從經文裡面
[00:14:25.980 --> 00:14:30.340]  去探討這個題目裡面對我們的意思
[00:14:30.340 --> 00:14:33.820]  我們看的《使徒行傳》第一章一到第五節
[00:14:33.820 --> 00:14:37.420]  我們要謹記主復活主的吩咐
[00:14:37.420 --> 00:14:40.940]  我們一起讀這個頭五節的經文
[00:14:40.940 --> 00:14:42.500]  預備起
[00:14:42.500 --> 00:14:44.100]  提亞非羅
[00:14:44.100 --> 00:14:45.980]  我在第一本書中
[00:14:45.980 --> 00:14:51.220]  已論到耶穌從開頭所做和所教導的一切事
[00:14:51.220 --> 00:14:55.500]  直到祂藉著聖靈吩咐所揀選的使徒後
[00:14:55.500 --> 00:14:58.300]  被接上升的日子為止
[00:14:58.300 --> 00:14:59.900]  祂受害以後
[00:14:59.900 --> 00:15:04.660]  用許多確具向使徒顯明自己是活著的
[00:15:04.660 --> 00:15:07.820]  在四十天之中向他們顯現
[00:15:07.820 --> 00:15:10.140]  並講述神覺的事
[00:15:10.140 --> 00:15:12.780]  耶穌和他們聚集的時候
[00:15:12.780 --> 00:15:14.620]  祝福他們說
[00:15:14.620 --> 00:15:16.780]  不要離開耶路撒冷
[00:15:16.780 --> 00:15:19.260]  但要等候父的應許
[00:15:19.260 --> 00:15:22.260]  就是你們聽見我說過的
[00:15:22.260 --> 00:15:24.340]  約翰是用水施浸
[00:15:24.340 --> 00:15:26.420]  但過了不多幾天
[00:15:26.420 --> 00:15:30.100]  你們要在聖靈裡受浸
[00:15:30.100 --> 00:15:31.140]  弟兄姊妹
[00:15:31.140 --> 00:15:32.460]  我們看這段經文的時候
[00:15:32.460 --> 00:15:36.220]  我們要知道這本書是寫給提亞非羅
[00:15:36.220 --> 00:15:37.500]  提亞非羅是誰?
[00:15:37.500 --> 00:15:42.180]  提亞非羅當時相信是一個羅馬的官員
[00:15:42.180 --> 00:15:45.340]  路加他特別將這本書寫給提亞非羅
[00:15:45.340 --> 00:15:49.820]  就是要將耶穌一切事情原原本本的有計劃的
[00:15:49.820 --> 00:15:53.420]  去告訴提亞非羅
[00:15:53.420 --> 00:15:55.780]  所以這個使徒行傳
[00:15:55.780 --> 00:15:58.980]  就是接續上卷路加福音
[00:15:58.980 --> 00:16:02.580]  第一本書就是講到路加福音
[00:16:02.580 --> 00:16:07.700]  已經講到耶穌從開始所做和所教導的一切事情
[00:16:07.700 --> 00:16:09.060]  但是直到什麼呢?
[00:16:09.060 --> 00:16:10.980]  直到祂藉著聖靈吩咐
[00:16:10.980 --> 00:16:12.580]  揀選的使徒
[00:16:12.580 --> 00:16:15.140]  到被接上升的日子
[00:16:15.140 --> 00:16:18.380]  你記得耶穌復活之後有四十天的時間
[00:16:18.380 --> 00:16:20.980]  與祂的門徒一起
[00:16:20.980 --> 00:16:23.780]  在當中不斷向祂的門徒顯現
[00:16:23.780 --> 00:16:25.700]  在這四十天裡面
[00:16:25.700 --> 00:16:28.540]  耶穌多次的去兼顧祂的門徒
[00:16:28.540 --> 00:16:30.700]  但是在這裡講一件事
[00:16:30.700 --> 00:16:32.860]  他們要去等
[00:16:32.860 --> 00:16:34.700]  叫他們不要離開耶路撒冷
[00:16:34.700 --> 00:16:35.460]  第四節說
[00:16:35.460 --> 00:16:36.700]  他們要去等
[00:16:36.700 --> 00:16:39.300]  等候父的應許
[00:16:39.300 --> 00:16:43.060]  就是等候父的應許
[00:16:43.060 --> 00:16:47.900]  祂就提到你們將要在聖靈裡受浸
[00:16:47.900 --> 00:16:48.700]  弟兄姊妹
[00:16:48.700 --> 00:16:52.900]  這是當時一個很劃時代的說法
[00:16:52.900 --> 00:16:55.580]  因為耶穌在《約翰福音》裡面也說
[00:16:55.580 --> 00:16:56.860]  當祂離開的時候
[00:16:56.860 --> 00:17:01.060]  祂就要差派聖靈保衛師在我們當中
[00:17:01.060 --> 00:17:03.780]  今天我們每一個人
[00:17:03.780 --> 00:17:05.300]  當信耶穌的時候
[00:17:05.300 --> 00:17:08.660]  聖靈已經在我們的生命裡面了
[00:17:08.660 --> 00:17:10.020]  但是一樣東西就是
[00:17:10.020 --> 00:17:11.940]  我們察不察覺到呢?
[00:17:11.940 --> 00:17:15.620]  我們有沒有領受這個聖靈在我們的生命裡面
[00:17:15.620 --> 00:17:17.660]  察驗祂與我們同行呢?
[00:17:17.660 --> 00:17:20.820]  這是一個很關鍵的地方
[00:17:20.820 --> 00:17:25.380]  所以當時耶穌的吩咐就是要他們去等候
[00:17:25.380 --> 00:17:28.420]  等候聖靈裡受浸
[00:17:28.420 --> 00:17:30.580]  等候聖靈裡受浸是什麼時候發生的呢?
[00:17:30.580 --> 00:17:32.660]  在《使徒行傳》第二章的時候
[00:17:32.660 --> 00:17:34.260]  在五旬節的時候
[00:17:34.260 --> 00:17:38.340]  聖靈就如同火焰一樣降在各人的身上
[00:17:38.340 --> 00:17:41.300]  他們說起別國的預言出來
[00:17:41.300 --> 00:17:42.500]  他們講謊言
[00:17:42.500 --> 00:17:43.860]  說起別國的預言
[00:17:43.860 --> 00:17:49.780]  這就是在聖靈裡受浸的一個標記
[00:17:49.780 --> 00:17:51.700]  但是對我們今天
[00:17:51.700 --> 00:17:53.460]  我們每一個人信了主之後
[00:17:53.460 --> 00:17:55.180]  聖靈已經在我們的生命裡面
[00:17:55.180 --> 00:17:57.540]  我們怎樣去有一個行動
[00:17:57.540 --> 00:18:01.620]  知道我們是領受這個聖靈在我們當中呢?
[00:18:01.620 --> 00:18:06.100]  今天我們就思想聖靈在我們基督徒身上的作為
[00:18:06.100 --> 00:18:07.060]  第一方面
[00:18:07.060 --> 00:18:11.140]  聖靈是標誌著我們基督徒經歷的開始
[00:18:11.140 --> 00:18:12.820]  如果我們沒有基督的靈
[00:18:12.820 --> 00:18:15.700]  我們就不是屬於基督的
[00:18:15.700 --> 00:18:16.900]  所以沒有基督的靈
[00:18:16.900 --> 00:18:19.140]  我們就不能夠與基督聯合
[00:18:19.140 --> 00:18:20.180]  沒有基督的靈
[00:18:20.180 --> 00:18:23.780]  我們就不能夠被接納成為祂的兒女
[00:18:23.780 --> 00:18:26.180]  如果我們沒有經過聖靈的浸
[00:18:26.180 --> 00:18:30.180]  我們就不能夠成為基督的身體
[00:18:30.180 --> 00:18:31.380]  聖靈的浸
[00:18:31.380 --> 00:18:34.100]  可以說是當我們受浸
[00:18:34.100 --> 00:18:36.340]  加入基督的身體的時候
[00:18:36.340 --> 00:18:38.100]  聖靈在這個浸禮當中
[00:18:38.100 --> 00:18:40.100]  也都施行祂的權柄
[00:18:40.100 --> 00:18:43.940]  今天我們也都去領受聖靈在我們生命中的作為
[00:18:43.940 --> 00:18:50.580]  所以我們是要標誌著我們基督徒經歷神的生命開始
[00:18:50.580 --> 00:18:51.220]  第二方面
[00:18:51.220 --> 00:18:52.340]  我們思想到
[00:18:52.340 --> 00:18:56.100]  聖靈就是我們新生命的動力
[00:18:56.100 --> 00:18:59.140]  我們看到神改變了我們的一生
[00:18:59.140 --> 00:19:02.740]  使我們的生命變得越來越像耶穌基督
[00:19:02.740 --> 00:19:05.300]  當我們憑藉信心接受基督的時候
[00:19:05.300 --> 00:19:08.580]  就立刻與神建立一個親密的關係
[00:19:08.580 --> 00:19:10.420]  聖靈在我們裡面作供
[00:19:10.420 --> 00:19:14.340]  幫助我們更像基督
[00:19:14.340 --> 00:19:15.860]  第三方面
[00:19:15.860 --> 00:19:20.020]  聖靈是使基督徒在基督裡面合一
[00:19:20.020 --> 00:19:23.700]  神吩咐為他承擔重要的工作
