
[00:00:00.000 --> 00:00:06.260]  我們今天講到的內容會是在羅馬書的十二章的內容裏面
[00:03:27.300 --> 00:03:28.100]  我感覺是
[00:03:28.100 --> 00:03:32.000]  我不知道那個思維究竟發生了什麼事
[00:03:32.000 --> 00:03:33.100]  究竟保羅想
[00:03:33.100 --> 00:03:34.100]  他整個思維講什麼
[00:03:34.100 --> 00:03:35.800]  如果逐節逐節講
[00:03:35.800 --> 00:03:36.900]  逐節逐節解
[00:03:36.900 --> 00:03:37.900]  我們很容易的
[00:03:37.900 --> 00:03:38.400]  但是
[00:03:38.400 --> 00:03:38.900]  有一個問題
[00:03:38.900 --> 00:03:40.000]  整段裏面
[00:03:40.000 --> 00:03:43.400]  保羅整個思維究竟發生了什麼事
[00:03:43.400 --> 00:03:46.300]  聽節目你知道我講到很少講原文的
[00:03:46.300 --> 00:03:49.300]  因爲我覺得如果翻譯能夠理解到的
[00:03:49.300 --> 00:03:52.100]  就不需要將原文拿出來了
[00:03:52.100 --> 00:03:54.900]  但是這段經文較爲不幸的就是說
[00:03:54.900 --> 00:03:56.100]  我們不翻譯原文
[00:03:56.100 --> 00:04:00.000]  真的看不到他那個分段的段落和整個脈絡
[00:04:00.000 --> 00:04:03.100]  原來我們從原文的分析的時候就看到
[00:04:03.100 --> 00:04:06.500]  這段的經文有四個的段落的
[00:04:06.500 --> 00:04:09.300]  都是在講愛的具體表達
[00:04:09.300 --> 00:04:11.800]  第一個段落就在第九節
[00:04:11.800 --> 00:04:14.900]  原來愛的最基本的基礎
[00:04:14.900 --> 00:04:18.400]  是愛人不可虛假
[00:04:18.400 --> 00:04:19.700]  跟你介紹第一節講一聲
[00:04:19.700 --> 00:04:22.500]  不可以虛假
[00:04:22.500 --> 00:04:25.100]  但是什麼叫做虛假的愛
[00:04:25.100 --> 00:04:27.400]  什麼叫做不虛假的愛呢
[00:04:27.400 --> 00:04:30.100]  保羅從來不會叫口號的
[00:04:30.100 --> 00:04:32.000]  不可以只是跟第一節講
[00:04:32.000 --> 00:04:33.200]  愛人不可虛假
[00:04:33.200 --> 00:04:34.200]  那就算了
[00:04:34.200 --> 00:04:37.300]  究竟怎麼表達纔是愛人不可虛假呢
[00:04:37.300 --> 00:04:39.400]  保羅就有兩句的說話
[00:04:39.400 --> 00:04:40.800]  去解釋和補充
[00:04:40.800 --> 00:04:44.600]  這兩句話正正今天就是我們今天不會做的事情
[00:04:44.600 --> 00:04:49.500]  那就是說大部分信徒的生命都是虛假
[00:04:49.500 --> 00:04:50.500]  聽得清楚我講嗎
[00:04:50.500 --> 00:04:52.700]  今天講的經文是很不中聽的
[00:04:52.700 --> 00:04:54.000]  聽得很清楚
[00:04:54.000 --> 00:04:55.200]  是絕對不中聽
[00:04:55.200 --> 00:04:57.700]  你越聽越想走
[00:04:57.700 --> 00:04:59.200]  甚至我講完之後
[00:04:59.200 --> 00:05:00.800]  我們不用千堂了
[00:05:00.800 --> 00:05:02.100]  四堂的人都走了
[00:05:02.100 --> 00:05:05.300]  因爲這張聖經是很不中聽
[00:05:05.300 --> 00:05:07.300]  他說什麼叫愛不可虛假
[00:05:07.300 --> 00:05:10.900]  愛不可虛假就是包括惡要厭惡
[00:05:10.900 --> 00:05:13.100]  善要親近
[00:05:13.100 --> 00:05:14.900]  不是說隨便吧
[00:05:14.900 --> 00:05:15.700]  愛吧
[00:05:15.700 --> 00:05:16.800]  不要緊
[00:05:16.800 --> 00:05:18.300]  沒所謂
[00:05:18.300 --> 00:05:19.500]  我們要講愛
[00:05:19.500 --> 00:05:20.700]  什麼都包容
[00:05:20.700 --> 00:05:21.700]  什麼都接納
[00:05:21.700 --> 00:05:22.500]  凡事相信
[00:05:22.500 --> 00:05:23.200]  凡事包容
[00:05:23.200 --> 00:05:24.000]  凡事接納
[00:05:24.000 --> 00:05:25.300]  愛是永不止息的
[00:05:25.300 --> 00:05:28.000]  我會回憶臨時十三章
[00:05:28.000 --> 00:05:29.800]  保羅在這裏要補充一件事
[00:05:29.800 --> 00:05:31.700]  什麼叫做不虛假的愛
[00:05:31.700 --> 00:05:33.200]  不虛假的愛就是
[00:05:33.200 --> 00:05:37.900]  善惡要分得很清楚
[00:05:37.900 --> 00:05:41.400]  當善惡分得很清楚纔是真正的愛
[00:05:41.400 --> 00:05:44.900]  你不可以將善變惡
[00:05:44.900 --> 00:05:46.400]  或者善惡不分
[00:05:46.400 --> 00:05:47.600]  摟在一起來愛
[00:05:47.600 --> 00:05:49.800]  這是不可能發生的事情
[00:05:49.800 --> 00:05:51.200]  但當然我明白
[00:05:51.200 --> 00:05:53.600]  當我們這麼勢利地去面對
[00:05:53.600 --> 00:05:55.900]  真正的愛或者虛假的愛的時候
[00:05:55.900 --> 00:05:58.000]  因爲我們爲什麼平時會愛人會虛假
[00:05:58.000 --> 00:06:00.200]  因爲我們怕得罪人
[00:06:00.200 --> 00:06:04.100]  害怕得罪人的時候就算了
[00:06:04.100 --> 00:06:05.800]  你明白我說的
[00:06:05.800 --> 00:06:09.000]  但保羅說這種愛的表達其實是虛假的
[00:06:09.000 --> 00:06:11.200]  真正的愛是惡要厭惡
[00:06:11.200 --> 00:06:13.000]  善要親近
[00:06:13.000 --> 00:06:14.400]  但是想清楚
[00:06:14.400 --> 00:06:17.300]  這樣下去是很恐怖的事情
[00:06:17.300 --> 00:06:20.500]  所以保羅有第二個說話的表達
[00:06:20.500 --> 00:06:22.400]  關於愛的具體表達
[00:06:22.400 --> 00:06:25.100]  來補充第一句的說話
[00:06:25.100 --> 00:06:25.700]  他說什麼呢
[00:06:25.700 --> 00:06:26.300]  他說
[00:06:26.300 --> 00:06:28.700]  《聖經咒第十節》裏面
[00:06:28.700 --> 00:06:30.500]  他說"愛弟兄"
[00:06:30.500 --> 00:06:31.400]  是不是你看到
[00:06:31.400 --> 00:06:32.200]  "愛弟兄"
[00:06:32.200 --> 00:06:34.400]  你不是很明白他在說"愛弟兄"
[00:06:34.400 --> 00:06:36.100]  原來在原文裏面
[00:06:36.100 --> 00:06:37.300]  這個是在說
[00:06:37.300 --> 00:06:40.400]  因爲希臘文關於愛有四個字
[00:06:40.400 --> 00:06:42.400]  其中一個叫"phileo"
[00:06:42.400 --> 00:06:44.700]  現在這裏在用"phileo"這個字
[00:06:44.700 --> 00:06:47.700]  "phileo"這個字是在說兄弟間的愛
[00:06:47.700 --> 00:06:51.700]  當然另一個我們更加熟悉的叫"agape"
[00:06:51.700 --> 00:06:54.900]  "agape love"是哥林多詞主十三章提過的
[00:06:54.900 --> 00:06:58.800]  約翰福音當彼得三次不認主
[00:06:58.800 --> 00:07:00.700]  耶穌再次找他的時候
[00:07:00.700 --> 00:07:01.500]  三次問他
[00:07:01.500 --> 00:07:03.200]  "你愛我比這些更甚麼"
[00:07:03.200 --> 00:07:06.100]  就用了兩個不同的愛者的原文裏面
[00:07:06.100 --> 00:07:08.800]  其中一個就是在說"agape love"
[00:07:08.800 --> 00:07:11.300]  這裏保羅不是在用"agape love"
[00:07:11.300 --> 00:07:13.300]  這裏是在說"phileo"
[00:07:13.300 --> 00:07:16.900]  是在說弟兄姐妹的那種愛
[00:07:16.900 --> 00:07:17.700]  是在說什麼意思
[00:07:17.700 --> 00:07:20.800]  就是說家人的愛
[00:07:20.800 --> 00:07:21.900]  跟你家人說一聲
[00:07:21.900 --> 00:07:24.400]  我們是一家人
[00:07:24.400 --> 00:07:29.400]  這就補充了上面那段經文的極端表達
[00:07:29.400 --> 00:07:32.500]  如果惡要厭惡善要親近
[00:07:32.500 --> 00:07:35.700]  我發覺這個人做的事是很惡的
[00:07:35.700 --> 00:07:36.300]  不對
[00:07:36.300 --> 00:07:38.300]  不是一個良善的表達
[00:07:38.300 --> 00:07:40.700]  那個就是一個良善的表達
[00:07:40.700 --> 00:07:42.100]  那我就厭惡這個人
[00:07:42.100 --> 00:07:43.400]  我就會親近這個人
[00:07:43.400 --> 00:07:44.500]  是不是這個意思呢
[00:07:44.500 --> 00:07:45.800]  保羅的意思不是這樣
[00:07:45.800 --> 00:07:49.100]  保羅是對事不對人的
[00:07:49.100 --> 00:07:51.100]  惡的行爲我們不喜歡
[00:07:51.100 --> 00:07:52.500]  善的事我們喜歡
[00:07:52.500 --> 00:07:54.300]  但是不等於那個人我不喜歡
[00:07:54.300 --> 00:07:54.900]  爲什麼
[00:07:54.900 --> 00:07:59.200]  因爲我們是一家人
[00:07:59.200 --> 00:08:00.300]  再跟你家人說一聲
[00:08:00.300 --> 00:08:02.800]  我們是一家人
[00:08:02.800 --> 00:08:04.300]  一家人是什麼意思
[00:08:04.300 --> 00:08:05.200]  就是這樣說
[00:08:05.200 --> 00:08:07.700]  很可能如果我兒子吸毒
[00:08:07.700 --> 00:08:09.800]  那我就一定是惡要厭惡
[00:08:09.800 --> 00:08:12.300]  我不會喜歡他吸毒的
[00:08:12.300 --> 00:08:13.000]  對不對
[00:08:13.000 --> 00:08:14.900]  我厭惡是他吸毒的行爲
[00:08:14.900 --> 00:08:17.700]  但是他仍然是我兒子
[00:08:17.700 --> 00:08:18.600]  對不對
[00:08:18.600 --> 00:08:19.500]  我舉這個例子
[00:08:19.500 --> 00:08:23.600]  因爲我沒有兒子免得你誤會
[00:08:23.600 --> 00:08:24.500]  聽清楚了嗎
[00:08:24.500 --> 00:08:25.900]  因爲我們是親人
[00:08:25.900 --> 00:08:26.700]  親人沒錯
[00:08:26.700 --> 00:08:28.000]  他做的事是惡的
[00:08:28.000 --> 00:08:28.900]  他的行爲是惡的
[00:08:28.900 --> 00:08:29.900]  我們不喜歡的
[00:08:29.900 --> 00:08:31.200]  我們不可以善惡不分的
[00:08:31.200 --> 00:08:31.900]  對不對
[00:08:31.900 --> 00:08:33.900]  我們真正的愛不可以這麼虛假的
[00:08:33.900 --> 00:08:35.700]  但是因爲他是我的親人
[00:08:35.700 --> 00:08:37.500]  我不喜歡他這個行爲
[00:08:37.500 --> 00:08:39.000]  我厭惡他這個行爲
[00:08:39.000 --> 00:08:40.400]  因爲這個行爲是惡的
[00:08:40.400 --> 00:08:46.000]  但是我仍然都要愛這個人
[00:08:46.000 --> 00:08:47.900]  因爲他是我一家人
[00:08:47.900 --> 00:08:50.300]  所以保羅在第二段的愛的表達
[00:08:50.300 --> 00:08:51.900]  就具體要說了
[00:08:51.900 --> 00:08:55.300]  fiddle兄弟間的愛
[00:08:55.300 --> 00:08:56.500]  如果不是這樣的話
[00:08:56.500 --> 00:09:00.400]  如果我只是停留在第九節的話
[00:09:00.400 --> 00:09:02.300]  是一件恐怖的事情
[00:09:02.300 --> 00:09:04.000]  是因爲你惡我所以不要你
[00:09:04.000 --> 00:09:05.400]  是因爲你善所以要你
[00:09:05.400 --> 00:09:09.300]  想清楚你身邊所有人都不是善的
[00:09:09.300 --> 00:09:11.200]  都不是善男信女
[00:09:11.200 --> 00:09:11.900]  跟你解釋清楚
[00:09:11.900 --> 00:09:15.500]  你都不是善男信女
[00:09:15.500 --> 00:09:16.000]  對不對
[00:09:16.000 --> 00:09:16.800]  你明白嗎
[00:09:16.800 --> 00:09:20.100]  所以保羅必須要補充了這個具體愛的表達
[00:09:20.100 --> 00:09:21.500]  第二段就提到
[00:09:21.500 --> 00:09:24.200]  是這個fiddle的love
[00:09:24.200 --> 00:09:25.700]  弟兄之間的愛
[00:09:25.700 --> 00:09:27.000]  是家人的愛
[00:09:27.000 --> 00:09:29.400]  所以他不是說愛弟兄
[00:09:29.400 --> 00:09:32.800]  和盤的翻譯你就看不到這個意思
[00:09:32.800 --> 00:09:35.800]  第三個分段是十一到十二節
[00:09:35.800 --> 00:09:38.200]  我們爲什麼看到這個是第三個分段呢
[00:09:38.200 --> 00:09:41.700]  因爲原文裏面連續用了六個命令式
[00:09:41.700 --> 00:09:45.700]  而且這六個命令式的動詞都是
[00:09:45.700 --> 00:09:46.500]  應該這麼說
[00:09:46.500 --> 00:09:51.700]  這六個命令式的句子結構是完全一樣的
[00:09:51.700 --> 00:09:53.100]  完全一樣的
[00:09:53.100 --> 00:09:57.100]  這樣就會引起讀者很強烈的留意了
[00:09:57.100 --> 00:09:58.400]  你說爲什麼和盤看不到
[00:09:58.400 --> 00:09:59.500]  真的翻譯不到
[00:09:59.500 --> 00:10:02.100]  翻譯的問題就是有這個問題了
[00:10:02.100 --> 00:10:04.000]  有一些東西翻譯不到出來的
[00:10:04.000 --> 00:10:05.700]  所以我們又看不到
[00:10:05.700 --> 00:10:06.900]  我們覺得很雜亂無章
[00:10:06.900 --> 00:10:08.500]  突然提到討告的問題
[00:10:08.500 --> 00:10:09.500]  最離譜的就是
[00:10:09.500 --> 00:10:11.500]  爲什麼突然提到討告要行則
[00:10:11.500 --> 00:10:13.300]  那些關什麼事呢
[00:10:13.300 --> 00:10:16.900]  原來在十一到十二節是第三個段落講愛
[00:10:16.900 --> 00:10:18.500]  愛是什麼來的
[00:10:18.500 --> 00:10:22.000]  愛是一種火熱的愛
[00:10:22.000 --> 00:10:24.700]  廣東話就是兩樣東西
[00:10:24.700 --> 00:10:28.200]  愛和熱愛
[00:10:28.200 --> 00:10:30.300]  愛和熱愛是有分別的
[00:10:30.300 --> 00:10:32.200]  你如果回去和你老婆說
[00:10:32.200 --> 00:10:36.200]  我愛你
[00:10:36.200 --> 00:10:37.700]  是這樣的
[00:10:37.700 --> 00:10:38.700]  我熱愛你
[00:10:38.700 --> 00:10:40.400]  很不同的
[00:10:40.400 --> 00:10:42.100]  明白了嗎
[00:10:42.100 --> 00:10:46.300]  愛是可以很溫和很溫柔的表達
[00:10:46.300 --> 00:10:50.400]  但是熱愛就不一樣了
[00:10:50.400 --> 00:10:52.700]  在我們生活裏我們經常搞錯
[00:10:52.700 --> 00:10:55.700]  譬如很簡單
[00:10:55.700 --> 00:10:56.500]  有些人說
[00:10:56.500 --> 00:10:59.000]  哎呀我很喜歡買書的
[00:10:59.000 --> 00:11:01.100]  很喜歡看書的
[00:11:01.100 --> 00:11:02.600]  他就訂了很多書
[00:11:02.600 --> 00:11:04.800]  回來之後都沒拆的
[00:11:04.800 --> 00:11:06.500]  十幾本都沒拆
[00:11:06.500 --> 00:11:08.200]  他不是喜歡看書
[00:11:08.200 --> 00:11:10.700]  他是喜歡買書
[00:11:10.700 --> 00:11:12.700]  他不是熱愛看書
[00:11:12.700 --> 00:11:14.000]  他熱愛買書
[00:11:14.000 --> 00:11:15.100]  不要搞錯
[00:11:15.100 --> 00:11:16.300]  我們經常搞錯的
[00:11:16.300 --> 00:11:18.700]  經常搞錯的
[00:11:18.700 --> 00:11:22.500]  他很熱愛買袋子的
[00:11:22.500 --> 00:11:23.600]  他不是熱愛買袋子
[00:11:23.600 --> 00:11:24.900]  他買回來都沒用
[00:11:24.900 --> 00:11:26.500]  他熱愛買東西
[00:11:26.500 --> 00:11:28.900]  就是花錢
[00:11:28.900 --> 00:11:31.100]  買的過程很開心
[00:11:31.100 --> 00:11:32.700]  所以不要搞錯
[00:11:32.700 --> 00:11:33.500]  本來這裏說
[00:11:33.500 --> 00:11:35.400]  你要熱愛上帝
[00:11:35.400 --> 00:11:37.700]  你的生命充滿熱愛
[00:11:37.700 --> 00:11:41.900]  凡是一個獻上生命成爲活祭的人
[00:11:41.900 --> 00:11:43.500]  是充滿熱愛的
[00:11:43.500 --> 00:11:45.300]  保羅說
[00:11:45.300 --> 00:11:46.300]  如果一個信徒
[00:11:46.300 --> 00:11:47.400]  他說我成爲活祭
[00:11:47.400 --> 00:11:47.900]  我願意上帝
[00:11:47.900 --> 00:11:48.400]  我成爲活祭
[00:11:48.400 --> 00:11:49.400]  我獻誠給你的
[00:11:49.400 --> 00:11:50.700]  但我的生命是懦弱的
[00:11:50.700 --> 00:11:51.700]  對不起
[00:11:51.700 --> 00:11:53.500]  你不是活祭
[00:11:53.500 --> 00:11:55.900]  你是懦弱
[00:11:55.900 --> 00:11:57.400]  對不對
[00:11:57.400 --> 00:11:58.900]  這裏保羅說什麼
[00:11:58.900 --> 00:11:59.500]  他說
[00:11:59.500 --> 00:12:01.000]  有六個的命令式
[00:12:01.000 --> 00:12:02.500]  命令式即是說
[00:12:02.500 --> 00:12:03.200]  一定要做的
[00:12:03.200 --> 00:12:04.100]  跟你加拿大人說一聲
[00:12:04.100 --> 00:12:06.400]  你一定要做的
[00:12:06.400 --> 00:12:07.300]  你不可以說
[00:12:07.300 --> 00:12:08.900]  我願意把生命獻上成爲活祭
[00:12:08.900 --> 00:12:10.300]  不過這六樣東西我不做的
[00:12:10.300 --> 00:12:14.000]  那你是自己打自己的嘴巴
[00:12:14.000 --> 00:12:16.000]  保羅說一個充滿愛的人
[00:12:16.000 --> 00:12:17.200]  具體地表達
[00:12:17.200 --> 00:12:19.200]  是充滿熱愛的
[00:12:19.200 --> 00:12:21.700]  他的生命是火熱的
[00:12:21.700 --> 00:12:25.100]  他是殷勤而不懶惰的第一個命令
[00:12:25.100 --> 00:12:26.500]  熱愛的人就是殷勤的
[00:12:26.500 --> 00:12:27.500]  你想清楚一下
[00:12:27.500 --> 00:12:29.200]  很簡單
[00:12:29.200 --> 00:12:30.800]  我舉個例子你就明白了
[00:12:30.800 --> 00:12:32.600]  你喜不喜歡運動
[00:12:32.600 --> 00:12:34.100]  喜歡
[00:12:34.100 --> 00:12:35.600]  那你上次運動是什麼時候
[00:12:35.600 --> 00:12:37.500]  十年前
[00:12:37.500 --> 00:12:38.700]  明白嗎
[00:12:38.700 --> 00:12:40.200]  那你熱不熱愛運動
[00:12:40.200 --> 00:12:41.400]  很熱愛的
[00:12:41.400 --> 00:12:42.700]  上次什麼時候運動完
[00:12:42.700 --> 00:12:44.800]  剛剛跑完步回來
[00:12:44.800 --> 00:12:46.100]  明白我說的嗎
[00:12:46.100 --> 00:12:49.800]  熱愛的人是自動播的
[00:12:49.800 --> 00:12:51.200]  熱愛的人你不用叫
[00:12:51.200 --> 00:12:54.200]  喂 檢查一下現在的鏡頭
[00:12:54.200 --> 00:12:55.800]  最update的是哪一部
[00:12:55.800 --> 00:12:56.800]  剛剛檢查完而已
[00:12:56.800 --> 00:12:57.600]  何必你叫
[00:12:57.600 --> 00:12:58.400]  不用你叫的
[00:12:58.400 --> 00:13:00.100]  熱愛的人是不用你叫的
[00:13:00.100 --> 00:13:01.100]  是自動殷勤的
[00:13:01.100 --> 00:13:02.000]  你明白嗎
[00:13:02.000 --> 00:13:03.500]  不殷勤而懶惰的人
[00:13:03.500 --> 00:13:05.100]  說他熱心侍奉主的
[00:13:05.100 --> 00:13:07.000]  是找你混的
[00:13:07.000 --> 00:13:08.300]  對嗎
[00:13:08.300 --> 00:13:09.600]  因爲這是自動
[00:13:09.600 --> 00:13:11.900]  一種生命自然的流露
[00:13:11.900 --> 00:13:13.700]  如果自然流露是起的
[00:13:13.700 --> 00:13:15.400]  就不是熱愛了
[00:13:15.400 --> 00:13:16.000]  你想想
[00:13:16.000 --> 00:13:17.900]  原來熱愛就是這樣的定義
[00:13:17.900 --> 00:13:19.200]  真的很恐怖
[00:13:19.200 --> 00:13:19.900]  是吧
[00:13:19.900 --> 00:13:21.900]  所以保羅特的說法是
[00:13:21.900 --> 00:13:23.200]  一個熱愛主的人
[00:13:23.200 --> 00:13:24.400]  一個熱愛生命的人
[00:13:24.400 --> 00:13:27.400]  是常常服侍主的
[00:13:27.400 --> 00:13:28.700]  跟你間諜講一聲
[00:13:28.700 --> 00:13:29.900]  生活就是你的侍奉
[00:13:29.900 --> 00:13:35.000]  侍奉就是你的生活
[00:13:35.000 --> 00:13:36.200]  保羅特說到
[00:13:36.200 --> 00:13:37.900]  你要將生命現象成爲活祭
[00:13:37.900 --> 00:13:39.500]  這個活祭是一個敬拜
[00:13:39.500 --> 00:13:40.800]  侍奉就是敬拜
[00:13:40.800 --> 00:13:42.300]  敬拜就是侍奉
[00:13:42.300 --> 00:13:44.300]  我回來敬拜上帝是一種侍奉
[00:13:44.300 --> 00:13:47.100]  我平日生活侍奉就是一種敬拜
[00:13:47.100 --> 00:13:48.300]  有兩個極端
[00:13:48.300 --> 00:13:49.200]  我今天要提的
[00:13:49.200 --> 00:13:50.400]  第一個極端是什麼
[00:13:50.400 --> 00:13:53.000]  多數基督徒在這個極端裏面
[00:13:53.000 --> 00:13:57.200]  就是我回來崇拜了
[00:13:57.200 --> 00:14:00.500]  我已經成爲活祭了
[00:14:00.500 --> 00:14:04.500]  一至六我就不祭了
[00:14:04.500 --> 00:14:06.400]  那個是我的
[00:14:06.400 --> 00:14:07.600]  一至六是我的
[00:14:07.600 --> 00:14:09.100]  星期日回來敬拜
[00:14:09.100 --> 00:14:11.200]  那個就是侍奉
[00:14:11.200 --> 00:14:12.700]  成爲活祭給上帝
[00:14:12.700 --> 00:14:15.000]  一至六我就不會祭了
[00:14:15.000 --> 00:14:16.800]  這個是第一個極端
[00:14:16.800 --> 00:14:18.100]  第二個極端
[00:14:18.100 --> 00:14:20.300]  我一至六都敬拜
[00:14:20.300 --> 00:14:22.400]  一至六都侍奉了
[00:14:22.400 --> 00:14:26.200]  星期日就不用回教會了
[00:14:26.200 --> 00:14:27.900]  我比你更厲害
[00:14:27.900 --> 00:14:29.100]  你就是星期日回來敬拜
[00:14:29.100 --> 00:14:30.100]  我一至六都敬拜
[00:14:30.100 --> 00:14:30.800]  一至六都侍奉
[00:14:30.800 --> 00:14:32.800]  所以星期日我就不用回教會
[00:14:32.800 --> 00:14:35.600]  這個是第二個極端
[00:14:35.600 --> 00:14:37.500]  我聽過一個講員
[00:14:37.500 --> 00:14:41.200]  在復興聚會里面一說這句話
[00:14:41.200 --> 00:14:44.200]  我知道他開始墮落
[00:14:44.200 --> 00:14:45.300]  他說
[00:14:45.300 --> 00:14:48.300]  我一至五晚都帶領復興聚會
[00:14:48.300 --> 00:14:50.400]  我常常在復興當中
[00:14:50.400 --> 00:14:53.500]  星期日我不回教會崇拜
[00:14:53.500 --> 00:14:55.200]  又如何啊
[00:14:55.200 --> 00:14:57.400]  我已經五日敬拜主了
[00:14:57.400 --> 00:14:58.100]  我告訴你
[00:14:58.100 --> 00:15:03.200]  這個人他自己是神
[00:15:03.200 --> 00:15:05.200]  他決定何時敬拜
[00:15:05.200 --> 00:15:11.100]  他決定如何敬拜
[00:15:11.100 --> 00:15:12.700]  聖經說
[00:15:12.700 --> 00:15:17.500]  一至日都需要敬拜侍奉這位主
[00:15:17.500 --> 00:15:19.100]  活祭是這樣的
[00:15:19.100 --> 00:15:23.400]  而星期日是特定出來的日子時間
[00:15:23.400 --> 00:15:27.400]  歸給上帝去敬拜祂
[00:15:27.400 --> 00:15:29.800]  因爲信仰不是個人的
[00:15:29.800 --> 00:15:33.700]  信仰是羣體的
[00:15:33.700 --> 00:15:35.300]  所以你回來教會
[00:15:35.300 --> 00:15:36.300]  人不重要
[00:15:36.300 --> 00:15:37.500]  神在就行了
[00:15:37.500 --> 00:15:38.800]  這句話是很笨的
[00:15:38.800 --> 00:15:41.400]  你星期日回來沒有人在
[00:15:41.400 --> 00:15:42.200]  你明白嗎
