
[00:00:00.000 --> 00:00:03.300]  主耶穌被掛在十字架的上邊
[00:03:43.200 --> 00:03:49.700]  所以結果真的拿刀砍了大致是一個僕人的耳朵
[00:03:49.700 --> 00:03:52.900]  但是短短的幾個小時
[00:03:52.900 --> 00:03:59.700]  當跟他一起跟隨耶穌的門徒開始四散離開的時候
[00:03:59.700 --> 00:04:04.200]  彼得那個時候接受做一個很大的考驗
[00:04:04.200 --> 00:04:10.100]  這個考驗就記在剛纔的七節的經文裏面
[00:04:10.100 --> 00:04:17.600]  彼得哀敬到了這個主耶穌受刑的地方
[00:04:17.600 --> 00:04:22.000]  結果有一個侍女認出了他還記得嗎
[00:04:22.000 --> 00:04:27.000]  你記得那個時候彼得怎麼樣回答
[00:04:27.000 --> 00:04:31.300]  他說我不知道我不認識
[00:04:31.300 --> 00:04:35.900]  我們很容易會把彼得作爲一個反面的例子來說
[00:04:35.900 --> 00:04:38.900]  我真的不像彼得一樣
[00:04:38.900 --> 00:04:41.700]  其實大家小心看
[00:04:41.700 --> 00:04:46.700]  我發覺到原來彼得在跟隨主耶穌的三年半里面
[00:04:46.700 --> 00:04:48.900]  也都經歷過許多的考驗
[00:04:48.900 --> 00:04:53.100]  所以不要太快說彼得是個壞蛋
[00:04:53.100 --> 00:04:57.700]  看一下彼得這個爲人如何
[00:04:57.700 --> 00:04:59.600]  在呼叫的當中
[00:04:59.600 --> 00:05:03.300]  耶穌在加利利的海邊
[00:05:03.300 --> 00:05:06.900]  看見了西門和西門的弟兄安德烈
[00:05:06.900 --> 00:05:08.700]  就呼喚他們來跟隨我
[00:05:08.700 --> 00:05:11.500]  你看彼得那個時候的反應是怎麼樣
[00:05:11.500 --> 00:05:13.500]  給我們還好嗎
[00:05:13.500 --> 00:05:15.300]  可是今天在座有弟兄啊
[00:05:15.300 --> 00:05:17.900]  你們接受了神的呼叫要奉獻的話
[00:05:17.900 --> 00:05:19.900]  你也等了好幾個月
[00:05:19.900 --> 00:05:22.500]  你還要印證還要印證還要印證
[00:05:22.500 --> 00:05:26.300]  彼得這個中產的這個階層的人
[00:05:26.300 --> 00:05:28.300]  有船有他的工人
[00:05:28.300 --> 00:05:30.700]  竟然聽到主耶穌的聲音
[00:05:30.700 --> 00:05:33.300]  就願意放下了一切
[00:05:33.300 --> 00:05:35.700]  沒有向他的父母說些什麼的話
[00:05:35.700 --> 00:05:38.100]  就離開船跟隨了主耶穌
[00:05:38.100 --> 00:05:40.300]  我相信他接受呼叫了
[00:05:40.300 --> 00:05:42.700]  這種的反應比我們還好
[00:05:42.700 --> 00:05:45.700]  看見了嗎
[00:05:45.700 --> 00:05:48.300]  那麼他的信心好不好
[00:05:48.300 --> 00:05:50.500]  他的信心也經過考驗
[00:05:50.500 --> 00:05:53.600]  記得有一回耶穌在船上面
[00:05:53.600 --> 00:05:55.100]  跟着彼得說
[00:05:55.100 --> 00:05:58.000]  彼得你在船的另外一邊來吧
[00:05:58.000 --> 00:06:01.200]  彼得就從船上下來
[00:06:01.200 --> 00:06:03.000]  從船上下來
[00:06:03.000 --> 00:06:04.900]  落到什麼地方啊
[00:06:04.900 --> 00:06:07.700]  海里面
[00:06:07.700 --> 00:06:11.200]  你覺得彼得的信心比我大嗎
[00:06:11.200 --> 00:06:14.600]  比我大得多了
[00:06:14.600 --> 00:06:15.900]  在黑夜的當中
[00:06:15.900 --> 00:06:17.800]  當聽到主耶穌的聲音
[00:06:17.800 --> 00:06:19.600]  就離開了船走
[00:06:19.600 --> 00:06:22.400]  所以在水上行走有兩個人
[00:06:22.400 --> 00:06:23.200]  一個就是耶穌
[00:06:23.200 --> 00:06:24.800]  第二個就是彼得
[00:06:24.800 --> 00:06:29.900]  彼得有這個膽量有沒有
[00:06:29.900 --> 00:06:33.100]  那麼你說彼得的俗靈的眼界
[00:06:33.100 --> 00:06:34.700]  比我好吧
[00:06:34.700 --> 00:06:36.900]  比我好得多
[00:06:36.900 --> 00:06:38.500]  有許多人跟隨耶穌
[00:06:38.500 --> 00:06:39.400]  搞來搞去
[00:06:39.400 --> 00:06:41.200]  搞不清楚耶穌是誰
[00:06:41.200 --> 00:06:42.500]  他是先知
[00:06:42.500 --> 00:06:44.200]  他是很好的老師
[00:06:44.200 --> 00:06:46.400]  他是一個律法師
[00:06:46.400 --> 00:06:48.400]  搞不清楚
[00:06:48.400 --> 00:06:49.600]  到了一回
[00:06:49.600 --> 00:06:51.700]  主耶穌回過頭來問彼得
[00:06:51.700 --> 00:06:56.300]  彼得你說我是誰
[00:06:56.300 --> 00:06:58.400]  他說你是基督
[00:06:58.400 --> 00:07:02.500]  是永生神的兒子
[00:07:02.500 --> 00:07:07.700]  你看彼得的眼光比我好得多
[00:07:07.700 --> 00:07:11.200]  你說彼得有沒有經歷過神的供應
[00:07:11.200 --> 00:07:12.800]  在這方面有沒有考驗
[00:07:12.800 --> 00:07:15.300]  有,有經過考驗
[00:07:15.300 --> 00:07:18.300]  記得有一回主耶穌看見旁夜的
[00:07:18.300 --> 00:07:21.700]  這些人聽福音沒飯喫
[00:07:21.700 --> 00:07:23.400]  要打發他們離開的時候
[00:07:23.400 --> 00:07:26.100]  腓力說給我二十兩銀子
[00:07:26.100 --> 00:07:29.400]  都沒有辦法買這樣多的食物給他們
[00:07:29.400 --> 00:07:30.800]  於是耶穌的吩咐
[00:07:30.800 --> 00:07:32.600]  他們他們是誰
[00:07:32.600 --> 00:07:34.100]  就包括了彼得
[00:07:34.100 --> 00:07:35.500]  就是他的門徒
[00:07:35.500 --> 00:07:37.400]  你們的門徒在當中
[00:07:37.400 --> 00:07:41.200]  讓這些人排列一行五十一行一百的
[00:07:41.200 --> 00:07:42.700]  讓他們坐下來
[00:07:42.700 --> 00:07:48.800]  然後耶穌就把小孩子獻上來的五餅二魚
[00:07:48.800 --> 00:07:50.900]  在天份面主持了以後
[00:07:50.900 --> 00:07:53.700]  他就分給這些的門徒
[00:07:53.700 --> 00:07:57.100]  門徒拿起來看這個餅
[00:07:57.100 --> 00:07:57.900]  看這個魚
[00:07:57.900 --> 00:08:01.500]  再分出去的時候
[00:08:01.500 --> 00:08:05.200]  彼得是親自的來經營道神的公營
[00:08:05.200 --> 00:08:07.200]  若是今天你沒有信耶穌
[00:08:07.200 --> 00:08:09.500]  你看到這個餅放在你那邊
[00:08:09.500 --> 00:08:11.000]  再放到你的太太旁邊
[00:08:11.000 --> 00:08:12.200]  還是一個餅的話
[00:08:12.200 --> 00:08:16.600]  你一定會有精神病
[00:08:16.600 --> 00:08:21.200]  彼得親自的經營道神的這個公營
[00:08:21.200 --> 00:08:24.900]  所以到底彼得最大的考驗在什麼地方
[00:08:24.900 --> 00:08:27.200]  在他的考驗上面嗎
[00:08:27.200 --> 00:08:29.800]  在他的信心上面嗎
[00:08:29.800 --> 00:08:33.500]  在他的所謂的眼光當中嗎
[00:08:33.500 --> 00:08:35.900]  還是什麼
[00:08:35.900 --> 00:08:39.000]  我告訴你彼得最大的考驗
[00:08:39.000 --> 00:08:41.600]  就是與神關係的告白
[00:08:41.600 --> 00:08:43.900]  這個也是基督徒今天最大的考驗
[00:08:43.900 --> 00:08:46.200]  親愛的兄弟們
[00:08:46.200 --> 00:08:49.700]  不管我們今天生活在什麼的環境
[00:08:49.700 --> 00:08:52.300]  你可能生活在一個基督徒的家庭
[00:08:52.300 --> 00:08:55.000]  或者你生活在一個受虐待的家庭
[00:08:55.000 --> 00:08:58.200]  當你認識主耶穌的時候
[00:08:58.200 --> 00:09:05.300]  主耶穌的地位就蓋過你所有一切的關係
[00:09:05.300 --> 00:09:11.200]  很多時候我們基督徒在這個非常不尊重
[00:09:11.200 --> 00:09:13.600]  甚至主權的社會里面
[00:09:13.600 --> 00:09:18.800]  我們基督徒最大的考驗就在這裏
[00:09:18.800 --> 00:09:23.400]  所以你猜想你纔會明白爲什麼
[00:09:23.400 --> 00:09:33.300]  彼得這個跌倒的經歷被記載在聖經裏面
[00:09:33.300 --> 00:09:35.600]  今天你有沒有這個考驗
[00:09:35.600 --> 00:09:37.700]  在當你信了主耶穌以後
[00:09:37.700 --> 00:09:40.700]  回到你的家鄉
[00:09:40.700 --> 00:09:43.000]  回到你的家庭
[00:09:43.000 --> 00:09:46.100]  回到你的工作間的裏面
[00:09:46.100 --> 00:09:51.700]  是沒有人知道你是不是一個基督徒
[00:09:51.700 --> 00:09:53.900]  還是在你生活的裏面
[00:09:53.900 --> 00:09:57.800]  選擇在你所有的環境當中
[00:09:57.800 --> 00:10:00.300]  告白耶穌與你的關係
[00:10:00.300 --> 00:10:02.100]  親愛的兄弟姐妹
[00:10:02.100 --> 00:10:05.400]  這個是最重要的關係
[00:10:05.400 --> 00:10:08.500]  前幾天有機會被邀請
[00:10:08.500 --> 00:10:20.600]  去在馬丁路德經的活動裏面帶領禱告
[00:10:20.600 --> 00:10:22.100]  那我作爲一個牧師我就知道
[00:10:22.100 --> 00:10:26.700]  這些的邀請都是非常政治性的
[00:10:26.700 --> 00:10:30.600]  那當中參加的有包括
[00:10:30.600 --> 00:10:33.900]  美國的議員當地的政治家
[00:10:33.900 --> 00:10:39.900]  也包括一些回教徒跟猶太的代表
[00:10:39.900 --> 00:10:42.800]  當我接受這個邀請的時候
[00:10:42.800 --> 00:10:45.700]  他們在紀念會的時候在Hilton
[00:10:45.700 --> 00:10:47.900]  那個很大的ballroom
[00:10:47.900 --> 00:10:52.000]  在好多年前的時候大概八年七年八年前的時候
[00:10:52.000 --> 00:10:56.800]  他邀請那個時候那個county的這個行政官
[00:10:56.800 --> 00:11:00.900]  就引路接受我在上面禱告
[00:11:00.900 --> 00:11:02.200]  當沒有接受禱告的時候
[00:11:02.200 --> 00:11:03.900]  我一直在禱告神啊
[00:11:03.900 --> 00:11:05.700]  我應該怎麼樣
[00:11:05.700 --> 00:11:07.100]  我應該怎麼樣
[00:11:07.100 --> 00:11:10.300]  到最後的時候發覺到我沒有辦法
[00:11:10.300 --> 00:11:12.800]  可以減低基督在我上面的立場
[00:11:12.800 --> 00:11:15.400]  所以我最後的時候禱告的時候
[00:11:15.400 --> 00:11:17.300]  我還是在當中說
[00:11:17.300 --> 00:11:25.500]  我奉着我相信的主耶穌基督的名字來禱告
[00:11:25.500 --> 00:11:29.200]  我上臺的時候不敢看周圍的人
[00:11:29.200 --> 00:11:33.000]  因爲一些人就開始說你是政治不敏感的人
[00:11:33.000 --> 00:11:36.100]  不會做事
[00:11:36.100 --> 00:11:39.500]  但是在那個場合當中
[00:11:39.500 --> 00:11:43.200]  若不是我表明我是在基督裏面的地位
[00:11:43.200 --> 00:11:48.100]  那麼我在哪裏表達這個地位
[00:11:48.100 --> 00:11:50.400]  今天基督徒最頻繁的地方就是
[00:11:50.400 --> 00:11:52.300]  我們在內在生命的裏面
[00:11:52.300 --> 00:11:56.500]  沒有讓主耶穌的主權領到我們的身上
[00:11:56.500 --> 00:11:57.900]  其中一個很容易的表達
[00:11:57.900 --> 00:12:00.500]  就是每天與神靜靜地禱告
[00:12:00.500 --> 00:12:03.700]  敬拜跟領聖
[00:12:03.700 --> 00:12:08.300]  不管你今天在教會里面服事多小
[00:12:08.300 --> 00:12:11.300]  若是你內在的生命沒有主耶穌的主權
[00:12:11.300 --> 00:12:14.100]  領導你每天的生活
[00:12:14.100 --> 00:12:17.500]  在看神的話語中得到祂的幫助
[00:12:17.500 --> 00:12:20.200]  最終世界來了
[00:12:20.200 --> 00:12:21.100]  營友來了
[00:12:21.100 --> 00:12:22.100]  撒旦來的時候
[00:12:22.100 --> 00:12:29.700]  你一定好像彼得一樣領導
[00:12:29.700 --> 00:12:33.500]  前兩個禮拜又接受了一個邀請
[00:12:33.500 --> 00:12:38.500]  今天在十月份要在美國加州的
[00:12:38.500 --> 00:12:47.100]  國會開會的時候領禱告
[00:12:47.100 --> 00:12:49.700]  我心裏面就想
[00:12:49.700 --> 00:12:52.700]  現在這個壓力又大了
[00:12:52.700 --> 00:12:57.100]  怎麼辦
[00:12:57.100 --> 00:12:59.900]  我還是決定十月二十八號
[00:12:59.900 --> 00:13:01.900]  星期二的早上十一點鐘
[00:13:01.900 --> 00:13:06.100]  領這個國會開會的禱告裏面
[00:13:06.100 --> 00:13:15.500]  開始奉主耶穌基督的名來禱告
[00:13:15.500 --> 00:13:18.700]  彼得的考驗從那個地方顯露出來
[00:13:18.700 --> 00:13:23.100]  就在他不認耶穌的地位開始
[00:13:23.100 --> 00:13:26.700]  所以當中他開始聽到人說
[00:13:26.700 --> 00:13:29.300]  你不是跟耶穌一國的
[00:13:29.300 --> 00:13:31.900]  他第一個就是保持着距離
[00:13:31.900 --> 00:13:33.100]  親愛的兄弟姐妹
[00:13:33.100 --> 00:13:37.100]  你在基督生命裏面有沒有事的時候也是這樣子
[00:13:37.100 --> 00:13:38.700]  你在教會里面服事
[00:13:38.700 --> 00:13:40.100]  你在教會里面愛主
[00:13:40.100 --> 00:13:42.700]  來到一個公司的場合裏面
[00:13:42.700 --> 00:13:44.300]  就問你
[00:13:44.300 --> 00:13:47.100]  你星期天做什麼
[00:13:47.100 --> 00:13:52.500]  你怎麼回答
[00:13:52.500 --> 00:13:56.100]  星期天我有事情
[00:13:56.100 --> 00:13:58.500]  還是你說
[00:13:58.500 --> 00:13:59.700]  我是一個教徒
[00:13:59.700 --> 00:14:01.300]  你不要再問我是什麼
[00:14:01.300 --> 00:14:02.500]  我是教徒就是了
[00:14:02.500 --> 00:14:04.300]  這樣子好了
[00:14:04.300 --> 00:14:06.900]  還是今天你說我是一個基督徒
[00:14:06.900 --> 00:14:08.900]  還是你跟你的朋友說
[00:14:08.900 --> 00:14:11.900]  我是一個蒙神診周的人
[00:14:11.900 --> 00:14:15.300]  星期天我是來服事
[00:14:15.300 --> 00:14:20.100]  敬拜這位佛的神
[00:14:20.100 --> 00:14:26.500]  第一個跌倒的現象就是你跟主的關係產生了距離
[00:14:26.500 --> 00:14:27.300]  其實很簡單
[00:14:27.300 --> 00:14:30.900]  我總共是你跟你先生太太
[00:14:30.900 --> 00:14:33.500]  發生了什麼感情上的問題
[00:14:33.500 --> 00:14:37.900]  你崇拜的時候都不會坐在一起
[00:14:37.900 --> 00:14:42.900]  今天可能例外
[00:14:42.900 --> 00:14:46.100]  第二次那個侍女又看見他
[00:14:46.100 --> 00:14:48.900]  到最後旁邊站着的人說
[00:14:48.900 --> 00:14:50.900]  這也是他們的遺憾
[00:14:50.900 --> 00:14:51.500]  你知道嗎
[00:14:51.500 --> 00:14:52.500]  壓力有兩種
[00:14:52.500 --> 00:14:55.500]  第一個是直接的問你
[00:14:55.500 --> 00:14:56.500]  對嗎
[00:14:56.500 --> 00:14:59.100]  你是不是第二種壓力更大
[00:14:59.100 --> 00:15:02.900]  不講後邊的耳朵就聽到
[00:15:02.900 --> 00:15:05.100]  這個人好像是跟耶穌一夥的
[00:15:05.100 --> 00:15:06.300]  他是家裏的一人
[00:15:06.300 --> 00:15:08.100]  然後傳到下面那個人說
[00:15:08.100 --> 00:15:09.100]  我也在上師了
[00:15:09.100 --> 00:15:10.700]  他也是家裏的一人
[00:15:10.700 --> 00:15:14.900]  看來好像是耶穌想進行廣告給他
[00:15:14.900 --> 00:15:15.900]  對呀對呀對呀
[00:15:15.900 --> 00:15:21.500]  這種壓力大
[00:15:21.500 --> 00:15:24.900]  就在那個時候一個人往下去跌倒的路程
[00:15:24.900 --> 00:15:31.100]  就是他把他的精力跟信仰拉開這個距離
[00:15:31.100 --> 00:15:33.100]  以前那個精力是很豐富的
[00:15:33.100 --> 00:15:33.900]  真實的
[00:15:33.900 --> 00:15:34.700]  流淚的
[00:15:34.700 --> 00:15:36.300]  受感動的
[00:15:36.300 --> 00:15:39.700]  但是因爲壓力的時候就把這個精力
[00:15:39.700 --> 00:15:44.300]  跟你的信仰拉開
[00:15:44.300 --> 00:15:51.100]  記得以前我們教會當中有一個同工
[00:15:51.100 --> 00:15:54.300]  他從臺灣來
[00:15:54.300 --> 00:15:56.100]  他的家族很大很大
[00:15:56.100 --> 00:15:58.300]  在臺灣很大很大
[00:15:58.300 --> 00:16:03.500]  他是在社會當中很有地位的一個人
[00:16:03.500 --> 00:16:04.700]  他的爸爸不信主
[00:16:04.700 --> 00:16:06.900]  後來他爸爸去世了
[00:16:06.900 --> 00:16:14.700]  他要回去趕回去臺灣來辦這個雙十
[00:16:14.700 --> 00:16:16.300]  他是一個教會的同工
[00:16:16.300 --> 00:16:17.500]  也是教會的長老
[00:16:17.500 --> 00:16:18.500]  你猜一下
[00:16:18.500 --> 00:16:20.900]  在那個時候你知道臺灣的
[00:16:20.900 --> 00:16:23.100]  在座當中有一些臺灣來的弟兄姊妹
[00:16:23.100 --> 00:16:25.900]  你知道臺灣的風俗很厲害
[00:16:25.900 --> 00:16:29.500]  而且他剛好是長子
[00:16:29.500 --> 00:16:32.900]  怎麼辦
[00:16:32.900 --> 00:16:35.700]  他回來以後沒有告訴我發生什麼事情
[00:16:35.700 --> 00:16:37.700]  後來我就聽到另外一個姊妹
[00:16:37.700 --> 00:16:41.700]  那個姊妹竟然認識了他的同鄉的一個人
[00:16:41.700 --> 00:16:43.500]  就告訴我說
[00:16:43.500 --> 00:16:44.700]  這個的弟兄
[00:16:44.700 --> 00:16:45.900]  這個的長老
[00:16:45.900 --> 00:16:48.900]  臨到這個案狀的時候
[00:16:48.900 --> 00:16:51.300]  受這個壓力太大了
[00:16:51.300 --> 00:16:56.100]  還是拿着這個臺灣風土的這些的
[00:16:56.100 --> 00:16:59.300]  風水的東西掛在他的身上
[00:16:59.300 --> 00:17:00.700]  去埋葬他的爸爸
[00:17:00.700 --> 00:17:05.100]  那個壓力多大
[00:17:05.100 --> 00:17:06.900]  今天若是神給你一個機會
[00:17:06.900 --> 00:17:08.100]  爲主戰利的時候
[00:17:08.100 --> 00:17:10.300]  你會怎麼樣爲主戰利
[00:17:10.300 --> 00:17:12.700]  你是聽了別人的聲音來決定
[00:17:12.700 --> 00:17:14.500]  你跟神的關係
[00:17:14.500 --> 00:17:16.700]  還是應作神的確
[00:17:16.700 --> 00:17:18.500]  讓你蒙受拯救
[00:17:18.500 --> 00:17:21.900]  能夠站立得住
[00:17:21.900 --> 00:17:23.100]  第三次
[00:17:23.100 --> 00:17:25.300]  旁邊的又問他
[00:17:25.300 --> 00:17:28.100]  他果然真的是一膽的
[00:17:28.100 --> 00:17:28.900]  在那個時候
[00:17:28.900 --> 00:17:30.700]  大家不曉得有沒有注意到
[00:17:30.700 --> 00:17:37.100]  在這個經文當中的第七十節
[00:17:37.100 --> 00:17:37.900]  七十一節
[00:17:37.900 --> 00:17:41.900]  彼得就發奏了啓示的說
[00:17:41.900 --> 00:17:43.700]  英文的原文就是
[00:17:43.700 --> 00:17:48.100]  意思是說他很frustrated
[00:17:48.100 --> 00:17:50.700]  就覺得很煩厭
[00:17:50.700 --> 00:17:53.500]  人家在問這個問題的時候很煩厭
[00:17:53.500 --> 00:17:55.100]  血氣就在當中出來
[00:17:55.100 --> 00:17:56.900]  原先是很軟弱的
[00:17:56.900 --> 00:17:58.900]  原先是不知道怎麼處理的
[00:17:58.900 --> 00:18:00.100]  到最後的時候
[00:18:00.100 --> 00:18:03.300]  他的血氣包着他的軟弱的時候
[00:18:03.300 --> 00:18:11.100]  就顯露出那一種不安的這種的表達
[00:18:11.100 --> 00:18:12.900]  這個是彼得走過這個道路
[00:18:12.900 --> 00:18:14.700]  現在弟兄姊妹
[00:18:14.700 --> 00:18:16.900]  若是今天你在神的面前
[00:18:16.900 --> 00:18:18.900]  有許多許多的時候
[00:18:18.900 --> 00:18:22.300]  你受着很多信仰的討厭
[00:18:22.300 --> 00:18:23.900]  你都過關
[00:18:23.900 --> 00:18:25.500]  你都勝過
[00:18:25.500 --> 00:18:27.300]  我盼望你
[00:18:27.300 --> 00:18:35.100]  在與主關係的這個告白當中得勝有餘
[00:18:35.100 --> 00:18:37.700]  當彼得想起耶穌所說的話
[00:18:37.700 --> 00:18:40.700]  雞叫兩鞭以先
[00:18:40.700 --> 00:18:43.300]  你要三次不認主的時候
[00:18:43.300 --> 00:18:45.300]  他想起來就哭了
[00:18:45.300 --> 00:18:48.700]  哈利路亞感謝神
[00:18:48.700 --> 00:18:52.300]  我覺得這個就叫做恩典的記號
[00:18:52.300 --> 00:18:58.700]  你跟我都不是Superman
[00:18:58.700 --> 00:19:02.300]  你跟我都是不是Superman
[00:19:02.300 --> 00:19:04.300]  你會跌倒嗎
[00:19:04.300 --> 00:19:06.900]  你會軟弱嗎
[00:19:06.900 --> 00:19:09.900]  我以前教會里面有個童工
[00:19:09.900 --> 00:19:12.500]  跌倒了
[00:19:12.500 --> 00:19:17.100]  在感情關係當中跌倒
[00:19:17.100 --> 00:19:19.900]  在動漫的時候
[00:19:19.900 --> 00:19:23.900]  有一次我們開會的一個弟兄來
[00:19:23.900 --> 00:19:26.500]  跟着他太太來
[00:19:26.500 --> 00:19:29.500]  他立時上線
[00:19:29.500 --> 00:19:32.500]  就是那個時候跌倒是非常真實
[00:19:32.500 --> 00:19:35.900]  立刻的承認說我跌倒
[00:19:35.900 --> 00:19:37.500]  後來才發現
[00:19:37.500 --> 00:19:40.500]  原來他在工作間裏面
[00:19:40.500 --> 00:19:42.300]  正有一個女人
[00:19:42.300 --> 00:19:45.700]  就是一天到晚在告訴他
[00:19:45.700 --> 00:19:51.500]  在天主的環境底下跌倒
[00:19:51.500 --> 00:19:56.300]  但是感謝讚美主
[00:19:56.300 --> 00:19:59.500]  神有一個恩典的記號
[00:19:59.500 --> 00:20:04.700]  在我們沒有認識主耶穌的時候
[00:20:04.700 --> 00:20:10.700]  耶穌就先認識我們的軟弱
[00:20:10.700 --> 00:20:14.300]  當彼得還沒有跌倒以先
[00:20:14.300 --> 00:20:16.500]  耶穌就向彼得說
[00:20:16.500 --> 00:20:18.700]  基教兩遍以先
[00:20:18.700 --> 00:20:23.500]  禮三次的跌倒
[00:20:23.500 --> 00:20:25.500]  我相信這個是神的恩典
[00:20:25.500 --> 00:20:29.100]  神認識我們知道我們
[00:20:29.100 --> 00:20:31.500]  若是今天我們在熟練的生命當中
[00:20:31.500 --> 00:20:34.100]  稍微有個時候軟弱
[00:20:34.100 --> 00:20:35.300]  不想服侍
[00:20:35.300 --> 00:20:38.100]  看到服侍很煩厭
[00:20:38.100 --> 00:20:41.500]  傳福利世上開始沒有這種日程
[00:20:41.500 --> 00:20:43.900]  求主在當中給你一個恩典的記號
[00:20:43.900 --> 00:20:45.500]  想起了主耶穌的愛
[00:20:45.500 --> 00:20:47.500]  想起了主耶穌的恩典
[00:20:47.500 --> 00:20:51.300]  想起了主耶穌如何的幫助你
[00:20:51.300 --> 00:20:54.700]  你的生命就會迴轉過來
[00:20:54.700 --> 00:20:56.300]  很多年前在我教會里面
[00:20:56.300 --> 00:21:02.100]  我們開始小組的事工
[00:21:02.100 --> 00:21:03.700]  這個家庭從國內來
[00:21:03.700 --> 00:21:06.700]  兩位都是醫生
[00:21:06.700 --> 00:21:09.100]  後來我看到這兩個的一對夫婦
[00:21:09.100 --> 00:21:10.300]  就開始培育他
[00:21:10.300 --> 00:21:13.100]  那麼他的太太很愛主
[00:21:13.100 --> 00:21:13.900]  願意接受主
[00:21:13.900 --> 00:21:15.700]  他的先生因爲工作忙
[00:21:15.700 --> 00:21:18.700]  因爲有診所很忙
[00:21:18.700 --> 00:21:20.300]  那麼你知道了
