
[00:00:00.000 --> 00:00:03.720]  好,我們又開始《查詢》的話語了
[00:01:49.520 --> 00:01:53.160]  我們也都已經在網上放上去了
[00:01:53.160 --> 00:01:55.160]  接着我們就變臉後轉
[00:01:55.160 --> 00:01:58.520]  上個星期我們看到耶穌和那幫門徒下山的時候
[00:01:58.520 --> 00:02:00.040]  立刻面對挑戰
[00:02:00.040 --> 00:02:03.200]  因爲有一個人的兒子被鬼附了
[00:02:03.200 --> 00:02:05.560]  但門徒不能夠趕鬼
[00:02:05.560 --> 00:02:09.640]  於是就在質疑你有沒有能力
[00:02:09.640 --> 00:02:12.520]  耶穌後來就將這些鬼趕走了
[00:02:12.520 --> 00:02:13.840]  特別的提醒他們
[00:02:13.840 --> 00:02:15.240]  有時候有些特別的事
[00:02:15.240 --> 00:02:16.960]  我們是要禁食討告的
[00:02:16.960 --> 00:02:18.960]  而我們更加欣賞父親
[00:02:18.960 --> 00:02:20.320]  他承認我說我信
[00:02:20.320 --> 00:02:21.320]  但我信不足
[00:02:21.320 --> 00:02:22.760]  求主禰來幫助
[00:02:22.760 --> 00:02:25.160]  好了,今天我們看到最後了
[00:02:25.160 --> 00:02:27.160]  這個題目是很特別的
[00:02:27.160 --> 00:02:30.040]  很難找到這個,叫做"挖銀交稅"
[00:02:30.040 --> 00:02:31.520]  就是一個"挖"詞
[00:02:31.520 --> 00:02:33.400]  我們經常去挖銀
[00:02:33.400 --> 00:02:34.600]  如果你留意到
[00:02:34.600 --> 00:02:37.520]  耶穌登山變象下山之後
[00:02:37.520 --> 00:02:40.400]  剛纔我已經講過第一個挑戰
[00:02:40.400 --> 00:02:44.560]  就是究竟那些門徒有沒有能力去趕鬼
[00:02:44.560 --> 00:02:47.560]  那時候耶穌教導了我們要用信心
[00:02:47.560 --> 00:02:49.840]  接着第二個挑戰是什麼呢
[00:02:49.840 --> 00:02:52.120]  就是挑戰耶穌自己本身
[00:02:52.120 --> 00:02:56.360]  就是問耶穌,你需不需要立丁稅
[00:02:56.360 --> 00:02:57.360]  那這個時候
[00:02:57.360 --> 00:02:59.200]  這段經文有什麼教導呢
[00:02:59.200 --> 00:03:02.520]  我們先看這一段經文
[00:03:02.520 --> 00:03:04.920]  這段經文也是馬蹄福音記載
[00:03:04.920 --> 00:03:07.160]  三個很獨特的神跡
[00:03:07.160 --> 00:03:08.880]  最後的一個
[00:03:08.880 --> 00:03:11.480]  馬蹄福音只記載了三個很獨特的神跡
[00:03:11.480 --> 00:03:13.600]  其他幾書福音書裏面沒有的
[00:03:13.600 --> 00:03:16.200]  那這裏也是最後一個
[00:03:16.200 --> 00:03:17.720]  就是記載在馬蹄福音
[00:03:17.720 --> 00:03:19.400]  好,我們一起去聽
[00:03:19.400 --> 00:03:22.400]  馬蹄福音第十七章二十四到二十七節
[00:03:49.400 --> 00:03:52.400]  既然如此,兒子就可以免稅了
[00:03:52.400 --> 00:03:54.400]  但恐怕觸犯他們
[00:03:54.400 --> 00:03:56.400]  你且往海邊去變遠
[00:03:56.400 --> 00:03:59.400]  把先釣上來的魚拿起來
[00:03:59.400 --> 00:04:02.400]  開了他的喉,只剩一塊錢
[00:04:02.400 --> 00:04:05.400]  請你拿去吸他們,作你我的稅民
[00:04:05.400 --> 00:04:08.400]  好,那我們要先了解背景
[00:04:08.400 --> 00:04:11.400]  這段經文我們很容易就將另外一段經文
[00:04:11.400 --> 00:04:14.400]  就是馬蹄福音二十二章十五到二十二節
[00:04:14.400 --> 00:04:16.400]  去誤解了
[00:04:16.400 --> 00:04:18.400]  那段經文就是說到法利塞人
[00:04:18.400 --> 00:04:20.400]  還有希律人
[00:04:20.400 --> 00:04:22.400]  希律黨這些人
[00:04:22.400 --> 00:04:24.400]  聯手去對付耶穌
[00:04:24.400 --> 00:04:28.400]  就問耶穌應不應該立稅給該撒
[00:04:28.400 --> 00:04:31.400]  我們很容易會混淆了這一段經文
[00:04:31.400 --> 00:04:35.400]  那個稅,原文兩個是不同的字
[00:04:35.400 --> 00:04:37.400]  丁稅和立稅給該撒
[00:04:37.400 --> 00:04:41.400]  那立稅給該撒就是當時羅馬政府
[00:04:41.400 --> 00:04:45.400]  統治之下所有公民應該要有的責任
[00:04:45.400 --> 00:04:47.400]  你一定要交稅
[00:04:47.400 --> 00:04:49.400]  無論我們在香港,或者我們在英國
[00:04:49.400 --> 00:04:51.400]  我們都需要怎麼樣呢
[00:04:51.400 --> 00:04:53.400]  基本上要立稅
[00:04:53.400 --> 00:04:55.400]  我自己都很麻煩了
[00:04:55.400 --> 00:04:58.400]  因爲我曾經申請NI
[00:04:58.400 --> 00:05:00.400]  我說我已經退休了
[00:05:00.400 --> 00:05:03.400]  所以後來他就回復了,就是我申請的
[00:05:03.400 --> 00:05:05.400]  他回覆了一封信給我
[00:05:05.400 --> 00:05:07.400]  你不用要立稅,因爲你退休了
[00:05:07.400 --> 00:05:09.400]  但我都說不是,你有時候有些保險
[00:05:09.400 --> 00:05:11.400]  你都有收到一些錢的嘛
[00:05:11.400 --> 00:05:13.400]  你都要立的
[00:05:13.400 --> 00:05:15.400]  於是我又要再申請
[00:05:15.400 --> 00:05:17.400]  我就說自己是自顧人士
[00:05:17.400 --> 00:05:19.400]  他就給我了NI的號碼
[00:05:19.400 --> 00:05:21.400]  但現在我女兒不停催我說
[00:05:21.400 --> 00:05:25.400]  你快點填啊,因爲一月底就要報稅了
[00:05:25.400 --> 00:05:27.400]  我真的不知道怎麼填的
[00:05:27.400 --> 00:05:29.400]  因爲我不是很會搞這些事情
[00:05:29.400 --> 00:05:32.400]  但無論如何,我覺得這是我們公民的責任
[00:05:32.400 --> 00:05:34.400]  我們是要立這個稅的
[00:05:34.400 --> 00:05:36.400]  但是你記住,所以耶穌就說
[00:05:36.400 --> 00:05:38.400]  該撒的物該還給該撒
[00:05:38.400 --> 00:05:40.400]  神的物該還給神
[00:05:40.400 --> 00:05:42.400]  那個是指什麼呢
[00:05:42.400 --> 00:05:44.400]  就是他們政府要人立的稅
[00:05:44.400 --> 00:05:46.400]  但這次這段經文,記住
[00:05:46.400 --> 00:05:48.400]  絕對不是那個稅
[00:05:48.400 --> 00:05:50.400]  他是問你
[00:05:50.400 --> 00:05:54.400]  耶穌會不會立這個叫丁稅
[00:05:54.400 --> 00:05:56.400]  什麼叫丁稅呢
[00:05:56.400 --> 00:05:59.400]  如果我們透過《出埃及記》三十章
[00:05:59.400 --> 00:06:02.400]  十一到第十六節裏面記載
[00:06:02.400 --> 00:06:04.400]  原來他們在曠野漂流的時候
[00:06:04.400 --> 00:06:07.400]  就曾經做了一次人口普查
[00:06:07.400 --> 00:06:09.400]  登記了那些人
[00:06:09.400 --> 00:06:12.400]  那二十歲以上的男丁呢
[00:06:12.400 --> 00:06:16.400]  就是每一個人就要交半社克納的銀子
[00:06:16.400 --> 00:06:18.400]  這個是一個稅項
[00:06:18.400 --> 00:06:20.400]  好,我們來看一看
[00:06:20.400 --> 00:06:22.400]  《出埃及記》第三十章
[00:06:22.400 --> 00:06:24.400]  十四到第十六節
[00:06:24.400 --> 00:06:27.400]  但過去歸那些被數的人
[00:06:27.400 --> 00:06:30.400]  從二十歲以外,只要將這來
[00:06:30.400 --> 00:06:33.400]  他們爲熟生命,將禮物貢給奴華
[00:06:33.400 --> 00:06:35.400]  貢足的不可多出
[00:06:35.400 --> 00:06:37.400]  質同的也不可少出
[00:06:37.400 --> 00:06:40.400]  各人要出半社克納
[00:06:40.400 --> 00:06:43.400]  你要從以色列人生者屬罪人
[00:06:43.400 --> 00:06:45.400]  得爲會莫的使用
[00:06:45.400 --> 00:06:47.400]  可以在奴華面前
[00:06:47.400 --> 00:06:49.400]  爲以色列人的紀念熟生命
[00:06:49.400 --> 00:06:52.400]  原來已經在《出埃及記》的時候
[00:06:52.400 --> 00:06:53.400]  他們人口普查之後
[00:06:53.400 --> 00:06:57.400]  逢二十歲以上的人就要給這個稅項
[00:06:57.400 --> 00:06:59.400]  這個稅項很特別的
[00:06:59.400 --> 00:07:00.400]  你有沒有留意到
[00:07:00.400 --> 00:07:02.400]  有錢的人不需要你多給
[00:07:02.400 --> 00:07:03.400]  但是窮的人呢
[00:07:03.400 --> 00:07:05.400]  又不可以不給
[00:07:05.400 --> 00:07:08.400]  其實半社克納就不是很多
[00:07:08.400 --> 00:07:11.400]  這個錢用來做什麼呢
[00:07:11.400 --> 00:07:14.400]  就是作爲會莫的使用
[00:07:14.400 --> 00:07:19.400]  維持着會莫的開支
[00:07:19.400 --> 00:07:21.400]  這個稅項特別提到
[00:07:21.400 --> 00:07:25.400]  貧窮人都不可以避免
[00:07:25.400 --> 00:07:27.400]  而在主耶穌那個年代裏面
[00:07:27.400 --> 00:07:31.400]  二十歲至五十歲以上的猶太男丁
[00:07:31.400 --> 00:07:34.400]  無論是住在耶路撒冷
[00:07:34.400 --> 00:07:36.400]  或者在海外
[00:07:36.400 --> 00:07:38.400]  那時候的海外可能是加利利
[00:07:38.400 --> 00:07:41.400]  或者甚至去到約旦這些地方
[00:07:41.400 --> 00:07:45.400]  但是他們都要交這個丁稅
[00:07:45.400 --> 00:07:46.400]  這個丁稅做什麼呢
[00:07:46.400 --> 00:07:49.400]  在《出埃及記》的時候就是會莫
[00:07:49.400 --> 00:07:51.400]  但是耶穌那個年代
[00:07:51.400 --> 00:07:54.400]  就要維持聖殿的運作
[00:07:54.400 --> 00:08:00.400]  因爲他們的聖殿的消費是很高的
[00:08:00.400 --> 00:08:02.400]  等下我們會再探討
[00:08:02.400 --> 00:08:05.400]  很多人在預祝節的時候
[00:08:05.400 --> 00:08:07.400]  就回到耶路撒冷守節
[00:08:07.400 --> 00:08:09.400]  當他們回到耶路撒冷守節的時候
[00:08:09.400 --> 00:08:12.400]  他們就要交這個稅項
[00:08:12.400 --> 00:08:14.400]  於是之前一個月
[00:08:14.400 --> 00:08:18.400]  巴勒斯坦地和外地的地方
[00:08:18.400 --> 00:08:21.400]  都有專人去做什麼呢
[00:08:21.400 --> 00:08:23.400]  就負責收這些稅項
[00:08:23.400 --> 00:08:25.400]  所以這一次
[00:08:25.400 --> 00:08:28.400]  孫文彼得的人並不是羅馬官員
[00:08:28.400 --> 00:08:29.400]  請你記住
[00:08:29.400 --> 00:08:30.400]  這些是什麼呢
[00:08:30.400 --> 00:08:34.400]  就是以色列人的官長所委派的人
[00:08:34.400 --> 00:08:37.400]  這個丁稅又叫做什麼呢
[00:08:37.400 --> 00:08:39.400]  聖殿稅
[00:08:39.400 --> 00:08:41.400]  就是給聖殿運作的
[00:08:41.400 --> 00:08:43.400]  也叫做屬命錢
[00:08:43.400 --> 00:08:45.400]  記不記得第十六節叫做屬生命
[00:08:45.400 --> 00:08:49.400]  是代表了你對神的救贖
[00:08:49.400 --> 00:08:51.400]  獻上感恩
[00:08:51.400 --> 00:08:54.400]  是含有了有感恩的成分
[00:08:54.400 --> 00:08:56.400]  因爲是神拯救了你
[00:08:56.400 --> 00:08:59.400]  但也是有責任的所在
[00:08:59.400 --> 00:09:01.400]  所以我們的奉獻
[00:09:01.400 --> 00:09:05.400]  都是有這兩方面的意識在當中
[00:09:05.400 --> 00:09:09.400]  我奉獻是因爲神拯救了我
[00:09:09.400 --> 00:09:10.400]  你救贖了我
[00:09:10.400 --> 00:09:11.400]  我要獻上感恩
[00:09:11.400 --> 00:09:13.400]  但也是要什麼呢
[00:09:13.400 --> 00:09:14.400]  就算你不願意
[00:09:14.400 --> 00:09:16.400]  你也要承擔這個責任的
[00:09:16.400 --> 00:09:18.400]  昔日的會磨
[00:09:18.400 --> 00:09:20.400]  或者聖殿
[00:09:20.400 --> 00:09:25.400]  是一個耗費很大金錢的地方
[00:09:25.400 --> 00:09:27.400]  你看回來
[00:09:27.400 --> 00:09:29.400]  他們每天早上清晨的時候
[00:09:29.400 --> 00:09:31.400]  和夜晚時刻他們要獻祭
[00:09:31.400 --> 00:09:34.400]  記住是每天的清晨和夜晚時刻
[00:09:34.400 --> 00:09:38.400]  他們每晚要獻上一隻一歲的羊羔
[00:09:38.400 --> 00:09:42.400]  同時要獻上酒、麪粉、油
[00:09:42.400 --> 00:09:44.400]  和要燒香的
[00:09:44.400 --> 00:09:48.400]  還有祭司身上所穿的衣服
[00:09:48.400 --> 00:09:50.400]  是很昂貴的
[00:09:50.400 --> 00:09:53.400]  是用很好的物料去做的
[00:09:53.400 --> 00:09:55.400]  裝飾品和袍子
[00:09:55.400 --> 00:09:59.400]  大祭司的袍子是更加厲害
[00:09:59.400 --> 00:10:03.400]  所以如果他們不按當時的民間的方法
[00:10:03.400 --> 00:10:05.400]  去交這個稅
[00:10:05.400 --> 00:10:09.400]  他們甚至可以扣押他們的財物
[00:10:09.400 --> 00:10:11.400]  但這個稅項請你記住
[00:10:11.400 --> 00:10:14.400]  這個稅項不是政府定規的
[00:10:14.400 --> 00:10:16.400]  必然要交的
[00:10:16.400 --> 00:10:18.400]  所以很真這麼說
[00:10:18.400 --> 00:10:20.400]  這幫人他們不去交
[00:10:20.400 --> 00:10:22.400]  是沒有辦法的
[00:10:22.400 --> 00:10:25.400]  你逼不了他們
[00:10:25.400 --> 00:10:27.400]  很簡單的舉個例子
[00:10:27.400 --> 00:10:31.400]  當年我們借學校做教會
[00:10:31.400 --> 00:10:33.400]  新年的時候
[00:10:33.400 --> 00:10:35.400]  我們都會送上一些禮物
[00:10:35.400 --> 00:10:37.400]  幫民長莊校長的
[00:10:37.400 --> 00:10:40.400]  譬如中秋節之前我們會送月餅
[00:10:40.400 --> 00:10:42.400]  記住不是中秋節之後
[00:10:42.400 --> 00:10:45.400]  在新年的時候
[00:10:45.400 --> 00:10:47.400]  我們又會送一些曲奇餅
[00:10:47.400 --> 00:10:52.400]  給清潔工人校工
[00:10:52.400 --> 00:10:54.400]  這不是律法的規定
[00:10:54.400 --> 00:10:56.400]  但這是我們要去做的事
[00:10:56.400 --> 00:10:58.400]  記住
[00:10:58.400 --> 00:11:02.400]  這個數項不是很巨大的
[00:11:02.400 --> 00:11:03.400]  半社克納
[00:11:03.400 --> 00:11:05.400]  所以窮的人都出得起
[00:11:05.400 --> 00:11:08.400]  但這個稅項是大概多少呢
[00:11:08.400 --> 00:11:12.400]  就是大概平均一個勞動工人
[00:11:12.400 --> 00:11:15.400]  是兩日至四日的工資
[00:11:15.400 --> 00:11:17.400]  請你記住
[00:11:17.400 --> 00:11:19.400]  他一年只給一次
[00:11:19.400 --> 00:11:21.400]  這一次的工資
[00:11:21.400 --> 00:11:25.400]  是他們做可能兩至四日的工資
[00:11:25.400 --> 00:11:28.400]  即是說其實不是一個很巨大的數項
[00:11:28.400 --> 00:11:33.400]  但如果個個都肯去交的時候
[00:11:33.400 --> 00:11:35.400]  你就不要小看這些
[00:11:35.400 --> 00:11:38.400]  集疫成求聚沙成塔
[00:11:38.400 --> 00:11:40.400]  如果每個人都肯交的話
[00:11:40.400 --> 00:11:42.400]  那就很足夠
[00:11:42.400 --> 00:11:44.400]  而且很豐富
[00:11:44.400 --> 00:11:45.400]  很可惜
[00:11:45.400 --> 00:11:47.400]  不是個個都肯承擔這個責任
[00:11:47.400 --> 00:11:49.400]  正如我經常說
[00:11:49.400 --> 00:11:50.400]  教會都是這樣
[00:11:50.400 --> 00:11:51.400]  我經常說
[00:11:51.400 --> 00:11:53.400]  我說當年我目會的時候
[00:11:53.400 --> 00:11:58.400]  我不是着重奉獻的金額是多少
[00:11:58.400 --> 00:12:00.400]  是有沒有每一個人
[00:12:00.400 --> 00:12:03.400]  都盡回應盡的責任去奉獻
[00:12:03.400 --> 00:12:05.400]  我們那時候美金堂
[00:12:05.400 --> 00:12:07.400]  我不知道現在還有沒有
[00:12:07.400 --> 00:12:08.400]  我們會打出來的
[00:12:08.400 --> 00:12:11.400]  上個月我們收了多少錢奉獻
[00:12:11.400 --> 00:12:13.400]  平均有多少人聚會
[00:12:13.400 --> 00:12:15.400]  但用奉獻風的
[00:12:15.400 --> 00:12:16.400]  只是有多少個人
[00:12:16.400 --> 00:12:18.400]  原來只佔40%
[00:12:18.400 --> 00:12:21.400]  即是60%或者40-50%的人
[00:12:21.400 --> 00:12:22.400]  是沒有奉獻的
[00:12:22.400 --> 00:12:24.400]  所以這個我們都要去反思
[00:12:24.400 --> 00:12:26.400]  究竟我們有沒有承擔這個責任
[00:12:26.400 --> 00:12:27.400]  好了
[00:12:27.400 --> 00:12:30.400]  那究竟立定不立這個稅呢
[00:12:30.400 --> 00:12:33.400]  立稅的人向彼得遜問
[00:12:33.400 --> 00:12:37.400]  主耶穌會不會立稅呢
[00:12:37.400 --> 00:12:39.400]  我們再看第17章的24節
[00:12:39.400 --> 00:12:44.400]  到了加伯利尼有收丁稅的人來見彼
[00:12:44.400 --> 00:12:47.400]  你們義先生不立丁稅嗎
[00:12:47.400 --> 00:12:49.400]  如果你留意到
[00:12:49.400 --> 00:12:52.400]  在聖經裏面丁稅圈住
[00:12:52.400 --> 00:12:54.400]  丁稅約有半塊錢
[00:12:54.400 --> 00:12:56.400]  你有沒有留意到
[00:12:56.400 --> 00:12:59.400]  他們不是直接來問耶穌的
[00:12:59.400 --> 00:13:01.400]  有兩個可能性
[00:13:01.400 --> 00:13:02.400]  第一
[00:13:02.400 --> 00:13:04.400]  他們是對耶穌的尊重
[00:13:04.400 --> 00:13:08.400]  不直接問祂免得祂尷介
[00:13:08.400 --> 00:13:11.400]  就當是結婚走
[00:13:11.400 --> 00:13:14.400]  有個人來帶去
[00:13:14.400 --> 00:13:15.400]  簽名了
[00:13:15.400 --> 00:13:18.400]  但是沒有留下禮金
[00:13:18.400 --> 00:13:19.400]  走進去了
[00:13:19.400 --> 00:13:21.400]  那就糟了
[00:13:21.400 --> 00:13:23.400]  你會不會通知新郎哥
[00:13:23.400 --> 00:13:26.400]  這個是新郎哥的朋友和親情
[00:13:26.400 --> 00:13:27.400]  喂
[00:13:27.400 --> 00:13:28.400]  你請來的那個人
[00:13:28.400 --> 00:13:30.400]  簽完名就進去了
[00:13:30.400 --> 00:13:32.400]  他想喫一頓黃餐
[00:13:32.400 --> 00:13:33.400]  連禮都沒有
[00:13:33.400 --> 00:13:35.400]  你會叫那個新郎哥去問嗎
[00:13:35.400 --> 00:13:36.400]  當然不會
[00:13:36.400 --> 00:13:37.400]  這麼尷尬
[00:13:37.400 --> 00:13:39.400]  可能你就會知道那個親戚
[00:13:39.400 --> 00:13:41.400]  有個朋友和他一起來
[00:13:41.400 --> 00:13:42.400]  那個朋友你是認識的
[00:13:42.400 --> 00:13:43.400]  可能你會撥在一邊
[00:13:43.400 --> 00:13:44.400]  喂
[00:13:44.400 --> 00:13:46.400]  你問一問什麼
[00:13:46.400 --> 00:13:47.400]  他已經簽了名了
[00:13:47.400 --> 00:13:48.400]  但是
[00:13:48.400 --> 00:13:50.400]  他好像沒有留下禮金
[00:13:50.400 --> 00:13:52.400]  不知道會不會他忘記了呢
[00:13:52.400 --> 00:13:54.400]  你試一問他
[00:13:54.400 --> 00:13:56.400]  大家不明白這個道理嗎
[00:13:56.400 --> 00:13:57.400]  你就不會叫新郎哥
[00:13:57.400 --> 00:13:59.400]  直接去問這件事
[00:13:59.400 --> 00:14:00.400]  好了
[00:14:00.400 --> 00:14:02.400]  有時候我們見到某個人
[00:14:02.400 --> 00:14:03.400]  他有些問題
[00:14:03.400 --> 00:14:05.400]  但是可能怕被他有壓力
[00:14:05.400 --> 00:14:06.400]  或者尷介
[00:14:06.400 --> 00:14:07.400]  於是怎麼樣呢
[00:14:07.400 --> 00:14:09.400]  可能他就會問第三者
[00:14:09.400 --> 00:14:10.400]  最簡單舉個例
[00:14:10.400 --> 00:14:12.400]  請大家爲這件事祈禱
[00:14:12.400 --> 00:14:14.400]  就是我有一對夫婦
[00:14:14.400 --> 00:14:15.400]  女朋友
[00:14:15.400 --> 00:14:17.400]  特別由小丑大的
[00:14:17.400 --> 00:14:18.400]  很疼愛她
[00:14:18.400 --> 00:14:19.400]  她剛剛請了我
[00:14:19.400 --> 00:14:20.400]  星期四去她家裏喫飯
[00:14:20.400 --> 00:14:22.400]  誰知道昨天晚上
[00:14:22.400 --> 00:14:24.400]  突然間傳了個信息
[00:14:24.400 --> 00:14:26.400]  那個太太就說
[00:14:26.400 --> 00:14:28.400]  她沒有說取消
[00:14:28.400 --> 00:14:29.400]  但是她說
[00:14:29.400 --> 00:14:30.400]  我的丈夫
[00:14:30.400 --> 00:14:32.400]  家裏有事
[00:14:32.400 --> 00:14:34.400]  現在就買了機票
[00:14:34.400 --> 00:14:37.400]  星期二就回香港了
[00:14:37.400 --> 00:14:40.400]  我都不會直接再問她丈夫
[00:14:40.400 --> 00:14:41.400]  都是我會友
[00:14:41.400 --> 00:14:42.400]  你什麼事
[00:14:42.400 --> 00:14:43.400]  我都問她太太
[00:14:43.400 --> 00:14:46.400]  你丈夫究竟發生什麼事
[00:14:46.400 --> 00:14:49.400]  她媽媽已經八歲多歲
[00:14:49.400 --> 00:14:52.400]  但是有細菌進了她身體
[00:14:52.400 --> 00:14:55.400]  醫生說其實不樂觀
[00:14:55.400 --> 00:14:57.400]  你知道現在回香港探病
[00:14:57.400 --> 00:14:59.400]  是不可以經常探到的
[00:14:59.400 --> 00:15:00.400]  但是醫生已經說
[00:15:00.400 --> 00:15:01.400]  她可以隨時來探
[00:15:01.400 --> 00:15:04.400]  其實這個是絕不樂觀
[00:15:04.400 --> 00:15:06.400]  所以她買了機票
[00:15:06.400 --> 00:15:08.400]  明天就會立刻飛回香港
[00:15:08.400 --> 00:15:11.400]  我就不會立刻去問當事人
[00:15:11.400 --> 00:15:12.400]  免得她有壓力
[00:15:12.400 --> 00:15:14.400]  免得她有尷尬
[00:15:14.400 --> 00:15:15.400]  所以這幫人
[00:15:15.400 --> 00:15:17.400]  爲什麼會問彼得呢
[00:15:17.400 --> 00:15:19.400]  其中一個因素
[00:15:19.400 --> 00:15:21.400]  可能是對耶穌的尊敬
[00:15:21.400 --> 00:15:23.400]  所以就沒有直接問耶穌
[00:15:23.400 --> 00:15:25.400]  但是另一個可能性
[00:15:25.400 --> 00:15:26.400]  而這個可能性
[00:15:26.400 --> 00:15:27.400]  我覺得是更加大的
[00:15:27.400 --> 00:15:30.400]  就是想試探主
[00:15:30.400 --> 00:15:34.400]  所以故意去問彼得
[00:15:34.400 --> 00:15:36.400]  因爲大家都熟悉
[00:15:36.400 --> 00:15:38.400]  我曾經在當中說過
[00:15:38.400 --> 00:15:40.400]  投奔到海邊的時候
[00:15:40.400 --> 00:15:42.400]  彼得是一個心直口快的人
[00:15:42.400 --> 00:15:45.400]  他說話有時候不經大怒的
[00:15:45.400 --> 00:15:48.400]  比如主啊你不要死
[00:15:48.400 --> 00:15:50.400]  我要和你在一起
[00:15:50.400 --> 00:15:51.400]  我要幫助你
[00:15:51.400 --> 00:15:52.400]  又在投奔下去
[00:15:52.400 --> 00:15:55.400]  主啊你讓我走到海里
[00:15:55.400 --> 00:15:57.400]  但是那時候波濤很勇敢
[00:15:57.400 --> 00:15:59.400]  所以更加容易在口裏面
[00:15:59.400 --> 00:16:02.400]  找到攻擊耶穌的把柄
[00:16:02.400 --> 00:16:04.400]  而且彼得是首席叛徒
[00:16:04.400 --> 00:16:05.400]  你記不記得
[00:16:05.400 --> 00:16:06.400]  他是頭兒
[00:16:06.400 --> 00:16:08.400]  如果彼得說錯了
[00:16:08.400 --> 00:16:11.400]  他們就很容易攻擊主
[00:16:11.400 --> 00:16:14.400]  所以他們就沒有
[00:16:14.400 --> 00:16:16.400]  直接去問耶穌
[00:16:16.400 --> 00:16:18.400]  而彼得說
[00:16:18.400 --> 00:16:21.400]  主耶穌爲什麼納稅
[00:16:21.400 --> 00:16:25.400]  然後說你不尊重神
[00:16:25.400 --> 00:16:27.400]  不守神的律法
[00:16:27.400 --> 00:16:30.400]  就可以拿到把柄來攻擊耶穌
[00:16:30.400 --> 00:16:32.400]  所以我們都要很小心
[00:16:32.400 --> 00:16:34.400]  我們要分辨的
[00:16:34.400 --> 00:16:35.400]  有時候有些充滿了
[00:16:35.400 --> 00:16:38.400]  惡毒鬼寨的話語
[00:16:38.400 --> 00:16:40.400]  其實是想套你的東西
[00:16:40.400 --> 00:16:41.400]  煽你一頓
[00:16:41.400 --> 00:16:42.400]  甚至攻擊你
[00:16:42.400 --> 00:16:45.400]  就好像很有禮貌地
[00:16:45.400 --> 00:16:46.400]  和你說話
[00:16:46.400 --> 00:16:50.400]  但是那個動機可能是錯的
[00:16:50.400 --> 00:16:52.400]  所以那些充滿了
[00:16:52.400 --> 00:16:53.400]  惡毒鬼寨的話
[00:16:53.400 --> 00:16:55.400]  和一些真真正正
[00:16:55.400 --> 00:16:58.400]  沒有謙虛恭敬的話語
[00:16:58.400 --> 00:16:59.400]  表面可能是
[00:16:59.400 --> 00:17:01.400]  不是很大的差異
