
[00:00:00.000 --> 00:00:05.600]  我們今早一齊來思想二弗所書第二章和第四章兩段的聖經
[00:05:46.000 --> 00:05:48.000]  我認識一些人
[00:05:48.000 --> 00:05:51.000]  有些朋友的女兒
[00:05:51.000 --> 00:05:54.000]  由早到晚,天天去銅鑼灣走
[00:05:54.000 --> 00:05:56.000]  為了甚麼?
[00:05:56.000 --> 00:05:58.000]  晚上就想想去哪裏吃東西
[00:05:58.000 --> 00:06:00.000]  喝東西和朋友聊天
[00:06:00.000 --> 00:06:02.000]  聊的都是很無聊的事
[00:06:02.000 --> 00:06:04.000]  每天都是這樣折墮生命
[00:06:04.000 --> 00:06:06.000]  有時想想她做甚麼?
[00:06:06.000 --> 00:06:07.000]  她生存來做甚麼?
[00:06:07.000 --> 00:06:10.000]  這個就是只有生存而沒有目標的
[00:06:10.000 --> 00:06:11.000]  是不是?
[00:06:11.000 --> 00:06:13.000]  我不要說年輕人
[00:06:13.000 --> 00:06:15.000]  我現在年紀差不多的時候
[00:06:15.000 --> 00:06:17.000]  我們老的朋友都是這樣
[00:06:17.000 --> 00:06:18.000]  你和他聊天的時候
[00:06:18.000 --> 00:06:20.000]  你會發覺他整個人每天的生活
[00:06:20.000 --> 00:06:22.000]  就是為了遲些死
[00:06:22.000 --> 00:06:23.000]  是不是?
[00:06:23.000 --> 00:06:25.000]  吃甚麼,穿甚麼
[00:06:25.000 --> 00:06:27.000]  想想小心又怎樣
[00:06:27.000 --> 00:06:29.000]  我不是說不重視健康
[00:06:29.000 --> 00:06:30.000]  健康重要
[00:06:30.000 --> 00:06:31.000]  不過他整個生活
[00:06:31.000 --> 00:06:32.000]  你明白嗎?
[00:06:32.000 --> 00:06:33.000]  有些人
[00:06:33.000 --> 00:06:35.000]  可能你認識一些人是這樣的
[00:06:35.000 --> 00:06:37.000]  他所有關注他的朋友
[00:06:37.000 --> 00:06:38.000]  他的生活
[00:06:38.000 --> 00:06:39.000]  他所有想的
[00:06:39.000 --> 00:06:40.000]  由早到晚都是想想
[00:06:40.000 --> 00:06:42.000]  怎樣可以保住自己的身體
[00:06:42.000 --> 00:06:43.000]  不死的
[00:06:43.000 --> 00:06:45.000]  我想想他不死去做甚麼呢?
[00:06:45.000 --> 00:06:47.000]  這麼長命
[00:06:47.000 --> 00:06:49.000]  我不是詛咒別人
[00:06:49.000 --> 00:06:51.000]  你不要誤會
[00:06:51.000 --> 00:06:52.000]  我經常在想
[00:06:52.000 --> 00:06:54.000]  如果生命是沒有目標的話
[00:06:54.000 --> 00:06:55.000]  是沒有意思的
[00:06:55.000 --> 00:06:56.000]  沒有方向
[00:06:56.000 --> 00:06:57.000]  你為了生存而已
[00:06:57.000 --> 00:06:59.000]  但我告訴你
[00:06:59.000 --> 00:07:01.000]  這四十多年的時空
[00:07:01.000 --> 00:07:03.000]  我見到很多的教會
[00:07:03.000 --> 00:07:04.000]  甚麼教會我們見過
[00:07:04.000 --> 00:07:07.000]  有些教會真的為了生存而生存
[00:07:07.000 --> 00:07:09.000]  為了甚麼?
[00:07:09.000 --> 00:07:10.000]  他沒有一個方向
[00:07:10.000 --> 00:07:12.000]  沒有一個目標
[00:07:12.000 --> 00:07:14.000]  今天我們北宣家系
[00:07:14.000 --> 00:07:16.000]  神給我們很大的恩典
[00:07:16.000 --> 00:07:17.000]  我們提醒我們自己
[00:07:17.000 --> 00:07:19.000]  我們是基督的身體
[00:07:19.000 --> 00:07:20.000]  但我們有一個目標
[00:07:20.000 --> 00:07:23.000]  我們有一個生存的方向
[00:07:23.000 --> 00:07:24.000]  我們的目標是甚麼?
[00:07:24.000 --> 00:07:27.000]  我們每年都定了一些主題
[00:07:27.000 --> 00:07:28.000]  但不是單單一個主題
[00:07:28.000 --> 00:07:30.000]  而是我們記住
[00:07:30.000 --> 00:07:32.000]  教會作為基督的身體
[00:07:32.000 --> 00:07:34.000]  向著一個方向來發展
[00:07:34.000 --> 00:07:36.000]  就是越來越像耶穌基督
[00:07:36.000 --> 00:07:38.000]  面貌越來越像耶穌基督
[00:07:38.000 --> 00:07:41.000]  這就是我們教會存在的意義
[00:07:41.000 --> 00:07:43.000]  究竟我們周圍的人
[00:07:43.000 --> 00:07:44.000]  見不見到我們北宣家
[00:07:44.000 --> 00:07:46.000]  越來越像耶穌基督?
[00:07:46.000 --> 00:07:48.000]  我們今天在周圍問人的時候
[00:07:48.000 --> 00:07:50.000]  想起北宣是甚麼?
[00:07:50.000 --> 00:07:51.000]  他們會不會想起
[00:07:51.000 --> 00:07:52.000]  耶穌基督這班人
[00:07:52.000 --> 00:07:54.000]  是很像耶穌基督?
[00:07:54.000 --> 00:07:55.000]  或是想起北宣的時候
[00:07:55.000 --> 00:07:56.000]  那裏有很多人
[00:07:56.000 --> 00:07:57.000]  星期日是很煩的
[00:07:57.000 --> 00:08:00.000]  經常阻礙著排隊
[00:08:00.000 --> 00:08:02.000]  就是認識這麼多人嗎?
[00:08:02.000 --> 00:08:03.000]  如果給人的印象
[00:08:03.000 --> 00:08:04.000]  就是這麼多的時候
[00:08:04.000 --> 00:08:05.000]  我告訴你
[00:08:05.000 --> 00:08:08.000]  我們是聖經裏面說
[00:08:08.000 --> 00:08:10.000]  是基督的身體
[00:08:10.000 --> 00:08:13.000]  這個身體是有一個方向
[00:08:13.000 --> 00:08:14.000]  這個身體你進來的時候
[00:08:14.000 --> 00:08:16.000]  你是經歷到
[00:08:16.000 --> 00:08:20.000]  有聖靈在當中的生命
[00:08:20.000 --> 00:08:23.000]  這個生命不僅僅是為了生存
[00:08:23.000 --> 00:08:25.000]  它是有一個生命的
[00:08:25.000 --> 00:08:26.000]  如果不是的話
[00:08:26.000 --> 00:08:27.000]  沒有了目的的話
[00:08:27.000 --> 00:08:29.000]  為了生存的話
[00:08:29.000 --> 00:08:31.000]  是真是一個教會也好
[00:08:31.000 --> 00:08:32.000]  一個人也好
[00:08:32.000 --> 00:08:33.000]  你有時覺得
[00:08:33.000 --> 00:08:36.000]  它真是沒有意思在這裏
[00:08:36.000 --> 00:08:37.000]  很若干年前
[00:08:37.000 --> 00:08:39.000]  我聽到美國
[00:08:39.000 --> 00:08:40.000]  看到一些資料
[00:08:40.000 --> 00:08:41.000]  有一間教會
[00:08:41.000 --> 00:08:44.000]  它出了一些絕招
[00:08:44.000 --> 00:08:45.000]  它不收奉獻不止
[00:08:45.000 --> 00:08:46.000]  每個人來崇拜
[00:08:46.000 --> 00:08:49.000]  派五元
[00:08:49.000 --> 00:08:52.000]  我最近深水清再上網查查
[00:08:52.000 --> 00:08:55.000]  原來那間教會倒閉了
[00:08:55.000 --> 00:08:57.000]  我覺得很有教訓
[00:08:57.000 --> 00:08:58.000]  很有意思
[00:08:58.000 --> 00:08:59.000]  你知不知道
[00:08:59.000 --> 00:09:00.000]  你以為你派五元
[00:09:00.000 --> 00:09:01.000]  那些人就來了
[00:09:01.000 --> 00:09:03.000]  它以為出了一些絕招
[00:09:03.000 --> 00:09:04.000]  派五元
[00:09:04.000 --> 00:09:05.000]  每個人來崇拜
[00:09:05.000 --> 00:09:07.000]  派五元又不收你奉獻
[00:09:07.000 --> 00:09:09.000]  肯定是法道好行
[00:09:09.000 --> 00:09:10.000]  沒有了
[00:09:10.000 --> 00:09:11.000]  原來倒閉了
[00:09:11.000 --> 00:09:13.000]  你明白嗎?
[00:09:13.000 --> 00:09:14.000]  生命
[00:09:14.000 --> 00:09:15.000]  你沒有一個目標
[00:09:15.000 --> 00:09:16.000]  你不像耶穌基督
[00:09:16.000 --> 00:09:18.000]  你可以仍然搞很多東西出來
[00:09:18.000 --> 00:09:21.000]  但這不是一個基督的身體
[00:09:21.000 --> 00:09:22.000]  身體不是為了這樣
[00:09:22.000 --> 00:09:23.000]  所以我們說
[00:09:23.000 --> 00:09:24.000]  沒錯
[00:09:24.000 --> 00:09:25.000]  教會就好像身體一樣
[00:09:25.000 --> 00:09:26.000]  但我們記住
[00:09:26.000 --> 00:09:27.000]  教會是一個非一般的身體
[00:09:27.000 --> 00:09:28.000]  有方向
[00:09:28.000 --> 00:09:29.000]  有目標
[00:09:29.000 --> 00:09:30.000]  沒有方向
[00:09:30.000 --> 00:09:31.000]  沒有目標的時候
[00:09:31.000 --> 00:09:33.000]  它生存是沒有意思的
[00:09:33.000 --> 00:09:34.000]  第二
[00:09:34.000 --> 00:09:36.000]  教會是一個建築物
[00:09:36.000 --> 00:09:38.000]  這是第二章
[00:09:38.000 --> 00:09:40.000]  第二章19至22節提到
[00:09:40.000 --> 00:09:42.000]  教會是一個建築物
[00:09:42.000 --> 00:09:43.000]  建造
[00:09:43.000 --> 00:09:44.000]  根基
[00:09:44.000 --> 00:09:45.000]  剛才說過
[00:09:45.000 --> 00:09:48.000]  我們用了一個建築物的意象
[00:09:48.000 --> 00:09:50.000]  來描述教會
[00:09:50.000 --> 00:09:51.000]  沒錯
[00:09:51.000 --> 00:09:54.000]  教會是一個建築物
[00:09:54.000 --> 00:09:55.000]  不過
[00:09:55.000 --> 00:09:56.000]  我們剛才說
[00:09:56.000 --> 00:09:57.000]  我們想跟大家提醒
[00:09:57.000 --> 00:09:59.000]  你留心看聖經的時候
[00:09:59.000 --> 00:10:00.000]  聖經告訴我們
[00:10:00.000 --> 00:10:01.000]  保羅說
[00:10:01.000 --> 00:10:02.000]  教會是一個建築物
[00:10:02.000 --> 00:10:06.000]  但是一個非一般的建築物
[00:10:06.000 --> 00:10:07.000]  非一般的建築物
[00:10:07.000 --> 00:10:09.000]  為什麼非一般?
[00:10:09.000 --> 00:10:11.000]  因為第一節說到
[00:10:11.000 --> 00:10:15.000]  這樣看來你們不是外人和客裡
[00:10:15.000 --> 00:10:17.000]  而是與聖徒一同作國民
[00:10:17.000 --> 00:10:19.000]  是臣家裡之人
[00:10:19.000 --> 00:10:22.000]  這句話很有意思
[00:10:22.000 --> 00:10:25.000]  教會不是單單一個建築物
[00:10:25.000 --> 00:10:27.000]  是一個家
[00:10:27.000 --> 00:10:28.000]  是不是?
[00:10:28.000 --> 00:10:29.000]  這裡說
[00:10:29.000 --> 00:10:31.000]  雖然它有建築物的結構
[00:10:31.000 --> 00:10:33.000]  和必須要的東西
[00:10:33.000 --> 00:10:35.000]  不過它最重要的
[00:10:35.000 --> 00:10:36.000]  聖經告訴你
[00:10:36.000 --> 00:10:37.000]  教會不只是一個建築物
[00:10:37.000 --> 00:10:39.000]  是一個家
[00:10:39.000 --> 00:10:41.000]  家和建築物是兩回事
[00:10:41.000 --> 00:10:43.000]  你有一個建築物
[00:10:43.000 --> 00:10:45.000]  不等於一個家
[00:10:45.000 --> 00:10:46.000]  我時常都說
[00:10:46.000 --> 00:10:51.000]  碧桂園給你一個五星級的家
[00:10:51.000 --> 00:10:55.000]  碧桂園最多可以給你一個五星級的屋
[00:10:55.000 --> 00:10:56.000]  是不是?
[00:10:56.000 --> 00:10:57.000]  給你一個五星級的屋
[00:10:57.000 --> 00:11:00.000]  但不保證你有一個五星級的家
[00:11:00.000 --> 00:11:02.000]  有屋不等於有家
[00:11:02.000 --> 00:11:04.000]  有建築物不等於有家
[00:11:04.000 --> 00:11:06.000]  家是一個
[00:11:06.000 --> 00:11:08.000]  如果按照聖經所說
[00:11:08.000 --> 00:11:10.000]  保羅很有意思
[00:11:10.000 --> 00:11:14.000]  他跟希臘人
[00:11:14.000 --> 00:11:16.000]  羅馬人的伊弗所
[00:11:16.000 --> 00:11:17.000]  跟伊弗所的人說
[00:11:17.000 --> 00:11:20.000]  你們本來是外人和客女
[00:11:20.000 --> 00:11:22.000]  保羅一點都不客氣
[00:11:22.000 --> 00:11:24.000]  你們本來沒有份的
[00:11:24.000 --> 00:11:25.000]  你們不是神的選民
[00:11:25.000 --> 00:11:27.000]  你們沒有份的
[00:11:27.000 --> 00:11:29.000]  福音本來不是給你們的
[00:11:29.000 --> 00:11:30.000]  不過
[00:11:30.000 --> 00:11:31.000]  根據神的恩典
[00:11:31.000 --> 00:11:33.000]  你現在進來了
[00:11:33.000 --> 00:11:35.000]  進來成為神家裡的人
[00:11:35.000 --> 00:11:37.000]  這句話真的很美麗
[00:11:37.000 --> 00:11:39.000]  現在你成為家人
[00:11:39.000 --> 00:11:40.000]  你覺得是必然的嗎?
[00:11:40.000 --> 00:11:41.000]  不是必然的
[00:11:41.000 --> 00:11:43.000]  是神恩代你的
[00:11:43.000 --> 00:11:46.000]  神說過很多人犧牲了給你的
[00:11:46.000 --> 00:11:47.000]  所以第四章
[00:11:47.000 --> 00:11:48.000]  我覺得很有意思
[00:11:48.000 --> 00:11:49.000]  其實是對應的
[00:11:49.000 --> 00:11:51.000]  第四章第一節說
[00:11:51.000 --> 00:11:53.000]  保羅說:因此我為主被囚的
[00:11:53.000 --> 00:11:54.000]  勸你們
[00:11:54.000 --> 00:11:55.000]  行事為人
[00:11:55.000 --> 00:11:58.000]  要配得上你們所受的呼召
[00:11:58.000 --> 00:11:59.000]  有時大家會想
[00:11:59.000 --> 00:12:02.000]  為什麼保羅無端端說關於教會
[00:12:02.000 --> 00:12:04.000]  突然間等了一句
[00:12:04.000 --> 00:12:06.000]  第一節說我為主被囚
[00:12:06.000 --> 00:12:07.000]  保羅正在坐牢
[00:12:07.000 --> 00:12:08.000]  他在裡面寫這份所學書
[00:12:08.000 --> 00:12:09.000]  保羅我坐牢
[00:12:09.000 --> 00:12:10.000]  他跟你說
[00:12:10.000 --> 00:12:11.000]  為什麼無端端要加他
[00:12:11.000 --> 00:12:12.000]  我坐牢
[00:12:12.000 --> 00:12:13.000]  其實保羅很深的意思是
[00:12:13.000 --> 00:12:14.000]  你知不知道
[00:12:14.000 --> 00:12:15.000]  今天你成為神家裡的人
[00:12:15.000 --> 00:12:17.000]  不是必然的
[00:12:17.000 --> 00:12:18.000]  是我坐牢
[00:12:18.000 --> 00:12:19.000]  很多人的犧牲
[00:12:19.000 --> 00:12:21.000]  付出的代價
[00:12:21.000 --> 00:12:22.000]  我保羅坐牢
[00:12:22.000 --> 00:12:23.000]  被人用石頭扔
[00:12:23.000 --> 00:12:24.000]  就是為了將福音傳給你們
[00:12:24.000 --> 00:12:26.000]  現在你成為神家裡的人
[00:12:26.000 --> 00:12:27.000]  請你珍惜
[00:12:27.000 --> 00:12:28.000]  請你珍惜
[00:12:28.000 --> 00:12:31.000]  你成為一個家人的機會
[00:12:31.000 --> 00:12:32.000]  是很多人
[00:12:32.000 --> 00:12:34.000]  保羅說包括我
[00:12:34.000 --> 00:12:35.000]  付出了很大的代價
[00:12:35.000 --> 00:12:37.000]  當然有主耶穌基督的恩典
[00:12:37.000 --> 00:12:38.000]  和他的十字架
[00:12:38.000 --> 00:12:39.000]  如果不是
[00:12:39.000 --> 00:12:40.000]  我們都沒辦法成為神家裡的人
[00:12:40.000 --> 00:12:41.000]  所以
[00:12:41.000 --> 00:12:42.000]  頂姐妹我們說
[00:12:42.000 --> 00:12:43.000]  我們是
[00:12:43.000 --> 00:12:44.000]  沒錯
[00:12:44.000 --> 00:12:45.000]  我們進來教會的時候
[00:12:45.000 --> 00:12:47.000]  我們是立了一間建築物
[00:12:47.000 --> 00:12:49.000]  但是神每一次提醒我們
[00:12:49.000 --> 00:12:51.000]  頂姐妹我也經常提醒我們
[00:12:51.000 --> 00:12:52.000]  是為了我自己
[00:12:52.000 --> 00:12:54.000]  當我來到教會門口的時候
[00:12:54.000 --> 00:12:56.000]  因為我走進這間教會
[00:12:56.000 --> 00:12:58.000]  不是必然的
[00:12:58.000 --> 00:13:00.000]  為什麼今天我可以走進來這裡
[00:13:00.000 --> 00:13:02.000]  為什麼我不是像其他街上的人
[00:13:02.000 --> 00:13:05.000]  這樣走進來
[00:13:05.000 --> 00:13:06.000]  為什麼我可以進來
[00:13:06.000 --> 00:13:07.000]  坐在這裡敬拜神
[00:13:07.000 --> 00:13:09.000]  你以為是必然的嗎
[00:13:09.000 --> 00:13:10.000]  是恩典
[00:13:10.000 --> 00:13:12.000]  很多人付出了很大的代價
[00:13:12.000 --> 00:13:13.000]  最近我
[00:13:13.000 --> 00:13:15.000]  我自己重新有機會
[00:13:15.000 --> 00:13:16.000]  因為這個原因
[00:13:16.000 --> 00:13:17.000]  講道
[00:13:17.000 --> 00:13:18.000]  我再看一些
[00:13:18.000 --> 00:13:21.000]  我們近代的一些宣教士
[00:13:21.000 --> 00:13:22.000]  尤其是內地會的宣教士
[00:13:22.000 --> 00:13:24.000]  我一直看他們的見證人
[00:13:24.000 --> 00:13:25.000]  一個一個
[00:13:25.000 --> 00:13:26.000]  有些名字都沒聽過
[00:13:26.000 --> 00:13:28.000]  心裡面很感動
[00:13:28.000 --> 00:13:29.000]  突然間我發覺
[00:13:29.000 --> 00:13:30.000]  我是中國人
[00:13:30.000 --> 00:13:31.000]  我本來在福音之外
[00:13:31.000 --> 00:13:33.000]  好像聖保羅所說
[00:13:33.000 --> 00:13:35.000]  我客裡是外人
[00:13:35.000 --> 00:13:38.000]  在神本來的選照裡面
[00:13:38.000 --> 00:13:39.000]  但是就因為這些
[00:13:39.000 --> 00:13:41.000]  一個一個的生命
[00:13:41.000 --> 00:13:42.000]  來到我們中國
[00:13:42.000 --> 00:13:43.000]  老實說
[00:13:43.000 --> 00:13:44.000]  如果不是他們
[00:13:44.000 --> 00:13:45.000]  不是這些感動的人
[00:13:45.000 --> 00:13:46.000]  犧牲他們自己
[00:13:46.000 --> 00:13:47.000]  我們今天都不是
[00:13:47.000 --> 00:13:49.000]  神家裡的人
[00:13:49.000 --> 00:13:51.000]  所以我們真的不要以為
[00:13:51.000 --> 00:13:53.000]  是必然的
[00:13:53.000 --> 00:13:54.000]  那些宣教士
[00:13:54.000 --> 00:13:55.000]  他付出的代價
[00:13:55.000 --> 00:13:56.000]  我一直看
[00:13:56.000 --> 00:13:57.000]  心裡面很感動
[00:13:57.000 --> 00:13:58.000]  很多人
[00:13:58.000 --> 00:13:59.000]  我們都不知道他是誰
[00:13:59.000 --> 00:14:00.000]  都沒聽過他的名字
[00:14:00.000 --> 00:14:02.000]  但是他付出了代價
[00:14:02.000 --> 00:14:04.000]  20世紀的
[00:14:04.000 --> 00:14:07.000]  來中國的內地會的宣教士
[00:14:07.000 --> 00:14:09.000]  他是當年年青
[00:14:09.000 --> 00:14:10.000]  二十幾歲的時候
[00:14:10.000 --> 00:14:11.000]  已經是在蘇格蘭
[00:14:11.000 --> 00:14:13.000]  被譽為明日之星的一個
[00:14:13.000 --> 00:14:14.000]  一個最著名
[00:14:14.000 --> 00:14:17.000]  最出名的一個醫生
[00:14:17.000 --> 00:14:19.000]  幾間名校畢業
[00:14:19.000 --> 00:14:20.000]  然後他奉獻自己
[00:14:20.000 --> 00:14:22.000]  就說要來中國
[00:14:22.000 --> 00:14:23.000]  來到中國的時候
[00:14:23.000 --> 00:14:25.000]  就去到新疆
[00:14:25.000 --> 00:14:26.000]  去到最內地的地方
[00:14:26.000 --> 00:14:28.000]  一去到的時候打仗
[00:14:28.000 --> 00:14:29.000]  在那裡打仗的時候
[00:14:29.000 --> 00:14:30.000]  他這個名醫
[00:14:30.000 --> 00:14:31.000]  他這個手術的
[00:14:31.000 --> 00:14:33.000]  所以他就馬上
[00:14:33.000 --> 00:14:35.000]  二話不說就投入那些
[00:14:35.000 --> 00:14:37.000]  每天湧來的傷兵
[00:14:37.000 --> 00:14:39.000]  那些炸傷了的人
[00:14:39.000 --> 00:14:41.000]  他說每天做到他沒法睡覺
[00:14:41.000 --> 00:14:43.000]  就這樣跟他們開刀
[00:14:43.000 --> 00:14:44.000]  去保守他們
[00:14:44.000 --> 00:14:45.000]  但是在他自己的日記裡面
[00:14:45.000 --> 00:14:46.000]  怎麼寫的
[00:14:46.000 --> 00:14:48.000]  說很感謝神
[00:14:48.000 --> 00:14:50.000]  這個實在是很奇妙的恩典
[00:14:50.000 --> 00:14:51.000]  什麼是恩典
[00:14:51.000 --> 00:14:52.000]  就是做到快要死
[00:14:52.000 --> 00:14:53.000]  為什麼是恩典
[00:14:53.000 --> 00:14:55.000]  因為我都還沒學中文
[00:14:55.000 --> 00:14:57.000]  中國人就已經不斷來到我面前了
[00:14:57.000 --> 00:14:59.000]  那些人怎麼這麼想
[00:14:59.000 --> 00:15:00.000]  然後我告訴你
[00:15:00.000 --> 00:15:01.000]  這個宣教士
