
[00:00:00.000 --> 00:00:03.200]  (主席)我們先讀一段經文,請聽我讀
[00:02:42.320 --> 00:02:43.640]  信耶穌
[00:02:43.640 --> 00:02:46.800]  我們開頭信的時候是很開心的
[00:02:46.800 --> 00:02:48.400]  一群弟兄姊妹們
[00:02:48.400 --> 00:02:49.560]  同一個年紀
[00:02:49.560 --> 00:02:52.240]  大家可以促膝談心
[00:02:52.240 --> 00:02:53.640]  很開心的
[00:02:53.640 --> 00:02:57.160]  但當你行走這條信仰的路的時候
[00:02:57.160 --> 00:02:59.640]  當你出來去做事
[00:02:59.640 --> 00:03:02.240]  當你成家立業的時候
[00:03:02.240 --> 00:03:04.240]  你發覺信仰的路
[00:03:04.240 --> 00:03:05.800]  又不是這麼容易
[00:03:05.800 --> 00:03:07.720]  開頭每個人都很投契
[00:03:07.720 --> 00:03:09.160]  每個人都很投契
[00:03:09.160 --> 00:03:11.320]  但信了信了發覺到三十多歲
[00:03:11.320 --> 00:03:13.480]  大家就越來越疏遠
[00:03:13.480 --> 00:03:15.240]  不一定是對的
[00:03:15.240 --> 00:03:17.800]  同時信耶穌也挺艱難的
[00:03:17.800 --> 00:03:19.560]  開頭信耶穌甚麼都可以
[00:03:19.560 --> 00:03:21.120]  很多神蹟、很多妙事
[00:03:21.120 --> 00:03:22.680]  生命很快就改變
[00:03:22.680 --> 00:03:24.280]  很多壞的習慣就改變
[00:03:24.280 --> 00:03:26.880]  信到某程度就發覺都是難的
[00:03:26.880 --> 00:03:30.000]  壞習慣又出現了
[00:03:30.000 --> 00:03:33.800]  很多時候我們都會灰心、喪志
[00:03:33.800 --> 00:03:36.400]  保羅所說的
[00:03:36.400 --> 00:03:38.360]  我們行善不可喪志
[00:03:38.360 --> 00:03:40.080]  因為若不灰心
[00:03:40.080 --> 00:03:42.560]  到了適當的時候就有修成
[00:03:42.560 --> 00:03:46.320]  就是針對一種行善的時候
[00:03:46.320 --> 00:03:48.320]  很容易會累
[00:03:48.320 --> 00:03:49.800]  很容易灰心
[00:03:49.800 --> 00:03:51.800]  會放棄的狀況
[00:03:51.800 --> 00:03:55.560]  這段經文在六章七至十節裏面
[00:03:55.560 --> 00:03:59.560]  其實主要是鼓勵信徒要行善
[00:03:59.560 --> 00:04:02.560]  行善是甚麼意思呢
[00:04:02.560 --> 00:04:05.040]  從加拿大書整體來看
[00:04:05.040 --> 00:04:08.480]  行善的意思就是做一些好的事情
[00:04:08.480 --> 00:04:11.640]  如果從五章二十二到二十三節來看
[00:04:11.640 --> 00:04:13.160]  行善就是說
[00:04:13.160 --> 00:04:15.440]  原來是信著聖靈去殺種
[00:04:15.440 --> 00:04:18.960]  所修成的聖靈的果子就是
[00:04:18.960 --> 00:04:26.760]  「仁愛喜樂和平,忍耐恩慈良善信實,溫柔節制」
[00:04:26.760 --> 00:04:28.240]  這些就叫做行善
[00:04:28.240 --> 00:04:29.440]  所以記住
[00:04:29.440 --> 00:04:32.320]  將我們的信仰的一些看法
[00:04:32.320 --> 00:04:33.600]  注入我們心裏面
[00:04:33.600 --> 00:04:36.520]  不要以為行善是守法
[00:04:36.520 --> 00:04:38.840]  或者甚至是守一些律例
[00:04:38.840 --> 00:04:39.480]  就叫做行善
[00:04:39.480 --> 00:04:40.160]  不是
[00:04:40.160 --> 00:04:44.960]  原來行善是信著聖靈去得到果子
[00:04:44.960 --> 00:04:48.480]  就是剛才所講的「仁愛喜樂和平」等等
[00:04:48.480 --> 00:04:52.520]  但是保羅在加拿大書講到
[00:04:52.520 --> 00:04:54.640]  「行善不可喪志」
[00:04:54.640 --> 00:04:56.280]  講到這些說話的時候
[00:04:56.280 --> 00:05:01.480]  當然意思就是說當時的信徒是喪志
[00:05:01.480 --> 00:05:04.320]  是打算放棄行善
[00:05:04.320 --> 00:05:07.320]  甚麼叫做不可喪志呢
[00:05:07.320 --> 00:05:10.520]  原本的文字的意思就是
[00:05:10.520 --> 00:05:13.080]  不要疲倦
[00:05:13.080 --> 00:05:16.440]  不灰心就不要放棄
[00:05:16.440 --> 00:05:18.800]  加拿大人為甚麼是疲乏
[00:05:18.800 --> 00:05:21.880]  為甚麼會想放棄呢?
[00:05:21.880 --> 00:05:23.960]  保羅沒有很清楚講出
[00:05:23.960 --> 00:05:26.000]  其實我們都明白的
[00:05:26.000 --> 00:05:28.600]  從我們生活當中我們都體會到的
[00:05:28.600 --> 00:05:30.960]  為甚麼人會累,人會放棄呢?
[00:05:30.960 --> 00:05:35.600]  因為其中一個原因就是我們身體很累
[00:05:35.600 --> 00:05:39.000]  長時間的工作,面對很多的壓力的時候
[00:05:39.000 --> 00:05:41.720]  你和我都會很累的
[00:05:41.720 --> 00:05:43.040]  除了身體累之外
[00:05:43.040 --> 00:05:46.880]  想放棄的另一個就是我們的心靈很累
[00:05:46.880 --> 00:05:50.280]  我們的心靈很累的意思是一種靈性的疲倦
[00:05:50.280 --> 00:05:52.240]  英文就是dissolution
[00:05:52.240 --> 00:05:54.080]  dissolution的意思就是說
[00:05:54.080 --> 00:05:55.760]  你看不到前面的意義
[00:05:55.760 --> 00:05:57.680]  看不到前面的目標
[00:05:57.680 --> 00:05:59.480]  看不到意義,看不到目標
[00:05:59.480 --> 00:06:01.560]  當然想放棄
[00:06:01.560 --> 00:06:04.080]  我不知道你有沒有這種經驗
[00:06:04.080 --> 00:06:06.080]  尤其是在當下香港的社會
[00:06:06.080 --> 00:06:07.920]  你是不是dissolution
[00:06:07.920 --> 00:06:13.120]  很累了,放棄和灰心
[00:06:13.120 --> 00:06:18.440]  怎樣才可以不喪志而不會灰心
[00:06:18.440 --> 00:06:23.120]  不會太過疲乏而去放棄
[00:06:23.120 --> 00:06:27.120]  其實這個端乎我們信心的視野
[00:06:27.120 --> 00:06:29.480]  端乎你信心的視野
[00:06:29.480 --> 00:06:34.040]  很多時候大家沒有去檢視一下自己信心的視野
[00:06:34.040 --> 00:06:35.040]  想著信耶穌
[00:06:35.040 --> 00:06:37.680]  但其實你的信心的視野沒有檢視到
[00:06:37.680 --> 00:06:39.440]  所以我們要檢視一下
[00:06:39.440 --> 00:06:43.000]  原來要不要喪志,不要灰心
[00:06:43.000 --> 00:06:44.920]  不要疲乏而放棄的話
[00:06:44.920 --> 00:06:48.160]  第一,我們首先就是要什麼呢
[00:06:48.160 --> 00:06:51.960]  我們是要相信生命的主權
[00:06:51.960 --> 00:06:53.560]  sovereignty
[00:06:53.560 --> 00:06:55.720]  是在神的手裏面
[00:06:55.720 --> 00:06:59.040]  和我們教會的主權
[00:06:59.040 --> 00:07:01.400]  是在神的手裏面
[00:07:01.400 --> 00:07:03.240]  這個是我們相信的
[00:07:03.240 --> 00:07:04.720]  這個不要說你們不相信
[00:07:04.720 --> 00:07:06.560]  有時候我們做牧者也不相信的
[00:07:06.560 --> 00:07:09.360]  會不記得的
[00:07:09.360 --> 00:07:11.520]  反過來說
[00:07:11.520 --> 00:07:15.080]  我們真的是喪志、灰心、很累和放棄
[00:07:15.080 --> 00:07:19.120]  因為正正我們沒有將我們的生命
[00:07:19.120 --> 00:07:21.400]  放在神的主權裏面
[00:07:21.400 --> 00:07:24.720]  將我們的教會放在神的主權裏面
[00:07:24.720 --> 00:07:25.840]  就是這麼簡單
[00:07:25.840 --> 00:07:27.120]  偏偏就是這麼簡單
[00:07:27.120 --> 00:07:29.760]  偏偏我們上上去忘記
[00:07:29.760 --> 00:07:35.760]  因為不少時候我們採用了啟蒙主義的思考方式
[00:07:35.760 --> 00:07:37.960]  什麼叫啟蒙主義的思考方式
[00:07:37.960 --> 00:07:40.640]  就是說我們的腦理性為主的
[00:07:40.640 --> 00:07:42.680]  我們是吃腦的
[00:07:42.680 --> 00:07:44.760]  所以因為我們吃腦的緣故
[00:07:44.760 --> 00:07:48.760]  我們不經意間將神擺為次
[00:07:48.760 --> 00:07:51.440]  尤其是當我們慢慢長大的時候
[00:07:51.440 --> 00:07:54.040]  我們發覺我們的能力越來越多的時候
[00:07:54.040 --> 00:07:57.040]  我們就沒有那麼多依靠神
[00:07:57.040 --> 00:08:00.800]  甚至是不依靠神
[00:08:00.800 --> 00:08:03.800]  人類以為自己有足夠的能力
[00:08:03.800 --> 00:08:05.400]  可以叫教會增長
[00:08:05.400 --> 00:08:07.760]  可以改變社會
[00:08:07.760 --> 00:08:10.200]  是不需要依靠神的
[00:08:10.200 --> 00:08:13.400]  人可以繼續發明多一點的科技
[00:08:13.400 --> 00:08:15.000]  多一點的方式
[00:08:15.000 --> 00:08:16.720]  以致能夠有效率
[00:08:16.720 --> 00:08:20.880]  是多過我們對神那種的敬虔
[00:08:20.880 --> 00:08:25.400]  這種的思考方式是不經意間是一種災難
[00:08:25.400 --> 00:08:27.840]  是將神擠出去
[00:08:27.840 --> 00:08:32.480]  我們用人的智慧取代神的引導
[00:08:32.480 --> 00:08:34.440]  從另一個角度來說
[00:08:34.440 --> 00:08:37.440]  這件事就是說我們很喜歡扮演神
[00:08:37.440 --> 00:08:40.320]  我們Play God
[00:08:40.320 --> 00:08:46.680]  有人說19世紀和20世紀是物理學的時代
[00:08:46.680 --> 00:08:51.840]  接著有人說21世紀是生物學的時代
[00:08:51.840 --> 00:08:54.440]  因為我們可以處理基因
[00:08:54.440 --> 00:08:58.080]  我們甚至可以製造生命
[00:08:58.080 --> 00:09:01.960]  我們可以複製人類
[00:09:01.960 --> 00:09:06.200]  這種是不是一種扮演神的心態呢?
[00:09:06.200 --> 00:09:07.880]  除了在科學裏面
[00:09:07.880 --> 00:09:10.600]  一些科學家可能在Play God
[00:09:10.600 --> 00:09:12.760]  你和我在日常生活當中
[00:09:12.760 --> 00:09:15.160]  我們有沒有Play God?
[00:09:15.160 --> 00:09:17.000]  我們有沒有在生命當中
[00:09:17.000 --> 00:09:18.760]  我們侍奉的當中
[00:09:18.760 --> 00:09:22.680]  我們很多時候是將我們的思維
[00:09:22.680 --> 00:09:26.600]  是用來擠出神的帶領
[00:09:26.600 --> 00:09:28.520]  如果是這樣的話
[00:09:28.520 --> 00:09:31.160]  怪不得我們會很累
[00:09:31.160 --> 00:09:36.360]  因為當我們想著我們可以主管所有的事
[00:09:36.360 --> 00:09:39.920]  所有的事情都是被我們掌握當中的時候
[00:09:39.920 --> 00:09:44.120]  你發覺到頭來我們是焦頭爛額
[00:09:44.120 --> 00:09:47.400]  非常的疲倦是想放棄
[00:09:47.400 --> 00:09:49.560]  同樣在教會當中
[00:09:49.560 --> 00:09:53.560]  假如我們是照我們的意思去主管做事的話
[00:09:53.560 --> 00:09:56.040]  我們會焦頭爛額
[00:09:56.040 --> 00:09:58.560]  會非常的疲倦
[00:09:58.560 --> 00:10:00.760]  同樣如果在社會當中
[00:10:00.760 --> 00:10:02.280]  我們要照我們的意思
[00:10:02.280 --> 00:10:04.160]  不是神的意思去做的話
[00:10:04.160 --> 00:10:06.320]  我們會焦頭爛額
[00:10:06.320 --> 00:10:09.040]  非常的疲倦
[00:10:09.040 --> 00:10:11.640]  因為我們忘記
[00:10:11.640 --> 00:10:14.120]  我們的生命的主權
[00:10:14.120 --> 00:10:17.520]  是在神的手裏面
[00:10:17.520 --> 00:10:23.160]  神是寶座上的大君王
[00:10:23.160 --> 00:10:24.800]  第二
[00:10:24.800 --> 00:10:26.840]  而不知喪志而灰心
[00:10:26.840 --> 00:10:29.000]  不知疲倦而放棄
[00:10:29.000 --> 00:10:34.160]  我們要一種瞻前顧後的視野
[00:10:34.160 --> 00:10:36.080]  瞻前顧後的視野就是說
[00:10:36.080 --> 00:10:38.600]  你在過往看到神的作為
[00:10:38.600 --> 00:10:41.440]  在現在你都看到神的作為
[00:10:41.440 --> 00:10:44.720]  在將來你都相信看到異象
[00:10:44.720 --> 00:10:47.320]  你看到神的作為
[00:10:47.320 --> 00:10:50.600]  在過往你有沒有看到神在生命的作為
[00:10:50.600 --> 00:10:54.320]  有沒有看到帶領你去考會考考DSE
[00:10:54.320 --> 00:10:55.360]  然後入大學
[00:10:55.360 --> 00:10:56.880]  然後找工作
[00:10:56.880 --> 00:10:58.680]  你看到神的作為嗎?
[00:10:58.680 --> 00:11:00.760]  你看到神在戀愛當中
[00:11:00.760 --> 00:11:03.240]  在你工作當中有祂的作為嗎?
[00:11:03.240 --> 00:11:06.040]  在生命有很多的難處的時候
[00:11:06.040 --> 00:11:09.000]  或者你在視我形象是很低落的時候
[00:11:09.000 --> 00:11:11.080]  很多難處很多排擠的時候
[00:11:11.080 --> 00:11:17.280]  你有沒有經歷到神在生命的作為?
[00:11:17.280 --> 00:11:20.080]  同樣有沒有想起過往
[00:11:20.080 --> 00:11:22.600]  城鎮家為什麼會成立?
[00:11:22.600 --> 00:11:25.720]  為什麼會有八十年的歷史?
[00:11:25.720 --> 00:11:30.000]  有沒有想到你如何在城鎮家當中成長?
[00:11:30.000 --> 00:11:32.360]  有沒有想到原來很多人
[00:11:32.360 --> 00:11:35.040]  都是藉著來到城鎮家
[00:11:35.040 --> 00:11:39.000]  在當中經歷神而成長?
[00:11:39.000 --> 00:11:45.640]  看不看見這一切是聖靈的工作?
[00:11:45.640 --> 00:11:49.520]  如今你如何看待將來?
[00:11:49.520 --> 00:11:53.080]  你的將來是否一個聖靈充滿的生命?
[00:11:53.080 --> 00:11:55.880]  你行善的?
[00:11:55.880 --> 00:11:59.960]  教會是否一個行善的教會?
[00:11:59.960 --> 00:12:04.560]  是一個被聖靈充滿的教會?
[00:12:04.560 --> 00:12:08.160]  你們都是被聖靈充滿的
[00:12:08.160 --> 00:12:10.520]  看不看見?
[00:12:10.520 --> 00:12:13.360]  要生命有方向有意義
[00:12:13.360 --> 00:12:15.240]  每一件事都算
[00:12:15.240 --> 00:12:18.720]  要教會不要有方向
[00:12:18.720 --> 00:12:20.640]  成為一間好的教會
[00:12:20.640 --> 00:12:21.840]  叫人得福
[00:12:21.840 --> 00:12:26.520]  我們是需要聖靈
[00:12:26.520 --> 00:12:29.400]  我們真的很需要聖靈
[00:12:29.400 --> 00:12:32.120]  因為生命就是一條船
[00:12:32.120 --> 00:12:34.680]  是需要風的推動
[00:12:34.680 --> 00:12:37.320]  風就是聖靈的能力
[00:12:37.320 --> 00:12:38.880]  聖靈的幫助
[00:12:38.880 --> 00:12:41.400]  所以我們是要等待聖靈
[00:12:41.400 --> 00:12:43.600]  我們不能夠控制聖靈
[00:12:43.600 --> 00:12:46.200]  我們不是去扶機扶聖靈
[00:12:46.200 --> 00:12:46.920]  不是
[00:12:46.920 --> 00:12:48.320]  我們要等待聖靈
[00:12:48.320 --> 00:12:49.480]  忍耐聖靈
[00:12:49.480 --> 00:12:52.280]  以後我們在時機到的時候
[00:12:52.280 --> 00:12:54.400]  我們要揚起我們的帆
[00:12:54.400 --> 00:12:55.760]  接受風
[00:12:55.760 --> 00:12:59.240]  我們只能夠乘風破浪
[00:12:59.240 --> 00:13:00.800]  所以要乘風破浪
[00:13:00.800 --> 00:13:02.840]  有一樣事情大家要做
[00:13:02.840 --> 00:13:04.320]  就是揚起你的帆
[00:13:04.320 --> 00:13:05.960]  揚起你的帆就是說
[00:13:05.960 --> 00:13:08.560]  我們要去禱告
[00:13:08.560 --> 00:13:11.280]  真的禱告是必須的
[00:13:11.280 --> 00:13:13.880]  你有沒有祈禱?
[00:13:13.880 --> 00:13:16.240]  我有沒有祈禱?
[00:13:16.240 --> 00:13:17.360]  我們說祈禱的人
[00:13:17.360 --> 00:13:19.240]  我們有沒有祈禱?
[00:13:19.240 --> 00:13:21.040]  你真的相信祈禱?
[00:13:21.040 --> 00:13:22.480]  其實祈禱是多餘的
[00:13:22.480 --> 00:13:24.400]  現在是祈甚麼禱?
[00:13:24.400 --> 00:13:25.640]  應該是行動
[00:13:25.640 --> 00:13:27.520]  不要祈禱
[00:13:27.520 --> 00:13:30.440]  你相不相信祈禱呢?
[00:13:30.440 --> 00:13:32.320]  當你和你的肢體
[00:13:32.320 --> 00:13:33.040]  你的朋友
[00:13:33.040 --> 00:13:34.320]  你的伴侶
[00:13:34.320 --> 00:13:36.320]  有隔閡的時候
[00:13:36.320 --> 00:13:38.320]  當然你要竭力去溝通
[00:13:38.320 --> 00:13:39.520]  是不是?
[00:13:39.520 --> 00:13:40.560]  要的
[00:13:40.560 --> 00:13:41.800]  但另一方面
[00:13:41.800 --> 00:13:45.320]  有沒有祈禱呢?
[00:13:45.320 --> 00:13:47.040]  當你的愛人
[00:13:47.040 --> 00:13:49.320]  沉淪在賭博當中
[00:13:49.320 --> 00:13:50.640]  我不知道有沒有遇到一些人
[00:13:50.640 --> 00:13:51.120]  賭啊
[00:13:51.120 --> 00:13:52.080]  賭癖啊
[00:13:52.080 --> 00:13:52.840]  很難救的
[00:13:52.840 --> 00:13:54.200]  真的沒得救的
[00:13:54.200 --> 00:13:55.520]  他可能賭
[00:13:55.520 --> 00:13:56.160]  買馬仔
[00:13:56.160 --> 00:13:57.880]  可能買股票等等
[00:13:57.880 --> 00:13:59.000]  沒得救的
[00:13:59.000 --> 00:14:01.160]  你感到前路茫茫的時候
[00:14:01.160 --> 00:14:04.280]  你真的要找好的輔導人員來幫忙
[00:14:04.280 --> 00:14:05.600]  要的,一定要的
[00:14:05.600 --> 00:14:06.400]  但另一方面
[00:14:06.400 --> 00:14:10.040]  你有沒有真的去祈禱?
[00:14:10.040 --> 00:14:12.760]  或者你不明白教會的處事方式
[00:14:12.760 --> 00:14:13.640]  或者不認同
[00:14:13.640 --> 00:14:14.960]  或者不滿意
[00:14:14.960 --> 00:14:15.720]  你要溝通
[00:14:15.720 --> 00:14:17.280]  你要說出來
[00:14:17.280 --> 00:14:19.840]  但是你有沒有真的跪下祈禱?
[00:14:19.840 --> 00:14:21.280]  跪多少次?
[00:14:21.280 --> 00:14:22.200]  跪多少小時?
[00:14:22.200 --> 00:14:23.360]  祈禱多少小時?
[00:14:23.360 --> 00:14:27.200]  是不是真的向神禱告?
[00:14:27.200 --> 00:14:30.720]  當社會在困局當中
[00:14:30.720 --> 00:14:32.960]  你問你自己
[00:14:32.960 --> 00:14:35.680]  除了行動以外
[00:14:35.680 --> 00:14:41.960]  你花了多少時間禁食禱告?
[00:14:41.960 --> 00:14:43.800]  唯有先禱告
[00:14:43.800 --> 00:14:49.120]  我們才能夠有力量站起來
[00:14:49.120 --> 00:14:53.480]  知道怎樣去前進
[00:14:53.480 --> 00:14:56.480]  這個是至為重要的
[00:14:56.480 --> 00:14:58.600]  第三
[00:14:58.600 --> 00:15:00.680]  要不自喪志而灰心
[00:15:00.680 --> 00:15:03.600]  不自疲乏而放棄
[00:15:03.600 --> 00:15:06.040]  我們要知道
[00:15:06.040 --> 00:15:07.840]  邁向終末
[00:15:07.840 --> 00:15:09.800]  所以今天教你們這個字
[00:15:09.800 --> 00:15:11.800]  終末
[00:15:11.800 --> 00:15:13.080]  希臘文叫
[00:15:13.080 --> 00:15:15.000]  Eschaton
[00:15:15.000 --> 00:15:16.200]  可以讀一次嗎?
[00:15:16.200 --> 00:15:17.960]  Eschaton
[00:15:17.960 --> 00:15:19.280]  預備
[00:15:19.280 --> 00:15:23.640]  Eschaton
[00:15:23.640 --> 00:15:26.000]  終末這個字想你們學
[00:15:26.000 --> 00:15:28.760]  經歷到更新
[00:15:28.760 --> 00:15:31.280]  在啟示錄的第四章
[00:15:31.280 --> 00:15:36.400]  說到約翰接受聖靈揚起帆來
[00:15:36.400 --> 00:15:37.760]  被聖靈的風吹
[00:15:37.760 --> 00:15:39.400]  所以他見到異象
[00:15:39.400 --> 00:15:40.480]  他見到異象是甚麼?
[00:15:40.480 --> 00:15:42.640]  首先他見到天上有個寶座
[00:15:42.640 --> 00:15:46.120]  他第一見到神在上面管理大地
[00:15:46.120 --> 00:15:48.960]  第二他見到寶座周圍有彩虹
[00:15:48.960 --> 00:15:50.480]  就代表神會審判
[00:15:50.480 --> 00:15:54.240]  但神會有他的恩典、他的憐憫
[00:15:54.240 --> 00:15:57.040]  第三他見到有十二十四位的長老
[00:15:57.040 --> 00:15:59.800]  這些有名望、有權力的人
[00:15:59.800 --> 00:16:03.000]  長老是放下他們的冠冕
[00:16:03.000 --> 00:16:04.920]  他們向神去敬拜
[00:16:04.920 --> 00:16:08.480]  最後他見到四活物
[00:16:08.480 --> 00:16:10.000]  都圍著寶座
[00:16:10.000 --> 00:16:13.080]  和長老一起唱讚美頌華
[00:16:13.080 --> 00:16:14.880]  我們的主
[00:16:14.880 --> 00:16:16.800]  我們的上帝
[00:16:16.800 --> 00:16:20.160]  你配得榮耀、尊貴、權柄
[00:16:20.160 --> 00:16:22.040]  因為你創造了萬物
[00:16:22.040 --> 00:16:26.880]  萬物因你的旨意被創造而存在
[00:16:26.880 --> 00:16:28.680]  約翰他見到這些異象
[00:16:28.680 --> 00:16:32.040]  其實這些異象是解決一個問題的
[00:16:32.040 --> 00:16:34.760]  這個問題是甚麼問題?
[00:16:34.760 --> 00:16:36.920]  這個問題是說出
[00:16:36.920 --> 00:16:41.680]  誰在這裡管治?
[00:16:41.680 --> 00:16:43.360]  答案就是說
[00:16:43.360 --> 00:16:46.440]  神掌管一切
[00:16:46.440 --> 00:16:53.360]  神是我們值得讚美、感謝的一位
[00:16:53.360 --> 00:16:56.400]  你知道啟示錄寫的階段
[00:16:56.400 --> 00:16:58.840]  教會被迫害的階段
[00:16:58.840 --> 00:17:00.760]  所以約翰見到的異象就說
[00:17:00.760 --> 00:17:02.080]  雖然是這樣
[00:17:02.080 --> 00:17:06.280]  神是主人、君王
[00:17:06.280 --> 00:17:09.400]  而況且在二十二章亦講到寶座上
[00:17:09.400 --> 00:17:14.520]  這位君王就是高揚
[00:17:14.520 --> 00:17:18.600]  約翰除了看到寶座、看到高揚
[00:17:18.600 --> 00:17:21.440]  他亦看見另一個異象
[00:17:21.440 --> 00:17:24.920]  就是啟示錄二十一章的一至六節
[00:17:24.920 --> 00:17:27.600]  裡面這樣說
[00:17:27.600 --> 00:17:30.920]  上帝要拆去他們一切的眼淚
[00:17:30.920 --> 00:17:32.080]  不再有死亡
[00:17:32.080 --> 00:17:35.400]  也不再有悲哀、哭哭、痛苦
[00:17:35.400 --> 00:17:38.920]  因為我們先前的事都過去了
[00:17:38.920 --> 00:17:41.000]  那位坐在寶座上的說
[00:17:41.000 --> 00:17:45.120]  看呀!我把一切都更新了
[00:17:45.120 --> 00:17:47.520]  他又對我說成了
[00:17:47.520 --> 00:17:50.760]  我是阿拉伐
[00:17:50.760 --> 00:17:54.920]  我是奧梅格
[00:17:54.920 --> 00:17:57.080]  我是開始
[00:17:57.080 --> 00:17:58.920]  我是終結
[00:17:58.920 --> 00:18:02.120]  經文的主要意思就是說
[00:18:02.120 --> 00:18:05.360]  約翰是看見很多的權勢
[00:18:05.360 --> 00:18:07.240]  看見戰爭
[00:18:07.240 --> 00:18:10.040]  看見人類的苦難
[00:18:10.040 --> 00:18:10.760]  看見一切
[00:18:10.760 --> 00:18:13.040]  但是他就停下來
[00:18:13.040 --> 00:18:16.840]  他看著當時的匯眾的眼睛
[00:18:16.840 --> 00:18:19.400]  看著這些眼睛就對你們說
[00:18:19.400 --> 00:18:23.560]  意思就是說你們都累了
[00:18:23.560 --> 00:18:25.880]  但是不用怕
[00:18:25.880 --> 00:18:27.560]  故事未完的
[00:18:27.560 --> 00:18:29.560]  故事會繼續的
[00:18:29.560 --> 00:18:33.160]  故事不會停在火和審判上就完的
[00:18:33.160 --> 00:18:35.240]  你們要繼續的努力
[00:18:35.240 --> 00:18:38.200]  要記得在生命混亂以前
[00:18:38.200 --> 00:18:40.040]  神已經在
[00:18:40.040 --> 00:18:42.440]  在將來神已經在
[00:18:42.440 --> 00:18:45.800]  我們要敬畏那位歷史的主人
[00:18:45.800 --> 00:18:50.720]  當然你和我是活在Alpha和Omega之間
[00:18:50.720 --> 00:18:54.600]  在Alpha和Omega之間是辛苦的
[00:18:54.600 --> 00:18:57.360]  這個就好像在黎明和黃昏之間
[00:18:57.360 --> 00:18:59.240]  是很混亂的
[00:18:59.240 --> 00:19:03.480]  但是這個地方不是一個孤單的地方
[00:19:03.480 --> 00:19:06.920]  我們不要以為神創造了世界
[00:19:06.920 --> 00:19:09.200]  就鬆了人
[00:19:09.200 --> 00:19:11.400]  叫人在黎明當中
