
[00:00:00.000 --> 00:00:02.000]  大家知道我們踏入九月份
[00:05:16.000 --> 00:05:19.000]  就見到神的很清楚的工作
[00:05:19.000 --> 00:05:22.000]  我們今天一起來思想這件事情
[00:05:22.000 --> 00:05:25.000]  剛才讀的史藍傳第十六章
[00:05:25.000 --> 00:05:27.000]  大家從第六節開始
[00:05:27.000 --> 00:05:29.000]  會看到一件事情
[00:05:29.000 --> 00:05:30.000]  第六節
[00:05:30.000 --> 00:05:34.000]  聖靈既然禁止他們在亞西亞傳道
[00:05:34.000 --> 00:05:36.000]  他們就走遍佛雷加
[00:05:36.000 --> 00:05:37.000]  加拉太地區
[00:05:37.000 --> 00:05:40.000]  他們來到美西亞邊境
[00:05:40.000 --> 00:05:42.000]  想要去比推尼
[00:05:42.000 --> 00:05:45.000]  耶穌的靈也不許
[00:05:45.000 --> 00:05:49.000]  波羅開始了他第二次宣教旅程
[00:05:49.000 --> 00:05:51.000]  從安提阿這個城市開始
[00:05:51.000 --> 00:05:54.000]  但是似乎不是很清楚確定
[00:05:54.000 --> 00:05:57.000]  要走的方向是怎樣
[00:05:57.000 --> 00:05:59.000]  但一路帶著感動
[00:05:59.000 --> 00:06:00.000]  一路向前行
[00:06:00.000 --> 00:06:02.000]  他們來到一個地方
[00:06:02.000 --> 00:06:05.000]  他們很想去到一個叫做亞西亞省
[00:06:05.000 --> 00:06:08.000]  在當時他們所在地區的南部份
[00:06:08.000 --> 00:06:10.000]  或者西南的部份
[00:06:10.000 --> 00:06:13.000]  但下去的時候他們就發覺
[00:06:13.000 --> 00:06:16.000]  神的聖靈禁止他們這樣做
[00:06:16.000 --> 00:06:20.000]  聖經沒有講到具體是怎樣禁止的
[00:06:20.000 --> 00:06:24.000]  或者是有些很明確環境上的阻礙
[00:06:24.000 --> 00:06:26.000]  是他們不可以去南邊的
[00:06:26.000 --> 00:06:28.000]  又或者是他們心裏面
[00:06:28.000 --> 00:06:31.000]  一種很清楚很強烈的感動
[00:06:31.000 --> 00:06:33.000]  知道不應該下去
[00:06:33.000 --> 00:06:37.000]  但無論怎樣他們知道是聖靈在當中引導著
[00:06:37.000 --> 00:06:42.000]  聖靈禁止他們不要去下的地方
[00:06:42.000 --> 00:06:46.000]  因此他們改為轉移上去北邊
[00:06:46.000 --> 00:06:47.000]  向上
[00:06:47.000 --> 00:06:51.000]  去北邊去一個叫比推尼省的地方
[00:06:51.000 --> 00:06:52.000]  但聖經就講
[00:06:52.000 --> 00:06:55.000]  耶穌的靈也不許
[00:06:55.000 --> 00:06:58.000]  無論向南向北走
[00:06:58.000 --> 00:07:01.000]  都不能夠有通達的路
[00:07:01.000 --> 00:07:04.000]  所以他們知道不是他們要走的路
[00:07:04.000 --> 00:07:07.000]  所以他們就轉移向西邊去
[00:07:07.000 --> 00:07:09.000]  大家看看第八節
[00:07:09.000 --> 00:07:12.000]  他們經過美西亞
[00:07:12.000 --> 00:07:14.000]  下到特羅亞
[00:07:14.000 --> 00:07:16.000]  然後夜間在特羅亞的地方
[00:07:16.000 --> 00:07:19.000]  就見到馬其頓異象
[00:07:19.000 --> 00:07:21.000]  當時他們轉移向西邊去
[00:07:21.000 --> 00:07:23.000]  或者西北一些
[00:07:23.000 --> 00:07:25.000]  去到一個特羅亞的地方
[00:07:25.000 --> 00:07:26.000]  是一個小城鎮
[00:07:26.000 --> 00:07:29.000]  亦都是在海邊的一個地方
[00:07:29.000 --> 00:07:31.000]  如果大家今天看一看地圖
[00:07:31.000 --> 00:07:33.000]  你會知道是今天中東地方
[00:07:33.000 --> 00:07:37.000]  愛琴海旁邊的一個小城鎮
[00:07:37.000 --> 00:07:39.000]  他們去到特羅亞
[00:07:39.000 --> 00:07:43.000]  就知道要過一個海港
[00:07:43.000 --> 00:07:46.000]  然後去到對面的馬其頓省
[00:07:46.000 --> 00:07:48.000]  對他們來說
[00:07:48.000 --> 00:07:51.000]  馬其頓省其實和他們所身在的地方
[00:07:51.000 --> 00:07:52.000]  沒有太大分別
[00:07:52.000 --> 00:07:55.000]  因為無論是亞西亞也好
[00:07:55.000 --> 00:07:57.000]  或者這裡所講的比推尼省也好
[00:07:57.000 --> 00:07:59.000]  或者馬其頓省也好
[00:07:59.000 --> 00:08:02.000]  都是當時羅馬帝國的一個省份
[00:08:02.000 --> 00:08:05.000]  都是同樣在附近的地方
[00:08:05.000 --> 00:08:07.000]  但是可能他們都不意識到
[00:08:07.000 --> 00:08:10.000]  聖靈帶領他們去到馬其頓省
[00:08:10.000 --> 00:08:13.000]  有一個很重大的意義
[00:08:13.000 --> 00:08:18.000]  因為從特羅亞去到馬其頓那邊
[00:08:18.000 --> 00:08:23.000]  其實是從亞洲大陸去到歐洲大陸
[00:08:23.000 --> 00:08:27.000]  是去到一個很完全不同的地方
[00:08:27.000 --> 00:08:30.000]  而因此當我們去到馬其頓的時候
[00:08:30.000 --> 00:08:34.000]  福音就開始進入了歐洲
[00:08:34.000 --> 00:08:36.000]  而大家會知道在歷史當中
[00:08:36.000 --> 00:08:41.000]  歐洲是極其重要的宣教的一個中心點
[00:08:41.000 --> 00:08:44.000]  後來歐洲的教會興旺
[00:08:44.000 --> 00:08:47.000]  就將福音繼續傳開去
[00:08:47.000 --> 00:08:49.000]  將福音帶到亞洲
[00:08:49.000 --> 00:08:54.000]  帶到非洲 帶到美洲
[00:08:54.000 --> 00:08:58.000]  而福音就因此傳遍很多的地方
[00:08:58.000 --> 00:09:02.000]  當時可能保羅西拉不會意識到
[00:09:02.000 --> 00:09:04.000]  那裡去不到 那裡去不到 就去那裡吧
[00:09:04.000 --> 00:09:06.000]  坐船就好 坐船吧
[00:09:06.000 --> 00:09:10.000]  但是他們不知道聖靈在其中掌管和帶領他們
[00:09:10.000 --> 00:09:12.000]  而去到一個很重要
[00:09:12.000 --> 00:09:17.000]  將來長久產生宣教果孝的一個地方
[00:09:17.000 --> 00:09:20.000]  因此在當時他們很體會到
[00:09:20.000 --> 00:09:25.000]  不是自己 是聖靈在當中作奇妙的工作
[00:09:25.000 --> 00:09:27.000]  當我們來到學習去傳福音的時候
[00:09:27.000 --> 00:09:32.000]  你會發覺很多時候都不只是我們有一種的熱心
[00:09:32.000 --> 00:09:37.000]  而是聖靈一路來到去作很多很奇妙的引導
[00:09:37.000 --> 00:09:41.000]  和成就很奇妙的事情
[00:09:41.000 --> 00:09:43.000]  有些時候我聽到弟兄姊妹講到
[00:09:43.000 --> 00:09:47.000]  求神很特別將一些感動 異象放在他們的心裏
[00:09:47.000 --> 00:09:50.000]  一位老師 中學老師
[00:09:50.000 --> 00:09:52.000]  他自己很有感動
[00:09:52.000 --> 00:09:55.000]  看到自己那班學生有很多需要
[00:09:55.000 --> 00:09:57.000]  這次越來越清楚 神給他感動
[00:09:57.000 --> 00:09:59.000]  要向那班學生傳福音
[00:09:59.000 --> 00:10:01.000]  因此他一路祈禱
[00:10:01.000 --> 00:10:05.000]  我很記得他曾經提及他的祈禱
[00:10:05.000 --> 00:10:06.000]  他的祈禱就是
[00:10:06.000 --> 00:10:11.000]  我求神將這班學生賜給我
[00:10:11.000 --> 00:10:14.000]  讓我可以帶領他們來認識主
[00:10:14.000 --> 00:10:16.000]  而其後神使用他
[00:10:16.000 --> 00:10:19.000]  好奇妙地帶領很多的學生信主
[00:10:19.000 --> 00:10:21.000]  一個異象 一個感動
[00:10:21.000 --> 00:10:24.000]  而產生很重要的後來的影響
[00:10:24.000 --> 00:10:27.000]  前一陣子我和一位北宣的弟兄
[00:10:27.000 --> 00:10:30.000]  也是宣教士來聊天
[00:10:30.000 --> 00:10:32.000]  我問他:你最初怎樣信主?
[00:10:32.000 --> 00:10:35.000]  他說:我應該是信不到主的
[00:10:35.000 --> 00:10:37.000]  我更加有興趣聽聽
[00:10:37.000 --> 00:10:41.000]  他說:早期我參加北宣的初信班
[00:10:41.000 --> 00:10:43.000]  中學生的時候
[00:10:43.000 --> 00:10:45.000]  他說:那時候我來了一次
[00:10:45.000 --> 00:10:47.000]  我以後都不肯來了
[00:10:47.000 --> 00:10:49.000]  其實也沒有什麼深信耶穌
[00:10:49.000 --> 00:10:52.000]  來了一次之後沒有什麼興趣 走了
[00:10:52.000 --> 00:10:56.000]  但是竟然那位栽培班老師不肯放棄他
[00:10:56.000 --> 00:10:59.000]  就打一次電話 兩次電話 三次電話
[00:10:59.000 --> 00:11:01.000]  一路請他們回來
[00:11:01.000 --> 00:11:03.000]  一起可以認識多一點
[00:11:03.000 --> 00:11:07.000]  這位當時的小弟兄覺得
[00:11:07.000 --> 00:11:09.000]  算了 不想給他煩
[00:11:09.000 --> 00:11:11.000]  他就一路打電話來
[00:11:11.000 --> 00:11:14.000]  答應了就來參加
[00:11:14.000 --> 00:11:16.000]  見到別人這麼有心 好了 繼續吧
[00:11:16.000 --> 00:11:18.000]  就是這樣一步一步認識主
[00:11:18.000 --> 00:11:21.000]  而確認自己的信仰
[00:11:21.000 --> 00:11:23.000]  這位導師想不到
[00:11:23.000 --> 00:11:26.000]  這位學生後來受災
[00:11:26.000 --> 00:11:28.000]  後來成為了宣教士
[00:11:28.000 --> 00:11:33.000]  我想他也不會想到
[00:11:33.000 --> 00:11:37.000]  他稍微按照自己心中的感動來關心他
[00:11:37.000 --> 00:11:40.000]  原來帶來了一位宣教士
[00:11:40.000 --> 00:11:44.000]  而且很多人因為這位宣教士而蒙恩
[00:11:44.000 --> 00:11:46.000]  最近我聽到
[00:11:46.000 --> 00:11:50.000]  我們中間有一位 有幾位姊妹
[00:11:50.000 --> 00:11:53.000]  他們有心來做一些福音的服事
[00:11:53.000 --> 00:11:55.000]  神安排有一位
[00:11:55.000 --> 00:11:58.000]  有一組的朋友 一組人
[00:11:58.000 --> 00:12:01.000]  他們都是電車的司機
[00:12:01.000 --> 00:12:04.000]  而他們也有心想一起看聖經
[00:12:04.000 --> 00:12:07.000]  當然要遷就他們工作的時間
[00:12:07.000 --> 00:12:11.000]  但是姊妹就很樂意來幫助他們
[00:12:11.000 --> 00:12:14.000]  然後一路帶他們來查聖經
[00:12:14.000 --> 00:12:16.000]  很多時候你會察覺到
[00:12:16.000 --> 00:12:19.000]  上帝安排很多不同的機會
[00:12:19.000 --> 00:12:22.000]  也都將那種意象感動給我們
[00:12:22.000 --> 00:12:25.000]  在聖靈裏面成就很奇妙的事情
[00:12:25.000 --> 00:12:27.000]  正如剛才我們所看到的
[00:12:27.000 --> 00:12:31.000]  保羅和西拉他們就按照神給他們的引導
[00:12:31.000 --> 00:12:32.000]  和意象
[00:12:32.000 --> 00:12:36.000]  竟然將福音帶到歐洲大陸的地方
[00:12:36.000 --> 00:12:39.000]  你再看看下面第九節
[00:12:39.000 --> 00:12:42.000]  當時夜間有意象向保羅顯現
[00:12:42.000 --> 00:12:46.000]  有一個馬其頓人站著求他說
[00:12:46.000 --> 00:12:49.000]  請你到馬其頓來幫助我們
[00:12:49.000 --> 00:12:52.000]  保羅見到這意象我們就認定
[00:12:52.000 --> 00:12:55.000]  是神呼召我們去傳福音給他們
[00:12:55.000 --> 00:13:00.000]  於是立刻設法前往馬其頓
[00:13:00.000 --> 00:13:02.000]  相信保羅是晚間見到意象
[00:13:02.000 --> 00:13:05.000]  見到意象之後他早上就起身
[00:13:05.000 --> 00:13:09.000]  他就和他的弟兄們去商討這件事情
[00:13:09.000 --> 00:13:11.000]  所以大家見到聖經所說
[00:13:11.000 --> 00:13:14.000]  他說我們就認定
[00:13:14.000 --> 00:13:16.000]  在大家一路傾談的時候
[00:13:16.000 --> 00:13:19.000]  就認定這件事情
[00:13:19.000 --> 00:13:21.000]  相信當時有同西拉
[00:13:21.000 --> 00:13:26.000]  亦有同負責寫《使徒行傳》的作者
[00:13:26.000 --> 00:13:28.000]  是誰呢?
[00:13:28.000 --> 00:13:34.000]  《使徒行傳》的作者是盧家醫生
[00:13:34.000 --> 00:13:37.000]  你見到他用第一身「我們」眾數
[00:13:37.000 --> 00:13:41.000]  我們在那時候一起去思想這件事情
[00:13:41.000 --> 00:13:43.000]  都認定
[00:13:43.000 --> 00:13:50.000]  認定包含了一種整合各樣的環境因素
[00:13:50.000 --> 00:13:52.000]  內心的引導
[00:13:52.000 --> 00:13:54.000]  一種整合的過程
[00:13:54.000 --> 00:13:59.000]  他們就知道這個確實是神的呼召
[00:13:59.000 --> 00:14:02.000]  今天有弟兄姊妹領受神給的意象
[00:14:02.000 --> 00:14:07.000]  亦都在和弟兄姊妹一同的尋求過程當中
[00:14:07.000 --> 00:14:09.000]  去認定神的帶領
[00:14:09.000 --> 00:14:14.000]  他們就放膽去作神的服事
[00:14:14.000 --> 00:14:16.000]  他們一齊去做這件事情
[00:14:16.000 --> 00:14:18.000]  成就馬其頓的意象
[00:14:18.000 --> 00:14:23.000]  聖經說他們就立刻設法前往
[00:14:23.000 --> 00:14:25.000]  我最近說一件事情
[00:14:25.000 --> 00:14:27.000]  都是好幾年前
[00:14:27.000 --> 00:14:29.000]  就是在香港一間宣道會
[00:14:29.000 --> 00:14:31.000]  在元朗區
[00:14:31.000 --> 00:14:34.000]  他們有一次崇拜福音主人
[00:14:34.000 --> 00:14:37.000]  但是星期六晚發覺打風
[00:14:37.000 --> 00:14:42.000]  星期日早上發覺沒有人來了
[00:14:42.000 --> 00:14:44.000]  因為十號風球
[00:14:44.000 --> 00:14:47.000]  教會仍然繼續聚會
[00:14:47.000 --> 00:14:49.000]  但是大家都想請的朋友
[00:14:49.000 --> 00:14:53.000]  怎會走過來十號風球出來參加呢?
[00:14:53.000 --> 00:14:55.000]  他們就想可能要改變
[00:14:55.000 --> 00:14:57.000]  但是安排好了
[00:14:57.000 --> 00:14:59.000]  算了繼續由福音主人
[00:14:59.000 --> 00:15:02.000]  在聚會開始之前一段時間
[00:15:02.000 --> 00:15:04.000]  突然間發覺他們教會門口
[00:15:04.000 --> 00:15:08.000]  聚集了一大群菲律賓的傭工
[00:15:08.000 --> 00:15:10.000]  一些菲律賓朋友
[00:15:10.000 --> 00:15:12.000]  平時他們會出去外區
[00:15:12.000 --> 00:15:14.000]  但是那段時間打風
[00:15:14.000 --> 00:15:17.000]  所以就在本區元朗
[00:15:17.000 --> 00:15:22.000]  因為教會門口有一些扇縫
[00:15:22.000 --> 00:15:24.000]  可以遮住雨水
[00:15:24.000 --> 00:15:26.000]  他們就集中在那裡
[00:15:26.000 --> 00:15:31.000]  教會突然間見到一個很特別的異象
[00:15:31.000 --> 00:15:33.000]  見到這麼多菲律賓人士在
[00:15:33.000 --> 00:15:36.000]  不如今天請他們進來
[00:15:36.000 --> 00:15:38.000]  我們說廣東話怎麼辦呢?
[00:15:38.000 --> 00:15:40.000]  不要緊 馬上找人做傳譯
[00:15:40.000 --> 00:15:42.000]  然後請他們全部進來
[00:15:42.000 --> 00:15:43.000]  當然他們很高興
[00:15:43.000 --> 00:15:45.000]  因為外面大風大雨
[00:15:45.000 --> 00:15:46.000]  全部進來了
[00:15:46.000 --> 00:15:49.000]  在教會裡面參加崇拜
[00:15:49.000 --> 00:15:52.000]  然後聽福音
[00:15:52.000 --> 00:15:54.000]  想不到那天
[00:15:54.000 --> 00:16:00.000]  有好幾位菲律賓朋友就決志信耶穌
[00:16:00.000 --> 00:16:04.000]  聖靈在裡面很奇妙的感動引導他們
[00:16:04.000 --> 00:16:08.000]  然後在教會裡面一直思想這件事的時候
[00:16:08.000 --> 00:16:11.000]  他們好像深刻的體會
[00:16:11.000 --> 00:16:13.000]  聖靈引導他們
[00:16:13.000 --> 00:16:15.000]  不要忘記他們的鄰居
[00:16:15.000 --> 00:16:16.000]  福音的需要
[00:16:16.000 --> 00:16:22.000]  因此開始了菲律賓人士的聚會
[00:16:22.000 --> 00:16:23.000]  到今天
[00:16:23.000 --> 00:16:27.000]  他們已經有一大群的菲律賓弟兄姊妹
[00:16:27.000 --> 00:16:29.000]  在每個主日一起崇拜
[00:16:29.000 --> 00:16:31.000]  也有從菲律賓來的宣教士
[00:16:31.000 --> 00:16:33.000]  在他們中間做牧養
[00:16:33.000 --> 00:16:36.000]  做關顧的工作
[00:16:36.000 --> 00:16:38.000]  當我聽到這件事的時候
[00:16:38.000 --> 00:16:39.000]  我就問
[00:16:39.000 --> 00:16:43.000]  是誰計劃這件事呢?
[00:16:43.000 --> 00:16:45.000]  是神自己
[00:16:45.000 --> 00:16:49.000]  好奇妙地接到聖靈所承傳的事情
[00:16:49.000 --> 00:16:52.000]  而我們看到聖靈的工作
[00:16:52.000 --> 00:16:55.000]  真實地在當中顯現出來
[00:16:55.000 --> 00:16:57.000]  我們再看下面的經文
[00:16:57.000 --> 00:16:59.000]  當我們看到這個異象出現之後
[00:16:59.000 --> 00:17:01.000]  他們去了菲律賓
[00:17:01.000 --> 00:17:04.000]  這個馬其頓的城市
[00:17:04.000 --> 00:17:06.000]  在下面的第十一節
[00:17:06.000 --> 00:17:08.000]  到了第十五節
[00:17:08.000 --> 00:17:09.000]  大家熟悉這個故事
[00:17:09.000 --> 00:17:11.000]  說到當時有個女底牙
[00:17:11.000 --> 00:17:13.000]  這位女士信了主
[00:17:13.000 --> 00:17:16.000]  大家先看十四節
[00:17:16.000 --> 00:17:18.000]  有一位敬畏神的婦女
[00:17:18.000 --> 00:17:19.000]  名叫女底牙
[00:17:19.000 --> 00:17:21.000]  是推牙推拉城
[00:17:21.000 --> 00:17:24.000]  賣紫色布的商人
[00:17:24.000 --> 00:17:28.000]  她一直在聽主開啟她的心
[00:17:28.000 --> 00:17:31.000]  使她留心聽保羅所說的
[00:17:31.000 --> 00:17:34.000]  然後後來她就全家信主
[00:17:34.000 --> 00:17:36.000]  好奇妙地在聽的過程中
[00:17:36.000 --> 00:17:38.000]  一位愛邦人
[00:17:38.000 --> 00:17:40.000]  他就被聖靈感動
[00:17:40.000 --> 00:17:42.000]  神開啟他的心
[00:17:42.000 --> 00:17:45.000]  他就留心聽訊息
[00:17:45.000 --> 00:17:47.000]  但你會留意到
[00:17:47.000 --> 00:17:51.000]  上帝會用人所傳講的訊息
[00:17:51.000 --> 00:17:54.000]  而幫助一位女士信主
[00:17:54.000 --> 00:17:56.000]  聖靈沒有直接幫助她
[00:17:56.000 --> 00:17:58.000]  能夠決志信主
[00:17:58.000 --> 00:18:00.000]  上帝聖靈工作
[00:18:00.000 --> 00:18:04.000]  但祂是用人所傳達的訊息
[00:18:04.000 --> 00:18:07.000]  叫人能夠領受福音
[00:18:07.000 --> 00:18:08.000]  我們常常說
[00:18:08.000 --> 00:18:10.000]  神可以用很多方法
[00:18:10.000 --> 00:18:12.000]  成就祂要成就的事情
[00:18:12.000 --> 00:18:14.000]  但祂的計劃、祂的心意
[00:18:14.000 --> 00:18:18.000]  是要祂的子民與祂同心
[00:18:18.000 --> 00:18:22.000]  神用人來傳揚福音
[00:18:22.000 --> 00:18:25.000]  以致人能夠在其中
