
[00:00:00.000 --> 00:00:04.440]  一節的聖經在約翰福音第四章第35節
[00:10:02.340 --> 00:10:05.140]  事實上在過去40年來
[00:10:05.140 --> 00:10:08.840]  福音不但是繼續向西進
[00:10:08.840 --> 00:10:12.540]  福音更是快速地向南進
[00:10:12.540 --> 00:10:14.040]  在過去這40年
[00:10:14.040 --> 00:10:18.380]  我們看見福音擴展最快的兩個地區
[00:10:18.380 --> 00:10:20.380]  一個就是南美洲
[00:10:20.380 --> 00:10:23.060]  一個就是非洲
[00:10:23.060 --> 00:10:26.900]  在南美洲我們看見天主教的勢力非常強大
[00:10:26.900 --> 00:10:29.500]  他們擴展的非常的快速
[00:10:29.500 --> 00:10:31.500]  而且他們發展的非常的深
[00:10:31.500 --> 00:10:33.260]  非常的廣
[00:10:33.260 --> 00:10:38.340]  這爲什麼這一屆的教宗就是從阿根廷而出來的
[00:10:38.340 --> 00:10:43.300]  在非洲這40年也是透過大型的步道會
[00:10:43.300 --> 00:10:47.440]  以及職場運動也快速地成長
[00:10:47.440 --> 00:10:50.220]  你知道非洲一共有56個國家
[00:10:50.220 --> 00:10:51.980]  分成五大塊
[00:10:51.980 --> 00:10:56.860]  北非、西非、東非、南非還有中非五大塊
[00:10:56.860 --> 00:11:01.900]  除了北非是回教主要是回教世界以外
[00:11:01.900 --> 00:11:05.060]  漠南非洲也是沙漠以南的非洲
[00:11:05.060 --> 00:11:06.440]  包括四大部分
[00:11:06.440 --> 00:11:10.540]  包括西非、東非、中非、南非四大部分
[00:11:10.540 --> 00:11:14.180]  其實在過去這些年都發展的非常迅速
[00:11:14.180 --> 00:11:17.040]  基督教傳播非常的快
[00:11:17.040 --> 00:11:19.640]  在1910年的時候
[00:11:19.640 --> 00:11:25.580]  在漠南非洲基督徒人口只不過是9%而已
[00:11:25.580 --> 00:11:30.120]  可是2015年你知道基督人口的比例是多少嗎
[00:11:30.120 --> 00:11:31.960]  已經到63%了
[00:11:31.960 --> 00:11:36.660]  哈利路亞
[00:11:36.660 --> 00:11:39.260]  而且繼續在成長
[00:11:39.260 --> 00:11:42.400]  如果按照這個比例繼續成長的話
[00:11:42.400 --> 00:11:45.600]  到2050年他們的預測
[00:11:45.600 --> 00:11:51.700]  全世界基督徒一半的人口是在非洲
[00:11:51.700 --> 00:11:54.520]  可見我們看見神的國正在擴展
[00:11:54.520 --> 00:11:55.520]  正在全世界
[00:11:55.520 --> 00:11:58.680]  而且比你我想象的快得很多
[00:11:58.680 --> 00:12:00.120]  Amen
[00:12:00.120 --> 00:12:03.220]  很多時候我們只是看見眼前的情況
[00:12:03.220 --> 00:12:07.460]  我們看見全世界一些好像是這樣動盪的情況
[00:12:07.460 --> 00:12:09.720]  看見恐怖主義的興起
[00:12:09.720 --> 00:12:11.520]  看見回教的發展
[00:12:11.520 --> 00:12:13.900]  有時候看見黑暗權勢的橫行
[00:12:13.900 --> 00:12:16.440]  有時候我們心中很恐慌
[00:12:16.440 --> 00:12:19.440]  但事實上就像主耶穌所說的
[00:12:19.440 --> 00:12:22.400]  你看見麥子在成長
[00:12:22.400 --> 00:12:26.080]  但不要忘記麥子也正在成長
[00:12:26.080 --> 00:12:30.080]  所以我說這個世界上其實有兩種火正在燃燒
[00:12:30.080 --> 00:12:32.640]  第一種叫死亡的火
[00:12:32.640 --> 00:12:37.220]  但另一種卻是神復興的火也正在燃燒
[00:12:37.220 --> 00:12:41.460]  Amen
[00:12:41.460 --> 00:12:43.820]  你不要看見死亡的火在燃燒
[00:12:43.820 --> 00:12:44.900]  你很灰心
[00:12:44.900 --> 00:12:48.360]  你要看見覆興的火也正在燃燒
[00:12:48.360 --> 00:12:53.200]  在非洲曾經被神大大使用的德國佈道家布永康
[00:12:53.200 --> 00:12:55.200]  他已經被主接去了
[00:12:55.200 --> 00:12:58.380]  但他的接班人Daniel Colanda
[00:12:58.380 --> 00:13:03.540]  現在繼續在非洲做傳福音大型的佈道會的工作
[00:13:03.540 --> 00:13:05.380]  上個月我有機會
[00:13:05.380 --> 00:13:08.420]  特別是飛到聖地耶穌與他見面
[00:13:08.420 --> 00:13:10.120]  他親自告訴我
[00:13:10.120 --> 00:13:18.060]  他們今年已經在非洲要舉辦五十場佈道大會
[00:13:18.060 --> 00:13:20.220]  每一場是五個晚上的
[00:13:20.220 --> 00:13:22.500]  連續250場
[00:13:22.500 --> 00:13:24.140]  哇 我說這太厲害了
[00:13:24.140 --> 00:13:26.240]  他們從今年一月份開始
[00:13:26.240 --> 00:13:30.100]  從南非的開普頓準備到十一月底的時候
[00:13:30.100 --> 00:13:33.680]  在埃及的開羅最後一場
[00:13:33.680 --> 00:13:35.980]  他們連續250場在非洲
[00:13:35.980 --> 00:13:37.480]  已經百萬人信主
[00:13:37.480 --> 00:13:42.620]  哈里路亞
[00:13:42.620 --> 00:13:45.660]  我們希望明年有機會他到我們教會來
[00:13:45.660 --> 00:13:46.720]  邀請他
[00:13:46.720 --> 00:13:48.920]  不知道他schedule怎麼樣
[00:13:48.920 --> 00:13:51.920]  我們看見神的手正在工作
[00:13:51.920 --> 00:13:55.660]  伊朗以前我們覺得好像沒什麼基督徒 不是嗎
[00:13:55.660 --> 00:13:59.060]  但伊朗基督教衛星電視臺的牧師Homos
[00:13:59.060 --> 00:14:01.340]  也是這個禮拜六在我們中間的
[00:14:01.340 --> 00:14:02.980]  他親自告訴我
[00:14:02.980 --> 00:14:07.340]  現在在伊朗地下教會
[00:14:07.340 --> 00:14:11.640]  大概的估計基督徒已經超過兩百萬人
[00:14:11.640 --> 00:14:13.140]  哈里路亞
[00:14:13.140 --> 00:14:15.460]  兩百萬人
[00:14:15.460 --> 00:14:17.680]  所以這個禮拜六早上不要錯過他的講座
[00:14:17.680 --> 00:14:18.660]  非常精彩
[00:14:18.660 --> 00:14:20.060]  第一堂他要講到
[00:14:20.060 --> 00:14:23.460]  從聖經的角度怎麼看現在中國的局勢
[00:14:23.460 --> 00:14:27.600]  另外就是基督徒我們教會怎麼向回教徒傳福音
[00:14:27.600 --> 00:14:29.100]  非常重要的講座
[00:14:29.100 --> 00:14:30.360]  千萬不要錯過
[00:14:30.360 --> 00:14:32.260]  他的見證非常的精彩
[00:14:32.260 --> 00:14:34.740]  他講到伊朗教會的發展是非常的精彩
[00:14:34.740 --> 00:14:36.240]  值得我們一同來聽
[00:14:36.240 --> 00:14:37.080]  第二點我要說的是
[00:14:37.080 --> 00:14:40.000]  神的國正在擴展不要灰心
[00:14:40.000 --> 00:14:41.480]  你們
[00:14:41.480 --> 00:14:43.780]  當你看見神的國正在擴展的時候
[00:14:43.780 --> 00:14:47.180]  你就有信心勇敢來跟隨
[00:14:47.180 --> 00:14:48.220]  第二
[00:14:48.220 --> 00:14:51.820]  你要明白收割季節是短暫的
[00:14:51.820 --> 00:14:56.120]  跟你們說收割季節是短暫的
[00:14:56.120 --> 00:14:59.320]  一方面我們當然要明白神的國正在擴展
[00:14:59.320 --> 00:15:04.160]  另一方面也要明白使命的緊迫性
[00:15:04.160 --> 00:15:06.740]  所以主材在約翰福音四章三十五
[00:15:06.740 --> 00:15:10.300]  就是你們豈不說到收割的時候還有四個月嗎
[00:15:10.300 --> 00:15:11.740]  主持人我告訴你們
[00:15:11.740 --> 00:15:13.680]  舉目向前觀看
[00:15:13.680 --> 00:15:16.640]  莊稼已經熟了
[00:15:16.640 --> 00:15:19.980]  熟了在原文其實是發白了
[00:15:19.980 --> 00:15:20.480]  什麼意思
[00:15:20.480 --> 00:15:22.120]  就是不但是熟了
[00:15:22.120 --> 00:15:23.980]  是熟透了
[00:15:23.980 --> 00:15:27.720]  如果再不收割就會壞掉的意思
[00:15:27.720 --> 00:15:30.900]  壞掉收割的季節是很短的
[00:15:30.900 --> 00:15:35.400]  在疫情之後我們看很多的國家都採取鎖國的政策
[00:15:35.400 --> 00:15:37.340]  不但宣教士不能夠進去
[00:15:37.340 --> 00:15:40.500]  原來在裏面的宣教士都被趕出去
[00:15:40.500 --> 00:15:42.200]  特別是在中亞地區
[00:15:42.200 --> 00:15:46.280]  像哈薩克 土耳其 烏茲北克都是這樣
[00:15:46.280 --> 00:15:50.480]  在歐洲我們看回教宣稱只要三十年
[00:15:50.480 --> 00:15:52.840]  他們可以掌控歐洲
[00:15:52.840 --> 00:15:57.360]  除了因爲是越來越多回教徒的難民湧入歐洲之外
[00:15:57.360 --> 00:16:03.500]  最主要的原因其實是因爲回教徒不斷的生育
[00:16:03.500 --> 00:16:06.360]  相對你看歐美國家都不再生育了
[00:16:06.360 --> 00:16:08.800]  中國臺灣地區也都一樣
[00:16:08.800 --> 00:16:10.560]  都不生育了
[00:16:10.560 --> 00:16:16.400]  所以我常說將來屬齡征戰得勝的關鍵就在誰生得最多
[00:16:16.400 --> 00:16:18.840]  看誰生得多
[00:16:18.840 --> 00:16:20.400]  真的不騙你
[00:16:20.400 --> 00:16:25.020]  我們要鼓勵基督徒能生的話多生
[00:16:25.020 --> 00:16:30.320]  你們
[00:16:30.320 --> 00:16:34.860]  事實上現在英國我們看見已經有九個城市的市長
[00:16:34.860 --> 00:16:38.420]  包括倫敦在其中都是回教徒了
[00:16:38.420 --> 00:16:45.640]  而且倫敦現在是中東地區之外最大的回教中心就是在倫敦
[00:16:45.640 --> 00:16:47.000]  在非洲也是如此
[00:16:47.000 --> 00:16:51.340]  我常常跟萬國獨家報道團的一些同工在非洲傳福音
[00:16:51.340 --> 00:16:54.380]  一個村落一個村落去傳
[00:16:54.380 --> 00:16:57.280]  就發現其實非洲人是很簡單的
[00:16:57.280 --> 00:16:59.480]  你跟他傳耶穌他就信耶穌
[00:16:59.480 --> 00:17:01.920]  你跟他傳阿拉他就信阿拉
[00:17:01.920 --> 00:17:04.980]  就看誰先向他傳
[00:17:04.980 --> 00:17:08.920]  我就常覺得在非洲傳福音真的有點像搶癱戰一樣
[00:17:08.920 --> 00:17:11.200]  看誰先到
[00:17:11.200 --> 00:17:15.900]  你先到你就先得到這個羣體得到這個村落
[00:17:15.900 --> 00:17:21.040]  我在非洲就深深感覺到傳福音的緊迫性
[00:17:21.040 --> 00:17:26.000]  我們真的不能夠再像門徒一樣坐在那裏說還有四個月
[00:17:26.000 --> 00:17:29.780]  所以說不是 舉目向前觀看吧
[00:17:29.780 --> 00:17:33.960]  莊稼真的已經成熟 莊稼發白了
[00:17:33.960 --> 00:17:35.960]  也許你會說牧師急什麼了
[00:17:35.960 --> 00:17:40.460]  好像耶穌不是給我們大使命都超過兩千年了嗎
[00:17:40.460 --> 00:17:44.700]  沒錯 耶穌給我們使命已經超過兩千年了
[00:17:44.700 --> 00:17:49.000]  但我卻要告訴你現在我們所處的時刻
[00:17:49.000 --> 00:17:53.200]  跟初代教會所處的時刻是不一樣的時刻
[00:17:53.200 --> 00:17:56.740]  同樣的使命卻不一樣的時刻
[00:17:56.740 --> 00:17:59.580]  我說就好像看足球賽一樣
[00:17:59.580 --> 00:18:01.960]  在打足球賽的時候我請問你
[00:18:01.960 --> 00:18:06.700]  你打頭兩分鐘的打法跟後兩分鐘的打法一不一樣啊
[00:18:06.700 --> 00:18:07.940]  不一樣啊
[00:18:07.940 --> 00:18:09.800]  你打頭兩分鐘怎麼打
[00:18:09.800 --> 00:18:11.400]  你就慢慢打嘛
[00:18:11.400 --> 00:18:12.860]  穩紮穩打嘛
[00:18:12.860 --> 00:18:15.620]  你要看看對方的實力如何嘛
[00:18:15.620 --> 00:18:19.080]  就算你輸一兩分 無所謂大把時間嘛
[00:18:19.080 --> 00:18:20.520]  慢慢打
[00:18:20.520 --> 00:18:23.920]  可是最後兩分鐘呢 你就不能慢慢打了
[00:18:23.920 --> 00:18:25.440]  最後兩分鐘怎麼樣
[00:18:25.440 --> 00:18:28.680]  你再痛再累都拼命啊
[00:18:28.680 --> 00:18:30.140]  全力以赴 爲什麼
[00:18:30.140 --> 00:18:33.000]  輸贏在此一舉嘛
[00:18:33.000 --> 00:18:36.680]  你們我就看見現今時代
[00:18:36.680 --> 00:18:41.140]  就是神國豐收的最後兩分鐘
[00:18:41.140 --> 00:18:45.260]  你們教會要全力以赴啊
[00:18:45.260 --> 00:18:46.760]  全力以赴
[00:18:46.760 --> 00:18:51.400]  所以我們看見我們要明白收割季節是短暫的
[00:18:51.400 --> 00:18:52.680]  最後第三
[00:18:52.680 --> 00:18:55.680]  要不要這是華人教會興起的時機
[00:18:55.680 --> 00:19:00.440]  跟你們說這是華人教會興起的時機
[00:19:00.440 --> 00:19:01.720]  第二點你真的要明白
[00:19:01.720 --> 00:19:07.040]  主的在這個世代他的心意是很迫切的
[00:19:07.040 --> 00:19:09.120]  所以以賽爾書第六章第八節
[00:19:09.120 --> 00:19:10.240]  我們很熟悉的經文
[00:19:10.240 --> 00:19:11.760]  我們一同來唸來
[00:19:11.760 --> 00:19:14.800]  我又聽見主的聲音說我可以拆遣誰呢
[00:19:14.800 --> 00:19:16.480]  誰肯爲我們去呢
[00:19:16.480 --> 00:19:18.880]  我說我在這裏請拆解
[00:19:18.880 --> 00:19:21.080]  這是以賽爾的經歷
[00:19:21.080 --> 00:19:26.200]  當在異象裏面看見主坐在高高的寶座上的時候
[00:19:26.200 --> 00:19:29.480]  他就聽見主說我可以拆遣誰
[00:19:29.480 --> 00:19:31.880]  誰肯爲我們去
[00:19:31.880 --> 00:19:33.440]  那每次我讀這段經文的時候
[00:19:33.440 --> 00:19:34.600]  我都會覺得
[00:19:34.600 --> 00:19:38.040]  難道在當時沒有先知嗎
[00:19:38.040 --> 00:19:40.120]  沒有祭司嗎
[00:19:40.120 --> 00:19:42.280]  在聖殿不是很多人在服侍嗎
[00:19:42.280 --> 00:19:46.600]  怎麼神說有誰爲我去難道沒有人嗎
[00:19:46.600 --> 00:19:50.440]  那事實上在當時還是很多人在服侍的
[00:19:50.440 --> 00:19:53.520]  很多人在那裏在那裏奔跑
[00:19:53.520 --> 00:19:57.520]  但是卻不是爲神單單的爲神
[00:19:57.520 --> 00:20:00.520]  今天很多人在服侍是爲自己
[00:20:00.520 --> 00:20:02.360]  爲了滿足自己的需要
[00:20:02.360 --> 00:20:04.160]  按照自己的心意在服侍
[00:20:04.160 --> 00:20:07.880]  卻不是單單爲的神嘛
[00:20:07.880 --> 00:20:11.120]  所以我們看見神才發出一個感嘆
[00:20:11.120 --> 00:20:16.560]  有誰肯爲我單單爲我們而去呢
[00:20:16.560 --> 00:20:18.520]  我還記得很多年前
