
[00:00:00.000 --> 00:00:03.800]  十條誡命,今天去到最後的一條誡命
[00:02:29.800 --> 00:02:33.100]  當我自己想這條界面的作用的時候,我就開始去想
[00:02:33.100 --> 00:02:38.400]  我說人為什麼會貪戀?人為什麼會貪心?
[00:02:38.400 --> 00:02:42.300]  當然,人貪心的原因很自然就是
[00:02:42.300 --> 00:02:44.200]  其中一個原因,最重要的原因
[00:02:44.200 --> 00:02:46.700]  就是覺得自己不滿足
[00:02:46.700 --> 00:02:48.000]  就是自己不滿足
[00:02:48.000 --> 00:02:51.800]  不滿足可能會帶來一種回應
[00:02:51.800 --> 00:02:55.300]  一種貪戀或者貪婪的心態
[00:02:55.300 --> 00:02:57.700]  當然,他說不滿足不一定是貪婪
[00:02:57.700 --> 00:03:01.200]  不過是很容易去面對貪婪
[00:03:01.200 --> 00:03:05.400]  所以當我們去解決人對於滿足的觀點的時候
[00:03:05.400 --> 00:03:11.200]  或許可以幫助我們去減少犯第十誡的界面
[00:03:11.200 --> 00:03:15.400]  當然,今天你跟我或多或少都會試過貪婪
[00:03:15.400 --> 00:03:17.500]  當然,當我自己預備這篇講章的時候
[00:03:17.500 --> 00:03:22.800]  我看到這本書,這本書裡面有一個心理測驗
[00:03:22.800 --> 00:03:25.400]  我今天嘗試跟大家做一個心理測驗
[00:03:25.400 --> 00:03:28.800]  這個心理測驗的問題就在程序表內有
[00:03:28.800 --> 00:03:31.300]  如果大家可以打開你的程序表
[00:03:31.300 --> 00:03:36.400]  其實有這五條的五句話
[00:03:36.400 --> 00:03:38.600]  這五句話,這個心理測驗
[00:03:38.600 --> 00:03:42.200]  就一定要有一個答案
[00:03:42.200 --> 00:03:45.200]  而這個答案是一個很直覺的答案
[00:03:45.200 --> 00:03:48.100]  就是包括你覺得這句話
[00:03:48.100 --> 00:03:51.000]  你自己覺得認同或者不認同
[00:03:51.000 --> 00:03:53.800]  如果你是非常認同,就是七
[00:03:53.800 --> 00:03:56.200]  是完全不認同,就是一
[00:03:56.200 --> 00:03:58.600]  當然,程度是越來越高
[00:03:58.600 --> 00:04:01.400]  你知道我們中國人最喜歡是四
[00:04:01.400 --> 00:04:02.900]  四就沒有意見
[00:04:02.900 --> 00:04:05.400]  但是你說盡量不要四
[00:04:05.400 --> 00:04:08.000]  盡量就是你想一下這句話
[00:04:08.000 --> 00:04:10.900]  究竟在我現在的光景裡面
[00:04:10.900 --> 00:04:13.400]  在我現在生活的光景裡面
[00:04:13.400 --> 00:04:16.900]  我覺得是很認同還是很不認同
[00:04:16.900 --> 00:04:20.800]  這個是我們自己一個的回應
[00:04:20.800 --> 00:04:23.500]  所以因為只有五句句子
[00:04:23.500 --> 00:04:26.500]  五個數字加起來,其實真的不難加
[00:04:26.500 --> 00:04:28.600]  所以大家沒有筆也不要緊
[00:04:28.600 --> 00:04:31.400]  用心算記住第一個數字是什麼
[00:04:31.400 --> 00:04:32.600]  第二個數字是什麼
[00:04:32.600 --> 00:04:34.500]  第三個你會給多少分
[00:04:34.500 --> 00:04:35.500]  第四個給多少分
[00:04:35.500 --> 00:04:37.700]  我們來看看,第一
[00:04:37.700 --> 00:04:43.300]  我的人生有多方面都接近我的理想
[00:04:43.300 --> 00:04:44.700]  即是你現在的人生
[00:04:44.700 --> 00:04:50.000]  在多方面都是接近我自己的理想
[00:04:50.000 --> 00:04:52.500]  你會給七,很認同
[00:04:52.500 --> 00:04:55.200]  或者很不認同的一
[00:04:55.200 --> 00:04:58.700]  記住,自己記住這個數字
[00:04:58.700 --> 00:05:00.200]  你認不認同這句話
[00:05:00.200 --> 00:05:02.800]  直覺,不要想昨天是這樣,今天這樣
[00:05:02.800 --> 00:05:04.200]  明天是這樣
[00:05:04.200 --> 00:05:05.200]  我們不要想這些
[00:05:05.200 --> 00:05:08.600]  直覺你覺得現在你的人生裡面
[00:05:08.600 --> 00:05:13.300]  是多方面都接近我自己的理想
[00:05:13.300 --> 00:05:16.600]  第二,我的生活狀況很好
[00:05:16.600 --> 00:05:19.400]  認不認同呢
[00:05:19.400 --> 00:05:22.200]  我現在的生活狀況很好
[00:05:22.200 --> 00:05:25.600]  第三,我滿意我的生活
[00:05:25.600 --> 00:05:31.200]  是七,六,五,四,三,二,一
[00:05:31.200 --> 00:05:35.700]  我很滿意我的生活
[00:05:35.700 --> 00:05:38.000]  第四,目前為止
[00:05:38.000 --> 00:05:41.700]  我已經獲得生活中想要的重要的東西
[00:05:41.700 --> 00:05:43.800]  譬如說你很想結婚,終於結婚了
[00:05:43.800 --> 00:05:44.800]  譬如這樣說
[00:05:44.800 --> 00:05:47.000]  你很想要一輛車,終於有了一輛車
[00:05:47.000 --> 00:05:48.600]  到目前為止
[00:05:48.600 --> 00:05:52.200]  我已經獲得生活中想要的重要的東西
[00:05:52.200 --> 00:05:55.400]  有要車,有要老婆,都有了
[00:05:55.400 --> 00:05:57.800]  是嗎?目前為止
[00:05:57.800 --> 00:06:00.400]  七,一,你自己決定
[00:06:00.400 --> 00:06:04.300]  最後,如果人生可以重新來過
[00:06:04.300 --> 00:06:08.900]  我幾乎不會改變任何的東西
[00:06:08.900 --> 00:06:12.600]  很認同,不認同
[00:06:12.600 --> 00:06:13.800]  我希望大家有數字
[00:06:13.800 --> 00:06:16.800]  你不用怕,我不會問你的數字是什麼
[00:06:16.800 --> 00:06:19.400]  我也不會把我的數字告訴你
[00:06:19.400 --> 00:06:21.200]  免得你們猜
[00:06:21.200 --> 00:06:23.000]  猜牧師為什麼會有這個數字
[00:06:23.000 --> 00:06:24.400]  你猜就可能會犯罪
[00:06:24.400 --> 00:06:27.600]  所以我不想大家犯罪
[00:06:27.600 --> 00:06:28.800]  這個數字是什麼?
[00:06:28.800 --> 00:06:31.000]  生命學家分析
[00:06:31.000 --> 00:06:33.200]  我當你們有個數字
[00:06:33.200 --> 00:06:34.800]  當你真的嚴肅去玩一個遊戲
[00:06:34.800 --> 00:06:36.800]  這個問題很好玩
[00:06:36.800 --> 00:06:38.000]  你當是一個數字
[00:06:38.000 --> 00:06:39.800]  生命學家就分析
[00:06:39.800 --> 00:06:42.800]  如果你的分數是30到35
[00:06:42.800 --> 00:06:45.000]  如果有突然之間是30到35
[00:06:45.000 --> 00:06:47.800]  生命學家就說,你熱愛你的生活
[00:06:47.800 --> 00:06:52.200]  雖然情況不算完美,也不是自滿
[00:06:52.200 --> 00:06:54.400]  事實上,生活中的挑戰
[00:06:54.400 --> 00:06:57.600]  可能也成為了你滿足的部分原因
[00:06:57.600 --> 00:06:59.600]  所以有些人說,就算面對挑戰
[00:06:59.600 --> 00:07:02.400]  我也覺得很開心,也很滿足
[00:07:02.400 --> 00:07:04.000]  很滿意現在的生活
[00:07:04.000 --> 00:07:05.800]  就算重新來過,我也是願意
[00:07:05.800 --> 00:07:07.600]  一樣,沒問題
[00:07:07.600 --> 00:07:11.200]  第二,生活25分到29分
[00:07:11.200 --> 00:07:14.000]  就是生活還算順利,也不錯
[00:07:14.000 --> 00:07:15.600]  每樣都OK的
[00:07:15.600 --> 00:07:17.600]  你都覺得都OK的
[00:07:17.600 --> 00:07:21.000]  沒什麼特別想要多一點的,沒有的
[00:07:21.000 --> 00:07:24.200]  第三,如果你只有20分到24分
[00:07:24.200 --> 00:07:26.200]  就生活還算滿意
[00:07:26.200 --> 00:07:29.800]  只是需要有些地方改一改就好了
[00:07:29.800 --> 00:07:31.000]  就是說現在還沒結婚
[00:07:31.000 --> 00:07:33.200]  如果結了婚我就搞定了
[00:07:33.200 --> 00:07:34.200]  如果現在結了婚
[00:07:34.200 --> 00:07:37.000]  早知道不結婚就搞定了
[00:07:37.000 --> 00:07:39.000]  這個是差我一點點
[00:07:39.000 --> 00:07:40.600]  只差一點點
[00:07:40.600 --> 00:07:42.400]  我人生只差一點點
[00:07:42.400 --> 00:07:45.400]  有這些我就OK的
[00:07:45.400 --> 00:07:49.400]  這個就是15分到19分
[00:07:49.400 --> 00:07:52.000]  如果你20分到24分
[00:07:52.000 --> 00:07:53.400]  15分到19分
[00:07:53.400 --> 00:07:56.600]  人生每一方面都需要改變
[00:07:56.600 --> 00:07:59.000]  就是說如果我的房子多8呎就好了
[00:07:59.000 --> 00:08:00.600]  我的工資多2000元就好了
[00:08:00.600 --> 00:08:02.200]  我娶了老婆就好了
[00:08:02.200 --> 00:08:04.200]  最好生個兒子就好了
[00:08:04.200 --> 00:08:06.600]  現在生個女兒,最好有個兒子就好了
[00:08:06.600 --> 00:08:09.200]  只差一點點,什麼都差一點點
[00:08:09.200 --> 00:08:10.200]  每樣東西都差一點
[00:08:10.200 --> 00:08:13.400]  這個就是15分到19分
[00:08:13.400 --> 00:08:15.800]  但如果你14分以下的話
[00:08:15.800 --> 00:08:18.600]  對不起,可能你的人生會覺得
[00:08:18.600 --> 00:08:20.400]  你一點都不快樂
[00:08:20.400 --> 00:08:21.600]  如果你一點都不快樂的話
[00:08:21.600 --> 00:08:23.400]  就應該14分以下
[00:08:23.400 --> 00:08:25.400]  你一點都不快樂
[00:08:25.400 --> 00:08:29.600]  究竟這五個題目是什麼意思
[00:08:29.600 --> 00:08:30.600]  我自己也做了
[00:08:30.600 --> 00:08:33.200]  我覺得我自己也有分數
[00:08:33.200 --> 00:08:34.600]  但第一次會
[00:08:34.600 --> 00:08:39.000]  人為什麼會貪戀
[00:08:39.000 --> 00:08:42.800]  我經常說,人貪戀的原因之一
[00:08:42.800 --> 00:08:45.600]  或許是覺得自己不滿足
[00:08:45.600 --> 00:08:47.600]  什麼都差一點點
[00:08:47.600 --> 00:08:49.800]  如果我這樣多一點
[00:08:49.800 --> 00:08:51.000]  多一點,多一點,多一點
[00:08:51.000 --> 00:08:52.200]  這樣多好
[00:08:52.200 --> 00:08:55.800]  當然不滿足不一定是貪婪
[00:08:55.800 --> 00:08:57.600]  不過當我們不滿足的時候
[00:08:57.600 --> 00:09:02.800]  就容易去面對我們自己內心世界的貪戀
[00:09:02.800 --> 00:09:06.000]  同樣,如果我們能夠解決到
[00:09:06.000 --> 00:09:07.400]  這個滿足的問題
[00:09:07.400 --> 00:09:10.600]  如果我真的懂得去滿足
[00:09:10.600 --> 00:09:11.800]  相對之下
[00:09:11.800 --> 00:09:15.400]  也會減少我們去犯第十條誡命
[00:09:15.400 --> 00:09:17.800]  所以當我自己去想這篇道
[00:09:17.800 --> 00:09:20.000]  我反而用一個角度去看
[00:09:20.000 --> 00:09:22.000]  如果我能夠解決到
[00:09:22.000 --> 00:09:25.000]  我們因為貪婪的原因
[00:09:25.000 --> 00:09:26.400]  是我們自己不滿足
[00:09:26.400 --> 00:09:27.400]  很簡單來說
[00:09:27.400 --> 00:09:29.200]  如果我能夠滿足
[00:09:29.200 --> 00:09:31.000]  就能夠幫我
[00:09:31.000 --> 00:09:34.600]  最低限度幫我減少去面對
[00:09:34.600 --> 00:09:36.600]  犯第十條誡命
[00:09:36.600 --> 00:09:37.600]  第一次會
[00:09:37.600 --> 00:09:39.800]  所以究竟有什麼原因
[00:09:39.800 --> 00:09:42.600]  令到我們不滿足呢?
[00:09:42.600 --> 00:09:43.800]  有五個層面
[00:09:43.800 --> 00:09:46.400]  這五個層面同樣構成一個英文字
[00:09:46.400 --> 00:09:48.200]  不讓大家知道這個英文字
[00:09:48.200 --> 00:09:49.800]  這五個層面就是第一
[00:09:49.800 --> 00:09:53.400]  就是比較
[00:09:53.400 --> 00:09:54.600]  一比較
[00:09:54.600 --> 00:09:58.600]  就容易覺得自己不滿足
[00:09:58.600 --> 00:09:59.800]  中國人有句說話
[00:09:59.800 --> 00:10:04.000]  人比人就比死人
[00:10:04.000 --> 00:10:05.200]  中國人有句說話
[00:10:05.200 --> 00:10:09.000]  一山還有一山高
[00:10:09.000 --> 00:10:10.200]  你以為自己很厲害嗎?
[00:10:10.200 --> 00:10:12.200]  還會有人比你厲害
[00:10:12.200 --> 00:10:13.600]  你以為自己很了不起嗎?
[00:10:13.600 --> 00:10:15.400]  還會有人比你厲害
[00:10:15.400 --> 00:10:17.400]  還有比較
[00:10:17.400 --> 00:10:19.000]  人比人比死人
[00:10:19.000 --> 00:10:23.000]  比較會帶來自己很多不開心
[00:10:23.000 --> 00:10:26.200]  所以比較是很危險的
[00:10:26.200 --> 00:10:27.800]  但另一方面我就會想
[00:10:27.800 --> 00:10:31.000]  這個世界從出生開始
[00:10:31.000 --> 00:10:32.800]  你喜歡不喜歡
[00:10:32.800 --> 00:10:34.600]  你也會比較
[00:10:34.600 --> 00:10:36.200]  父母也會跟你比較
[00:10:36.200 --> 00:10:39.200]  看看隔壁的兒子
[00:10:39.200 --> 00:10:40.000]  看看你
[00:10:40.000 --> 00:10:41.800]  媽媽說我已經不錯了
[00:10:41.800 --> 00:10:43.600]  全班已經考25名
[00:10:43.600 --> 00:10:45.600]  後面還有24個人比我差
[00:10:45.600 --> 00:10:48.000]  但媽媽說前面還有24個比你差
[00:10:48.000 --> 00:10:49.200]  為什麼不跟前面的比?
[00:10:49.200 --> 00:10:50.800]  她說跟後面的比
[00:10:50.800 --> 00:10:52.400]  我們經常跟後面的比
[00:10:52.400 --> 00:10:53.600]  我都不錯了25名
[00:10:53.600 --> 00:10:54.800]  但媽媽說不是
[00:10:54.800 --> 00:10:57.400]  前面還有25個比你差
[00:10:57.400 --> 00:10:59.200]  所以你喜歡不喜歡
[00:10:59.200 --> 00:11:01.600]  比較一定有
[00:11:01.600 --> 00:11:03.800]  今天你說沒有比較是不可能的
[00:11:03.800 --> 00:11:05.000]  我們牧師也會比較
[00:11:05.000 --> 00:11:06.200]  我以前說過
[00:11:06.200 --> 00:11:09.000]  我們很多時候問安乳
[00:11:09.000 --> 00:11:11.000]  你教了多少人?
[00:11:11.000 --> 00:11:12.000]  都是比較
[00:11:12.000 --> 00:11:13.200]  如果我大教會的
[00:11:13.200 --> 00:11:15.600]  我當然問你教過多少人?
[00:11:15.600 --> 00:11:16.000]  100人
[00:11:16.000 --> 00:11:18.200]  走開一點
[00:11:18.200 --> 00:11:19.800]  我們會比較
[00:11:19.800 --> 00:11:21.200]  你喜歡不喜歡
[00:11:21.200 --> 00:11:22.400]  也會有比較
[00:11:22.400 --> 00:11:24.600]  幾年前有位牧師介紹我看一本書
[00:11:24.600 --> 00:11:26.600]  這本書的英文名字叫
[00:11:26.600 --> 00:11:28.400]  From Good to Great
[00:11:28.400 --> 00:11:31.400]  中文翻譯是由A到A+的一本書
[00:11:31.400 --> 00:11:36.800]  這本書是由哈佛商務學院的教授所寫的
[00:11:36.800 --> 00:11:38.800]  牧師叫我看
[00:11:38.800 --> 00:11:40.000]  他說一定要看這本書
[00:11:40.000 --> 00:11:41.800]  From Good to Great
[00:11:41.800 --> 00:11:43.200]  嘩 這麼謙卑
[00:11:43.200 --> 00:11:45.200]  我要建立一間偉大的教會
[00:11:45.200 --> 00:11:46.200]  A已經不錯了
[00:11:46.200 --> 00:11:47.000]  A夠不夠?
[00:11:47.000 --> 00:11:47.600]  A已經不錯了
[00:11:47.600 --> 00:11:48.400]  他說不行
[00:11:48.400 --> 00:11:50.000]  由A到A+
[00:11:50.000 --> 00:11:51.000]  不用那麼驚訝吧
[00:11:51.000 --> 00:11:52.000]  我們C就算了
[00:11:52.000 --> 00:11:52.800]  側側膊
[00:11:52.800 --> 00:11:54.200]  總之PASS就算了
[00:11:54.200 --> 00:11:55.200]  我們很謙卑的
[00:11:55.200 --> 00:11:58.200]  怎會去建立一間偉大的教會?
[00:11:58.200 --> 00:12:01.600]  但這本書給了我一個很大的反省
[00:12:01.600 --> 00:12:02.600]  如果一間公司
[00:12:02.600 --> 00:12:05.000]  永遠只是一間Good的公司
[00:12:05.000 --> 00:12:07.400]  有一天你會慢慢地衰落
[00:12:07.400 --> 00:12:08.600]  但問題是如果你有
[00:12:08.600 --> 00:12:09.600]  Good to Great
[00:12:09.600 --> 00:12:11.000]  由A到A+的時候
[00:12:11.000 --> 00:12:12.400]  你的觀念永遠是
[00:12:12.400 --> 00:12:13.600]  由A到A+的時候
[00:12:13.600 --> 00:12:14.800]  你就會進步
[00:12:14.800 --> 00:12:16.000]  我們中國人有句說話
[00:12:16.000 --> 00:12:18.000]  人生就像是熱水行舟
[00:12:18.000 --> 00:12:19.400]  不進就什麼?
[00:12:19.400 --> 00:12:20.800]  就出腿了
[00:12:20.800 --> 00:12:22.600]  所以比較
[00:12:22.600 --> 00:12:25.000]  其實某個情況也不是差的
[00:12:25.000 --> 00:12:26.400]  但問題是比較
[00:12:26.400 --> 00:12:27.600]  如果證明來說
[00:12:27.600 --> 00:12:29.400]  是給我們一個推動力
[00:12:29.400 --> 00:12:30.200]  爸爸媽媽說
[00:12:30.200 --> 00:12:31.800]  我前面還有24個
[00:12:31.800 --> 00:12:32.800]  我要用心
[00:12:32.800 --> 00:12:33.800]  我要讀書
[00:12:33.800 --> 00:12:35.400]  我經常跟我大哥比
[00:12:35.400 --> 00:12:36.600]  我比到最後也懶得比
[00:12:36.600 --> 00:12:39.400]  因為他永遠都比我厲害
[00:12:39.400 --> 00:12:40.600]  但問題是
[00:12:40.600 --> 00:12:43.200]  怎樣可以從比較當中
[00:12:43.200 --> 00:12:47.000]  而不去犯了貪戀的罪?
[00:12:47.000 --> 00:12:48.200]  這是一個秘訣
[00:12:48.200 --> 00:12:50.800]  為什麼在比較裡
[00:12:50.800 --> 00:12:53.000]  我們不會犯第十戒?
[00:12:53.000 --> 00:12:55.000]  而同樣在比較裡
[00:12:55.000 --> 00:12:59.000]  的確很容易犯了第十戒
[00:12:59.000 --> 00:13:00.200]  我發覺雅各書
[00:13:00.200 --> 00:13:02.600]  有個節聖經給我一個很深的反思
[00:13:02.600 --> 00:13:03.600]  雅各書第四章
[00:13:03.600 --> 00:13:04.800]  第一到第二節說
[00:13:04.800 --> 00:13:06.000]  我們一起讀一讀
[00:13:06.000 --> 00:13:09.200]  你們中間的真戰鬥毆
[00:13:09.200 --> 00:13:11.000]  是從哪裡來的?
[00:13:11.000 --> 00:13:13.000]  不是從你們八體中
[00:13:13.000 --> 00:13:15.400]  戰鬥的私欲來的嗎?
[00:13:15.400 --> 00:13:18.600]  你們貪戀還是得不著?
[00:13:18.600 --> 00:13:20.200]  雅各書很清楚提到
[00:13:20.200 --> 00:13:22.400]  今天為什麼我們辦公室
[00:13:22.400 --> 00:13:23.800]  會真戰鬥毆?
[00:13:23.800 --> 00:13:25.000]  今天我們家裡
[00:13:25.000 --> 00:13:26.200]  為什麼會有真戰鬥毆?
[00:13:26.200 --> 00:13:27.600]  為什麼今天在教會裡
[00:13:27.600 --> 00:13:30.000]  都可能有真戰鬥毆?
[00:13:30.000 --> 00:13:31.200]  他說很多時候是因為
[00:13:31.200 --> 00:13:32.800]  我們的私欲
[00:13:32.800 --> 00:13:35.000]  而我們的私欲帶來一種貪戀
[00:13:35.000 --> 00:13:36.200]  他說這種貪戀
[00:13:36.200 --> 00:13:37.600]  是得不到任何東西的
[00:13:37.600 --> 00:13:38.600]  雅各書說得很清楚
[00:13:38.600 --> 00:13:40.800]  貪戀是得不到任何東西的
[00:13:40.800 --> 00:13:42.400]  當我自己讀這句聖經的時候
[00:13:42.400 --> 00:13:43.200]  我就想
[00:13:43.200 --> 00:13:44.200]  比較
[00:13:44.200 --> 00:13:47.200]  怎樣可以令我們不貪婪?
[00:13:47.200 --> 00:13:49.800]  我想起我自己十幾年前的同福堂
[00:13:49.800 --> 00:13:51.600]  只有百多人的教會
[00:13:51.600 --> 00:13:53.000]  百多人的教會其實很開心的
[00:13:53.000 --> 00:13:54.000]  各位聽眾
[00:13:54.000 --> 00:13:55.200]  百多人的教會為什麼這麼開心?
[00:13:55.200 --> 00:13:57.600]  因為每個人都認識
[00:13:57.600 --> 00:13:58.400]  你望著
[00:13:58.400 --> 00:13:59.600]  我一定叫到你的名字
[00:13:59.600 --> 00:14:00.400]  如果是百多人
[00:14:00.400 --> 00:14:02.200]  但現在我一定叫不到你的名字
[00:14:02.200 --> 00:14:04.000]  百多人很開心
[00:14:04.000 --> 00:14:04.800]  大家圍圍圍
[00:14:04.800 --> 00:14:05.800]  一起祈禱很開心
[00:14:05.800 --> 00:14:06.800]  一起玩很開心
[00:14:06.800 --> 00:14:08.800]  一起去哪裡玩很開心
[00:14:08.800 --> 00:14:10.400]  一起搞一些program
[00:14:10.400 --> 00:14:11.400]  又沒有什麼目標
[00:14:11.400 --> 00:14:12.800]  喜歡多一個人很開心
[00:14:12.800 --> 00:14:13.400]  少一個人開心
[00:14:13.400 --> 00:14:14.600]  無所謂的
[00:14:14.600 --> 00:14:15.600]  但是
[00:14:15.600 --> 00:14:17.200]  當時很滿足
[00:14:17.200 --> 00:14:18.600]  覺得很滿足很開心
[00:14:18.600 --> 00:14:19.400]  但另一方面
[00:14:19.400 --> 00:14:20.200]  到了今天
[00:14:20.200 --> 00:14:22.400]  教會有五千人的時候
[00:14:22.400 --> 00:14:23.400]  我就會這樣
[00:14:23.400 --> 00:14:24.600]  我開心嗎?
[00:14:24.600 --> 00:14:25.800]  我應該開心吧
[00:14:25.800 --> 00:14:27.800]  五千人就不開心
[00:14:27.800 --> 00:14:28.800]  但另一方面我發覺
[00:14:28.800 --> 00:14:30.000]  到了五千人的時候
[00:14:30.000 --> 00:14:31.000]  很多弟兄姊妹
[00:14:31.000 --> 00:14:32.600]  連樣子都不記得
[00:14:32.600 --> 00:14:34.600]  我今天坐巴士回教會的時候
[00:14:34.600 --> 00:14:35.800]  有一個人跟我坐在旁邊
[00:14:35.800 --> 00:14:36.400]  原來是回同福堂
[00:14:36.400 --> 00:14:37.800]  我都不知道他回同福堂
[00:14:37.800 --> 00:14:40.800]  幸好我沒有做壞事
[00:14:40.800 --> 00:14:41.800]  我都不知道什麼事
[00:14:41.800 --> 00:14:43.200]  都認不出他
[00:14:43.200 --> 00:14:45.000]  弟兄姊妹
[00:14:45.000 --> 00:14:46.600]  這句聖經很有趣
[00:14:46.600 --> 00:14:49.600]  它說我們今天在比較裡
[00:14:49.600 --> 00:14:51.600]  才能夠不犯罪
[00:14:51.600 --> 00:14:55.000]  除非我們滿足現況
[00:14:55.000 --> 00:14:57.000]  但容讓上帝
[00:14:57.000 --> 00:14:59.200]  繼續給我一個推動力
[00:14:59.200 --> 00:15:03.000]  去為主做更精彩的事
[00:15:03.000 --> 00:15:03.600]  弟兄姊妹
[00:15:03.600 --> 00:15:05.000]  如果我有這樣的心
[00:15:05.000 --> 00:15:06.800]  我曉得十幾年前
[00:15:06.800 --> 00:15:08.000]  教會只有百多人
[00:15:08.000 --> 00:15:09.400]  我很開心很滿足
[00:15:09.400 --> 00:15:11.400]  但同樣上帝給我們一個機會
[00:15:11.400 --> 00:15:13.000]  去建立一間
[00:15:13.000 --> 00:15:14.800]  現在這樣的同福堂的時候
[00:15:14.800 --> 00:15:18.400]  我是否同樣帶著這樣的心
[00:15:18.400 --> 00:15:19.800]  上帝我多謝你
[00:15:19.800 --> 00:15:21.800]  今天讓我學習
[00:15:21.800 --> 00:15:23.400]  去牧養這樣的教會
[00:15:23.400 --> 00:15:24.000]  但另一方面
[00:15:24.000 --> 00:15:24.800]  我很滿足
[00:15:24.800 --> 00:15:25.800]  我已經很滿足
[00:15:25.800 --> 00:15:26.400]  但另一方面
[00:15:26.400 --> 00:15:27.600]  上帝也提醒我
[00:15:27.600 --> 00:15:28.200]  如果有一天
[00:15:28.200 --> 00:15:29.800]  上帝要同福堂
[00:15:29.800 --> 00:15:31.800]  去到一萬人的時候
[00:15:31.800 --> 00:15:33.200]  我會否同樣
[00:15:33.200 --> 00:15:34.600]  繼續謙卑地
[00:15:34.600 --> 00:15:36.800]  去信服上帝給我的帶領
[00:15:36.800 --> 00:15:39.000]  繼續給上帝這個使命
[00:15:39.000 --> 00:15:40.000]  這個目標
[00:15:40.000 --> 00:15:41.000]  來推動我
[00:15:41.000 --> 00:15:43.000]  繼續向前走
[00:15:43.000 --> 00:15:44.200]  但我不是去比較
[00:15:44.200 --> 00:15:46.600]  我不是去跟隔壁教會比較
[00:15:46.600 --> 00:15:48.200]  也不是跟哪個教會比較
[00:15:48.200 --> 00:15:49.600]  我教會比你多
[00:15:49.600 --> 00:15:50.600]  不是這種心
[00:15:50.600 --> 00:15:51.600]  而是我容讓
[00:15:51.600 --> 00:15:53.200]  今天我自己有滿足
[00:15:53.200 --> 00:15:54.800]  以致到我的內心世界
[00:15:54.800 --> 00:15:56.200]  不會有一種私慾
