
[00:00:00.000 --> 00:00:03.800]  好,請大家繼續翻開詩篇127篇
[00:03:11.920 --> 00:03:15.640]  更加重要的就是神才是中心點
[00:03:15.640 --> 00:03:17.320]  神才是重點
[00:03:17.320 --> 00:03:20.600]  所以在127篇詩篇裡面
[00:03:20.600 --> 00:03:23.400]  可以提出一個提醒
[00:03:23.400 --> 00:03:24.800]  這個提醒是什麼呢?
[00:03:24.800 --> 00:03:28.600]  神是一直在工作的
[00:03:28.600 --> 00:03:31.880]  另外有一個例子提醒
[00:03:31.880 --> 00:03:37.360]  就是說神是賜下家庭給這些以色列人
[00:03:37.360 --> 00:03:41.960]  以致引導或者教導我們
[00:03:41.960 --> 00:03:44.360]  如何在我們的工作裡面
[00:03:44.360 --> 00:03:46.440]  在生活裡面榮耀神
[00:03:46.440 --> 00:03:49.040]  我們開始看第一方面
[00:03:49.840 --> 00:03:51.560]  神是一直在工作
[00:03:51.560 --> 00:03:53.120]  所以
[00:03:53.120 --> 00:03:56.320]  人的工作的核心價值
[00:03:56.320 --> 00:03:57.320]  是在乎神的
[00:03:57.320 --> 00:04:00.640]  因為神是一直在工作的神
[00:04:00.640 --> 00:04:03.920]  而人的工作的核心價值
[00:04:03.920 --> 00:04:06.440]  同樣是要在乎神的
[00:04:06.440 --> 00:04:09.680]  剛才我們看了第一節
[00:04:09.680 --> 00:04:11.520]  第一節你會看到
[00:04:11.520 --> 00:04:13.640]  耶和華建造房屋
[00:04:13.640 --> 00:04:16.640]  你會看到耶和華看守城池
[00:04:16.640 --> 00:04:19.240]  這裡開始講到神
[00:04:19.440 --> 00:04:20.960]  一個動作
[00:04:20.960 --> 00:04:22.240]  一個行動的神
[00:04:22.240 --> 00:04:23.600]  神的建造
[00:04:23.600 --> 00:04:24.680]  神的看守
[00:04:24.680 --> 00:04:26.000]  當然神的保護
[00:04:26.000 --> 00:04:26.920]  神的看顧
[00:04:26.920 --> 00:04:28.360]  神的親愛
[00:04:28.360 --> 00:04:30.880]  很多的動詞都可以放進去裡面
[00:04:30.880 --> 00:04:33.680]  但是從這個講法裡面就說
[00:04:33.680 --> 00:04:35.240]  原來這位神
[00:04:35.240 --> 00:04:37.960]  是一個工作的神
[00:04:37.960 --> 00:04:39.520]  大前提是
[00:04:39.520 --> 00:04:41.560]  這位神是一直在工作
[00:04:41.560 --> 00:04:44.960]  所以從創世紀開始
[00:04:44.960 --> 00:04:47.280]  你就知道神是創造宇宙萬物
[00:04:47.280 --> 00:04:49.360]  用了六天時間去創造
[00:04:49.440 --> 00:04:50.160]  第七天
[00:04:50.160 --> 00:04:52.120]  是一個安息日
[00:04:52.120 --> 00:04:54.800]  但是安息日似乎是告訴別人
[00:04:54.800 --> 00:04:56.240]  要去學習
[00:04:56.240 --> 00:04:57.440]  去欣賞
[00:04:57.440 --> 00:04:58.920]  你自己所創造
[00:04:58.920 --> 00:05:00.120]  神所創造的
[00:05:00.120 --> 00:05:01.640]  去學習敬拜
[00:05:01.640 --> 00:05:03.880]  學習懂得怎樣去反思
[00:05:03.880 --> 00:05:06.800]  但是同時間神不是停下手來的
[00:05:06.800 --> 00:05:07.960]  神是要
[00:05:07.960 --> 00:05:10.480]  繼續看顧這些人類
[00:05:10.480 --> 00:05:12.400]  繼續能夠去關心
[00:05:12.400 --> 00:05:14.200]  所以神創造了這個世界之後
[00:05:14.200 --> 00:05:15.280]  不是這樣離開
[00:05:15.280 --> 00:05:17.080]  神的作為
[00:05:17.080 --> 00:05:19.440]  一直是在我們的身上
[00:05:19.440 --> 00:05:20.400]  在這個世界裡面
[00:05:20.400 --> 00:05:21.480]  好像
[00:05:21.480 --> 00:05:22.960]  一件事物
[00:05:22.960 --> 00:05:24.160]  做了出來
[00:05:24.160 --> 00:05:25.880]  但是這個公司繼續
[00:05:25.880 --> 00:05:28.520]  會有保養
[00:05:28.520 --> 00:05:30.680]  有固釋
[00:05:30.680 --> 00:05:35.160]  繼續有這種工作在裡面
[00:05:35.160 --> 00:05:36.400]  同樣神
[00:05:36.400 --> 00:05:37.960]  對祂所創造的
[00:05:37.960 --> 00:05:41.240]  繼續有關心
[00:05:41.240 --> 00:05:42.920]  繼續的有看顧
[00:05:42.920 --> 00:05:44.800]  繼續的會有帶領
[00:05:44.960 --> 00:05:48.280]  所以這個神是繼續一直工作的神
[00:05:48.280 --> 00:05:51.160]  以致因為一直工作的神
[00:05:51.160 --> 00:05:52.760]  我們就會明白
[00:05:52.760 --> 00:05:53.560]  今天
[00:05:53.560 --> 00:05:55.120]  我們每個人都要工作
[00:05:55.120 --> 00:05:56.640]  但是我們問人工作
[00:05:56.640 --> 00:05:58.200]  跟神有什麼關係呢?
[00:05:58.200 --> 00:06:01.280]  神從創造開始已經是工作到如今
[00:06:01.280 --> 00:06:02.680]  而我們
[00:06:02.680 --> 00:06:03.840]  是出生之後
[00:06:03.840 --> 00:06:05.520]  我們慢慢讀完書
[00:06:05.520 --> 00:06:06.960]  我們出來打工
[00:06:06.960 --> 00:06:07.720]  做事
[00:06:07.720 --> 00:06:09.800]  究竟我們成為腳徒
[00:06:09.800 --> 00:06:10.880]  我們的工作
[00:06:10.880 --> 00:06:12.920]  又有什麼跟神有什麼關係呢?
[00:06:12.920 --> 00:06:15.000]  這個是我們腳徒應該去問的
[00:06:15.000 --> 00:06:16.840]  所以神一直工作
[00:06:16.840 --> 00:06:18.800]  人的工作的核心價值
[00:06:18.800 --> 00:06:20.000]  都是在乎神
[00:06:20.000 --> 00:06:22.960]  今天在香港一個
[00:06:22.960 --> 00:06:28.120]  我們生活在一個這麼大壓力的地方
[00:06:28.120 --> 00:06:31.640]  全球競爭力是第七位的地方
[00:06:31.640 --> 00:06:34.440]  全國裡面是第一位的
[00:06:34.440 --> 00:06:36.280]  最有競爭力的城市
[00:06:36.280 --> 00:06:38.240]  當然這是好事
[00:06:38.240 --> 00:06:40.400]  但是同一時間你看到這麼大競爭力
[00:06:40.400 --> 00:06:40.960]  就是什麼呢?
[00:06:40.960 --> 00:06:42.400]  很大壓力的
[00:06:42.400 --> 00:06:44.720]  因為你不斷要鞭策自己進步
[00:06:44.720 --> 00:06:46.240]  而不是不進則退
[00:06:46.240 --> 00:06:48.640]  所以在一個香港這樣的城市裡面
[00:06:48.640 --> 00:06:50.360]  我們做腳徒無論在家庭
[00:06:50.360 --> 00:06:51.360]  在我們的工作
[00:06:51.360 --> 00:06:53.680]  在我們人際的關係
[00:06:53.680 --> 00:06:54.800]  是很大的壓力的
[00:06:54.800 --> 00:06:56.360]  周圍都有很多的需要
[00:06:56.360 --> 00:06:58.640]  很多的事物都轉變得很快
[00:06:58.640 --> 00:07:02.320]  有時候我們拿著一部電話
[00:07:02.320 --> 00:07:04.800]  都看著看著覺得舊了
[00:07:04.800 --> 00:07:06.160]  但是我們不敢買新的
[00:07:06.160 --> 00:07:07.200]  因為怕不懂得使用
[00:07:07.200 --> 00:07:07.880]  試一下
[00:07:07.880 --> 00:07:09.160]  轉變得太快了
[00:07:09.160 --> 00:07:10.800]  買一些新的電器怕不懂得使用
[00:07:10.800 --> 00:07:12.720]  按了這麼多按鈕不知道按什麼按鈕好
[00:07:12.720 --> 00:07:14.840]  越來越快
[00:07:14.840 --> 00:07:17.560]  很多時候你會發覺是這麼大的壓力
[00:07:17.560 --> 00:07:20.560]  竟然用這麼簡單的家具
[00:07:20.560 --> 00:07:22.880]  有時候我們也會有些壓力在裡面
[00:07:22.880 --> 00:07:24.080]  所以你看到
[00:07:24.080 --> 00:07:26.400]  好像生活是很急促
[00:07:26.400 --> 00:07:27.120]  很大壓力
[00:07:27.120 --> 00:07:30.880]  以致我們好像不斷在消耗我們的生命
[00:07:30.880 --> 00:07:33.640]  在忙碌地追趕一些事物
[00:07:33.640 --> 00:07:35.000]  或者我們要減壓
[00:07:35.000 --> 00:07:37.880]  又要怎麼去面對這些壓力等等
[00:07:38.280 --> 00:07:41.480]  但是這個詩篇這個智者就提醒我們
[00:07:41.480 --> 00:07:43.720]  應該有需要停下來
[00:07:43.720 --> 00:07:44.760]  靜下來
[00:07:44.760 --> 00:07:48.920]  究竟聽聽裡面所說什麼事情
[00:07:48.920 --> 00:07:51.840]  若不是建造房屋
[00:07:51.840 --> 00:07:54.280]  建造的人就枉然勞力
[00:07:54.280 --> 00:07:56.720]  若不是看守城池
[00:07:56.720 --> 00:07:59.640]  看守的人就枉然警醒
[00:07:59.640 --> 00:08:01.040]  這個你看到
[00:08:01.040 --> 00:08:04.200]  就是說慢慢你再思想
[00:08:04.200 --> 00:08:05.560]  這句經文
[00:08:05.560 --> 00:08:06.480]  是的
[00:08:06.480 --> 00:08:08.280]  如果我們今天的工作
[00:08:08.280 --> 00:08:09.880]  一路地衝
[00:08:09.880 --> 00:08:12.440]  但是我們也沒有想到神在其中
[00:08:12.440 --> 00:08:15.160]  沒有想到神自己有的作為
[00:08:15.160 --> 00:08:16.240]  反正我們也沒有想到
[00:08:16.240 --> 00:08:19.560]  我們今天打工的工作跟神有什麼關係
[00:08:19.560 --> 00:08:25.440]  究竟我們是不是一樣像詩篇所說
[00:08:25.440 --> 00:08:27.240]  我們枉然呢?
[00:08:27.240 --> 00:08:32.080]  或者我們可能不知道
[00:08:32.080 --> 00:08:34.760]  究竟我們為了什麼工作
[00:08:34.760 --> 00:08:37.920]  既然詩篇再提醒我們
[00:08:37.920 --> 00:08:39.640]  神是一位創造的神
[00:08:39.640 --> 00:08:40.880]  又是工作的神
[00:08:40.880 --> 00:08:42.240]  直到如今的時候
[00:08:42.240 --> 00:08:43.680]  我們應該再問
[00:08:43.680 --> 00:08:44.520]  沒錯
[00:08:44.520 --> 00:08:46.200]  我們是承認這件事情
[00:08:46.200 --> 00:08:51.560]  但究竟我們是不是因為神這種的存在
[00:08:51.560 --> 00:08:53.440]  成為我們中心的價值
[00:08:53.440 --> 00:08:54.960]  成為我們核心的價值
[00:08:54.960 --> 00:08:59.240]  我們同樣自己所做的事情
[00:08:59.240 --> 00:09:01.000]  我們所建立的事業
[00:09:01.000 --> 00:09:02.440]  所建立的家庭
[00:09:02.440 --> 00:09:05.400]  我們所想籌算的事情
[00:09:05.400 --> 00:09:08.800]  是不是都放在神所關心的地方裡面呢?
[00:09:08.800 --> 00:09:10.040]  神是工作
[00:09:10.040 --> 00:09:12.200]  神是工作去關心
[00:09:12.200 --> 00:09:15.240]  祂繼續這個世界的人群
[00:09:15.240 --> 00:09:19.920]  繼續神的愛可以去到整個人類裡面
[00:09:19.920 --> 00:09:22.080]  究竟我們這個跟神有沒有關係呢?
[00:09:22.080 --> 00:09:25.280]  究竟我們是不是同樣關心神所關心的事情
[00:09:25.280 --> 00:09:29.000]  究竟做的是跟神都期望我們所做的事情
[00:09:29.000 --> 00:09:31.280]  這個詩篇裡面就是這樣提醒我們
[00:09:31.280 --> 00:09:33.960]  有一個年輕的基督徒
[00:09:33.960 --> 00:09:38.040]  他都很希望能夠這樣去見證神
[00:09:38.040 --> 00:09:39.840]  這個初信主
[00:09:39.840 --> 00:09:42.240]  但有時候都會因為
[00:09:42.240 --> 00:09:44.160]  真的回教會歸回教會
[00:09:44.160 --> 00:09:45.360]  生活歸生活
[00:09:45.360 --> 00:09:46.680]  打工歸打工
[00:09:46.680 --> 00:09:49.320]  很多時候很容易就忘記了神
[00:09:49.320 --> 00:09:51.440]  只是在教會裡面記得神
[00:09:51.440 --> 00:09:57.920]  他在一個蔬果舖裡面打工
[00:09:57.920 --> 00:09:59.040]  做一個店員
[00:09:59.040 --> 00:10:04.800]  有一次有一個女士來買一個南瓜
[00:10:04.800 --> 00:10:07.280]  這個女士說我想要半個南瓜
[00:10:07.280 --> 00:10:08.280]  半個而已
[00:10:08.280 --> 00:10:11.800]  這個年輕的店員說
[00:10:11.800 --> 00:10:13.640]  我們不買半個的
[00:10:13.640 --> 00:10:15.040]  買就買一個而已
[00:10:15.040 --> 00:10:16.040]  不買半個
[00:10:16.040 --> 00:10:17.240]  這個女士說不行
[00:10:17.240 --> 00:10:17.840]  我要半個
[00:10:17.840 --> 00:10:19.080]  因為我一個人住
[00:10:19.080 --> 00:10:20.080]  我半個夠了
[00:10:20.080 --> 00:10:21.400]  我不買一個
[00:10:21.400 --> 00:10:23.440]  這個店員說不行
[00:10:23.440 --> 00:10:25.280]  我們是自己買一個而已
[00:10:25.280 --> 00:10:28.000]  這個女士繼續堅持要半個
[00:10:28.000 --> 00:10:29.040]  不如這樣
[00:10:29.040 --> 00:10:30.680]  你問問那個經理
[00:10:30.680 --> 00:10:32.480]  店長行不行
[00:10:32.480 --> 00:10:34.720]  這個年輕人就
[00:10:34.720 --> 00:10:35.640]  沒辦法了
[00:10:35.640 --> 00:10:37.000]  還是走去問
[00:10:37.000 --> 00:10:40.320]  於是走進店舖裡面
[00:10:40.320 --> 00:10:42.120]  跟那個經理說
[00:10:42.120 --> 00:10:43.240]  跟店長說
[00:10:43.240 --> 00:10:44.840]  外面有一個白癡
[00:10:44.840 --> 00:10:47.920]  說要買半個南瓜
[00:10:47.920 --> 00:10:51.480]  他不知道那個女士跟著他尾巴走過來
[00:10:51.480 --> 00:10:52.960]  就這樣看著那個女士
[00:10:52.960 --> 00:10:54.800]  他很快就轉口
[00:10:54.800 --> 00:10:56.320]  白癡要半個南瓜
[00:10:56.320 --> 00:10:58.960]  這個女士就想要那半個
[00:10:58.960 --> 00:11:01.160]  因為她繞得快
[00:11:01.160 --> 00:11:03.880]  但是有時候我們做基督徒就是這樣
[00:11:03.880 --> 00:11:05.640]  因為一些尷尬的事情
[00:11:05.640 --> 00:11:07.240]  有時候衝口而出
[00:11:07.240 --> 00:11:08.760]  失了見證
[00:11:08.760 --> 00:11:10.480]  有時候我們
[00:11:10.480 --> 00:11:12.040]  教會的生活歸教會的生活
[00:11:12.040 --> 00:11:13.040]  團契歸團契
[00:11:13.040 --> 00:11:14.400]  但是一出到工作裡面
[00:11:14.400 --> 00:11:15.400]  我們就好像
[00:11:15.400 --> 00:11:17.440]  在家裡的另外一個人
[00:11:17.440 --> 00:11:18.880]  有時候都會有這樣的情況
[00:11:18.880 --> 00:11:21.080]  因為我們很容易忘記了
[00:11:21.080 --> 00:11:22.920]  我們的工作
[00:11:22.920 --> 00:11:25.720]  都是跟神大上有關係
[00:11:25.720 --> 00:11:29.520]  如果他是奉耶穌基督的名去工作的時候
[00:11:29.520 --> 00:11:31.600]  我相信他不會這樣說話
[00:11:31.600 --> 00:11:34.720]  他都可以很溫柔
[00:11:34.720 --> 00:11:39.040]  很能夠說一些合宜的話在裡面
[00:11:39.040 --> 00:11:42.720]  究竟怎麼去奉耶穌基督的名去工作呢?
[00:11:42.720 --> 00:11:44.560]  這是一個很重要的觀念
[00:11:44.560 --> 00:11:46.400]  有兩個觀念要留意
[00:11:46.400 --> 00:11:48.560]  第一個就是蒙召的觀念
[00:11:48.560 --> 00:11:49.600]  什麼叫蒙召呢?
[00:11:49.600 --> 00:11:51.120]  大家可能聽過蒙召團契
[00:11:51.120 --> 00:11:53.680]  那些準備蒙召
[00:11:53.680 --> 00:11:57.480]  全時間獻上,被神成為傳道人
[00:11:57.480 --> 00:12:00.240]  侍奉,將來在神學院裡面
[00:12:00.240 --> 00:12:02.120]  接受造就,做傳道人
[00:12:02.120 --> 00:12:03.120]  不是
[00:12:03.120 --> 00:12:05.680]  蒙召更加廣闊
[00:12:05.680 --> 00:12:08.120]  我們每個人都應該有蒙召的經驗
[00:12:08.120 --> 00:12:11.360]  當然我們首先是蒙神的呼召成為教徒
[00:12:11.360 --> 00:12:14.440]  但是同時間我們生活的工作
[00:12:14.440 --> 00:12:16.640]  都有一個蒙召的觀念在裡面
[00:12:16.640 --> 00:12:18.320]  都是神要去揀選
[00:12:18.320 --> 00:12:20.040]  我們在這個地方裡面
[00:12:20.040 --> 00:12:21.560]  無論我們任何的職業
[00:12:21.560 --> 00:12:23.120]  無論我們任何的工作
[00:12:23.120 --> 00:12:26.160]  都有本身神聖的使命在裡面
[00:12:26.160 --> 00:12:28.360]  以致我們雖然不同的方式
[00:12:28.360 --> 00:12:32.000]  但是我們都是願意在不同的崗位裡面
[00:12:32.000 --> 00:12:33.520]  服侍神,見證神
[00:12:33.520 --> 00:12:35.920]  如果我們奉耶穌的名去工作
[00:12:35.920 --> 00:12:38.560]  你今天的打工可能是有不同的
[00:12:38.560 --> 00:12:39.800]  你自己的表現
[00:12:39.800 --> 00:12:41.640]  或者你自己的態度
[00:12:41.640 --> 00:12:42.680]  都有不同的
[00:12:42.680 --> 00:12:44.160]  你對上司、對你下屬
[00:12:44.160 --> 00:12:46.400]  或者對這些客戶、客人
[00:12:46.400 --> 00:12:47.920]  都有不同的表現在裡面
[00:12:47.920 --> 00:12:52.200]  因為你知道你的老闆是我們的神
[00:12:52.200 --> 00:12:53.360]  你會知道
[00:12:53.360 --> 00:12:55.960]  因為神要我們在這個地方裡面
[00:12:55.960 --> 00:12:58.320]  去為祂工作、服侍祂
[00:12:58.320 --> 00:12:59.520]  同時間
[00:12:59.520 --> 00:13:00.880]  你說也不是神出糧給我
[00:13:00.880 --> 00:13:01.920]  是老闆出糧給我
[00:13:01.920 --> 00:13:03.040]  地上的老闆給我
[00:13:03.040 --> 00:13:04.120]  但是你不要忘記
[00:13:04.120 --> 00:13:05.720]  另一個觀念你要知道
[00:13:05.720 --> 00:13:08.320]  就是管家職份的觀念
[00:13:08.320 --> 00:13:10.400]  同樣的觀念已經在創世紀裡面
[00:13:10.400 --> 00:13:11.400]  讓我們知道
[00:13:11.400 --> 00:13:13.600]  當神創造宇宙萬物
[00:13:13.600 --> 00:13:15.000]  你要叫亞當
[00:13:15.000 --> 00:13:18.360]  要管理海裡的魚
[00:13:18.360 --> 00:13:20.200]  這些地上的走獸
[00:13:20.200 --> 00:13:21.520]  空中的飛鳥
[00:13:21.520 --> 00:13:22.880]  都是要去管理
[00:13:22.880 --> 00:13:25.160]  這個管理就是一個管家職份
[00:13:25.160 --> 00:13:26.760]  今天神給我們
[00:13:26.760 --> 00:13:28.760]  有很多的恩賜、才能
[00:13:28.760 --> 00:13:29.840]  或者我們努力
[00:13:29.840 --> 00:13:32.640]  而賺取了貨財的能力
[00:13:32.640 --> 00:13:36.520]  我們有一個事業
[00:13:36.520 --> 00:13:38.400]  或者我們有一個學問
[00:13:38.400 --> 00:13:40.400]  我們能夠為我們自己
[00:13:40.400 --> 00:13:41.920]  建立好的生活
[00:13:41.920 --> 00:13:42.960]  好的家庭
[00:13:42.960 --> 00:13:44.360]  但是你不要忘記
[00:13:44.360 --> 00:13:45.960]  這個也是神賜給我們
[00:13:45.960 --> 00:13:47.720]  我們本身是一無所有的
[00:13:47.720 --> 00:13:49.120]  我們本身一無所有
[00:13:49.120 --> 00:13:52.600]  以至這個管家職份更加提醒我們
[00:13:52.600 --> 00:13:54.600]  神也是讓我們管理的
[00:13:54.600 --> 00:13:56.080]  神也是讓我們管理
[00:13:56.080 --> 00:13:59.640]  所以我們即使我們的家庭
[00:13:59.640 --> 00:14:01.640]  我們的工作事業
[00:14:01.640 --> 00:14:04.560]  神也是讓我們在當中管理
[00:14:04.560 --> 00:14:06.880]  我們去工作勞碌
[00:14:06.880 --> 00:14:08.560]  但是我們也是為主而活
[00:14:08.560 --> 00:14:10.800]  這個就是管家職份的觀念
[00:14:10.800 --> 00:14:13.320]  所以我們是一個受託的管家
[00:14:13.320 --> 00:14:14.520]  以至這樣的觀念
[00:14:14.520 --> 00:14:17.480]  夢照和管家職份的觀念
[00:14:17.480 --> 00:14:20.680]  我們就能夠去奉耶穌的名去工作
[00:14:20.680 --> 00:14:24.040]  我相信我們不是單單是為了賺錢
[00:14:24.040 --> 00:14:27.680]  為了自己的喜好
[00:14:27.680 --> 00:14:30.520]  為了真的沒法了
[00:14:30.520 --> 00:14:31.720]  我們也要打工了
[00:14:31.720 --> 00:14:33.000]  也要謀生了
[00:14:33.000 --> 00:14:34.600]  我們相信我們的工作
[00:14:34.600 --> 00:14:36.960]  更加添加了意義在裡面
[00:14:36.960 --> 00:14:39.960]  因為你是與神一起同工
[00:14:39.960 --> 00:14:41.600]  第二方面
[00:14:41.600 --> 00:14:43.360]  神是一直工作
[00:14:43.360 --> 00:14:46.040]  神一直工作不單止
[00:14:46.520 --> 00:14:50.000]  我們工作的核心價值是在乎神
[00:14:50.000 --> 00:14:51.360]  但是我們也明白
[00:14:51.360 --> 00:14:53.680]  人的工作的成敗得失
[00:14:53.680 --> 00:14:55.120]  也是在乎神
[00:14:55.120 --> 00:14:57.960]  詩篇一到二節
[00:14:57.960 --> 00:14:59.960]  「若不是耶和華」
[00:14:59.960 --> 00:15:02.360]  「若不是耶和華」
[00:15:02.360 --> 00:15:04.360]  那又如何呢?
[00:15:04.360 --> 00:15:06.360]  其他人就會枉然了
[00:15:06.360 --> 00:15:09.400]  「若不是耶和華」
[00:15:09.400 --> 00:15:11.400]  看守成詞呢?
[00:15:11.400 --> 00:15:14.520]  人就枉然警醒了
[00:15:15.000 --> 00:15:18.440]  我們就算一早起來
[00:15:18.440 --> 00:15:20.000]  很晚才睡覺
[00:15:20.000 --> 00:15:22.520]  我們勞碌得飯吃
[00:15:22.520 --> 00:15:24.120]  如果不是耶和華
[00:15:24.120 --> 00:15:26.120]  也是枉然
[00:15:26.120 --> 00:15:27.800]  所以這裡提醒我們
[00:15:27.800 --> 00:15:29.800]  「若不是耶和華」
[00:15:29.800 --> 00:15:33.160]  這個詩篇的重點就是說
[00:15:33.160 --> 00:15:35.160]  也是因為神
[00:15:35.160 --> 00:15:36.680]  我們所做的事情
[00:15:36.680 --> 00:15:38.040]  如果不是因為神
[00:15:38.040 --> 00:15:39.160]  也是枉然
[00:15:39.160 --> 00:15:40.840]  你怎麼努力也好
[00:15:40.840 --> 00:15:42.840]  你怎麼懶散也好
[00:15:42.840 --> 00:15:45.960]  當然努力應該會有好的成果
[00:15:45.960 --> 00:15:47.960]  懶散當然不會有好的成果
[00:15:47.960 --> 00:15:49.640]  但是有時候未必的
[00:15:49.640 --> 00:15:51.640]  但是無論如何
[00:15:51.640 --> 00:15:55.080]  如果不是因為神的緣故
[00:15:55.080 --> 00:15:57.080]  一切都是枉然
[00:15:57.080 --> 00:16:00.760]  所以這首詩歌沒有特別提到工作
[00:16:00.760 --> 00:16:03.080]  究竟說工作是高於工作
[00:16:03.080 --> 00:16:04.840]  很重要的超過本身
[00:16:04.840 --> 00:16:06.600]  或者是貶低工作
[00:16:06.600 --> 00:16:08.360]  這些工作一無是處
[00:16:08.360 --> 00:16:09.480]  做也好,不做也好
[00:16:09.480 --> 00:16:11.480]  不是說工作的問題
[00:16:11.480 --> 00:16:13.160]  這個重點在神那裡
[00:16:13.160 --> 00:16:14.200]  重點就是說
[00:16:14.200 --> 00:16:16.600]  一旦我們的生命
