
[00:00:00.000 --> 00:00:03.260]  我們在開始之前一起祈禱
[00:09:09.260 --> 00:09:12.260]  重建?
[00:09:12.260 --> 00:09:16.260]  在心裏可能不期然都出現了很多嘲笑
[00:09:16.260 --> 00:09:17.260]  看不起
[00:09:17.260 --> 00:09:19.260]  批評的聲音湧現
[00:09:19.260 --> 00:09:22.260]  特別那些曾經看過以前
[00:09:22.260 --> 00:09:25.260]  索羅門王的殿多麼宏偉的人
[00:09:25.260 --> 00:09:27.260]  再看看現在
[00:09:27.260 --> 00:09:31.260]  這片爛地簡直是Nothing
[00:09:31.260 --> 00:09:35.260]  沒東西看
[00:09:35.260 --> 00:09:40.260]  而光復聖殿本身不單單是光復的聖殿
[00:09:40.260 --> 00:09:42.260]  更加是以色列國
[00:09:42.260 --> 00:09:47.260]  嘩!我們現在連聖殿原子的控制權都有限
[00:09:47.260 --> 00:09:49.260]  就算得到波斯王的允許
[00:09:49.260 --> 00:09:52.260]  無論在政治、軍事和經濟上
[00:09:52.260 --> 00:09:55.260]  都比不上鄰國的人民
[00:09:55.260 --> 00:09:57.260]  所以不要說光復聖殿
[00:09:57.260 --> 00:10:01.260]  我們每走一步都一步一驚心
[00:10:01.260 --> 00:10:04.260]  這樣真的可以重建下去嗎?
[00:10:04.260 --> 00:10:07.260]  我們所做的事真的有意義嗎?
[00:10:07.260 --> 00:10:10.260]  我們怎樣可以帶領他們?
[00:10:10.260 --> 00:10:16.260]  這個狀況就可能是當時領袖的心聲
[00:10:16.260 --> 00:10:18.260]  但沒有人敢說出來
[00:10:18.260 --> 00:10:21.260]  只是在心裏默默地想
[00:10:21.260 --> 00:10:23.260]  但上帝是知道的
[00:10:23.260 --> 00:10:27.260]  上帝沒有否定他們眼前的實際情況
[00:10:27.260 --> 00:10:32.260]  上帝主動地將人心中的忍情說了出來
[00:10:32.260 --> 00:10:37.260]  不過主旁節不單止是所羅門王獻殿的事件
[00:10:37.260 --> 00:10:41.260]  主旁節更加是為了紀念
[00:10:41.260 --> 00:10:44.260]  上帝曾經帶領以色列民出埃及
[00:10:44.260 --> 00:10:47.260]  上帝怎樣在曠野之中引導他們
[00:10:47.260 --> 00:10:49.260]  怎樣供應他們每日的需要
[00:10:49.260 --> 00:10:53.260]  怎樣保護他們免受傷害的日子
[00:10:53.260 --> 00:10:56.260]  所以兩個都是實情
[00:10:56.260 --> 00:10:59.260]  你定徵在哪一邊呢?
[00:10:59.260 --> 00:11:02.260]  於是上帝對他們每一個人都講
[00:11:02.260 --> 00:11:06.260]  第四節到第五節這樣說
[00:11:06.260 --> 00:11:11.260]  所羅巴伯啊,現在你剛強,這是耶和華說的
[00:11:11.260 --> 00:11:14.260]  約撒達的兒子約書亞大祭司啊
[00:11:14.260 --> 00:11:20.260]  你當剛強,這是耶和華說的
[00:11:20.260 --> 00:11:25.260]  這地的百姓啊,你們都當剛強,做工
[00:11:25.260 --> 00:11:30.260]  因為我與你們同在,這是耶和華說的
[00:11:30.260 --> 00:11:34.260]  當剛強,這是耶和華說的
[00:11:34.260 --> 00:11:38.260]  萬君子耶和華說的這個字
[00:11:38.260 --> 00:11:40.260]  其實不斷在經文出現
[00:11:40.260 --> 00:11:43.260]  無論是這一節和之後的那幾節
[00:11:43.260 --> 00:11:45.260]  都是不斷的出現
[00:11:45.260 --> 00:11:48.260]  因為在一切的實情之上
[00:11:48.260 --> 00:11:51.260]  上帝掌管一切
[00:11:51.260 --> 00:11:57.260]  而我們能夠剛強,或者以色列民和領袖能夠剛強
[00:11:57.260 --> 00:12:00.260]  不是因為胸口有個勇字
[00:12:00.260 --> 00:12:04.260]  而是我們認清誰掌管一切
[00:12:04.260 --> 00:12:07.260]  上帝才是一切的主權
[00:12:07.260 --> 00:12:11.260]  所以上帝再次提醒他們說第五節
[00:12:11.260 --> 00:12:15.260]  這是照著你們出埃及時,我與你們納約的話
[00:12:15.260 --> 00:12:18.260]  我的靈仍要住在你們中間
[00:12:18.260 --> 00:12:20.260]  你們不必懼怕
[00:12:20.260 --> 00:12:24.260]  上帝吩咐他的子民重建聖殿
[00:12:24.260 --> 00:12:29.260]  聖殿其實象徵著上帝與子民同在
[00:12:29.260 --> 00:12:32.260]  和他所納的約
[00:12:32.260 --> 00:12:35.260]  上帝願意住在他的子民當中
[00:12:35.260 --> 00:12:37.260]  與他們同在
[00:12:37.260 --> 00:12:41.260]  同時其實上帝的子民都要遵行上帝的吩咐
[00:12:41.260 --> 00:12:43.260]  專一敬拜上帝
[00:12:43.260 --> 00:12:46.260]  這是雙方所履行所納的約
[00:12:46.260 --> 00:12:49.260]  所以聖殿的榮耀
[00:12:49.260 --> 00:12:52.260]  不是在於它外面多麼宏偉
[00:12:52.260 --> 00:12:59.260]  而是上帝臨在那群願意遵行上帝命令的子民當中
[00:12:59.260 --> 00:13:02.260]  就正如結婚戒指
[00:13:02.260 --> 00:13:06.260]  婚姻的意義不是在戒指那裡
[00:13:06.260 --> 00:13:11.260]  戒指只是象徵著婚姻中需要委身
[00:13:11.260 --> 00:13:14.260]  不離不棄,忠貞於對方
[00:13:14.260 --> 00:13:18.260]  你有漂亮的戒指不代表你有美滿的婚姻
[00:13:18.260 --> 00:13:24.260]  戴了戒指也不等於你實踐了戒指所象徵的精神
[00:13:24.260 --> 00:13:27.260]  所以聖殿是重要的
[00:13:27.260 --> 00:13:31.260]  因為象徵能夠帶給我們提醒
[00:13:31.260 --> 00:13:33.260]  要專一敬拜上帝
[00:13:33.260 --> 00:13:39.260]  但是我們要有上帝與人同在的生命更加重要
[00:13:39.260 --> 00:13:43.260]  這是令我們無論身處在那裡
[00:13:43.260 --> 00:13:51.260]  或者什麼情況我們都能夠以上帝的話語成為我們生命的根基
[00:13:51.260 --> 00:13:54.260]  正如昔日以色列民遺老的日子
[00:13:54.260 --> 00:13:56.260]  上帝與他們同在
[00:13:56.260 --> 00:14:00.260]  在以色列民在曠野的日子上帝與他們同在
[00:14:00.260 --> 00:14:03.260]  在以色列民繁華國盛
[00:14:03.260 --> 00:14:09.260]  在他們叛逆亡國的日子上帝都與他們同在
[00:14:09.260 --> 00:14:13.260]  並且在這些一切裡面
[00:14:13.260 --> 00:14:15.260]  上帝都讓我們知道
[00:14:15.260 --> 00:14:21.260]  其實所有的處境都會不斷的變化和流動
[00:14:21.260 --> 00:14:23.260]  我們繼續看下去
[00:14:23.260 --> 00:14:27.260]  下個書第六節就這樣說
[00:14:27.260 --> 00:14:30.260]  萬君子耶和華如此說
[00:14:30.260 --> 00:14:37.260]  過些時候我必再一次震動天地蒼海與乾地
[00:14:37.260 --> 00:14:39.260]  接著下一節這樣說
[00:14:39.260 --> 00:14:41.260]  我必震動萬國
[00:14:41.260 --> 00:14:44.260]  萬國的珍寶都必運來
[00:14:44.260 --> 00:14:46.260]  使這殿充滿榮耀
[00:14:46.260 --> 00:14:49.260]  這是萬君子耶和華說的
[00:14:49.260 --> 00:14:53.260]  震動這個字在經文重複出現
[00:14:53.260 --> 00:14:56.260]  甚至在二章二十一節再次出現
[00:14:56.260 --> 00:14:59.260]  我必震動天地
[00:14:59.260 --> 00:15:03.260]  這個呈現一個地動山搖的畫面
[00:15:03.260 --> 00:15:11.260]  大家都知道地震是由不同的地殼板塊摩擦和相撞而成
[00:15:11.260 --> 00:15:19.260]  地震的恐怖是在於我們所立足的大地
[00:15:19.260 --> 00:15:22.260]  又或者我們以為堅固的大地
[00:15:22.260 --> 00:15:28.260]  是突然間裂開崩潰甚至瓦解
[00:15:28.260 --> 00:15:32.260]  當我們立足的大地在瓦解的那一刻
[00:15:32.260 --> 00:15:37.260]  我們就不知道我們應該可以立足在什麼地方
[00:15:37.260 --> 00:15:40.260]  人在地震之中
[00:15:40.260 --> 00:15:42.260]  依附任何的物品
[00:15:42.260 --> 00:15:44.260]  在震動的時候
[00:15:44.260 --> 00:15:48.260]  你都無辦法捉住令你穩定下來
[00:15:48.260 --> 00:15:51.260]  在那一刻你會發現
[00:15:51.260 --> 00:15:56.260]  一切堅固的東西都會煙消雲散
[00:15:56.260 --> 00:15:58.260]  在一九九一年
[00:15:58.260 --> 00:16:01.260]  不好意思一九九五年一月
[00:16:01.260 --> 00:16:04.260]  日本發生神戶大地震
[00:16:04.260 --> 00:16:08.260]  受災的地區滿目瘡痍
[00:16:08.260 --> 00:16:11.260]  好像大戰過後的情景
[00:16:11.260 --> 00:16:13.260]  日本作家川上春樹
[00:16:13.260 --> 00:16:19.260]  對這個大地震作出一個深度的沉思
[00:16:19.260 --> 00:16:23.260]  寫出了一系列的短篇小說
[00:16:23.260 --> 00:16:26.260]  後來就將它集成一本書
[00:16:26.260 --> 00:16:30.260]  叫做《神的孩子都在跳舞》一書
[00:16:30.260 --> 00:16:35.260]  在書中川上春樹藉著主角這樣說
[00:16:35.260 --> 00:16:39.260]  地震這件事真是不可思議
[00:16:39.260 --> 00:16:44.260]  我們一直都深信腳下的地面是穩固的
[00:16:44.260 --> 00:16:45.260]  是不會動的
[00:16:45.260 --> 00:16:48.260]  所以有腳踏實地的說法
[00:16:48.260 --> 00:16:52.260]  想不到有一天突然不再是這樣
[00:16:52.260 --> 00:16:55.260]  本應堅固的地面和岩石
[00:16:55.260 --> 00:16:58.260]  都變得好像液體一樣軟爛爛
[00:16:58.260 --> 00:17:01.260]  在電視新聞裡說過
[00:17:01.260 --> 00:17:05.260]  這個好像叫做液體化
[00:17:05.260 --> 00:17:07.260]  就是正正是這樣
[00:17:07.260 --> 00:17:12.260]  一切堅固的東西都會煙消雲散
[00:17:12.260 --> 00:17:14.260]  在這個小說裡
[00:17:14.260 --> 00:17:18.260]  各人都因為地震而改變了生命
[00:17:18.260 --> 00:17:20.260]  有人因為地震
[00:17:20.260 --> 00:17:24.260]  拒絕接受不加思索刻板的生活
[00:17:24.260 --> 00:17:27.260]  有人因為地震不再想明天
[00:17:27.260 --> 00:17:30.260]  而是今早有酒今早醉
[00:17:30.260 --> 00:17:34.260]  誰知道地震明天會不會在自己腳下發生
[00:17:34.260 --> 00:17:36.260]  也有人因為地震
[00:17:36.260 --> 00:17:39.260]  經常回憶著悲慘的畫面
[00:17:39.260 --> 00:17:42.260]  以至於無法投入生活
[00:17:42.260 --> 00:17:44.260]  但也有人因為地震
[00:17:44.260 --> 00:17:47.260]  積極尋索生命的意義
[00:17:47.260 --> 00:17:51.260]  積極尋索雙腳形能蠟燭的地方
[00:17:51.260 --> 00:17:56.260]  簡單而言地震震碎了他們固有的生命
[00:17:56.260 --> 00:18:01.260]  他們要在地震的廢墟裡重新站起來
[00:18:01.260 --> 00:18:03.260]  至於我們
[00:18:03.260 --> 00:18:07.260]  現在身處的香港警方
[00:18:07.260 --> 00:18:10.260]  不同的政治板塊互相撞擊
[00:18:10.260 --> 00:18:15.260]  以至造成了很多流血和衝突事件
[00:18:15.260 --> 00:18:17.260]  令人三傷
[00:18:17.260 --> 00:18:20.260]  這次的政治性和社會事件
[00:18:20.260 --> 00:18:22.260]  好像地震一樣
[00:18:22.260 --> 00:18:27.260]  震碎了香港社會一直以來以為堅固的社會地基
[00:18:27.260 --> 00:18:31.260]  我們既祈求天父看顧香港之餘
[00:18:31.260 --> 00:18:33.260]  我們也會不禁問
[00:18:33.260 --> 00:18:35.260]  我們可以做些什麼呢
[00:18:35.260 --> 00:18:37.260]  面對這些震動
[00:18:37.260 --> 00:18:41.260]  我們或許可能會扮演審判官的角色
[00:18:41.260 --> 00:18:45.260]  去評論國家害者或者受害人
[00:18:45.260 --> 00:18:48.260]  但是與其評論誰更蠢
[00:18:48.260 --> 00:18:49.260]  誰更活該
[00:18:49.260 --> 00:18:51.260]  誰更有罪
[00:18:51.260 --> 00:18:53.260]  不如我們看一看
[00:18:53.260 --> 00:18:57.260]  我們自己到底活出一個怎樣的生命
[00:18:57.260 --> 00:19:01.260]  這不是說我們就這樣不問世事
[00:19:01.260 --> 00:19:05.260]  只是內心能夠安定的地方
[00:19:05.260 --> 00:19:07.260]  不只是這樣
[00:19:07.260 --> 00:19:10.260]  而是我們不做花生友
[00:19:10.260 --> 00:19:13.260]  不做旁觀者對他人指指點點
[00:19:13.260 --> 00:19:16.260]  而是我們視其他人的生死
[00:19:16.260 --> 00:19:22.260]  和我們生命所應該做的所應該活的是彼此相連
[00:19:22.260 --> 00:19:24.260]  而不是無視他人的生死
[00:19:24.260 --> 00:19:27.260]  令到生命蒼白
[00:19:27.260 --> 00:19:29.260]  在他人生死的提示之下
[00:19:29.260 --> 00:19:33.260]  我們面向上帝遂生命的審問
[00:19:33.260 --> 00:19:37.260]  活出一個不再空白的生命
[00:19:37.260 --> 00:19:42.260]  這也是我們所說的聖殿光復的生命
[00:19:42.260 --> 00:19:45.260]  一個悔改生命轉向的生命
[00:19:45.260 --> 00:19:48.260]  對人類的罪有更深的內省
[00:19:48.260 --> 00:19:52.260]  令到我們重面向這個世界的人和事
[00:19:52.260 --> 00:19:55.260]  轉向萬物以外的上帝
[00:19:55.260 --> 00:20:00.260]  這種轉向對不同的人都有不同的意義
[00:20:00.260 --> 00:20:03.260]  對有權勢的人來說
[00:20:03.260 --> 00:20:06.260]  可能就是不再仗著自己的權力
[00:20:06.260 --> 00:20:08.260]  去成就自己的詭計
[00:20:08.260 --> 00:20:12.260]  要明白萬國的權勢都是來自神
[00:20:12.260 --> 00:20:14.260]  要向神負責
[00:20:14.260 --> 00:20:17.260]  當上帝震動天地的那一刻來到的時候
[00:20:17.260 --> 00:20:21.260]  你的權勢和計謀對你有什麼益處呢?
[00:20:21.260 --> 00:20:24.260]  對於擁有財富的人來說
[00:20:24.260 --> 00:20:30.260]  可能就是要明白財富是為你和其他人的幸福而擁有的
[00:20:30.260 --> 00:20:34.260]  銀紙、金紙都是來自神的祝福
[00:20:34.260 --> 00:20:35.260]  要向神負責
[00:20:35.260 --> 00:20:38.260]  以金錢幫助有需要的人
[00:20:38.260 --> 00:20:41.260]  就是將眼目從金錢轉向神
[00:20:41.260 --> 00:20:44.260]  對於心中憂傷的人而言
[00:20:44.260 --> 00:20:48.260]  心中不再緊緊地抓住過去的傷痛
[00:20:48.260 --> 00:20:49.260]  而是仰望神
[00:20:49.260 --> 00:20:52.260]  要將那份傷痛交給神
[00:20:52.260 --> 00:20:56.260]  要以神的寬恕去面對令你傷痛的人
[00:20:56.260 --> 00:21:00.260]  以上都是一些很簡單的例子
[00:21:00.260 --> 00:21:02.260]  可能在座的你
[00:21:02.260 --> 00:21:05.260]  想得比我更加多、更加大
[00:21:05.260 --> 00:21:08.260]  並且正如剛才所說
[00:21:08.260 --> 00:21:13.260]  這個轉向對不同的人都有不同的意義
[00:21:13.260 --> 00:21:16.260]  所以我們所行所活
[00:21:16.260 --> 00:21:19.260]  可能因此也有不同的表現
[00:21:19.260 --> 00:21:23.260]  但是當我們明白有這樣做的話
[00:21:23.260 --> 00:21:27.260]  上帝必得當得的榮耀
[00:21:27.260 --> 00:21:29.260]  後來的榮耀
[00:21:29.260 --> 00:21:33.260]  必大過先前的榮耀
[00:21:33.260 --> 00:21:36.260]  所以親愛的弟兄姊妹
[00:21:36.260 --> 00:21:40.260]  上個星期如果你有出席會友大會的話
[00:21:40.260 --> 00:21:46.260]  你都知道教會2020年至2022年的士工總綱是
[00:21:46.260 --> 00:21:51.260]  「心意更生,聚焦基督,邁步向前」
[00:21:51.260 --> 00:21:57.260]  「心意更生,聚焦基督,邁步向前」
[00:21:57.260 --> 00:21:59.260]  這個不是一個口號
[00:21:59.260 --> 00:22:02.260]  而是我們真的盼望和大家
[00:22:02.260 --> 00:22:05.260]  一同迎向未來的方向
[00:22:05.260 --> 00:22:10.260]  「心意更生」就是將固有的觀念更生
[00:22:10.260 --> 00:22:13.260]  將阻攔我們的東西轉化
[00:22:13.260 --> 00:22:17.260]  並且「聚焦基督」意思就是
[00:22:17.260 --> 00:22:19.260]  我們不是無定向的
[00:22:19.260 --> 00:22:22.260]  我們知道我們生命是建基於基督那裡
[00:22:22.260 --> 00:22:25.260]  聚焦在基督那裡
[00:22:25.260 --> 00:22:29.260]  「邁步向前」就是我們不是知道就算
[00:22:29.260 --> 00:22:33.260]  而是我們真的有轉向基督的生命
[00:22:33.260 --> 00:22:37.260]  將觀念化為淺行的生命
[00:22:37.260 --> 00:22:41.260]  一起去顯明我們是屬於上帝的子民
