
[00:00:00.000 --> 00:00:02.000]  大師兄姊妹平安
[00:01:48.000 --> 00:01:51.000]  我們群體弟兄姊妹的關係
[00:01:51.000 --> 00:01:54.000]  我們如何彼此同行支持
[00:01:54.000 --> 00:01:56.000]  世間禱告 奉主明求
[00:01:56.000 --> 00:01:57.000]  對嗎
[00:01:57.000 --> 00:01:58.000]  今天說的「真言」
[00:01:58.000 --> 00:02:00.000]  不知道大家熟不熟悉
[00:02:00.000 --> 00:02:03.000]  如果最近你上過道牧師的裝備
[00:02:03.000 --> 00:02:05.000]  應該可能你熟悉過我的
[00:02:05.000 --> 00:02:06.000]  我也簡介一下
[00:02:06.000 --> 00:02:09.000]  究竟「真言」這本書是甚麼
[00:02:09.000 --> 00:02:12.000]  「真言」是智慧文學類型的一種
[00:02:12.000 --> 00:02:15.000]  它不是希伯來文化獨有的
[00:02:15.000 --> 00:02:17.000]  早在埃及
[00:02:17.000 --> 00:02:18.000]  在米索不達米亞
[00:02:18.000 --> 00:02:20.000]  已經有不同文化的「真言」
[00:02:20.000 --> 00:02:22.000]  所以「真言」不只是說
[00:02:22.000 --> 00:02:25.000]  我們猶太人信耶穌的人去用的
[00:02:25.000 --> 00:02:28.000]  而是整個世界文化都有「真言」的
[00:02:28.000 --> 00:02:30.000]  「真言」的意思是甚麼呢
[00:02:30.000 --> 00:02:32.000]  是很簡潔的格言
[00:02:32.000 --> 00:02:35.000]  講出人快樂蒙福之道
[00:02:35.000 --> 00:02:36.000]  就是有甚麼說話
[00:02:36.000 --> 00:02:38.000]  令我們思想如何可以快樂
[00:02:38.000 --> 00:02:39.000]  如何可以蒙福
[00:02:39.000 --> 00:02:42.000]  或者是敏銳地觀察到人生現象
[00:02:42.000 --> 00:02:45.000]  濃縮為一些睿智的經歷
[00:02:45.000 --> 00:02:47.000]  就是你將一些我經歷過的東西
[00:02:47.000 --> 00:02:48.000]  我用一句說話
[00:02:48.000 --> 00:02:50.000]  去傳給我們下一代
[00:02:50.000 --> 00:02:53.000]  「真言」是一些很有智慧的生活經歷
[00:02:53.000 --> 00:02:55.000]  你經歷過才會明白
[00:02:55.000 --> 00:02:56.000]  你不經歷過未必明白
[00:02:56.000 --> 00:02:59.000]  並且是為了傳給下一代
[00:02:59.000 --> 00:03:01.000]  讓他們少走冤枉路
[00:03:01.000 --> 00:03:05.000]  或者能夠選擇走快樂蒙福的路
[00:03:05.000 --> 00:03:06.000]  範圍很闊的
[00:03:06.000 --> 00:03:08.000]  包括有教養孩子
[00:03:08.000 --> 00:03:09.000]  不知道你有沒有興趣
[00:03:09.000 --> 00:03:10.000]  包括有貿易
[00:03:10.000 --> 00:03:11.000]  耕種
[00:03:11.000 --> 00:03:12.000]  商業
[00:03:12.000 --> 00:03:13.000]  政治
[00:03:13.000 --> 00:03:16.000]  在生活上這些所有經歷
[00:03:16.000 --> 00:03:18.000]  濃縮為一個句子
[00:03:18.000 --> 00:03:21.000]  去傳授傳給下一代
[00:03:21.000 --> 00:03:22.000]  前幾個星期
[00:03:22.000 --> 00:03:24.000]  ESPA傳道說傳道書
[00:03:24.000 --> 00:03:25.000]  虛空的虛空
[00:03:25.000 --> 00:03:27.000]  凡事都是虛空
[00:03:27.000 --> 00:03:31.000]  這個都是當時人們生活上的經驗的智慧
[00:03:31.000 --> 00:03:34.000]  去濃縮成為一個「真言」
[00:03:34.000 --> 00:03:35.000]  而2022年
[00:03:35.000 --> 00:03:38.000]  今天不知道你有沒有聽過一些
[00:03:38.000 --> 00:03:41.000]  「真言」是你近來都會常用的
[00:03:41.000 --> 00:03:42.000]  我真的不知道
[00:03:42.000 --> 00:03:43.000]  我真的很少聽這些
[00:03:43.000 --> 00:03:46.000]  或者我朋友的文化水平那麼高
[00:03:46.000 --> 00:03:48.000]  我可能聽得多的都是那些
[00:03:48.000 --> 00:03:50.000]  讀萬卷書不如走萬里路
[00:03:50.000 --> 00:03:53.000]  或者煮飯你下水要一比一
[00:03:53.000 --> 00:03:55.000]  這些所謂的「真言」
[00:03:55.000 --> 00:03:58.000]  不知道你有沒有聽過什麼「真言」
[00:03:58.000 --> 00:04:00.000]  而我們今天就在聖經裏面
[00:04:00.000 --> 00:04:02.000]  在聖經裏面的「真言」
[00:04:02.000 --> 00:04:04.000]  有什麼不同呢
[00:04:04.000 --> 00:04:05.000]  這個聖經裏面的「真言」
[00:04:05.000 --> 00:04:07.000]  和文化上的「真言」不同就是
[00:04:07.000 --> 00:04:09.000]  這個是希伯來人的智慧
[00:04:09.000 --> 00:04:12.000]  是關乎成功的學問
[00:04:12.000 --> 00:04:15.000]  引導人在生活裏面成功
[00:04:15.000 --> 00:04:16.000]  而什麼是成功呢
[00:04:16.000 --> 00:04:17.000]  我們之後再看
[00:04:17.000 --> 00:04:20.000]  當時最早期是口傳的
[00:04:20.000 --> 00:04:22.000]  所以「真言」第一章會說到
[00:04:22.000 --> 00:04:24.000]  要聽見要聽訓誨
[00:04:24.000 --> 00:04:27.000]  主要都是用口傳給其他人
[00:04:27.000 --> 00:04:29.000]  「真言」我們普遍相信
[00:04:29.000 --> 00:04:31.000]  大部分都是所羅門王寫的
[00:04:31.000 --> 00:04:33.000]  或者我們叫編寫
[00:04:33.000 --> 00:04:35.000]  即是編輯而成
[00:04:35.000 --> 00:04:38.000]  當時所羅門王統治的時間
[00:04:38.000 --> 00:04:40.000]  即是主前一千年左右
[00:04:40.000 --> 00:04:42.000]  他開始在當時的國家
[00:04:42.000 --> 00:04:45.000]  他很大力地去收集不同的智慧說話
[00:04:45.000 --> 00:04:47.000]  可能譬如我們今天會用的智慧術
[00:04:47.000 --> 00:04:50.000]  他就去將民間流傳的
[00:04:50.000 --> 00:04:52.000]  口傳的手寫的
[00:04:52.000 --> 00:04:54.000]  去編輯而成這個「真言」
[00:04:54.000 --> 00:04:56.000]  直至到亡國之後
[00:04:56.000 --> 00:04:58.000]  猶太人被擄歸回
[00:04:58.000 --> 00:05:00.000]  這個「真言」才正式完成
[00:05:00.000 --> 00:05:01.000]  去輯錄而成
[00:05:01.000 --> 00:05:03.000]  所以這個「真言」是有
[00:05:03.000 --> 00:05:05.000]  很多不同民間的智慧
[00:05:05.000 --> 00:05:07.000]  去集會而成的
[00:05:07.000 --> 00:05:09.000]  有趣的是什麼呢
[00:05:09.000 --> 00:05:12.000]  「真言」他沒有提及以色列歷史
[00:05:12.000 --> 00:05:14.000]  他沒有提及偉大的先知
[00:05:14.000 --> 00:05:15.000]  為什麼呢
[00:05:15.000 --> 00:05:18.000]  但是在當中我們又發現
[00:05:18.000 --> 00:05:21.000]  縱使他沒有提及這些偉大的先知
[00:05:21.000 --> 00:05:23.000]  但是在「真言」裏面
[00:05:23.000 --> 00:05:26.000]  你會見到是舊約律法的延伸
[00:05:26.000 --> 00:05:29.000]  它展示出人怎樣在生活裏面
[00:05:29.000 --> 00:05:31.000]  遵從神的律法
[00:05:31.000 --> 00:05:34.000]  有個聖經學者馮拉德他這樣說
[00:05:34.000 --> 00:05:37.000]  「真言」每一句說話
[00:05:37.000 --> 00:05:40.000]  都是暗示主臨在同創造
[00:05:40.000 --> 00:05:42.000]  和支持世界秩序裏面
[00:05:42.000 --> 00:05:43.000]  這個學者說
[00:05:43.000 --> 00:05:46.000]  其實「真言」裏面是暗示著
[00:05:46.000 --> 00:05:48.000]  舊約律法的延伸
[00:05:48.000 --> 00:05:51.000]  透過一班遵從神律法的人
[00:05:51.000 --> 00:05:53.000]  他們留下的生活智慧
[00:05:53.000 --> 00:05:56.000]  我們見到神創造的軌跡
[00:05:56.000 --> 00:05:58.000]  不知道你明不明白的意思
[00:05:58.000 --> 00:06:00.000]  縱然「真言」沒有明字
[00:06:00.000 --> 00:06:02.000]  去說明神的創造
[00:06:02.000 --> 00:06:03.000]  偉大的先知
[00:06:03.000 --> 00:06:06.000]  但是這一班遵從神律法的人
[00:06:06.000 --> 00:06:08.000]  他們留下的生活智慧
[00:06:08.000 --> 00:06:09.000]  給我們見到
[00:06:09.000 --> 00:06:12.000]  在裏面是有神的創造
[00:06:12.000 --> 00:06:13.000]  是有神的秩序
[00:06:13.000 --> 00:06:16.000]  甚至一班敬畏神的人
[00:06:16.000 --> 00:06:18.000]  他們會怎樣生活
[00:06:18.000 --> 00:06:20.000]  所以「真言」其實很有趣的是
[00:06:20.000 --> 00:06:21.000]  要去反思
[00:06:21.000 --> 00:06:23.000]  或者我們經歷完你就明白
[00:06:23.000 --> 00:06:25.000]  我們會明白當中
[00:06:25.000 --> 00:06:27.000]  一班敬畏神的人
[00:06:27.000 --> 00:06:29.000]  或者敬拜神的這個民族群體
[00:06:29.000 --> 00:06:31.000]  他們留下的生活智慧
[00:06:31.000 --> 00:06:33.000]  給我們認識神
[00:06:33.000 --> 00:06:36.000]  稍微掌握了「真言」
[00:06:36.000 --> 00:06:38.000]  我們說今天的主題
[00:06:38.000 --> 00:06:40.000]  不知道大家有沒有覺得
[00:06:40.000 --> 00:06:43.000]  其實說到我們都很少說「真言」
[00:06:43.000 --> 00:06:44.000]  為什麼呢
[00:06:44.000 --> 00:06:46.000]  因為其實當我們說一段經文的時候
[00:06:46.000 --> 00:06:49.000]  我們要掌握當時的文化背景
[00:06:49.000 --> 00:06:50.000]  當時的讀者
[00:06:50.000 --> 00:06:52.000]  當時前文後理
[00:06:52.000 --> 00:06:54.000]  作者其實想表達些什麼
[00:06:54.000 --> 00:06:55.000]  在整段經文
[00:06:55.000 --> 00:06:57.000]  作者是對著什麼人說
[00:06:57.000 --> 00:06:59.000]  想帶出一個什麼訊息
[00:06:59.000 --> 00:07:02.000]  例如新約耶穌潔淨聖殿
[00:07:02.000 --> 00:07:05.000]  前文後理是說耶穌對宗教領袖的不滿
[00:07:05.000 --> 00:07:08.000]  後面說其實禱告聖殿是一個
[00:07:08.000 --> 00:07:10.000]  聖殿是一個禱告神的地方
[00:07:10.000 --> 00:07:11.000]  所以你就明白
[00:07:11.000 --> 00:07:13.000]  耶穌潔淨聖殿那一刻的用意
[00:07:13.000 --> 00:07:15.000]  但如果我們強行曲解
[00:07:15.000 --> 00:07:16.000]  將裡面其中一句
[00:07:16.000 --> 00:07:18.000]  耶穌潔淨聖殿
[00:07:18.000 --> 00:07:20.000]  因為祂是對清潔的追求
[00:07:20.000 --> 00:07:24.000]  祂很想有潔淨乾淨的地方
[00:07:24.000 --> 00:07:25.000]  所以我們都要潔淨了
[00:07:25.000 --> 00:07:28.000]  你們辦公室的桌子要收拾得乾淨一點
[00:07:28.000 --> 00:07:30.000]  這就是錯誤的解釋
[00:07:30.000 --> 00:07:33.000]  所以我們要忠於聖經所表達
[00:07:33.000 --> 00:07:34.000]  理解前文後理
[00:07:34.000 --> 00:07:36.000]  當時的作者對著什麼人
[00:07:36.000 --> 00:07:37.000]  在說什麼
[00:07:37.000 --> 00:07:39.000]  避免斷章取義
[00:07:39.000 --> 00:07:41.000]  借聖經來說自己想說的話
[00:07:41.000 --> 00:07:43.000]  所謂東一忽西一忽
[00:07:43.000 --> 00:07:44.000]  越看越迷失
[00:07:44.000 --> 00:07:45.000]  有沒有聽過
[00:07:45.000 --> 00:07:46.000]  如果你看聖經
[00:07:46.000 --> 00:07:47.000]  隨便選一節
[00:07:47.000 --> 00:07:50.000]  這也是我和太太聽回來的心言
[00:07:50.000 --> 00:07:52.000]  即是你亂看的話
[00:07:52.000 --> 00:07:54.000]  你就不可以這樣
[00:07:54.000 --> 00:07:56.000]  你要看完整卷書說什麼
[00:07:56.000 --> 00:07:57.000]  但是又回來了
[00:07:57.000 --> 00:07:59.000]  心言就很特別
[00:07:59.000 --> 00:08:00.000]  剛才說的
[00:08:00.000 --> 00:08:03.000]  它是編輯遍地民間智慧
[00:08:03.000 --> 00:08:04.000]  即是他們文化的智慧
[00:08:04.000 --> 00:08:06.000]  去輯匯成書
[00:08:06.000 --> 00:08:08.000]  整個心言這卷書裏面
[00:08:08.000 --> 00:08:09.000]  除了頭的幾章
[00:08:09.000 --> 00:08:11.000]  以及最後一章
[00:08:11.000 --> 00:08:13.000]  第31章講賢德的婦人
[00:08:13.000 --> 00:08:15.000]  是一個很完整的心言
[00:08:15.000 --> 00:08:16.000]  其餘大部分
[00:08:16.000 --> 00:08:19.000]  每一句都好像很毒辣
[00:08:19.000 --> 00:08:20.000]  很散的
[00:08:20.000 --> 00:08:22.000]  你剛才讀的可能都發現了
[00:08:22.000 --> 00:08:24.000]  你未必能夠每一句每一節
[00:08:24.000 --> 00:08:26.000]  都找到當時的處境
[00:08:26.000 --> 00:08:29.000]  作者在講什麼對著什麼人講
[00:08:29.000 --> 00:08:31.000]  甚至上下節
[00:08:31.000 --> 00:08:33.000]  沒有一個很直接關係的
[00:08:33.000 --> 00:08:34.000]  很跳的
[00:08:34.000 --> 00:08:35.000]  突然間講這個主題
[00:08:35.000 --> 00:08:36.000]  又講另一個主題
[00:08:36.000 --> 00:08:37.000]  又講舌頭
[00:08:37.000 --> 00:08:38.000]  又講孝順
[00:08:38.000 --> 00:08:39.000]  又講朋友
[00:08:39.000 --> 00:08:42.000]  所以不容易去掌握
[00:08:42.000 --> 00:08:44.000]  每一章其實想講什麼
[00:08:44.000 --> 00:08:45.000]  那怎麼辦呢
[00:08:45.000 --> 00:08:47.000]  我今天還要特意抽了
[00:08:47.000 --> 00:08:48.000]  不同的節出來
[00:08:48.000 --> 00:08:49.000]  是不是很大問題呢
[00:08:49.000 --> 00:08:51.000]  我都去思想
[00:08:51.000 --> 00:08:52.000]  我不是學者
[00:08:52.000 --> 00:08:54.000]  但是我這樣去安排
[00:08:54.000 --> 00:08:56.000]  是沿著我在神學院的老師
[00:08:56.000 --> 00:08:57.000]  去這樣分享
[00:08:57.000 --> 00:08:59.000]  還有很多適應書
[00:08:59.000 --> 00:09:00.000]  都是看這幾節經文
[00:09:00.000 --> 00:09:03.000]  是指出一個共同的方向
[00:09:03.000 --> 00:09:04.000]  所以我就戴了頭盔
[00:09:04.000 --> 00:09:07.000]  我嘗試去分享這個進路
[00:09:07.000 --> 00:09:09.000]  我就選了四段斟言
[00:09:09.000 --> 00:09:10.000]  Heiss傳道剛才
[00:09:10.000 --> 00:09:11.000]  跟我們一起讀了
[00:09:11.000 --> 00:09:14.000]  是關於朋友的生活智慧
[00:09:14.000 --> 00:09:16.000]  去幫助我們反思
[00:09:16.000 --> 00:09:18.000]  今天的群體生活
[00:09:18.000 --> 00:09:19.000]  彼此同行的關係
[00:09:19.000 --> 00:09:20.000]  可能你的小組
[00:09:20.000 --> 00:09:22.000]  你的弟兄姊妹
[00:09:22.000 --> 00:09:24.000]  在目樣上的挑戰
[00:09:24.000 --> 00:09:27.000]  我未必講完斟言裏面
[00:09:27.000 --> 00:09:29.000]  每一節關於朋友的記載
[00:09:29.000 --> 00:09:30.000]  甚至可能有些
[00:09:30.000 --> 00:09:32.000]  是我很主觀的選擇
[00:09:32.000 --> 00:09:34.000]  不過重點是我們反思
[00:09:34.000 --> 00:09:36.000]  重點是我們去檢視
[00:09:36.000 --> 00:09:38.000]  我們怎樣去回應
[00:09:38.000 --> 00:09:39.000]  好正式來了
[00:09:39.000 --> 00:09:41.000]  我們就講朋友
[00:09:41.000 --> 00:09:43.000]  今天的主題
[00:09:43.000 --> 00:09:45.000]  很多適應書學者都指
[00:09:45.000 --> 00:09:47.000]  朋友是斟言裏面
[00:09:47.000 --> 00:09:48.000]  一個很明確的主題
[00:09:48.000 --> 00:09:50.000]  很突出的主題之一
[00:09:50.000 --> 00:09:52.000]  甚至有人這樣說
[00:09:52.000 --> 00:09:54.000]  斟言不是教導我們
[00:09:54.000 --> 00:09:55.000]  怎樣去選擇朋友
[00:09:55.000 --> 00:09:56.000]  留心聽
[00:09:56.000 --> 00:09:58.000]  它更加多是教導我們
[00:09:58.000 --> 00:10:00.000]  怎樣對待朋友
[00:10:00.000 --> 00:10:01.000]  怎樣成為朋友
[00:10:01.000 --> 00:10:03.000]  我們不是看完斟言講朋友
[00:10:03.000 --> 00:10:05.000]  就說這個是壞的朋友
[00:10:05.000 --> 00:10:06.000]  我不跟他做朋友
[00:10:06.000 --> 00:10:07.000]  這個不好的
[00:10:07.000 --> 00:10:08.000]  我只是跟誰做朋友
[00:10:08.000 --> 00:10:09.000]  不是這樣
[00:10:09.000 --> 00:10:11.000]  而是更加重要是
[00:10:11.000 --> 00:10:13.000]  我們學會成為一個
[00:10:13.000 --> 00:10:15.000]  敬畏神的人
[00:10:15.000 --> 00:10:16.000]  怎樣對朋友
[00:10:16.000 --> 00:10:18.000]  透過一班敬畏神群族
[00:10:18.000 --> 00:10:19.000]  他們樓下的斟言
[00:10:19.000 --> 00:10:20.000]  我們明白到
[00:10:20.000 --> 00:10:22.000]  我們要怎樣成為
[00:10:22.000 --> 00:10:24.000]  一個好的朋友
[00:10:24.000 --> 00:10:26.000]  再看下一頁
[00:10:26.000 --> 00:10:28.000]  朋友的原文是rare
[00:10:28.000 --> 00:10:31.000]  在斟言出現了三十三次
[00:10:31.000 --> 00:10:33.000]  意思是有朋友
[00:10:33.000 --> 00:10:34.000]  同伴
[00:10:34.000 --> 00:10:36.000]  鄰舍的意思
[00:10:36.000 --> 00:10:38.000]  甚至字型的變化
[00:10:38.000 --> 00:10:39.000]  是有伴侶
[00:10:39.000 --> 00:10:40.000]  愛人的意思
[00:10:40.000 --> 00:10:42.000]  都是源自於rare這個字
[00:10:42.000 --> 00:10:45.000]  而我就選了其中六節
[00:10:45.000 --> 00:10:47.000]  四段六節裏面去分享
[00:10:47.000 --> 00:10:49.000]  究竟朋友rare這個意思
[00:10:49.000 --> 00:10:51.000]  帶給我們有什麼反思
[00:10:51.000 --> 00:10:52.000]  好正式來了
[00:10:52.000 --> 00:10:53.000]  我們前言講了很多
[00:10:53.000 --> 00:10:54.000]  第一段
[00:10:54.000 --> 00:10:57.000]  我們首先看二十七章六節
[00:10:57.000 --> 00:10:59.000]  我邀請大家再和我一起讀
[00:10:59.000 --> 00:11:00.000]  二十七章六節
[00:11:00.000 --> 00:11:02.000]  一二三
[00:11:02.000 --> 00:11:06.000]  朋友家的傷痕出於忠誠
[00:11:06.000 --> 00:11:10.000]  仇敵連連親嘴卻是多餘
[00:11:10.000 --> 00:11:11.000]  在第六節裏面
[00:11:11.000 --> 00:11:14.000]  是斟言很常用的格式
[00:11:14.000 --> 00:11:16.000]  它對比兩類人
[00:11:16.000 --> 00:11:19.000]  或者兩種生活現象
[00:11:19.000 --> 00:11:20.000]  有智慧的人
[00:11:20.000 --> 00:11:23.000]  好人就會怎樣怎樣
[00:11:23.000 --> 00:11:24.000]  愚蠢的
[00:11:24.000 --> 00:11:25.000]  惡人的
[00:11:25.000 --> 00:11:26.000]  就會怎樣怎樣
[00:11:26.000 --> 00:11:27.000]  這個是斟言一個
[00:11:27.000 --> 00:11:28.000]  很常出現的格式
[00:11:28.000 --> 00:11:30.000]  好人怎樣
[00:11:30.000 --> 00:11:31.000]  蠢人是怎樣
[00:11:31.000 --> 00:11:32.000]  這樣有什麼好呢
[00:11:32.000 --> 00:11:34.000]  可以讓我們明確看到
[00:11:34.000 --> 00:11:36.000]  我們要怎樣選擇
[00:11:36.000 --> 00:11:37.000]  剛才講的是
[00:11:37.000 --> 00:11:39.000]  一個敬畏神的人
[00:11:39.000 --> 00:11:40.000]  會怎樣實踐
[00:11:40.000 --> 00:11:41.000]  我們不是選擇
[00:11:41.000 --> 00:11:42.000]  做哪些人的朋友
[00:11:42.000 --> 00:11:43.000]  而是我們選擇
[00:11:43.000 --> 00:11:45.000]  成為一個什麼的朋友
[00:11:45.000 --> 00:11:47.000]  而在第六節裏面
[00:11:47.000 --> 00:11:49.000]  有個意料之外的反轉
[00:11:49.000 --> 00:11:50.000]  傷痕這個字
[00:11:50.000 --> 00:11:52.000]  一般來說都是好還是不好
[00:11:52.000 --> 00:11:53.000]  不好的東西
[00:11:53.000 --> 00:11:56.000]  可能代表過去的痛楚
[00:11:56.000 --> 00:11:58.000]  有血有淚的經歷
[00:11:58.000 --> 00:12:00.000]  甚至可能你被人刺了一刀
[00:12:00.000 --> 00:12:01.000]  沒有人想要傷痕
[00:12:01.000 --> 00:12:02.000]  即是沒有人會爭取
[00:12:02.000 --> 00:12:04.000]  要一些傷痕
[00:12:04.000 --> 00:12:05.000]  但是作者將傷痕
[00:12:05.000 --> 00:12:06.000]  這個負面的字
[00:12:06.000 --> 00:12:09.000]  帶出一個正面的意思
[00:12:09.000 --> 00:12:11.000]  而另外連連親嘴也是
[00:12:11.000 --> 00:12:13.000]  一般來說是正面的描述
[00:12:13.000 --> 00:12:15.000]  好東西來的
[00:12:15.000 --> 00:12:18.000]  即是代表尊敬友好的行為
[00:12:18.000 --> 00:12:20.000]  當時的文化都是重視尊榮
[00:12:20.000 --> 00:12:23.000]  但是作者用這個正面的用詞
[00:12:23.000 --> 00:12:25.000]  去描述這件是一個負面的行動
[00:12:25.000 --> 00:12:26.000]  為什麼呢
[00:12:26.000 --> 00:12:27.000]  你又想像一下
[00:12:27.000 --> 00:12:28.000]  譬如連連親嘴
[00:12:28.000 --> 00:12:30.000]  是帶出什麼意思
[00:12:30.000 --> 00:12:31.000]  你想像一下
[00:12:31.000 --> 00:12:33.000]  如果你今天走西灣河街
[00:12:33.000 --> 00:12:35.000]  突然間有個明星
[00:12:35.000 --> 00:12:36.000]  有個名人出現
[00:12:36.000 --> 00:12:37.000]  可能你眼中的名人
[00:12:37.000 --> 00:12:38.000]  和我眼中的名人
[00:12:38.000 --> 00:12:39.000]  有一段距離
[00:12:39.000 --> 00:12:40.000]  但是不要緊
[00:12:40.000 --> 00:12:42.000]  你突然間有個明星出現
[00:12:42.000 --> 00:12:44.000]  很主動地走到你面前
[00:12:44.000 --> 00:12:45.000]  和你親嘴
[00:12:45.000 --> 00:12:46.000]  你會有什麼反應
[00:12:46.000 --> 00:12:48.000]  一巴掌打過去
[00:12:48.000 --> 00:12:50.000]  叫他戴好口罩
[00:12:50.000 --> 00:12:51.000]  但是當時的文化
[00:12:51.000 --> 00:12:53.000]  和今天的文化不同
[00:12:53.000 --> 00:12:56.000]  連連親嘴是一件很光彩的事
[00:12:56.000 --> 00:12:59.000]  是代表對你極大的尊重
[00:12:59.000 --> 00:13:01.000]  還要是一個你認識的明星
[00:13:01.000 --> 00:13:03.000]  去主動過來
[00:13:03.000 --> 00:13:04.000]  這個又好像說
[00:13:04.000 --> 00:13:06.000]  是在面上貼金一樣
[00:13:06.000 --> 00:13:08.000]  即是一個很大的尊敬
[00:13:08.000 --> 00:13:09.000]  很大的尊榮
[00:13:09.000 --> 00:13:10.000]  可能如果今天的術語
[00:13:10.000 --> 00:13:11.000]  就是那個明星
[00:13:11.000 --> 00:13:13.000]  走過來和你自拍
[00:13:13.000 --> 00:13:15.000]  你當然誠懲德斥、威風
[00:13:15.000 --> 00:13:16.000]  你和朋友說
[00:13:16.000 --> 00:13:18.000]  是一件很光榮的事
[00:13:18.000 --> 00:13:20.000]  但是作者指
[00:13:20.000 --> 00:13:21.000]  這一種尊榮
[00:13:21.000 --> 00:13:23.000]  這一種表面的尊榮
[00:13:23.000 --> 00:13:24.000]  是多餘的
[00:13:24.000 --> 00:13:25.000]  為什麼呢
[00:13:25.000 --> 00:13:27.000]  因為重點是什麼人
[00:13:27.000 --> 00:13:28.000]  做在你身上
[00:13:28.000 --> 00:13:30.000]  這一段經文的前面
[00:13:30.000 --> 00:13:32.000]  不關這件事是什麼事
[00:13:32.000 --> 00:13:33.000]  一個愛你
[00:13:33.000 --> 00:13:34.000]  愛你的人
[00:13:34.000 --> 00:13:35.000]  也是朋友
[00:13:35.000 --> 00:13:36.000]  另一個的描述
[00:13:36.000 --> 00:13:38.000]  一個愛你的人
[00:13:38.000 --> 00:13:39.000]  對你忠誠的人
[00:13:39.000 --> 00:13:41.000]  對比一個仇敵
[00:13:41.000 --> 00:13:43.000]  恨你的人
[00:13:43.000 --> 00:13:45.000]  而第九節是一個補充
[00:13:45.000 --> 00:13:48.000]  他這樣去解釋某一段
[00:13:48.000 --> 00:13:50.000]  一些愛你的朋友
[00:13:50.000 --> 00:13:52.000]  願意誠實勸教
[00:13:52.000 --> 00:13:53.000]  是一件美事
