
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹 朋友們 早安
[00:02:22.000 --> 00:02:28.000]  成群絕對的就要來搶獵物
[00:02:28.000 --> 00:02:32.000]  豺狼多母獅子打不過他們
[00:02:32.000 --> 00:02:35.000]  眼看著母獅子就退下來了
[00:02:35.000 --> 00:02:37.000]  就要被豺狼搶去的時候
[00:02:37.000 --> 00:02:40.000]  忽然一聲公獅子跳進來
[00:02:40.000 --> 00:02:43.000]  一口咬到兩個豺狼
[00:02:43.000 --> 00:02:46.000]  豺狼就咦咦咦咦咦咦咦咦
[00:02:46.000 --> 00:02:48.000]  通通跑光了
[00:02:48.000 --> 00:02:50.000]  然後大家就開始吃了
[00:02:50.000 --> 00:02:54.000]  我這個做爸爸的信心大增啊
[00:02:54.000 --> 00:02:56.000]  我們在這個世界上面
[00:02:56.000 --> 00:02:59.000]  神把我們擺這個地方
[00:02:59.000 --> 00:03:01.000]  祂有祂的目的
[00:03:01.000 --> 00:03:02.000]  是的
[00:03:02.000 --> 00:03:03.000]  感謝神
[00:03:03.000 --> 00:03:04.000]  讚美神
[00:03:04.000 --> 00:03:06.000]  今天我們要講說
[00:03:06.000 --> 00:03:10.000]  我們原本跟神的國族沒有分
[00:03:10.000 --> 00:03:14.000]  但是如今我們卻成為祂的兒女
[00:03:14.000 --> 00:03:16.000]  我們得以吃什麼
[00:03:16.000 --> 00:03:18.000]  兒女的餅
[00:03:18.000 --> 00:03:21.000]  我們得以被神稱為耶穌人
[00:03:21.000 --> 00:03:22.000]  耶穌人
[00:03:22.000 --> 00:03:24.000]  祂的意思是
[00:03:24.000 --> 00:03:25.000]  你是正義的
[00:03:25.000 --> 00:03:26.000]  你是公正的
[00:03:26.000 --> 00:03:30.000]  是神對祂選民的一個親密的稱呼
[00:03:30.000 --> 00:03:32.000]  哈賴勒亞
[00:03:32.000 --> 00:03:33.000]  彼得他更說
[00:03:33.000 --> 00:03:36.000]  唯有你們是被揀選的族類
[00:03:36.000 --> 00:03:37.000]  是有君尊的祭祀
[00:03:37.000 --> 00:03:38.000]  是聖潔的國度
[00:03:38.000 --> 00:03:41.000]  是主神的子民
[00:03:41.000 --> 00:03:43.000]  要宣揚祂召你們出黑暗
[00:03:43.000 --> 00:03:46.000]  入奇妙光明者的美德
[00:03:46.000 --> 00:03:47.000]  哈賴勒亞
[00:03:47.000 --> 00:03:49.000]  然後跟著他說
[00:03:49.000 --> 00:03:51.000]  你們從前算不得子民
[00:03:51.000 --> 00:03:54.000]  現在卻做了神的子民
[00:03:54.000 --> 00:03:56.000]  從前未蒙年序
[00:03:56.000 --> 00:03:59.000]  現在欠蒙了年序
[00:03:59.000 --> 00:04:01.000]  哈賴勒亞讚美神
[00:04:01.000 --> 00:04:03.000]  我心裡想
[00:04:03.000 --> 00:04:06.000]  我以前沒有蒙年序
[00:04:06.000 --> 00:04:09.000]  我現在蒙了年序多麼棒
[00:04:09.000 --> 00:04:10.000]  甚至保羅說
[00:04:10.000 --> 00:04:12.000]  親愛的弟兄們
[00:04:12.000 --> 00:04:14.000]  你們是克里
[00:04:14.000 --> 00:04:16.000]  你們是寄居的
[00:04:16.000 --> 00:04:17.000]  我勸你們
[00:04:17.000 --> 00:04:19.000]  要進階肉體的私慾
[00:04:19.000 --> 00:04:21.000]  這是私慾私慾靈魂征戰的
[00:04:21.000 --> 00:04:22.000]  你們在外邦人中
[00:04:22.000 --> 00:04:24.000]  應當品行端正
[00:04:24.000 --> 00:04:27.000]  教練是在誹謗你們的
[00:04:27.000 --> 00:04:28.000]  是作惡的
[00:04:28.000 --> 00:04:31.000]  並看見你們的好行為
[00:04:31.000 --> 00:04:33.000]  便在檢查的日子
[00:04:33.000 --> 00:04:35.000]  更榮耀於神
[00:04:35.000 --> 00:04:37.000]  這是我們基督徒
[00:04:37.000 --> 00:04:39.000]  我們基督徒有我們的身份
[00:04:39.000 --> 00:04:41.000]  有我們的地位
[00:04:41.000 --> 00:04:44.000]  我們基督徒有我們的權責
[00:04:44.000 --> 00:04:45.000]  哈賴勒亞
[00:04:45.000 --> 00:04:46.000]  讚美神
[00:04:46.000 --> 00:04:47.000]  讓我們低頭禱告
[00:04:47.000 --> 00:04:48.000]  父神我們感謝祢
[00:04:48.000 --> 00:04:49.000]  我們讚美祢
[00:04:49.000 --> 00:04:52.000]  祢是那又真又活的神
[00:04:52.000 --> 00:04:53.000]  因祢來得造
[00:04:53.000 --> 00:04:56.000]  應得當得佩德的榮耀
[00:04:56.000 --> 00:04:59.000]  我們在地上的父親
[00:04:59.000 --> 00:05:01.000]  或有不稱職的
[00:05:01.000 --> 00:05:03.000]  或有已經離開的
[00:05:03.000 --> 00:05:05.000]  但是我們天上的父親
[00:05:05.000 --> 00:05:09.000]  卻永遠在那裡愛著我們
[00:05:09.000 --> 00:05:13.000]  他像是熱天的溫暖的徐風
[00:05:13.000 --> 00:05:17.000]  像是嚴寒冬天
[00:05:17.000 --> 00:05:21.000]  那個太陽光溫暖的照射
[00:05:21.000 --> 00:05:22.000]  感謝神
[00:05:22.000 --> 00:05:23.000]  願祢來得造
[00:05:23.000 --> 00:05:25.000]  應得當得佩德的榮耀
[00:05:25.000 --> 00:05:27.000]  禱告奉主耶穌基督的名
[00:05:27.000 --> 00:05:29.000]  他們
[00:05:29.000 --> 00:05:30.000]  好的
[00:05:30.000 --> 00:05:32.000]  那我請問各位
[00:05:32.000 --> 00:05:37.000]  到底什麼叫基督徒啊
[00:05:37.000 --> 00:05:40.000]  你們覺得什麼叫基督徒
[00:05:40.000 --> 00:05:43.000]  英文比較容易理解
[00:05:43.000 --> 00:05:45.000]  其實中文也不錯
[00:05:45.000 --> 00:05:47.000]  因為我們知道基督
[00:05:47.000 --> 00:05:50.000]  就是Christ
[00:05:50.000 --> 00:05:52.000]  那麼跟隨基督的
[00:05:52.000 --> 00:05:53.000]  學徒也好
[00:05:53.000 --> 00:05:54.000]  門徒也好
[00:05:54.000 --> 00:05:56.000]  使徒也好
[00:05:56.000 --> 00:05:57.000]  就是基督徒
[00:05:57.000 --> 00:05:59.000]  或者是信徒
[00:05:59.000 --> 00:06:00.000]  就是基督徒
[00:06:00.000 --> 00:06:02.000]  那麼原文字也更好
[00:06:02.000 --> 00:06:04.000]  他叫Christ
[00:06:04.000 --> 00:06:05.000]  Honest
[00:06:05.000 --> 00:06:07.000]  就是小基督
[00:06:07.000 --> 00:06:08.000]  表示說我們
[00:06:08.000 --> 00:06:10.000]  耶穌是大基督
[00:06:10.000 --> 00:06:12.000]  我們是小基督
[00:06:12.000 --> 00:06:14.000]  我們有像他的樣式
[00:06:14.000 --> 00:06:17.000]  所以唯有你們是被揀選的
[00:06:17.000 --> 00:06:19.000]  除了是有君臣的既視
[00:06:19.000 --> 00:06:20.000]  是聖傑的國度
[00:06:20.000 --> 00:06:22.000]  是屬神的子民
[00:06:22.000 --> 00:06:24.000]  Hallelujah
[00:06:24.000 --> 00:06:26.000]  韋氏大字典
[00:06:26.000 --> 00:06:27.000]  Webster
[00:06:27.000 --> 00:06:29.000]  對基督徒下了一個定義
[00:06:29.000 --> 00:06:30.000]  他是說
[00:06:30.000 --> 00:06:33.000]  你信奉耶穌為基督
[00:06:33.000 --> 00:06:34.000]  就是說
[00:06:34.000 --> 00:06:35.000]  Yahshua Hamashiach
[00:06:35.000 --> 00:06:37.000]  耶穌是Messiah的
[00:06:37.000 --> 00:06:40.000]  或者信仰基督教的人
[00:06:40.000 --> 00:06:42.000]  就叫做基督徒
[00:06:42.000 --> 00:06:43.000]  基督徒這個字
[00:06:43.000 --> 00:06:47.000]  在聖經裡面只出現過三次
[00:06:47.000 --> 00:06:49.000]  而基督徒被稱
[00:06:49.000 --> 00:06:51.000]  信徒被稱作基督徒
[00:06:51.000 --> 00:06:53.000]  在《使徒勳章》裡面是說
[00:06:53.000 --> 00:06:55.000]  從安提阿的教會開始
[00:06:55.000 --> 00:06:58.000]  所以今天我們才有基督徒
[00:06:58.000 --> 00:07:00.000]  這個稱呼的
[00:07:00.000 --> 00:07:02.000]  我們都是基督徒
[00:07:02.000 --> 00:07:04.000]  因為我們的行為舉止
[00:07:04.000 --> 00:07:05.000]  都像基督
[00:07:05.000 --> 00:07:09.000]  我們就是小基督
[00:07:09.000 --> 00:07:10.000]  那麼我們什麼時候
[00:07:10.000 --> 00:07:15.000]  可以被稱作是基督徒呢
[00:07:15.000 --> 00:07:16.000]  是不是
[00:07:16.000 --> 00:07:17.000]  是不是說你覺知了
[00:07:17.000 --> 00:07:19.000]  就可以稱作基督徒
[00:07:19.000 --> 00:07:21.000]  還是說你受洗了
[00:07:21.000 --> 00:07:23.000]  稱作基督徒
[00:07:23.000 --> 00:07:25.000]  還是說你要夠好了
[00:07:25.000 --> 00:07:27.000]  夠格了
[00:07:27.000 --> 00:07:28.000]  達到標準了
[00:07:28.000 --> 00:07:31.000]  你才稱作基督徒呢
[00:07:31.000 --> 00:07:32.000]  是不是
[00:07:32.000 --> 00:07:36.000]  很難嚴格的定義
[00:07:36.000 --> 00:07:40.000]  所以我們教會相信
[00:07:40.000 --> 00:07:41.000]  受洗了
[00:07:41.000 --> 00:07:45.000]  就是這個教會的基督徒
[00:07:45.000 --> 00:07:47.000]  如果你在別的教會受洗了
[00:07:47.000 --> 00:07:49.000]  你也是基督徒
[00:07:49.000 --> 00:07:51.000]  這是我們的教會的定義
[00:07:51.000 --> 00:07:55.000]  我們是這樣子的認為看作
[00:07:55.000 --> 00:07:58.000]  所以我們必須要基督徒
[00:07:58.000 --> 00:08:01.000]  我們才可以服事
[00:08:01.000 --> 00:08:03.000]  所以感謝神
[00:08:03.000 --> 00:08:07.000]  因為我們做一個基督徒
[00:08:07.000 --> 00:08:09.000]  我們的心態
[00:08:09.000 --> 00:08:11.000]  要有基督徒的純心
[00:08:11.000 --> 00:08:14.000]  就是我們師母常常喜歡講的
[00:08:14.000 --> 00:08:17.000]  我們要謙卑甚福 愛神愛人
[00:08:17.000 --> 00:08:20.000]  通曉真理 聖靈充滿
[00:08:20.000 --> 00:08:27.000]  為什麼謙卑甚福要放到第一位呢
[00:08:27.000 --> 00:08:29.000]  如果我們不能夠謙卑甚福
[00:08:29.000 --> 00:08:31.000]  真的做不了基督徒
[00:08:31.000 --> 00:08:33.000]  我一個朋友
[00:08:33.000 --> 00:08:35.000]  他本來在北美做得很好
[00:08:35.000 --> 00:08:38.000]  在教會裡面服事也很好
[00:08:38.000 --> 00:08:42.000]  他回去台灣繼續工作
[00:08:42.000 --> 00:08:44.000]  又參加教會
[00:08:44.000 --> 00:08:46.000]  結果他去參加教會
[00:08:46.000 --> 00:08:52.000]  新道去參加受訓門徒訓練
[00:08:52.000 --> 00:08:54.000]  他受訓了三個月
[00:08:54.000 --> 00:08:55.000]  他的結論是
[00:08:55.000 --> 00:09:00.000]  門徒訓練就是教你如何謙卑甚福
[00:09:00.000 --> 00:09:01.000]  什麼都沒有
[00:09:01.000 --> 00:09:05.000]  就是教你要怎麼樣謙卑甚福
[00:09:05.000 --> 00:09:09.000]  常常我們說我很謙卑甚福
[00:09:09.000 --> 00:09:12.000]  我對神 我順服於神
[00:09:12.000 --> 00:09:14.000]  我向神謙卑
[00:09:14.000 --> 00:09:15.000]  但是現在問題
[00:09:15.000 --> 00:09:19.000]  我們也要學我們怎麼樣向人謙卑
[00:09:19.000 --> 00:09:22.000]  我們怎麼樣順服於人
[00:09:22.000 --> 00:09:25.000]  愛神愛人也蠻容易的不是嗎
[00:09:25.000 --> 00:09:27.000]  但是常常有的時候我們不知道
[00:09:27.000 --> 00:09:30.000]  連愛我們自己我們都愛得不對
[00:09:30.000 --> 00:09:32.000]  你懂嗎
[00:09:32.000 --> 00:09:36.000]  真的不知道我們怎麼愛人
[00:09:36.000 --> 00:09:39.000]  我們在聖經裡面
[00:09:39.000 --> 00:09:40.000]  最後耶穌講
[00:09:40.000 --> 00:09:43.000]  就是兩樣事情你做到的話
[00:09:43.000 --> 00:09:45.000]  你就不得了
[00:09:45.000 --> 00:09:47.000]  就是愛神跟愛人
[00:09:47.000 --> 00:09:49.000]  當然了通曉真理
[00:09:49.000 --> 00:09:52.000]  就是我們要知道我們信的是什麼
[00:09:52.000 --> 00:09:53.000]  聖靈充滿
[00:09:53.000 --> 00:09:55.000]  我們就要藉著聖靈的力量來幫助我們
[00:09:55.000 --> 00:09:56.000]  Hallelujah
[00:09:56.000 --> 00:09:58.000]  我也常常喜歡講說
[00:09:58.000 --> 00:09:59.000]  每一個基督徒
[00:09:59.000 --> 00:10:04.000]  他都要有應走的天路歷程
[00:10:04.000 --> 00:10:08.000]  這就是第一就是得救
[00:10:08.000 --> 00:10:10.000]  第二就是成聖
[00:10:10.000 --> 00:10:12.000]  第三就是得榮耀
[00:10:12.000 --> 00:10:16.000]  我們在座有許多人都已經得救了
[00:10:16.000 --> 00:10:18.000]  但是你沒有成聖
[00:10:18.000 --> 00:10:20.000]  成聖就是長大成人
[00:10:20.000 --> 00:10:23.000]  滿有基督長成的聲量
[00:10:23.000 --> 00:10:25.000]  你活的已經不再是你了
[00:10:25.000 --> 00:10:28.000]  不再是以前的你了
[00:10:28.000 --> 00:10:29.000]  你現在活的
[00:10:29.000 --> 00:10:31.000]  人家一看就是說
[00:10:31.000 --> 00:10:33.000]  在你裡面有基督
[00:10:33.000 --> 00:10:35.000]  那你就長大成人了
[00:10:35.000 --> 00:10:38.000]  你就是成聖
[00:10:38.000 --> 00:10:41.000]  然後跟著我們就要得榮耀
[00:10:41.000 --> 00:10:42.000]  Hallelujah
[00:10:42.000 --> 00:10:43.000]  是的
[00:10:43.000 --> 00:10:46.000]  跟神在一起得榮耀
[00:10:46.000 --> 00:10:47.000]  我們常常喜歡講說
[00:10:47.000 --> 00:10:49.000]  基督徒有永生不是嗎
[00:10:49.000 --> 00:10:51.000]  但是我要問你
[00:10:51.000 --> 00:10:56.000]  我們什麼時候可以得到永生
[00:10:56.000 --> 00:10:57.000]  是我們死的時候
[00:10:57.000 --> 00:10:59.000]  死了以後嗎
[00:10:59.000 --> 00:11:01.000]  還是什麼
[00:11:01.000 --> 00:11:03.000]  其實我個人相信
[00:11:03.000 --> 00:11:06.000]  我們還活在世界上面
[00:11:06.000 --> 00:11:09.000]  我們就可以活在永生的國度裡面
[00:11:09.000 --> 00:11:13.000]  或者是說我們就可以活到天國
[00:11:13.000 --> 00:11:14.000]  不是說要等我死了
[00:11:14.000 --> 00:11:17.000]  我才能夠上天國
[00:11:17.000 --> 00:11:18.000]  我們在世界上面
[00:11:18.000 --> 00:11:20.000]  只要我們能夠成聖
[00:11:20.000 --> 00:11:22.000]  我們就可以上天國
[00:11:22.000 --> 00:11:26.000]  就是說天國就在你的心裡面
[00:11:26.000 --> 00:11:27.000]  你天天在一起
[00:11:27.000 --> 00:11:29.000]  就跟神在一起了
[00:11:29.000 --> 00:11:32.000]  你的臉上就充滿了榮耀
[00:11:32.000 --> 00:11:34.000]  充滿了喜樂
[00:11:34.000 --> 00:11:36.000]  發著榮光
[00:11:36.000 --> 00:11:37.000]  感謝神
[00:11:37.000 --> 00:11:40.000]  有的時候我喜歡說是
[00:11:40.000 --> 00:11:43.000]  人家看你這麼喜樂
[00:11:43.000 --> 00:11:47.000]  他都不知道你身體有很重的病
[00:11:47.000 --> 00:11:50.000]  人家看你那麼歸榮耀給神
[00:11:50.000 --> 00:11:51.000]  一天到晚讚美神
[00:11:51.000 --> 00:11:54.000]  他都不知道你明天的飯前在哪裡
[00:11:54.000 --> 00:11:56.000]  都還不知道
[00:11:56.000 --> 00:11:59.000]  但是你卻活在天國裡面
[00:11:59.000 --> 00:12:00.000]  感謝神
[00:12:00.000 --> 00:12:02.000]  所以讓我們再一次說
[00:12:02.000 --> 00:12:07.000]  讓我們盡快的走入天國的歷程
[00:12:07.000 --> 00:12:09.000]  成為得榮耀的人
[00:12:09.000 --> 00:12:10.000]  當然了
[00:12:10.000 --> 00:12:13.000]  今天我最主要是講說
[00:12:13.000 --> 00:12:15.000]  我們有身份
[00:12:15.000 --> 00:12:16.000]  我們的地位
[00:12:16.000 --> 00:12:17.000]  我們的權利
[00:12:17.000 --> 00:12:18.000]  我們的責任
[00:12:18.000 --> 00:12:20.000]  剛好我說的
[00:12:20.000 --> 00:12:22.000]  唯有你們是被揀選的族類
[00:12:22.000 --> 00:12:23.000]  是有軍人的基石
[00:12:23.000 --> 00:12:24.000]  是聖潔的國度
[00:12:24.000 --> 00:12:25.000]  屬神的子民
[00:12:25.000 --> 00:12:27.000]  為了宣揚那召你們出黑暗
[00:12:27.000 --> 00:12:29.000]  如奇妙光明者的美德
[00:12:29.000 --> 00:12:31.000]  哈雷路要讚美神
[00:12:31.000 --> 00:12:32.000]  是的
[00:12:32.000 --> 00:12:33.000]  所以我們要認清
[00:12:33.000 --> 00:12:35.000]  我們的身份是什麼
[00:12:35.000 --> 00:12:36.000]  剛才這裡已經講了
[00:12:36.000 --> 00:12:37.000]  我們四個身份
[00:12:37.000 --> 00:12:39.000]  第一個是被揀選的族類
[00:12:39.000 --> 00:12:41.000]  第二是有軍人的基石
[00:12:41.000 --> 00:12:42.000]  第三是聖潔的國度
[00:12:42.000 --> 00:12:44.000]  第四是屬神的子民
[00:12:44.000 --> 00:12:47.000]  這是我們的身份
[00:12:47.000 --> 00:12:49.000]  但是
[00:12:49.000 --> 00:12:51.000]  這個叫做position
[00:12:51.000 --> 00:12:53.000]  英文叫做position
[00:12:53.000 --> 00:12:55.000]  你的身份你的地位
[00:12:55.000 --> 00:12:58.000]  但是你有沒有possession
[00:12:58.000 --> 00:13:00.000]  你有沒有擁有
[00:13:00.000 --> 00:13:02.000]  你懂我意思嗎
[00:13:02.000 --> 00:13:03.000]  聖經上沒有講到一個
[00:13:03.000 --> 00:13:06.000]  浪子回頭的故事
[00:13:06.000 --> 00:13:08.000]  他說這個浪子呢
[00:13:08.000 --> 00:13:10.000]  他浪蕩私財
[00:13:10.000 --> 00:13:12.000]  浪蕩他父親給他的
[00:13:12.000 --> 00:13:14.000]  然後他窮困潦倒
[00:13:14.000 --> 00:13:16.000]  最後他回到家裡面
[00:13:16.000 --> 00:13:18.000]  父親好高興
[00:13:18.000 --> 00:13:19.000]  給他戴上戒指
[00:13:19.000 --> 00:13:20.000]  穿上袍子
[00:13:20.000 --> 00:13:21.000]  穿上鞋子
[00:13:21.000 --> 00:13:24.000]  又殺牛宰羊大肆慶祝
[00:13:24.000 --> 00:13:27.000]  這個他的哥哥
[00:13:27.000 --> 00:13:30.000]  在田裡面做工
[00:13:30.000 --> 00:13:32.000]  看著怎麼這麼熱鬧
[00:13:32.000 --> 00:13:33.000]  結果仆人跟他說
[00:13:33.000 --> 00:13:35.000]  是你弟弟回來了
[00:13:35.000 --> 00:13:36.000]  換句話說
[00:13:36.000 --> 00:13:39.000]  他那個敗家子的弟弟回來了
[00:13:39.000 --> 00:13:41.000]  他心裡面很不平衡
[00:13:41.000 --> 00:13:43.000]  你知道嗎
[00:13:43.000 --> 00:13:44.000]  爸爸
[00:13:44.000 --> 00:13:46.000]  我給你這麼辛辛苦苦的
[00:13:46.000 --> 00:13:47.000]  在田裡面做工
[00:13:47.000 --> 00:13:49.000]  我一毛錢沒有給你浪費
[00:13:49.000 --> 00:13:51.000]  你這個敗家子
[00:13:51.000 --> 00:13:53.000]  現在回來你給他殺牛宰羊
[00:13:53.000 --> 00:13:57.000]  你從來沒有給我這樣子
[00:13:57.000 --> 00:13:58.000]  各位
[00:13:58.000 --> 00:14:00.000]  你不要忘記了
[00:14:00.000 --> 00:14:03.000]  他是長子
[00:14:03.000 --> 00:14:04.000]  他的地位
[00:14:04.000 --> 00:14:05.000]  他的position
[00:14:05.000 --> 00:14:08.000]  他的身份是長子
[00:14:08.000 --> 00:14:12.000]  但是他的地位卻是仆人一般
[00:14:12.000 --> 00:14:15.000]  心態卻像仆人一般
[00:14:15.000 --> 00:14:17.000]  你知道嗎
[00:14:17.000 --> 00:14:20.000]  所以如果仔細去看聖經上面講
[00:14:20.000 --> 00:14:21.000]  他說
[00:14:21.000 --> 00:14:27.000]  他爸爸就把家產分給了他們
[00:14:27.000 --> 00:14:28.000]  換句話說
[00:14:28.000 --> 00:14:30.000]  當這個小兒子說
[00:14:30.000 --> 00:14:33.000]  爸爸你把我們應得的分給我們吧
[00:14:33.000 --> 00:14:34.000]  他爸爸還沒死啊
[00:14:34.000 --> 00:14:37.000]  這個敗家子就說了這句話
[00:14:37.000 --> 00:14:39.000]  聖經跟了一句話就說
[00:14:39.000 --> 00:14:43.000]  他爸爸就把他們的分給了他們
[00:14:43.000 --> 00:14:45.000]  他已經分了兩份了
[00:14:45.000 --> 00:14:47.000]  他那個弟弟只分一份了
[00:14:47.000 --> 00:14:49.000]  長子是要雙份的
[00:14:49.000 --> 00:14:52.000]  所以說他是
[00:14:52.000 --> 00:14:54.000]  天天在爸爸身邊
[00:14:54.000 --> 00:14:58.000]  卻是像個奴隸仆人一般
[00:14:58.000 --> 00:15:00.000]  卻是一個心態
[00:15:00.000 --> 00:15:03.000]  還是像一個仆人一般
[00:15:03.000 --> 00:15:05.000]  跟他的弟弟在那邊
[00:15:05.000 --> 00:15:08.000]  他不體諒爸爸的心
[00:15:08.000 --> 00:15:10.000]  失而復得的弟弟回來了
[00:15:10.000 --> 00:15:13.000]  失而復得的兒子回來了
[00:15:13.000 --> 00:15:15.000]  Hallelujah
[00:15:15.000 --> 00:15:17.000]  所以讓我們再一次堅定我們的信心
[00:15:17.000 --> 00:15:23.000]  我們的身份就是被揀選的族類
[00:15:23.000 --> 00:15:24.000]  他在前面一句話說
[00:15:24.000 --> 00:15:27.000]  唯有你們是
[00:15:27.000 --> 00:15:31.000]  唯有這個字就抓到我的眼睛了
[00:15:31.000 --> 00:15:33.000]  唯有的意思好像是說
[00:15:33.000 --> 00:15:36.000]  不是很隨便的你知道嗎
[00:15:36.000 --> 00:15:40.000]  譬如說我們每一個人都可以
[00:15:40.000 --> 00:15:41.000]  領受到神的恩典
[00:15:41.000 --> 00:15:43.000]  呼吸到新鮮空氣
[00:15:43.000 --> 00:15:46.000]  有雨水濕潤我們對不對
[00:15:46.000 --> 00:15:48.000]  好人也好壞人也好
[00:15:48.000 --> 00:15:50.000]  異人也好不義的人也好
[00:15:50.000 --> 00:15:53.000]  但是唯有神的兒女
[00:15:53.000 --> 00:15:55.000]  得吃兒女的餅
[00:15:55.000 --> 00:15:58.000]  唯有神的兒女得被稱為耶穌倫
[00:15:58.000 --> 00:16:03.000]  唯有神的兒女得有永生的盼望與怯懼
[00:16:03.000 --> 00:16:05.000]  這是唯有
[00:16:05.000 --> 00:16:07.000]  是的感謝神讚美神
[00:16:07.000 --> 00:16:11.000]  所以唯有我們是被揀選的族類
[00:16:11.000 --> 00:16:15.000]  其實這有一個原因的
[00:16:15.000 --> 00:16:17.000]  挪亞時代那個大洪水
[00:16:17.000 --> 00:16:21.000]  世界上人都被消滅掉了不是嗎
[00:16:21.000 --> 00:16:26.000]  後來挪亞一周八口又開始
[00:16:26.000 --> 00:16:28.000]  越深越多
[00:16:28.000 --> 00:16:31.000]  人又開始離開了神
[00:16:31.000 --> 00:16:37.000]  那麼這個時候神就開始要找一個
[00:16:37.000 --> 00:16:41.000]  神要揀選他的人
[00:16:41.000 --> 00:16:43.000]  神揀選到誰呀
[00:16:43.000 --> 00:16:45.000]  亞伯拉罕
[00:16:45.000 --> 00:16:50.000]  神就呼召亞伯拉罕說要他出烏爾夏迦南
[00:16:50.000 --> 00:16:52.000]  那麼亞伯拉罕聖經上面說
[00:16:52.000 --> 00:16:56.000]  他要去哪裡他都不知道
[00:16:56.000 --> 00:16:58.000]  所以聖經上面說亞伯拉罕
[00:16:58.000 --> 00:17:01.000]  我們也說亞伯拉罕是信心之父
[00:17:01.000 --> 00:17:04.000]  因為他蒙揀選的時候
[00:17:04.000 --> 00:17:06.000]  他要怎麼樣他都不知道
[00:17:06.000 --> 00:17:08.000]  他唯一就是說我相信我願意
[00:17:08.000 --> 00:17:11.000]  我謙卑順服我照著去做
[00:17:11.000 --> 00:17:13.000]  所以第一個條件是謙卑順服
[00:17:13.000 --> 00:17:16.000]  是非常重要的一件事情
[00:17:16.000 --> 00:17:18.000]  神說你要離開本地本族
[00:17:18.000 --> 00:17:21.000]  副教往往所要指示你的地方去
[00:17:21.000 --> 00:17:22.000]  我必賜福給你
[00:17:22.000 --> 00:17:25.000]  你必教你成為大國
[00:17:25.000 --> 00:17:29.000]  萬族要因你而得福
[00:17:29.000 --> 00:17:33.000]  所以亞伯拉罕這一支就蒙福了
[00:17:33.000 --> 00:17:37.000]  到今天廣義的我們也就蒙福了
[00:17:37.000 --> 00:17:39.000]  那麼順便一提
[00:17:39.000 --> 00:17:41.000]  我們常常搞不清楚
[00:17:41.000 --> 00:17:43.000]  到底聖經上面講的幾種人
