
[00:00:00.000 --> 00:00:06.000]  感謝節就即將要到了
[00:12:29.000 --> 00:12:38.000]  陳靜心殺了白冰冰的女兒
[00:12:38.000 --> 00:12:41.000]  陳靜心進入監獄裡後
[00:12:41.000 --> 00:12:43.000]  人家監獄福音工作的
[00:12:43.000 --> 00:12:44.000]  跟他傳福音
[00:12:44.000 --> 00:12:45.000]  黃明正牧師跟他傳福音
[00:12:45.000 --> 00:12:46.000]  帶領他信了耶穌
[00:12:46.000 --> 00:12:47.000]  他悔改了
[00:12:47.000 --> 00:12:49.000]  雖然他今天已經死了
[00:12:49.000 --> 00:12:51.000]  但是在上帝的裡面
[00:12:51.000 --> 00:12:52.000]  他是一個被接納
[00:12:52.000 --> 00:12:54.000]  他是一個被赦免的人
[00:12:54.000 --> 00:12:56.000]  他經歷了這個赦免的恩典
[00:12:56.000 --> 00:13:00.000]  可是白冰冰卻至今沒有辦法原諒陳靜心
[00:13:00.000 --> 00:13:02.000]  雖然他已經死了
[00:13:02.000 --> 00:13:07.000]  他仍然活在苦讀仇恨的裡面
[00:13:07.000 --> 00:13:10.000]  很可惜
[00:13:10.000 --> 00:13:13.000]  現在留著唄
[00:13:13.000 --> 00:13:17.000]  赦免你有沒有曾經被人家赦免的感覺
[00:13:17.000 --> 00:13:19.000]  有沒有這個經驗
[00:13:19.000 --> 00:13:23.000]  沒有
[00:13:23.000 --> 00:13:29.000]  因為都是別人赦免我
[00:13:29.000 --> 00:13:31.000]  我們多多少少都有這個經驗對不對
[00:13:31.000 --> 00:13:33.000]  不管在家庭裡面夫妻之間
[00:13:33.000 --> 00:13:37.000]  夫妻之間如果說今天先生得罪了你
[00:13:37.000 --> 00:13:41.000]  怎麼辦
[00:13:41.000 --> 00:13:46.000]  記上一筆
[00:13:46.000 --> 00:13:48.000]  有一個太太
[00:13:48.000 --> 00:13:50.000]  在她的本子裡面
[00:13:50.000 --> 00:13:53.000]  記錄著每一次先生罵她
[00:13:53.000 --> 00:13:58.000]  對她不好的一筆一筆的把她記下來
[00:13:58.000 --> 00:14:02.000]  前六十年
[00:14:02.000 --> 00:14:04.000]  這個太太活得好痛苦啊
[00:14:04.000 --> 00:14:06.000]  是不是
[00:14:06.000 --> 00:14:09.000]  在我們的人際關係當中
[00:14:09.000 --> 00:14:10.000]  越親密的關係
[00:14:10.000 --> 00:14:14.000]  你會發現最容易受到傷害是嗎
[00:14:14.000 --> 00:14:16.000]  其實聖經上告訴我們說
[00:14:16.000 --> 00:14:18.000]  主導人就教導我們說
[00:14:18.000 --> 00:14:24.000]  要我們赦免人的債
[00:14:24.000 --> 00:14:26.000]  正如怎麼樣
[00:14:26.000 --> 00:14:31.000]  天父赦免我們的債一樣
[00:14:31.000 --> 00:14:33.000]  當我們學習赦免的時候
[00:14:33.000 --> 00:14:36.000]  是因為我們自己是一個蒙赦免
[00:14:36.000 --> 00:14:37.000]  蒙憐憫的人
[00:14:37.000 --> 00:14:40.000]  所以
[00:14:40.000 --> 00:14:42.000]  詩人大衛在這個地方
[00:14:42.000 --> 00:14:44.000]  講的這件事情的時候
[00:14:44.000 --> 00:14:46.000]  如果我們了解大衛我們就知道了
[00:14:46.000 --> 00:14:50.000]  大衛自己經歷過他淫亂
[00:14:50.000 --> 00:14:54.000]  他殺人是不是
[00:14:54.000 --> 00:14:57.000]  所以他深深的能夠體會到
[00:14:57.000 --> 00:14:58.000]  被神赦免
[00:14:58.000 --> 00:15:01.000]  這是一個莫大的恩典
[00:15:01.000 --> 00:15:03.000]  親愛的弟兄姊妹
[00:15:03.000 --> 00:15:06.000]  不要怕談到罪
[00:15:06.000 --> 00:15:08.000]  不要怕面對罪
[00:15:08.000 --> 00:15:11.000]  耶穌基督告訴我們說
[00:15:11.000 --> 00:15:16.000]  凡承認自己罪的怎麼樣
[00:15:16.000 --> 00:15:18.000]  神就會赦免我們
[00:15:18.000 --> 00:15:20.000]  我們落認自己的罪
[00:15:20.000 --> 00:15:22.000]  神是信實的是公義的
[00:15:22.000 --> 00:15:24.000]  必要赦免我們的罪
[00:15:24.000 --> 00:15:27.000]  洗盡我們一切的不義
[00:15:27.000 --> 00:15:29.000]  約翰一書第一章第九節
[00:15:29.000 --> 00:15:37.000]  告訴我們這樣子
[00:15:37.000 --> 00:15:39.000]  但是今天在教會裡面
[00:15:39.000 --> 00:15:44.000]  現在開始有一些的教導
[00:15:44.000 --> 00:15:48.000]  越來越不講這些事情
[00:15:48.000 --> 00:15:51.000]  有一位這個福音派
[00:15:51.000 --> 00:15:54.000]  很著名的一個聖經學者
[00:15:54.000 --> 00:15:59.000]  Dr.Ironside
[00:15:59.000 --> 00:16:07.000]  他可以說是一個非常著名的
[00:16:07.000 --> 00:16:09.000]  一個聖經學者
[00:16:09.000 --> 00:16:12.000]  他寫了大概超過一百本書
[00:16:12.000 --> 00:16:22.000]  他曾經擔任慕迪的教會
[00:16:22.000 --> 00:16:25.000]  差不多二十年的時間的慕師
[00:16:25.000 --> 00:16:31.000]  所以是一個非常被敬重的慕師
[00:16:31.000 --> 00:16:33.000]  他講這段話
[00:16:33.000 --> 00:16:36.000]  他說傳福音不講述悔改
[00:16:36.000 --> 00:16:38.000]  是膚淺的
[00:16:38.000 --> 00:16:40.000]  聽了這些道理之後的覺知
[00:16:40.000 --> 00:16:42.000]  也是膚淺的
[00:16:42.000 --> 00:16:44.000]  這些道理完全忽略了
[00:16:44.000 --> 00:16:46.000]  罪惡的可怕性
[00:16:46.000 --> 00:16:48.000]  說這些道理的人
[00:16:48.000 --> 00:16:51.000]  真的需要悔改
[00:16:51.000 --> 00:16:53.000]  他在講的這件事情
[00:16:53.000 --> 00:16:54.000]  其實就是今天
[00:16:54.000 --> 00:16:56.000]  在美國裡面的一個問題
[00:16:56.000 --> 00:16:57.000]  今天你可以看見
[00:16:57.000 --> 00:16:59.000]  在美國的講台裡面
[00:16:59.000 --> 00:17:03.000]  要不然就是強調神功神學
[00:17:03.000 --> 00:17:05.000]  告訴你說
[00:17:05.000 --> 00:17:08.000]  上帝的應許是要你富有
[00:17:08.000 --> 00:17:10.000]  上帝的應許是要你成功
[00:17:10.000 --> 00:17:13.000]  上帝不是要你受苦的
[00:17:13.000 --> 00:17:16.000]  上帝不是希望你疾病的
[00:17:16.000 --> 00:17:18.000]  這些的神學觀裡面
[00:17:18.000 --> 00:17:23.000]  只講了部分的真理懂這個意思嗎
[00:17:23.000 --> 00:17:24.000]  他沒有講到耶穌說的
[00:17:24.000 --> 00:17:26.000]  你跟從我就應當舍己
[00:17:26.000 --> 00:17:29.000]  背起自己的石架來跟從我
[00:17:29.000 --> 00:17:30.000]  耶穌說天國盡了
[00:17:30.000 --> 00:17:32.000]  所以你們要怎麼樣
[00:17:32.000 --> 00:17:34.000]  悔改
[00:17:34.000 --> 00:17:36.000]  所以在這些的普遍
[00:17:36.000 --> 00:17:38.000]  現在被很多的教會所接受的
[00:17:38.000 --> 00:17:40.000]  這些福音的信息裡面
[00:17:40.000 --> 00:17:44.000]  不談到認罪不談到悔改
[00:17:44.000 --> 00:17:49.000]  只強調神的恩典
[00:17:49.000 --> 00:17:51.000]  甚至到一個地步
[00:17:51.000 --> 00:17:54.000]  他說你連認罪都不需要
[00:17:54.000 --> 00:17:57.000]  神的恩典已經替你做成了
[00:17:57.000 --> 00:18:00.000]  已經做成了
[00:18:00.000 --> 00:18:03.000]  聽起來很有道理是不是
[00:18:03.000 --> 00:18:04.000]  但是親愛的同學
[00:18:04.000 --> 00:18:07.000]  請記得一件事情
[00:18:07.000 --> 00:18:09.000]  聖經裡面充滿了這樣
[00:18:09.000 --> 00:18:11.000]  看起來是相互矛盾
[00:18:11.000 --> 00:18:13.000]  但是卻是彼此扶持的
[00:18:13.000 --> 00:18:15.000]  如果有人在基督裡
[00:18:15.000 --> 00:18:17.000]  他就是新造的人
[00:18:17.000 --> 00:18:21.000]  就是已過都變成新的
[00:18:21.000 --> 00:18:22.000]  那請你告訴我
[00:18:22.000 --> 00:18:24.000]  這一些剛剛信主的
[00:18:24.000 --> 00:18:25.000]  甚至你已經信主多年
[00:18:25.000 --> 00:18:26.000]  請告訴我
[00:18:26.000 --> 00:18:27.000]  你信主的那個時候
[00:18:27.000 --> 00:18:29.000]  你已經成為新造的人
[00:18:29.000 --> 00:18:30.000]  就是已經過
[00:18:30.000 --> 00:18:31.000]  已經變成新的了
[00:18:31.000 --> 00:18:34.000]  你從此之後再也不犯罪了嗎
[00:18:34.000 --> 00:18:36.000]  不是
[00:18:36.000 --> 00:18:38.000]  我們還會犯罪對不對
[00:18:38.000 --> 00:18:40.000]  但是每一次當我們犯罪
[00:18:40.000 --> 00:18:42.000]  我們在神的面前認罪
[00:18:42.000 --> 00:18:43.000]  他就赦免我們
[00:18:43.000 --> 00:18:45.000]  所以在原文裡面
[00:18:45.000 --> 00:18:47.000]  這個赦免跟後面的醫治
[00:18:47.000 --> 00:18:50.000]  還有這一連串的三個
[00:18:50.000 --> 00:18:51.000]  是連在一起的
[00:18:51.000 --> 00:18:55.000]  他赦免我們的罪孽
[00:18:55.000 --> 00:18:57.000]  他醫治我們的疾病
[00:18:57.000 --> 00:18:59.000]  他拯救我們脫離死亡
[00:18:59.000 --> 00:19:02.000]  這三件事情是連在一起的
[00:19:02.000 --> 00:19:05.000]  罪常常就是帶來了疾病
[00:19:05.000 --> 00:19:06.000]  了解這個意思嗎
[00:19:06.000 --> 00:19:07.000]  雖然不是所有的疾病
[00:19:07.000 --> 00:19:08.000]  都跟這有關係
[00:19:08.000 --> 00:19:10.000]  但是一個非常基本的
[00:19:10.000 --> 00:19:12.000]  你看見聖經裡面就提到說
[00:19:12.000 --> 00:19:15.000]  那個四十年的貪子
[00:19:15.000 --> 00:19:17.000]  主耶穌叫他起來
[00:19:17.000 --> 00:19:21.000]  他說小子你的罪赦了
[00:19:21.000 --> 00:19:23.000]  所以表明一件事情
[00:19:23.000 --> 00:19:26.000]  疾病跟罪是很有關係的
[00:19:26.000 --> 00:19:29.000]  而疾病帶來死亡
[00:19:29.000 --> 00:19:33.000]  罪的公價乃是死
[00:19:33.000 --> 00:19:35.000]  死後且由神判
[00:19:35.000 --> 00:19:37.000]  所以這幾個是連在一起的
[00:19:37.000 --> 00:19:39.000]  所以不管是醫治
[00:19:39.000 --> 00:19:40.000]  不管是救贖
[00:19:40.000 --> 00:19:42.000]  救贖我們的命脫離死亡
[00:19:42.000 --> 00:19:43.000]  或者是罪責赦免
[00:19:43.000 --> 00:19:46.000]  這三件事情全部是在一起的
[00:19:46.000 --> 00:19:47.000]  而且他原文裡面都是
[00:19:47.000 --> 00:19:49.000]  現在是表明一件事情就是說
[00:19:49.000 --> 00:19:53.000]  神的赦免之恩是持續不斷的
[00:19:53.000 --> 00:19:55.000]  Amen
[00:19:55.000 --> 00:19:57.000]  神的赦免之恩是持續不斷的
[00:19:57.000 --> 00:19:58.000]  也表明就是說
[00:19:58.000 --> 00:20:01.000]  我們是都還是會犯罪的
[00:20:01.000 --> 00:20:03.000]  是嗎
[00:20:03.000 --> 00:20:05.000]  感謝贊美主
[00:20:05.000 --> 00:20:07.000]  每一次犯罪
[00:20:07.000 --> 00:20:09.000]  我們向神認罪
[00:20:09.000 --> 00:20:10.000]  我們就得到赦免
[00:20:10.000 --> 00:20:12.000]  Amen
[00:20:12.000 --> 00:20:15.000]  夫妻之間也應該操練如此
[00:20:15.000 --> 00:20:18.000]  每一次錯了怎麼辦
[00:20:18.000 --> 00:20:20.000]  認錯
[00:20:20.000 --> 00:20:23.000]  認錯之後呢
[00:20:23.000 --> 00:20:25.000]  悔改之後呢
[00:20:25.000 --> 00:20:27.000]  你們好像沒完沒了
[00:20:27.000 --> 00:20:29.000]  就得赦免
[00:20:29.000 --> 00:20:30.000]  Amen
[00:20:30.000 --> 00:20:32.000]  就從此再記一筆勾銷了
[00:20:32.000 --> 00:20:34.000]  不要在帳簿上面再寫
