
[00:00:00.000 --> 00:00:03.000]  多謝剛才主席跟我們讀了這段經文
[00:10:40.000 --> 00:10:44.000]  很多心裏面
[00:10:44.000 --> 00:10:46.000]  很多不開心
[00:10:46.000 --> 00:10:49.000]  很多期盼落空了
[00:10:49.000 --> 00:10:53.000]  而滿面愁容
[00:10:53.000 --> 00:10:55.000]  連人都看得到
[00:10:55.000 --> 00:10:57.000]  於是走著走著的時候
[00:10:57.000 --> 00:10:58.000]  遇到一個人
[00:10:58.000 --> 00:11:00.000]  見她們滿面愁容
[00:11:00.000 --> 00:11:02.000]  就問她們發生什麼事
[00:11:02.000 --> 00:11:03.000]  她們就說
[00:11:03.000 --> 00:11:06.000]  耶穌基督早兩天就死了
[00:11:06.000 --> 00:11:09.000]  現在我們沒有希望了
[00:11:09.000 --> 00:11:11.000]  祂已經不在我們當中了
[00:11:11.000 --> 00:11:17.000]  這個人就細心聽她們講她們的想法
[00:11:17.000 --> 00:11:20.000]  她們一直講她們這些的受苦
[00:11:20.000 --> 00:11:22.000]  講她們這種的失望
[00:11:22.000 --> 00:11:23.000]  她們的沮喪
[00:11:23.000 --> 00:11:25.000]  講她們這種的傷心
[00:11:25.000 --> 00:11:26.000]  一直講下去
[00:11:26.000 --> 00:11:27.000]  這個人一直聽
[00:11:27.000 --> 00:11:28.000]  一直細聽
[00:11:28.000 --> 00:11:30.000]  一直安慰
[00:11:30.000 --> 00:11:32.000]  一直疏解她們
[00:11:32.000 --> 00:11:33.000]  慢慢地
[00:11:33.000 --> 00:11:35.000]  不斷地講
[00:11:35.000 --> 00:11:36.000]  講到晚上
[00:11:36.000 --> 00:11:38.000]  講到要吃飯的地方
[00:11:38.000 --> 00:11:40.000]  一起坐下來吃飯
[00:11:40.000 --> 00:11:42.000]  這個人更加講解
[00:11:42.000 --> 00:11:45.000]  在聖經裏面曾經講過關於耶穌的事情
[00:11:45.000 --> 00:11:49.000]  他會怎樣成就救恩
[00:11:49.000 --> 00:11:53.000]  後來這兩個人的眼睛突然明亮了
[00:11:53.000 --> 00:11:55.000]  心裏面突然清晰了
[00:11:55.000 --> 00:11:57.000]  原來一直跟她們講的
[00:11:57.000 --> 00:12:00.000]  就是這個復活的耶穌
[00:12:00.000 --> 00:12:02.000]  為什麼她們認不出耶穌呢
[00:12:02.000 --> 00:12:04.000]  因為她們很沮喪
[00:12:04.000 --> 00:12:08.000]  她們完全不會想像到
[00:12:08.000 --> 00:12:11.000]  這個復活的主
[00:12:11.000 --> 00:12:14.000]  會重現她們的眼前
[00:12:14.000 --> 00:12:15.000]  但事實上
[00:12:15.000 --> 00:12:17.000]  耶穌已經復活了
[00:12:17.000 --> 00:12:19.000]  老實說
[00:12:19.000 --> 00:12:23.000]  今天我們沒有在現場裏面
[00:12:23.000 --> 00:12:25.000]  我們都是認識耶穌基督
[00:12:25.000 --> 00:12:27.000]  你憑什麼認識耶穌呢
[00:12:27.000 --> 00:12:29.000]  你看過祂的樣貌嗎
[00:12:29.000 --> 00:12:31.000]  還沒有
[00:12:31.000 --> 00:12:33.000]  那你為什麼相信耶穌呢
[00:12:33.000 --> 00:12:36.000]  因為我們曾經經歷過耶穌
[00:12:36.000 --> 00:12:38.000]  你在什麼地方經歷過耶穌呢
[00:12:38.000 --> 00:12:41.000]  你在什麼情境裏面見過耶穌呢
[00:12:41.000 --> 00:12:43.000]  是祂找你還是你找祂呢
[00:12:43.000 --> 00:12:47.000]  當然我們每個基督徒都有自己的答案
[00:12:47.000 --> 00:12:50.000]  我們都在我們的生命裏面經歷
[00:12:50.000 --> 00:12:53.000]  無論是藉著人 藉著事物
[00:12:53.000 --> 00:12:56.000]  但耶穌是否...
[00:12:56.000 --> 00:12:58.000]  今天我跟你說
[00:12:58.000 --> 00:12:59.000]  你要介紹給別人聽
[00:12:59.000 --> 00:13:01.000]  這位耶穌你怎樣介紹呢
[00:13:01.000 --> 00:13:03.000]  是否立刻可以找到耶穌出來呢
[00:13:03.000 --> 00:13:07.000]  我相信認人都很困難
[00:13:07.000 --> 00:13:09.000]  今天人海東
[00:13:09.000 --> 00:13:11.000]  我們找回那個人都不容易
[00:13:11.000 --> 00:13:13.000]  但更加這位耶穌
[00:13:13.000 --> 00:13:15.000]  不是我們能夠肉眼
[00:13:15.000 --> 00:13:17.000]  是直接可以見到
[00:13:17.000 --> 00:13:20.000]  我想起認人就想起一件事情
[00:13:20.000 --> 00:13:23.000]  曾經我去過警署認人
[00:13:23.000 --> 00:13:26.000]  當然是認這些疑匪
[00:13:26.000 --> 00:13:28.000]  這些人
[00:13:28.000 --> 00:13:29.000]  話說什麼事呢
[00:13:29.000 --> 00:13:31.000]  一次我在尖沙咀
[00:13:31.000 --> 00:13:32.000]  多年前了
[00:13:32.000 --> 00:13:35.000]  在地鐵站那裏
[00:13:35.000 --> 00:13:37.000]  尖東的地鐵站
[00:13:37.000 --> 00:13:39.000]  突然間抓賊
[00:13:39.000 --> 00:13:42.000]  然後有兩個人走過來
[00:13:42.000 --> 00:13:44.000]  第一個當然是賊
[00:13:44.000 --> 00:13:46.000]  走走走 拿著一袋行李箱
[00:13:46.000 --> 00:13:48.000]  在後面追著
[00:13:48.000 --> 00:13:50.000]  我不知為何突然間
[00:13:50.000 --> 00:13:52.000]  見義勇為的心出來了
[00:13:52.000 --> 00:13:54.000]  接著就好像
[00:13:54.000 --> 00:13:57.000]  跑一百公尺那種力量
[00:13:57.000 --> 00:13:59.000]  就去跑 追
[00:13:59.000 --> 00:14:01.000]  追那個賊
[00:14:01.000 --> 00:14:03.000]  追追追 追到
[00:14:03.000 --> 00:14:09.000]  那個應該是尖東向著永安公司那裏
[00:14:09.000 --> 00:14:11.000]  有一條樓梯
[00:14:11.000 --> 00:14:13.000]  他已經上樓梯之前
[00:14:13.000 --> 00:14:16.000]  那個賊都有點氣了
[00:14:16.000 --> 00:14:19.000]  拋下了那個皮箱
[00:14:19.000 --> 00:14:21.000]  其實是一個珠寶
[00:14:21.000 --> 00:14:23.000]  其實是一個集團
[00:14:23.000 --> 00:14:25.000]  那時候是珠寶展
[00:14:25.000 --> 00:14:27.000]  不同地方作案
[00:14:27.000 --> 00:14:30.000]  知道那些人會帶珠寶去展覽
[00:14:30.000 --> 00:14:32.000]  就已經捉了那個人
[00:14:32.000 --> 00:14:33.000]  搶了他
[00:14:33.000 --> 00:14:35.000]  拋下了那裏
[00:14:35.000 --> 00:14:37.000]  我就繼續追
[00:14:37.000 --> 00:14:39.000]  我不是立即撿那個珠寶
[00:14:39.000 --> 00:14:41.000]  繼續追 追上樓梯那裏
[00:14:41.000 --> 00:14:43.000]  追樓梯之後
[00:14:43.000 --> 00:14:46.000]  那個人終於轉頭看一看我
[00:14:46.000 --> 00:14:48.000]  他的眼神跟我說
[00:14:48.000 --> 00:14:50.000]  你不要再追了
[00:14:50.000 --> 00:14:51.000]  很高大威猛的
[00:14:51.000 --> 00:14:53.000]  後來我知道是
[00:14:53.000 --> 00:14:55.000]  內地下來的
[00:14:55.000 --> 00:14:57.000]  退役的軍人
[00:14:57.000 --> 00:14:59.000]  我的眼神跟他說
[00:14:59.000 --> 00:15:01.000]  你走吧
[00:15:01.000 --> 00:15:04.000]  於是他就上去了
[00:15:04.000 --> 00:15:05.000]  自己的士走了
[00:15:05.000 --> 00:15:07.000]  我就目送的士
[00:15:07.000 --> 00:15:09.000]  我都記不到車牌
[00:15:09.000 --> 00:15:12.000]  但我見到那個人兩三秒
[00:15:12.000 --> 00:15:17.000]  最後是一個很大的案件
[00:15:17.000 --> 00:15:20.000]  甚至是有人命的
[00:15:20.000 --> 00:15:24.000]  警察當時完了
[00:15:24.000 --> 00:15:25.000]  當然記錄了
[00:15:25.000 --> 00:15:27.000]  報了警
[00:15:27.000 --> 00:15:29.000]  過了一個月
[00:15:29.000 --> 00:15:30.000]  說捉到那些人了
[00:15:30.000 --> 00:15:32.000]  要我們去認人
[00:15:32.000 --> 00:15:35.000]  認人有很多複雜的程序
[00:15:35.000 --> 00:15:37.000]  由早認到晚
[00:15:37.000 --> 00:15:39.000]  所以先請你吃個早餐
[00:15:39.000 --> 00:15:42.000]  然後中午吃午餐
[00:15:42.000 --> 00:15:43.000]  繼續認下去
[00:15:43.000 --> 00:15:45.000]  我發覺跟他們一起認的人
[00:15:45.000 --> 00:15:46.000]  是我不認識的
[00:15:46.000 --> 00:15:48.000]  就算那天跟我一起追的人
[00:15:48.000 --> 00:15:49.000]  都沒有在
[00:15:49.000 --> 00:15:51.000]  原來真的分開了
[00:15:51.000 --> 00:15:53.000]  不希望有任何的交流
[00:15:53.000 --> 00:15:55.000]  所以我自己一個人認那個人
[00:15:55.000 --> 00:15:57.000]  七八個人裏面
[00:15:57.000 --> 00:15:59.000]  每個人都試試正正的
[00:15:59.000 --> 00:16:01.000]  不是擦眉擦眼認得到
[00:16:01.000 --> 00:16:03.000]  真的很難認
[00:16:03.000 --> 00:16:05.000]  我估計大概那個
[00:16:05.000 --> 00:16:07.000]  那幾秒的時間
[00:16:07.000 --> 00:16:09.000]  認了幾次
[00:16:09.000 --> 00:16:10.000]  有幾輪的
[00:16:10.000 --> 00:16:13.000]  後來有一個警員就很開心
[00:16:13.000 --> 00:16:14.000]  認到了
[00:16:14.000 --> 00:16:17.000]  我不知道是不是我認的是對的
[00:16:17.000 --> 00:16:20.000]  但是都能夠認到
[00:16:20.000 --> 00:16:21.000]  可以入罪
[00:16:21.000 --> 00:16:23.000]  後來這件事就完結了
[00:16:23.000 --> 00:16:26.000]  我就得到一個好市民獎
[00:16:26.000 --> 00:16:28.000]  我想說
[00:16:28.000 --> 00:16:30.000]  認人真的很難
[00:16:30.000 --> 00:16:32.000]  你想想
[00:16:32.000 --> 00:16:35.000]  我們今天要認耶穌基督
[00:16:35.000 --> 00:16:39.000]  容不容易呢
[00:16:39.000 --> 00:16:41.000]  如果任何一個人跟你說
[00:16:41.000 --> 00:16:43.000]  耶穌是怎樣的
[00:16:43.000 --> 00:16:44.000]  你怎樣形容
[00:16:44.000 --> 00:16:46.000]  你是不是在聖經裏面說
[00:16:46.000 --> 00:16:48.000]  耶穌曾經做過的事情
[00:16:48.000 --> 00:16:50.000]  只是單單這樣
[00:16:50.000 --> 00:16:52.000]  究竟跟你生命裏面
[00:16:52.000 --> 00:16:54.000]  有什麼關係最重要
[00:16:54.000 --> 00:16:59.000]  所以我們不是單單要去
[00:16:59.000 --> 00:17:01.000]  認得到耶穌基督是復活了
[00:17:01.000 --> 00:17:02.000]  知道了
[00:17:02.000 --> 00:17:04.000]  其實耶穌的復活
[00:17:04.000 --> 00:17:06.000]  不是遙不可及
[00:17:06.000 --> 00:17:07.000]  其實是我們生活裏面
[00:17:07.000 --> 00:17:09.000]  繼續的出現
[00:17:09.000 --> 00:17:11.000]  今天復活的主
[00:17:11.000 --> 00:17:13.000]  仍然在我們當中
[00:17:13.000 --> 00:17:16.000]  仍然在世人當中
[00:17:16.000 --> 00:17:18.000]  特別是在什麼情況裏面呢
[00:17:18.000 --> 00:17:20.000]  很多人在生命裏面
[00:17:20.000 --> 00:17:22.000]  很艱難的時候
[00:17:22.000 --> 00:17:23.000]  在絕望的時候
[00:17:23.000 --> 00:17:24.000]  在沮喪的時候
[00:17:24.000 --> 00:17:25.000]  在灰心的時候
[00:17:25.000 --> 00:17:27.000]  正如以晚五師的門徒一樣
[00:17:27.000 --> 00:17:31.000]  耶穌主動跟他們去解愁
[00:17:31.000 --> 00:17:33.000]  主動的是關心
[00:17:33.000 --> 00:17:34.000]  其實很多時候
[00:17:34.000 --> 00:17:37.000]  耶穌基督在那個時候出現
[00:17:37.000 --> 00:17:40.000]  你說他出現是怎樣出現呢
[00:17:40.000 --> 00:17:43.000]  其實某個情況
[00:17:43.000 --> 00:17:45.000]  你在這些人的中間
[00:17:45.000 --> 00:17:47.000]  關心這些人
[00:17:47.000 --> 00:17:51.000]  耶穌基督是跟你一起出現
[00:17:51.000 --> 00:17:53.000]  正如保羅所說
[00:17:53.000 --> 00:17:58.000]  活著就是基督
[00:17:58.000 --> 00:18:01.000]  耶穌在你身上出現
[00:18:01.000 --> 00:18:03.000]  但是與主相遇
[00:18:03.000 --> 00:18:06.000]  你更加是與主同工
[00:18:06.000 --> 00:18:08.000]  一起做事情
[00:18:08.000 --> 00:18:09.000]  所以今天復活
[00:18:09.000 --> 00:18:12.000]  不是我們討論的主題
[00:18:12.000 --> 00:18:15.000]  而是說當我們能夠
[00:18:15.000 --> 00:18:17.000]  與耶穌基督相遇
[00:18:17.000 --> 00:18:23.000]  那種復活才是真正的體驗出來
[00:18:23.000 --> 00:18:26.000]  就是說我們與主相遇
[00:18:26.000 --> 00:18:29.000]  我們在我們未信的時候
[00:18:29.000 --> 00:18:30.000]  艱難的時候
[00:18:30.000 --> 00:18:33.000]  相信耶穌這個重生
[00:18:33.000 --> 00:18:35.000]  好像從死裡復活
[00:18:35.000 --> 00:18:38.000]  我們已經經歷過了
[00:18:38.000 --> 00:18:41.000]  所以我們重點就是
[00:18:41.000 --> 00:18:43.000]  我們繼續怎樣在我們生命裡
[00:18:43.000 --> 00:18:47.000]  認出這位主耶穌基督呢
[00:18:47.000 --> 00:18:50.000]  今天我們的信徒會不會太忙碌
