
[00:00:00.000 --> 00:00:02.140]  多謝師父讓我們聽神的導演宣揚
[00:10:03.220 --> 00:10:06.140]  於是就用羅馬人的法律來陷保羅於不義
[00:10:06.140 --> 00:10:06.180]  於是就用羅馬人的法律來陷保羅於不義
[00:10:06.180 --> 00:10:09.180]  於是就用羅馬人的法律來陷保羅於不義
[00:10:09.180 --> 00:10:10.620]  在這樣的情況之下
[00:10:18.140 --> 00:10:21.140]  保羅還有甚麼說話可以這樣說呢?
[00:10:21.140 --> 00:10:21.140]  保羅有些話是怎麼說的呢?
[00:10:21.140 --> 00:10:22.940]  保羅有些話是怎麼說的呢?
[00:10:22.940 --> 00:10:22.940]  這個巡撫又怎樣去面對這件事情呢?
[00:10:22.940 --> 00:10:26.020]  這個巡撫又怎樣去面對這件事情呢?
[00:10:26.020 --> 00:10:26.020]  巡撫又是如何去面對呢?
[00:10:26.020 --> 00:10:27.740]  巡撫又是如何去面對呢?
[00:10:27.740 --> 00:10:27.740]  這就是今天我們所看的經文
[00:10:27.740 --> 00:10:29.420]  這就是今天我們所看的經文
[00:10:29.420 --> 00:10:29.460]  這就是今天我們所看的經文
[00:10:29.460 --> 00:10:30.620]  這就是今天我們所看的經文
[00:10:30.620 --> 00:10:30.620]  而這個經文正好告訴我們一件事
[00:10:30.620 --> 00:10:33.180]  而這個經文正好告訴我們一件事
[00:10:33.180 --> 00:10:34.380]  這個經文告訴我們
[00:10:34.380 --> 00:10:34.380]  當我們遇見一些人
[00:10:34.380 --> 00:10:36.260]  當我們遇見一些人
[00:10:36.260 --> 00:10:36.300]  當我們遇見一些人
[00:10:36.300 --> 00:10:37.260]  當我們遇見一些人
[00:10:37.260 --> 00:10:37.260]  他在這個世界上
[00:10:37.260 --> 00:10:49.380]  他在這個世界上
[00:10:49.380 --> 00:10:49.380]  用上帝的道理去回應他們的時候
[00:10:49.380 --> 00:10:52.300]  用上帝的道理去回應他們的時候
[00:10:52.300 --> 00:10:52.340]  用上帝的道理去回應他們的時候
[00:10:52.340 --> 00:10:54.620]  用上帝的道理去回應他們的時候
[00:10:54.620 --> 00:10:54.660]  得勝的永遠是我們站在上帝的裏面
[00:10:54.660 --> 00:10:58.180]  得勝的永遠是我們站在上帝的裏面
[00:10:58.180 --> 00:10:58.220]  得勝的永遠是我們站在上帝的裏面
[00:10:58.220 --> 00:10:59.940]  得勝的永遠是我們站在上帝的裏面
[00:10:59.940 --> 00:10:59.940]  我們看回這段經文從第十節開始
[00:10:59.940 --> 00:11:02.460]  我們看回這段經文從第十節開始
[00:11:02.460 --> 00:11:02.460]  我們看回這段經文從十節開始
[00:11:02.460 --> 00:11:04.140]  我們看回這段經文從十節開始
[00:11:04.140 --> 00:11:08.540]  巡撫菲利斯聽了這麼多話之後
[00:11:08.540 --> 00:11:08.580]  巡撫菲利斯聽了這麼多話之後
[00:11:08.580 --> 00:11:11.060]  巡撫菲利斯聽了這麼多話之後
[00:11:11.060 --> 00:11:11.060]  一個口甜舌滑的律師叫做鐵土羅
[00:11:11.060 --> 00:11:16.460]  一個口甜舌滑的律師叫做鐵土羅
[00:11:16.460 --> 00:11:16.500]  一個律師叫做鐵土羅
[00:11:16.500 --> 00:11:21.100]  一個律師叫做鐵土羅
[00:11:21.100 --> 00:11:21.100]  講得這麼精彩
[00:11:21.100 --> 00:11:22.660]  講得這麼精彩
[00:11:22.660 --> 00:11:22.700]  講了這麼精彩的話
[00:11:22.700 --> 00:11:24.060]  講了這麼精彩的話
[00:11:24.060 --> 00:11:24.100]  他是不是說好了 既然你們這麼說
[00:11:24.100 --> 00:11:26.980]  他是不是說好了 既然你們這麼說
[00:11:26.980 --> 00:11:26.980]  那就判案吧
[00:11:26.980 --> 00:11:28.740]  那就判案吧
[00:11:28.740 --> 00:11:28.740]  他是不是說好了 你既然這樣講就判吧
[00:11:28.740 --> 00:11:31.580]  他是不是說好了 你既然這樣講就判吧
[00:11:31.580 --> 00:11:34.860]  不是 我們看看第十節一開始講甚麼
[00:11:34.860 --> 00:11:34.860]  我們來看第十節
[00:11:34.860 --> 00:11:36.020]  我們來看第十節
[00:11:36.020 --> 00:11:38.900]  巡撫點頭叫保羅講話
[00:11:38.900 --> 00:11:38.940]  巡撫點頭叫保羅講話
[00:11:38.940 --> 00:11:40.940]  巡撫點頭叫保羅講話
[00:11:40.940 --> 00:11:40.940]  然後保羅就開始講了
[00:11:40.940 --> 00:11:42.540]  然後保羅就開始講了
[00:11:42.540 --> 00:11:42.540]  從第十節的下半節 一路去到第十一節的內容
[00:11:42.540 --> 00:11:47.180]  從第十節的下半節 一路去到第十一節的內容
[00:11:47.180 --> 00:11:47.180]  接著保羅就從第十節下半節一直到二十一節
[00:11:47.180 --> 00:11:50.940]  接著保羅就從第十節下半節一直到二十一節
[00:11:50.940 --> 00:11:50.940]  待會我會仔細看看這個內容講甚麼
[00:11:50.940 --> 00:11:53.500]  待會我會仔細看看這個內容講甚麼
[00:11:53.500 --> 00:11:53.500]  我們來仔細看他講了些甚麼
[00:11:53.500 --> 00:11:55.260]  我們來仔細看他講了些甚麼
[00:11:55.260 --> 00:12:03.180]  不過 菲利斯為甚麼要這樣做呢 答案解釋了在第二十二節
[00:12:03.180 --> 00:12:03.180]  不過 菲利斯為甚麼要這樣做呢 答案解釋了在第二十二節
[00:12:03.180 --> 00:12:05.180]  答案解釋了在第二十二節
[00:12:05.180 --> 00:12:05.180]  第二十二節講原來菲利斯早知道這件事情
[00:12:05.180 --> 00:12:09.740]  第二十二節講原來菲利斯早知道這件事情
[00:12:09.740 --> 00:12:09.740]  原來菲利斯早就知道這件事
[00:12:09.740 --> 00:12:12.380]  原來菲利斯早就知道這件事
[00:12:12.380 --> 00:12:12.380]  第一件事 弟兄姊妹
[00:12:12.380 --> 00:12:13.660]  第一件事 弟兄姊妹
[00:12:13.660 --> 00:12:13.660]  第一件事 我們要學會一件事
[00:12:13.660 --> 00:12:15.660]  第一件事 我們要學會一件事
[00:12:15.660 --> 00:12:16.660]  我們要學會
[00:12:16.660 --> 00:12:16.660]  我們要信得過上帝
[00:12:16.660 --> 00:12:17.940]  我們要信得過上帝
[00:12:17.940 --> 00:12:17.980]  我們要信得過上帝
[00:12:17.980 --> 00:12:18.980]  我們要信得過上帝
[00:12:18.980 --> 00:12:25.980]  在這個世界 當我們面對的時候 很多事情對我們是很不利的
[00:12:25.980 --> 00:12:25.980]  在這個世界 當我們面對的時候 很多事情對我們是很不利的
[00:12:25.980 --> 00:12:25.980]  在這個世界 當我們面對的時候 很多事情對我們是很不利的
[00:12:25.980 --> 00:12:35.540]  就像這個世界的人用盡各種法律 對我們基督教或信主的人 有很多無形的推諉或誹謗
[00:12:35.540 --> 00:12:35.580]  就像這個世界的人用盡各種法律 對我們基督教或信主的人 有很多無形的推諉或誹謗
[00:12:35.580 --> 00:12:35.580]  就像這個世界的人用盡各種法律 對我們基督教或信主的人 有很多無形的推諉或誹謗
[00:12:35.580 --> 00:12:35.580]  就像這個世界的人用盡各種法律 對我們基督教或信主的人 有很多無形的推諉或誹謗
[00:12:35.580 --> 00:12:49.100]  就像這個世界的人用盡各種法律 對我們基督教或信主的人 有很多無形的推諉或誹謗
[00:12:49.100 --> 00:12:49.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的 人們是看到的
[00:12:49.100 --> 00:12:53.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的 人們是看到的
[00:12:53.100 --> 00:12:53.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的
[00:12:53.100 --> 00:12:53.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的
[00:12:53.100 --> 00:12:54.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的
[00:12:54.100 --> 00:13:07.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的
[00:13:07.100 --> 00:13:27.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是有人知道的
[00:13:27.100 --> 00:13:37.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:37.100 --> 00:13:37.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:37.100 --> 00:13:42.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:42.100 --> 00:13:42.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:42.100 --> 00:13:47.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:47.100 --> 00:13:47.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:47.100 --> 00:13:52.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:13:52.100 --> 00:14:20.100]  但只要我們站在上帝的角度 我們所活的事 所作的見證 是人知道的
[00:14:22.100 --> 00:14:32.100]  那有好些人提筆作書 訴說在我們中間所成就的事 是照傳道的人從起初親眼看見又傳給我們的
[00:14:32.100 --> 00:14:32.100]  那有好些人提筆作書 訴說在我們中間所成就的事 是照傳道的人從起初親眼看見又傳給我們的
[00:14:32.100 --> 00:14:40.100]  在研讀《仕途行傳》和《路加夫音》 單單只是第一句 足夠你寫個篇論文的了
[00:14:40.100 --> 00:14:46.100]  在研讀《仕途行傳》和《路加夫音》 第一篇 第一章 就可以寫到一個論文了
[00:14:46.100 --> 00:14:48.100]  誰是提阿斐羅
[00:14:48.100 --> 00:14:50.100]  誰是提阿斐羅
[00:14:50.100 --> 00:14:52.100]  是一個真正的人的名字
[00:14:52.100 --> 00:14:54.100]  是一個真正的人的名字
[00:14:54.100 --> 00:15:00.100]  還是提阿斐羅的名字的意思是與神友好的人
[00:15:00.100 --> 00:15:03.100]  還是提阿斐羅的名字的意思是與神友好的人
[00:15:03.100 --> 00:15:11.100]  如果其中的解釋 說這本書是寫給所有與神和好友好的人的話
[00:15:11.100 --> 00:15:15.100]  如果這本書是寫給所有與神和好人的話
[00:15:15.100 --> 00:15:22.100]  斐理斯就可能是其中一個了 因為我們知道原來斐理斯在這段經文的裏面
