
[00:00:00.000 --> 00:00:05.260]  我們今天繼續直著聆聽神的話語去敬拜神
[00:06:13.120 --> 00:06:15.120]  全部拿走
[00:06:15.120 --> 00:06:19.120]  你看他會不會當面不相信呢?
[00:06:19.120 --> 00:06:21.120]  兄弟姐妹
[00:06:21.120 --> 00:06:23.120]  這個我覺得對我們基督徒來說
[00:06:23.120 --> 00:06:24.120]  可以說是一個
[00:06:24.120 --> 00:06:27.120]  差不多是最大的考驗
[00:06:27.120 --> 00:06:29.120]  你有沒有想過
[00:06:29.120 --> 00:06:30.120]  你相信耶穌
[00:06:30.120 --> 00:06:32.120]  感謝神
[00:06:32.120 --> 00:06:33.120]  祝福很多
[00:06:33.120 --> 00:06:37.120]  但當信耶穌的過程
[00:06:37.120 --> 00:06:39.120]  一直生活
[00:06:39.120 --> 00:06:41.120]  突然之間有些世人視為
[00:06:41.120 --> 00:06:42.120]  一些逆境
[00:06:42.120 --> 00:06:45.120]  一些苦難的東西來到
[00:06:45.120 --> 00:06:46.120]  你會不會覺得
[00:06:46.120 --> 00:06:48.120]  神不愛你呢?
[00:06:48.120 --> 00:06:50.120]  會不會覺得
[00:06:50.120 --> 00:06:53.120]  這個信仰值不值得信呢?
[00:06:53.120 --> 00:06:55.120]  很久以前在神學院
[00:06:55.120 --> 00:06:57.120]  我聽過老師說
[00:06:57.120 --> 00:06:58.120]  他說
[00:06:58.120 --> 00:07:00.120]  當我們人生遇到逆境的時候
[00:07:00.120 --> 00:07:02.120]  最重要記住一件事
[00:07:02.120 --> 00:07:03.120]  你懷疑任何東西都好
[00:07:03.120 --> 00:07:05.120]  千萬不要懷疑神的愛
[00:07:05.120 --> 00:07:08.120]  因為神的愛是一清二楚
[00:07:08.120 --> 00:07:10.120]  是很確鑿的
[00:07:10.120 --> 00:07:12.120]  當我們還是罪人的時候
[00:07:12.120 --> 00:07:14.120]  基督降生成人
[00:07:14.120 --> 00:07:18.120]  至高的神為我們成為一個人
[00:07:18.120 --> 00:07:19.120]  犧牲在十字架上
[00:07:19.120 --> 00:07:21.120]  神的愛對我們是很清晰
[00:07:21.120 --> 00:07:23.120]  神對我們是愛到底
[00:07:23.120 --> 00:07:25.120]  愛到盡
[00:07:25.120 --> 00:07:27.120]  我們怎麼知道一個人真的愛你呢?
[00:07:27.120 --> 00:07:28.120]  兄弟姐妹
[00:07:28.120 --> 00:07:33.120]  有錢人怎麼知道自己是真正的朋友呢?
[00:07:33.120 --> 00:07:37.120]  你怎麼知道誰是你真正的朋友呢?
[00:07:37.120 --> 00:07:38.120]  你很難知道
[00:07:38.120 --> 00:07:39.120]  如果你不知道
[00:07:39.120 --> 00:07:41.120]  通常你都是有些錢的
[00:07:41.120 --> 00:07:43.120]  或者你比你身邊的人有錢
[00:07:43.120 --> 00:07:45.120]  你知道有錢人經常說
[00:07:45.120 --> 00:07:46.120]  不知道誰是真正的朋友
[00:07:46.120 --> 00:07:47.120]  因為你不夠窮
[00:07:47.120 --> 00:07:49.120]  你試一下夠窮
[00:07:49.120 --> 00:07:51.120]  你就知道你身邊有朋友
[00:07:51.120 --> 00:07:53.120]  那你想知道誰是你真正的朋友嗎?
[00:07:53.120 --> 00:07:54.120]  想啊
[00:07:54.120 --> 00:07:55.120]  但是你身邊窮嗎?
[00:07:55.120 --> 00:07:56.120]  你又不想啊
[00:07:56.120 --> 00:07:59.120]  所以你不要那麼窮
[00:07:59.120 --> 00:08:02.120]  那你就知道一點點
[00:08:02.120 --> 00:08:03.120]  所以關鍵就是
[00:08:03.120 --> 00:08:07.120]  當神去跟撒旦說
[00:08:07.120 --> 00:08:11.120]  約伯你可以這樣
[00:08:11.120 --> 00:08:14.120]  容許他去攻擊約伯
[00:08:14.120 --> 00:08:16.120]  拿走約伯生命的好東西
[00:08:16.120 --> 00:08:18.120]  試探的挑戰就來了
[00:08:18.120 --> 00:08:20.120]  試煉就來了
[00:08:20.120 --> 00:08:24.120]  沒有了這些圍著約伯的祝福
[00:08:24.120 --> 00:08:26.120]  約伯是不是真的相信呢?
[00:08:26.120 --> 00:08:27.120]  約伯對神的愛
[00:08:27.120 --> 00:08:28.120]  對神的信
[00:08:28.120 --> 00:08:30.120]  是不是有條件呢?
[00:08:30.120 --> 00:08:32.120]  聖經教我們愛神
[00:08:32.120 --> 00:08:34.120]  所有的愛都是無條件的
[00:08:34.120 --> 00:08:36.120]  難的考驗就在這裡了
[00:08:36.120 --> 00:08:38.120]  兄弟姐妹
[00:08:38.120 --> 00:08:40.120]  今天撒旦會說什麼呢?
[00:08:40.120 --> 00:08:41.120]  你們這些基督徒
[00:08:41.120 --> 00:08:44.120]  你們正在信一個講愛的福音
[00:08:44.120 --> 00:08:47.120]  講無條件犧牲愛的耶穌
[00:08:47.120 --> 00:08:49.120]  你們要像耶穌一樣
[00:08:49.120 --> 00:08:50.120]  要愛啊
[00:08:50.120 --> 00:08:51.120]  神就是愛啊
[00:08:51.120 --> 00:08:52.120]  愛人如己啊
[00:08:52.120 --> 00:08:54.120]  那好了
[00:08:54.120 --> 00:08:55.120]  有個人欺凌你
[00:08:55.120 --> 00:08:58.120]  有個人惡待你
[00:08:58.120 --> 00:08:59.120]  你還愛不愛他?
[00:08:59.120 --> 00:09:02.120]  我就砌志偉
[00:09:02.120 --> 00:09:04.120]  你叫Victor
[00:09:04.120 --> 00:09:05.120]  你愛啊
[00:09:05.120 --> 00:09:07.120]  我聽過你說愛的福音
[00:09:07.120 --> 00:09:08.120]  我就對付他
[00:09:08.120 --> 00:09:10.120]  我欺壓關志偉
[00:09:10.120 --> 00:09:12.120]  第一層面這樣欺壓
[00:09:12.120 --> 00:09:14.120]  他還為我祈禱
[00:09:14.120 --> 00:09:16.120]  我怎麼樣?
[00:09:16.120 --> 00:09:18.120]  加料
[00:09:18.120 --> 00:09:19.120]  再逼他多一點
[00:09:19.120 --> 00:09:21.120]  打他老婆
[00:09:21.120 --> 00:09:24.120]  他還不報
[00:09:24.120 --> 00:09:28.120]  他仍然沒有罵我
[00:09:28.120 --> 00:09:30.120]  我還惡言相向
[00:09:30.120 --> 00:09:32.120]  我還抓他媽媽
[00:09:32.120 --> 00:09:33.120]  你明白嗎?
[00:09:33.120 --> 00:09:35.120]  其實撒旦一直都在做
[00:09:35.120 --> 00:09:36.120]  很多事情
[00:09:36.120 --> 00:09:37.120]  兄弟姐妹
[00:09:37.120 --> 00:09:39.120]  如果你人生遇到逆境
[00:09:39.120 --> 00:09:40.120]  他就會挑戰你
[00:09:40.120 --> 00:09:43.120]  你的神是否還愛你?
[00:09:43.120 --> 00:09:45.120]  你說愛
[00:09:45.120 --> 00:09:48.120]  如果很多人凌辱你
[00:09:48.120 --> 00:09:49.120]  欺凌你
[00:09:49.120 --> 00:09:50.120]  對付你
[00:09:50.120 --> 00:09:51.120]  逼迫你
[00:09:51.120 --> 00:09:52.120]  陷害你
[00:09:52.120 --> 00:09:54.120]  誣告你
[00:09:54.120 --> 00:09:56.120]  甚至逼迫打你
[00:09:56.120 --> 00:10:00.120]  你還可以說愛的福音嗎?
[00:10:00.120 --> 00:10:02.120]  當你做到這件事的時候
[00:10:02.120 --> 00:10:03.120]  他不會稱讚你
[00:10:03.120 --> 00:10:05.120]  說你的信仰是真的
[00:10:05.120 --> 00:10:07.120]  他說
[00:10:07.120 --> 00:10:09.120]  你這群人
[00:10:09.120 --> 00:10:11.120]  神經病
[00:10:11.120 --> 00:10:13.120]  人家這樣對你
[00:10:13.120 --> 00:10:16.120]  你還以牙還牙
[00:10:16.120 --> 00:10:18.120]  以眼還眼
[00:10:18.120 --> 00:10:20.120]  這個世界的規矩就是
[00:10:20.120 --> 00:10:22.120]  甚至你敬我一尺
[00:10:22.120 --> 00:10:24.120]  我敬你一丈
[00:10:24.120 --> 00:10:25.120]  你做初一
[00:10:25.120 --> 00:10:27.120]  我就十五十六十七十八
[00:10:27.120 --> 00:10:28.120]  這樣做下去
[00:10:28.120 --> 00:10:31.120]  但聖經說的愛
[00:10:31.120 --> 00:10:33.120]  真的不是人
[00:10:33.120 --> 00:10:35.120]  不是人性
[00:10:35.120 --> 00:10:37.120]  可以做得到
[00:10:37.120 --> 00:10:38.120]  只有在基督裡面
[00:10:38.120 --> 00:10:39.120]  所以兄弟姐妹
[00:10:39.120 --> 00:10:40.120]  如果說德性
[00:10:40.120 --> 00:10:42.120]  面對現在世界
[00:10:42.120 --> 00:10:44.120]  或者香港教會面對的
[00:10:44.120 --> 00:10:46.120]  我們看看緬甸
[00:10:46.120 --> 00:10:48.120]  其他很多第三世界的地方
[00:10:48.120 --> 00:10:50.120]  最近海地
[00:10:50.120 --> 00:10:53.120]  連總統都被人殺了
[00:10:53.120 --> 00:10:55.120]  我看資料
[00:10:55.120 --> 00:10:57.120]  海地有九個黑社會勢力
[00:10:57.120 --> 00:11:00.120]  影響著整個海地國家
[00:11:00.120 --> 00:11:02.120]  聯合國的維和部隊
[00:11:02.120 --> 00:11:04.120]  2003年駐守在那裡
[00:11:04.120 --> 00:11:08.120]  2001年海地大地震
[00:11:08.120 --> 00:11:12.120]  好像2009年
[00:11:12.120 --> 00:11:15.120]  大概四川大地震之後
[00:11:15.120 --> 00:11:17.120]  海地又大地震
[00:11:17.120 --> 00:11:18.120]  所以我留意這個國家
[00:11:18.120 --> 00:11:20.120]  2003年維和部隊在那裡
[00:11:20.120 --> 00:11:21.120]  2017年離開
[00:11:21.120 --> 00:11:24.120]  十幾年有聯合國維和部隊
[00:11:24.120 --> 00:11:25.120]  離開了
[00:11:25.120 --> 00:11:27.120]  國家都是混亂不堪
[00:11:27.120 --> 00:11:30.120]  連總統都被人殺了
[00:11:30.120 --> 00:11:31.120]  你想想
[00:11:31.120 --> 00:11:33.120]  你住在那裡
[00:11:33.120 --> 00:11:36.120]  連保安都被人綁走了
[00:11:36.120 --> 00:11:39.120]  你夠膽夜晚出街嗎?
[00:11:39.120 --> 00:11:41.120]  你不敢吧?
[00:11:41.120 --> 00:11:43.120]  但兄弟姐妹
[00:11:43.120 --> 00:11:44.120]  我們在說
[00:11:44.120 --> 00:11:46.120]  怎樣看作為基督徒
[00:11:46.120 --> 00:11:47.120]  作為教會
[00:11:47.120 --> 00:11:49.120]  是一個德性的群體
[00:11:49.120 --> 00:11:50.120]  是一個德性者呢?
[00:11:50.120 --> 00:11:52.120]  真的很難明白
[00:11:52.120 --> 00:11:53.120]  傅作經文
[00:11:53.120 --> 00:11:54.120]  你看看
[00:11:54.120 --> 00:11:56.120]  有頭兩段
[00:11:56.120 --> 00:11:57.120]  很特別
[00:11:57.120 --> 00:11:58.120]  16章33節
[00:11:58.120 --> 00:12:01.120]  讓福音16章33節
[00:12:01.120 --> 00:12:04.120]  我們讀讀耶穌的英許
[00:12:04.120 --> 00:12:06.120]  預備起
[00:12:06.120 --> 00:12:09.120]  我對你們說了這些事
[00:12:09.120 --> 00:12:12.120]  是要使你們在我裡面有平安
[00:12:12.120 --> 00:12:15.120]  在世上你們有苦難
[00:12:15.120 --> 00:12:17.120]  但你們要有勇氣
[00:12:17.120 --> 00:12:19.120]  我已經勝過世界
[00:12:19.120 --> 00:12:20.120]  耶穌說了什麼?
[00:12:20.120 --> 00:12:22.120]  你們在世上有苦難
[00:12:22.120 --> 00:12:23.120]  但你們不用怕
[00:12:23.120 --> 00:12:24.120]  你們要有勇氣
[00:12:24.120 --> 00:12:27.120]  因為他已經勝過了世界
[00:12:27.120 --> 00:12:28.120]  多豪氣
[00:12:28.120 --> 00:12:29.120]  多棒
[00:12:29.120 --> 00:12:32.120]  就算撒旦要殺耶穌
[00:12:32.120 --> 00:12:34.120]  耶穌束手就擒
[00:12:34.120 --> 00:12:35.120]  沒有反抗
[00:12:35.120 --> 00:12:39.120]  當耶穌被圍著被拉
[00:12:39.120 --> 00:12:40.120]  門徒要拔刀
[00:12:40.120 --> 00:12:41.120]  拔了刀
[00:12:41.120 --> 00:12:43.120]  斬人
[00:12:43.120 --> 00:12:44.120]  耶穌說了什麼?
[00:12:44.120 --> 00:12:45.120]  收刀
[00:12:45.120 --> 00:12:46.120]  不需要
[00:12:46.120 --> 00:12:49.120]  你以為我不可以求我父派
[00:12:49.120 --> 00:12:52.120]  十二刑多的天使來為我爭戰嗎?
[00:12:52.120 --> 00:12:55.120]  但因為他的國不是地上的國
[00:12:55.120 --> 00:12:57.120]  他說的是天國
[00:12:57.120 --> 00:12:59.120]  耶穌基督的德性有餘
[00:12:59.120 --> 00:13:02.120]  雖然他上十字架
[00:13:02.120 --> 00:13:04.120]  他也知道他已經勝了世界
[00:13:04.120 --> 00:13:06.120]  很奇妙
[00:13:06.120 --> 00:13:08.120]  所以為什麼我們說
[00:13:08.120 --> 00:13:10.120]  基督徒說愛人如己
[00:13:10.120 --> 00:13:12.120]  甚至說愛仇敵
[00:13:12.120 --> 00:13:14.120]  是不可能的
[00:13:14.120 --> 00:13:16.120]  所以有些人說
[00:13:16.120 --> 00:13:18.120]  就算基督教多好聽
[00:13:18.120 --> 00:13:20.120]  是否實際呢?
[00:13:20.120 --> 00:13:21.120]  是否可行呢?
[00:13:21.120 --> 00:13:23.120]  是否真的可行呢?
[00:13:23.120 --> 00:13:24.120]  挑戰在這裡
[00:13:24.120 --> 00:13:25.120]  頂梓梅
[00:13:25.120 --> 00:13:26.120]  最核心
[00:13:26.120 --> 00:13:28.120]  我覺得今時今日
[00:13:28.120 --> 00:13:31.120]  如果你覺得香港面對很多困境
[00:13:31.120 --> 00:13:32.120]  一樣
[00:13:32.120 --> 00:13:36.120]  你願不願信靠神仍在掌管
[00:13:36.120 --> 00:13:38.120]  神仍然向我們懷著最好的心意
[00:13:38.120 --> 00:13:40.120]  神一樣愛我們
[00:13:40.120 --> 00:13:42.120]  不是叫我們白白受苦
[00:13:42.120 --> 00:13:44.120]  神有祂的美意
[00:13:44.120 --> 00:13:46.120]  所以耶穌說
[00:13:46.120 --> 00:13:48.120]  他已經勝了世界
[00:13:48.120 --> 00:13:49.120]  很特別
[00:13:49.120 --> 00:13:51.120]  讀完第二段羅馬書八章
[00:13:51.120 --> 00:13:53.120]  35到37
[00:13:53.120 --> 00:13:55.120]  預備起
[00:13:55.120 --> 00:13:59.120]  誰能使我們與基督的愛隔絕呢?
[00:13:59.120 --> 00:14:01.120]  難道是患難嗎?
[00:14:01.120 --> 00:14:02.120]  是困苦嗎?
[00:14:02.120 --> 00:14:04.120]  是迫害嗎?
[00:14:04.120 --> 00:14:05.120]  是飢餓嗎?
[00:14:05.120 --> 00:14:07.120]  是赤身怒體嗎?
[00:14:07.120 --> 00:14:08.120]  是危險嗎?
[00:14:08.120 --> 00:14:10.120]  是刀劍嗎?
[00:14:10.120 --> 00:14:12.120]  是瘋狂嗎?
[00:14:12.120 --> 00:14:14.120]  是瘋狂嗎?
[00:14:14.120 --> 00:14:16.120]  是瘋狂嗎?
[00:14:16.120 --> 00:14:18.120]  是瘋狂嗎?
[00:14:18.120 --> 00:14:20.120]  是瘋狂嗎?
[00:14:20.120 --> 00:14:22.120]  是瘋狂嗎?
[00:14:22.120 --> 00:14:24.120]  是瘋狂嗎?
[00:14:24.120 --> 00:14:26.120]  是瘋狂嗎?
[00:14:26.120 --> 00:14:28.120]  是瘋狂嗎?
[00:14:28.120 --> 00:14:30.120]  是瘋狂嗎?
[00:14:30.120 --> 00:14:32.120]  是瘋狂嗎?
[00:14:32.120 --> 00:14:34.120]  是瘋狂嗎?
[00:14:34.120 --> 00:14:36.120]  是瘋狂嗎?
[00:14:36.120 --> 00:14:38.120]  是瘋狂嗎?
[00:14:38.120 --> 00:14:40.120]  是瘋狂嗎?
[00:14:40.120 --> 00:14:42.120]  是瘋狂嗎?
[00:14:42.120 --> 00:14:44.120]  是瘋狂嗎?
[00:14:44.120 --> 00:14:46.120]  是瘋狂嗎?
[00:14:46.120 --> 00:14:48.120]  是瘋狂嗎?
[00:14:48.120 --> 00:14:50.120]  是瘋狂嗎?
[00:14:50.120 --> 00:14:52.120]  是瘋狂嗎?
[00:14:52.120 --> 00:14:54.120]  是瘋狂嗎?
[00:14:54.120 --> 00:14:56.120]  是瘋狂嗎?
[00:14:56.120 --> 00:14:58.120]  是瘋狂嗎?
[00:14:58.120 --> 00:15:00.120]  是瘋狂嗎?
[00:15:00.120 --> 00:15:02.120]  是瘋狂嗎?
[00:15:02.120 --> 00:15:04.120]  是瘋狂嗎?
[00:15:04.120 --> 00:15:06.120]  是瘋狂嗎?
[00:15:06.120 --> 00:15:08.120]  是瘋狂嗎?
[00:15:08.120 --> 00:15:10.120]  是瘋狂嗎?
[00:15:10.120 --> 00:15:12.120]  是瘋狂嗎?
[00:15:12.120 --> 00:15:14.120]  是瘋狂嗎?
[00:15:14.120 --> 00:15:16.120]  是瘋狂嗎?
[00:15:16.120 --> 00:15:18.120]  是瘋狂嗎?
[00:15:18.120 --> 00:15:20.120]  是瘋狂嗎?
[00:15:20.120 --> 00:15:22.120]  是瘋狂嗎?
[00:15:22.120 --> 00:15:24.120]  是瘋狂嗎?
[00:15:24.120 --> 00:15:26.120]  是瘋狂嗎?
[00:15:26.120 --> 00:15:28.120]  是瘋狂嗎?
[00:15:28.120 --> 00:15:30.120]  是瘋狂嗎?
[00:15:30.120 --> 00:15:32.120]  是瘋狂嗎?
[00:15:32.120 --> 00:15:34.120]  是瘋狂嗎?
[00:15:34.120 --> 00:15:36.120]  是瘋狂嗎?
[00:15:36.120 --> 00:15:38.120]  是瘋狂嗎?
[00:15:38.120 --> 00:15:40.120]  是瘋狂嗎?
