
[00:00:00.000 --> 00:00:03.000]  對上兩次的講到
[00:11:52.000 --> 00:11:54.000]  彼得講道叫人擇心
[00:11:54.000 --> 00:11:56.000]  希望我們都能夠經歷
[00:11:56.000 --> 00:11:58.000]  聖靈時常叫我們擇心
[00:11:58.000 --> 00:12:00.000]  擇心就是叫我們
[00:12:00.000 --> 00:12:02.000]  感動我們 光照我們
[00:12:02.000 --> 00:12:04.000]  叫我們啟見自己的罪
[00:12:04.000 --> 00:12:06.000]  以致我們能夠悔改
[00:12:06.000 --> 00:12:08.000]  所以
[00:12:08.000 --> 00:12:10.000]  即是叫你們知罪
[00:12:10.000 --> 00:12:12.000]  叫你們悔改
[00:12:12.000 --> 00:12:14.000]  是使你們有益的
[00:12:14.000 --> 00:12:16.000]  就不是魔鬼的控訴
[00:12:16.000 --> 00:12:18.000]  魔鬼的控訴就叫我們
[00:12:18.000 --> 00:12:20.000]  知道你是有罪
[00:12:20.000 --> 00:12:22.000]  當然有時那些罪是不是的
[00:12:22.000 --> 00:12:24.000]  他只是控訴我們
[00:12:24.000 --> 00:12:26.000]  不過他叫我們離開主
[00:12:26.000 --> 00:12:28.000]  那不是得益處
[00:12:28.000 --> 00:12:30.000]  但是聖靈擇避我們
[00:12:30.000 --> 00:12:32.000]  是不同的 聖靈擇避我們
[00:12:32.000 --> 00:12:34.000]  就是叫我們得益處
[00:12:34.000 --> 00:12:36.000]  聖靈擇避我們 光照我們
[00:12:36.000 --> 00:12:38.000]  叫我們知道自己的本相
[00:12:38.000 --> 00:12:40.000]  知道自己的罪的時候
[00:12:40.000 --> 00:12:42.000]  我們悔改 更加去就近神
[00:12:42.000 --> 00:12:44.000]  經歷祂在福音裡面
[00:12:44.000 --> 00:12:46.000]  給我們的恩典
[00:12:46.000 --> 00:12:48.000]  Amen
[00:12:48.000 --> 00:12:50.000]  你們好像不太有反應
[00:12:50.000 --> 00:12:52.000]  Amen
[00:12:52.000 --> 00:12:54.000]  這麼大的恩典
[00:12:54.000 --> 00:12:56.000]  神感動我們知罪悔改
[00:12:56.000 --> 00:12:58.000]  回到神面前
[00:12:58.000 --> 00:13:00.000]  經歷福音的恩典
[00:13:00.000 --> 00:13:02.000]  Amen
[00:13:02.000 --> 00:13:04.000]  太好了
[00:13:06.000 --> 00:13:10.000]  所以這個就是擇避光照的意思
[00:13:10.000 --> 00:13:12.000]  所以有人
[00:13:12.000 --> 00:13:14.000]  給一個名詞
[00:13:14.000 --> 00:13:16.000]  形容聖靈
[00:13:16.000 --> 00:13:18.000]  叫做天堂獵犬
[00:13:18.000 --> 00:13:20.000]  什麼叫天堂獵犬
[00:13:20.000 --> 00:13:22.000]  就是如果你養了隻狗
[00:13:22.000 --> 00:13:24.000]  走近一點的時候
[00:13:24.000 --> 00:13:26.000]  牠會怎樣 會吠你
[00:13:26.000 --> 00:13:28.000]  或者其實牧羊
[00:13:28.000 --> 00:13:30.000]  牧羊人就很需要靠那些犬
[00:13:30.000 --> 00:13:32.000]  那些牧羊犬
[00:13:32.000 --> 00:13:34.000]  也是這樣的作用
[00:13:34.000 --> 00:13:36.000]  那些羊
[00:13:36.000 --> 00:13:38.000]  趕那些羊
[00:13:38.000 --> 00:13:40.000]  做什麼
[00:13:40.000 --> 00:13:42.000]  跟那個牧人
[00:13:42.000 --> 00:13:44.000]  所以那些羊瞎了
[00:13:44.000 --> 00:13:46.000]  走迷了
[00:13:46.000 --> 00:13:48.000]  天堂的獵犬
[00:13:48.000 --> 00:13:50.000]  就是追趕牠們
[00:13:50.000 --> 00:13:52.000]  不是咬牠們 不是吃牠們
[00:13:52.000 --> 00:13:54.000]  不是嚇牠們
[00:13:54.000 --> 00:13:56.000]  都是嚇的 有一點點
[00:13:56.000 --> 00:13:58.000]  不過就是追趕
[00:13:58.000 --> 00:14:00.000]  叫牠們走回正路
[00:14:00.000 --> 00:14:02.000]  有一次有一對夫婦
[00:14:02.000 --> 00:14:04.000]  牠說我有一個兒子
[00:14:04.000 --> 00:14:06.000]  牠就
[00:14:06.000 --> 00:14:08.000]  上了毒癮
[00:14:08.000 --> 00:14:10.000]  開始在家裡偷錢
[00:14:10.000 --> 00:14:12.000]  而且就開始
[00:14:12.000 --> 00:14:14.000]  困擾很多
[00:14:14.000 --> 00:14:16.000]  牠的親戚
[00:14:16.000 --> 00:14:18.000]  當然是父母 已經是第一個
[00:14:18.000 --> 00:14:20.000]  就令到牠們
[00:14:20.000 --> 00:14:22.000]  很惆悵
[00:14:22.000 --> 00:14:24.000]  兒子現在陷入迷途
[00:14:24.000 --> 00:14:26.000]  結果越說越走
[00:14:26.000 --> 00:14:28.000]  離家出走
[00:14:28.000 --> 00:14:30.000]  就不見了
[00:14:30.000 --> 00:14:32.000]  因為牠兩年之多
[00:14:32.000 --> 00:14:34.000]  生死都未卜
[00:14:34.000 --> 00:14:36.000]  所以牠們非常傷心
[00:14:36.000 --> 00:14:38.000]  很難過
[00:14:38.000 --> 00:14:40.000]  牠們就只可以
[00:14:40.000 --> 00:14:42.000]  為牠們 為兒子祈禱
[00:14:42.000 --> 00:14:44.000]  一直為牠禱告
[00:14:44.000 --> 00:14:46.000]  但很奇妙 兩年多一點之後
[00:14:46.000 --> 00:14:48.000]  忽然間接到他打來電話
[00:14:48.000 --> 00:14:50.000]  打來電話 他說爸媽
[00:14:50.000 --> 00:14:52.000]  他說你去了哪裡
[00:14:52.000 --> 00:14:54.000]  不見了兩年多
[00:14:54.000 --> 00:14:56.000]  他說不用怕 不用怕 沒事 沒事
[00:14:56.000 --> 00:14:58.000]  結果
[00:14:58.000 --> 00:15:00.000]  長話多說
[00:15:00.000 --> 00:15:02.000]  我最後進了一個
[00:15:02.000 --> 00:15:04.000]  福音界讀所
[00:15:04.000 --> 00:15:06.000]  所以在那裡我戒了我的毒癮
[00:15:06.000 --> 00:15:08.000]  而且認識了
[00:15:08.000 --> 00:15:10.000]  主耶穌基督
[00:15:10.000 --> 00:15:12.000]  得著救恩
[00:15:12.000 --> 00:15:14.000]  生命改變了
[00:15:14.000 --> 00:15:16.000]  現在我很想告訴你們
[00:15:16.000 --> 00:15:18.000]  我想回來
[00:15:18.000 --> 00:15:20.000]  不過不知道你們願不願意接納我呢
[00:15:20.000 --> 00:15:22.000]  當然這個爸媽
[00:15:22.000 --> 00:15:24.000]  就很開心 聽到這樣
[00:15:24.000 --> 00:15:26.000]  但你又驚 又喜
[00:15:26.000 --> 00:15:28.000]  又有些
[00:15:28.000 --> 00:15:30.000]  懷疑
[00:15:30.000 --> 00:15:32.000]  究竟是不是這樣呢
[00:15:32.000 --> 00:15:34.000]  是不是真事呢
[00:15:34.000 --> 00:15:36.000]  以前因為經常騙他們
[00:15:36.000 --> 00:15:38.000]  究竟是不是真的呢
[00:15:38.000 --> 00:15:40.000]  結果去接他飛機
[00:15:40.000 --> 00:15:42.000]  去接飛機的時候一看
[00:15:42.000 --> 00:15:44.000]  就安心了 因為他整個人
[00:15:44.000 --> 00:15:46.000]  真的改變了
[00:15:46.000 --> 00:15:48.000]  看他的樣貌不同了
[00:15:48.000 --> 00:15:50.000]  裝束不同了 人也不同了
[00:15:50.000 --> 00:15:52.000]  知道他真的
[00:15:52.000 --> 00:15:54.000]  改變了 回頭是岸
[00:15:54.000 --> 00:15:56.000]  浪子回頭
[00:15:56.000 --> 00:15:58.000]  他們很開心
[00:15:58.000 --> 00:16:00.000]  原來這位的弟兄
