
[00:00:00.000 --> 00:00:04.640]  回想起小學時或中學時
[00:01:37.680 --> 00:01:41.280]  讓祂可以改變你、改造你
[00:01:41.280 --> 00:01:45.360]  讓你成為一個有長進、有活力的石頭
[00:01:45.360 --> 00:01:46.480]  還有
[00:01:46.480 --> 00:01:50.000]  你是否也期待獻上自己
[00:01:50.000 --> 00:01:52.800]  成為這個活石的同時
[00:01:52.800 --> 00:01:55.280]  和其他肢體
[00:01:55.280 --> 00:01:57.280]  其他肢體都是活石
[00:01:57.280 --> 00:02:04.960]  一起合併為一個合神心意的屬靈殿呢?
[00:02:04.960 --> 00:02:07.840]  這個選上或獻上
[00:02:07.840 --> 00:02:09.360]  是否我們大家
[00:02:09.360 --> 00:02:11.920]  返教會這麼多年的人
[00:02:11.920 --> 00:02:13.600]  很期待的呢?
[00:02:13.600 --> 00:02:16.000]  我們一起祈禱吧
[00:02:16.000 --> 00:02:17.440]  親愛的天父
[00:02:17.440 --> 00:02:20.560]  我們多謝祢此下聖言
[00:02:20.560 --> 00:02:24.400]  因為我們是主耶穌基督的救贖
[00:02:24.400 --> 00:02:28.000]  得以成為祢自己的兒女、祢自己的子民
[00:02:28.000 --> 00:02:30.000]  真是很有福
[00:02:30.000 --> 00:02:30.800]  聖靈啊
[00:02:30.800 --> 00:02:32.240]  願祢光照我們
[00:02:32.240 --> 00:02:33.840]  開我們的心眼
[00:02:33.840 --> 00:02:36.000]  讓我們明白和掌握
[00:02:36.000 --> 00:02:39.200]  如何去實踐從祢而來的提醒
[00:02:39.200 --> 00:02:42.320]  好叫我們不單保守著自己
[00:02:42.320 --> 00:02:44.480]  成為祢喜悅的兒女
[00:02:44.480 --> 00:02:48.240]  更加願意和眾肢體一起
[00:02:48.240 --> 00:02:52.080]  同心合意、甘心樂意的獻上自己
[00:02:52.080 --> 00:02:54.080]  成為祢喜悅的兒子
[00:02:54.080 --> 00:02:58.640]  在這個教會、這個社區去榮耀祢的名
[00:02:58.640 --> 00:02:59.760]  我們這樣祈禱
[00:02:59.760 --> 00:03:02.240]  奉耶穌基督的聖名而求
[00:03:02.240 --> 00:03:04.240]  阿們
[00:03:04.240 --> 00:03:06.240]  彼得前後書
[00:03:06.240 --> 00:03:08.800]  其實他成書的日期大概都是
[00:03:08.800 --> 00:03:11.840]  公元64至66年間
[00:03:11.840 --> 00:03:12.880]  意思就是說
[00:03:12.880 --> 00:03:18.960]  剛剛羅馬城被焚燒之後的一兩年成書
[00:03:18.960 --> 00:03:21.360]  當時的信徒群體
[00:03:21.360 --> 00:03:26.160]  開始受到尼祿王和一些異教徒的逼迫
[00:03:26.160 --> 00:03:29.280]  因而要四散分開
[00:03:29.280 --> 00:03:32.480]  在不同的地方居住、生活
[00:03:32.480 --> 00:03:34.800]  甚至在那裡去傳教
[00:03:34.800 --> 00:03:37.440]  我不知道我們剛剛現在疫情開始
[00:03:37.440 --> 00:03:39.920]  我們不可以再聚在一起
[00:03:39.920 --> 00:03:43.440]  不知道你們有沒有一種被迫分散的感覺
[00:03:43.440 --> 00:03:45.680]  在不同的自己的家
[00:03:45.680 --> 00:03:50.160]  或者我知道有些弟兄姊妹會去公園一起去敬拜
[00:03:50.160 --> 00:03:51.680]  一起上網
[00:03:51.680 --> 00:03:55.040]  這一種都是一種很特別的經歷
[00:03:55.040 --> 00:04:00.400]  可能我們這樣限聚令
[00:04:00.400 --> 00:04:02.960]  不可以一起崇拜
[00:04:02.960 --> 00:04:06.560]  都不至於有一種很受迫迫的感覺
[00:04:06.560 --> 00:04:09.360]  但是當時的信徒是有的
[00:04:09.360 --> 00:04:11.440]  因為他們那種迫迫
[00:04:11.440 --> 00:04:14.480]  可能是甚至連生命都有危險
[00:04:14.480 --> 00:04:17.040]  所以他們的種種的困苦
[00:04:17.040 --> 00:04:19.360]  彼得都看在眼裡
[00:04:19.360 --> 00:04:20.880]  彼得很明白
[00:04:20.880 --> 00:04:26.320]  所以彼得就用了主耶穌三種石頭的形象的特質
[00:04:26.320 --> 00:04:28.560]  來鼓勵當時的信徒
[00:04:28.560 --> 00:04:31.520]  為什麼彼得會用石頭呢?
[00:04:31.520 --> 00:04:33.680]  用這種形象去勉勵呢?
[00:04:33.680 --> 00:04:38.240]  我想大家都會記得在約翰福音第一章42節
[00:04:38.240 --> 00:04:41.600]  那裡開始耶穌呼召門徒的時候
[00:04:41.600 --> 00:04:45.680]  其實是安德烈帶著西門去見耶穌
[00:04:45.680 --> 00:04:47.840]  這一段說話我不知道大家記不記得
[00:04:47.840 --> 00:04:53.680]  有些人都上課
[00:04:53.680 --> 00:04:57.440]  讀過耶穌呼召門徒這一段經文
[00:04:57.440 --> 00:05:01.040]  耶穌見到西門的時候就跟他說
[00:05:01.040 --> 00:05:03.840]  你是約翰的兒子西門
[00:05:03.840 --> 00:05:06.400]  你現在開始要稱為基發
[00:05:06.400 --> 00:05:10.240]  原來基發是當時的雅蘭語
[00:05:10.240 --> 00:05:15.360]  也是希臘文彼得的意思
[00:05:15.360 --> 00:05:17.680]  基發彼得是代表什麼呢?
[00:05:17.680 --> 00:05:20.480]  原來就是盤石或者是石頭
[00:05:20.480 --> 00:05:26.000]  我相信彼得因為耶穌給了他這個名字的緣故
[00:05:26.000 --> 00:05:29.440]  所以他對石頭零零碎碎有一種很深刻的感覺
[00:05:29.440 --> 00:05:34.560]  石頭你通常會怎麼形容呢?
[00:05:34.560 --> 00:05:39.040]  要麼說它很堅硬、很穩固、很大還是很小
[00:05:39.040 --> 00:05:42.480]  它的含礦量或者一些物質成分
[00:05:42.480 --> 00:05:47.120]  或者它的形狀來分辨來形容石頭
[00:05:47.120 --> 00:05:49.680]  而且石頭是一個死物
[00:05:49.680 --> 00:05:53.120]  它不會增長,它自己是不會增長
[00:05:53.120 --> 00:05:56.320]  但是今天彼得在這段經文裡面
[00:05:56.320 --> 00:06:01.840]  他是用活生生有動力的形態來形容
[00:06:01.840 --> 00:06:05.040]  因為彼得是受到上帝的靈的感動
[00:06:05.040 --> 00:06:08.000]  所以他們用一種屬靈的眼界
[00:06:08.000 --> 00:06:12.720]  看到耶穌就好像有這三種石頭的特質
[00:06:12.720 --> 00:06:16.640]  所以他就這樣用這三種特質
[00:06:16.640 --> 00:06:20.800]  來面對當時受逼迫的信徒
[00:06:20.800 --> 00:06:25.040]  其實雖然我們好像在肉體上沒有受逼迫
[00:06:25.040 --> 00:06:27.760]  我不知道你在你的侍奉經歷
[00:06:27.760 --> 00:06:31.440]  或者人生路上有沒有一些困難、有沒有逼迫
[00:06:31.440 --> 00:06:38.160]  會不會這段經文同樣對我們一個很重要的提醒呢?
[00:06:38.160 --> 00:06:41.760]  首先我們看第四、第五節
[00:06:41.760 --> 00:06:45.600]  基督就是活石
[00:06:45.600 --> 00:06:49.040]  雖然你在螢光幕那裡,你也可以跟我一起讀的
[00:06:49.040 --> 00:06:51.040]  我們預備起
[00:06:51.040 --> 00:06:54.560]  要親近主,他是活石
[00:06:54.560 --> 00:07:02.240]  雖然被人所特事臣所揀選、所珍貴的
[00:07:02.240 --> 00:07:08.400]  你們作為活石,要被建造成屬靈的殿
[00:07:08.400 --> 00:07:11.200]  成為聖潔的祭司
[00:07:11.200 --> 00:07:17.600]  藉著耶穌基督獻上蒙神月立的屬靈祭物
[00:07:17.600 --> 00:07:20.800]  這裡說到耶穌基督就是那個活石
[00:07:20.800 --> 00:07:24.640]  雖然祂沒有階型美容,或者祂出身很卑微
[00:07:24.640 --> 00:07:28.160]  跟從祂的人以為祂有大能大力
[00:07:28.160 --> 00:07:31.040]  可以推翻當時的羅馬政權
[00:07:31.040 --> 00:07:34.960]  或者以為耶穌
[00:07:34.960 --> 00:07:39.360]  因為其實他們的確見過耶穌行過很多神蹟
[00:07:39.360 --> 00:07:43.840]  所以希望跟著耶穌去做一番大的事業
[00:07:43.840 --> 00:07:47.440]  但是不知為何,他們真的不明白
[00:07:47.440 --> 00:07:51.200]  為何耶穌甘願受辱、受苦
[00:07:51.200 --> 00:07:53.200]  甚至受死
[00:07:53.200 --> 00:07:58.960]  不過感恩的,耶穌是按應祂是第三天復活了
[00:07:58.960 --> 00:08:01.120]  彼得和當時的門徒
[00:08:01.120 --> 00:08:04.560]  說真的,他們都需要一些時間才完全明白
[00:08:04.560 --> 00:08:06.800]  耶穌就是那個三一真神
[00:08:06.800 --> 00:08:09.360]  和這個救贖的計劃
[00:08:09.360 --> 00:08:14.960]  不過他們在到他們明白的時候
[00:08:14.960 --> 00:08:20.720]  他們就知道一定要跟更多人去解釋、去傳揚
[00:08:20.720 --> 00:08:25.440]  耶穌才可以將人從罪惡裏面拯救出來
[00:08:25.440 --> 00:08:30.080]  亦都是人和神之間的唯一中寶、唯一的救贖
[00:08:30.080 --> 00:08:34.640]  縱然人會被藐視或輕按耶穌
[00:08:34.640 --> 00:08:38.160]  甚至欺絕,彼得說得很清楚
[00:08:38.160 --> 00:08:43.520]  但是主是神所寶貴、珍重的中寶
[00:08:43.520 --> 00:08:52.000]  他真是唯一的拯救和我們唯一靠著他可以得救的途徑
[00:08:52.000 --> 00:08:55.840]  對不信的人來說,的確是很難明白
[00:08:55.840 --> 00:09:02.000]  沒辦法感受到為何生命和石頭這個意象可以連在一起
[00:09:02.000 --> 00:09:05.520]  彼得告訴那些門徒知道
[00:09:05.520 --> 00:09:08.080]  凡是去跟從他、去到他面前
[00:09:08.080 --> 00:09:11.360]  口裏承認、心裏相信的,一定是得救的
[00:09:11.360 --> 00:09:15.680]  因為你要相信耶穌是將你從罪惡裏面拯救出來
[00:09:15.680 --> 00:09:20.560]  並且請基督進入你的生命去掌管你的一生
[00:09:20.560 --> 00:09:25.920]  這種的決志就是屬靈生命的開始
[00:09:25.920 --> 00:09:29.520]  亦都是透過主耶穌的道、他的話語
[00:09:29.520 --> 00:09:32.240]  信徒之間是因為這樣的緣故
[00:09:32.240 --> 00:09:36.080]  神的靈在裏面將我們可以結合在一起
[00:09:36.080 --> 00:09:42.160]  成為活石、成為神要去雕塑、去建立的
[00:09:42.160 --> 00:09:47.360]  有生命力和有創造力的屬靈的殿
[00:09:47.360 --> 00:09:54.240]  信徒四山,其實當時耶路撒冷的聖殿是未曾毀滅的
[00:09:54.240 --> 00:09:57.760]  但是彼得仍然都會告訴他們
[00:09:57.760 --> 00:10:00.640]  不要緊的,我們回到主的裏面
[00:10:00.640 --> 00:10:04.880]  以基督耶穌為中心,這樣去建立的教堂
[00:10:04.880 --> 00:10:09.360]  這樣去建立的屬靈的殿,是神喜悅的
[00:10:09.360 --> 00:10:13.840]  說到怎樣可以成為活石、成為聖傑的祭司
[00:10:13.840 --> 00:10:18.720]  一班人去侍奉,那種獻情是神賞所悅納的話
[00:10:18.720 --> 00:10:22.080]  我今天很想和大家分享一個人物
[00:10:22.080 --> 00:10:28.640]  我們的圖書館都有的,這本書叫做《伴我同行》
[00:10:28.640 --> 00:10:34.000]  《伴我同行》是程文輝小姐或者是一個姐妹所寫的
[00:10:34.000 --> 00:10:38.080]  她大概十年前已經離開了這個世界
[00:10:38.080 --> 00:10:47.360]  但是在她臨離開之前,她就寫了這本是她自己生平的傳記
[00:10:47.360 --> 00:10:52.560]  這本書是這樣說的,她1936年的時候出生的
[00:10:52.560 --> 00:10:56.720]  她開始的時候是一對很漂亮的眼睛
[00:10:56.720 --> 00:11:01.680]  大概半歲的時候,因為一次細菌感染
[00:11:01.680 --> 00:11:08.080]  加上看醫生,在鄉間拿了一些山草藥想著醫治
[00:11:08.080 --> 00:11:13.440]  越醫越淪盡,結果她至少就失明了
[00:11:13.440 --> 00:11:19.040]  在當時一般的人都以為失明的人士是會連累家庭的
[00:11:19.040 --> 00:11:24.880]  而且失明的人只有兩條路在五、六十年代
[00:11:24.880 --> 00:11:27.280]  知不知道哪兩條?
[00:11:27.280 --> 00:11:30.960]  一是賣唱,一是行乞渡淫
[00:11:30.960 --> 00:11:37.040]  所以在她自傳裡面,當然她後來都有很大的改變
[00:11:37.040 --> 00:11:43.600]  因為她成為了香港有史以來第一個為盲人服務的社工
[00:11:43.600 --> 00:11:51.440]  甚至她也拿了在浸會大學1997年的時候
[00:11:51.440 --> 00:11:57.120]  在香港浸會大學拿了一個名譽博士學位
[00:11:57.120 --> 00:12:02.880]  因為她服務社區做了很多不遺餘力的事
[00:12:02.880 --> 00:12:13.520]  在她自傳裡面,也有一些編劇、舞台劇做了一個故事
[00:12:13.520 --> 00:12:16.800]  記得她自己這樣寫,在初中的時候
[00:12:16.800 --> 00:12:21.440]  她有機會接觸到聖經,特別有人給了她一本聖經
[00:12:21.440 --> 00:12:26.960]  她就叫家人,叫弟弟或者姐姐每晚都跟她讀一段聖經
[00:12:26.960 --> 00:12:31.120]  當她讀到《仰寒呼音》三章十六節的時候
[00:12:31.120 --> 00:12:36.240]  「神愛世人,甚至將他們的獨生子賜給他們
[00:12:36.240 --> 00:12:39.040]  叫一切信他們的不戰滅亡,反得永生」
[00:12:39.040 --> 00:12:43.600]  她就想,神愛世人,盲的人她愛不愛呢?
[00:12:43.600 --> 00:12:48.080]  這個盲妹,失明的女子,她愛不愛呢?
[00:12:48.080 --> 00:12:52.800]  她說,如果她講明是世人,我也是世人,雖然是盲
[00:12:52.800 --> 00:12:58.880]  所以她就憑著這一句開始,姐姐,你繼續每晚讀聖經給我聽
[00:12:58.880 --> 00:13:04.080]  每晚讀《仰寒呼音》,一段一段讀給她聽
[00:13:04.080 --> 00:13:07.840]  讀到第九章的時候,《仰寒呼音》第九章
[00:13:07.840 --> 00:13:11.280]  就是一個生來核硬的人,主耶穌
[00:13:11.280 --> 00:13:15.520]  當時很多人都問祂,是祂爸爸媽媽犯罪還是祂犯罪?
[00:13:15.520 --> 00:13:19.680]  耶穌怎麼回答?耶穌說,不是祂爸爸媽媽犯罪
[00:13:19.680 --> 00:13:23.760]  也不是祂犯罪,祂這個失明
[00:13:23.760 --> 00:13:28.320]  是要在祂身上彰顯神的榮耀
[00:13:28.320 --> 00:13:31.760]  她聽了之後,簡直很難相信
[00:13:31.760 --> 00:13:39.440]  因為她的經歷從來都不會覺得盲是可以榮耀家人
[00:13:39.440 --> 00:13:41.760]  是叫爸爸媽媽開心
[00:13:41.760 --> 00:13:46.160]  反而她都聽不少,究竟是不是爸爸媽媽做錯事
[00:13:46.160 --> 00:13:51.280]  還是因為她腳頭不好,所以明明有雙眼都沒有了
[00:13:51.280 --> 00:13:57.360]  不過無論如何,她對《仰寒呼音》第九章很深印象
[00:13:57.360 --> 00:13:59.280]  很想聽多幾次
[00:13:59.280 --> 00:14:11.760]  但是她的經歷,試過有人外國寄了點字學特字版給她
[00:14:11.760 --> 00:14:19.840]  她叫姐姐多讀幾次,她很努力把整章《仰寒呼音》做成特字版
[00:14:19.840 --> 00:14:24.560]  每天自己讀,讀《仰寒呼音》第九章,不斷讀
[00:14:24.560 --> 00:14:28.400]  讀了好幾次之後,真是上帝的說話吸引她
[00:14:28.400 --> 00:14:32.800]  她就捉住要榮耀神的英許,她跟上帝說
[00:14:32.800 --> 00:14:37.760]  「天父,請你幫助我,我願意將我所學到的
[00:14:37.760 --> 00:14:41.680]  教一些失明的小朋友,我想跟他們分享
[00:14:41.680 --> 00:14:47.040]  可以教失明的人用手去讀書、寫字、學習神的話」
[00:14:47.040 --> 00:14:50.000]  這是她當時很深的禱告
[00:14:50.000 --> 00:14:54.240]  禱告完之後,她又想起《仰寒呼音》三章十六節
[00:14:54.240 --> 00:14:56.080]  她就跟她弟弟說
[00:14:56.080 --> 00:14:58.720]  「弟弟,你可不可以帶我回教堂?
[00:14:58.720 --> 00:15:02.960]  我很想去教會聽多些關於耶穌的事」
[00:15:02.960 --> 00:15:06.800]  當然了,她弟弟就帶了,但是出門之前
[00:15:06.800 --> 00:15:10.720]  因為她爸爸媽媽是不信的,也很反對基督教的
[00:15:10.720 --> 00:15:13.280]  她就跟爸爸說「你去哪裡?」
[00:15:13.280 --> 00:15:15.200]  「我們去見一個朋友」
[00:15:15.200 --> 00:15:16.800]  「好啊,出街吧」
[00:15:16.800 --> 00:15:21.200]  因為覺得弟弟又肯帶姐姐出街
[00:15:21.200 --> 00:15:24.000]  原來去見朋友、認識人都是好事
[00:15:24.000 --> 00:15:27.360]  沒有問他見哪個朋友,幸好他不問
[00:15:27.360 --> 00:15:30.720]  否則我說「我見主耶穌,耶穌是我的朋友」
[00:15:30.720 --> 00:15:33.440]  我不知道爸爸會有什麼反應
[00:15:33.440 --> 00:15:36.560]  當然了,回去了幾個星期
[00:15:36.560 --> 00:15:40.560]  也幾個星期,她很快就決志信耶穌
[00:15:40.560 --> 00:15:44.480]  幾個星期之後,她繼續回教會
[00:15:44.480 --> 00:15:47.200]  有一天,她又聽到牧師說
[00:15:47.200 --> 00:15:51.760]  「如果你不在別人面前認我是主
[00:15:51.760 --> 00:15:56.480]  將來耶穌回來的時候,祂也不會認你的」
[00:15:56.480 --> 00:15:58.320]  就是這句說話
[00:15:58.320 --> 00:16:00.880]  她就知道,她一定要告訴爸爸
[00:16:00.880 --> 00:16:04.160]  「我信了耶穌,我要跟隨耶穌」
[00:16:04.160 --> 00:16:06.480]  她很勇敢告訴爸爸
[00:16:06.480 --> 00:16:10.480]  一說大件事,被爸爸打
[00:16:10.480 --> 00:16:13.280]  應該是奶奶聽到之後很生氣
[00:16:13.280 --> 00:16:15.680]  吩咐爸爸一定要打她
[00:16:15.680 --> 00:16:18.160]  打到她不肯信耶穌
[00:16:18.160 --> 00:16:23.520]  那你猜程文輝會怎樣?
[00:16:23.520 --> 00:16:25.760]  他當然堅持要信
[00:16:25.760 --> 00:16:29.200]  在他打到她真的很辛苦的時候
[00:16:29.200 --> 00:16:31.280]  我要介紹另外一個人物
[00:16:31.280 --> 00:16:35.120]  就是時時陪著她、照顧她的和姐
[00:16:35.120 --> 00:16:37.760]  這個時候,和姐是她的傭人
[00:16:37.760 --> 00:16:39.440]  就馬上出面說
[00:16:39.440 --> 00:16:42.560]  「你打就打我吧,你快要打死三姑娘了」
[00:16:42.560 --> 00:16:43.920]  她是第三個女兒
[00:16:43.920 --> 00:16:45.680]  她從來不會叫她盲妹
[00:16:45.680 --> 00:16:47.680]  周圍的人叫她盲妹
[00:16:47.680 --> 00:16:50.400]  她都說她是三姑娘
[00:16:50.400 --> 00:16:52.480]  她有名字的,不是盲妹
[00:16:52.480 --> 00:16:56.560]  這樣去保護文輝
[00:16:56.560 --> 00:17:01.120]  當然,最後我們從她的自傳裡面
[00:17:01.120 --> 00:17:05.600]  我們知道文輝不單止因為他自己愛主
[00:17:05.600 --> 00:17:06.800]  肯回教會
[00:17:06.800 --> 00:17:12.640]  令到他的姐姐、弟弟、爸爸、媽媽、和姐都信主
[00:17:12.640 --> 00:17:16.320]  是的,基督是活石
[00:17:16.320 --> 00:17:18.640]  當祂進入我們的生命的時候
[00:17:18.640 --> 00:17:22.080]  我們每一塊石頭在祂的面前
[00:17:22.080 --> 00:17:24.000]  都可以成為活石
[00:17:24.000 --> 00:17:26.320]  可以影響周圍的人
[00:17:26.320 --> 00:17:28.720]  所以信主的人
[00:17:28.720 --> 00:17:30.720]  有主耶穌在我們裡面
[00:17:30.720 --> 00:17:32.320]  有份參與
[00:17:32.320 --> 00:17:35.040]  成為讓人見到耶穌
[00:17:35.040 --> 00:17:40.560]  這個即使我們已經是一個活石
[00:17:40.560 --> 00:17:46.720]  因為我們願意成為別人可以透過我們見到耶穌
[00:17:46.720 --> 00:17:49.440]  還有因為耶穌是一個活石
[00:17:49.440 --> 00:17:51.440]  我們互相結連的時候
[00:17:51.440 --> 00:17:55.200]  就可以結連成為一個屬靈的家庭
[00:17:55.200 --> 00:17:57.920]  屬靈的殿
[00:17:57.920 --> 00:18:03.680]  所以,你是不是都期待自己是活石呢?
[00:18:03.680 --> 00:18:07.040]  期待將這個世界還有很多人
[00:18:07.040 --> 00:18:10.320]  或者在你身邊還有很多未認識主的人
[00:18:10.320 --> 00:18:14.560]  期待他們有機會去相信、認識耶穌
[00:18:14.560 --> 00:18:19.360]  叫這個屬靈的殿是可以增長的呢?
[00:18:19.360 --> 00:18:24.160]  第二個意象就是基督就是放角石
[00:18:24.160 --> 00:18:28.000]  我們一起讀二章的六和七節
[00:18:54.160 --> 00:19:00.560]  那些凋棄的石頭已經作了房閣的頭塊石頭
[00:19:00.560 --> 00:19:03.120]  什麼叫房閣石呢?
[00:19:03.120 --> 00:19:06.000]  什麼叫房閣的頭塊石頭呢?
[00:19:06.000 --> 00:19:08.720]  就好像這裡這樣
[00:19:08.720 --> 00:19:12.160]  每一座建築物
[00:19:12.160 --> 00:19:16.320]  都總有一個地基
[00:19:16.320 --> 00:19:18.320]  地基它怎樣起
[00:19:18.320 --> 00:19:20.640]  打斜還是怎樣起呢?
[00:19:20.640 --> 00:19:24.480]  都是有一個角,那個房閣石放在那裡
[00:19:24.480 --> 00:19:29.920]  所有的牆、所有的邊都是圍著這個來建立的
[00:19:29.920 --> 00:19:32.320]  所以它是有定立方位
[00:19:32.320 --> 00:19:35.840]  有連繫著不同石牆的作用
[00:19:35.840 --> 00:19:38.080]  是很重要的基石
[00:19:38.080 --> 00:19:40.880]  耶穌基督就是那個基石
[00:19:40.880 --> 00:19:43.040]  就是那個房閣石
[00:19:43.040 --> 00:19:48.640]  縱然耶穌基督是被那些很驕傲、貪財的文士、祭司
[00:19:48.640 --> 00:19:51.920]  猶太長官或者法利塞人所害
[00:19:51.920 --> 00:19:55.040]  又或者是被那些誤會了
[00:19:55.040 --> 00:19:58.560]  不明白耶穌究竟祂的降生
[00:19:58.560 --> 00:20:00.640]  來這個世界的最終目的
[00:20:00.640 --> 00:20:04.000]  有些跟隨者所凋棄
[00:20:04.000 --> 00:20:12.320]  但是耶穌卻是神所揀選、所寶貴、所珍貴的房閣石
[00:20:12.320 --> 00:20:16.000]  耶穌甚至在十字架上的時候
[00:20:16.000 --> 00:20:18.880]  祂的大能、祂的身份
[00:20:18.880 --> 00:20:21.840]  連一個不信祂的羅馬兵丁
[00:20:21.840 --> 00:20:24.000]  在十字架下都會說
[00:20:24.000 --> 00:20:26.720]  這個真是神的兒子
[00:20:26.720 --> 00:20:30.640]  所以誤信的人都可以
[00:20:30.640 --> 00:20:33.040]  都會因為見到耶穌基督
[00:20:33.040 --> 00:20:35.760]  神國道的大能會說出
[00:20:35.760 --> 00:20:40.000]  連那些石像、所凋棄的石頭
[00:20:40.000 --> 00:20:44.880]  最後都成為房閣的頭塊石
[00:20:44.880 --> 00:20:50.160]  是的,主從來都不會計較我們犯了多少罪
[00:20:50.160 --> 00:20:51.680]  為什麼我這樣說
[00:20:51.680 --> 00:20:55.840]  正如碧巴初期教會的保羅都一樣
[00:20:55.840 --> 00:20:57.520]  素羅都一樣
[00:20:57.520 --> 00:21:00.320]  主同樣是會呼召他
[00:21:00.320 --> 00:21:05.760]  昔日主可以將猶太人和愛邦人連在一起
[00:21:05.760 --> 00:21:07.200]  就是房閣石
[00:21:07.200 --> 00:21:10.400]  將兩面牆可以放在一起
[00:21:10.400 --> 00:21:14.560]  今天豈不是同樣可以將我們一班弟兄姊妹
[00:21:14.560 --> 00:21:16.240]  來自五湖四海
[00:21:16.240 --> 00:21:18.000]  大家不同性情
[00:21:18.000 --> 00:21:20.320]  大家不同看法的信徒
[00:21:20.320 --> 00:21:22.960]  可以放在一起嗎
[00:21:22.960 --> 00:21:26.320]  我記得有時我和以前的教會
[00:21:26.320 --> 00:21:31.280]  和一些弟兄姊妹一起分享意象
[00:21:31.280 --> 00:21:35.520]  或者想想怎樣繼續在事公上
[00:21:35.520 --> 00:21:38.160]  去牧養、去服侍的時候
[00:21:38.160 --> 00:21:41.680]  我記得有一個姊妹她真的很肉緊
[00:21:41.680 --> 00:21:43.520]  每次我說話都會這樣
[00:21:43.520 --> 00:21:44.960]  「你知不知道,你知不知道」
[00:21:44.960 --> 00:21:46.880]  這樣戳我
[00:21:46.880 --> 00:21:49.040]  戳一戳之後我就問她
[00:21:49.040 --> 00:21:52.160]  「你做什麼打我?你做什麼戳我?」
[00:21:52.160 --> 00:21:58.480]  這樣我很明顯知道她不是不喜歡我
[00:21:58.480 --> 00:22:01.280]  只是一肉緊就有這些動作
[00:22:01.280 --> 00:22:04.080]  而她這些動作我頂得住
[00:22:04.080 --> 00:22:06.480]  但是原來很多弟兄姊妹頂不住
[00:22:06.480 --> 00:22:08.640]  應該是很多姊妹頂不住
[00:22:08.640 --> 00:22:10.560]  所以都和我投訴
[00:22:10.560 --> 00:22:13.520]  我都在想我怎樣和她分享
[00:22:13.520 --> 00:22:15.440]  怎樣告訴她
[00:22:15.440 --> 00:22:20.320]  你這些動作其實是阻礙你的服侍
[00:22:20.320 --> 00:22:24.880]  你知道每次和人說一些她不想聽的東西
[00:22:24.880 --> 00:22:28.240]  其實引來的反響都很大
[00:22:28.240 --> 00:22:30.160]  那又如何呢
[00:22:30.160 --> 00:22:34.320]  如果我知道我是需要這樣和她分享的時候
[00:22:34.320 --> 00:22:36.560]  我都要硬著頭皮說
[00:22:36.560 --> 00:22:39.040]  不過感恩上次那個姊妹
[00:22:39.040 --> 00:22:40.640]  她聽到我這樣說之後
[00:22:40.640 --> 00:22:44.240]  她停一停看著我笑
[00:22:44.240 --> 00:22:45.680]  我就知道OK了
[00:22:45.680 --> 00:22:46.880]  因為大家都很明白
[00:22:46.880 --> 00:22:48.640]  一笑是吻恩仇
[00:22:48.640 --> 00:22:51.840]  所以有時我們和弟兄姊妹服侍的時候
[00:22:51.840 --> 00:22:54.240]  說真的我都很多論盡毀
[00:22:54.240 --> 00:22:56.000]  我只可以對著她
[00:22:56.000 --> 00:22:57.760]  「對不起,笑一下」
[00:22:57.760 --> 00:23:01.280]  其實對方都不打算置我於死地
