
[00:00:00.000 --> 00:00:04.660]  高興再次帶領神的家人一起分享神的話語
[00:07:52.380 --> 00:07:55.860]  哥羅西是甚麼教會呢
[00:07:55.860 --> 00:07:58.580]  原來當時保羅在伊弗所
[00:07:58.580 --> 00:08:01.500]  有兩至三年的時間
[00:08:01.500 --> 00:08:04.780]  在這裡成為他傳福音報道的基地
[00:08:04.780 --> 00:08:08.340]  將福音傳遍了亞細亞一帶的地方
[00:08:08.340 --> 00:08:09.260]  在這個時間
[00:08:09.260 --> 00:08:14.100]  他帶領了一個叫伊巴弗的弟兄信主
[00:08:14.100 --> 00:08:18.020]  伊巴弗就將這個福音傳到哥羅西的地方
[00:08:18.020 --> 00:08:21.220]  後來保羅入了監
[00:08:21.220 --> 00:08:23.700]  伊巴弗就來探望他
[00:08:23.700 --> 00:08:27.340]  他就將這個書信交給伊巴弗
[00:08:27.340 --> 00:08:31.660]  來帶給當時的哥羅西的信徒
[00:08:31.660 --> 00:08:33.340]  哥羅西的教會
[00:08:33.340 --> 00:08:37.380]  其實正在面對一些壓力和阻力
[00:08:37.380 --> 00:08:41.580]  其實在我們信徒生命的成長裏面
[00:08:41.580 --> 00:08:44.460]  最重要是要除去一些阻力
[00:08:44.460 --> 00:08:48.300]  其實福音自然會使人的生命改變
[00:08:48.300 --> 00:08:49.820]  但是好像聖經所說
[00:08:49.820 --> 00:08:52.780]  如果落在石頭裏面的種子
[00:08:52.780 --> 00:08:54.500]  是不能夠生長的
[00:08:54.500 --> 00:08:59.300]  所以保羅的工作就是將這些障礙除去
[00:08:59.300 --> 00:09:02.660]  當時的教會還沒有出現異端
[00:09:02.660 --> 00:09:05.820]  但是他們對基督耶穌的身份
[00:09:05.820 --> 00:09:08.300]  神聖有很多的爭議
[00:09:08.300 --> 00:09:11.620]  當時有所謂前洛斯底主義
[00:09:11.620 --> 00:09:17.260]  他們覺得耶穌不會以肉身來到這個世界
[00:09:17.260 --> 00:09:21.700]  你見到異端很多時候都是攻擊耶穌的道成肉身
[00:09:21.700 --> 00:09:24.380]  這是很重要的信息
[00:09:24.380 --> 00:09:27.500]  他說耶穌是一個幻影
[00:09:27.500 --> 00:09:30.740]  扭曲了耶穌基督的神人的異性
[00:09:30.740 --> 00:09:35.660]  和我們在信仰裏面追求的那條神聖的路
[00:09:35.660 --> 00:09:39.020]  於是乎哥羅西書裏面
[00:09:39.020 --> 00:09:42.900]  有很清楚講到耶穌基督身份的一段詩歌
[00:09:42.900 --> 00:09:45.300]  叫彌賽亞的詩歌
[00:09:45.300 --> 00:09:48.580]  保羅將耶穌基督的身份
[00:09:48.580 --> 00:09:51.620]  很清楚地來展述
[00:09:51.620 --> 00:09:53.980]  以抵抗當時的所謂理學
[00:09:53.980 --> 00:09:56.900]  或者那些空虛的妄言
[00:09:56.900 --> 00:10:00.700]  就是當時的一些希臘哲學
[00:10:00.700 --> 00:10:06.140]  同時他亦都
[00:10:06.140 --> 00:10:09.940]  指出當時他們受著兩個文化的壓力
[00:10:09.940 --> 00:10:12.580]  就是他們會受著
[00:10:12.580 --> 00:10:15.020]  當時一個異教的世界
[00:10:15.020 --> 00:10:17.180]  很多神的一個世界
[00:10:17.180 --> 00:10:20.860]  他們會認為耶穌是不是其中一個呢
[00:10:20.860 --> 00:10:25.300]  另外一個問題就是關於嚴守摩西律法
[00:10:25.300 --> 00:10:28.620]  當時在教會裏面亦都是一個很重要的議題
[00:10:28.620 --> 00:10:31.300]  一個討論
[00:10:31.300 --> 00:10:34.580]  但是今天不是我們主要的進食
[00:10:34.580 --> 00:10:36.340]  我們看回我們的經文
[00:10:36.340 --> 00:10:37.900]  他們裏面所講
[00:10:37.900 --> 00:10:40.580]  我這裏用了新漢語譯本
[00:10:40.580 --> 00:10:43.380]  我們嘗試一下用這個新漢語譯本讀一讀
[00:10:43.380 --> 00:10:46.300]  我們再理解一下這段經文
[00:10:46.300 --> 00:10:50.860]  「預備起,我們為你們禱告的時候
[00:10:50.860 --> 00:10:55.780]  上上感謝惡神我們耶穌的父
[00:10:55.780 --> 00:11:00.620]  因為聽見你們在基督耶穌裏的信心
[00:11:00.620 --> 00:11:05.060]  以及對眾聖徒所持的愛心
[00:11:05.060 --> 00:11:10.420]  這都是基於那給你們保存在天上的盼望
[00:11:10.420 --> 00:11:16.260]  這個盼望是你們從前在真理的道聽過的
[00:11:16.260 --> 00:11:19.500]  這真理的道就是福音
[00:11:19.500 --> 00:11:22.700]  這福音臨到你們中間
[00:11:22.700 --> 00:11:29.020]  它也在世上不斷結果不斷增長
[00:11:29.020 --> 00:11:31.820]  如你們聽見福音
[00:11:31.820 --> 00:11:37.100]  靠著真理認識神恩惠天
[00:11:37.100 --> 00:11:42.940]  也在你們中間不斷結果子不斷增長
[00:11:42.940 --> 00:11:46.820]  這福音就是你們從我們所親愛的
[00:11:46.820 --> 00:11:51.860]  與我們一同作僕人的以巴忽裏學到的
[00:11:51.860 --> 00:11:56.100]  它為你們作了基督耶穌
[00:11:56.100 --> 00:12:02.740]  有為使你們在聖靈裏的愛心告訴我們」
[00:12:02.740 --> 00:12:05.780]  我嘗試用一個這樣的扇形的結構
[00:12:05.780 --> 00:12:07.540]  想表達一個重要的訊息
[00:12:07.540 --> 00:12:09.380]  原來中間這一句
[00:12:09.380 --> 00:12:12.500]  是這段經文的一個重要的訊息
[00:12:12.500 --> 00:12:15.180]  它告訴我們福音是甚麼
[00:12:15.180 --> 00:12:20.500]  福音就是會在世界不斷自然的結出果子
[00:12:20.500 --> 00:12:22.660]  不斷增長的一個福音
[00:12:22.660 --> 00:12:26.100]  正正就是這一段很重要的一個訊息
[00:12:26.100 --> 00:12:28.940]  福音會自己來生長
[00:12:28.940 --> 00:12:32.980]  所以你只要預備適當的陽光空氣水
[00:12:32.980 --> 00:12:35.300]  神的話語挑灌下去
[00:12:35.300 --> 00:12:39.900]  福音就會自然的在世界各地來生長
[00:12:39.900 --> 00:12:42.540]  而這段經文裏面
[00:12:42.540 --> 00:12:46.820]  我們見到「信」、「愛」、「忘」
[00:12:46.820 --> 00:12:48.060]  很熟悉吧
[00:12:48.060 --> 00:12:52.060]  都是我們基督徒三個很重要的
[00:12:52.060 --> 00:12:55.020]  基本的很重要我們生活為人的原則
[00:12:55.020 --> 00:12:57.100]  這裏告訴我們我們的信心
[00:12:57.100 --> 00:13:01.620]  我們的愛心是建基在天上永恆的盼望
[00:13:01.620 --> 00:13:05.700]  「信」、「忘」、「愛」是三個互連和緊扣的
[00:13:05.700 --> 00:13:08.220]  在我們屬靈生命裏面的素質
[00:13:08.220 --> 00:13:10.660]  所以是缺一不可
[00:13:10.660 --> 00:13:14.100]  另外這段經文就是提醒我們
[00:13:14.100 --> 00:13:16.540]  福音是會不斷的傳揚
[00:13:16.540 --> 00:13:19.300]  是不會停下來
[00:13:19.300 --> 00:13:21.700]  它不斷會結出果子
[00:13:21.700 --> 00:13:25.140]  其實正如裏面所提到的以巴佛
[00:13:25.140 --> 00:13:26.660]  就是這個例子
[00:13:26.660 --> 00:13:29.460]  當普羅傳福音給以巴佛的時候
[00:13:29.460 --> 00:13:32.740]  以巴佛就將福音傳遍整個哥羅西
[00:13:32.740 --> 00:13:34.980]  建立新的一個教會
[00:13:34.980 --> 00:13:38.500]  這就是福音自然生長的力量
[00:13:38.500 --> 00:13:41.140]  我們看另外後面的經文
[00:13:41.140 --> 00:13:43.340]  我們都是這樣讀出來
[00:13:43.340 --> 00:13:48.420]  「因此,自從聽見你們的消息那天起
[00:13:48.420 --> 00:13:52.260]  我們就不斷為你禱告
[00:13:52.260 --> 00:13:56.860]  請你們具備各樣屬靈的智慧和悟性
[00:13:56.860 --> 00:13:59.500]  充分認識祂的旨意
[00:13:59.500 --> 00:14:03.420]  好讓你們行事為人,對得起主
[00:14:03.420 --> 00:14:05.900]  凡事討去喜歡
[00:14:05.900 --> 00:14:09.100]  在各樣善行上結果子
[00:14:09.100 --> 00:14:12.260]  對神的認識越發增長
[00:14:12.260 --> 00:14:16.060]  並且靠著從祂榮耀的大能中
[00:14:16.060 --> 00:14:18.460]  所得到的一切力量
[00:14:18.460 --> 00:14:20.060]  剛強起來
[00:14:20.060 --> 00:14:23.140]  能夠凡事忍耐寬容
[00:14:23.140 --> 00:14:25.500]  歡喜地感謝神
[00:14:25.500 --> 00:14:28.460]  祂使你們能夠與眾聖徒
[00:14:28.460 --> 00:14:31.180]  同得在光明中的基業
[00:14:31.180 --> 00:14:34.580]  祂拯救我們脫離黑暗的權勢
[00:14:34.580 --> 00:14:38.180]  把我們遷入祂愛子的國度裡
[00:14:38.180 --> 00:14:40.300]  在祂愛子裡
[00:14:40.300 --> 00:14:44.180]  我們得蒙救贖,罪得赦免」
[00:14:44.180 --> 00:14:47.980]  我嘗試將它分為四個重要的重點
[00:14:47.980 --> 00:14:52.820]  作為我們今天討論和思想的題目
[00:14:52.820 --> 00:14:54.300]  就是這四個
[00:14:54.300 --> 00:14:58.060]  分別就是具備屬靈的智慧和悟性
[00:14:58.060 --> 00:15:01.780]  能夠充分地認識祂的旨意
[00:15:01.780 --> 00:15:03.660]  行事為人對得起主
[00:15:03.660 --> 00:15:06.540]  凡事討祂喜歡
[00:15:06.540 --> 00:15:08.700]  在各樣善行上結果子
[00:15:08.700 --> 00:15:11.740]  對神的認識一路增長
[00:15:11.740 --> 00:15:14.860]  靠著從祂榮耀的大能中
[00:15:14.860 --> 00:15:15.980]  所得到的一切力量
[00:15:15.980 --> 00:15:17.180]  剛強起來
[00:15:17.180 --> 00:15:18.980]  能夠凡事忍耐寬容
[00:15:18.980 --> 00:15:20.780]  歡喜地感謝神
[00:15:20.780 --> 00:15:25.380]  我們發現這裡有一些重要的訊息
[00:15:25.380 --> 00:15:28.340]  這是一個認知層面
[00:15:28.340 --> 00:15:30.940]  第二點是一個行動
[00:15:30.940 --> 00:15:33.940]  我們行事為人對得起主
[00:15:33.940 --> 00:15:35.460]  這個就很特別了
[00:15:35.460 --> 00:15:39.980]  行動結果之後再加深我們的認識
[00:15:39.980 --> 00:15:41.900]  我們看到做完
[00:15:41.900 --> 00:15:44.860]  我們再能夠豐富我們裡面的認知
[00:15:44.860 --> 00:15:46.940]  接著累積更多的經驗
[00:15:46.940 --> 00:15:50.420]  以致我們的思想意念更新
[00:15:50.420 --> 00:15:52.100]  甚至我們的品格
[00:15:52.100 --> 00:15:54.780]  在我們裡面有一種寬容忍耐的品格
[00:15:54.780 --> 00:15:56.060]  不斷地增長
[00:15:56.060 --> 00:15:57.900]  原來在菲律賓書
[00:15:57.900 --> 00:15:59.820]  一段很近似的經文
[00:15:59.820 --> 00:16:00.860]  都是一樣告訴我們
[00:16:00.860 --> 00:16:02.820]  我們要不斷地禱告
[00:16:02.820 --> 00:16:06.220]  我們愛心就是行動
[00:16:06.220 --> 00:16:07.660]  在知識上面
[00:16:07.660 --> 00:16:10.580]  這些都是認知和行動
[00:16:10.580 --> 00:16:15.460]  其實我今天想跟大家思考一個很重要的訊息
[00:16:15.460 --> 00:16:21.220]  就是究竟我們的思考和行動的關係
[00:16:21.220 --> 00:16:24.460]  有人說我們如果不重思考
[00:16:24.460 --> 00:16:27.780]  急於行動就是一個魯莽的人
[00:16:27.780 --> 00:16:30.500]  胡亂的亂狀
[00:16:30.500 --> 00:16:34.140]  如果我們只懂得行動
[00:16:34.140 --> 00:16:35.580]  應該說我們沒有行動
[00:16:35.580 --> 00:16:38.300]  而單純只是想的時候
[00:16:38.300 --> 00:16:39.900]  就會發白日夢
[00:16:39.900 --> 00:16:41.700]  一切就是空想
[00:16:41.700 --> 00:16:46.660]  所以我們要同時間思考和行動
[00:16:46.660 --> 00:16:48.780]  有時是邊行邊想
[00:16:48.780 --> 00:16:50.860]  有時我們行動裡面
[00:16:50.860 --> 00:16:53.100]  可以修正我們一些想法
[00:16:53.100 --> 00:16:55.100]  慢慢再去改變
[00:16:55.100 --> 00:16:57.220]  這個就是一個很重要
[00:16:57.220 --> 00:16:59.580]  我們今天去思想的訊息
[00:16:59.580 --> 00:17:01.620]  首先我們看看
[00:17:01.620 --> 00:17:05.460]  這裡有一個簡單的圖表
[00:17:05.460 --> 00:17:07.540]  嘗試給我們理解
[00:17:07.540 --> 00:17:11.380]  究竟我們對信仰上面
[00:17:11.380 --> 00:17:14.660]  我們的認知是怎樣發生的
[00:17:14.660 --> 00:17:17.060]  通常在我們的屬靈經驗裡面
[00:17:17.060 --> 00:17:19.300]  可能給到一些訊息給我們
[00:17:19.300 --> 00:17:21.300]  或者給到一些想法給我們
[00:17:21.300 --> 00:17:24.780]  我們先去分析這個經驗
[00:17:24.780 --> 00:17:27.180]  當我們分析了這個經驗的時候
[00:17:27.180 --> 00:17:28.940]  可能這個會化為
[00:17:28.940 --> 00:17:31.020]  我們再去用神學
[00:17:31.020 --> 00:17:34.860]  或者用我們的理性信仰
[00:17:34.860 --> 00:17:38.700]  群體裡面經常所做的事
[00:17:38.700 --> 00:17:42.660]  作為我們一些反省的空間
[00:17:42.660 --> 00:17:44.940]  可能這個最初是一種直覺
[00:17:44.940 --> 00:17:47.980]  我覺得這個經驗
[00:17:47.980 --> 00:17:51.220]  突然間有個經文在我腦海中浮起
[00:17:51.220 --> 00:17:54.620]  然後我們要去檢視這個經驗
[00:17:54.620 --> 00:17:56.460]  在我們的信仰
[00:17:56.460 --> 00:17:59.700]  或者在我們的神學裡面是怎樣
[00:17:59.700 --> 00:18:02.580]  這裡提醒我們好像一個三靈鏡
[00:18:02.580 --> 00:18:05.780]  聖經 神學 教會的歷史
[00:18:05.780 --> 00:18:10.500]  三者成為一個幫助我們去檢視的工具
[00:18:10.500 --> 00:18:14.820]  最後我們可能會產生新的見解
[00:18:14.820 --> 00:18:18.460]  聽到這裡你有沒有已經游離很遠了
[00:18:18.460 --> 00:18:21.620]  我一會兒會用一個例子去解釋
[00:18:21.620 --> 00:18:27.220]  這種新的見解會產生新的行動
[00:18:27.220 --> 00:18:29.620]  再產生新的經驗
[00:18:29.620 --> 00:18:32.820]  新的經驗繼續進行這個循環
[00:18:32.820 --> 00:18:35.980]  一直像一個螺旋形這樣上去
[00:18:35.980 --> 00:18:38.620]  其實我們靈性的進步都是這樣的
[00:18:38.620 --> 00:18:41.860]  很多時候有些新的東西發現了
[00:18:41.860 --> 00:18:45.540]  接著我們嘗試用聖經去理解和解釋
[00:18:45.540 --> 00:18:49.540]  接著我們再產生新的看法
[00:18:49.540 --> 00:18:52.380]  而這個看法成為新的經驗
[00:18:52.380 --> 00:18:56.860]  我們嘗試用一個例子來解釋
[00:18:56.860 --> 00:18:59.540]  這個是不是大家小組的現況
[00:18:59.540 --> 00:19:01.460]  最近都是這樣
[00:19:01.460 --> 00:19:03.940]  很多時候臨近黃昏
[00:19:03.940 --> 00:19:05.860]  又不知道交通怎樣
[00:19:05.860 --> 00:19:08.500]  小組的組員經常都不到
[00:19:08.500 --> 00:19:11.740]  接著組目就是最擔心的那個
[00:19:11.740 --> 00:19:16.420]  通常他就會分析這個經驗的時候
[00:19:16.420 --> 00:19:21.420]  他就會說都是組員沒有心翻小組
[00:19:21.420 --> 00:19:25.020]  有沒有人被組目這樣說過
[00:19:25.020 --> 00:19:26.900]  都有的 有時候
[00:19:26.900 --> 00:19:30.260]  我都試過以前這樣說人的
[00:19:30.260 --> 00:19:32.660]  接著這個組目
[00:19:32.660 --> 00:19:36.780]  在他的直覺裏面就想起一段經文
[00:19:36.780 --> 00:19:39.060]  這個就是他的信仰反省
[00:19:39.060 --> 00:19:43.420]  聖經裏面希伯來書十章二十五節告訴他
[00:19:43.420 --> 00:19:46.340]  你們不可停止聚會
[00:19:46.340 --> 00:19:48.540]  好像那些停止慣了的人
[00:19:48.540 --> 00:19:50.740]  通常在崇拜講多少次都沒有用
[00:19:50.740 --> 00:19:53.500]  因為那些沒有到的就沒有到了
[00:19:53.500 --> 00:19:57.140]  到了的他已經翻了聚會了
[00:19:57.140 --> 00:20:02.180]  這個成為他一個信仰的反省
[00:20:02.180 --> 00:20:03.700]  突然間想起這段經文
[00:20:03.700 --> 00:20:05.340]  直覺告訴他
[00:20:05.340 --> 00:20:06.780]  這班人就是這樣
[00:20:06.780 --> 00:20:09.500]  所以就見到某軍的時候在街上見到
[00:20:09.500 --> 00:20:10.980]  為什麼不翻教會
[00:20:10.980 --> 00:20:12.460]  你有沒有聽聖經講的
[00:20:12.460 --> 00:20:14.300]  不可停止聚會
[00:20:14.300 --> 00:20:16.180]  好像停止慣了的
[00:20:16.180 --> 00:20:18.460]  步向滅亡
[00:20:18.460 --> 00:20:23.180]  我們就容易用這種觀念去指責人
[00:20:23.180 --> 00:20:26.420]  這個時間幸好有一個目者出現
[00:20:26.420 --> 00:20:28.780]  他讀過神學
[00:20:28.780 --> 00:20:31.180]  他有神學的反省
[00:20:31.180 --> 00:20:34.220]  他可能以前小時候是罵過人
[00:20:34.220 --> 00:20:35.660]  或者被人罵過
[00:20:35.660 --> 00:20:38.340]  後來他再去反省這段經文
[00:20:38.340 --> 00:20:41.380]  他發現原來不可停止聚會
[00:20:41.380 --> 00:20:43.620]  原文
[00:20:43.620 --> 00:20:44.740]  厲害了
[00:20:44.740 --> 00:20:45.820]  讀完原文
[00:20:45.820 --> 00:20:48.540]  原來原文是一個分詞
[00:20:48.540 --> 00:20:51.220]  即是說它不是主要的動詞
[00:20:51.220 --> 00:20:54.060]  主要的動詞就是你們要彼此相顧
[00:20:54.060 --> 00:20:55.220]  激發愛心
[00:20:55.220 --> 00:20:56.580]  勉勵行善
