
[00:00:00.000 --> 00:00:02.000]  (錄音結束)
[00:03:54.880 --> 00:03:59.040]  再加上當時也有一些異端進入了教會
[00:03:59.040 --> 00:04:03.240]  有部分的信徒更加是走回信主之前
[00:04:03.240 --> 00:04:06.640]  敗壞的異邦信徒的生活
[00:04:06.640 --> 00:04:09.520]  無論是道德倫理是敗壞
[00:04:09.520 --> 00:04:13.440]  保羅匆匆忙忙改變行程
[00:04:13.440 --> 00:04:15.160]  本來在伊夫索的
[00:04:15.160 --> 00:04:17.520]  搭船馬上飄洋過海
[00:04:17.520 --> 00:04:19.320]  趕回哥倫多
[00:04:19.760 --> 00:04:23.200]  但結果保羅這趟的探訪
[00:04:23.200 --> 00:04:25.000]  他的教導和勸勉
[00:04:25.000 --> 00:04:27.360]  不僅沒有改變情況
[00:04:27.360 --> 00:04:29.200]  更惡化了關係
[00:04:29.200 --> 00:04:31.920]  令到保羅覺得根本留在這裡也沒有意思
[00:04:31.920 --> 00:04:34.240]  只會更加吵架或是更加決裂
[00:04:34.240 --> 00:04:39.040]  保羅唯有離開哥倫多
[00:04:39.040 --> 00:04:41.040]  回到伊夫索
[00:04:41.040 --> 00:04:43.760]  在伊夫索寫了一封我剛才所講過的
[00:04:43.760 --> 00:04:47.680]  一封嚴厲的《聖經真理辯明是非》
[00:04:47.680 --> 00:04:51.240]  但他是留著寫的一封流淚的信
[00:04:51.240 --> 00:04:52.840]  保羅在那裡的時候
[00:04:52.840 --> 00:04:53.880]  關係也不好
[00:04:53.880 --> 00:04:56.320]  再回去暫時也起不了作用
[00:04:56.320 --> 00:04:57.920]  保羅就猜拍提督
[00:04:57.920 --> 00:05:00.720]  就帶著這封信去哥倫多教會
[00:05:00.720 --> 00:05:02.960]  保羅打算在伊夫索等消息
[00:05:02.960 --> 00:05:04.720]  但去了一段時間還沒回來
[00:05:04.720 --> 00:05:08.360]  他宣教的召命和實際上工場的需要
[00:05:08.360 --> 00:05:10.000]  他要離開伊夫索
[00:05:10.000 --> 00:05:12.200]  趕去馬其頓
[00:05:12.200 --> 00:05:15.040]  但他去馬其頓的心情
[00:05:15.040 --> 00:05:16.560]  一點也不好過
[00:05:16.560 --> 00:05:20.160]  一方面來到新工場有很多事情要面對
[00:05:20.160 --> 00:05:21.840]  這群人都不相信耶穌
[00:05:21.840 --> 00:05:23.440]  生活亂七八糟
[00:05:23.440 --> 00:05:27.440]  更加有耶路撒冷來的窮追猛打在搗亂
[00:05:27.440 --> 00:05:30.200]  這些外面的攻擊也算了
[00:05:30.200 --> 00:05:32.560]  心還掛著哥倫多教會
[00:05:32.560 --> 00:05:36.520]  他們會不會全離開耶穌基督的舊恩
[00:05:36.520 --> 00:05:38.520]  會不會對提督
[00:05:38.520 --> 00:05:40.800]  對我也尚且如此
[00:05:40.800 --> 00:05:42.920]  提督他們會不會完全不尊重他
[00:05:42.920 --> 00:05:44.560]  甚至扔他走
[00:05:44.560 --> 00:05:47.600]  心掛著很大的重擔
[00:05:47.600 --> 00:05:49.600]  在剛才讀的經文
[00:05:49.600 --> 00:05:53.040]  哥倫多後書七章五至七節
[00:05:53.040 --> 00:05:54.680]  保羅是這樣說的
[00:05:54.680 --> 00:05:58.000]  大家可以仍然看你自己手上的和學本
[00:05:58.000 --> 00:06:00.480]  很多經文是給了新譯本的
[00:06:00.480 --> 00:06:01.480]  大家可以對證
[00:06:01.480 --> 00:06:02.720]  或者用不同的角度
[00:06:02.720 --> 00:06:04.520]  去深入了解這段經文
[00:06:04.520 --> 00:06:07.480]  保羅說我們從前到了馬其頓的時候
[00:06:07.480 --> 00:06:09.280]  身體一點安寧也沒有
[00:06:09.280 --> 00:06:11.280]  反而處處受患難
[00:06:11.280 --> 00:06:12.680]  外面有爭戰
[00:06:12.680 --> 00:06:14.120]  裡面有恐懼
[00:06:14.760 --> 00:06:17.640]  但安慰灰心的人的神
[00:06:17.640 --> 00:06:20.920]  藉著提督來安慰了我們
[00:06:20.920 --> 00:06:22.440]  不但藉著祂來
[00:06:22.440 --> 00:06:23.560]  也藉著祂
[00:06:23.560 --> 00:06:25.920]  從祂們所得的安慰
[00:06:25.920 --> 00:06:27.200]  安慰了我們
[00:06:27.200 --> 00:06:29.000]  祂把你們的渴望
[00:06:29.000 --> 00:06:30.000]  你們的哀動
[00:06:30.000 --> 00:06:31.040]  和你們的熱誠
[00:06:31.040 --> 00:06:32.320]  都告訴了我們
[00:06:32.320 --> 00:06:35.320]  因此我就更加歡喜了
[00:06:35.320 --> 00:06:37.880]  這裡說到灰心
[00:06:37.880 --> 00:06:40.080]  或者和學本所說的喪氣
[00:06:40.080 --> 00:06:43.120]  其實原文的意思是士氣低沉
[00:06:43.120 --> 00:06:44.320]  低沉到什麼程度呢?
[00:06:44.320 --> 00:06:46.320]  低沉到好像
[00:06:46.320 --> 00:06:47.840]  平了 踏在地上
[00:06:47.840 --> 00:06:49.520]  根本連站起來也沒有力量
[00:06:49.520 --> 00:06:50.840]  那種情況
[00:06:50.840 --> 00:06:52.840]  低沉到好像死人一樣
[00:06:52.840 --> 00:06:55.480]  但是經文提到
[00:06:55.480 --> 00:06:57.960]  當提督回到馬其頓的時候
[00:06:57.960 --> 00:07:00.760]  匯合保羅一個吊詭的情況就出現
[00:07:00.760 --> 00:07:02.400]  一個死人復活
[00:07:02.400 --> 00:07:03.760]  翻生
[00:07:03.760 --> 00:07:05.760]  歡喜 快樂
[00:07:05.760 --> 00:07:08.360]  盼望藉著這一段經文
[00:07:08.360 --> 00:07:10.280]  讓我們去學習
[00:07:10.280 --> 00:07:12.760]  作為一個借鏡
[00:07:12.760 --> 00:07:16.720]  因為不單止當時的哥林多人和保羅
[00:07:16.720 --> 00:07:18.120]  今天我們的社會現狀
[00:07:18.120 --> 00:07:20.680]  都是充滿著各種衝突 矛盾
[00:07:20.680 --> 00:07:23.560]  人際關係是經常撕裂
[00:07:23.560 --> 00:07:26.040]  盼望這段經文能夠幫助我們
[00:07:26.040 --> 00:07:29.120]  學習怎樣可以依著神的意思憂愁
[00:07:29.120 --> 00:07:31.960]  生出沒有後悔的懊悔
[00:07:31.960 --> 00:07:34.240]  使人從灰心
[00:07:34.240 --> 00:07:35.520]  從憂傷
[00:07:35.520 --> 00:07:36.800]  從憂愁之中
[00:07:36.800 --> 00:07:39.680]  能夠化為歡喜和得著安慰
[00:07:39.680 --> 00:07:41.400]  出死入生的憂愁
[00:07:41.400 --> 00:07:45.720]  第一點跟大家分享的是以真愛處理憂愁
[00:07:45.720 --> 00:07:47.560]  南無七章十二節
[00:07:47.560 --> 00:07:49.400]  我雖然從前寫信給你們
[00:07:49.400 --> 00:07:51.520]  卻不是為了窺乎人的
[00:07:51.520 --> 00:07:53.800]  也不是為了受人窺乎的
[00:07:53.800 --> 00:07:55.400]  乃是要在神面前
[00:07:55.400 --> 00:07:59.680]  把你們顧念我們的熱心表明出來
[00:07:59.680 --> 00:08:02.280]  什麼又窺乎 又熱心 說這麼多
[00:08:02.280 --> 00:08:04.600]  先解決了什麼叫熱心
[00:08:04.600 --> 00:08:06.040]  什麼叫熱心
[00:08:06.040 --> 00:08:07.040]  熱心
[00:08:07.040 --> 00:08:10.520]  原文的意思就是說一個殷勤
[00:08:10.520 --> 00:08:12.720]  很熱切的
[00:08:12.720 --> 00:08:15.800]  很熱切想做一些事
[00:08:15.800 --> 00:08:17.800]  是屬於一些熱忱
[00:08:17.800 --> 00:08:20.280]  保羅最初去到哥倫多教會
[00:08:20.280 --> 00:08:23.040]  這班人很有熱心
[00:08:23.040 --> 00:08:24.800]  不單止是追求救恩
[00:08:24.800 --> 00:08:26.120]  也很有熱心
[00:08:26.120 --> 00:08:29.640]  是從保羅身上學習聖經的真理
[00:08:29.640 --> 00:08:31.240]  但被人騷擾了
[00:08:31.240 --> 00:08:32.960]  熱心沒有了
[00:08:32.960 --> 00:08:35.600]  保羅說我從前寫過一封信
[00:08:35.600 --> 00:08:38.440]  不是要追究誰窺乎誰
[00:08:38.440 --> 00:08:40.640]  窺乎是什麼意思
[00:08:40.640 --> 00:08:42.520]  窺乎就是對不起你
[00:08:42.520 --> 00:08:45.080]  欠了你一些東西
[00:08:45.080 --> 00:08:50.160]  保羅用真心跟他們宣講神的福音
[00:08:50.160 --> 00:08:52.360]  保羅是怎麼對他們的
[00:08:52.360 --> 00:08:54.440]  保羅真心做了一件事
[00:08:54.440 --> 00:08:56.440]  為了人得到福音的好處
[00:08:56.440 --> 00:08:58.920]  保羅不收任何錢
[00:08:58.920 --> 00:09:02.120]  這班跟耶路撒冷來自高自大的人
[00:09:02.120 --> 00:09:04.200]  拉比較聖經為什麼不收錢
[00:09:04.200 --> 00:09:06.280]  他們要給錢才能聽道
[00:09:06.280 --> 00:09:08.560]  保羅不收錢
[00:09:08.560 --> 00:09:10.240]  他的攻擊是什麼
[00:09:10.240 --> 00:09:12.320]  你看到的
[00:09:12.320 --> 00:09:14.040]  保羅夠不夠膽收你們錢
[00:09:14.040 --> 00:09:15.520]  保羅教你的東西
[00:09:15.520 --> 00:09:16.840]  第一他沒有名份
[00:09:16.840 --> 00:09:17.720]  第二他沒有實力
[00:09:17.720 --> 00:09:19.080]  所以他都不敢收你錢
[00:09:19.080 --> 00:09:20.720]  我教的東西
[00:09:20.720 --> 00:09:22.440]  真的是我名門正派出身的
[00:09:22.440 --> 00:09:24.040]  所以你們給錢來聽道
[00:09:24.040 --> 00:09:25.880]  證明他沒有實力
[00:09:25.880 --> 00:09:27.800]  是假的
[00:09:27.800 --> 00:09:29.640]  這樣都可以
[00:09:29.640 --> 00:09:33.640]  他們怎樣令哥倫多人窺乎保羅
[00:09:33.640 --> 00:09:36.280]  保羅教了一年功夫
[00:09:36.280 --> 00:09:38.000]  世識不對就走了
[00:09:38.000 --> 00:09:39.360]  這裡你沒有給錢他
[00:09:39.360 --> 00:09:41.280]  他就去別的地方謀生
[00:09:41.280 --> 00:09:42.440]  這樣又可以
[00:09:42.440 --> 00:09:44.520]  他說了會回來的
[00:09:44.520 --> 00:09:45.760]  到現在有沒有回來
[00:09:45.760 --> 00:09:48.000]  到現在沒有回來
[00:09:48.000 --> 00:09:49.680]  收到一封信就說他不來
[00:09:49.680 --> 00:09:50.640]  要改變行程
[00:09:50.640 --> 00:09:52.520]  他一轉身就湧過來
[00:09:52.520 --> 00:09:54.080]  你說這些人
[00:09:54.080 --> 00:09:55.160]  言而無信
[00:09:55.160 --> 00:09:56.200]  忽是忽非
[00:09:56.200 --> 00:09:58.040]  這樣的人你都相信
[00:09:58.040 --> 00:10:00.560]  結果就真的有一班這樣的人
[00:10:00.560 --> 00:10:03.040]  就相信了另外這一班人
[00:10:03.040 --> 00:10:05.960]  結果就影響他們對保羅的觀念
[00:10:05.960 --> 00:10:08.800]  辜負了 虧負了 保羅
[00:10:08.800 --> 00:10:09.840]  不過保羅說
[00:10:09.840 --> 00:10:11.200]  我先前寫一封信
[00:10:11.200 --> 00:10:13.280]  我不是要追究誰誰虧負
[00:10:13.280 --> 00:10:15.280]  誰誰給誰虧負
[00:10:15.280 --> 00:10:16.200]  不是
[00:10:16.200 --> 00:10:19.080]  我是要提醒你們在神面前
[00:10:19.080 --> 00:10:22.680]  將你們和我那種熱心相交
[00:10:22.680 --> 00:10:26.760]  追求神的真理那種熱心
[00:10:26.760 --> 00:10:28.360]  我在那封信寫出來
[00:10:28.360 --> 00:10:29.120]  為什麼
[00:10:29.120 --> 00:10:30.720]  因為追求真理
[00:10:30.720 --> 00:10:32.840]  你才明白什麼叫做救恩
[00:10:32.840 --> 00:10:35.840]  你才明白神想我們怎樣
[00:10:35.840 --> 00:10:38.960]  保羅沒有運用仕途權
[00:10:38.960 --> 00:10:40.680]  並在書信當中斥責
[00:10:40.680 --> 00:10:43.960]  就麻過林多仁這些虧負他
[00:10:43.960 --> 00:10:47.600]  反而保羅在之前的一節經文
[00:10:47.600 --> 00:10:50.080]  七章二至四節
[00:10:50.080 --> 00:10:52.720]  是說你們的心要容得下我們
[00:10:52.720 --> 00:10:54.480]  我們沒有虧負過誰
[00:10:54.480 --> 00:10:56.120]  沒有傷害過誰
[00:10:56.120 --> 00:10:59.040]  也沒有佔過誰的便宜
[00:10:59.040 --> 00:10:59.840]  我這樣說
[00:10:59.840 --> 00:11:01.600]  都不是想定你的罪
[00:11:01.600 --> 00:11:03.240]  因為我以前說過
[00:11:03.240 --> 00:11:06.040]  你們常在我心裡
[00:11:06.040 --> 00:11:09.040]  甚至可以和你同生共死
[00:11:09.040 --> 00:11:10.600]  我對你們有信心的
[00:11:10.600 --> 00:11:12.840]  因你們而感到十分光榮
[00:11:12.840 --> 00:11:14.760]  我心裡滿有安慰
[00:11:14.760 --> 00:11:16.640]  在我的一切患難當中
[00:11:16.640 --> 00:11:18.480]  格外充滿喜樂
[00:11:18.480 --> 00:11:20.680]  你怎麼寫得出這封信
[00:11:20.680 --> 00:11:22.480]  我傳福音給他們
[00:11:22.480 --> 00:11:23.600]  不收你錢
[00:11:23.600 --> 00:11:26.000]  我沒有說過任何一些說話
[00:11:26.000 --> 00:11:27.640]  沒有說過一些阿諛奉承
[00:11:27.640 --> 00:11:29.280]  也沒有說過一些踩人的事
[00:11:29.280 --> 00:11:31.000]  我沒有佔你們任何便宜
[00:11:31.000 --> 00:11:32.560]  也沒有定你們的罪
[00:11:32.560 --> 00:11:35.120]  不過我記掛你們
[00:11:35.120 --> 00:11:38.080]  因為每一個真正信了耶穌的人
[00:11:38.080 --> 00:11:40.680]  都記掛別人究竟得救了沒有
[00:11:40.680 --> 00:11:42.400]  記掛別人信了耶穌之外
[00:11:42.400 --> 00:11:48.040]  會不會仍然繼續死在罪惡過犯當中
[00:11:48.040 --> 00:11:49.920]  逼迫從來都沒有停過
[00:11:49.920 --> 00:11:50.840]  所以有一段時間
[00:11:50.840 --> 00:11:53.600]  保羅在哥倫多和他們同生共死
[00:11:53.600 --> 00:11:56.880]  因為面對著的是異邦宗教的逼迫
[00:11:56.880 --> 00:11:59.640]  面對著羅馬政府的逼迫
[00:11:59.640 --> 00:12:00.840]  隨時死得人的
[00:12:00.840 --> 00:12:01.760]  那段時間
[00:12:01.760 --> 00:12:04.400]  我看到你們和你們同生共死
[00:12:04.400 --> 00:12:07.240]  所以那時候我真的對你們很有信心
[00:12:07.240 --> 00:12:08.480]  你們那種轉變
[00:12:08.480 --> 00:12:09.680]  由外邦的信仰
[00:12:09.680 --> 00:12:11.600]  由猶太教的信仰轉變過來
[00:12:11.600 --> 00:12:13.720]  令我覺得恩著神的榮耀
[00:12:13.720 --> 00:12:15.200]  我覺得很光彩
[00:12:15.200 --> 00:12:16.840]  我也得了安慰
[00:12:16.840 --> 00:12:19.000]  以致到我離開了你們
[00:12:19.000 --> 00:12:20.560]  我雖然是面對各樣的患難
[00:12:20.560 --> 00:12:21.840]  我心中都有喜樂
[00:12:21.840 --> 00:12:23.760]  因為你們蒙恩得救
[00:12:23.760 --> 00:12:26.040]  保羅是這樣的心態
[00:12:26.040 --> 00:12:27.800]  同生共死不是那麼容易
[00:12:27.800 --> 00:12:29.320]  不是只有一個「港」字
[00:12:29.320 --> 00:12:31.040]  所以保羅看到他們今天
[00:12:31.040 --> 00:12:33.160]  竟然是誤信殘言
[00:12:33.160 --> 00:12:35.320]  離開了宗教道德倫理
[00:12:35.320 --> 00:12:37.360]  完全淪亡的時候
[00:12:37.360 --> 00:12:39.880]  保羅要用愛心
[00:12:39.880 --> 00:12:41.040]  要用熱心
[00:12:41.040 --> 00:12:43.160]  繼續去挽回他們
[00:12:43.160 --> 00:12:46.000]  因為他和哥倫多的教會
[00:12:46.000 --> 00:12:48.360]  並不是屬世的交情
[00:12:48.360 --> 00:12:49.560]  這個關係
[00:12:49.560 --> 00:12:51.440]  全部是建基於
[00:12:51.440 --> 00:12:54.800]  耶穌基督寫生十字架上面
[00:12:54.800 --> 00:12:57.040]  將所有的罪人挽救過來
[00:12:57.040 --> 00:12:58.960]  凡恩信得救的人
[00:12:58.960 --> 00:13:00.160]  這才是他們建立
[00:13:00.160 --> 00:13:02.200]  哥倫多教會的基礎
[00:13:02.200 --> 00:13:05.400]  這就是令到保羅和哥倫多人
[00:13:05.400 --> 00:13:07.400]  成為肢體相交
[00:13:07.400 --> 00:13:08.760]  所以保羅就說
[00:13:08.760 --> 00:13:09.760]  我寫一封信
[00:13:09.760 --> 00:13:12.000]  我是以真心的愛情
[00:13:12.000 --> 00:13:15.200]  我是真愛要去化解
[00:13:15.200 --> 00:13:17.320]  各樣的憂愁
[00:13:17.320 --> 00:13:19.880]  我能夠以恩愛去處理
[00:13:19.880 --> 00:13:23.360]  我心中和你們心裡的恩仇
[00:13:23.360 --> 00:13:25.560]  出死入生的「憂」第二點
[00:13:25.560 --> 00:13:31.520]  是講到要依神的意思去化死為生
[00:13:31.520 --> 00:13:32.360]  聖經同讀
[00:13:32.360 --> 00:13:34.960]  哥倫多後書七章九至十一節
[00:13:34.960 --> 00:13:36.480]  「現在我快樂
[00:13:36.480 --> 00:13:38.480]  不是因為你們憂傷
[00:13:38.480 --> 00:13:41.560]  而是因為你們的憂傷帶來了悔改
[00:13:41.560 --> 00:13:43.800]  你們依照神的意思憂傷
[00:13:43.800 --> 00:13:47.000]  凡事就不會因我們受到虧損
[00:13:47.000 --> 00:13:50.080]  因為依照神的意思而有的憂傷
[00:13:50.080 --> 00:13:53.000]  可以生出沒有懊悔的悔改
[00:13:53.000 --> 00:13:54.160]  以至得救
[00:13:54.160 --> 00:13:57.720]  世俗的憂傷卻招致死亡
[00:13:57.720 --> 00:14:01.080]  看!你們依照神的意思憂傷
[00:14:01.080 --> 00:14:04.560]  在你們中間就產生了這樣的熱情
[00:14:04.560 --> 00:14:09.080]  申訴、憤慨、賤敬、渴望、熱誠、正義
[00:14:09.080 --> 00:14:11.160]  你們在各方面都表明了
[00:14:11.160 --> 00:14:15.000]  自己在那些事上是清白的」
[00:14:15.000 --> 00:14:15.880]  十節
[00:14:15.880 --> 00:14:18.200]  甚麼叫世俗的憂傷
[00:14:18.200 --> 00:14:21.120]  甚麼叫世俗的憂傷引致死亡
[00:14:21.120 --> 00:14:23.960]  還記得主耶穌曾經說過一番話
[00:14:23.960 --> 00:14:25.200]  《馬太福音》六章二十五節
[00:14:25.200 --> 00:14:25.800]  主耶穌說
[00:14:25.800 --> 00:14:27.080]  「所以我告訴你們
[00:14:27.080 --> 00:14:29.840]  不要為生命憂慮吃甚麼喝甚麼
[00:14:29.840 --> 00:14:31.880]  為身體憂慮穿甚麼
[00:14:31.880 --> 00:14:33.640]  生命不勝於飲食嗎
[00:14:33.640 --> 00:14:35.680]  身體不勝於衣裳嗎」
[00:14:35.680 --> 00:14:38.200]  使徒約翰在約翰一書二章十六節也這樣說
[00:14:38.200 --> 00:14:39.720]  「因為凡世界上的事
[00:14:39.720 --> 00:14:40.880]  就像肉體的情慾
[00:14:40.880 --> 00:14:41.800]  眼目的情慾
[00:14:41.800 --> 00:14:43.520]  並今生的驕傲
[00:14:43.520 --> 00:14:45.160]  都不是從父來的
[00:14:45.160 --> 00:14:48.040]  乃是從世界來的」
[00:14:48.040 --> 00:14:52.840]  飲食、衣食、住行是需要的
[00:14:52.840 --> 00:14:54.440]  但過度的追求
[00:14:54.440 --> 00:14:55.720]  三百呎
[00:14:55.720 --> 00:14:57.160]  不要說三百呎
[00:14:57.160 --> 00:14:58.800]  劏房可能只有三十呎
[00:14:58.800 --> 00:15:01.000]  三十呎的房間很難住
[00:15:01.000 --> 00:15:02.200]  追求當然大一點
[00:15:02.200 --> 00:15:04.560]  三百呎也不是很貪心
[00:15:04.560 --> 00:15:06.280]  只要你的能力負擔得起
[00:15:06.280 --> 00:15:07.600]  三百呎不夠
[00:15:07.600 --> 00:15:10.000]  我團契招呼不到教會的人
[00:15:10.000 --> 00:15:11.720]  我可以買三千呎
[00:15:11.720 --> 00:15:13.520]  三千呎也很少
[00:15:13.520 --> 00:15:14.800]  三萬呎
[00:15:14.800 --> 00:15:16.640]  不如買三十萬呎
[00:15:16.640 --> 00:15:18.000]  那你真是辛苦了
[00:15:18.000 --> 00:15:19.120]  拿苦來身
[00:15:19.120 --> 00:15:20.200]  你要拿很多的錢
[00:15:20.200 --> 00:15:21.480]  你欠下很多的債
[00:15:21.480 --> 00:15:23.280]  你為了這些很憂愁
[00:15:23.280 --> 00:15:24.320]  那份工作沒了怎麼辦
[00:15:24.320 --> 00:15:26.680]  我怎樣還你那些魔技帳
[00:15:26.680 --> 00:15:27.360]  股票
[00:15:27.360 --> 00:15:28.920]  嘩!這段時間的股票很棒
[00:15:28.920 --> 00:15:29.640]  升得那麼厲害
[00:15:29.640 --> 00:15:31.120]  不過又跌得很厲害
[00:15:31.120 --> 00:15:33.080]  心就像坐過山車那樣
[00:15:33.080 --> 00:15:34.760]  升的時候
[00:15:34.760 --> 00:15:36.280]  買好不買好呢
[00:15:36.280 --> 00:15:37.520]  沒那麼高價
[00:15:37.520 --> 00:15:39.440]  跌一點再買吧
[00:15:39.440 --> 00:15:41.720]  但又怕它繼續升怎麼辦
[00:15:41.720 --> 00:15:43.800]  哎呀!看就頭暈了
[00:15:43.800 --> 00:15:44.720]  買吧
[00:15:44.720 --> 00:15:46.640]  買了又怕它一下子跌下去
[00:15:46.640 --> 00:15:48.040]  嘩!持有也沒得剩
[00:15:48.040 --> 00:15:49.840]  持有好還是放好呢
[00:15:49.840 --> 00:15:51.760]  放太早就虧了
[00:15:51.760 --> 00:15:52.520]  賺得不夠
[00:15:52.520 --> 00:15:53.200]  不是虧的
[00:15:53.200 --> 00:15:54.680]  只是賺得不夠
[00:15:54.680 --> 00:15:56.960]  持久了就泡沫爆破
[00:15:56.960 --> 00:15:58.200]  什麼時候才能翻身
