
[00:00:00.000 --> 00:00:05.140]  我們剛剛過了一個禮拜六就讀了《耳私貼記》
[00:02:48.440 --> 00:02:53.720]  我自己就永遠記不了《兒西傑書》是說什麼的
[00:02:53.720 --> 00:02:56.180]  所以我都要想一些辦法給我自己
[00:02:56.180 --> 00:03:01.320]  我想到其實如果我們用這個寂寞難耐三十歲
[00:03:01.320 --> 00:03:04.160]  去代表《兒西傑書》其實是非常貼切的
[00:03:04.160 --> 00:03:05.780]  為什麼呢?就是因為
[00:03:05.780 --> 00:03:12.360]  《兒西傑》如果我們記回當中書裡面給我們的一些資料
[00:03:12.360 --> 00:03:17.760]  它就是其中一個在耶路撒冷未被毀的時候
[00:03:17.760 --> 00:03:20.840]  就是猶大國還沒有完全淪陷的時候
[00:03:20.840 --> 00:03:29.300]  如果大家記得它淪陷的年份是公元前586或者87年左右
[00:03:29.300 --> 00:03:33.560]  《兒西傑》在它還沒有淪陷之前
[00:03:33.560 --> 00:03:36.240]  已經有一些秘魯的情況出現
[00:03:36.240 --> 00:03:39.980]  它大概25歲的時候就秘魯去巴比倫
[00:03:39.980 --> 00:03:42.800]  《兒西傑書》的開始就是它見到一個異象
[00:03:42.800 --> 00:03:45.060]  這個見到異象是什麼時候呢?
[00:03:45.060 --> 00:03:48.380]  你看到這幅圖它有一個生日蛋糕的
[00:03:48.380 --> 00:03:54.260]  它見到異象的那一年就是它30歲的生日
[00:03:54.260 --> 00:04:01.660]  大概時間就是公元前593或者592年左右
[00:04:01.660 --> 00:04:06.340]  這個就叫做寂寞難耐三十歲 為什麼呢?
[00:04:06.340 --> 00:04:10.440]  寂寞因為它已經被人秘魯了巴比倫
[00:04:10.440 --> 00:04:13.740]  很難耐 也都是特別痛苦的 為什麼呢?
[00:04:13.740 --> 00:04:16.420]  因為《兒西傑》我們說它是一個先知
[00:04:16.420 --> 00:04:20.660]  但它其實更重要 或者是它自己還沒有做先知之前
[00:04:20.660 --> 00:04:25.140]  它一直是應該要準備自己做祭司的
[00:04:25.140 --> 00:04:28.100]  對於祭司來說30歲
[00:04:28.100 --> 00:04:31.820]  就是它開始可以進入聖殿侍奉的日子
[00:04:31.820 --> 00:04:35.160]  你想一下 它是一個愛主的
[00:04:35.160 --> 00:04:38.820]  有些人說不去不去 不喜歡打那份工的
[00:04:38.820 --> 00:04:41.200]  好像去做和尚那樣 不是的
[00:04:41.200 --> 00:04:44.480]  它是一個很愛上帝的一個祭司
[00:04:44.480 --> 00:04:48.520]  所以它去到30歲 它現在遠離耶路撒冷
[00:04:48.520 --> 00:04:51.300]  沒有辦法在聖殿裡面工作
[00:04:51.300 --> 00:04:54.520]  這個就是寂寞難耐三十歲了
[00:04:54.520 --> 00:04:58.100]  就在這個時候 它看見上帝的榮耀
[00:04:58.100 --> 00:05:02.520]  上帝給它一個很大很大的一個禮物
[00:05:02.520 --> 00:05:06.580]  就是它自己榮耀的彰顯
[00:05:06.580 --> 00:05:09.620]  很奇怪的 你見到上帝的寶座
[00:05:09.620 --> 00:05:14.020]  如果你看以色列燒起初那個四活物等等
[00:05:14.020 --> 00:05:18.640]  總之無論如何 意思就是耶和華榮耀的彰顯
[00:05:18.640 --> 00:05:21.460]  哇 耶和華為什麼會去了巴比倫呢?
[00:05:21.460 --> 00:05:25.100]  這個是它被擄去巴比倫之後五年的時候
[00:05:25.100 --> 00:05:28.180]  突然間究竟發生了什麼事呢?
[00:05:28.180 --> 00:05:32.200]  耶和華榮耀的彰顯 其實我們想到榮耀
[00:05:32.200 --> 00:05:34.280]  我們通常從人的角度來說
[00:05:34.280 --> 00:05:37.420]  都是比較正面一點的 開心一點的東西
[00:05:37.420 --> 00:05:40.580]  但是其實榮耀是代表上帝自己的本質
[00:05:40.580 --> 00:05:43.780]  如果你想起上帝自己的榮耀的時候
[00:05:43.780 --> 00:05:50.280]  它的本質既是拯救、仁慈、憐愛
[00:05:50.280 --> 00:05:51.880]  但是它的本質也是
[00:05:51.880 --> 00:05:55.280]  恨惡罪惡、審判世人等等
[00:05:55.280 --> 00:05:57.700]  這些都是上帝榮耀的一部分
[00:05:57.700 --> 00:06:02.100]  所以當我們進到以色列書裡面
[00:06:02.100 --> 00:06:05.280]  你發現上帝有一個壞消息告訴以色列人
[00:06:05.280 --> 00:06:10.860]  就是因為以色列人的崇拜偶像離開了上帝
[00:06:10.860 --> 00:06:14.660]  你想一下 當時他在巴比倫
[00:06:14.660 --> 00:06:17.760]  他仍然在想有一天可以回到耶路撒冷
[00:06:17.760 --> 00:06:19.240]  去聖殿裡面侍奉
[00:06:19.240 --> 00:06:20.720]  但是上帝會不會告訴他
[00:06:20.720 --> 00:06:23.720]  他說以色列人的心很硬 上帝要審判
[00:06:23.720 --> 00:06:27.120]  甚至他通過很多的預言告訴他
[00:06:27.120 --> 00:06:30.440]  耶路撒冷的城會淪陷
[00:06:30.440 --> 00:06:35.600]  就是猶大國會被滅亡 然後他的聖殿會沒了
[00:06:35.600 --> 00:06:37.400]  所以你想一下 對於他來說
[00:06:37.400 --> 00:06:40.100]  這個是上帝榮耀的章節 因為他要審判
[00:06:40.100 --> 00:06:44.140]  但是上帝的審判就不是榮耀的一切
[00:06:44.140 --> 00:06:47.260]  他的榮耀也在於他拯救
[00:06:47.260 --> 00:06:49.000]  所以到了第十一章的時候
[00:06:49.000 --> 00:06:52.200]  一方面就講到上帝的審判
[00:06:52.200 --> 00:06:54.720]  但是另一方面也都看到
[00:06:54.720 --> 00:06:58.940]  上帝會有一天賜他們一個新的心
[00:06:58.940 --> 00:07:00.800]  和以色列人的錫心傳授給他們
[00:07:00.800 --> 00:07:04.120]  當然如果你很熟悉《摩西五經》的時候
[00:07:04.120 --> 00:07:07.440]  你已經想起在《生命記》裡面經常提到這些事情
[00:07:07.440 --> 00:07:10.280]  錫的心去到軟的心
[00:07:10.280 --> 00:07:14.760]  或者是你的心有沒有被circumcised
[00:07:14.760 --> 00:07:18.700]  有沒有被受割禮等等
[00:07:18.700 --> 00:07:22.280]  這些完全是在翻炒《摩西五經》
[00:07:22.280 --> 00:07:24.160]  所以我那時候跟大家讀《摩西五經》
[00:07:24.160 --> 00:07:26.580]  我就說其實《摩西五經》少少的
[00:07:26.580 --> 00:07:29.720]  20%的這個舊約 但其實代表
[00:07:29.720 --> 00:07:30.840]  在《摩西五經》裡面
[00:07:30.840 --> 00:07:34.860]  你已經有88成的舊約的神學在裡面
[00:07:34.860 --> 00:07:38.440]  好 想跟大家讀一下《以西傑書》第十一章
[00:07:38.440 --> 00:07:40.800]  我們從第十六章
[00:07:40.800 --> 00:07:43.000]  主耶和華如此說
[00:07:43.000 --> 00:07:48.800]  我雖將以色列全家遠遠流放到列國
[00:07:48.800 --> 00:07:50.840]  使他們分散在列邦
[00:07:50.840 --> 00:07:55.880]  我卻要在他們所到的列邦暫時作他們的城鎖
[00:07:55.880 --> 00:07:57.840]  這個有好消息有壞消息
[00:07:57.840 --> 00:08:01.080]  壞消息就是要將他們流放
[00:08:01.080 --> 00:08:03.800]  徹底的流放 滅了國
[00:08:03.800 --> 00:08:06.320]  遠遠的流放在巴比倫
[00:08:06.320 --> 00:08:10.060]  但是上帝在巴比倫仍然彰顯
[00:08:10.060 --> 00:08:13.380]  上帝要成為他們巴比倫的城鎖
[00:08:13.380 --> 00:08:15.560]  城鎖將會被滅亡
[00:08:15.560 --> 00:08:18.480]  但是上帝會成為他們暫時的城鎖
[00:08:18.480 --> 00:08:20.580]  你當說 主耶和華如此說
[00:08:20.580 --> 00:08:23.020]  我必從萬民中召集你們
[00:08:23.020 --> 00:08:25.720]  從分散在列邦中聚集你們
[00:08:25.720 --> 00:08:29.180]  又將以色列地賜給你們
[00:08:29.180 --> 00:08:31.060]  你們到了那裡
[00:08:31.060 --> 00:08:36.680]  必從其中除掉一切可憎之物、可厭之事
[00:08:36.680 --> 00:08:38.320]  所謂可憎之物、可厭之事
[00:08:38.320 --> 00:08:40.420]  就是以色列所拜的偶像
[00:08:40.420 --> 00:08:44.260]  這些偶像包括可能迦南裡面的那些偶像
[00:08:44.260 --> 00:08:48.440]  包括一些可能他們還在留戀埃及等等
[00:08:48.440 --> 00:08:50.640]  但是其實這個偶像也都是
[00:08:50.640 --> 00:08:53.140]  不要以為我們這個世界我們現在不拜偶像
[00:08:53.140 --> 00:08:55.800]  我們的偶像就是Money, Sex and Power
[00:08:55.800 --> 00:08:58.440]  其實就是以色列人當時所拜的偶像
[00:08:58.440 --> 00:09:01.460]  最終所既不拜的就是金錢、名利
[00:09:01.460 --> 00:09:05.460]  和地位、權力和情慾
[00:09:05.460 --> 00:09:09.760]  所以上帝說我會召集你的
[00:09:09.760 --> 00:09:13.500]  我會將這個地賜給你
[00:09:13.500 --> 00:09:16.740]  不過你一定要再
[00:09:16.740 --> 00:09:18.040]  這個可能是一個預言
[00:09:18.040 --> 00:09:19.880]  等他們將來的回歸
[00:09:19.880 --> 00:09:21.980]  但是上帝要的、要求的
[00:09:21.980 --> 00:09:24.880]  就是他們將那些假神除掉
[00:09:24.880 --> 00:09:27.300]  以致可以敬拜上帝真神
[00:09:27.300 --> 00:09:29.780]  我要使他們有合一的心
[00:09:29.780 --> 00:09:32.420]  這個上帝開始預言將來的事
[00:09:32.420 --> 00:09:33.620]  祂的拯救
[00:09:33.620 --> 00:09:35.320]  祂會怎樣呢?祂會給他們一個合一的心
[00:09:35.320 --> 00:09:37.840]  要將新靈、新的性靈
[00:09:37.840 --> 00:09:40.260]  祂自己的靈放到你們裡面
[00:09:40.260 --> 00:09:43.600]  幽從你們的肉體中除掉石心
[00:09:43.600 --> 00:09:45.820]  賜給他們肉心
[00:09:45.820 --> 00:09:49.580]  使他們順從我的律例
[00:09:49.580 --> 00:09:52.100]  謹守遵行我的典章
[00:09:52.100 --> 00:09:53.580]  他們要作我的子民
[00:09:53.580 --> 00:09:54.900]  我要作他們的上帝
[00:09:54.900 --> 00:10:00.100]  這裡有很多很多舊約其它書本的影子
[00:10:00.100 --> 00:10:02.960]  包括石心、肉心
[00:10:02.960 --> 00:10:04.840]  如果你記得你讀耶利米書的時候
[00:10:04.840 --> 00:10:06.000]  都有聽過的
[00:10:06.000 --> 00:10:08.540]  耶利米就沒有被披露
[00:10:08.540 --> 00:10:12.460]  它在耶路撒冷裡面去預言
[00:10:12.460 --> 00:10:14.660]  也都是見證了耶路撒冷的淪陷
[00:10:14.660 --> 00:10:15.640]  其實你現在想一下
[00:10:15.640 --> 00:10:17.360]  以西傑書這個遺像
[00:10:17.360 --> 00:10:22.540]  距離淪陷只剩下五、六年左右
[00:10:22.540 --> 00:10:27.620]  所以它好像兩個才在兩個不同的地方
[00:10:27.620 --> 00:10:30.100]  其實是在預言同一件事
[00:10:30.100 --> 00:10:34.020]  使你的心可以順從律例典章
[00:10:34.020 --> 00:10:36.140]  這個是什麼呢?律例典章是什麼呢?
[00:10:36.140 --> 00:10:37.200]  是生命記來的
[00:10:37.200 --> 00:10:40.700]  是上帝叫他們的心要受割禮
[00:10:40.700 --> 00:10:42.900]  所以有很多的影子
[00:10:42.900 --> 00:10:44.200]  我要作他們的子民
[00:10:44.200 --> 00:10:46.240]  他們要作我的子民
[00:10:46.240 --> 00:10:47.660]  我要作他們的上帝
[00:10:47.660 --> 00:10:48.240]  這是什麼呢?
[00:10:48.240 --> 00:10:49.500]  Trihecum記來的
[00:10:49.500 --> 00:10:56.620]  上帝說我要成就之前意識的人所失敗的地方
[00:10:56.620 --> 00:11:00.160]  至於那些心中隨從可憎之物
[00:11:00.160 --> 00:11:02.040]  可厭的事的人
[00:11:02.040 --> 00:11:05.120]  我必照他們所做的報應在他們頭上
[00:11:05.120 --> 00:11:06.580]  不是每個人都迴轉
[00:11:06.580 --> 00:11:08.540]  上帝呼召著他們迴轉
[00:11:08.540 --> 00:11:12.060]  上帝要給一個新的心給他們
[00:11:12.060 --> 00:11:15.400]  上帝要使他們馴服他們的律例典章
[00:11:15.400 --> 00:11:17.020]  上帝要他們成為上帝的子民
[00:11:17.020 --> 00:11:19.540]  但是也都有很多人
[00:11:19.540 --> 00:11:23.420]  可能甚至我們後來估計都是大部分的人
[00:11:23.420 --> 00:11:27.100]  都是繼續隨從他們自己所創造的偶像
[00:11:27.100 --> 00:11:28.600]  上帝說我必報應
[00:11:28.600 --> 00:11:29.680]  這些都是上帝的榮耀
[00:11:29.680 --> 00:11:31.140]  上帝的審判是他榮耀
[00:11:31.140 --> 00:11:34.140]  這是主耶和華所說的
[00:11:34.140 --> 00:11:35.780]  當你看到這裡
[00:11:35.780 --> 00:11:38.440]  你說上帝說他會將他的靈
[00:11:38.440 --> 00:11:43.200]  他會幫我用給我的一個新的心
[00:11:43.200 --> 00:11:45.280]  我什麼都不用做
[00:11:45.280 --> 00:11:47.920]  我只是在這裡等飯吃
[00:11:47.920 --> 00:11:48.880]  我等他來做
[00:11:48.880 --> 00:11:50.220]  他不做我也沒有辦法
[00:11:50.220 --> 00:11:51.220]  他不給我一個新的心
[00:11:51.220 --> 00:11:52.620]  不給我靈這樣有辦法嗎?
[00:11:52.620 --> 00:11:54.160]  是不是這樣呢?
[00:11:54.160 --> 00:11:56.400]  如果上帝不肯救我我也沒有辦法
[00:11:56.400 --> 00:12:01.680]  有些人是這樣誤解或者是錯誤形容的
[00:12:01.680 --> 00:12:04.720]  其實如果你繼續看下去《以西傑書》
[00:12:04.720 --> 00:12:05.940]  第18章的時候
[00:12:05.940 --> 00:12:11.040]  它又會說回這個靈心和靈的問題
[00:12:11.040 --> 00:12:14.640]  它這次不是將那個責任放在上帝那裡
[00:12:14.640 --> 00:12:15.500]  而是放在我們這裡
[00:12:15.500 --> 00:12:18.200]  我想和你讀這兩三節聖經
[00:12:18.200 --> 00:12:19.840]  第18章是30節開始
[00:12:19.840 --> 00:12:21.920]  所以以色列家
[00:12:21.920 --> 00:12:24.880]  我便按你們各人所做的審判你們
[00:12:24.880 --> 00:12:28.740]  這個就是重複剛才那個審判的警告
[00:12:28.740 --> 00:12:33.080]  你們當迴轉離開你們一切的罪過
[00:12:33.080 --> 00:12:36.080]  免得罪孽成為你們的絆腳石
[00:12:36.080 --> 00:12:37.800]  這是主耶和華說的
[00:12:37.800 --> 00:12:44.280]  你們要把所犯的一切罪過進行拋棄
[00:12:44.280 --> 00:12:47.760]  為自己做一個新的身、新的靈
[00:12:47.760 --> 00:12:49.640]  新的心、新的靈
[00:12:49.640 --> 00:12:52.760]  前面那裡有人說上帝會給他的靈
[00:12:52.760 --> 00:12:54.480]  也為你創造一個新的靈
[00:12:54.480 --> 00:12:55.920]  這裡是自己做
[00:12:55.920 --> 00:12:57.960]  究竟自己做不做得到呢?
[00:12:57.960 --> 00:13:00.440]  當你讀聖經的時候你會發現
[00:13:00.440 --> 00:13:03.280]  聖經不是Either or 而是Both and
[00:13:03.280 --> 00:13:06.520]  它不是一是上帝做你
[00:13:06.520 --> 00:13:07.520]  一是你自己做
[00:13:07.520 --> 00:13:08.440]  不是
[00:13:08.440 --> 00:13:12.080]  它又是上帝會給你一個新的心靈
[00:13:12.080 --> 00:13:15.360]  也是你自己去離開你的罪過
[00:13:15.360 --> 00:13:18.000]  那就是為自己做一個新的心靈
[00:13:18.000 --> 00:13:19.720]  所以這件事情
[00:13:19.720 --> 00:13:22.080]  我們說Human Responsibility
[00:13:22.080 --> 00:13:24.880]  人的責任和上帝的Sovereignty
[00:13:24.880 --> 00:13:29.200]  上帝的全部的管理是沒有衝突的
[00:13:29.200 --> 00:13:30.640]  這是聖經裡面的教導
[00:13:30.640 --> 00:13:31.680]  如果你回去看
[00:13:31.680 --> 00:13:32.880]  心靈其實是一樣的
[00:13:32.880 --> 00:13:37.240]  一方面說上帝必去切割你的心
[00:13:37.240 --> 00:13:39.040]  為你的心行割禮
[00:13:39.040 --> 00:13:41.760]  另一方面就說你們要為自己的心行割禮
[00:13:41.760 --> 00:13:45.880]  其實是兩個共同出現的
[00:13:45.880 --> 00:13:49.640]  以色列教你們為什麼要死呢?
[00:13:49.640 --> 00:13:52.800]  我不喜歡有任何人死亡
[00:13:52.800 --> 00:13:54.240]  哇!上帝就是這樣
[00:13:54.240 --> 00:13:56.000]  上帝不是說要看著你死
[00:13:56.000 --> 00:13:58.160]  上帝真的在這裡通過這些
[00:13:58.160 --> 00:14:00.360]  才不斷呼喊我們回轉
[00:14:00.360 --> 00:14:02.120]  所以你們應當回轉
[00:14:02.120 --> 00:14:05.280]  要存活這是主耶和華說的
[00:14:05.280 --> 00:14:07.440]  今天是一樣的
[00:14:07.440 --> 00:14:16.960]  以西傑書他預言的時候是公元前590多年
[00:14:16.960 --> 00:14:19.600]  結果以色列人有沒有回轉呢?
[00:14:19.600 --> 00:14:21.720]  你看回舊約最後
[00:14:21.720 --> 00:14:24.280]  都是發覺他們沒有回轉的
[00:14:24.280 --> 00:14:28.760]  所以去到新約來的時候
[00:14:28.760 --> 00:14:32.320]  我們發現有另外一個寂寞難耐30歲的
[00:14:32.320 --> 00:14:33.280]  就是耶穌基督
[00:14:33.280 --> 00:14:35.680]  你記不記得耶穌是大概30歲出來的
[00:14:35.680 --> 00:14:37.920]  為什麼耶穌要等到30歲呢?
[00:14:37.920 --> 00:14:41.520]  這個和耶穌其中一個很重要的身份都很重要
[00:14:41.520 --> 00:14:43.240]  耶穌是祭司
[00:14:43.240 --> 00:14:46.480]  祂是君王
[00:14:46.480 --> 00:14:47.480]  祂是先知
[00:14:47.480 --> 00:14:48.120]  祂是祭司
[00:14:48.120 --> 00:14:51.920]  祭司也是30歲出頭來做事
[00:14:51.920 --> 00:14:55.560]  當然去到這裡馬克福音第11章的時候
[00:14:55.560 --> 00:14:59.400]  耶穌已經進入了祂三年事工裡面的最後一周了
[00:14:59.400 --> 00:15:01.000]  可能祂33歲左右
[00:15:01.000 --> 00:15:04.120]  祂仍然是一個寂寞難耐的
[00:15:04.120 --> 00:15:06.640]  30多歲的人
[00:15:06.640 --> 00:15:10.440]  我們在這裡你看到耶穌的身份
[00:15:10.440 --> 00:15:12.000]  祂既是先知
[00:15:12.000 --> 00:15:13.760]  祂又是祭司
[00:15:13.760 --> 00:15:16.120]  他們來到耶路撒冷
[00:15:16.120 --> 00:15:17.800]  之前還被逼君王
[00:15:17.800 --> 00:15:20.520]  因為祂好像君王那樣進入耶路撒冷
[00:15:20.520 --> 00:15:22.960]  耶穌一進聖殿
[00:15:22.960 --> 00:15:25.200]  誰會喜歡去聖殿的?
[00:15:25.200 --> 00:15:26.200]  就是那個祭司
[00:15:26.200 --> 00:15:29.840]  所以耶穌進入耶路撒冷是一個君王的樣式
[00:15:29.840 --> 00:15:32.080]  進入了耶路撒冷之後第一件事要做什麼呢?
[00:15:32.080 --> 00:15:34.520]  祂就去聖殿 因為祂是一個祭司
[00:15:34.520 --> 00:15:36.320]  接著在聖殿裡面做什麼呢?
[00:15:36.320 --> 00:15:38.160]  做先知的工作
[00:15:38.160 --> 00:15:41.800]  就趕出在聖殿裡面做買賣的人
[00:15:41.800 --> 00:15:44.800]  推倒兌換銀錢之人的爵子
[00:15:44.800 --> 00:15:47.440]  和賣鴿子之人的凳子
[00:15:47.440 --> 00:15:53.200]  也不許人拿著器具從聖殿裡經過
[00:15:53.200 --> 00:15:57.200]  很多人說 耶穌很憤怒
[00:15:57.200 --> 00:15:58.400]  於是很生氣
[00:15:58.400 --> 00:16:01.880]  於是就將清潔 清理聖殿
[00:16:01.880 --> 00:16:04.800]  其實耶穌是無法清理聖殿的
[00:16:04.800 --> 00:16:06.480]  因為聖殿是很大的
[00:16:06.480 --> 00:16:09.800]  那麼耶穌加上十二門徒
[00:16:09.800 --> 00:16:11.440]  其實是不夠清理聖殿的
[00:16:11.440 --> 00:16:12.440]  聖殿有多大呢?
[00:16:12.440 --> 00:16:14.400]  有些人說當時的聖殿
[00:16:14.400 --> 00:16:17.360]  好像現在奧林匹克的運動場一樣
[00:16:17.360 --> 00:16:18.040]  那麼你想一下
[00:16:18.040 --> 00:16:21.960]  如果你有一個奧林匹克的運動場裡面
[00:16:21.960 --> 00:16:24.800]  是充滿了成千上萬的人
[00:16:24.800 --> 00:16:26.680]  接著有很多這些買賣的地方
[00:16:26.680 --> 00:16:28.360]  你猜猜你十二、三個人
[00:16:28.360 --> 00:16:35.160]  有沒有可能聯手清理整個奧林匹克場裡面的買賣
[00:16:35.160 --> 00:16:37.000]  也不太可能的
[00:16:37.000 --> 00:16:38.320]  另外也有人會說
[00:16:38.320 --> 00:16:40.960]  其實賣鴿子的人
[00:16:40.960 --> 00:16:43.360]  鴿子是賣給窮人的
[00:16:43.360 --> 00:16:47.280]  沒有理由連他們都被人併賣
[00:16:47.280 --> 00:16:48.680]  那究竟在做什麼呢?
[00:16:48.680 --> 00:16:50.120]  耶穌就在做一個
[00:16:50.120 --> 00:16:51.920]  如果你去看《以西傑書》裡面
[00:16:51.920 --> 00:16:55.440]  以西傑經常被上帝叫他做一些很奇怪的事情
[00:16:55.440 --> 00:16:58.040]  那個action(行動)本身就是一個寓言
[00:16:58.040 --> 00:17:01.320]  那耶穌這裡也是用一個行動做了一個寓言
[00:17:01.320 --> 00:17:02.840]  就是會告訴你
[00:17:02.840 --> 00:17:07.560]  這個聖殿將要停止買賣
[00:17:07.560 --> 00:17:09.320]  就是停止operation(運作)
[00:17:09.320 --> 00:17:10.240]  再不會
[00:17:10.240 --> 00:17:14.600]  為什麼呢?因為上帝已經要廢了這個聖殿
[00:17:14.600 --> 00:17:15.840]  他教導他們說
[00:17:15.840 --> 00:17:16.840]  經上不時記著
[00:17:16.840 --> 00:17:19.880]  我的殿要稱為萬國土的殿
[00:17:19.880 --> 00:17:22.600]  《以賽亞書》五十六章的一個寓言
[00:17:22.600 --> 00:17:26.160]  你們倒視它成為了賊窩
[00:17:26.160 --> 00:17:29.720]  這個賊窩就是《耶利米蘇》第七章裡面
[00:17:29.720 --> 00:17:32.000]  所以它是在引用舊約
[00:17:32.000 --> 00:17:33.320]  然後砌在一起
[00:17:33.320 --> 00:17:35.880]  說上帝要廢了這個賊窩
[00:17:35.880 --> 00:17:38.480]  要將這個賊窩重建
[00:17:38.480 --> 00:17:41.480]  成為這個萬國土的殿
[00:17:41.480 --> 00:17:44.440]  那萬國土的殿就不是單單在說
[00:17:44.440 --> 00:17:46.640]  要多重語言
[00:17:46.640 --> 00:17:48.160]  有些鬼佬啊
[00:17:48.160 --> 00:17:50.040]  有些什麼不同的人在那裡
[00:17:50.040 --> 00:17:52.440]  而是萬國土的殿裡面
[00:17:52.440 --> 00:17:54.640]  不單只是多種族的人
[00:17:54.640 --> 00:17:57.240]  也是更重要的 他們是真的敬拜者
[00:17:57.240 --> 00:18:00.280]  他再不是那些賊窩裡面的賊
[00:18:00.280 --> 00:18:02.800]  所謂賊就是偷取上帝的榮耀
[00:18:02.800 --> 00:18:04.560]  偷取上帝的敬拜
[00:18:04.560 --> 00:18:08.280]  而萬國土的殿裡面的人是真正的去敬拜
[00:18:08.280 --> 00:18:10.600]  你記得耶穌被人誣告這句話
[00:18:10.600 --> 00:18:12.520]  但也是他真實的
[00:18:12.520 --> 00:18:14.320]  他所做的寓言
[00:18:14.320 --> 00:18:16.680]  我們聽見他說
[00:18:16.680 --> 00:18:19.720]  我要拆毀這人手所做的殿
[00:18:19.720 --> 00:18:23.240]  三日之內另做一個不是手所做的
[00:18:23.240 --> 00:18:24.640]  他在說自己的身體
[00:18:24.640 --> 00:18:26.440]  通過他的壽死復活
[00:18:26.440 --> 00:18:29.280]  他為我們建立了一個永遠的聖殿
[00:18:29.280 --> 00:18:31.800]  在這個永遠的聖殿來到耶穌
[00:18:31.800 --> 00:18:34.960]  這個宿命永遠的聖殿裡面敬拜的人
[00:18:34.960 --> 00:18:37.280]  再不是那些賊窩裡面的賊
[00:18:37.280 --> 00:18:39.600]  再不是《以西傑書》裡面
[00:18:39.600 --> 00:18:42.200]  上帝要處罰那些
[00:18:42.200 --> 00:18:46.640]  你記得他們做可憎的事情
[00:18:46.640 --> 00:18:50.960]  而是他們真是全心全意去敬拜上帝
