
[00:00:00.000 --> 00:00:01.300]  親愛的主多謝祢
[00:02:44.000 --> 00:02:46.000]  從天上來的居所
[00:02:46.000 --> 00:02:49.000]  好像穿上衣服
[00:02:49.000 --> 00:02:53.000]  倘若脫下也不至於赤身了
[00:02:53.000 --> 00:02:57.000]  其實我們在這個帳篷裡面的人
[00:02:57.000 --> 00:02:59.000]  勞苦嘆息
[00:02:59.000 --> 00:03:04.000]  並不是願意脫下地上的帳篷
[00:03:04.000 --> 00:03:09.000]  而是更加願意穿上天上的居所
[00:03:09.000 --> 00:03:15.000]  好死者必死的被生命吞滅了
[00:03:15.000 --> 00:03:20.000]  等於當我們去看這段經文的時候
[00:03:20.000 --> 00:03:25.000]  我不知道大家有什麼體會和領受
[00:03:25.000 --> 00:03:28.000]  其實在聖經裡面
[00:03:28.000 --> 00:03:29.000]  如果我們看第五章
[00:03:29.000 --> 00:03:33.000]  其實我們也要看第四章十八節
[00:03:33.000 --> 00:03:34.000]  大家可能
[00:03:34.000 --> 00:03:36.000]  手頭上如果沒有聖經
[00:03:36.000 --> 00:03:37.000]  回到聖經
[00:03:37.000 --> 00:03:39.000]  但是第四章十八節怎麼說呢
[00:03:39.000 --> 00:03:44.000]  因為我們不是顧念看得見的
[00:03:44.000 --> 00:03:47.000]  而是顧念看不見的
[00:03:47.000 --> 00:03:51.000]  原來看得見是暫時的
[00:03:51.000 --> 00:03:54.000]  看不見的才是永遠的
[00:03:54.000 --> 00:03:56.000]  這個就很特別
[00:03:56.000 --> 00:03:58.000]  原來我們在基督徒裡面
[00:03:58.000 --> 00:04:01.000]  我們怎麼看我們基督徒的生命
[00:04:01.000 --> 00:04:04.000]  我們在地上的日子有一個屬靈的眼光
[00:04:04.000 --> 00:04:07.000]  我們不是專注於看得見的事情
[00:04:07.000 --> 00:04:09.000]  又或者事物
[00:04:09.000 --> 00:04:14.000]  而是專注於永恆
[00:04:14.000 --> 00:04:16.000]  原來今天在我們的生命裡面
[00:04:16.000 --> 00:04:20.000]  聖經保羅告訴哥林多教會
[00:04:20.000 --> 00:04:22.000]  我們不要專注於人手所做
[00:04:22.000 --> 00:04:24.000]  正如在我們這個身體
[00:04:24.000 --> 00:04:27.000]  在我們這個生命裡面
[00:04:27.000 --> 00:04:30.000]  我們最終必死的
[00:04:30.000 --> 00:04:34.000]  會被生命所吞滅
[00:04:34.000 --> 00:04:37.000]  必死的就被生命所吞滅
[00:04:37.000 --> 00:04:40.000]  當我們體會到原來我們這個肉身
[00:04:40.000 --> 00:04:43.000]  原來我們在世的年日
[00:04:43.000 --> 00:04:46.000]  其實很短
[00:04:46.000 --> 00:04:48.000]  如果我們說有八十歲
[00:04:48.000 --> 00:04:55.000]  就等於七十萬零八百個小時
[00:04:55.000 --> 00:04:57.000]  你有八十歲
[00:04:57.000 --> 00:05:00.000]  就是說你在世的日子
[00:05:00.000 --> 00:05:03.000]  是有七十萬零八百個小時
[00:05:03.000 --> 00:05:07.000]  七十萬零八百個小時都會過去
[00:05:07.000 --> 00:05:13.000]  我們怎樣看這些過去的時間呢
[00:05:13.000 --> 00:05:15.000]  所以在生活裡面
[00:05:15.000 --> 00:05:17.000]  我們就會問一個問題
[00:05:17.000 --> 00:05:23.000]  我們怎樣可以從神的角度去看事物
[00:05:23.000 --> 00:05:25.000]  但是人也有我們的限制
[00:05:25.000 --> 00:05:28.000]  我們始終是人
[00:05:28.000 --> 00:05:33.000]  但是今天你和我不同於普通人
[00:05:33.000 --> 00:05:37.000]  我們都是新造的人
[00:05:37.000 --> 00:05:41.000]  我們這個生命是神所賜的
[00:05:41.000 --> 00:05:43.000]  這裡講到
[00:05:43.000 --> 00:05:48.000]  我們這個必死的將會被生命所吞滅
[00:05:48.000 --> 00:05:51.000]  我們就會問一個問題
[00:05:51.000 --> 00:05:55.000]  究竟我們多麼體重我們的生命
[00:05:55.000 --> 00:06:00.000]  多麼體重我們的生活
[00:06:00.000 --> 00:06:02.000]  所以我就會說
[00:06:02.000 --> 00:06:06.000]  弟兄姐妹身體的肥瘦不是很重要
[00:06:06.000 --> 00:06:09.000]  當然我們要注意健康
[00:06:09.000 --> 00:06:11.000]  只要你身體健康
[00:06:11.000 --> 00:06:14.000]  你肥也好瘦也好都不是很重要
[00:06:14.000 --> 00:06:18.000]  高和矮都不重要
[00:06:18.000 --> 00:06:22.000]  因為高和矮大部分是遺傳
[00:06:22.000 --> 00:06:24.000]  是先天所決定的
[00:06:24.000 --> 00:06:26.000]  你是這樣就是這樣
[00:06:26.000 --> 00:06:30.000]  然後我們這個身體會入漸扭壞
[00:06:30.000 --> 00:06:33.000]  當我去到六十歲的時候
[00:06:33.000 --> 00:06:37.000]  現在定期要吃降膽固醇藥
[00:06:37.000 --> 00:06:40.000]  現在我也不想吃
[00:06:40.000 --> 00:06:42.000]  有時候忘記了吃
[00:06:42.000 --> 00:06:45.000]  忘記了吃又不可以吃兩顆補救
[00:06:45.000 --> 00:06:49.000]  吃一顆因為吃兩顆沒什麼作用
[00:06:49.000 --> 00:06:51.000]  一天吃一顆
[00:06:51.000 --> 00:06:54.000]  當我開始吃藥的時候
[00:06:54.000 --> 00:06:56.000]  我怎麼會忘記呢
[00:06:56.000 --> 00:06:58.000]  我其實有一些盒子
[00:06:58.000 --> 00:07:01.000]  吃藥的人長期病患的人都知道
[00:07:01.000 --> 00:07:04.000]  由禮拜一到禮拜六
[00:07:04.000 --> 00:07:06.000]  一盒有七顆
[00:07:06.000 --> 00:07:09.000]  你就可以知道哪天有吃哪天沒吃
[00:07:09.000 --> 00:07:13.000]  沒吃最好臨睡前記得吃
[00:07:13.000 --> 00:07:16.000]  但有時候臨睡前都不記得看有沒有吃
[00:07:16.000 --> 00:07:18.000]  那天你就沒吃了
[00:07:18.000 --> 00:07:20.000]  人都是會忘記的
[00:07:20.000 --> 00:07:23.000]  原來身體終於都會衰殘
[00:07:23.000 --> 00:07:26.000]  但聖經提點我們
[00:07:26.000 --> 00:07:28.000]  我們作為人
[00:07:28.000 --> 00:07:34.000]  內在的生命需要日日更新
[00:07:34.000 --> 00:07:43.000]  保羅就藉著在這段經文裏提點
[00:07:43.000 --> 00:07:46.000]  告訴我們我們身體會衰弱
[00:07:46.000 --> 00:07:49.000]  其實在五章一節和五章四節
[00:07:49.000 --> 00:07:52.000]  都有提及到身體的問題
[00:07:52.000 --> 00:07:56.000]  我們的身體會承受很多不同的苦痛
[00:07:56.000 --> 00:07:59.000]  你做得久就會累
[00:07:59.000 --> 00:08:01.000]  你很忙
[00:08:01.000 --> 00:08:03.000]  有很多事要應付你就有壓力
[00:08:03.000 --> 00:08:06.000]  一有壓力你就有焦慮
[00:08:06.000 --> 00:08:08.000]  一有焦慮你就睡不著
[00:08:08.000 --> 00:08:10.000]  一睡不著
[00:08:10.000 --> 00:08:12.000]  睡得少
[00:08:12.000 --> 00:08:14.000]  久而久之你就會不開心
[00:08:14.000 --> 00:08:16.000]  你就會抑鬱
[00:08:16.000 --> 00:08:19.000]  多麼的勞苦
[00:08:19.000 --> 00:08:23.000]  但聖經這段說話提點我們
[00:08:23.000 --> 00:08:26.000]  天上永存
[00:08:26.000 --> 00:08:28.000]  其實我們在這個帳篷裏的人
[00:08:28.000 --> 00:08:31.000]  是勞苦嘆息
[00:08:31.000 --> 00:08:34.000]  並不是願意鐵下地上的帳篷
[00:08:34.000 --> 00:08:36.000]  而是在我們的生命裏
[00:08:36.000 --> 00:08:39.000]  我們願與神同在
[00:08:39.000 --> 00:08:42.000]  那種的福樂
[00:08:42.000 --> 00:08:44.000]  我們就會問在地上的日子
[00:08:44.000 --> 00:08:48.000]  我們怎樣可以嘗到天上的福樂
[00:08:48.000 --> 00:08:52.000]  我們就會從人的角度去思想更多
[00:08:52.000 --> 00:08:55.000]  究竟神怎樣看待問題
[00:08:55.000 --> 00:09:00.000]  究竟神怎樣去看待這個世界
[00:09:00.000 --> 00:09:02.000]  我們很感恩
[00:09:02.000 --> 00:09:05.000]  不單止我們可以在聖經裏認知到
[00:09:05.000 --> 00:09:07.000]  我們與神的那種關係
[00:09:07.000 --> 00:09:10.000]  聖經在五章第五節
[00:09:10.000 --> 00:09:14.000]  它說:那為我們安排這個事的是神
[00:09:14.000 --> 00:09:17.000]  祂賜給我們聖靈作為憑據
[00:09:17.000 --> 00:09:21.000]  所以我們總是勇敢的
[00:09:21.000 --> 00:09:22.000]  並且知道
[00:09:22.000 --> 00:09:25.000]  只要我們住在這身體內
[00:09:25.000 --> 00:09:28.000]  就是離開了主
[00:09:28.000 --> 00:09:30.000]  在身體裏我們會有一些限制
[00:09:30.000 --> 00:09:33.000]  但聖靈卻與我們同在
[00:09:33.000 --> 00:09:36.000]  然後提:因為我們行事為人
[00:09:36.000 --> 00:09:38.000]  是憑著信心
[00:09:38.000 --> 00:09:41.000]  憑著信心就很抽象
[00:09:41.000 --> 00:09:43.000]  因為大部份時間
[00:09:43.000 --> 00:09:45.000]  我們都會憑著眼見
[00:09:45.000 --> 00:09:47.000]  看到才是真的
[00:09:47.000 --> 00:09:48.000]  原來有些東西
[00:09:48.000 --> 00:09:51.000]  看不到都可以是真的
[00:09:51.000 --> 00:09:53.000]  第八節
[00:09:53.000 --> 00:09:55.000]  我們勇敢第二次提到
[00:09:55.000 --> 00:09:59.000]  第二次提到我們勇敢
[00:09:59.000 --> 00:10:02.000]  更情願離開身體與同住
[00:10:02.000 --> 00:10:05.000]  所以無論住在身內或身外
[00:10:05.000 --> 00:10:08.000]  都立了志向得主喜悅
[00:10:08.000 --> 00:10:09.000]  第十節
[00:10:09.000 --> 00:10:11.000]  因為我們眾人必須站在
[00:10:11.000 --> 00:10:14.000]  基督審判的台前受審
[00:10:14.000 --> 00:10:18.000]  為使各人按著本身所行
[00:10:18.000 --> 00:10:22.000]  或善或惡受報
[00:10:22.000 --> 00:10:23.000]  弟兄姊妹
[00:10:23.000 --> 00:10:25.000]  聖經就很清楚
[00:10:25.000 --> 00:10:27.000]  我們行事為人
[00:10:27.000 --> 00:10:28.000]  我們要得主喜悅
[00:10:28.000 --> 00:10:32.000]  你所作的無論是善或惡
[00:10:32.000 --> 00:10:36.000]  都要受到主的報賞
[00:10:36.000 --> 00:10:39.000]  我們就問一個問題
[00:10:39.000 --> 00:10:42.000]  為什麼我們要勇敢
[00:10:42.000 --> 00:10:44.000]  感謝我們的主
[00:10:44.000 --> 00:10:46.000]  祂讓我們有聖靈
[00:10:46.000 --> 00:10:49.000]  有時候我們面對一些事情
[00:10:49.000 --> 00:10:50.000]  未經歷過
[00:10:50.000 --> 00:10:54.000]  我們就需要一些特別的膽量
[00:10:54.000 --> 00:10:58.000]  弟兄姊妹
[00:10:58.000 --> 00:11:00.000]  有沒有人未做過主席
[00:11:00.000 --> 00:11:02.000]  有沒有人第一次做主席
[00:11:02.000 --> 00:11:04.000]  心裡有點怯
[00:11:04.000 --> 00:11:07.000]  有沒有
[00:11:07.000 --> 00:11:08.000]  領師
[00:11:08.000 --> 00:11:11.000]  領師OK
[00:11:11.000 --> 00:11:16.000]  想不想訓練一下你的膽量
[00:11:16.000 --> 00:11:18.000]  聖靈與你同在
[00:11:18.000 --> 00:11:20.000]  如果你未做過主席
[00:11:20.000 --> 00:11:22.000]  等我下半年安排
[00:11:22.000 --> 00:11:24.000]  找你做一次主席
[00:11:24.000 --> 00:11:26.000]  符日晴可以嗎
[00:11:26.000 --> 00:11:27.000]  可以
[00:11:27.000 --> 00:11:28.000]  Yes
[00:11:29.000 --> 00:11:32.000]  聖靈同在我們就可以勇敢
[00:11:32.000 --> 00:11:35.000]  原來我們未做過一些事情
[00:11:35.000 --> 00:11:38.000]  未做過我們將要面對或接觸的時候
[00:11:38.000 --> 00:11:40.000]  我們就有一些壓力
[00:11:40.000 --> 00:11:42.000]  有些膽怯
[00:11:42.000 --> 00:11:47.000]  第一次約女孩去街會不會膽怯
[00:11:47.000 --> 00:11:49.000]  需不需要有些勇氣
[00:11:49.000 --> 00:11:51.000]  有沒有
[00:11:51.000 --> 00:11:53.000]  有人搖頭
[00:11:53.000 --> 00:11:54.000]  你不會的
[00:11:54.000 --> 00:11:57.000]  完全當食生菜
[00:12:00.000 --> 00:12:03.000]  原來我們未做過一些事情
[00:12:03.000 --> 00:12:05.000]  我們就害怕
[00:12:05.000 --> 00:12:09.000]  我記得1978年我信耶穌
[00:12:09.000 --> 00:12:12.000]  信耶穌第一次團契領師
[00:12:12.000 --> 00:12:13.000]  很感恩
[00:12:13.000 --> 00:12:15.000]  那時團契有支旗
[00:12:15.000 --> 00:12:18.000]  浸信會有支旗
[00:12:18.000 --> 00:12:20.000]  知不知道我第一次領師
[00:12:20.000 --> 00:12:21.000]  腳都震了
[00:12:21.000 --> 00:12:23.000]  腳震
[00:12:23.000 --> 00:12:25.000]  第一次領師腳震
[00:12:25.000 --> 00:12:31.000]  需要神加我恩典和能力才能面對
[00:12:31.000 --> 00:12:33.000]  我還記得第一次講道
[00:12:33.000 --> 00:12:35.000]  第一次講道
[00:12:35.000 --> 00:12:36.000]  在教會
[00:12:36.000 --> 00:12:38.000]  自己舞會
[00:12:38.000 --> 00:12:39.000]  第一次講道
[00:12:39.000 --> 00:12:41.000]  很害怕
[00:12:41.000 --> 00:12:43.000]  但感恩
[00:12:43.000 --> 00:12:48.000]  因為我們要可以勇敢面對生命裡
[00:12:48.000 --> 00:12:51.000]  很多未曾經歷過的事情
[00:12:51.000 --> 00:12:54.000]  其實新年有什麼好
[00:12:55.000 --> 00:12:56.000]  新年
[00:12:56.000 --> 00:12:59.000]  新年有什麼好
[00:12:59.000 --> 00:13:02.000]  新年最大的好處
[00:13:02.000 --> 00:13:04.000]  小孩子可以鬥利是
[00:13:04.000 --> 00:13:06.000]  第二個好處
[00:13:06.000 --> 00:13:08.000]  就告訴我們
[00:13:08.000 --> 00:13:10.000]  春天到了
[00:13:10.000 --> 00:13:17.000]  所有的凍將會過去
[00:13:17.000 --> 00:13:20.000]  你會見到很漂亮的花
[00:13:21.000 --> 00:13:25.000]  今年太冷水未開齊
[00:13:25.000 --> 00:13:28.000]  所以一熱
[00:13:28.000 --> 00:13:30.000]  花就會開
[00:13:30.000 --> 00:13:33.000]  我們會見到很多美好的事物
[00:13:33.000 --> 00:13:35.000]  這是新年
[00:13:35.000 --> 00:13:39.000]  新年我們記憶都在後生
[00:13:39.000 --> 00:13:42.000]  最美好的新年已經過了
[00:13:42.000 --> 00:13:43.000]  什麼時候
[00:13:43.000 --> 00:13:47.000]  後生的時候燒炮仗
[00:13:47.000 --> 00:13:50.000]  你是不是那個年代
[00:13:50.000 --> 00:13:51.000]  燒炮仗
[00:13:51.000 --> 00:13:54.000]  你敢不敢拿著炮仗然後燒
[00:13:54.000 --> 00:13:55.000]  你是不是
[00:13:55.000 --> 00:13:56.000]  阿古也是
[00:13:56.000 --> 00:13:57.000]  拿著炮仗燒
[00:13:57.000 --> 00:13:59.000]  拿著炮仗燒
[00:13:59.000 --> 00:14:01.000]  然後誰對你不好
[00:14:01.000 --> 00:14:03.000]  你拿著炮仗丟過去
[00:14:03.000 --> 00:14:04.000]  有沒有試過
[00:14:04.000 --> 00:14:06.000]  小孩子就是這樣
[00:14:06.000 --> 00:14:08.000]  最開心的日子已經過了
[00:14:08.000 --> 00:14:11.000]  現在的新年對我們來說
[00:14:11.000 --> 00:14:13.000]  是沒有什麼
[00:14:13.000 --> 00:14:16.000]  對我們來說反而有些壓力
[00:14:16.000 --> 00:14:20.000]  每逢年三十晚就要被師母抓
[00:14:20.000 --> 00:14:22.000]  乖乖地在那裡封利是
[00:14:22.000 --> 00:14:23.000]  包利是
[00:14:23.000 --> 00:14:27.000]  今天有沒有人穿新衣服
[00:14:27.000 --> 00:14:29.000]  有
[00:14:29.000 --> 00:14:31.000]  Anna有沒有
[00:14:31.000 --> 00:14:32.000]  哪裡
[00:14:32.000 --> 00:14:33.000]  鞋
[00:14:33.000 --> 00:14:34.000]  鞋新的
[00:14:34.000 --> 00:14:40.000]  不是
[00:14:40.000 --> 00:14:43.000]  頂姐妹看不看得出我全身哪樣新
[00:14:47.000 --> 00:14:48.000]  當然不是
[00:14:48.000 --> 00:14:51.000]  所有衣服都是舊的
[00:14:51.000 --> 00:14:52.000]  對襪子是新的
[00:14:52.000 --> 00:14:55.000]  我只有對襪子是新的
[00:14:55.000 --> 00:14:57.000]  始終還是要認一下境
[00:14:57.000 --> 00:15:01.000]  頂姐妹今天我們面對新年
[00:15:01.000 --> 00:15:03.000]  我們面對一些新的事物
[00:15:03.000 --> 00:15:06.000]  可能第一次的時候我們都有一種興奮
[00:15:06.000 --> 00:15:08.000]  但是有些時間我們面對一些處境
[00:15:08.000 --> 00:15:09.000]  我們沒經歷過
[00:15:09.000 --> 00:15:11.000]  我們就會有膽怯
[00:15:11.000 --> 00:15:12.000]  但是聖經
[00:15:12.000 --> 00:15:15.000]  這一段五至十節
[00:15:15.000 --> 00:15:17.000]  去提醒我們勇敢
[00:15:17.000 --> 00:15:22.000]  知道在今天我們的生活裡面
[00:15:22.000 --> 00:15:24.000]  我們看到一些事情
[00:15:24.000 --> 00:15:26.000]  我們用一個角度
[00:15:26.000 --> 00:15:27.000]  這個重要的角度
[00:15:27.000 --> 00:15:31.000]  聖靈給我們能夠勇敢面對很多不同的處境
[00:15:31.000 --> 00:15:34.000]  然後我們有信心去面對
[00:15:34.000 --> 00:15:40.000]  在這一段裡面
[00:15:40.000 --> 00:15:42.000]  最大的提醒
[00:15:43.000 --> 00:15:47.000]  我覺得勇敢面對的是什麼
[00:15:47.000 --> 00:15:51.000]  面對我們這個身體
[00:15:51.000 --> 00:15:53.000]  一天被人敗壞
[00:15:53.000 --> 00:15:57.000]  我們將要面對肉身的死亡
[00:15:57.000 --> 00:16:05.000]  這個正是我們需要勇敢面對
[00:16:05.000 --> 00:16:09.000]  這個正是需要聖靈在我們生命裡面
[00:16:09.000 --> 00:16:14.000]  那個憑據讓我們懂得勇敢面對
[00:16:14.000 --> 00:16:16.000]  所以第八節
[00:16:16.000 --> 00:16:21.000]  我們勇敢寧願離開身體與主同住
[00:16:21.000 --> 00:16:23.000]  但是時間又不到你說
[00:16:23.000 --> 00:16:26.000]  所以這一段
[00:16:26.000 --> 00:16:28.000]  無論我們在身外
[00:16:28.000 --> 00:16:29.000]  我們仍然有生命氣息
[00:16:29.000 --> 00:16:30.000]  肉身的生命氣息
[00:16:30.000 --> 00:16:32.000]  又或者在身外
[00:16:32.000 --> 00:16:34.000]  我們立了志向
[00:16:34.000 --> 00:16:35.000]  與主
[00:16:35.000 --> 00:16:37.000]  得著主的喜悅
[00:16:38.000 --> 00:16:40.000]  我們作為基督徒就很重要
[00:16:40.000 --> 00:16:42.000]  原來在我們生命裡面
[00:16:42.000 --> 00:16:43.000]  我們要得主的喜悅
[00:16:43.000 --> 00:16:48.000]  無論我們在世上
[00:16:48.000 --> 00:16:50.000]  我們這個身體
[00:16:50.000 --> 00:16:55.000]  縱然一天一天的衰殘
[00:16:55.000 --> 00:16:57.000]  我們仍然要去學習
[00:16:57.000 --> 00:17:01.000]  我們怎樣可以得著主的喜悅
[00:17:01.000 --> 00:17:04.000]  在這個過程我們就有一種新的眼光
[00:17:04.000 --> 00:17:07.000]  和角度去面對很多不同世上的事物
[00:17:08.000 --> 00:17:11.000]  所以保羅在這一段
[00:17:11.000 --> 00:17:13.000]  提醒我們
[00:17:13.000 --> 00:17:17.000]  我們勇敢面對很多不同的事情
[00:17:17.000 --> 00:17:20.000]  是因著聖靈的憑據
[00:17:20.000 --> 00:17:22.000]  接著他再提
[00:17:22.000 --> 00:17:24.000]  第十一節到第十五節
[00:17:24.000 --> 00:17:26.000]  他說
[00:17:26.000 --> 00:17:29.000]  既然我們知道主是可畏的
[00:17:29.000 --> 00:17:30.000]  我們就勸導人
[00:17:30.000 --> 00:17:33.000]  但是神是認識我們的
[00:17:33.000 --> 00:17:35.000]  我們盼望你們的良心
[00:17:35.000 --> 00:17:37.000]  也認識我們
[00:17:37.000 --> 00:17:41.000]  我們不是向你們再推薦自己
[00:17:41.000 --> 00:17:45.000]  而是讓你們有誇耀我們的機會
[00:17:45.000 --> 00:17:49.000]  使你們好面對那憑外貌
[00:17:49.000 --> 00:17:52.000]  不憑內心誇耀的人
[00:17:52.000 --> 00:17:54.000]  丁姐妹
[00:17:54.000 --> 00:17:57.000]  我們有什麼可以誇耀我們自己
[00:17:57.000 --> 00:18:01.000]  如果這位主是可畏的
[00:18:01.000 --> 00:18:02.000]  我們要敬畏他
[00:18:02.000 --> 00:18:06.000]  原來這位主不是憑外貌去看人
[00:18:07.000 --> 00:18:09.000]  而是看我們內心的時候
[00:18:09.000 --> 00:18:11.000]  我們更加要知道
[00:18:11.000 --> 00:18:13.000]  在我們今天的生活裡面
[00:18:13.000 --> 00:18:15.000]  我們不可以只看表面
[00:18:15.000 --> 00:18:18.000]  甚至我們不可以看人的行為
[00:18:18.000 --> 00:18:20.000]  神所判別的
[00:18:20.000 --> 00:18:23.000]  都是人的內心
[00:18:23.000 --> 00:18:28.000]  然後保羅繼續提到第十三節
[00:18:28.000 --> 00:18:31.000]  接著說他自己
[00:18:31.000 --> 00:18:34.000]  有一點為他自己去辯解
[00:18:34.000 --> 00:18:36.000]  跟哥林多教會的丁姐妹解釋
[00:18:36.000 --> 00:18:38.000]  他說如果我癲狂
[00:18:38.000 --> 00:18:40.000]  我是為神
[00:18:40.000 --> 00:18:45.000]  他跟神有一種很獨特的關係
[00:18:45.000 --> 00:18:51.000]  獨特的一種親密的關係
[00:18:51.000 --> 00:18:56.000]  他說我可以被他們看起來
[00:18:56.000 --> 00:18:58.000]  好像是傻了一樣
[00:18:58.000 --> 00:18:59.000]  或者癲狂一樣
[00:18:59.000 --> 00:19:02.000]  但是因著哥林多人的緣故
[00:19:02.000 --> 00:19:05.000]  保羅就很清醒
[00:19:05.000 --> 00:19:07.000]  他說我清醒是為你們
[00:19:07.000 --> 00:19:11.000]  主要的目的是什麼?
[00:19:11.000 --> 00:19:12.000]  主要的原因是什麼?
[00:19:12.000 --> 00:19:15.000]  原來基督的愛激勵我們
[00:19:15.000 --> 00:19:17.000]  因為我們這樣斷定
[00:19:17.000 --> 00:19:18.000]  一人既替眾人死
[00:19:18.000 --> 00:19:20.000]  眾人就都死了
[00:19:20.000 --> 00:19:24.000]  並且他替眾人死
[00:19:24.000 --> 00:19:26.000]  是叫那些活著的人
[00:19:26.000 --> 00:19:28.000]  不再為自己而活
[00:19:28.000 --> 00:19:34.000]  乃為替他們死而復活的主而活
[00:19:34.000 --> 00:19:36.000]  這是很重要的
[00:19:36.000 --> 00:19:38.000]  最初選這段經文的時候
[00:19:38.000 --> 00:19:40.000]  我也有一點點惆悵
[00:19:40.000 --> 00:19:42.000]  有一點點疑慮
[00:19:42.000 --> 00:19:44.000]  咦
[00:19:44.000 --> 00:19:45.000]  新年啊
[00:19:45.000 --> 00:19:47.000]  新年漫漫
[00:19:47.000 --> 00:19:50.000]  只是這一段也有很多死字
[00:19:50.000 --> 00:19:54.000]  丁姐妹你介不介意?
[00:19:54.000 --> 00:19:55.000]  不介意啊
[00:19:55.000 --> 00:19:59.000]  所以這個很重要
