
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹們,平安!
[00:11:25.000 --> 00:11:27.000]  去請他下來的
[00:11:27.000 --> 00:11:28.000]  同樣
[00:11:28.000 --> 00:11:31.000]  誰要下到深淵
[00:11:31.000 --> 00:11:33.000]  或者是地府
[00:11:33.000 --> 00:11:35.000]  陰間
[00:11:35.000 --> 00:11:38.000]  從死人裡叫基督上來
[00:11:38.000 --> 00:11:39.000]  很恐怖
[00:11:39.000 --> 00:11:40.000]  其實不是恐怖
[00:11:40.000 --> 00:11:43.000]  耶穌的復活
[00:11:43.000 --> 00:11:45.000]  這個就在說
[00:11:45.000 --> 00:11:49.000]  誰叫耶穌從死裡復活
[00:11:49.000 --> 00:11:50.000]  神
[00:11:50.000 --> 00:11:51.000]  意思是什麼呢
[00:11:51.000 --> 00:11:55.000]  其實都不是我們做什麼
[00:11:55.000 --> 00:11:58.000]  我們跟律法做的事
[00:11:58.000 --> 00:12:04.000]  遠遠不及神在基督身上做的事
[00:12:04.000 --> 00:12:05.000]  什麼呀
[00:12:05.000 --> 00:12:07.000]  道成肉身
[00:12:07.000 --> 00:12:10.000]  成為人住在我們中間
[00:12:10.000 --> 00:12:13.000]  豐豐富富有恩典
[00:12:13.000 --> 00:12:16.000]  也都上帝叫他
[00:12:16.000 --> 00:12:18.000]  突破死亡的界限
[00:12:18.000 --> 00:12:20.000]  從死裡復活
[00:12:20.000 --> 00:12:22.000]  他這樣介紹耶穌
[00:12:22.000 --> 00:12:25.000]  是不是我們守律法的結果
[00:12:25.000 --> 00:12:28.000]  完全不關律法的事
[00:12:28.000 --> 00:12:31.000]  保羅在用一段經文
[00:12:31.000 --> 00:12:33.000]  其實對猶太人來說
[00:12:33.000 --> 00:12:35.000]  是有另一個更深的意思
[00:12:35.000 --> 00:12:37.000]  因為他在引用舊約
[00:12:37.000 --> 00:12:40.000]  生命記一段經文
[00:12:40.000 --> 00:12:42.000]  我們看螢幕就看到
[00:12:42.000 --> 00:12:49.000]  這段是生命記三十章
[00:12:49.000 --> 00:12:52.000]  三十章看不到不要緊
[00:12:52.000 --> 00:12:53.000]  我讀給大家聽
[00:12:53.000 --> 00:12:54.000]  第十到十四節
[00:12:54.000 --> 00:12:57.000]  你會發覺很類似
[00:12:57.000 --> 00:13:00.000]  所以保羅引用這段舊約的時候
[00:13:00.000 --> 00:13:02.000]  當時的猶太人明的
[00:13:02.000 --> 00:13:04.000]  他想到這句
[00:13:04.000 --> 00:13:06.000]  他們想不到保羅可以這樣
[00:13:06.000 --> 00:13:08.000]  轉化基督下去
[00:13:08.000 --> 00:13:11.000]  我們看原本生命記怎麼說
[00:13:11.000 --> 00:13:13.000]  他說
[00:13:13.000 --> 00:13:14.000]  律法
[00:13:14.000 --> 00:13:16.000]  只要聽從耶和華
[00:13:16.000 --> 00:13:20.000]  你神的話緊守律法書裡面的誡命律例
[00:13:20.000 --> 00:13:23.000]  只要你一心一意迴轉歸向耶和華
[00:13:23.000 --> 00:13:24.000]  你的神
[00:13:24.000 --> 00:13:26.000]  這個是很清楚明白
[00:13:26.000 --> 00:13:28.000]  其實
[00:13:28.000 --> 00:13:30.000]  今日吩咐你這個誡命
[00:13:30.000 --> 00:13:33.000]  對你並不太難
[00:13:33.000 --> 00:13:37.000]  離你也不太遠
[00:13:37.000 --> 00:13:38.000]  接近了
[00:13:38.000 --> 00:13:41.000]  這誡命不是在天上
[00:13:41.000 --> 00:13:42.000]  以至你說
[00:13:42.000 --> 00:13:44.000]  誰看我們上到天上去
[00:13:44.000 --> 00:13:46.000]  為我們水下來
[00:13:46.000 --> 00:13:47.000]  使我們聽見
[00:13:47.000 --> 00:13:49.000]  就可以進行
[00:13:49.000 --> 00:13:50.000]  看不看到
[00:13:50.000 --> 00:13:51.000]  類似
[00:13:51.000 --> 00:13:52.000]  下一句
[00:13:52.000 --> 00:13:54.000]  也不是在海外
[00:13:54.000 --> 00:13:55.000]  不是
[00:13:55.000 --> 00:13:56.000]  即是很遠
[00:13:56.000 --> 00:13:57.000]  深淵
[00:13:57.000 --> 00:13:58.000]  海
[00:13:58.000 --> 00:14:00.000]  你知不知道猶太人看海
[00:14:00.000 --> 00:14:03.000]  不是我們今日遊船河
[00:14:03.000 --> 00:14:05.000]  啟示裡面提過
[00:14:05.000 --> 00:14:07.000]  將來新天新地
[00:14:07.000 --> 00:14:08.000]  沒有哀哭
[00:14:08.000 --> 00:14:09.000]  沒有眼淚
[00:14:09.000 --> 00:14:13.000]  連海也沒有
[00:14:13.000 --> 00:14:15.000]  沒有水游
[00:14:15.000 --> 00:14:16.000]  泳池也沒有
[00:14:16.000 --> 00:14:17.000]  我皮膚敏感
[00:14:17.000 --> 00:14:18.000]  不是
[00:14:18.000 --> 00:14:20.000]  海是當時邪惡
[00:14:20.000 --> 00:14:22.000]  黑暗的象徵
[00:14:22.000 --> 00:14:24.000]  所以這裡是在說
[00:14:24.000 --> 00:14:26.000]  是否要去到黑暗裡面
[00:14:26.000 --> 00:14:31.000]  為我們取律法
[00:14:31.000 --> 00:14:32.000]  叫我們可以進行
[00:14:32.000 --> 00:14:33.000]  是一對來的
[00:14:33.000 --> 00:14:35.000]  是否要去天這麼遠取
[00:14:35.000 --> 00:14:37.000]  是否要下心去取
[00:14:37.000 --> 00:14:38.000]  答案是不用
[00:14:38.000 --> 00:14:40.000]  因為這句話離你很近
[00:14:40.000 --> 00:14:44.000]  就在你口裡也住在你心裡
[00:14:44.000 --> 00:14:47.000]  你很容易可以進行
[00:14:47.000 --> 00:14:49.000]  看不看到很類似
[00:14:49.000 --> 00:14:51.000]  保羅在做什麼
[00:14:51.000 --> 00:14:52.000]  他就說
[00:14:52.000 --> 00:14:55.000]  昔日摩西在生命記裡面
[00:14:55.000 --> 00:14:57.000]  去介紹律法
[00:14:57.000 --> 00:15:00.000]  其實是很容易進行
[00:15:00.000 --> 00:15:03.000]  你們做不做到
[00:15:03.000 --> 00:15:05.000]  猶太人就低著頭
[00:15:05.000 --> 00:15:08.000]  他們自己也做不到
[00:15:08.000 --> 00:15:10.000]  你不明白保羅在做什麼
[00:15:10.000 --> 00:15:12.000]  他引述舊約
[00:15:12.000 --> 00:15:14.000]  摩西當時說
[00:15:14.000 --> 00:15:16.000]  律法是很容易進行
[00:15:16.000 --> 00:15:17.000]  不過
[00:15:17.000 --> 00:15:19.000]  現實裡面
[00:15:19.000 --> 00:15:22.000]  你們也做不到
[00:15:22.000 --> 00:15:23.000]  那怎麼辦
[00:15:23.000 --> 00:15:24.000]  不怕
[00:15:24.000 --> 00:15:25.000]  保羅就說
[00:15:25.000 --> 00:15:27.000]  現在有出路
[00:15:27.000 --> 00:15:29.000]  耶穌
[00:15:29.000 --> 00:15:30.000]  明白嗎
[00:15:30.000 --> 00:15:32.000]  保羅在《羅馬書》裡面
[00:15:32.000 --> 00:15:34.000]  就是想說這件事
[00:15:34.000 --> 00:15:37.000]  你過去這麼緊張律法
[00:15:37.000 --> 00:15:40.000]  即使是一個這麼容易遵守的律法
[00:15:40.000 --> 00:15:42.000]  你也做不到
[00:15:42.000 --> 00:15:44.000]  一定要想新的辦法
[00:15:44.000 --> 00:15:45.000]  現在保羅說
[00:15:45.000 --> 00:15:46.000]  放心
[00:15:46.000 --> 00:15:47.000]  有出路
[00:15:47.000 --> 00:15:49.000]  介紹耶穌給你認識
[00:15:49.000 --> 00:15:51.000]  要不要去天上找耶穌
[00:15:51.000 --> 00:15:52.000]  你明白嗎
[00:15:52.000 --> 00:15:53.000]  不用
[00:15:53.000 --> 00:15:56.000]  耶穌已經來到人中間
[00:15:56.000 --> 00:15:58.000]  要不要去深海
[00:15:58.000 --> 00:15:59.000]  這裡說
[00:15:59.000 --> 00:16:00.000]  深淵
[00:16:00.000 --> 00:16:01.000]  在死人裡面
[00:16:01.000 --> 00:16:02.000]  叫耶穌出來
[00:16:02.000 --> 00:16:03.000]  不用
[00:16:03.000 --> 00:16:06.000]  耶穌已經從死裡復活
[00:16:06.000 --> 00:16:07.000]  你明白嗎
[00:16:07.000 --> 00:16:09.000]  律法做不到的事
[00:16:09.000 --> 00:16:11.000]  你做不到的事
[00:16:11.000 --> 00:16:13.000]  耶穌做到
[00:16:13.000 --> 00:16:15.000]  所以保羅就是很想告訴
[00:16:15.000 --> 00:16:18.000]  當時還以為律法可以
[00:16:18.000 --> 00:16:22.000]  藉著行為得救的猶太人
[00:16:22.000 --> 00:16:24.000]  行不通
[00:16:24.000 --> 00:16:26.000]  你自己試過
[00:16:26.000 --> 00:16:28.000]  為什麼你不承認
[00:16:28.000 --> 00:16:31.000]  不要死在一邊
[00:16:31.000 --> 00:16:33.000]  接受基督
[00:16:33.000 --> 00:16:35.000]  保羅很想說這句
[00:16:35.000 --> 00:16:38.000]  所以整段很簡單
[00:16:38.000 --> 00:16:40.000]  福音不遠
[00:16:40.000 --> 00:16:43.000]  所以當我們去引用那節經文
[00:16:43.000 --> 00:16:46.000]  因為心裡相信就必清而
[00:16:46.000 --> 00:16:48.000]  用口承認就必得救
[00:16:48.000 --> 00:16:51.000]  其實對比我們信福音
[00:16:51.000 --> 00:16:55.000]  一點都不難
[00:16:55.000 --> 00:16:58.000]  口裡承認
[00:16:58.000 --> 00:16:59.000]  心裡相信
[00:16:59.000 --> 00:17:02.000]  完全人人都做得到
[00:17:02.000 --> 00:17:04.000]  福音就是這麼簡單
[00:17:04.000 --> 00:17:06.000]  個個都可以接受
[00:17:06.000 --> 00:17:08.000]  這裏就是保羅
[00:17:08.000 --> 00:17:11.000]  很想昔日猶太人明白
[00:17:11.000 --> 00:17:18.000]  亦都我們今日應該明白的訊息
[00:17:18.000 --> 00:17:19.000]  講到這裏
[00:17:19.000 --> 00:17:21.000]  我就解釋完這段經文
[00:17:21.000 --> 00:17:22.000]  不過你會問
[00:17:22.000 --> 00:17:25.000]  今天背著日話
[00:17:25.000 --> 00:17:27.000]  聖靈降臨?沒有的
[00:17:27.000 --> 00:17:29.000]  慢慢和你看
[00:17:29.000 --> 00:17:31.000]  第一
[00:17:31.000 --> 00:17:33.000]  聖靈在這裏有什麼角色
[00:17:33.000 --> 00:17:35.000]  我們好像不太察覺
[00:17:35.000 --> 00:17:37.000]  好多的
[00:17:37.000 --> 00:17:39.000]  剛才讀過
[00:17:39.000 --> 00:17:40.000]  九章
[00:17:40.000 --> 00:17:42.000]  保羅整個論述
[00:17:42.000 --> 00:17:44.000]  九十十一章
[00:17:44.000 --> 00:17:46.000]  第一節是什麼話
[00:17:46.000 --> 00:17:48.000]  記不記得
[00:17:48.000 --> 00:17:49.000]  聽我讀過
