
[00:00:00.000 --> 00:00:06.360]  今天說的經文是在《馬可福音》第十一章二十至二十六節
[00:10:29.680 --> 00:10:33.680]  罵他們將禱告的殿變成賊窩
[00:10:33.680 --> 00:10:37.040]  一班口口聲聲說敬畏神的人
[00:10:37.040 --> 00:10:41.120]  其實完全沒有敬畏神的生命
[00:10:41.120 --> 00:10:44.920]  耶穌大大不滿
[00:10:44.920 --> 00:10:46.040]  剛才也說過
[00:10:46.040 --> 00:10:49.600]  聖殿建得美輪美奐
[00:10:49.600 --> 00:10:53.200]  站在遠處也看到極其宏偉
[00:10:53.200 --> 00:10:57.880]  但在當中充滿了不敬畏神
[00:10:57.880 --> 00:11:00.360]  得罪神的生命
[00:11:00.360 --> 00:11:01.760]  同樣
[00:11:01.760 --> 00:11:03.960]  耶穌和門徒遠遠看下去
[00:11:03.960 --> 00:11:07.000]  這一棵無花果樹好像有生命力
[00:11:07.000 --> 00:11:09.160]  看似有果實
[00:11:09.160 --> 00:11:13.720]  但實際上一經驗證卻是不能結果
[00:11:13.720 --> 00:11:17.680]  與人無益毫無用處
[00:11:17.680 --> 00:11:19.040]  我相信弟兄姊妹
[00:11:19.040 --> 00:11:23.560]  你對無花果樹或結果實的意象
[00:11:23.560 --> 00:11:26.040]  一點也不陌生
[00:11:26.040 --> 00:11:28.040]  聖經無論在舊約或新約
[00:11:28.040 --> 00:11:32.120]  都多次用果實來代表生命
[00:11:32.120 --> 00:11:36.680]  好的生命多結果實
[00:11:36.680 --> 00:11:39.640]  神看重我們這一份生命
[00:11:39.640 --> 00:11:42.680]  是我們真實與神的關係
[00:11:42.680 --> 00:11:45.360]  信而馴服
[00:11:45.360 --> 00:11:48.400]  這份信心不單是信得過神
[00:11:48.400 --> 00:11:50.600]  大有能力能行其事
[00:11:50.600 --> 00:11:53.320]  幫助人經過困境
[00:11:53.320 --> 00:11:56.400]  更加是因為信神
[00:11:56.400 --> 00:11:58.680]  而留意我們生命每一個細節
[00:11:58.680 --> 00:12:00.920]  是否敬畏神
[00:12:00.920 --> 00:12:02.560]  是否馴服神
[00:12:02.560 --> 00:12:05.160]  是否得罪神
[00:12:05.160 --> 00:12:06.640]  在這段非常時期
[00:12:06.640 --> 00:12:10.080]  你有沒有加倍留意
[00:12:10.080 --> 00:12:12.480]  自己的屬靈生命
[00:12:12.480 --> 00:12:14.480]  我們想經過這個困境
[00:12:14.480 --> 00:12:16.480]  我們向神祈禱
[00:12:16.480 --> 00:12:22.760]  我相信我們更加要著緊自己的屬靈生命
[00:12:22.760 --> 00:12:23.800]  這段非常時期
[00:12:23.800 --> 00:12:26.280]  教會有非常措施
[00:12:26.280 --> 00:12:29.560]  我們不能回到教會場所去崇拜
[00:12:29.560 --> 00:12:32.040]  但我們仍然要盡力
[00:12:32.040 --> 00:12:33.400]  在家中分別出來
[00:12:33.400 --> 00:12:39.160]  在第一個星期這段時間去專心的去敬拜、去投入
[00:12:39.160 --> 00:12:42.480]  不要讓自己心裏仍然掛念做其他事情
[00:12:42.480 --> 00:12:44.800]  或被事情去吸引
[00:12:44.800 --> 00:12:47.720]  以致你沒有專心敬拜
[00:12:47.720 --> 00:12:51.720]  不要當成是在收看一個網上節目
[00:12:51.720 --> 00:12:54.120]  如果你現在是一路去崇拜
[00:12:54.120 --> 00:12:55.960]  一路在做其他事情
[00:12:55.960 --> 00:13:02.040]  我鼓勵你盡量的去更專心崇拜
[00:13:02.040 --> 00:13:05.600]  這段時間我們亦很少與弟兄姊妹見面
[00:13:05.600 --> 00:13:07.560]  甚至沒有
[00:13:07.560 --> 00:13:09.920]  但我們仍然應該去竭力
[00:13:09.920 --> 00:13:13.440]  去保持與弟兄姊妹相交的關係
[00:13:13.440 --> 00:13:16.720]  透過電話、網上不同的溝通工具
[00:13:16.720 --> 00:13:21.680]  去繼續彼此的聯絡、關心、代求
[00:13:21.680 --> 00:13:25.840]  我們又雖然不能回到教會侍奉
[00:13:25.840 --> 00:13:31.440]  但仍然可以在生活中活出服侍人、服侍神的生命
[00:13:31.440 --> 00:13:35.520]  造就信徒、關顧微信者
[00:13:35.520 --> 00:13:39.040]  我們亦不能在教會崇拜當中奉獻
[00:13:39.040 --> 00:13:47.360]  但我們仍然能夠用教會提供的渠道去按時奉獻
[00:13:47.360 --> 00:13:48.680]  知道的
[00:13:48.680 --> 00:13:54.120]  我們都知道很多弟兄姊妹其實很不習慣
[00:13:54.120 --> 00:13:57.560]  很想回到教會去敬拜
[00:13:57.560 --> 00:14:02.760]  但請暫時在主裡面去忍耐
[00:14:02.760 --> 00:14:05.320]  這段時間的確是考驗
[00:14:05.320 --> 00:14:09.000]  是考驗著你如何持續去敬畏神
[00:14:09.000 --> 00:14:11.120]  去馴服神
[00:14:11.120 --> 00:14:16.560]  我們要更加竭力去同神每日的結年
[00:14:16.560 --> 00:14:18.120]  剛剛這個星期一開始
[00:14:18.120 --> 00:14:21.120]  教會同工亦會逢星期一至五
[00:14:21.120 --> 00:14:25.800]  在不宣的Connect App寫靈修讀經的分享
[00:14:25.800 --> 00:14:30.640]  希望幫助大家在艱難的日子繼續親近神
[00:14:30.640 --> 00:14:33.960]  接下來亦有四十天的御苦期
[00:14:33.960 --> 00:14:36.480]  鼓勵弟兄姊妹上不宣的網頁
[00:14:36.480 --> 00:14:41.560]  去按著每日的經文去默想去親近神
[00:14:41.560 --> 00:14:45.800]  我們要留意會否因為回不到教會
[00:14:45.800 --> 00:14:48.360]  就將其他的事情佔據了
[00:14:48.360 --> 00:14:52.960]  神應該在我們生命中最高的位置
[00:14:52.960 --> 00:14:59.440]  神是要佔據我們生命中最重要的位置
[00:14:59.440 --> 00:15:02.080]  無論我們能否回到外在的教會場所
[00:15:02.080 --> 00:15:04.960]  求主去幫助我們
[00:15:04.960 --> 00:15:09.520]  我們一起護免這段悲傷的時期
[00:15:09.520 --> 00:15:11.760]  更加要警醒
[00:15:11.760 --> 00:15:13.800]  加倍的警醒
[00:15:13.800 --> 00:15:15.240]  不要躲懶
[00:15:15.240 --> 00:15:21.480]  積極建立與神同行的生命
[00:15:21.480 --> 00:15:25.440]  今天講的是「信服父神」
[00:15:25.440 --> 00:15:28.360]  我們不單要「信」父神
[00:15:28.360 --> 00:15:31.040]  更要「服」父神
[00:15:31.040 --> 00:15:32.960]  「服」是「馴服」
[00:15:32.960 --> 00:15:35.320]  是「降服」
[00:15:35.320 --> 00:15:38.040]  「信」和「服」都是息息相關的
[00:15:38.040 --> 00:15:40.880]  當你能夠「信」得過父神
[00:15:40.880 --> 00:15:42.720]  「信」靠得過這位大能的神
[00:15:42.720 --> 00:15:47.520]  你就不會被不同的事情太過佔據了你的心靈
[00:15:47.520 --> 00:15:53.520]  以至於你的生命能夠更加「馴服」父神
[00:15:53.520 --> 00:15:58.840]  你更加能夠將聖經的話語吩咐放在心上
[00:15:58.840 --> 00:16:07.680]  努力去真實互出合拘生意的生命
[00:16:07.680 --> 00:16:12.080]  在《利理經文》也要求門徒「馴服」父神
[00:16:12.080 --> 00:16:17.800]  特別刻意提到「饒恕別人」
[00:16:17.800 --> 00:16:20.880]  第25節說
[00:16:20.880 --> 00:16:22.560]  「如果有誰得罪了你們
[00:16:22.560 --> 00:16:24.360]  就該饒恕他
[00:16:24.360 --> 00:16:29.160]  好使你們的天父也饒恕你們的過犯」
[00:16:29.160 --> 00:16:31.880]  甚至26節說
[00:16:31.880 --> 00:16:33.760]  「如果你們不饒恕人
[00:16:33.760 --> 00:16:38.520]  你們的天父也必不饒恕你們的過犯」
[00:16:38.520 --> 00:16:41.920]  你們會想起聖經哪一段經文呢?
[00:16:41.920 --> 00:16:44.400]  我想你們很容易會想起《主禱文》
[00:16:44.400 --> 00:16:47.920]  我們剛才所讀過的《主禱文》
[00:16:47.920 --> 00:16:51.400]  「免我們的債,如同我們免了人的債」
[00:16:51.400 --> 00:16:54.360]  其實字眼在這裡是一樣的
[00:16:54.360 --> 00:16:56.880]  你看新譯本的《主禱文》
[00:16:56.880 --> 00:16:57.920]  你就會見到
[00:16:57.920 --> 00:17:06.720]  「赦免我們的罪債,好像我們饒恕了得罪我們的人」
[00:17:06.720 --> 00:17:10.760]  我們作為門徒有很多可以跟隨神的地方
[00:17:10.760 --> 00:17:15.920]  但這段經文偏偏刻意提到「饒恕別人」
[00:17:15.920 --> 00:17:18.600]  甚至乎好像說「你饒不饒恕別人」
[00:17:18.600 --> 00:17:23.760]  跟我們向神禱告的生活大有關係
[00:17:23.760 --> 00:17:26.120]  就好像神跟我們說
[00:17:26.120 --> 00:17:27.920]  「你向我禱告嗎?」
[00:17:27.920 --> 00:17:31.480]  「你好像還有些人未饒恕」
[00:17:31.480 --> 00:17:35.400]  為什麼饒恕是這麼重要呢?
[00:17:35.400 --> 00:17:37.360]  《主禱文》和這段經文
[00:17:37.360 --> 00:17:40.760]  神都是特別要我們去饒恕別人
[00:17:40.760 --> 00:17:47.000]  還要是因為饒恕的確是基督信仰的核心價值
[00:17:47.000 --> 00:17:48.960]  我們都是犯罪的
[00:17:48.960 --> 00:17:50.760]  得罪神的人
[00:17:50.760 --> 00:17:55.520]  是唯有神愛和饒恕主耶穌伯伯
[00:17:55.520 --> 00:17:58.760]  去為我們釘新十架
[00:17:58.760 --> 00:18:01.240]  這是我們得罪神的人
[00:18:01.240 --> 00:18:03.440]  對我們完全的饒恕
[00:18:03.440 --> 00:18:06.920]  讓我們得享永恆的救恩
[00:18:06.920 --> 00:18:09.280]  甚至即使我們現在得罪了救恩
[00:18:09.280 --> 00:18:12.160]  但有時我們仍然會得罪神
[00:18:12.160 --> 00:18:13.440]  但神是信實的
[00:18:13.440 --> 00:18:18.360]  我們認罪祂就繼續去寬恕我們
[00:18:18.360 --> 00:18:22.440]  你看到基督信仰是多麼著重饒恕
[00:18:22.440 --> 00:18:24.480]  我們還有什麼資格
[00:18:24.480 --> 00:18:28.560]  或者理由不去寬恕別人呢?
[00:18:28.560 --> 00:18:29.400]  你試想想
[00:18:29.400 --> 00:18:31.720]  神是完全無罪的
[00:18:31.720 --> 00:18:34.000]  神是很憎惡罪惡的
[00:18:34.000 --> 00:18:35.320]  我們每一次犯罪
[00:18:35.320 --> 00:18:38.880]  就好像在純白的紙上
[00:18:38.880 --> 00:18:42.520]  點上一些不同黑色的污跡一樣
[00:18:42.520 --> 00:18:47.240]  你想想神是多麼憎惡罪惡
[00:18:47.240 --> 00:18:49.480]  祂這樣也去饒恕我們
[00:18:49.480 --> 00:18:51.920]  我們面對這份極大的恩典
[00:18:51.920 --> 00:18:54.080]  真是無話可說
[00:18:54.080 --> 00:18:57.760]  所以我們真的要去饒恕別人
[00:18:57.760 --> 00:18:59.160]  並且聖經多處提及
[00:18:59.160 --> 00:19:02.800]  耶穌基督去更新了的群體
[00:19:02.800 --> 00:19:05.480]  以主耶穌基督為中心
[00:19:05.480 --> 00:19:10.920]  包括了所有主內的弟兄姊妹
[00:19:10.920 --> 00:19:13.120]  例如《馬太福音》第十八章
[00:19:13.120 --> 00:19:15.040]  大家都很熟悉的經文
[00:19:15.040 --> 00:19:17.560]  提問主啊
[00:19:17.560 --> 00:19:19.920]  如果我的弟兄得罪了我
[00:19:19.920 --> 00:19:23.280]  我要饒恕他多少次呢?
[00:19:23.280 --> 00:19:26.280]  七十七次或者七十個七次
[00:19:26.280 --> 00:19:29.600]  其實說的是一個完全的數字
[00:19:29.600 --> 00:19:31.680]  是他得罪了你多少次
[00:19:31.680 --> 00:19:36.080]  你都要去饒恕他
[00:19:36.080 --> 00:19:40.960]  饒恕的確是很不容易的
[00:19:40.960 --> 00:19:42.280]  我想大家都會明白
[00:19:42.280 --> 00:19:46.040]  尤其是香港人剛剛上年度
[00:19:46.040 --> 00:19:50.040]  經歷過社會運動
[00:19:50.040 --> 00:19:53.320]  那種撕裂、拆毀
[00:19:53.320 --> 00:19:55.960]  不單止在香港人當中去發生
[00:19:55.960 --> 00:20:01.080]  也在香港的基督徒當中去發生
[00:20:01.080 --> 00:20:02.400]  面對社會運動
[00:20:02.400 --> 00:20:03.360]  大家都是基督徒
[00:20:03.360 --> 00:20:05.800]  但是看法可以很不一樣
[00:20:05.800 --> 00:20:10.320]  並且很多人都認為自己站在真理那邊
[00:20:10.320 --> 00:20:12.200]  互不相讓
[00:20:12.200 --> 00:20:14.120]  互相攻擊
[00:20:14.120 --> 00:20:16.680]  造成傷痕
[00:20:16.680 --> 00:20:22.000]  這些情況不單止是在團契小組中發生
[00:20:22.000 --> 00:20:25.800]  甚至也在家庭當中去發生
[00:20:25.800 --> 00:20:27.840]  我認識一些家庭
[00:20:27.840 --> 00:20:30.800]  家人都是基督徒
[00:20:30.800 --> 00:20:33.880]  彼此卻不能夠饒恕對方
[00:20:33.880 --> 00:20:38.240]  以至不再與對方說話
[00:20:38.240 --> 00:20:41.000]  這是否我們作為信徒應該做的呢?
[00:20:41.000 --> 00:20:43.400]  的確不是
[00:20:43.400 --> 00:20:45.160]  基督建立了這個新的群體
[00:20:45.160 --> 00:20:47.680]  是讓我們彼此有著
[00:20:47.680 --> 00:20:50.360]  近年的屬靈關係
[00:20:50.360 --> 00:20:55.240]  求主去幫助我們
[00:20:55.240 --> 00:20:59.560]  你這一刻有沒有想起一些人
[00:20:59.560 --> 00:21:01.680]  你與哪些人
[00:21:01.680 --> 00:21:04.120]  可能特別是弟兄姊妹
[00:21:04.120 --> 00:21:07.360]  你是有而不愧的呢?
[00:21:07.360 --> 00:21:09.640]  你覺得他得罪了你
[00:21:09.640 --> 00:21:11.960]  你很難原諒他
[00:21:11.960 --> 00:21:15.120]  鼓勵你向神祈禱
[00:21:15.120 --> 00:21:20.360]  並且在基督裡面嘗試去饒恕
[00:21:20.360 --> 00:21:21.720]  知道是不容易的
[00:21:21.720 --> 00:21:23.240]  但也鼓勵你
[00:21:23.240 --> 00:21:28.880]  因為神是這樣去教導我們
[00:21:28.880 --> 00:21:31.240]  大家現在面對這個疫情
[00:21:31.240 --> 00:21:35.800]  其實也是一個很好的復和的時機
[00:21:35.800 --> 00:21:38.120]  不如你就用行動來表達復和
[00:21:38.120 --> 00:21:41.200]  第一步可以關心對方
[00:21:41.200 --> 00:21:44.560]  甚至你想起有甚麼資訊或物資
[00:21:44.560 --> 00:21:46.760]  你是可以與他分享的
[00:21:46.760 --> 00:21:49.480]  你就主動分享
[00:21:49.480 --> 00:21:52.200]  又或者你不是與其他人有嚴規
[00:21:52.200 --> 00:21:56.320]  但你知道你的團契的弟兄姊妹
[00:21:56.320 --> 00:21:58.440]  有這樣的情況
[00:21:58.440 --> 00:22:02.000]  或者你知道某些家庭有這樣的情況
[00:22:02.000 --> 00:22:05.800]  我也鼓勵你先去為他們祈禱
[00:22:05.800 --> 00:22:09.040]  求神去關照他們
[00:22:09.040 --> 00:22:12.680]  幫助他們、更新他們
[00:22:12.680 --> 00:22:15.480]  我們基督徒真的要真實去活出
[00:22:15.480 --> 00:22:18.200]  這一份屬靈的生命
